Store,System Modular Capacity,Total Inventory,Total Replenishable Inventory,Tires on Demand ,Non Modular Tires,L52 Avg Units,4 Tire Instock,Total Valid,Total Traited,
5210,1120,1126,1011,61,52, 89 ,96.6%,141,141,
5211,1320,933,888,10,33, 89 ,89.3%,148,148,
5214,1000,919,883,7,27, 105 ,90.4%,132,132,
5215,400,486,414,38,32, 51 ,93.0%,70,70,
5216,855,977,902,43,30, 83 ,92.6%,132,132,
5218,1320,1153,920,129,102, 90 ,91.9%,157,157,
5232,1320,1168,1019,100,47, 105 ,86.1%,161,161,
5233,915,844,767,42,33, 75 ,81.6%,132,132,
5234,1320,910,854,12,42, 79 ,78.5%,154,154,
5235,915,769,702,34,31, 64 ,79.5%,128,128,
5236,1320,1092,1018,40,32, 123 ,88.2%,165,165,
5239,1320,980,937,24,17, 84 ,86.7%,164,164,
5240,780,907,787,66,52, 85 ,92.6%,120,120,
5241,662,882,836,34,10, 97 ,92.7%,108,108,
5242,1320,1473,1268,110,93, 113 ,92.0%,158,158,
5244,1000,951,806,98,45, 78 ,86.1%,141,141,
5245,1320,1060,975,45,38, 120 ,85.5%,162,162,
5246,780,754,695,12,45, 60 ,83.3%,134,134,
5247,780,760,642,59,57, 43 ,85.5%,107,107,
5250,780,875,831,16,26, 142 ,95.0%,119,119,
5251,1320,970,932,18,18, 79 ,90.1%,161,161,
5252,855,918,690,128,98, 64 ,85.7%,118,118,
5253,1320,1186,1143,13,28, 102 ,90.7%,169,169,
5254,855,1080,919,95,64, 120 ,89.6%,133,133,
5260,1000,1151,1038,76,35, 124 ,85.3%,153,153,
5261,1320,1060,1024,16,18, 112 ,87.6%,167,167,
5262,1320,951,877,32,40, 67 ,91.9%,156,156,
5263,1320,964,925,16,21, 61 ,87.2%,161,161,
5264,1000,883,831,35,15, 76 ,84.9%,135,135,
5266,1320,1156,1081,36,37, 138 ,87.1%,166,166,
5270,915,716,689,6,19, 74 ,81.2%,129,129,
5272,915,899,812,39,46, 54 ,87.9%,137,137,
5273,855,719,672,21,24, 30 ,92.3%,114,114,
5275,1000,948,882,18,46, 82 ,88.9%,140,140,
5276,1200,1042,983,24,33, 109 ,91.2%,146,146,
5278,915,930,862,47,19, 131 ,91.9%,134,134,
5280,780,740,601,76,61, 42 ,83.7%,97,97,
5285,915,833,766,43,22, 108 ,79.7%,136,136,
5287,662,644,558,42,42, 78 ,84.8%,98,98,
5288,1120,903,826,40,35, 63 ,88.3%,142,142,
5292,1320,1137,1057,29,49, 129 ,88.3%,162,162,
5294,1120,1411,1232,81,96, 184 ,93.2%,145,145,
5295,780,1290,1107,63,118, 123 ,94.1%,118,118,
5296,780,840,800,20,18, 135 ,82.4%,123,123,
5298,1320,1267,1147,31,87, 53 ,92.6%,147,147,
5299,780,1128,1011,78,37, 224 ,90.6%,123,123,
5300,1000,1122,1062,37,21, 168 ,87.2%,145,145,
5303,780,866,837,9,18, 104 ,90.4%,122,122,
5307,1320,1170,1104,34,30, 114 ,89.3%,164,164,
5309,616,597,499,46,50, 69 ,81.4%,99,99,
5311,1320,1070,1001,29,38, 87 ,93.9%,144,144,
5312,855,921,858,31,30, 86 ,93.7%,125,125,
5313,1320,1103,1044,13,44, 99 ,88.6%,164,164,
5316,915,1077,1044,7,24, 109 ,92.7%,134,134,
5317,1320,1154,1021,50,81, 78 ,86.1%,156,156,
5319,855,1093,1018,30,43, 127 ,90.9%,140,140,
5320,780,998,891,49,56, 87 ,89.3%,119,119,
5326,1000,1044,949,51,42, 144 ,83.0%,155,155,
5329,855,696,634,21,39, 27 ,94.1%,115,115,
5330,855,919,803,80,34, 113 ,93.2%,116,116,
5331,1320,1057,952,52,51, 68 ,95.3%,149,149,
5334,1320,968,911,21,34, 131 ,82.7%,164,164,
5335,1320,1209,1161,24,22, 143 ,93.4%,163,163,
5340,1200,1180,1011,108,59, 126 ,88.4%,146,146,
5341,855,829,735,34,58, 31 ,89.0%,126,126,
5342,1320,1485,1389,39,55, 248 ,92.6%,171,171,
5343,1320,1300,1167,77,54, 142 ,88.9%,167,167,
5346,915,938,801,79,56, 69 ,84.3%,131,131,
5348,1320,902,859,10,31, 95 ,78.7%,162,162,
5352,780,695,644,28,21, 58 ,87.9%,115,115,
5355,855,711,662,25,22, 59 ,91.3%,114,114,
5358,915,1004,959,33,10, 130 ,86.0%,140,140,
5359,1320,1064,997,27,38, 80 ,90.6%,157,157,
5361,1320,926,832,49,43, 81 ,79.5%,162,162,
5363,1320,1026,918,45,61, 82 ,85.2%,160,160,
5368,1000,982,839,96,45, 90 ,89.8%,143,143,
5369,1320,1153,1094,20,37, 90 ,90.7%,158,158,
5370,1320,929,819,52,56, 72 ,84.1%,160,160,
5373,1120,1054,1000,33,19, 192 ,74.2%,151,151,
5374,1320,964,908,31,23, 67 ,87.7%,152,152,
5376,915,650,606,15,27, 57 ,75.6%,123,123,
5379,1320,1095,991,85,17, 97 ,88.4%,162,162,
5384,780,892,843,28,19, 85 ,92.1%,126,126,
5385,1320,1103,1032,35,34, 87 ,90.4%,163,163,
5386,915,789,740,20,27, 73 ,86.5%,129,129,
5387,1320,869,822,12,33, 85 ,79.4%,157,157,
5388,1320,1115,1062,23,28, 109 ,91.5%,162,162,
5389,1320,967,931,12,22, 96 ,82.6%,151,151,
5390,662,832,724,67,39, 121 ,84.9%,104,104,
5391,1000,1339,1094,186,57, 216 ,78.7%,151,151,
5392,915,776,734,24,16, 95 ,75.5%,136,136,
5394,1320,968,920,28,18, 109 ,83.3%,154,154,
5397,1320,976,882,57,35, 83 ,80.5%,162,162,
5398,1000,1036,968,39,27, 55 ,87.8%,147,147,
5399,1320,1012,941,26,43, 68 ,90.4%,165,165,
5403,1320,1100,1035,9,54, 109 ,92.0%,162,162,
5409,1320,1015,965,24,24, 104 ,86.4%,166,166,
5410,1200,950,911,14,23, 130 ,77.0%,160,160,
5411,1320,1003,888,75,38, 102 ,78.8%,157,157,
5416,1320,1064,1007,16,39, 111 ,92.6%,148,148,
5417,1000,1086,923,118,43, 146 ,91.0%,142,142,
5418,1320,1202,1161,21,18, 226 ,90.4%,165,165,
5419,780,1002,863,69,68, 70 ,91.9%,122,122,
5420,1320,1160,1065,31,62, 141 ,91.3%,156,156,
5422,700,910,689,130,89, 88 ,85.6%,108,108,
5424,1320,1217,1169,20,26, 144 ,89.0%,168,168,
5425,1320,1074,983,33,56, 110 ,91.6%,153,153,
5428,1320,1081,1022,21,36, 90 ,90.8%,160,160,
5430,662,682,604,34,42, 44 ,91.1%,99,99,
5432,780,844,793,20,29, 83 ,90.6%,124,124,
5441,1320,1065,1019,20,24, 95 ,89.7%,161,161,
5442,1320,1136,1108,16,10, 171 ,84.5%,167,167,
5443,1320,1133,1103,19,9, 93 ,92.4%,168,168,
5444,915,826,708,84,32, 71 ,80.6%,125,125,
5445,1120,980,889,48,41, 109 ,88.4%,145,145,
5450,1200,1084,1030,12,40, 72 ,92.8%,165,165,
5455,1120,1112,1052,24,34, 201 ,82.9%,154,154,
5458,1320,1121,1042,35,42, 102 ,84.8%,161,161,
5460,1320,838,743,9,84, 46 ,87.1%,129,129,
5462,855,757,688,55,12, 69 ,87.1%,114,114,
5463,1320,1011,956,29,24, 81 ,80.9%,160,160,
5466,780,783,710,21,50, 75 ,91.1%,120,120,
5469,780,828,710,43,73, 82 ,82.0%,120,120,
5470,1320,884,856,14,12, 123 ,73.3%,162,162,
5471,1320,967,864,51,50, 94 ,77.6%,161,161,
5477,1320,1104,1031,45,26, 131 ,88.9%,168,168,
5479,915,853,724,50,77, 80 ,82.3%,129,129,
5480,1320,1083,900,88,93, 71 ,83.2%,153,153,
5481,1000,1048,899,60,87, 91 ,86.7%,147,147,
5482,700,798,667,56,73, 76 ,90.0%,106,106,
5486,1320,1289,1210,35,42, 161 ,91.2%,169,169,
5487,1200,837,771,14,50, 78 ,72.4%,153,153,
5488,1320,1336,1091,106,137, 82 ,80.4%,167,167,
5489,780,821,725,64,30, 58 ,88.7%,114,114,
5494,1320,1079,1022,34,21, 113 ,82.7%,158,158,
5497,1320,1217,1137,50,28, 150 ,86.5%,166,166,
5498,1200,1037,927,73,35, 68 ,91.2%,144,144,
5499,1320,1065,996,23,44, 102 ,84.1%,167,167,
5612,400,644,526,63,53, 108 ,95.7%,68,68,
5626,662,755,681,44,28, 119 ,90.1%,99,99,
5717,1120,916,896,6,12, 124 ,81.8%,142,142,
5728,915,836,749,47,38, 72 ,87.7%,129,129,
5743,1320,1047,992,35,18, 110 ,76.6%,167,167,
5751,780,1100,694,200,204, 62 ,83.2%,118,118,
5806,400,407,359,21,25, 32 ,82.1%,65,65,
5808,616,546,489,26,29, 52 ,80.4%,90,90,
5809,498,453,403,19,29, 58 ,72.3%,81,81,
5841,400,600,451,84,63, 37 ,85.7%,75,75,
5859,1120,1012,829,134,47, 67 ,96.9%,126,126,
5864,700,822,734,32,54, 47 ,90.5%,112,112,
5922,1000,871,780,21,68, 60 ,85.4%,135,135,
5947,855,821,752,26,41, 76 ,89.5%,122,122,
6286,1000,966,827,70,67, 102 ,86.6%,141,141,
6300,1000,963,917,17,27, 58 ,88.4%,137,137,
6370,700,766,698,39,27, 80 ,87.2%,113,114,
6392,662,556,481,35,38, 28 ,93.3%,88,88,
6467,1000,874,821,13,38, 76 ,83.1%,139,139,
6469,1000,1048,964,54,28, 116 ,88.4%,144,144,
6476,1000,846,753,35,56, 40 ,85.2%,133,133,
6576,662,814,715,43,54, 66 ,83.3%,106,106,
6579,1000,1100,1012,47,39, 104 ,93.8%,143,143,
6789,855,816,757,19,38, 85 ,85.9%,125,125,
6807,915,785,736,29,18, 55 ,90.5%,146,147,
6878,700,663,635,16,10, 99 ,85.7%,115,115,
6879,1000,988,880,38,68, 117 ,86.6%,138,138,
6887,1120,1014,858,85,69, 84 ,73.2%,136,136,
6898,1000,948,818,66,62, 61 ,90.7%,126,126,
6929,1000,852,808,23,19, 89 ,82.8%,131,131,
6932,1000,888,776,62,48, 68 ,94.7%,128,128,
6951,400,828,663,98,65, 87 ,94.7%,74,74,
6952,780,746,670,45,29, 77 ,88.5%,111,111,
6958,1000,1007,953,25,27, 144 ,79.5%,154,154,
6963,1000,992,833,85,72, 66 ,94.6%,128,128,
6964,1000,932,829,56,45, 105 ,85.8%,140,140,
6978,1000,965,910,31,22, 86 ,88.2%,141,141,
7009,1120,920,865,43,10, 107 ,80.4%,156,156,
7020,1120,1051,954,42,53, 72 ,97.8%,136,137,
7032,1000,922,854,28,38, 83 ,84.2%,137,137,
7087,1000,967,954,8,3, 109 ,89.9%,145,145,
7156,1000,902,765,70,65, 59 ,89.8%,123,123,
7178,1000,1030,874,97,57, 69 ,92.8%,137,137,
7179,1000,1025,861,92,70, 68 ,86.7%,149,149,
7185,1000,873,820,15,36, 74 ,86.5%,139,139,
7199,1000,944,815,44,83, 59 ,82.0%,135,135,
7280,1000,959,881,40,36, 134 ,81.9%,145,145,
7281,1000,841,740,47,52, 38 ,91.2%,123,123,
7290,1000,791,703,30,56, 47 ,88.1%,133,133,
7294,1000,900,862,15,21, 75 ,91.7%,130,130,
7301,1000,1164,1101,31,30, 131 ,92.6%,145,145,
7324,780,826,698,85,41, 62 ,83.3%,123,123,
7326,780,897,783,62,50, 66 ,92.0%,123,123,
6397,1000,1020,994,16,8, 112 ,90.9%,153,153,
8331,1000,859,802,35,20, 71 ,87.2%,140,140,
