Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
716,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,85.29%,82.24%,8.46,67.11%,90.43%,91.36%,85.12%
1074,,Scheduled Delivery Express,23,Executive Review,Degrading,Store Focus,202247,84.96%,85.16%,10.48,87.88%,85.19%,89.29%,76.00%
1530,,Scheduled Delivery Express,10,Executive Review,Degrading,Store Focus,202247,89.47%,60.00%,16.94,80.00%,90.91%,94.12%,92.86%
1530,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,87.00%,75.47%,10.58,75.76%,90.67%,92.70%,85.09%
660,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,77.90%,72.00%,11.09,65.79%,90.03%,85.93%,66.95%
661,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202247,67.04%,61.05%,12.66,51.59%,70.11%,77.47%,69.75%
662,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,77.00%,70.62%,12.62,67.07%,95.51%,83.99%,60.37%
766,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,81.31%,68.49%,9.04,73.64%,84.76%,85.10%,79.09%
1124,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,83.85%,66.22%,7.22,72.88%,90.29%,81.66%,90.27%
2690,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,70.43%,67.64%,9.95,54.52%,80.40%,82.44%,63.19%
5703,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,68.34%,44.49%,10.9,56.28%,85.10%,75.98%,56.61%
175,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,202247,56.13%,57.11%,18.76,71.33%,68.87%,44.52%,32.14%
848,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,80.07%,82.57%,11.91,70.23%,84.66%,81.50%,79.96%
1248,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,70.18%,75.07%,11.99,75.79%,62.67%,60.90%,82.20%
2846,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,62.37%,63.57%,12.32,61.83%,73.26%,48.28%,64.37%
5196,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,76.65%,94.81%,12.48,74.88%,82.06%,76.44%,70.98%
5419,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,94.12%,69.17%,17.08,100.00%,100.00%,92.00%,78.95%
5419,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,77.25%,71.40%,10.58,52.49%,84.88%,85.13%,77.74%
6964,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,82.28%,78.06%,10.21,73.99%,83.48%,84.11%,83.75%
93,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,83.01%,75.05%,11.39,82.79%,89.66%,89.29%,68.99%
94,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,90.91%,60.22%,17.65,90.91%,92.31%,90.24%,84.85%
94,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,64.00%,66.77%,14.64,55.15%,79.53%,73.23%,43.71%
950,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,49.26%,59.24%,15.83,26.88%,54.82%,61.71%,38.27%
1561,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,75.57%,96.07%,10.68,71.31%,80.86%,76.42%,72.70%
2322,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202247,73.67%,83.92%,10.61,71.30%,90.57%,64.94%,48.89%
6807,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,59.55%,62.31%,14.72,67.78%,73.22%,49.25%,49.48%
192,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202247,82.73%,86.79%,7.05,80.33%,87.41%,88.29%,76.53%
393,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,75.66%,77.97%,8.4,73.47%,84.31%,72.73%,70.94%
683,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,88.73%,81.78%,7.1,78.33%,90.42%,90.96%,92.26%
304,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,86.89%,85.03%,6.84,79.08%,89.26%,92.71%,83.66%
673,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202247,84.99%,84.23%,9.92,82.81%,89.70%,89.33%,76.96%
695,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,77.57%,79.75%,9.53,82.64%,88.01%,76.03%,67.42%
3137,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202247,85.89%,87.27%,6.29,78.08%,84.80%,88.89%,83.33%
3495,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,85.00%,82.97%,10.69,86.21%,87.16%,83.07%,84.35%
4435,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,85.32%,83.28%,7.88,84.41%,88.44%,90.91%,77.22%
4483,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,86.35%,78.14%,7.69,81.35%,90.87%,90.36%,81.63%
314,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,87.23%,75.23%,9.18,79.88%,92.04%,94.57%,83.96%
682,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,77.08%,88.69%,12.09,61.32%,88.33%,77.70%,74.96%
2757,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,76.87%,72.38%,12.9,57.89%,84.40%,79.92%,76.51%
272,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,72.54%,69.87%,10.8,78.63%,79.23%,71.39%,66.98%
406,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,57.55%,48.41%,15.19,41.21%,72.61%,63.13%,47.53%
688,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,80.53%,67.34%,8.95,68.60%,84.14%,83.85%,83.13%
710,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,73.42%,68.68%,8.82,68.94%,88.70%,67.43%,67.39%
3717,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,72.87%,76.23%,11.73,62.30%,86.27%,75.51%,64.90%
4482,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202247,72.66%,67.18%,9.9,77.29%,83.15%,60.13%,70.24%
5058,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,64.35%,71.31%,12.44,53.96%,75.78%,59.03%,67.88%
5616,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,71.86%,77.30%,11.17,79.47%,84.15%,60.16%,65.49%
7020,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,83.57%,81.11%,8.52,81.96%,87.00%,78.00%,87.27%
36,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,87.04%,71.07%,10.47,72.66%,89.59%,94.75%,88.00%
70,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,82.69%,62.95%,9.42,59.09%,87.09%,91.08%,85.69%
1070,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202247,76.08%,64.66%,9.08,50.00%,85.71%,84.01%,80.51%
1403,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,76.60%,69.62%,11.37,66.92%,84.55%,81.68%,71.17%
3485,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,81.42%,81.20%,8.85,76.29%,92.11%,91.48%,64.35%
3874,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,75.25%,64.67%,9.67,37.67%,77.99%,89.85%,88.05%
4616,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,78.95%,68.21%,6.74,74.10%,83.51%,73.80%,83.61%
5786,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202247,89.68%,85.64%,5.65,83.89%,96.00%,88.68%,87.69%
5812,,Scheduled Delivery Express,12,Executive Review,Recovering,Store Focus,202247,95.45%,83.33%,4.39,100.00%,100.00%,100.00%,80.00%
5812,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202247,70.44%,76.56%,9.28,58.39%,82.98%,78.85%,59.54%
745,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,74.72%,83.07%,12.59,62.36%,92.81%,86.14%,55.33%
3201,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,67.78%,79.02%,13.14,42.76%,76.43%,84.99%,57.12%
3401,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,77.38%,79.73%,11.48,76.29%,89.53%,79.97%,64.95%
3402,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,64.64%,62.42%,15.05,55.42%,73.64%,78.89%,49.20%
3609,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,59.25%,62.54%,19.85,59.11%,63.77%,55.56%,56.97%
3709,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,70.22%,67.45%,14.23,49.68%,77.12%,85.83%,63.58%
3741,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,84.47%,87.82%,7.43,73.58%,86.43%,88.60%,85.96%
5709,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,79.19%,87.25%,9.8,81.15%,93.37%,95.78%,54.26%
6998,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,72.94%,75.62%,10.04,47.13%,81.95%,80.13%,71.11%
1184,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,75.01%,84.82%,9.38,62.08%,78.45%,80.68%,76.23%
1340,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,81.04%,92.56%,10.22,73.60%,81.20%,83.92%,82.41%
2475,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,84.61%,87.89%,8.67,66.62%,87.75%,95.60%,84.49%
3067,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,83.92%,76.24%,7.46,72.35%,82.57%,89.57%,89.05%
3118,,Scheduled Delivery Express,12,Executive Review,Recovering,Store Focus,202247,91.45%,59.50%,13.67,94.29%,92.54%,88.06%,90.32%
3118,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,67.86%,82.73%,9.51,58.57%,77.34%,75.33%,57.20%
3188,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,86.37%,83.89%,7.94,76.03%,94.94%,94.85%,77.40%
3710,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,77.88%,73.40%,9.2,53.15%,85.96%,83.44%,83.40%
4472,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,80.17%,79.23%,8.21,67.88%,87.69%,85.88%,76.71%
3,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,83.63%,83.11%,6.76,70.19%,85.80%,89.71%,85.38%
510,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,72.64%,64.83%,10.55,61.61%,77.34%,74.68%,73.63%
1121,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,80.62%,80.04%,8.13,73.75%,90.43%,86.02%,68.73%
1400,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,68.10%,64.34%,9.05,58.56%,79.15%,64.07%,68.34%
3627,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,43.92%,43.72%,19.06,39.36%,54.87%,45.02%,38.00%
594,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202247,48.55%,69.45%,21.86,51.53%,48.47%,56.60%,37.09%
722,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,76.77%,74.13%,11.02,57.19%,87.44%,89.01%,62.05%
787,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,65.78%,71.56%,13.33,43.88%,75.22%,77.60%,55.16%
1047,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,56.63%,61.66%,13.58,46.50%,71.96%,63.16%,43.72%
1488,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,80.10%,82.11%,10.07,74.12%,90.38%,82.42%,71.18%
2732,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,80.40%,71.68%,10.12,62.79%,84.72%,81.72%,85.03%
3205,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,83.79%,78.96%,9.44,73.21%,88.02%,90.91%,76.72%
4409,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,82.44%,76.64%,6.61,73.18%,91.28%,78.17%,84.07%
1181,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,80.69%,81.65%,8.28,70.82%,87.36%,85.88%,76.62%
1766,,Scheduled Delivery Express,8,Executive Review,Degrading,Store Focus,202247,87.32%,46.34%,14.65,89.47%,77.78%,93.75%,88.89%
1766,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,67.58%,61.12%,10.3,66.25%,60.22%,80.41%,63.28%
3008,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,75.88%,82.03%,7.31,64.92%,78.33%,78.74%,80.36%
3621,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,42.14%,57.09%,15.6,54.90%,51.75%,30.23%,39.86%
3775,,Scheduled Delivery Express,14,Executive Review,-,Store Focus,202247,91.11%,55.73%,16.77,,94.20%,96.70%,80.00%
3775,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,60.68%,85.44%,14.8,60.31%,76.98%,58.69%,45.86%
5390,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,79.16%,86.10%,9.79,80.00%,93.46%,89.11%,44.55%
575,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,81.61%,80.12%,8.27,69.14%,87.50%,87.82%,79.03%
878,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,79.60%,79.76%,9.23,62.82%,87.69%,86.75%,76.89%
2941,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,68.84%,70.83%,13.92,42.28%,75.76%,80.26%,67.55%
3462,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,67.56%,63.16%,12.98,64.17%,80.48%,78.84%,43.78%
4185,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,66.61%,53.10%,10.5,51.68%,82.02%,71.26%,59.61%
4436,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,75.39%,61.94%,8.35,63.05%,79.92%,90.66%,64.91%
459,,Scheduled Delivery Express,6,At Risk,Degrading,Store Focus,202247,90.23%,67.78%,16.73,74.19%,98.21%,93.18%,88.37%
459,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,80.69%,79.64%,10.01,58.84%,81.24%,87.29%,89.09%
548,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,83.44%,84.74%,10.23,79.34%,95.27%,91.53%,65.41%
780,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,73.49%,84.94%,13.68,58.93%,72.41%,76.39%,84.12%
1720,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,77.42%,70.46%,10.52,55.52%,87.52%,86.08%,73.67%
3388,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,80.88%,75.21%,8.94,60.48%,85.16%,85.45%,87.09%
3389,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,67.19%,63.00%,14.4,37.24%,66.58%,74.32%,79.93%
3786,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,75.05%,76.33%,13.24,56.61%,82.03%,82.69%,72.74%
4558,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202247,75.87%,61.80%,9.66,37.91%,91.96%,88.13%,64.02%
5252,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,72.81%,57.94%,13.51,51.19%,82.40%,82.37%,70.76%
518,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,75.57%,71.35%,10.06,59.17%,77.89%,81.10%,81.00%
618,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,82.09%,80.61%,9.1,62.67%,90.87%,89.91%,78.63%
937,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,65.98%,72.78%,12.92,57.46%,80.17%,80.57%,43.81%
3403,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,82.04%,75.13%,8.57,65.60%,88.34%,88.86%,83.05%
5814,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,69.17%,65.13%,13.54,62.23%,73.03%,71.36%,68.49%
641,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,65.34%,65.51%,12.68,69.70%,68.89%,78.05%,44.57%
1123,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,88.41%,77.65%,8.67,88.67%,93.24%,88.95%,83.63%
1244,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,73.82%,66.09%,8.86,70.76%,65.71%,86.18%,70.81%
2265,,Scheduled Delivery Express,8,Executive Review,Degrading,Store Focus,202247,91.84%,63.14%,17.79,88.04%,94.37%,92.75%,93.55%
2265,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,72.53%,75.31%,11.45,58.68%,82.07%,85.01%,59.29%
3192,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202247,68.86%,63.88%,10.77,53.93%,77.36%,77.07%,63.41%
5487,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,89.54%,84.68%,7.18,85.62%,93.53%,89.97%,88.37%
396,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202247,73.88%,61.14%,10.8,80.00%,76.03%,75.13%,66.23%
1130,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202247,83.09%,76.44%,6.7,66.49%,88.52%,87.84%,88.18%
1270,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202247,82.47%,79.47%,7.38,72.49%,85.19%,85.33%,85.52%
4487,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,87.47%,87.65%,6.08,86.97%,89.59%,88.34%,84.42%
6576,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202247,82.65%,80.67%,8.32,75.19%,87.80%,89.14%,71.76%
1606,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202247,77.42%,81.52%,9.77,71.46%,84.11%,76.76%,76.46%
5263,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,88.26%,85.75%,6.59,88.98%,92.88%,83.68%,84.47%
669,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,78.34%,54.84%,11.1,50.86%,86.11%,82.86%,88.42%
1215,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202247,83.45%,75.51%,7.76,57.38%,91.17%,91.17%,88.54%
1458,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,85.77%,78.89%,8.06,75.67%,89.77%,88.37%,85.17%
1469,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,86.21%,83.89%,6.44,77.57%,96.97%,86.63%,81.21%
3660,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,63.24%,61.34%,10.23,61.77%,69.17%,69.60%,46.88%
5151,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202247,79.79%,66.19%,9.44,45.45%,86.66%,89.76%,82.86%
5173,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,84.49%,65.03%,9.61,65.29%,92.59%,87.83%,88.58%
366,,Scheduled Delivery Express,26,Executive Review,Degrading,Store Focus,202247,88.00%,85.94%,8.77,69.23%,100.00%,92.86%,90.00%
676,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,90.91%,77.88%,7.12,88.50%,99.27%,85.23%,86.89%
741,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202247,63.66%,52.57%,13.13,58.33%,73.58%,70.45%,42.81%
4635,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202247,79.43%,67.73%,10.21,73.10%,81.20%,86.16%,75.20%
672,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,86.78%,84.87%,9.88,80.71%,91.16%,88.80%,83.61%
1318,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,65.14%,51.56%,13.27,75.56%,78.02%,62.55%,50.38%
1320,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,79.88%,72.76%,7.96,71.61%,84.66%,87.00%,74.41%
2065,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,86.16%,87.33%,6.52,85.71%,87.77%,85.31%,85.80%
578,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,71.99%,74.87%,9.99,57.63%,89.98%,80.27%,57.80%
680,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,64.53%,60.76%,13.75,64.89%,74.09%,62.79%,54.55%
2310,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,92.31%,63.77%,17.56,95.87%,100.00%,80.77%,91.30%
2310,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,60.98%,65.97%,15.72,59.43%,81.85%,46.84%,54.70%
1179,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,76.26%,68.16%,7.64,65.74%,88.21%,73.50%,74.80%
1242,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,67.79%,67.82%,13.25,49.13%,86.72%,82.32%,46.93%
1317,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,67.68%,77.35%,10.48,64.19%,81.27%,66.51%,59.44%
4428,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,72.59%,81.43%,6.75,62.45%,86.01%,75.29%,65.19%
376,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,82.34%,84.65%,7.7,68.10%,90.29%,84.72%,83.20%
450,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,78.20%,70.51%,10.5,69.90%,92.42%,73.15%,75.04%
3868,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202247,84.37%,83.34%,6.55,74.58%,93.01%,79.87%,87.50%
23,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202247,76.74%,65.84%,13.01,58.48%,93.06%,81.17%,68.82%
307,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202247,71.14%,63.74%,14.86,33.84%,86.50%,76.92%,66.78%
1193,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,74.06%,62.22%,11.7,56.17%,95.08%,63.76%,73.53%
359,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202247,86.47%,74.99%,8.71,77.15%,89.87%,88.38%,86.83%
85,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202247,79.57%,80.27%,9.4,62.81%,94.32%,82.61%,77.52%
124,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,82.70%,79.02%,9.36,78.57%,80.88%,83.89%,86.55%
126,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,72.05%,69.49%,10.74,63.09%,76.38%,74.33%,71.11%
4460,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,79.78%,69.35%,10.29,66.67%,91.14%,72.76%,85.78%
5244,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,78.78%,67.77%,9.54,67.88%,86.67%,80.34%,77.71%
7,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202247,79.17%,74.03%,11.79,58.79%,87.64%,81.78%,84.40%
530,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202247,81.90%,79.63%,7,77.82%,79.92%,88.89%,81.54%
3331,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,74.36%,60.42%,13.2,70.37%,78.30%,84.52%,61.15%
705,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202247,71.67%,73.78%,20.15,65.71%,49.63%,73.27%,84.64%
942,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,69.81%,65.11%,15.2,40.19%,90.97%,76.89%,59.85%
2695,,Scheduled Delivery Express,5,At Risk,Degrading,Store Focus,202247,93.33%,69.04%,22.51,87.04%,96.30%,98.18%,91.49%
2695,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,85.79%,86.09%,11.39,77.63%,90.24%,91.57%,82.40%
908,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,79.43%,85.62%,11.62,83.42%,89.32%,84.62%,58.17%
4365,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,66.12%,59.93%,14.6,53.25%,76.61%,79.25%,50.00%
943,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,91.83%,66.25%,26.07,91.30%,99.06%,93.27%,75.47%
943,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,67.96%,60.99%,21.43,57.61%,89.93%,73.27%,30.18%
955,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,78.17%,77.68%,11.43,33.23%,92.51%,94.84%,70.98%
3782,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,68.11%,67.43%,14.68,77.12%,84.08%,49.91%,34.01%
771,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,79.83%,69.78%,9.58,61.10%,80.99%,89.09%,87.87%
931,,Scheduled Delivery Express,17,Executive Review,Recovering,Store Focus,202247,89.76%,67.12%,15.6,96.30%,97.06%,88.89%,76.67%
931,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,73.94%,76.39%,12.2,67.17%,85.66%,86.69%,49.02%
973,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,83.23%,79.02%,10.87,64.57%,89.92%,91.12%,86.57%
974,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202247,81.78%,75.94%,10.48,57.42%,80.52%,89.57%,96.01%
1702,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202247,80.75%,73.36%,12.25,70.55%,85.93%,83.71%,82.70%
3417,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,84.26%,82.21%,9.55,72.65%,88.96%,89.39%,85.86%
5034,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202247,83.52%,93.62%,10.23,69.87%,87.08%,88.79%,86.38%
5347,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202247,79.21%,75.07%,10.09,73.65%,92.39%,83.16%,65.22%
814,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202247,77.50%,76.44%,11.69,68.72%,80.00%,78.86%,81.73%
2176,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202247,91.95%,55.67%,17.85,100.00%,95.83%,86.96%,84.21%
