Primary Key,BU2,Region,Market,Store,Monthly Procedure Review,Monthly Equipment  Completion,Weekly Compliance  Usage,Weekly Operational  Usage
71,SOUTHWEST,46,71,821,100%,100%,100%,100%
71,SOUTHWEST,46,71,861,100%,100%,75%,50%
71,SOUTHWEST,46,71,927,100%,100%,100%,75%
71,SOUTHWEST,46,71,945,100%,100%,100%,100%
71,SOUTHWEST,46,71,1051,100%,100%,100%,100%
71,SOUTHWEST,46,71,3826,100%,100%,100%,100%
71,SOUTHWEST,46,71,4299,100%,100%,75%,75%
71,SOUTHWEST,46,71,6898,100%,100%,75%,75%
71 Total,,,71 Total,,100%,100%,86%,81%
73,SOUTHWEST,46,73,513,100%,100%,100%,100%
73,SOUTHWEST,46,73,537,100%,100%,75%,75%
73,SOUTHWEST,46,73,608,0%,0%,50%,50%
73,SOUTHWEST,46,73,2891,100%,100%,25%,25%
73,SOUTHWEST,46,73,3645,100%,100%,75%,50%
73 Total,,,73 Total,,80%,80%,65%,60%
88,SOUTHWEST,46,88,443,100%,100%,100%,100%
88,SOUTHWEST,46,88,447,100%,100%,100%,100%
88,SOUTHWEST,46,88,461,100%,100%,100%,100%
88,SOUTHWEST,46,88,554,100%,100%,75%,75%
88,SOUTHWEST,46,88,782,100%,100%,100%,100%
88,SOUTHWEST,46,88,3518,100%,100%,100%,100%
88,SOUTHWEST,46,88,3623,100%,100%,100%,100%
88 Total,,,88 Total,,100%,100%,96%,96%
364,SOUTHWEST,46,364,1230,100%,100%,100%,100%
364,SOUTHWEST,46,364,1299,100%,100%,25%,25%
364,SOUTHWEST,46,364,1328,100%,100%,100%,100%
364,SOUTHWEST,46,364,1417,100%,100%,100%,100%
364,SOUTHWEST,46,364,5303,100%,100%,100%,100%
364 Total,,,364 Total,,100%,100%,85%,85%
366,SOUTHWEST,46,366,1218,0%,0%,50%,50%
366,SOUTHWEST,46,366,1324,100%,100%,100%,100%
366,SOUTHWEST,46,366,1411,100%,100%,100%,75%
366,SOUTHWEST,46,366,1612,100%,100%,100%,100%
366,SOUTHWEST,46,366,1846,100%,100%,100%,100%
366,SOUTHWEST,46,366,2922,100%,100%,100%,100%
366,SOUTHWEST,46,366,5031,100%,100%,100%,100%
366 Total,,,366 Total,,86%,86%,93%,89%
367,SOUTHWEST,46,367,1149,100%,100%,100%,75%
367,SOUTHWEST,46,367,1291,100%,100%,75%,0%
367,SOUTHWEST,46,367,5626,0%,100%,75%,25%
367 Total,,,367 Total,,67%,100%,83%,33%
368,SOUTHWEST,46,368,1549,100%,100%,100%,100%
368,SOUTHWEST,46,368,2554,100%,100%,100%,100%
368,SOUTHWEST,46,368,2777,100%,100%,100%,100%
368,SOUTHWEST,46,368,3407,100%,100%,75%,100%
368,SOUTHWEST,46,368,5331,100%,100%,100%,100%
368,SOUTHWEST,46,368,5369,100%,100%,100%,75%
368 Total,,,368 Total,,100%,100%,96%,96%
369,SOUTHWEST,46,369,1533,0%,100%,50%,25%
369,SOUTHWEST,46,369,2512,0%,0%,75%,75%
369,SOUTHWEST,46,369,3241,0%,100%,75%,75%
369,SOUTHWEST,46,369,3465,100%,100%,100%,50%
369,SOUTHWEST,46,369,5189,100%,100%,100%,100%
369,SOUTHWEST,46,369,5330,100%,100%,100%,100%
369 Total,,,369 Total,,50%,83%,83%,71%
370,SOUTHWEST,46,370,2113,100%,100%,100%,100%
370,SOUTHWEST,46,370,2766,100%,100%,75%,75%
370,SOUTHWEST,46,370,5124,100%,100%,75%,75%
370,SOUTHWEST,46,370,5190,0%,100%,25%,25%
370,SOUTHWEST,46,370,5329,100%,100%,100%,100%
370 Total,,,370 Total,,80%,100%,75%,75%
371,SOUTHWEST,46,371,2482,100%,100%,100%,100%
371,SOUTHWEST,46,371,3771,100%,100%,100%,100%
371,SOUTHWEST,46,371,3799,100%,100%,100%,100%
371 Total,,,371 Total,,100%,100%,100%,100%
372,SOUTHWEST,46,372,1381,100%,100%,100%,100%
372,SOUTHWEST,46,372,2112,100%,100%,100%,100%
372,SOUTHWEST,46,372,2767,100%,100%,100%,75%
372,SOUTHWEST,46,372,2768,100%,100%,75%,75%
372,SOUTHWEST,46,372,3833,0%,100%,75%,75%
372,SOUTHWEST,46,372,5428,100%,100%,100%,100%
372 Total,,,372 Total,,83%,100%,92%,88%
373,SOUTHWEST,46,373,2671,100%,100%,75%,75%
373,SOUTHWEST,46,373,3360,100%,100%,100%,100%
373,SOUTHWEST,46,373,3751,100%,100%,100%,100%
373,SOUTHWEST,46,373,3861,100%,100%,75%,75%
373,SOUTHWEST,46,373,4451,100%,100%,100%,100%
373,SOUTHWEST,46,373,5186,100%,100%,100%,100%
373 Total,,,373 Total,,100%,100%,92%,92%
375,SOUTHWEST,46,375,826,0%,0%,25%,25%
375,SOUTHWEST,46,375,869,100%,100%,100%,100%
375,SOUTHWEST,46,375,966,100%,100%,100%,100%
375,SOUTHWEST,46,375,2270,100%,100%,100%,100%
375,SOUTHWEST,46,375,2656,0%,0%,0%,0%
375 Total,,,375 Total,,60%,60%,65%,65%
384,SOUTHWEST,46,384,906,100%,100%,75%,75%
384,SOUTHWEST,46,384,1397,100%,100%,100%,100%
384,SOUTHWEST,46,384,1414,100%,100%,100%,100%
384,SOUTHWEST,46,384,2924,100%,100%,100%,100%
384,SOUTHWEST,46,384,3596,100%,100%,100%,100%
384,SOUTHWEST,46,384,5430,100%,100%,75%,75%
384 Total,,,384 Total,,100%,100%,92%,92%
385,SOUTHWEST,46,385,850,100%,100%,100%,75%
385,SOUTHWEST,46,385,3731,100%,100%,50%,50%
385,SOUTHWEST,46,385,3732,100%,100%,100%,100%
385,SOUTHWEST,46,385,4201,100%,100%,100%,100%
385 Total,,,385 Total,,100%,100%,88%,81%
387,SOUTHWEST,46,387,611,100%,100%,100%,100%
387,SOUTHWEST,46,387,806,100%,100%,100%,100%
387,SOUTHWEST,46,387,851,100%,100%,75%,75%
387,SOUTHWEST,46,387,868,100%,100%,100%,100%
387,SOUTHWEST,46,387,1306,100%,100%,100%,100%
387,SOUTHWEST,46,387,1357,100%,100%,100%,100%
387,SOUTHWEST,46,387,3427,100%,100%,100%,100%
387,SOUTHWEST,46,387,4341,100%,100%,100%,100%
387,SOUTHWEST,46,387,4601,100%,100%,100%,100%
387,SOUTHWEST,46,387,5155,100%,100%,100%,100%
387,SOUTHWEST,46,387,5166,100%,100%,100%,100%
387 Total,,,387 Total,,100%,100%,98%,98%
405,SOUTHWEST,46,405,1438,100%,100%,100%,100%
405,SOUTHWEST,46,405,1439,100%,100%,75%,75%
405,SOUTHWEST,46,405,1442,100%,100%,75%,50%
405,SOUTHWEST,46,405,1573,100%,100%,100%,100%
405,SOUTHWEST,46,405,2051,100%,0%,75%,75%
405,SOUTHWEST,46,405,3220,100%,100%,100%,100%
405,SOUTHWEST,46,405,3847,100%,100%,100%,100%
405,SOUTHWEST,46,405,4678,100%,100%,100%,100%
405,SOUTHWEST,46,405,5168,0%,100%,75%,25%
405 Total,,,405 Total,,89%,89%,89%,81%
505,SOUTHWEST,46,505,500,100%,100%,100%,100%
505,SOUTHWEST,46,505,512,100%,100%,100%,100%
505,SOUTHWEST,46,505,964,100%,100%,100%,100%
505,SOUTHWEST,46,505,2201,100%,100%,100%,100%
505,SOUTHWEST,46,505,2612,100%,100%,100%,100%
505,SOUTHWEST,46,505,3136,100%,100%,100%,100%
505,SOUTHWEST,46,505,3763,100%,100%,100%,100%
505,SOUTHWEST,46,505,5717,100%,100%,100%,100%
505,SOUTHWEST,46,505,5947,100%,100%,100%,100%
505 Total,,,505 Total,,100%,100%,100%,100%
,,46 Total,,,91%,95%,90%,86%
,SOUTHWEST Total,,,,92%,94%,90%,86%
376,WEST,47,376,1689,100%,100%,100%,100%
376,WEST,47,376,2892,100%,100%,100%,100%
376,WEST,47,376,3313,100%,100%,100%,100%
376,WEST,47,376,5137,100%,100%,75%,75%
376,WEST,47,376,5334,100%,100%,75%,75%
376 Total,,,376 Total,,100%,100%,90%,90%
379,WEST,47,379,1045,100%,100%,100%,100%
379,WEST,47,379,1231,100%,100%,100%,100%
379,WEST,47,379,3867,100%,100%,100%,100%
379,WEST,47,379,5341,100%,100%,100%,100%
379,WEST,47,379,5370,100%,100%,100%,100%
379 Total,,,379 Total,,100%,100%,100%,100%
380,WEST,47,380,1252,100%,100%,100%,100%
380,WEST,47,380,2125,100%,100%,100%,100%
380,WEST,47,380,3566,100%,100%,100%,100%
380,WEST,47,380,4284,100%,100%,100%,100%
380,WEST,47,380,5049,100%,100%,100%,100%
380 Total,,,380 Total,,100%,100%,100%,100%
389,WEST,47,389,842,100%,100%,75%,75%
389,WEST,47,389,962,100%,100%,75%,75%
389,WEST,47,389,1001,100%,100%,100%,100%
389,WEST,47,389,1384,100%,100%,100%,100%
389,WEST,47,389,2672,100%,100%,100%,100%
389,WEST,47,389,3018,100%,100%,75%,75%
389,WEST,47,389,3382,100%,100%,100%,100%
389 Total,,,389 Total,,100%,100%,89%,89%
391,WEST,47,391,984,100%,100%,75%,100%
391,WEST,47,391,1200,100%,100%,100%,100%
391,WEST,47,391,1434,100%,100%,100%,100%
391,WEST,47,391,3227,100%,100%,100%,100%
391,WEST,47,391,3582,100%,100%,100%,100%
391,WEST,47,391,3805,100%,100%,100%,100%
391,WEST,47,391,4335,100%,100%,100%,100%
391,WEST,47,391,5123,100%,100%,100%,75%
391 Total,,,391 Total,,100%,100%,97%,97%
406,WEST,47,406,369,100%,100%,100%,100%
406,WEST,47,406,372,100%,100%,100%,100%
406,WEST,47,406,419,0%,100%,100%,100%
406,WEST,47,406,592,100%,100%,100%,100%
406,WEST,47,406,652,100%,100%,100%,100%
406,WEST,47,406,664,100%,100%,100%,100%
406,WEST,47,406,770,100%,100%,100%,100%
406,WEST,47,406,799,100%,100%,100%,100%
406,WEST,47,406,978,100%,100%,100%,100%
406,WEST,47,406,1437,100%,100%,100%,100%
406 Total,,,406 Total,,90%,100%,100%,100%
407,WEST,47,407,35,100%,100%,100%,100%
407,WEST,47,407,43,100%,100%,100%,100%
407,WEST,47,407,557,100%,100%,100%,75%
407,WEST,47,407,558,100%,100%,100%,100%
407,WEST,47,407,993,100%,100%,100%,100%
407,WEST,47,407,2784,100%,100%,100%,100%
407,WEST,47,407,4209,100%,100%,100%,100%
407 Total,,,407 Total,,100%,100%,100%,96%
411,WEST,47,411,26,100%,100%,100%,100%
411,WEST,47,411,342,100%,100%,100%,100%
411,WEST,47,411,484,100%,100%,75%,75%
411,WEST,47,411,1054,100%,100%,100%,100%
411,WEST,47,411,1802,100%,100%,100%,100%
411,WEST,47,411,2131,100%,100%,100%,100%
411,WEST,47,411,5441,100%,100%,100%,100%
411,WEST,47,411,6392,100%,100%,100%,100%
411 Total,,,411 Total,,100%,100%,97%,97%
429,WEST,47,429,598,100%,100%,100%,100%
429,WEST,47,429,637,100%,100%,100%,100%
429,WEST,47,429,790,100%,100%,100%,100%
429,WEST,47,429,867,100%,100%,100%,100%
429,WEST,47,429,1326,100%,100%,100%,100%
429,WEST,47,429,1460,100%,100%,100%,100%
429,WEST,47,429,3395,100%,100%,100%,75%
429 Total,,,429 Total,,100%,100%,100%,96%
432,WEST,47,432,776,100%,100%,100%,100%
432,WEST,47,432,1637,100%,100%,100%,100%
432,WEST,47,432,1965,100%,100%,100%,100%
432,WEST,47,432,3267,100%,100%,100%,100%
432,WEST,47,432,5141,100%,100%,100%,100%
432,WEST,47,432,5361,100%,100%,75%,75%
432 Total,,,432 Total,,100%,100%,96%,96%
433,WEST,47,433,350,100%,100%,100%,100%
433,WEST,47,433,645,100%,100%,100%,100%
433,WEST,47,433,774,100%,100%,100%,100%
433,WEST,47,433,1671,100%,100%,100%,100%
433,WEST,47,433,1943,100%,100%,100%,100%
433,WEST,47,433,2847,100%,100%,100%,100%
433,WEST,47,433,3278,100%,100%,100%,100%
433,WEST,47,433,3823,100%,100%,100%,100%
433 Total,,,433 Total,,100%,100%,100%,100%
585,WEST,47,585,2223,100%,100%,100%,100%
585,WEST,47,585,2293,100%,100%,100%,75%
585,WEST,47,585,2752,100%,100%,100%,100%
585,WEST,47,585,3533,100%,100%,100%,100%
585,WEST,47,585,4734,100%,100%,100%,100%
585 Total,,,585 Total,,100%,100%,100%,95%
,,47 Total,,,99%,100%,98%,97%
412,WEST,52,412,1545,100%,100%,100%,100%
412,WEST,52,412,1632,100%,100%,100%,100%
412,WEST,52,412,2957,100%,100%,75%,75%
412,WEST,52,412,3761,100%,100%,100%,100%
412,WEST,52,412,4244,100%,100%,75%,75%
412,WEST,52,412,4253,100%,100%,100%,100%
412,WEST,52,412,5806,100%,100%,100%,100%
412 Total,,,412 Total,,100%,100%,93%,93%
413,WEST,52,413,1393,100%,100%,100%,100%
413,WEST,52,413,1435,100%,100%,100%,100%
413,WEST,52,413,1491,100%,100%,100%,100%
413,WEST,52,413,1723,100%,100%,100%,100%
413,WEST,52,413,1764,100%,100%,100%,100%
413,WEST,52,413,3394,100%,100%,100%,100%
413,WEST,52,413,3762,100%,100%,100%,100%
413 Total,,,413 Total,,100%,100%,100%,100%
414,WEST,52,414,581,100%,100%,100%,100%
414,WEST,52,414,748,100%,100%,100%,100%
414,WEST,52,414,892,100%,100%,100%,75%
414,WEST,52,414,1787,100%,100%,100%,100%
414,WEST,52,414,2764,100%,100%,100%,100%
414,WEST,52,414,4256,100%,100%,100%,100%
414 Total,,,414 Total,,100%,100%,100%,96%
415,WEST,52,415,753,100%,100%,100%,100%
415,WEST,52,415,2004,100%,100%,100%,100%
415,WEST,52,415,2716,100%,100%,100%,100%
415,WEST,52,415,2889,100%,100%,100%,75%
415,WEST,52,415,3630,100%,100%,100%,100%
415 Total,,,415 Total,,100%,100%,100%,95%
418,WEST,52,418,559,100%,100%,100%,100%
418,WEST,52,418,784,100%,100%,100%,100%
418,WEST,52,418,797,100%,100%,75%,50%
418,WEST,52,418,1241,100%,100%,100%,100%
418,WEST,52,418,1285,100%,100%,100%,100%
418,WEST,52,418,1431,100%,100%,75%,75%
418,WEST,52,418,2827,100%,100%,100%,75%
418,WEST,52,418,5115,100%,100%,100%,100%
418 Total,,,418 Total,,100%,100%,94%,88%
419,WEST,52,419,1447,100%,100%,100%,100%
419,WEST,52,419,1609,100%,100%,100%,100%
419,WEST,52,419,1634,100%,100%,75%,75%
419,WEST,52,419,1654,100%,100%,100%,100%
419,WEST,52,419,1929,100%,100%,100%,100%
419,WEST,52,419,2367,100%,100%,100%,100%
419,WEST,52,419,2937,100%,100%,100%,75%
419,WEST,52,419,3233,100%,100%,100%,100%
419,WEST,52,419,4849,100%,100%,100%,100%
419 Total,,,419 Total,,100%,100%,97%,94%
421,WEST,52,421,1415,100%,100%,100%,100%
421,WEST,52,421,1722,100%,100%,100%,100%
421,WEST,52,421,1738,0%,100%,100%,100%
421,WEST,52,421,2820,100%,100%,100%,100%
421,WEST,52,421,3760,100%,100%,100%,100%
421,WEST,52,421,3806,100%,100%,100%,100%
421,WEST,52,421,4374,100%,100%,100%,100%
421 Total,,,421 Total,,86%,100%,100%,100%
422,WEST,52,422,1861,100%,100%,100%,100%
422,WEST,52,422,2087,100%,100%,100%,100%
422,WEST,52,422,2643,100%,100%,100%,100%
422,WEST,52,422,2882,100%,100%,100%,100%
422 Total,,,422 Total,,100%,100%,100%,100%
423,WEST,52,423,1472,100%,100%,100%,100%
423,WEST,52,423,2642,100%,100%,100%,100%
423,WEST,52,423,3364,100%,100%,100%,100%
423,WEST,52,423,3513,100%,100%,100%,100%
423 Total,,,423 Total,,100%,100%,100%,100%
424,WEST,52,424,1577,100%,100%,100%,100%
424,WEST,52,424,2274,100%,100%,100%,100%
424,WEST,52,424,2352,0%,100%,100%,100%
424,WEST,52,424,3209,100%,100%,100%,100%
424,WEST,52,424,3624,100%,100%,100%,100%
424 Total,,,424 Total,,80%,100%,100%,100%
426,WEST,52,426,810,100%,100%,100%,100%
426,WEST,52,426,886,100%,100%,100%,100%
426,WEST,52,426,1005,100%,100%,100%,100%
426,WEST,52,426,1332,100%,100%,100%,100%
426,WEST,52,426,1361,100%,100%,100%,100%
426,WEST,52,426,1526,100%,100%,100%,100%
426,WEST,52,426,1625,100%,100%,100%,100%
426,WEST,52,426,2714,100%,100%,100%,100%
426,WEST,52,426,3590,100%,100%,100%,100%
426 Total,,,426 Total,,100%,100%,100%,100%
,,52 Total,,,97%,100%,98%,96%
378,WEST,54,378,924,100%,100%,100%,100%
378,WEST,54,378,953,100%,100%,100%,100%
378,WEST,54,378,980,100%,100%,100%,100%
378,WEST,54,378,1008,100%,100%,75%,75%
378,WEST,54,378,5033,100%,100%,100%,100%
378,WEST,54,378,5051,100%,100%,100%,100%
378 Total,,,378 Total,,100%,100%,96%,96%
381,WEST,54,381,1315,100%,100%,100%,100%
381,WEST,54,381,1412,100%,100%,100%,100%
381,WEST,54,381,1456,100%,100%,100%,100%
381,WEST,54,381,1457,100%,100%,75%,75%
381,WEST,54,381,1461,100%,100%,100%,100%
381,WEST,54,381,3778,100%,100%,100%,100%
381,WEST,54,381,4653,100%,100%,75%,100%
381 Total,,,381 Total,,100%,100%,93%,96%
382,WEST,54,382,1485,100%,100%,100%,100%
382,WEST,54,382,1778,100%,100%,100%,100%
382,WEST,54,382,1956,100%,100%,75%,75%
382,WEST,54,382,2084,100%,100%,100%,100%
382,WEST,54,382,2608,100%,100%,100%,100%
382,WEST,54,382,2923,100%,100%,100%,100%
382 Total,,,382 Total,,100%,100%,96%,96%
383,WEST,54,383,1872,100%,100%,100%,100%
383,WEST,54,383,1901,100%,100%,100%,100%
383,WEST,54,383,2455,100%,100%,100%,100%
383,WEST,54,383,3259,100%,100%,100%,100%
383,WEST,54,383,4247,100%,100%,100%,100%
383,WEST,54,383,7199,100%,100%,100%,100%
383 Total,,,383 Total,,100%,100%,100%,100%
388,WEST,54,388,1058,100%,100%,100%,100%
388,WEST,54,388,1199,100%,100%,100%,100%
388,WEST,54,388,1280,100%,100%,100%,100%
388,WEST,54,388,5099,0%,100%,75%,75%
388,WEST,54,388,5232,100%,100%,100%,100%
388,WEST,54,388,5458,100%,100%,100%,100%
388 Total,,,388 Total,,83%,100%,96%,96%
401,WEST,54,401,1699,100%,100%,100%,100%
401,WEST,54,401,1708,100%,100%,100%,100%
401,WEST,54,401,1888,100%,100%,100%,100%
401,WEST,54,401,2921,100%,100%,100%,100%
401,WEST,54,401,3366,100%,100%,100%,100%
401,WEST,54,401,3454,100%,100%,50%,50%
401,WEST,54,401,3848,100%,100%,100%,100%
401,WEST,54,401,5234,100%,100%,100%,100%
401 Total,,,401 Total,,100%,100%,94%,94%
403,WEST,54,403,1440,100%,100%,100%,100%
403,WEST,54,403,1686,100%,100%,100%,75%
403,WEST,54,403,2207,100%,100%,100%,100%
403,WEST,54,403,3232,100%,100%,100%,100%
403,WEST,54,403,3568,100%,100%,100%,100%
403,WEST,54,403,3620,100%,100%,100%,100%
403,WEST,54,403,4438,100%,100%,100%,100%
403,WEST,54,403,5233,100%,100%,100%,100%
403,WEST,54,403,5235,100%,100%,100%,100%
403 Total,,,403 Total,,100%,100%,100%,97%
427,WEST,54,427,1534,100%,100%,100%,100%
427,WEST,54,427,1565,100%,100%,75%,75%
427,WEST,54,427,1567,100%,100%,100%,100%
427,WEST,54,427,1581,100%,100%,50%,25%
427,WEST,54,427,1627,100%,100%,100%,100%
427,WEST,54,427,1636,100%,100%,100%,100%
427,WEST,54,427,1695,100%,100%,100%,100%
427,WEST,54,427,2033,100%,100%,100%,100%
427,WEST,54,427,3648,100%,100%,100%,100%
427 Total,,,427 Total,,100%,100%,92%,89%
430,WEST,54,430,1483,100%,100%,100%,100%
430,WEST,54,430,1500,100%,100%,100%,100%
430,WEST,54,430,1520,100%,100%,100%,100%
430,WEST,54,430,1535,100%,100%,100%,100%
430,WEST,54,430,1538,100%,100%,75%,50%
430,WEST,54,430,1543,100%,100%,100%,100%
430,WEST,54,430,1604,100%,100%,100%,100%
430,WEST,54,430,1685,100%,100%,100%,100%
430,WEST,54,430,2443,100%,100%,100%,100%
430,WEST,54,430,2990,100%,100%,100%,100%
430,WEST,54,430,3237,100%,100%,100%,100%
430,WEST,54,430,3734,100%,100%,100%,100%
430,WEST,54,430,3853,100%,100%,100%,100%
430,WEST,54,430,3872,100%,100%,100%,100%
430,WEST,54,430,4865,100%,100%,100%,100%
430 Total,,,430 Total,,100%,100%,98%,97%
582,WEST,54,582,1572,100%,100%,100%,100%
582,WEST,54,582,1768,100%,100%,100%,100%
582,WEST,54,582,2307,100%,100%,100%,100%
582,WEST,54,582,2511,100%,100%,75%,75%
582,WEST,54,582,3208,100%,100%,100%,100%
582,WEST,54,582,4068,100%,100%,100%,100%
582,WEST,54,582,4696,100%,100%,100%,100%
582,WEST,54,582,5167,100%,100%,100%,100%
582,WEST,54,582,5270,100%,100%,100%,100%
582 Total,,,582 Total,,100%,100%,97%,97%
,,54 Total,,,99%,100%,96%,96%
392,WEST,56,392,1648,100%,100%,100%,100%
392,WEST,56,392,2189,100%,100%,100%,100%
392,WEST,56,392,2402,100%,100%,100%,100%
392,WEST,56,392,2453,100%,100%,100%,100%
392,WEST,56,392,2617,100%,100%,100%,100%
392,WEST,56,392,3254,100%,100%,100%,100%
392,WEST,56,392,3277,100%,100%,100%,100%
392,WEST,56,392,3408,100%,100%,100%,100%
392,WEST,56,392,4239,100%,100%,100%,100%
392,WEST,56,392,5864,100%,100%,100%,100%
392 Total,,,392 Total,,100%,100%,100%,100%
399,WEST,56,399,2508,100%,100%,100%,100%
399,WEST,56,399,2780,100%,100%,100%,100%
399,WEST,56,399,2781,100%,100%,100%,100%
399,WEST,56,399,2862,100%,100%,100%,100%
399,WEST,56,399,3093,100%,100%,50%,50%
399,WEST,56,399,3739,100%,100%,100%,100%
399,WEST,56,399,5841,100%,100%,100%,100%
399 Total,,,399 Total,,100%,100%,93%,93%
400,WEST,56,400,1878,100%,100%,100%,100%
400,WEST,56,400,1900,100%,100%,100%,100%
400,WEST,56,400,1902,100%,100%,100%,100%
400,WEST,56,400,1995,100%,100%,100%,100%
400,WEST,56,400,2782,100%,100%,100%,100%
400,WEST,56,400,2831,100%,100%,100%,75%
400,WEST,56,400,3897,100%,100%,100%,100%
400,WEST,56,400,5494,100%,100%,100%,100%
400 Total,,,400 Total,,100%,100%,100%,97%
450,WEST,56,450,1963,100%,100%,100%,100%
450,WEST,56,450,2030,100%,100%,100%,100%
450,WEST,56,450,2039,100%,100%,100%,100%
450,WEST,56,450,2054,100%,100%,100%,100%
450,WEST,56,450,2117,100%,100%,100%,100%
450 Total,,,450 Total,,100%,100%,100%,100%
451,WEST,56,451,2002,100%,100%,100%,100%
451,WEST,56,451,2119,100%,100%,100%,100%
451,WEST,56,451,5751,100%,100%,100%,100%
451 Total,,,451 Total,,100%,100%,100%,100%
452,WEST,56,452,1554,100%,100%,100%,100%
452,WEST,56,452,1615,100%,100%,50%,50%
452,WEST,56,452,1789,100%,100%,75%,75%
452,WEST,56,452,2697,100%,100%,100%,100%
452 Total,,,452 Total,,100%,100%,81%,81%
453,WEST,56,453,1704,100%,100%,100%,100%
453,WEST,56,453,1979,100%,100%,100%,100%
453,WEST,56,453,2052,100%,100%,75%,75%
453,WEST,56,453,2190,100%,100%,100%,75%
453,WEST,56,453,2553,100%,100%,100%,100%
453,WEST,56,453,5139,100%,100%,100%,100%
453 Total,,,453 Total,,100%,100%,96%,92%
454,WEST,56,454,1881,100%,100%,100%,100%
454,WEST,56,454,2464,100%,100%,100%,100%
454,WEST,56,454,3652,100%,100%,100%,100%
454,WEST,56,454,5192,100%,100%,100%,100%
454 Total,,,454 Total,,100%,100%,100%,100%
455,WEST,56,455,1760,100%,100%,100%,100%
455,WEST,56,455,1903,100%,100%,100%,100%
455,WEST,56,455,1988,100%,100%,100%,100%
455,WEST,56,455,2418,100%,100%,100%,100%
455,WEST,56,455,4202,100%,100%,100%,100%
455,WEST,56,455,5136,100%,100%,100%,100%
455 Total,,,455 Total,,100%,100%,100%,100%
457,WEST,56,457,2044,100%,100%,100%,100%
457,WEST,56,457,2537,100%,100%,100%,100%
457,WEST,56,457,5133,100%,100%,100%,100%
457 Total,,,457 Total,,100%,100%,100%,100%
468,WEST,56,468,1772,100%,100%,100%,100%
468,WEST,56,468,1834,100%,100%,100%,100%
468,WEST,56,468,1880,100%,100%,100%,100%
468,WEST,56,468,5424,100%,100%,100%,100%
468 Total,,,468 Total,,100%,100%,100%,100%
511,WEST,56,511,1972,100%,100%,100%,100%
511,WEST,56,511,2025,100%,100%,100%,100%
511,WEST,56,511,2031,100%,100%,100%,100%
511,WEST,56,511,2161,100%,100%,100%,100%
511,WEST,56,511,2989,100%,100%,100%,100%
511 Total,,,511 Total,,100%,100%,100%,100%
,,56 Total,,,100%,100%,98%,97%
365,WEST,57,365,1370,100%,100%,100%,100%
365,WEST,57,365,1474,100%,100%,100%,100%
365,WEST,57,365,4203,100%,100%,100%,100%
365,WEST,57,365,4325,100%,100%,100%,100%
365,WEST,57,365,5342,100%,100%,100%,100%
365 Total,,,365 Total,,100%,100%,100%,100%
394,WEST,57,394,2592,100%,100%,50%,75%
394,WEST,57,394,2884,100%,100%,100%,100%
394,WEST,57,394,3350,100%,100%,100%,100%
394,WEST,57,394,3351,100%,100%,100%,100%
394,WEST,57,394,3473,100%,100%,100%,100%
394,WEST,57,394,3728,100%,100%,100%,100%
394 Total,,,394 Total,,100%,100%,92%,96%
396,WEST,57,396,1560,100%,100%,100%,100%
396,WEST,57,396,2050,100%,100%,100%,100%
396,WEST,57,396,2593,100%,100%,100%,100%
396,WEST,57,396,2838,100%,100%,100%,100%
396,WEST,57,396,4356,100%,100%,100%,100%
396,WEST,57,396,5070,100%,100%,100%,100%
396,WEST,57,396,5101,100%,100%,100%,75%
396 Total,,,396 Total,,100%,100%,100%,96%
445,WEST,57,445,1588,100%,100%,50%,50%
445,WEST,57,445,1692,100%,100%,100%,100%
445,WEST,57,445,1693,100%,100%,75%,75%
445,WEST,57,445,1879,100%,100%,100%,100%
445,WEST,57,445,2333,100%,100%,100%,100%
445,WEST,57,445,4340,100%,100%,100%,100%
445 Total,,,445 Total,,100%,100%,88%,88%
446,WEST,57,446,2032,100%,100%,100%,100%
446,WEST,57,446,2621,100%,100%,100%,100%
446 Total,,,446 Total,,100%,100%,100%,100%
447,WEST,57,447,2099,0%,100%,75%,75%
447,WEST,57,447,2507,100%,100%,100%,100%
447,WEST,57,447,5134,100%,100%,100%,100%
447 Total,,,447 Total,,67%,100%,92%,92%
448,WEST,57,448,1563,100%,100%,100%,100%
448,WEST,57,448,1660,100%,100%,50%,50%
448,WEST,57,448,2297,100%,100%,100%,100%
448,WEST,57,448,2950,100%,100%,100%,100%
448,WEST,57,448,2951,100%,100%,75%,75%
448,WEST,57,448,3523,100%,100%,100%,100%
448 Total,,,448 Total,,100%,100%,88%,88%
449,WEST,57,449,2277,100%,100%,100%,100%
449,WEST,57,449,2985,100%,100%,100%,100%
449 Total,,,449 Total,,100%,100%,100%,100%
458,WEST,57,458,2150,100%,100%,100%,100%
458,WEST,57,458,2253,100%,100%,100%,100%
458,WEST,57,458,2291,100%,100%,100%,100%
458 Total,,,458 Total,,100%,100%,100%,100%
459,WEST,57,459,1917,100%,100%,100%,100%
459,WEST,57,459,2177,100%,100%,75%,75%
459 Total,,,459 Total,,100%,100%,88%,88%
460,WEST,57,460,2094,0%,100%,100%,100%
460,WEST,57,460,2245,100%,100%,100%,100%
460,WEST,57,460,2494,100%,100%,100%,100%
460,WEST,57,460,2527,100%,100%,100%,100%
460,WEST,57,460,2708,100%,100%,100%,100%
460,WEST,57,460,2952,100%,100%,100%,100%
460 Total,,,460 Total,,83%,100%,100%,100%
461,WEST,57,461,1853,100%,100%,100%,100%
