Region,Market,Store Number,Fashion Op Model Tier,Fashion Coach?,Coach Action,Total TL Headcount,Go-Live Week,Fashion Stocking Team Hours
44,344,178,3,NO,-,3,WK 37,80
44,344,221,2,YES,MOVE EXISTING,4,WK 37,120
44,344,227,3,NO,-,4,WK 37,80
44,344,392,3,NO,-,4,WK 37,80
44,344,499,2,YES,MOVE EXISTING,4,WK 37,120
44,344,564,1,YES,MOVE EXISTING,4,WK 37,140
44,344,622,1,YES,MOVE EXISTING,4,WK 37,140
44,345,41,2,YES,MOVE EXISTING,4,WK 37,120
44,345,136,3,NO,-,2,WK 37,80
44,345,168,1,YES,MOVE EXISTING,4,WK 37,140
44,345,207,3,NO,-,3,WK 37,80
44,345,246,3,NO,-,3,WK 37,80
44,345,576,1,YES,MOVE EXISTING,4,WK 37,140
44,345,823,2,YES,HIRE,4,WK 37,120
44,345,838,2,YES,MOVE EXISTING,4,WK 37,120
44,345,3055,3,NO,-,4,WK 37,80
44,347,10,2,YES,MOVE EXISTING,4,WK 37,120
44,347,12,2,YES,MOVE EXISTING,4,WK 37,120
44,347,22,2,YES,MOVE EXISTING,4,WK 37,120
44,347,28,3,NO,-,4,WK 37,80
44,347,50,3,NO,-,3,WK 37,80
44,347,63,3,NO,-,3,WK 37,80
44,347,81,3,NO,-,3,WK 37,80
44,347,90,3,NO,-,4,WK 37,80
44,347,130,2,YES,MOVE EXISTING,4,WK 37,120
44,347,374,3,NO,-,4,WK 37,80
44,349,113,2,YES,MOVE EXISTING,4,WK 37,120
44,349,162,3,NO,-,3,WK 37,80
44,349,269,2,YES,MOVE EXISTING,4,WK 37,120
44,349,271,3,NO,-,4,WK 37,80
44,349,414,2,YES,MOVE EXISTING,4,WK 37,120
44,349,420,2,YES,MOVE EXISTING,4,WK 37,120
44,349,479,2,YES,HIRE,4,WK 37,120
44,349,607,3,NO,-,2,WK 37,80
44,349,893,3,NO,-,2,WK 37,80
44,349,1116,2,YES,MOVE EXISTING,4,WK 37,120
44,349,1148,2,YES,MOVE EXISTING,4,WK 37,120
44,349,3229,3,NO,-,3,WK 37,80
44,349,5071,2,YES,MOVE EXISTING,4,WK 37,120
44,350,129,2,YES,MOVE EXISTING,4,WK 37,120
44,350,147,2,YES,MOVE EXISTING,4,WK 37,120
44,350,151,2,YES,MOVE EXISTING,4,WK 37,120
44,350,158,3,NO,-,4,WK 37,80
44,350,185,2,YES,MOVE EXISTING,4,WK 37,120
44,350,225,3,NO,-,3,WK 37,80
44,350,232,3,NO,-,3,WK 37,80
44,350,947,1,YES,MOVE EXISTING,4,WK 37,140
44,350,975,2,YES,MOVE EXISTING,4,WK 37,120
44,350,1043,3,NO,-,3,WK 37,80
44,350,1295,3,NO,-,3,WK 37,80
44,351,31,2,YES,MOVE EXISTING,4,WK 37,120
44,351,47,3,NO,-,4,WK 37,80
44,351,103,1,YES,MOVE EXISTING,4,WK 37,140
44,351,121,3,NO,-,4,WK 37,80
44,351,123,3,NO,-,3,WK 37,80
44,351,210,3,NO,-,2,WK 37,80
44,351,231,2,YES,MOVE EXISTING,4,WK 37,120
44,351,247,3,NO,-,3,WK 37,80
44,351,276,3,NO,-,3,WK 37,80
44,351,340,3,NO,-,4,WK 37,80
44,352,137,2,YES,HIRE,4,WK 37,120
44,352,360,3,NO,-,4,WK 37,80
44,352,387,3,NO,-,3,WK 37,80
44,352,389,2,YES,MOVE EXISTING,4,WK 37,120
44,352,1626,2,YES,MOVE EXISTING,4,WK 37,120
44,352,2803,2,YES,MOVE EXISTING,4,WK 37,120
44,352,2804,2,YES,MOVE EXISTING,4,WK 37,120
44,352,3430,3,NO,-,3,WK 37,80
44,352,4195,3,NO,-,4,WK 37,80
44,352,4241,3,NO,-,4,WK 37,80
44,353,139,3,NO,-,3,WK 37,80
44,353,212,2,YES,MOVE EXISTING,4,WK 37,120
44,353,277,2,YES,HIRE,4,WK 37,120
44,353,517,2,YES,MOVE EXISTING,4,WK 37,120
44,353,544,1,YES,MOVE EXISTING,4,WK 37,140
44,353,743,1,YES,MOVE EXISTING,4,WK 37,140
44,353,1056,3,NO,-,4,WK 37,80
44,353,2734,3,NO,-,4,WK 37,80
44,353,7294,3,NO,-,4,WK 37,80
44,353,7326,2,YES,MOVE EXISTING,4,WK 37,120
44,409,186,3,NO,-,4,WK 37,80
44,409,346,3,NO,-,3,WK 37,80
44,409,794,2,YES,MOVE EXISTING,4,WK 37,120
44,409,1099,2,YES,MOVE EXISTING,4,WK 37,120
44,409,1221,1,YES,MOVE EXISTING,4,WK 37,140
44,409,1507,2,YES,MOVE EXISTING,4,WK 37,120
44,409,2428,3,NO,-,4,WK 37,80
44,409,3103,3,NO,-,4,WK 37,80
44,409,3283,2,YES,MOVE EXISTING,4,WK 37,120
44,409,3492,2,YES,MOVE EXISTING,4,WK 37,120
44,409,4321,2,YES,HIRE,4,WK 37,120
44,410,39,3,NO,-,3,WK 37,80
44,410,42,3,NO,-,3,WK 37,80
44,410,72,2,YES,MOVE EXISTING,4,WK 37,120
44,410,111,3,NO,-,3,WK 37,80
44,410,242,3,NO,-,3,WK 37,80
44,410,368,3,NO,-,3,WK 37,80
44,410,382,3,NO,-,4,WK 37,80
44,410,1187,3,NO,-,3,WK 37,80
44,410,2893,3,NO,-,3,WK 37,80
44,410,5307,3,NO,-,4,WK 37,80
46,366,1218,1,YES,MOVE EXISTING,4,WK 37,140
46,366,1324,1,YES,MOVE EXISTING,4,WK 37,140
46,366,1325,2,YES,MOVE EXISTING,4,WK 37,120
46,366,1411,1,YES,MOVE EXISTING,4,WK 37,140
46,366,1612,1,YES,MOVE EXISTING,4,WK 37,140
46,366,1846,2,YES,MOVE EXISTING,4,WK 37,120
46,366,2922,1,YES,MOVE EXISTING,4,WK 37,140
46,366,3379,2,YES,MOVE EXISTING,4,WK 37,120
46,366,5031,1,YES,MOVE EXISTING,4,WK 37,140
46,367,1149,2,YES,HIRE,4,WK 37,120
46,367,1240,1,YES,HIRE,4,WK 37,140
46,367,1291,1,YES,MOVE EXISTING,4,WK 37,140
46,367,3807,3,NO,-,3,WK 37,80
46,367,3884,2,YES,MOVE EXISTING,4,WK 37,120
46,367,5626,1,YES,MOVE EXISTING,4,WK 37,140
46,367,5799,3,NO,-,3,WK 37,80
46,367,5858,3,NO,-,3,WK 37,80
46,368,1549,1,YES,MOVE EXISTING,4,WK 37,140
46,368,2554,2,YES,HIRE,4,WK 37,120
46,368,2777,1,YES,MOVE EXISTING,4,WK 37,140
46,368,3407,1,YES,MOVE EXISTING,4,WK 37,140
46,368,3896,2,YES,HIRE,4,WK 37,120
46,368,4336,2,YES,MOVE EXISTING,4,WK 37,120
46,368,5331,1,YES,MOVE EXISTING,4,WK 37,140
46,368,5369,1,YES,MOVE EXISTING,4,WK 37,140
46,368,5429,1,YES,HIRE,4,WK 37,140
46,369,1532,1,YES,MOVE EXISTING,4,WK 37,140
46,369,1533,1,YES,MOVE EXISTING,4,WK 37,140
46,369,2512,1,YES,MOVE EXISTING,4,WK 37,140
46,369,3241,2,YES,HIRE,4,WK 37,120
46,369,3465,1,YES,MOVE EXISTING,4,WK 37,140
46,369,5124,2,YES,MOVE EXISTING,4,WK 37,120
46,369,5189,1,YES,MOVE EXISTING,4,WK 37,140
46,369,5330,1,YES,MOVE EXISTING,4,WK 37,140
46,371,1512,3,NO,-,4,WK 37,80
46,371,1746,1,YES,MOVE EXISTING,4,WK 37,140
46,371,2768,2,YES,MOVE EXISTING,4,WK 37,120
46,371,3771,1,YES,MOVE EXISTING,4,WK 37,140
46,371,3799,2,YES,MOVE EXISTING,4,WK 37,120
46,371,5768,3,NO,-,2,WK 37,80
46,371,6480,2,YES,HIRE,4,WK 37,120
46,372,1334,3,NO,-,3,WK 37,80
46,372,1381,2,YES,MOVE EXISTING,4,WK 37,120
46,372,1646,2,YES,HIRE,4,WK 37,120
46,372,2112,2,YES,HIRE,4,WK 37,120
46,372,2482,1,YES,MOVE EXISTING,4,WK 37,140
46,372,2766,2,YES,MOVE EXISTING,4,WK 37,120
46,372,2767,2,YES,MOVE EXISTING,4,WK 37,120
46,372,5428,2,YES,MOVE EXISTING,4,WK 37,120
46,373,2671,2,YES,HIRE,4,WK 37,120
46,373,2778,3,NO,-,4,WK 37,80
46,373,3360,2,YES,MOVE EXISTING,4,WK 37,120
46,373,3751,1,YES,HIRE,4,WK 37,140
46,373,3833,1,YES,MOVE EXISTING,4,WK 37,140
46,373,3861,2,YES,MOVE EXISTING,4,WK 37,120
46,373,4430,2,YES,MOVE EXISTING,4,WK 37,120
46,373,4451,1,YES,MOVE EXISTING,4,WK 37,140
46,373,5186,2,YES,MOVE EXISTING,4,WK 37,120
46,375,826,1,YES,MOVE EXISTING,4,WK 37,140
46,375,869,2,YES,MOVE EXISTING,4,WK 37,120
46,375,873,3,NO,-,3,WK 37,80
46,375,966,2,YES,HIRE,4,WK 37,120
46,375,1380,3,NO,-,4,WK 37,80
46,375,2270,2,YES,HIRE,4,WK 37,120
46,375,2656,2,YES,MOVE EXISTING,4,WK 37,120
46,375,3428,2,YES,MOVE EXISTING,4,WK 37,120
46,375,5003,3,NO,-,3,WK 37,80
46,384,906,1,YES,MOVE EXISTING,4,WK 37,140
46,384,1397,1,YES,MOVE EXISTING,4,WK 37,140
46,384,1414,3,NO,-,4,WK 37,80
46,384,2652,3,NO,-,3,WK 37,80
46,384,2924,1,YES,MOVE EXISTING,4,WK 37,140
46,384,3596,2,YES,MOVE EXISTING,4,WK 37,120
46,384,5430,1,YES,MOVE EXISTING,4,WK 37,140
46,384,5492,3,NO,-,3,WK 37,80
46,385,824,2,YES,HIRE,4,WK 37,120
46,385,829,2,YES,MOVE EXISTING,4,WK 37,120
46,385,835,2,YES,MOVE EXISTING,4,WK 37,120
46,385,850,1,YES,MOVE EXISTING,4,WK 37,140
46,385,3423,2,YES,HIRE,4,WK 37,120
46,385,3731,2,YES,HIRE,4,WK 37,120
46,385,3732,2,YES,MOVE EXISTING,4,WK 37,120
46,385,4201,2,YES,HIRE,4,WK 37,120
46,385,5491,2,YES,MOVE EXISTING,4,WK 37,120
46,387,611,2,YES,MOVE EXISTING,4,WK 37,120
46,387,806,1,YES,MOVE EXISTING,4,WK 37,140
46,387,851,3,NO,-,4,WK 37,80
46,387,868,1,YES,MOVE EXISTING,4,WK 37,140
46,387,1306,2,YES,MOVE EXISTING,4,WK 37,120
46,387,1357,3,NO,-,4,WK 37,80
46,387,3427,3,NO,-,4,WK 37,80
46,387,4341,3,NO,-,3,WK 37,80
46,387,4601,2,YES,MOVE EXISTING,4,WK 37,120
46,387,5155,2,YES,MOVE EXISTING,4,WK 37,120
46,387,5166,2,YES,HIRE,4,WK 37,120
47,381,1315,2,YES,MOVE EXISTING,4,WK 37,120
47,381,1412,2,YES,MOVE EXISTING,4,WK 37,120
47,381,1456,3,NO,-,4,WK 37,80
47,381,1457,2,YES,MOVE EXISTING,4,WK 37,120
47,381,1461,2,YES,HIRE,4,WK 37,120
47,381,1617,2,YES,MOVE EXISTING,4,WK 37,120
47,381,1778,2,YES,HIRE,4,WK 37,120
47,381,3778,2,YES,MOVE EXISTING,4,WK 37,120
47,381,4471,3,NO,-,3,WK 37,80
47,381,4653,2,YES,MOVE EXISTING,4,WK 37,120
47,382,1485,2,YES,MOVE EXISTING,4,WK 37,120
47,382,1508,2,YES,MOVE EXISTING,4,WK 37,120
47,382,1565,1,YES,MOVE EXISTING,4,WK 37,140
47,382,1567,2,YES,MOVE EXISTING,4,WK 37,120
47,382,1956,1,YES,MOVE EXISTING,4,WK 37,140
47,382,2608,3,NO,-,3,WK 37,80
47,382,2923,2,YES,MOVE EXISTING,4,WK 37,120
47,382,4412,3,NO,-,4,WK 37,80
47,383,1872,2,YES,MOVE EXISTING,4,WK 37,120
47,383,1901,2,YES,MOVE EXISTING,4,WK 37,120
47,383,2084,2,YES,MOVE EXISTING,4,WK 37,120
47,383,2147,3,NO,-,4,WK 37,80
47,383,2259,1,YES,MOVE EXISTING,4,WK 37,140
47,383,2455,2,YES,MOVE EXISTING,4,WK 37,120
47,383,2607,3,NO,-,3,WK 37,80
47,383,3259,2,YES,MOVE EXISTING,4,WK 37,120
47,383,4247,3,NO,-,4,WK 37,80
47,383,7199,2,YES,HIRE,4,WK 37,120
47,406,369,3,NO,-,3,WK 37,80
47,406,370,3,NO,-,3,WK 37,80
47,406,372,2,YES,MOVE EXISTING,4,WK 37,120
47,406,419,3,NO,-,3,WK 37,80
47,406,592,2,YES,MOVE EXISTING,4,WK 37,120
47,406,652,2,YES,MOVE EXISTING,4,WK 37,120
47,406,664,2,YES,MOVE EXISTING,4,WK 37,120
47,406,770,2,YES,MOVE EXISTING,4,WK 37,120
47,406,790,3,NO,-,4,WK 37,80
47,406,799,2,YES,MOVE EXISTING,4,WK 37,120
47,406,978,3,NO,-,3,WK 37,80
47,406,1214,3,NO,-,2,WK 37,80
47,406,1437,3,NO,-,4,WK 37,80
47,406,2562,3,NO,-,3,WK 37,80
47,407,35,1,YES,MOVE EXISTING,4,WK 37,140
47,407,43,2,YES,MOVE EXISTING,4,WK 37,120
47,407,341,3,NO,-,3,WK 37,80
47,407,418,3,NO,-,3,WK 37,80
47,407,557,2,YES,MOVE EXISTING,4,WK 37,120
47,407,558,2,YES,MOVE EXISTING,4,WK 37,120
47,407,993,3,NO,-,3,WK 37,80
47,407,1282,3,NO,-,3,WK 37,80
47,407,2784,3,NO,-,4,WK 37,80
47,407,4209,3,NO,-,3,WK 37,80
47,407,4322,3,NO,-,3,WK 37,80
47,411,26,2,YES,MOVE EXISTING,4,WK 37,120
47,411,342,3,NO,-,3,WK 37,80
47,411,378,3,NO,-,3,WK 37,80
47,411,484,2,YES,MOVE EXISTING,4,WK 37,120
47,411,1054,3,NO,-,3,WK 37,80
47,411,1802,2,YES,MOVE EXISTING,4,WK 37,120
47,411,2131,3,NO,-,4,WK 37,80
47,411,5219,3,NO,-,3,WK 37,80
47,411,5441,2,YES,HIRE,4,WK 37,120
47,411,6392,3,NO,-,3,WK 37,80
47,427,1534,2,YES,HIRE,4,WK 37,120
47,427,1581,2,YES,MOVE EXISTING,4,WK 37,120
47,427,1627,2,YES,HIRE,4,WK 37,120
47,427,1636,1,YES,MOVE EXISTING,4,WK 37,140
47,427,1649,3,NO,-,4,WK 37,80
47,427,1695,3,NO,-,4,WK 37,80
47,427,2033,3,NO,-,4,WK 37,80
47,427,3648,2,YES,HIRE,4,WK 37,120
47,427,3875,3,NO,-,3,WK 37,80
47,427,4352,2,YES,MOVE EXISTING,4,WK 37,120
47,427,4569,3,NO,-,3,WK 37,80
47,429,598,2,YES,MOVE EXISTING,4,WK 37,120
47,429,637,3,NO,-,4,WK 37,80
47,429,867,2,YES,MOVE EXISTING,4,WK 37,120
47,429,1543,2,YES,MOVE EXISTING,4,WK 37,120
47,429,1585,2,YES,MOVE EXISTING,4,WK 37,120
47,429,1604,1,YES,MOVE EXISTING,4,WK 37,140
47,429,2579,3,NO,-,3,WK 37,80
47,429,3872,2,YES,MOVE EXISTING,4,WK 37,120
47,429,5170,3,NO,-,2,WK 37,80
47,429,7129,3,NO,-,3,WK 37,80
47,430,1483,2,YES,HIRE,4,WK 37,120
47,430,1500,2,YES,MOVE EXISTING,4,WK 37,120
47,430,1520,2,YES,MOVE EXISTING,4,WK 37,120
47,430,1535,2,YES,MOVE EXISTING,4,WK 37,120
47,430,1538,2,YES,MOVE EXISTING,4,WK 37,120
47,430,1685,2,YES,MOVE EXISTING,4,WK 37,120
47,430,2443,2,YES,HIRE,4,WK 37,120
47,430,2990,2,YES,MOVE EXISTING,4,WK 37,120
47,430,3237,2,YES,HIRE,4,WK 37,120
47,430,3734,3,NO,-,3,WK 37,80
47,430,3853,3,NO,-,3,WK 37,80
47,430,4865,2,YES,MOVE EXISTING,4,WK 37,120
47,433,350,3,NO,-,4,WK 37,80
47,433,645,2,YES,MOVE EXISTING,4,WK 37,120
47,433,774,2,YES,MOVE EXISTING,4,WK 37,120
47,433,776,2,YES,MOVE EXISTING,4,WK 37,120
47,433,885,3,NO,-,3,WK 37,80
47,433,1326,2,YES,MOVE EXISTING,4,WK 37,120
47,433,1460,2,YES,MOVE EXISTING,4,WK 37,120
47,433,1943,1,YES,MOVE EXISTING,4,WK 37,140
47,433,2432,3,NO,-,4,WK 37,80
47,433,3278,2,YES,MOVE EXISTING,4,WK 37,120
47,433,3395,2,YES,MOVE EXISTING,4,WK 37,120
47,433,3823,2,YES,HIRE,4,WK 37,120
52,412,1545,2,YES,MOVE EXISTING,4,WK 37,120
52,412,1632,2,YES,HIRE,4,WK 37,120
52,412,1696,3,NO,-,4,WK 37,80
52,412,2957,2,YES,HIRE,4,WK 37,120
52,412,3758,3,NO,-,3,WK 37,80
52,412,3761,3,NO,-,3,WK 37,80
52,412,4244,3,NO,-,3,WK 37,80
52,412,4246,3,NO,-,3,WK 37,80
52,412,4253,3,NO,-,3,WK 37,80
52,412,5806,3,NO,-,3,WK 37,80
52,413,751,3,NO,-,3,WK 37,80
52,413,1393,3,NO,-,4,WK 37,80
52,413,1435,3,NO,-,3,WK 37,80
52,413,1491,3,NO,-,4,WK 37,80
52,413,1683,3,NO,-,3,WK 37,80
52,413,1723,1,YES,MOVE EXISTING,4,WK 37,140
52,413,1764,2,YES,MOVE EXISTING,4,WK 37,120
52,413,2935,3,NO,-,3,WK 37,80
52,413,3394,3,NO,-,3,WK 37,80
52,413,3762,2,YES,MOVE EXISTING,4,WK 37,120
52,413,4606,3,NO,-,3,WK 37,80
52,414,581,2,YES,MOVE EXISTING,4,WK 37,120
52,414,647,3,NO,-,3,WK 37,80
52,414,748,3,NO,-,3,WK 37,80
52,414,749,3,NO,-,3,WK 37,80
52,414,892,2,YES,MOVE EXISTING,4,WK 37,120
52,414,1389,3,NO,-,3,WK 37,80
52,414,1732,3,NO,-,3,WK 37,80
52,414,1787,3,NO,-,3,WK 37,80
52,414,2764,2,YES,MOVE EXISTING,4,WK 37,120
52,414,4256,2,YES,MOVE EXISTING,4,WK 37,120
52,414,5748,2,YES,MOVE EXISTING,4,WK 37,120
52,415,646,3,NO,-,3,WK 37,80
52,415,750,3,NO,-,3,WK 37,80
52,415,753,2,YES,MOVE EXISTING,4,WK 37,120
52,415,841,3,NO,-,2,WK 37,80
52,415,1496,2,YES,MOVE EXISTING,4,WK 37,120
52,415,1506,3,NO,-,3,WK 37,80
52,415,1509,3,NO,-,3,WK 37,80
52,415,1528,2,YES,MOVE EXISTING,4,WK 37,120
52,415,2004,2,YES,MOVE EXISTING,4,WK 37,120
52,415,2716,2,YES,MOVE EXISTING,4,WK 37,120
52,415,2889,2,YES,HIRE,4,WK 37,120
52,415,3630,2,YES,HIRE,4,WK 37,120
52,418,559,2,YES,HIRE,4,WK 37,120
52,418,784,3,NO,-,3,WK 37,80
52,418,797,2,YES,MOVE EXISTING,4,WK 37,120
52,418,985,3,NO,-,3,WK 37,80
52,418,1241,1,YES,MOVE EXISTING,4,WK 37,140
52,418,1285,2,YES,MOVE EXISTING,4,WK 37,120
52,418,1431,3,NO,-,4,WK 37,80
52,418,1475,3,NO,-,3,WK 37,80
52,418,1621,3,NO,-,3,WK 37,80
52,418,1721,3,NO,-,4,WK 37,80
52,418,2827,2,YES,MOVE EXISTING,4,WK 37,120
52,418,5115,2,YES,MOVE EXISTING,4,WK 37,120
52,419,1447,2,YES,MOVE EXISTING,4,WK 37,120
52,419,1609,2,YES,MOVE EXISTING,4,WK 37,120
52,419,1634,2,YES,HIRE,4,WK 37,120
52,419,1654,2,YES,MOVE EXISTING,4,WK 37,120
52,419,1757,2,YES,MOVE EXISTING,4,WK 37,120
52,419,1929,2,YES,MOVE EXISTING,4,WK 37,120
52,419,2367,3,NO,-,3,WK 37,80
52,419,2937,3,NO,-,4,WK 37,80
52,419,3233,2,YES,MOVE EXISTING,4,WK 37,120
52,419,4849,3,NO,-,4,WK 37,80
52,421,1415,3,NO,-,4,WK 37,80
52,421,1470,2,YES,MOVE EXISTING,4,WK 37,120
52,421,1473,2,YES,MOVE EXISTING,4,WK 37,120
52,421,1722,3,NO,-,4,WK 37,80
52,421,1738,3,NO,-,4,WK 37,80
52,421,1858,3,NO,-,3,WK 37,80
52,421,1865,3,NO,-,3,WK 37,80
52,421,2820,2,YES,MOVE EXISTING,4,WK 37,120
52,421,3760,3,NO,-,3,WK 37,80
52,421,3806,3,NO,-,3,WK 37,80
52,421,4374,3,NO,-,3,WK 37,80
52,422,1861,2,YES,HIRE,4,WK 37,120
52,422,1864,1,YES,MOVE EXISTING,4,WK 37,140
52,422,1952,2,YES,MOVE EXISTING,4,WK 37,120
52,422,2087,2,YES,MOVE EXISTING,4,WK 37,120
52,422,2643,3,NO,-,4,WK 37,80
52,422,2882,2,YES,MOVE EXISTING,4,WK 37,120
52,422,3364,3,NO,-,4,WK 37,80
52,422,3404,1,YES,MOVE EXISTING,4,WK 37,140
52,422,3498,2,YES,MOVE EXISTING,4,WK 37,120
52,423,1472,3,NO,-,4,WK 37,80
52,423,1786,3,NO,-,3,WK 37,80
52,423,1855,3,NO,-,4,WK 37,80
52,423,2198,2,YES,MOVE EXISTING,4,WK 37,120
52,423,2448,2,YES,MOVE EXISTING,4,WK 37,120
52,423,2642,2,YES,MOVE EXISTING,4,WK 37,120
52,423,3513,2,YES,MOVE EXISTING,4,WK 37,120
52,423,5089,3,NO,-,3,WK 37,80
52,423,5977,3,NO,-,4,WK 37,80
52,423,5992,3,NO,-,4,WK 37,80
52,424,1562,3,NO,-,4,WK 37,80
52,424,1577,3,NO,-,4,WK 37,80
52,424,1633,2,YES,MOVE EXISTING,4,WK 37,120
52,424,1999,2,YES,MOVE EXISTING,4,WK 37,120
52,424,2274,2,YES,MOVE EXISTING,4,WK 37,120
52,424,2352,2,YES,MOVE EXISTING,4,WK 37,120
52,424,3088,3,NO,-,4,WK 37,80
52,424,3102,3,NO,-,4,WK 37,80
52,424,3209,3,NO,-,4,WK 37,80
52,424,3624,2,YES,MOVE EXISTING,4,WK 37,120
52,424,5976,3,NO,-,4,WK 37,80
56,392,1616,3,NO,-,3,WK 37,80
56,392,2106,2,YES,MOVE EXISTING,4,WK 37,120
56,392,2189,2,YES,MOVE EXISTING,4,WK 37,120
56,392,2453,2,YES,MOVE EXISTING,4,WK 37,120
56,392,3254,2,YES,MOVE EXISTING,4,WK 37,120
56,392,3277,2,YES,HIRE,4,WK 37,120
56,392,3729,2,YES,MOVE EXISTING,4,WK 37,120
56,392,4239,2,YES,HIRE,4,WK 37,120
56,392,4370,3,NO,-,4,WK 37,80
56,399,1951,1,YES,MOVE EXISTING,4,WK 37,140
56,399,2508,1,YES,MOVE EXISTING,4,WK 37,140
56,399,2617,3,NO,-,4,WK 37,80
56,399,2780,1,YES,MOVE EXISTING,4,WK 37,140
56,399,2781,1,YES,MOVE EXISTING,4,WK 37,140
56,399,2861,3,NO,-,4,WK 37,80
56,399,2862,2,YES,HIRE,4,WK 37,120
56,399,3093,2,YES,HIRE,4,WK 37,120
56,399,3739,1,YES,MOVE EXISTING,4,WK 37,140
56,399,5841,2,YES,MOVE EXISTING,4,WK 37,120
56,400,1878,2,YES,MOVE EXISTING,4,WK 37,120
56,400,1900,2,YES,HIRE,4,WK 37,120
56,400,1902,1,YES,MOVE EXISTING,4,WK 37,140
56,400,1905,3,NO,-,4,WK 37,80
56,400,1995,1,YES,MOVE EXISTING,4,WK 37,140
56,400,2402,2,YES,HIRE,4,WK 37,120
56,400,2782,3,NO,-,4,WK 37,80
56,400,2831,2,YES,HIRE,4,WK 37,120
56,400,3897,1,YES,MOVE EXISTING,4,WK 37,140
56,400,5494,1,YES,MOVE EXISTING,4,WK 37,140
56,450,1587,1,YES,MOVE EXISTING,4,WK 37,140
56,450,1840,2,YES,MOVE EXISTING,4,WK 37,120
56,450,1963,1,YES,MOVE EXISTING,4,WK 37,140
56,450,1983,1,YES,MOVE EXISTING,4,WK 37,140
56,450,2030,2,YES,MOVE EXISTING,4,WK 37,120
56,450,2039,2,YES,MOVE EXISTING,4,WK 37,120
56,450,5710,2,YES,HIRE,4,WK 37,120
56,450,5843,2,YES,MOVE EXISTING,4,WK 37,120
56,450,5890,2,YES,HIRE,4,WK 37,120
56,452,1554,1,YES,MOVE EXISTING,4,WK 37,140
56,452,1615,2,YES,HIRE,4,WK 37,120
56,452,1651,1,YES,MOVE EXISTING,4,WK 37,140
56,452,1755,1,YES,HIRE,4,WK 37,140
56,452,2697,1,YES,MOVE EXISTING,4,WK 37,140
56,452,2925,3,NO,-,4,WK 37,80
56,452,3352,1,YES,MOVE EXISTING,4,WK 37,140
56,452,3455,1,YES,MOVE EXISTING,4,WK 37,140
56,452,3493,1,YES,HIRE,4,WK 37,140
56,453,1704,2,YES,MOVE EXISTING,4,WK 37,120
56,453,1881,3,NO,-,4,WK 37,80
56,453,2048,2,YES,MOVE EXISTING,4,WK 37,120
56,453,2190,2,YES,HIRE,4,WK 37,120
56,453,2598,1,YES,HIRE,4,WK 37,140
56,453,3652,2,YES,MOVE EXISTING,4,WK 37,120
56,453,3708,2,YES,HIRE,4,WK 37,120
56,453,4393,2,YES,MOVE EXISTING,4,WK 37,120
56,453,5139,2,YES,HIRE,4,WK 37,120
56,454,1697,2,YES,HIRE,4,WK 37,120
56,454,1789,1,YES,MOVE EXISTING,4,WK 37,140
56,454,2054,2,YES,MOVE EXISTING,4,WK 37,120
56,454,2457,3,NO,-,4,WK 37,80
56,454,2464,2,YES,MOVE EXISTING,4,WK 37,120
56,454,2735,1,YES,MOVE EXISTING,4,WK 37,140
56,454,3081,2,YES,MOVE EXISTING,4,WK 37,120
56,454,5231,3,NO,-,4,WK 37,80
56,454,5848,2,YES,HIRE,4,WK 37,120
56,455,1648,2,YES,HIRE,4,WK 37,120
56,455,1760,2,YES,HIRE,4,WK 37,120
56,455,1988,2,YES,MOVE EXISTING,4,WK 37,120
56,455,2418,2,YES,HIRE,4,WK 37,120
56,455,3408,2,YES,HIRE,4,WK 37,120
56,455,3587,2,YES,MOVE EXISTING,4,WK 37,120
56,455,3712,2,YES,MOVE EXISTING,4,WK 37,120
56,455,4202,3,NO,-,4,WK 37,80
56,455,4309,3,NO,-,3,WK 37,80
56,455,5192,2,YES,MOVE EXISTING,4,WK 37,120
56,455,5864,3,NO,-,4,WK 37,80
56,457,1575,2,YES,MOVE EXISTING,4,WK 37,120
56,457,1608,2,YES,MOVE EXISTING,4,WK 37,120
56,457,1903,1,YES,MOVE EXISTING,4,WK 37,140
56,457,1979,2,YES,HIRE,4,WK 37,120
56,457,2044,2,YES,HIRE,4,WK 37,120
56,457,2052,2,YES,HIRE,4,WK 37,120
56,457,2053,3,NO,-,3,WK 37,80
56,457,2537,1,YES,MOVE EXISTING,4,WK 37,140
56,457,2553,1,YES,MOVE EXISTING,4,WK 37,140
56,457,5133,2,YES,HIRE,4,WK 37,120
56,457,5136,1,YES,MOVE EXISTING,4,WK 37,140
56,468,1630,3,NO,-,4,WK 37,80
56,468,1772,2,YES,MOVE EXISTING,4,WK 37,120
56,468,1834,2,YES,MOVE EXISTING,4,WK 37,120
56,468,1880,2,YES,MOVE EXISTING,4,WK 37,120
56,468,1910,3,NO,-,4,WK 37,80
56,468,2069,2,YES,MOVE EXISTING,4,WK 37,120
56,468,2320,3,NO,-,3,WK 37,80
56,468,2477,2,YES,HIRE,4,WK 37,120
56,468,5424,3,NO,-,4,WK 37,80
56,468,5629,3,NO,-,3,WK 37,80
56,468,5839,2,YES,MOVE EXISTING,4,WK 37,120
56,511,1972,3,NO,-,3,WK 37,80
56,511,2025,1,YES,MOVE EXISTING,4,WK 37,140
56,511,2031,1,YES,MOVE EXISTING,4,WK 37,140
56,511,2119,2,YES,MOVE EXISTING,4,WK 37,120
