Store,Market,Store Type,Prep By Location,InHome Prep and Loading ,,
3219,288,SUP,5/4/2023,Not Applicable,,
3220,405,SUP,5/11/2023,Not Applicable,,
3221,190,SUP,5/4/2023,Not Applicable,,
3222,35,SUP,5/11/2023,Not Applicable,,
3223,229,SUP,5/11/2023,Not Applicable,,
3224,583,SUP,5/9/2023,5/9/2023,,
3225,583,SUP,5/9/2023,5/9/2023,,
3226,65,SUP,5/9/2023,5/9/2023,,
3227,391,SUP,5/11/2023,Not Applicable,,
3228,231,SUP,5/11/2023,5/11/2023,,
3229,349,SUP,5/9/2023,Not Applicable,,
3230,324,SUP,5/9/2023,Not Applicable,,
3231,321,SUP,5/9/2023,Not Applicable,,
3232,403,SUP,5/11/2023,5/11/2023,,
3233,419,SUP,5/9/2023,Not Applicable,,
3234,123,SUP,5/11/2023,Not Applicable,,
3235,553,SUP,5/11/2023,5/11/2023,,
3236,178,SUP,5/4/2023,5/4/2023,,
3237,430,SUP,5/9/2023,Not Applicable,,
3238,538,WNM,5/4/2023,Not Applicable,,
3239,478,SUP,5/11/2023,Not Applicable,,
3241,369,SUP,5/11/2023,5/11/2023,,
3243,312,SUP,5/4/2023,Not Applicable,,
3245,436,SUP,5/9/2023,Not Applicable,,
3247,442,SUP,5/9/2023,Not Applicable,,
3248,464,SUP,5/11/2023,5/11/2023,,
3250,209,SUP,5/4/2023,Not Applicable,,
3251,218,SUP,5/4/2023,Not Applicable,,
3252,167,W/M,5/11/2023,Not Applicable,,
3253,228,SUP,5/11/2023,Not Applicable,,
3254,392,SUP,5/11/2023,Not Applicable,,
3255,246,SUP,5/9/2023,Not Applicable,,
3258,478,SUP,5/11/2023,Not Applicable,,
3259,383,SUP,5/11/2023,Not Applicable,,
3260,473,SUP,5/11/2023,Not Applicable,,
3261,475,SUP,5/11/2023,Not Applicable,,
3262,216,SUP,5/4/2023,Not Applicable,,
3265,288,SUP,5/4/2023,5/4/2023,,
3266,558,W/M,5/4/2023,Not Applicable,,
3267,432,SUP,5/9/2023,5/9/2023,,
3268,440,SUP,5/9/2023,Not Applicable,,
3269,180,SUP,5/4/2023,Not Applicable,,
3270,311,SUP,5/4/2023,Not Applicable,,
3271,13,SUP,5/9/2023,Not Applicable,,
3273,362,SUP,5/9/2023,5/9/2023,,
3274,50,SUP,5/9/2023,5/9/2023,,
3275,533,WNM,5/9/2023,Not Applicable,,
3276,445,W/M,5/11/2023,Not Applicable,,
3277,392,SUP,5/11/2023,Not Applicable,,
3278,433,SUP,5/9/2023,Not Applicable,,
3279,77,SUP,5/9/2023,5/9/2023,,
3280,192,SUP,5/4/2023,Not Applicable,,
3281,228,SUP,5/11/2023,Not Applicable,,
3282,218,SUP,5/4/2023,Not Applicable,,
3283,409,SUP,5/9/2023,5/9/2023,,
3284,44,SUP,5/2/2023,5/2/2023,,
3285,44,SUP,5/9/2023,5/9/2023,,
3286,52,SUP,5/9/2023,5/9/2023,,
3287,504,WNM,5/9/2023,Not Applicable,,
3289,124,SUP,5/11/2023,Not Applicable,,
3290,470,W/M,5/11/2023,Not Applicable,,
3291,174,W/M,5/4/2023,Not Applicable,,
3292,176,W/M,5/4/2023,Not Applicable,,
3293,209,SUP,5/4/2023,Not Applicable,,
3294,242,SUP,5/11/2023,5/11/2023,,
3295,356,SUP,5/9/2023,Not Applicable,,
3296,64,SUP,5/9/2023,5/9/2023,,
3297,67,SUP,5/9/2023,5/9/2023,,
3298,60,SUP,5/9/2023,5/9/2023,,
3299,502,WNM,5/4/2023,Not Applicable,,
3300,222,SUP,5/4/2023,Not Applicable,,
3301,161,W/M,5/4/2023,Not Applicable,,
3302,64,SUP,5/9/2023,5/9/2023,,
3303,311,SUP,5/4/2023,Not Applicable,,
3304,298,SUP,5/11/2023,Not Applicable,,
3305,298,SUP,5/11/2023,Not Applicable,,
3307,97,SUP,5/11/2023,Not Applicable,,
3308,101,SUP,5/11/2023,5/11/2023,,
3309,98,SUP,5/11/2023,5/11/2023,,
3310,94,SUP,5/11/2023,Not Applicable,,
3311,553,SUP,5/11/2023,Not Applicable,,
3313,376,SUP,5/11/2023,5/11/2023,,
3314,510,WNM,5/11/2023,5/11/2023,,
3315,510,WNM,5/11/2023,5/11/2023,,
3317,570,WNM,5/11/2023,Not Applicable,,
3319,81,SUP,5/9/2023,Not Applicable,,
3320,80,SUP,5/9/2023,Not Applicable,,
3322,442,W/M,5/9/2023,Not Applicable,,
3324,444,SUP,5/9/2023,Not Applicable,,
3327,533,WNM,5/9/2023,Not Applicable,,
3328,200,SUP,5/11/2023,Not Applicable,,
3329,187,SUP,5/4/2023,Not Applicable,,
3330,502,WNM,5/4/2023,Not Applicable,,
3331,327,SUP,5/9/2023,Not Applicable,,
3332,191,SUP,5/4/2023,Not Applicable,,
3334,187,SUP,5/4/2023,Not Applicable,,
3336,197,SUP,5/11/2023,Not Applicable,,
3337,178,SUP,5/4/2023,Not Applicable,,
3338,497,WNM,5/11/2023,Not Applicable,,
3339,165,SUP,5/4/2023,Not Applicable,,
3340,507,WNM,5/9/2023,5/9/2023,,
3341,58,WNM,5/9/2023,5/9/2023,,
3342,225,SUP,5/4/2023,Not Applicable,,
3344,286,SUP,5/4/2023,Not Applicable,,
3347,116,SUP,5/11/2023,Not Applicable,,
3348,107,SUP,5/11/2023,5/11/2023,,
3349,118,SUP,5/11/2023,Not Applicable,,
3350,394,SUP,5/11/2023,5/11/2023,,
3351,394,SUP,5/11/2023,5/11/2023,,
3352,452,SUP,5/11/2023,Not Applicable,,
3354,397,WNM,5/11/2023,5/11/2023,,
3355,397,WNM,5/11/2023,5/11/2023,,
3356,397,WNM,5/11/2023,5/11/2023,,
3357,9,WNM,5/11/2023,Not Applicable,,
3359,499,WNM,5/11/2023,Not Applicable,,
3360,373,SUP,5/11/2023,5/11/2023,,
3362,253,SUP,5/9/2023,Not Applicable,,
3363,254,SUP,5/9/2023,Not Applicable,,
3364,423,SUP,5/9/2023,Not Applicable,,
3366,401,SUP,5/11/2023,Not Applicable,,
3367,36,SUP,5/11/2023,Not Applicable,,
3370,115,SUP,5/11/2023,5/11/2023,,
3371,306,SUP,5/11/2023,Not Applicable,,
3372,111,SUP,5/11/2023,5/11/2023,,
3377,9,WNM,5/11/2023,Not Applicable,,
3379,366,SUP,5/11/2023,Not Applicable,,
3380,475,SUP,5/11/2023,Not Applicable,,
3381,74,SUP,5/9/2023,Not Applicable,,
3382,389,SUP,5/11/2023,Not Applicable,,
3383,70,SUP,5/9/2023,Not Applicable,,
3384,70,SUP,5/9/2023,Not Applicable,,
3385,570,WNM,5/11/2023,Not Applicable,,
3386,3,SUP,5/9/2023,Not Applicable,,
3387,118,SUP,5/11/2023,5/11/2023,,
3388,25,SUP,5/11/2023,5/11/2023,,
3389,25,SUP,5/11/2023,5/11/2023,,
3390,68,SUP,5/9/2023,5/9/2023,,
3391,87,SUP,5/9/2023,Not Applicable,,
3392,58,WNM,5/9/2023,5/9/2023,,
3394,413,SUP,5/9/2023,Not Applicable,,
3395,429,SUP,5/9/2023,Not Applicable,,
3397,553,SUP,5/11/2023,5/11/2023,,
3400,265,SUP,5/9/2023,5/9/2023,,
3401,19,SUP,5/11/2023,5/11/2023,,
3402,19,SUP,5/11/2023,5/11/2023,,
3403,26,SUP,5/11/2023,5/11/2023,,
3404,422,SUP,5/9/2023,Not Applicable,,
3406,51,SUP,5/2/2023,5/2/2023,,
3407,368,SUP,5/11/2023,Not Applicable,,
3408,392,SUP,5/11/2023,Not Applicable,,
3409,156,SUP,5/4/2023,Not Applicable,,
3411,500,WNM,5/11/2023,Not Applicable,,
3412,232,SUP,5/11/2023,Not Applicable,,
3414,548,WNM,5/4/2023,5/4/2023,,
3415,104,SUP,5/11/2023,5/11/2023,,
3417,105,SUP,5/11/2023,Not Applicable,,
3418,112,SUP,5/11/2023,5/11/2023,,
3419,58,WNM,5/9/2023,5/9/2023,,
3420,172,W/M,5/4/2023,Not Applicable,,
3422,165,SUP,5/4/2023,Not Applicable,,
3423,385,SUP,5/11/2023,Not Applicable,,
3424,544,WNM,5/4/2023,Not Applicable,,
3425,63,SUP,5/9/2023,5/9/2023,,
3427,387,SUP,5/11/2023,Not Applicable,,
3428,375,SUP,5/11/2023,Not Applicable,,
3429,228,SUP,5/11/2023,Not Applicable,,
3430,352,SUP,5/9/2023,5/9/2023,,
3431,48,SUP,5/9/2023,Not Applicable,,
3432,49,SUP,5/9/2023,5/9/2023,,
3433,49,SUP,5/9/2023,5/9/2023,,
3434,270,SUP,5/9/2023,5/9/2023,,
3435,249,SUP,5/11/2023,5/11/2023,,
3436,201,SUP,5/11/2023,Not Applicable,,
3439,15,SUP,5/9/2023,Not Applicable,,
3442,496,WNM,5/11/2023,Not Applicable,,
3443,577,W/M,5/4/2023,Not Applicable,,
3445,207,SUP,5/4/2023,Not Applicable,,
3447,219,SUP,5/4/2023,Not Applicable,,
3449,528,WNM,5/9/2023,Not Applicable,,
3450,528,WNM,5/9/2023,Not Applicable,,
3452,562,WNM,5/9/2023,5/9/2023,,
3453,200,SUP,5/11/2023,Not Applicable,,
3454,401,SUP,5/11/2023,Not Applicable,,
3455,452,W/M,5/11/2023,Not Applicable,,
3456,500,WNM,5/11/2023,Not Applicable,,
3457,507,WNM,5/9/2023,Not Applicable,,
3458,200,SUP,5/11/2023,Not Applicable,,
3459,278,SUP,5/9/2023,Not Applicable,,
3460,278,SUP,5/9/2023,Not Applicable,,
3461,16,SUP,5/11/2023,5/11/2023,,
3462,24,SUP,5/11/2023,5/11/2023,,
3463,114,SUP,5/11/2023,5/11/2023,,
3464,462,SUP,5/11/2023,Not Applicable,,
3465,369,SUP,5/11/2023,5/11/2023,,
3469,175,SUP,5/4/2023,Not Applicable,,
3471,26,SUP,5/11/2023,5/11/2023,,
3472,474,SUP,5/11/2023,Not Applicable,,
3473,394,SUP,5/11/2023,5/11/2023,,
3474,115,SUP,5/11/2023,5/11/2023,,
3475,167,SUP,5/11/2023,Not Applicable,,
3476,197,SUP,5/11/2023,Not Applicable,,
3477,465,SUP,5/11/2023,5/11/2023,,
3478,470,W/M,5/11/2023,Not Applicable,,
3479,534,WNM,5/9/2023,Not Applicable,,
3480,311,SUP,5/4/2023,Not Applicable,,
3481,282,W/M,5/11/2023,Not Applicable,,
3482,51,SUP,5/2/2023,5/2/2023,,
3483,129,SUP,5/9/2023,Not Applicable,,
3484,14,SUP,5/9/2023,Not Applicable,,
3485,18,SUP,5/11/2023,Not Applicable,,
3486,218,SUP,5/4/2023,Not Applicable,,
3487,206,SUP,5/11/2023,Not Applicable,,
3488,435,SUP,5/9/2023,Not Applicable,,
3489,281,SUP,5/11/2023,Not Applicable,,
3490,282,W/M,5/11/2023,Not Applicable,,
3491,184,W/M,5/4/2023,Not Applicable,,
3492,409,SUP,5/9/2023,5/9/2023,,
3493,452,W/M,5/11/2023,Not Applicable,,
3494,459,W/M,5/11/2023,Not Applicable,,
3495,149,SUP,5/9/2023,Not Applicable,,
3497,444,SUP,5/9/2023,Not Applicable,,
3498,422,SUP,5/9/2023,Not Applicable,,
3499,442,SUP,5/9/2023,Not Applicable,,
3500,60,SUP,5/9/2023,5/9/2023,,
3501,233,SUP,5/11/2023,Not Applicable,,
3502,223,SUP,5/4/2023,5/4/2023,,
3503,308,SUP,5/11/2023,Not Applicable,,
3504,498,WNM,5/11/2023,Not Applicable,,
3505,441,SUP,5/9/2023,Not Applicable,,
3508,507,WNM,5/9/2023,Not Applicable,,
3509,562,WNM,5/9/2023,5/9/2023,,
3510,62,SUP,5/9/2023,5/9/2023,,
3511,474,SUP,5/11/2023,Not Applicable,,
3512,570,WNM,5/11/2023,Not Applicable,,
3513,423,SUP,5/9/2023,Not Applicable,,
3514,228,SUP,5/11/2023,Not Applicable,,
3515,218,SUP,5/4/2023,Not Applicable,,
3516,458,SUP,5/11/2023,Not Applicable,,
3517,570,WNM,5/11/2023,Not Applicable,,
3518,88,SUP,5/9/2023,Not Applicable,,
3520,577,SUP,5/4/2023,5/4/2023,,
3521,504,WNM,5/9/2023,Not Applicable,,
3522,484,SUP,5/11/2023,5/11/2023,,
3523,448,SUP,5/11/2023,5/11/2023,,
3524,458,W/M,5/11/2023,Not Applicable,,
3525,514,SUP,5/11/2023,Not Applicable,,
3526,104,SUP,5/11/2023,Not Applicable,,
3527,107,SUP,5/11/2023,Not Applicable,,
3528,143,SUP,5/9/2023,Not Applicable,,
3529,249,SUP,5/11/2023,Not Applicable,,
3530,561,WNM,5/9/2023,Not Applicable,,
3531,467,SUP,5/11/2023,Not Applicable,,
3533,585,SUP,5/11/2023,5/11/2023,,
3534,425,SUP,5/9/2023,Not Applicable,,
3535,157,SUP,5/4/2023,Not Applicable,,
3537,467,SUP,5/11/2023,Not Applicable,,
3538,92,SUP,5/11/2023,Not Applicable,,
3541,167,SUP,5/11/2023,Not Applicable,,
3542,562,WNM,5/9/2023,5/9/2023,,
3543,173,W/M,5/4/2023,Not Applicable,,
3545,163,W/M,5/4/2023,Not Applicable,,
3546,173,W/M,5/4/2023,Not Applicable,,
3547,173,W/M,5/4/2023,Not Applicable,,
3548,173,W/M,5/4/2023,Not Applicable,,
3549,184,W/M,5/4/2023,Not Applicable,,
3560,160,SUP,5/4/2023,Not Applicable,,
3561,160,W/M,5/4/2023,Not Applicable,,
3562,577,W/M,5/4/2023,Not Applicable,,
3563,168,W/M,5/11/2023,Not Applicable,,
3564,170,SUP,5/11/2023,Not Applicable,,
3566,380,SUP,5/11/2023,5/11/2023,,
3567,80,SUP,5/9/2023,Not Applicable,,
3568,403,SUP,5/11/2023,5/11/2023,,
3569,83,SUP,5/9/2023,5/9/2023,,
3570,30,SUP,5/11/2023,Not Applicable,,
3571,221,SUP,5/4/2023,5/4/2023,,
3572,62,SUP,5/9/2023,5/9/2023,,
3573,286,SUP,5/4/2023,5/4/2023,,
3574,504,WNM,5/9/2023,Not Applicable,,
3579,562,WNM,5/9/2023,Not Applicable,,
3580,219,SUP,5/4/2023,5/4/2023,,
3581,216,SUP,5/4/2023,Not Applicable,,
3582,391,SUP,5/11/2023,5/11/2023,,
3583,188,SUP,5/4/2023,Not Applicable,,
3584,64,SUP,5/9/2023,5/9/2023,,
3585,68,SUP,5/9/2023,Not Applicable,,
3587,455,SUP,5/11/2023,5/11/2023,,
3588,291,SUP,5/4/2023,5/4/2023,,
3589,403,SUP,5/11/2023,5/11/2023,,
3590,426,SUP,5/9/2023,Not Applicable,,
3591,68,SUP,5/9/2023,Not Applicable,,
3593,492,WNM,5/9/2023,Not Applicable,,
3594,58,WNM,5/9/2023,5/9/2023,,
3595,310,SUP,5/11/2023,Not Applicable,,
3596,384,SUP,5/11/2023,Not Applicable,,
3597,270,SUP,5/9/2023,Not Applicable,,
3598,176,W/M,5/4/2023,Not Applicable,,
3599,492,WNM,5/9/2023,5/9/2023,,
3600,500,WNM,5/11/2023,Not Applicable,,
3601,266,SUP,5/9/2023,5/9/2023,,
3602,275,SUP,5/9/2023,Not Applicable,,
3603,509,WNM,5/4/2023,Not Applicable,,
3604,510,WNM,5/11/2023,Not Applicable,,
3605,509,WNM,5/4/2023,Not Applicable,,
3606,549,WNM,5/4/2023,Not Applicable,,
3607,195,SUP,5/4/2023,Not Applicable,,
3608,209,SUP,5/4/2023,Not Applicable,,
3609,19,SUP,5/11/2023,5/11/2023,,
3611,26,SUP,5/11/2023,5/11/2023,,
3612,296,SUP,5/11/2023,Not Applicable,,
3614,509,WNM,5/4/2023,Not Applicable,,
3615,533,WNM,5/9/2023,5/9/2023,,
3616,128,SUP,5/9/2023,Not Applicable,,
3617,559,WNM,5/11/2023,Not Applicable,,
3619,498,WNM,5/11/2023,Not Applicable,,
3620,403,SUP,5/11/2023,5/11/2023,,
3621,23,SUP,5/11/2023,5/11/2023,,
3622,509,WNM,5/4/2023,Not Applicable,,
3623,88,SUP,5/9/2023,Not Applicable,,
3624,424,SUP,5/9/2023,Not Applicable,,
3625,109,SUP,5/11/2023,5/11/2023,,
3626,308,SUP,5/11/2023,Not Applicable,,
3627,21,SUP,5/11/2023,Not Applicable,,
3628,497,WNM,5/11/2023,Not Applicable,,
3629,549,WNM,5/4/2023,Not Applicable,,
3630,415,SUP,5/9/2023,Not Applicable,,
3631,44,SUP,5/9/2023,5/9/2023,,
3632,205,SUP,5/11/2023,Not Applicable,,
3633,234,SUP,5/11/2023,Not Applicable,,
3634,232,SUP,5/11/2023,Not Applicable,,
3635,498,WNM,5/11/2023,Not Applicable,,
3637,533,WNM,5/9/2023,Not Applicable,,
3638,497,WNM,5/11/2023,Not Applicable,,
3639,292,SUP,5/2/2023,5/2/2023,,
3640,65,SUP,5/9/2023,5/9/2023,,
3641,223,SUP,5/4/2023,Not Applicable,,
3643,440,SUP,5/9/2023,Not Applicable,,
3644,289,SUP,5/4/2023,Not Applicable,,
3645,73,SUP,5/9/2023,Not Applicable,,
3646,496,WNM,5/11/2023,Not Applicable,,
3648,427,SUP,5/9/2023,Not Applicable,,
3650,446,W/M,5/11/2023,Not Applicable,,
3652,454,SUP,5/11/2023,5/11/2023,,
3653,58,WNM,5/9/2023,Not Applicable,,
3654,534,WNM,5/9/2023,Not Applicable,,
3655,397,WNM,5/11/2023,5/11/2023,,
3658,298,SUP,5/11/2023,Not Applicable,,
3659,119,SUP,5/11/2023,5/11/2023,,
3660,120,SUP,5/11/2023,Not Applicable,,
3661,526,WNM,5/11/2023,5/11/2023,,
3700,309,SUP,5/11/2023,5/11/2023,,
3701,302,SUP,5/11/2023,Not Applicable,,
3702,98,SUP,5/11/2023,Not Applicable,,
3703,543,WNM,5/9/2023,5/9/2023,,
3705,467,SUP,5/11/2023,Not Applicable,,
3708,452,SUP,5/11/2023,Not Applicable,,
3709,19,SUP,5/11/2023,5/11/2023,,
3710,20,SUP,5/11/2023,Not Applicable,,
3712,455,SUP,5/11/2023,5/11/2023,,
3713,496,WNM,5/11/2023,Not Applicable,,
3717,153,SUP,5/9/2023,5/9/2023,,
3720,293,SUP,5/11/2023,Not Applicable,,
3722,215,SUP,5/4/2023,Not Applicable,,
3723,537,WNM,5/9/2023,Not Applicable,,
3724,497,WNM,5/11/2023,Not Applicable,,
3725,267,SUP,5/9/2023,5/9/2023,,
3726,205,SUP,5/11/2023,Not Applicable,,
3727,541,WNM,5/9/2023,Not Applicable,,
3728,394,SUP,5/11/2023,5/11/2023,,
3729,392,SUP,5/11/2023,Not Applicable,,
3730,364,SUP,5/11/2023,Not Applicable,,
3731,385,SUP,5/11/2023,Not Applicable,,
3732,385,SUP,5/11/2023,Not Applicable,,
3733,42,SUP,5/11/2023,5/11/2023,,
3734,430,SUP,5/9/2023,Not Applicable,,
3736,541,WNM,5/9/2023,Not Applicable,,
3738,227,SUP,5/11/2023,Not Applicable,,
3739,399,SUP,5/11/2023,Not Applicable,,
3740,490,WNM,5/11/2023,Not Applicable,,
3741,19,SUP,5/11/2023,5/11/2023,,
3742,476,SUP,5/11/2023,Not Applicable,,
3743,542,WNM,5/9/2023,Not Applicable,,
3745,542,WNM,5/9/2023,Not Applicable,,
3746,542,WNM,5/9/2023,Not Applicable,,
3747,239,SUP,5/11/2023,Not Applicable,,
3748,26,SUP,5/11/2023,5/11/2023,,
3749,225,SUP,5/4/2023,5/4/2023,,
3750,32,SUP,5/11/2023,Not Applicable,,
3751,373,SUP,5/11/2023,5/11/2023,,
3752,542,WNM,5/9/2023,Not Applicable,,
3754,473,SUP,5/11/2023,Not Applicable,,
3757,471,SUP,5/11/2023,Not Applicable,,
3758,412,SUP,5/9/2023,Not Applicable,,
3760,421,SUP,5/9/2023,Not Applicable,,
3761,412,SUP,5/9/2023,Not Applicable,,
3762,413,SUP,5/9/2023,Not Applicable,,
3763,505,SUP,5/11/2023,5/11/2023,,
3764,45,SUP,5/9/2023,Not Applicable,,
3765,223,SUP,5/4/2023,Not Applicable,,
3768,314,SUP,5/4/2023,Not Applicable,,
3770,312,SUP,5/4/2023,Not Applicable,,
3771,371,SUP,5/11/2023,5/11/2023,,
3772,311,SUP,5/4/2023,Not Applicable,,
3773,479,SUP,5/9/2023,5/9/2023,,
3774,165,SUP,5/4/2023,Not Applicable,,
3775,#N/A,#N/A,5/11/2023,Not Applicable,,
3777,56,SUP,5/9/2023,5/9/2023,,
3778,381,SUP,5/11/2023,Not Applicable,,
3780,281,SUP,5/11/2023,Not Applicable,,
3781,482,SUP,5/11/2023,Not Applicable,,
3782,91,SUP,5/11/2023,5/11/2023,,
3783,223,SUP,5/4/2023,Not Applicable,,
3784,221,SUP,5/4/2023,5/4/2023,,
3785,14,SUP,5/9/2023,Not Applicable,,
3786,25,SUP,5/11/2023,5/11/2023,,
3788,397,WNM,5/11/2023,5/11/2023,,
3789,401,SUP,5/11/2023,Not Applicable,,
3790,265,SUP,5/9/2023,5/9/2023,,
3791,202,SUP,5/11/2023,Not Applicable,,
3792,219,SUP,5/4/2023,Not Applicable,,
3794,514,SUP,5/11/2023,Not Applicable,,
3795,577,SUP,5/4/2023,5/4/2023,,
3796,462,SUP,5/11/2023,Not Applicable,,
3799,371,SUP,5/11/2023,5/11/2023,,
3801,471,SUP,5/11/2023,Not Applicable,,
3802,284,SUP,5/4/2023,Not Applicable,,
3803,173,W/M,5/4/2023,Not Applicable,,
3804,293,SUP,5/11/2023,Not Applicable,,
3805,391,SUP,5/11/2023,Not Applicable,,
3806,421,SUP,5/9/2023,Not Applicable,,
3807,367,SUP,5/11/2023,Not Applicable,,
3809,213,SUP,5/4/2023,Not Applicable,,
3810,168,SUP,5/11/2023,Not Applicable,,
3812,217,SUP,5/4/2023,5/4/2023,,
3817,559,WNM,5/11/2023,Not Applicable,,
3823,433,SUP,5/9/2023,Not Applicable,,
3824,585,SUP,5/11/2023,5/11/2023,,
3825,302,SUP,5/11/2023,Not Applicable,,
3826,71,SUP,5/9/2023,Not Applicable,,
3827,64,SUP,5/9/2023,5/9/2023,,
3828,46,SUP,5/9/2023,Not Applicable,,
3829,124,SUP,5/11/2023,Not Applicable,,
3830,178,SUP,5/4/2023,Not Applicable,,
3831,288,SUP,5/4/2023,Not Applicable,,
3833,372,SUP,5/11/2023,5/11/2023,,
3835,119,SUP,5/11/2023,Not Applicable,,
3837,263,SUP,5/9/2023,Not Applicable,,
3838,227,SUP,5/11/2023,5/11/2023,,
3840,222,SUP,5/4/2023,Not Applicable,,
3842,192,SUP,5/4/2023,Not Applicable,,
3843,285,SUP,5/11/2023,Not Applicable,,
3844,510,WNM,5/11/2023,5/11/2023,,
3845,510,WNM,5/11/2023,5/11/2023,,
3846,510,WNM,5/11/2023,Not Applicable,,
3847,405,SUP,5/11/2023,Not Applicable,,
3848,401,SUP,5/11/2023,Not Applicable,,
3850,467,SUP,5/11/2023,Not Applicable,,
3851,246,SUP,5/11/2023,Not Applicable,,
3852,124,SUP,5/11/2023,Not Applicable,,
3853,430,SUP,5/9/2023,Not Applicable,,
3857,441,SUP,5/9/2023,Not Applicable,,
3858,108,SUP,5/11/2023,5/11/2023,,
3860,208,SUP,5/4/2023,Not Applicable,,
3861,373,SUP,5/11/2023,5/11/2023,,
3862,549,WNM,5/4/2023,Not Applicable,,
3864,302,SUP,5/11/2023,Not Applicable,,
3867,379,SUP,5/11/2023,5/11/2023,,
3868,127,SUP,5/9/2023,Not Applicable,,
3869,287,SUP,5/4/2023,5/4/2023,,
3870,561,WNM,5/9/2023,5/9/2023,,
3872,430,SUP,5/11/2023,Not Applicable,,
3874,18,SUP,5/11/2023,Not Applicable,,
3875,427,SUP,5/9/2023,Not Applicable,,
3876,200,SUP,5/11/2023,Not Applicable,,
3877,93,SUP,5/11/2023,Not Applicable,,
3880,502,WNM,5/4/2023,Not Applicable,,
3883,470,W/M,5/11/2023,Not Applicable,,
3884,367,SUP,5/11/2023,5/11/2023,,
3885,502,WNM,5/4/2023,Not Applicable,,
3886,80,SUP,5/9/2023,Not Applicable,,
3887,115,SUP,5/11/2023,Not Applicable,,
3888,86,SUP,5/9/2023,5/9/2023,,
3889,299,SUP,5/11/2023,Not Applicable,,
3891,269,SUP,5/9/2023,5/9/2023,,
3893,269,SUP,5/9/2023,5/9/2023,,
3894,259,SUP,5/11/2023,Not Applicable,,
3896,368,SUP,5/11/2023,5/11/2023,,
3897,400,SUP,5/11/2023,Not Applicable,,
3899,496,WNM,5/11/2023,Not Applicable,,
3912,176,SUP,5/4/2023,5/4/2023,,
3935,103,WNM,5/4/2023,5/4/2023,,
3947,458,SUP,5/11/2023,Not Applicable,,
3959,498,WNM,5/11/2023,Not Applicable,,
3988,557,WNM,5/11/2023,Not Applicable,,
3990,544,WNM,5/4/2023,Not Applicable,,
4046,561,WNM,5/9/2023,Not Applicable,,
4048,541,WNM,5/9/2023,Not Applicable,,
4049,266,SUP,5/9/2023,5/9/2023,,
4053,494,WNM,5/11/2023,5/11/2023,,
4054,494,WNM,5/11/2023,Not Applicable,,
4055,87,SUP,5/9/2023,5/9/2023,,
4056,528,WNM,5/9/2023,5/9/2023,,
4057,538,WNM,5/9/2023,Not Applicable,,
4063,105,SUP,5/11/2023,Not Applicable,,
4064,289,SUP,5/4/2023,5/4/2023,,
4065,300,SUP,5/11/2023,Not Applicable,,
4068,582,SUP,5/11/2023,Not Applicable,,
4100,557,WNM,5/11/2023,Not Applicable,,
4101,465,SUP,5/11/2023,Not Applicable,,
4102,86,SUP,5/9/2023,Not Applicable,,
4103,77,SUP,5/9/2023,Not Applicable,,
4104,504,WNM,5/9/2023,Not Applicable,,
4105,526,WNM,5/11/2023,Not Applicable,,
4108,323,SUP,5/2/2023,5/2/2023,,
4111,65,SUP,5/9/2023,Not Applicable,,
4112,569,SUP,5/9/2023,Not Applicable,,
4114,542,WNM,5/9/2023,Not Applicable,,
4115,87,SUP,5/9/2023,Not Applicable,,
4118,256,SUP,5/11/2023,Not Applicable,,
4127,552,WNM,5/11/2023,Not Applicable,,
4128,537,WNM,5/9/2023,Not Applicable,,
4129,128,SUP,5/9/2023,Not Applicable,,
4130,82,SUP,5/9/2023,Not Applicable,,
4131,506,SUP,5/9/2023,5/9/2023,,
4132,465,SUP,5/11/2023,5/11/2023,,
4134,551,WNM,5/11/2023,5/11/2023,,
4137,467,SUP,5/11/2023,Not Applicable,,
4138,491,WNM,5/9/2023,Not Applicable,,
4139,491,WNM,5/9/2023,Not Applicable,,
4140,103,WNM,5/11/2023,5/11/2023,,
4141,548,WNM,5/11/2023,5/11/2023,,
4142,96,WNM,5/11/2023,5/11/2023,,
4144,30,SUP,5/11/2023,Not Applicable,,
4145,497,WNM,5/11/2023,Not Applicable,,
4147,500,WNM,5/11/2023,Not Applicable,,
4148,499,WNM,5/11/2023,Not Applicable,,
4153,175,SUP,5/4/2023,5/4/2023,,
4156,181,SUP,5/4/2023,Not Applicable,,
4157,500,WNM,5/11/2023,Not Applicable,,
4159,559,WNM,5/11/2023,Not Applicable,,
4160,96,WNM,5/11/2023,Not Applicable,,
4161,110,SUP,5/11/2023,Not Applicable,,
4162,506,SUP,5/9/2023,5/9/2023,,
4163,82,SUP,5/9/2023,5/9/2023,,
4164,55,SUP,5/9/2023,Not Applicable,,
4165,479,SUP,5/9/2023,5/9/2023,,
4166,121,SUP,5/11/2023,Not Applicable,,
4168,326,SUP,5/9/2023,Not Applicable,,
4169,551,WNM,5/11/2023,Not Applicable,,
4171,466,SUP,5/11/2023,5/11/2023,,
4174,512,WNM,5/11/2023,5/11/2023,,
4176,477,SUP,5/11/2023,Not Applicable,,
4177,#N/A,#N/A,5/9/2023,Not Applicable,,
4178,550,WNM,5/11/2023,Not Applicable,,
4180,557,WNM,5/11/2023,Not Applicable,,
4182,504,WNM,5/2/2023,5/2/2023,,
4183,85,SUP,5/9/2023,Not Applicable,,
4184,502,WNM,5/4/2023,Not Applicable,,
