Store,Market,Region,BU,City,State,2023 Tier
2068,170,22, EAST BU,LEVITTOWN,PA,2
2069,468,56,WEST BU,MEDFORD,OR,2
2070,469,60,WEST BU,ANCHORAGE,AK,2
2071,469,60,WEST BU,ANCHORAGE,AK,2
2072,811,29,SOUTHEAST BU,GUAYAMA,PR,2
2073,214,20, NORTH BU,CLEVELAND,OH,2
2074,469,60,WEST BU,WASILLA,AK,2
2075,478,60,WEST BU,BEND,OR,2
2077,460,58,WEST BU,LAKE ELSINORE,CA,2
2078,216,20, NORTH BU,MARIETTA,OH,2
2079,196,53, NORTH BU,MARQUETTE,MI,2
2080,202,19, NORTH BU,BATTLE CREEK,MI,2
2081,111,3,SOUTHEAST BU,CLEARWATER,FL,2
2082,464,58,WEST BU,CERRITOS,CA,2
2083,320,76, EAST BU,MORGANTOWN,WV,2
2084,382,47,WEST BU,BOZEMAN,MT,2
2085,811,29,SOUTHEAST BU,ISABELA,PR,2
2086,56,5,SOUTHWEST BU,PLANO,TX,2
2087,422,52,WEST BU,VADNAIS HEIGHTS,MN,2
2088,195,76, EAST BU,BATAVIA,NY,2
2089,311,20, NORTH BU,BRISTOL,VA,2
2090,174,17, EAST BU,FRANKLIN,NJ,2
2091,110,9,SOUTHEAST BU,DORAL,FL,2
2092,187,16, EAST BU,OGDENSBURG,NY,2
2093,189,16, EAST BU,UTICA,NY,2
2094,460,58,WEST BU,VISTA,CA,2
2095,160,16, EAST BU,WAREHAM,MA,2
2096,170,22, EAST BU,WARMINSTER,PA,2
2097,188,16, EAST BU,HUDSON,NY,2
2098,219,21, NORTH BU,COLUMBUS,OH,2
2099,447,57,WEST BU,PASO ROBLES,CA,2
2100,196,53, NORTH BU,CHEBOYGAN,MI,2
2101,475,60,WEST BU,KENNEWICK,WA,2
2102,200,19, NORTH BU,LUDINGTON,MI,2
2103,159,16, EAST BU,WALPOLE,MA,2
2104,164,17, EAST BU,NEWBURGH,NY,2
2105,53,5,SOUTHWEST BU,DALLAS,TX,2
2106,392,56,WEST BU,RENO,NV,2
2107,195,76, EAST BU,LOCKPORT,NY,2
2108,165,22, EAST BU,MAYS LANDING,NJ,2
2109,165,22, EAST BU,MILLVILLE,NJ,2
2110,465,57,WEST BU,PARAMOUNT,CA,2
2111,13,14,SOUTHEAST BU,HOOVER,AL,2
2112,372,46,SOUTHWEST BU,SCOTTSDALE,AZ,2
2113,370,46,SOUTHWEST BU,PHOENIX,AZ,2
2114,7,14,SOUTHEAST BU,CHIPLEY,FL,2
2115,216,20, NORTH BU,NEW PHILADELPHIA,OH,2
2116,187,16, EAST BU,QUEENSBURY,NY,2
2117,450,56,WEST BU,LOS BANOS,CA,2
2118,156,16, EAST BU,LUNENBURG,MA,2
2119,451,56,WEST BU,MILPITAS,CA,2
2120,190,17, EAST BU,NORWICH,NY,2
2121,472,60,WEST BU,SHELTON,WA,2
2122,159,16, EAST BU,AVON,MA,2
2123,47,44,SOUTHWEST BU,TEXARKANA,TX,2
2124,223,21, NORTH BU,BEAVERCREEK,OH,2
2125,380,54,WEST BU,LAKEWOOD,CO,2
2126,470,57,WEST BU,MILILANI,HI,2
2127,440,53, NORTH BU,WAUSAU,WI,2
2128,159,16, EAST BU,HALIFAX,MA,2
2129,237,22, EAST BU,CLEARFIELD,PA,2
2130,183,16, EAST BU,PORTSMOUTH,NH,2
2131,411,47,WEST BU,TOPEKA,KS,2
2132,131,13,SOUTHWEST BU,BATON ROUGE,LA,2
2133,82,6,SOUTHWEST BU,AUSTIN,TX,2
2134,306,26, EAST BU,CHARLOTTE,NC,2
2135,190,17, EAST BU,COBLESKILL,NY,2
2136,291,75, EAST BU,CULPEPER,VA,2
2137,296,26, EAST BU,DURHAM,NC,2
2138,181,16, EAST BU,WEST LEBANON,NH,2
2139,157,16, EAST BU,LYNN,MA,2
2140,180,16, EAST BU,NORTH CONWAY,NH,2
2141,166,22, EAST BU,PHILADELPHIA,PA,2
2142,184,16, EAST BU,SALEM,NH,2
2143,179,16, EAST BU,SKOWHEGAN,ME,2
2144,173,17, EAST BU,TORRINGTON,CT,2
2145,168,22, EAST BU,WHITEHALL,PA,2
2146,189,16, EAST BU,AMSTERDAM,NY,2
2147,383,47,WEST BU,MISSOULA,MT,2
2149,216,20, NORTH BU,MOUNT VERNON,OH,2
2150,458,58,WEST BU,SAN DIEGO,CA,2
2151,109,9,SOUTHEAST BU,SUNRISE,FL,2
2152,188,16, EAST BU,ALBANY,NY,2
2153,183,16, EAST BU,BIDDEFORD,ME,2
2154,24,2,SOUTHEAST BU,DULUTH,GA,2
2155,156,16, EAST BU,GARDNER,MA,2
2156,171,17, EAST BU,MIDDLE ISLAND,NY,2
2157,160,16, EAST BU,NORTH DARTMOUTH,MA,2
2158,156,16, EAST BU,NORTHBOROUGH,MA,2
2159,194,76, EAST BU,OLEAN,NY,2
2160,290,75, EAST BU,PETERSBURG,VA,2
2161,511,56,WEST BU,PLEASANTON,CA,2
2163,173,17, EAST BU,SHELTON,CT,2
2164,194,76, EAST BU,SPRINGVILLE,NY,2
2166,191,76, EAST BU,EAST SYRACUSE,NY,2
2167,167,22, EAST BU,EXTON,PA,2
2169,232,22, EAST BU,LEHIGHTON,PA,2
2170,162,17, EAST BU,NORWICH,CT,2
2174,154,16, EAST BU,WESTFIELD,MA,2
2175,333,40, NORTH BU,BRANSON WEST,MO,2
2176,107,9,SOUTHEAST BU,JUPITER,FL,2
2177,459,58,WEST BU,SAN DIEGO,CA,1
2178,179,16, EAST BU,CALAIS,ME,2
2180,157,16, EAST BU,DANVERS,MA,2
2181,463,58,WEST BU,INDIO,CA,2
2183,180,16, EAST BU,OXFORD,ME,2
2184,160,16, EAST BU,SEEKONK,MA,2
2185,232,22, EAST BU,SELINSGROVE,PA,2
2187,473,60,WEST BU,WENATCHEE,WA,2
2188,469,60,WEST BU,EAGLE RIVER,AK,2
2189,392,56,WEST BU,RENO,NV,2
2190,453,56,WEST BU,WOODLAND,CA,2
2191,207,19, NORTH BU,BRYAN,OH,2
2192,436,53, NORTH BU,HOUGHTON,MI,2
2193,208,20, NORTH BU,STEUBENVILLE,OH,2
2194,283,76, EAST BU,ALEXANDRIA,VA,2
2195,178,22, EAST BU,HOWELL,NJ,2
2196,472,60,WEST BU,PORT ANGELES,WA,2
2197,208,20, NORTH BU,CORTLAND,OH,2
2198,423,52,WEST BU,BLOOMINGTON,MN,2
2199,216,20, NORTH BU,SAINT CLAIRSVILLE,OH,2
2200,162,17, EAST BU,GROTON,CT,2
2201,505,7,SOUTHWEST BU,EL PASO,TX,2
2202,180,16, EAST BU,WINDHAM,ME,2
2203,534,72, NHM BU,BENTONVILLE,AR,2
2204,267,25, NORTH BU,FOREST PARK,IL,2
2205,233,22, EAST BU,YORK,PA,2
2206,466,58,WEST BU,LAGUNA NIGUEL,CA,2
2207,403,54,WEST BU,MIDVALE,UT,2
2208,226,17, EAST BU,SAYRE,PA,2
2209,216,20, NORTH BU,ZANESVILLE,OH,2
2210,195,76, EAST BU,AMHERST,NY,2
2211,208,20, NORTH BU,POLAND,OH,2
2213,340,40, NORTH BU,SAINT LOUIS,MO,2
2214,41,4, EAST BU,COLUMBIA,SC,2
2215,265,25, NORTH BU,DARIEN,IL,2
2218,466,58,WEST BU,FOOTHILL RANCH,CA,2
2221,333,40, NORTH BU,SPRINGFIELD,MO,2
2222,157,16, EAST BU,TEWKSBURY,MA,2
2223,585,54,WEST BU,WESTMINSTER,CO,2
2224,181,16, EAST BU,WILLISTON,VT,2
2225,161,17, EAST BU,NORTH SMITHFIELD,RI,2
2226,481,61, NHM BU,TORRANCE,CA,2
2227,159,16, EAST BU,ABINGTON,MA,2
2228,154,16, EAST BU,PITTSFIELD,MA,2
2230,237,22, EAST BU,STATE COLLEGE,PA,2
2231,279,25, NORTH BU,MOLINE,IL,2
2232,163,17, EAST BU,BRANFORD,CT,2
2233,280,76, EAST BU,FREDERICK,MD,2
2234,189,16, EAST BU,ROME,NY,2
2236,167,22, EAST BU,HARLEYSVILLE,PA,2
2237,118,9,SOUTHEAST BU,LEHIGH ACRES,FL,2
2238,200,19, NORTH BU,MUSKEGON,MI,2
2239,86,7,SOUTHWEST BU,SAN ANTONIO,TX,2
2240,801,29,SOUTHEAST BU,HUMACAO,PR,2
2241,475,60,WEST BU,SUNNYSIDE,WA,2
2242,464,58,WEST BU,ANAHEIM,CA,2
2243,478,60,WEST BU,REDMOND,OR,2
2244,316,20, NORTH BU,HUNTINGTON,WV,2
2245,460,58,WEST BU,OCEANSIDE,CA,1
2247,299,26, EAST BU,CARY,NC,2
2248,293,75, EAST BU,CATONSVILLE,MD,2
2249,467,60,WEST BU,CHEHALIS,WA,2
2250,225,21, NORTH BU,CINCINNATI,OH,2
2251,484,57,WEST BU,CITY OF INDUSTRY,CA,2
2252,168,22, EAST BU,EASTON,PA,2
2253,458,58,WEST BU,EL CAJON,CA,2
2254,165,22, EAST BU,HAMMONTON,NJ,2
2255,232,22, EAST BU,HAZLE TOWNSHIP,PA,2
2256,296,26, EAST BU,HENDERSON,NC,2
2257,67,6,SOUTHWEST BU,HOUSTON,TX,2
2258,283,76, EAST BU,ALEXANDRIA,VA,2
2259,383,47,WEST BU,KALISPELL,MT,2
2261,161,17, EAST BU,NORTH KINGSTOWN,RI,2
2262,190,17, EAST BU,ONEONTA,NY,2
2263,167,22, EAST BU,POTTSTOWN,PA,2
2264,189,16, EAST BU,SCHENECTADY,NY,2
2265,35,4, EAST BU,SIMPSONVILLE,SC,2
2266,214,20, NORTH BU,STRONGSVILLE,OH,2
2267,156,16, EAST BU,WEST BOYLSTON,MA,2
2269,473,60,WEST BU,YAKIMA,WA,2
2270,375,46,SOUTHWEST BU,DURANGO,CO,2
2271,440,53, NORTH BU,SHAWANO,WI,2
2272,285,22, EAST BU,CAMBRIDGE,MD,2
2273,205,19, NORTH BU,BURTON,MI,2
2274,424,52,WEST BU,FOREST LAKE,MN,2
2275,239,21, NORTH BU,OXFORD,OH,2
2276,238,19, NORTH BU,LA PORTE,IN,2
2277,449,57,WEST BU,CLOVIS,CA,2
2278,228,76, EAST BU,ERIE,PA,2
2279,282,75, EAST BU,GLEN BURNIE,MD,2
2280,451,56,WEST BU,MOUNTAIN VIEW,CA,2
2281,235,20, NORTH BU,WEST MIFFLIN,PA,2
2282,162,17, EAST BU,EAST WINDSOR,CT,1
2283,161,17, EAST BU,COVENTRY,RI,2
2284,173,17, EAST BU,NAUGATUCK,CT,2
2285,189,16, EAST BU,HERKIMER,NY,2
2286,171,17, EAST BU,CENTEREACH,NY,2
2287,229,20, NORTH BU,NEW CASTLE,PA,2
2288,462,58,WEST BU,POMONA,CA,2
2289,154,16, EAST BU,BENNINGTON,VT,2
2291,458,58,WEST BU,CHULA VISTA,CA,2
2292,484,57,WEST BU,COVINA,CA,2
2293,585,54,WEST BU,EVERGREEN,CO,2
2294,174,17, EAST BU,FLEMINGTON,NJ,2
2295,287,75, EAST BU,RICHMOND,VA,2
2297,448,57,WEST BU,STEVENSON RANCH,CA,2
2299,163,17, EAST BU,CROMWELL,CT,2
2300,227,20, NORTH BU,PITTSBURGH,PA,2
2302,811,29,SOUTHEAST BU,BARCELONETA,PR,2
2306,11,11,SOUTHEAST BU,NORTHPORT,AL,2
2307,582,54,WEST BU,SOUTH JORDAN,UT,2
2308,470,57,WEST BU,LIHUE,HI,2
2309,221,21, NORTH BU,WEST CHESTER,OH,2
2310,123,12,SOUTHEAST BU,KNOXVILLE,TN,2
2311,247,21, NORTH BU,HUNTINGTON,IN,2
2312,312,75, EAST BU,ROANOKE,VA,2
2313,209,20, NORTH BU,STREETSBORO,OH,2
2314,470,57,WEST BU,WAIPAHU,HI,2
2315,478,60,WEST BU,DALLAS,OR,2
2316,214,20, NORTH BU,NORTH OLMSTED,OH,2
2317,472,60,WEST BU,BREMERTON,WA,2
2318,231,76, EAST BU,INDIANA,PA,2
2319,471,60,WEST BU,OAK HARBOR,WA,2
2320,468,56,WEST BU,COTTAGE GROVE,OR,2
2321,470,57,WEST BU,KAILUA KONA,HI,2
2322,145,11,SOUTHEAST BU,CORDOVA,TN,2
2323,215,20, NORTH BU,STOW,OH,2
2325,472,60,WEST BU,PORT ORCHARD,WA,2
2326,194,76, EAST BU,HORNELL,NY,2
2328,497,59, NHM BU,GREENVILLE,SC,2
2329,156,16, EAST BU,ORANGE,MA,2
2330,183,16, EAST BU,ROCHESTER,NH,2
2331,162,17, EAST BU,WATERFORD,CT,2
2332,181,16, EAST BU,ST. ALBANS,VT,2
2333,445,58,WEST BU,APPLE VALLEY,CA,2
2334,233,22, EAST BU,LANCASTER,PA,2
2335,441,53, NORTH BU,MADISON,WI,2
2336,159,16, EAST BU,PLYMOUTH,MA,2
2337,312,75, EAST BU,ROCKY MOUNT,VA,2
2338,196,53, NORTH BU,TRAVERSE CITY,MI,2
2339,246,21, NORTH BU,WEST LAFAYETTE,IN,2
2340,233,22, EAST BU,EPHRATA,PA,2
2341,159,16, EAST BU,QUINCY,MA,2
2346,801,29,SOUTHEAST BU,TOA BAJA,PR,2
2348,36,4, EAST BU,CHARLESTON,SC,2
2350,207,19, NORTH BU,WAUSEON,OH,2
2351,188,16, EAST BU,CATSKILL,NY,2
2352,424,52,WEST BU,CAMBRIDGE,MN,2
2354,205,19, NORTH BU,ROCHESTER HILLS,MI,2
2355,195,76, EAST BU,WILLIAMSVILLE,NY,2
2357,280,76, EAST BU,GERMANTOWN,MD,2
2358,196,53, NORTH BU,ALPENA,MI,2
2359,209,20, NORTH BU,ASHTABULA,OH,2
2360,23,2,SOUTHEAST BU,DUNWOODY,GA,2
2361,215,20, NORTH BU,NORTH CANTON,OH,2
2362,214,20, NORTH BU,SOUTH EUCLID,OH,2
2365,174,17, EAST BU,MOUNT POCONO,PA,2
2366,160,16, EAST BU,NORTH ATTLEBORO,MA,2
2367,419,52,WEST BU,PINE CITY,MN,2
2368,174,17, EAST BU,EAST STROUDSBURG,PA,2
2369,181,16, EAST BU,TILTON,NH,2
2370,188,16, EAST BU,TROY,NY,2
2371,163,17, EAST BU,WALLINGFORD,CT,2
2373,161,17, EAST BU,WARWICK,RI,2
2385,514,60,WEST BU,AUBURN,WA,2
2386,154,16, EAST BU,WARE,MA,2
2387,114,3,SOUTHEAST BU,BRANDON,FL,2
2388,239,21, NORTH BU,PORTLAND,IN,2
2391,548,72, NHM BU,NEW PORT RICHEY,FL,2
2392,102,72, NHM BU,SARASOTA,FL,2
2393,533,64, NHM BU,MOORE,OK,2
2394,533,64, NHM BU,OKLAHOMA CITY,OK,2
2395,507,64, NHM BU,TULSA,OK,2
2396,488,72, NHM BU,BOYNTON BEACH,FL,2
2397,561,64, NHM BU,MANSFIELD,TX,2
2398,183,16, EAST BU,NEWINGTON,NH,2
2399,184,16, EAST BU,MANCHESTER,NH,2
2400,218,21, NORTH BU,CHILLICOTHE,OH,2
2401,484,57,WEST BU,DUARTE,CA,2
2402,392,56,WEST BU,ELKO,NV,2
2403,514,60,WEST BU,PUYALLUP,WA,2
2404,87,6,SOUTHWEST BU,SAN ANTONIO,TX,2
2405,194,76, EAST BU,HAMBURG,NY,2
2406,488,72, NHM BU,DELRAY BEACH,FL,2
2412,293,75, EAST BU,ELLICOTT CITY,MD,2
2414,500,59, NHM BU,CARY,NC,2
2417,196,53, NORTH BU,PETOSKEY,MI,2
2418,455,56,WEST BU,PLACERVILLE,CA,2
2419,285,22, EAST BU,REHOBOTH BEACH,DE,2
2420,235,20, NORTH BU,BELLE VERNON,PA,2
2421,436,53, NORTH BU,SAINT CROIX FALLS,WI,2
2422,476,60,WEST BU,SAINT HELENS,OR,2
2423,801,29,SOUTHEAST BU,CAROLINA,PR,2
2424,187,16, EAST BU,TICONDEROGA,NY,2
2425,485,59, NHM BU,COLLINSVILLE,IL,2
2426,217,21, NORTH BU,COLUMBUS,OH,2
2427,53,5,SOUTHWEST BU,DALLAS,TX,2
2428,409,44,SOUTHWEST BU,NEWTON,KS,2
2429,223,21, NORTH BU,SPRINGFIELD,OH,2
2431,492,72, NHM BU,SEARCY,AR,2
2432,433,47,WEST BU,LINCOLN,NE,2
2433,561,64, NHM BU,GARLAND,TX,2
2434,196,53, NORTH BU,IRON MOUNTAIN,MI,2
2435,282,75, EAST BU,DUNDALK,MD,2
2436,293,75, EAST BU,SYKESVILLE,MD,2
2437,286,76, EAST BU,WARRENTON,VA,2
2438,291,75, EAST BU,STAFFORD,VA,2
2439,60,6,SOUTHWEST BU,BAYTOWN,TX,2
2440,294,4, EAST BU,SYLVA,NC,2
2441,221,21, NORTH BU,HAMILTON,OH,2
2442,485,59, NHM BU,KANSAS CITY,MO,2
2443,430,47,WEST BU,SIOUX FALLS,SD,2
2444,189,16, EAST BU,ONEIDA,NY,2
2445,170,22, EAST BU,HATFIELD,PA,2
2446,170,22, EAST BU,QUAKERTOWN,PA,2
2447,225,21, NORTH BU,CINCINNATI,OH,2
2448,423,52,WEST BU,COTTAGE GROVE,MN,2
2449,801,29,SOUTHEAST BU,CAGUAS,PR,2
2450,471,60,WEST BU,BELLINGHAM,WA,2
2451,570,64, NHM BU,ALBUQUERQUE,NM,2
2452,444,53, NORTH BU,MILWAUKEE,WI,2
2453,392,56,WEST BU,FALLON,NV,2
2455,383,47,WEST BU,GREAT FALLS,MT,2
2457,455,56,WEST BU,RANCHO CORDOVA,CA,2
2458,451,56,WEST BU,SALINAS,CA,2
2459,115,9,SOUTHEAST BU,SARASOTA,FL,2
2460,285,22, EAST BU,SEAFORD,DE,2
2463,56,5,SOUTHWEST BU,FRISCO,TX,2
2464,454,56,WEST BU,SACRAMENTO,CA,2
2465,554,59, NHM BU,HEPHZIBAH,GA,2
2466,44,5,SOUTHWEST BU,ARLINGTON,TX,2
2468,552,61, NHM BU,ROHNERT PARK,CA,2
2469,467,60,WEST BU,LONGVIEW,WA,2
2471,217,21, NORTH BU,DUBLIN,OH,2
2472,308,26, EAST BU,WINSTON SALEM,NC,2
2473,470,57,WEST BU,HILO,HI,2
2474,320,76, EAST BU,KEYSER,WV,2
2475,20,2,SOUTHEAST BU,CONYERS,GA,2
2476,475,60,WEST BU,COLLEGE PLACE,WA,2
2477,468,56,WEST BU,ROSEBURG,OR,2
2479,459,58,WEST BU,SAN DIEGO,CA,1
2480,226,17, EAST BU,HONESDALE,PA,2
2481,232,22, EAST BU,COAL TOWNSHIP,PA,2
2482,371,46,SOUTHWEST BU,MESA,AZ,2
2483,394,57,WEST BU,LAS VEGAS,NV,2
2484,118,9,SOUTHEAST BU,CLEWISTON,FL,2
2485,474,60,WEST BU,PONDERAY,ID,2
2486,512,61, NHM BU,SAN JOSE,CA,2
2487,515,61, NHM BU,CORONA,CA,2
2488,566,59, NHM BU,DECATUR,AL,2
2490,362,40, NORTH BU,ROELAND PARK,KS,2
2491,273,25, NORTH BU,DANVILLE,IL,2
2492,475,60,WEST BU,PENDLETON,OR,2
2493,200,19, NORTH BU,GRAND RAPIDS,MI,2
2494,460,58,WEST BU,OCEANSIDE,CA,1
2495,466,58,WEST BU,WESTMINSTER,CA,2
2496,124,12,SOUTHEAST BU,BOONE,NC,2
2497,174,17, EAST BU,PHILLIPSBURG,NJ,2
2499,96,72, NHM BU,ORLANDO,FL,2
2501,801,29,SOUTHEAST BU,BAYAMON,PR,2
2502,231,76, EAST BU,LATROBE,PA,2
2503,174,17, EAST BU,HACKETTSTOWN,NJ,2
2504,188,16, EAST BU,KINGSTON,NY,2
2505,62,6,SOUTHWEST BU,MISSOURI CITY,TX,2
2506,209,20, NORTH BU,RAVENNA,OH,2
2507,447,57,WEST BU,SANTA MARIA,CA,2
2508,399,56,WEST BU,BOISE,ID,2
2509,439,53, NORTH BU,CHILTON,WI,2
2510,440,53, NORTH BU,MINOCQUA,WI,2
2511,582,54,WEST BU,AMERICAN FORK,UT,2
2512,369,46,SOUTHWEST BU,PHOENIX,AZ,2
2513,18,2,SOUTHEAST BU,DAHLONEGA,GA,2
2514,285,22, EAST BU,POCOMOKE CITY,MD,2
2515,371,46,SOUTHWEST BU,PHOENIX,AZ,2
2516,514,60,WEST BU,RENTON,WA,2
2517,466,58,WEST BU,SANTA ANA,CA,1
2518,558,22, EAST BU,HAMILTON,NJ,2
2519,233,22, EAST BU,SHREWSBURY,PA,2
2520,291,75, EAST BU,FREDERICKSBURG,VA,2
2522,196,53, NORTH BU,ESCANABA,MI,2
2523,464,58,WEST BU,BREA,CA,2
2526,446,57,WEST BU,PORTER RANCH,CA,1
2527,460,58,WEST BU,SAN CLEMENTE,CA,2
2528,232,22, EAST BU,MILL HALL,PA,2
2529,289,75, EAST BU,VIRGINIA BEACH,VA,2
2530,181,16, EAST BU,RUTLAND,VT,2
2531,164,17, EAST BU,MOHEGAN LAKE,NY,2
2532,263,53, NORTH BU,BELOIT,WI,2
2533,14,14,SOUTHEAST BU,GULF BREEZE,FL,2
2534,7,14,SOUTHEAST BU,DOTHAN,AL,2
2535,232,22, EAST BU,SAINT CLAIR,PA,2
2536,581,57,WEST BU,TULARE,CA,2
2537,457,56,WEST BU,REDDING,CA,2
2538,478,60,WEST BU,EUGENE,OR,2
2539,474,60,WEST BU,SPOKANE VALLEY,WA,2
2540,229,20, NORTH BU,CLARION,PA,2
2541,208,20, NORTH BU,ALLIANCE,OH,2
2542,222,21, NORTH BU,OTTAWA,OH,2
2543,226,17, EAST BU,PITTSTON,PA,2
2544,238,19, NORTH BU,PORTAGE,IN,2
2545,196,53, NORTH BU,MARINETTE,WI,2
2546,464,58,WEST BU,ORANGE,CA,2
2547,164,17, EAST BU,MONTICELLO,NY,2
2548,316,20, NORTH BU,SOUTH WILLIAMSON,KY,2
2549,474,60,WEST BU,SPOKANE,WA,2
2550,476,60,WEST BU,VANCOUVER,WA,2
2551,280,76, EAST BU,MOUNT AIRY,MD,2
2553,453,56,WEST BU,WINDSOR,CA,2
2554,368,46,SOUTHWEST BU,AVONDALE,AZ,2
2555,284,22, EAST BU,NEW CASTLE,DE,2
2556,447,57,WEST BU,ARROYO GRANDE,CA,2
2557,447,57,WEST BU,BAKERSFIELD,CA,2
2558,206,19, NORTH BU,STERLING HEIGHTS,MI,2
2559,206,19, NORTH BU,STERLING HEIGHTS,MI,2
2560,285,22, EAST BU,BERLIN,MD,2
2561,228,76, EAST BU,ERIE,PA,2
2562,406,47,WEST BU,GOODLAND,KS,2
2563,580,41, NORTH BU,PAOLI,IN,2
2564,286,76, EAST BU,LURAY,VA,2
2565,315,75, EAST BU,MADISON HEIGHTS,VA,2
2566,280,76, EAST BU,CHARLES TOWN,WV,2
2567,200,19, NORTH BU,GRANDVILLE,MI,2
2568,446,57,WEST BU,PANORAMA CITY,CA,1
2571,514,60,WEST BU,FEDERAL WAY,WA,2
2572,218,21, NORTH BU,WAVERLY,OH,2
2574,234,22, EAST BU,CARLISLE,PA,2
2575,326,42,SOUTHEAST BU,CONWAY,AR,2
2576,316,20, NORTH BU,CROSS LANES,WV,2
2577,281,75, EAST BU,COCKEYSVILLE,MD,2
2579,429,47,WEST BU,CHADRON,NE,2
2580,300,4, EAST BU,CLINTON,NC,2
2581,191,76, EAST BU,CAMILLUS,NY,2
2582,174,17, EAST BU,CLINTON,NJ,2
2583,172,17, EAST BU,UNIONDALE,NY,2
2584,20,2,SOUTHEAST BU,TUCKER,GA,2
2585,173,17, EAST BU,STRATFORD,CT,2
2586,195,76, EAST BU,CHEEKTOWAGA,NY,1
2587,326,42,SOUTHEAST BU,CABOT,AR,2
2588,235,20, NORTH BU,NORTH VERSAILLES,PA,2
2590,550,61, NHM BU,HILLSBORO,OR,2
2591,109,9,SOUTHEAST BU,PEMBROKE PINES,FL,2
2592,394,57,WEST BU,NORTH LAS VEGAS,NV,2
2593,396,57,WEST BU,LAS VEGAS,NV,2
2594,471,60,WEST BU,LYNNWOOD,WA,2
2595,471,60,WEST BU,MARYSVILLE,WA,2
2596,471,60,WEST BU,MOUNT VERNON,WA,2
2597,228,76, EAST BU,CRANBERRY,PA,2
2598,454,56,WEST BU,SACRAMENTO,CA,2
2599,86,7,SOUTHWEST BU,SAN ANTONIO,TX,2
2600,339,40, NORTH BU,CHESTERFIELD,MO,2
2603,227,20, NORTH BU,GIBSONIA,PA,2
2604,174,17, EAST BU,NEWTON,NJ,2
2605,218,21, NORTH BU,GALLIPOLIS,OH,2
2607,383,47,WEST BU,POLSON,MT,2
2608,382,47,WEST BU,MILES CITY,MT,2
2609,465,57,WEST BU,LAKEWOOD,CA,2
2610,316,20, NORTH BU,LOGAN,WV,2
2611,235,20, NORTH BU,MOUNT PLEASANT,PA,2
2612,505,7,SOUTHWEST BU,EL PASO,TX,2
2613,213,19, NORTH BU,BUCYRUS,OH,2
2614,168,22, EAST BU,TEMPLE,PA,2
2615,27,3,SOUTHEAST BU,VALDOSTA,GA,2
2616,339,40, NORTH BU,O FALLON,MO,2
2617,392,56,WEST BU,WINNEMUCCA,NV,2
2618,203,19, NORTH BU,COMMERCE,MI,2
2619,204,19, NORTH BU,MIDLAND,MI,2
2620,202,19, NORTH BU,HASTINGS,MI,2
2621,446,57,WEST BU,SIMI VALLEY,CA,2
2626,101,3,SOUTHEAST BU,LIVE OAK,FL,2
2627,112,3,SOUTHEAST BU,TAMPA,FL,2
2628,260,41, NORTH BU,LEXINGTON,KY,2
2629,156,16, EAST BU,WHITINSVILLE,MA,2
2630,28,3,SOUTHEAST BU,JESUP,GA,2
2631,197,19, NORTH BU,LIVONIA,MI,2
2632,510,61, NHM BU,PHOENIX,AZ,2
2633,175,17, EAST BU,PISCATAWAY,NJ,2
2634,180,16, EAST BU,GORHAM,NH,2
2636,466,58,WEST BU,HUNTINGTON BEACH,CA,2
2637,164,17, EAST BU,MONROE,NY,2
2638,259,21, NORTH BU,ASHLAND,KY,2
2639,181,16, EAST BU,GILFORD,NH,2
2640,157,16, EAST BU,SALEM,MA,2
2641,168,22, EAST BU,ALLENTOWN,PA,2
2642,423,52,WEST BU,APPLE VALLEY,MN,2
2643,422,52,WEST BU,WOODBURY,MN,2
2644,204,19, NORTH BU,SAGINAW,MI,2
2645,314,75, EAST BU,BLACKSTONE,VA,2
2646,317,20, NORTH BU,PEARISBURG,VA,2
2647,286,76, EAST BU,WOODSTOCK,VA,2
2648,511,56,WEST BU,SAN LEANDRO,CA,1
2649,50,5,SOUTHWEST BU,IRVING,TX,2
2650,166,22, EAST BU,PHILADELPHIA,PA,2
2651,175,17, EAST BU,MANVILLE,NJ,2
2652,384,46,SOUTHWEST BU,GRANTS,NM,1
2653,71,7,SOUTHWEST BU,PORTALES,NM,2
2654,257,41, NORTH BU,TOMPKINSVILLE,KY,2
2656,375,46,SOUTHWEST BU,ESPANOLA,NM,2
2658,444,53, NORTH BU,WEST BEND,WI,2
2659,183,16, EAST BU,FALMOUTH,ME,2
2660,157,16, EAST BU,NORTH READING,MA,2
2662,317,20, NORTH BU,COVINGTON,VA,2
2663,231,76, EAST BU,EBENSBURG,PA,2
2664,231,76, EAST BU,PUNXSUTAWNEY,PA,2
2665,125,13,SOUTHWEST BU,SLIDELL,LA,2
2666,219,21, NORTH BU,COLUMBUS,OH,2
2667,55,5,SOUTHWEST BU,DALLAS,TX,2
2668,435,53, NORTH BU,STURTEVANT,WI,2
2671,373,46,SOUTHWEST BU,CHANDLER,AZ,2
2672,389,54,WEST BU,LAMAR,CO,2
2674,228,76, EAST BU,GREENVILLE,PA,2
2678,201,19, NORTH BU,MISHAWAKA,IN,2
2679,247,21, NORTH BU,ELKHART,IN,2
2681,180,16, EAST BU,LITTLETON,NH,2
2682,181,16, EAST BU,BERLIN,VT,2
2683,154,16, EAST BU,HADLEY,MA,2
2684,216,20, NORTH BU,NEW MARTINSVILLE,WV,2
2686,534,72, NHM BU,BENTONVILLE,AR,2
