Store Nbr,Dept Subcategory Description,Week 30 ,Week 31 ,Week 32 ,Week 33 ,Week 34 ,Week 35,Week 36 ,Week 37 ,Week 38 ,Week 39 ,Week 40 ,Week 41,Week 42 ,Week 43 ,Week 44,Week 45 ,Week 46,Week 47 ,Week 48 ,Week 49 ,Week 50 ,Week 51 ,Week 52 
2654,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1
2656,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1
2656,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1
2658,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,FULL SIZE GAS GRILLS,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,0,0,0,0,0
2659,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
2660,FULL SIZE GRIDDLES,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,2,1,1,0,0,0,0,0
2660,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,FULL SIZE GAS GRILLS,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1
2662,FULL SIZE GRIDDLES,2,1,1,1,0,0,0,0,1,1,1,2,2,1,1,3,2,1,0,0,0,0,0
2662,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2663,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,FULL SIZE GRIDDLES,3,2,2,2,1,1,2,2,2,2,3,4,3,3,3,6,1,2,1,1,1,1,1
2663,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2664,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2664,FULL SIZE GRIDDLES,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,2,2,0,1,1,1,1
2665,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,FULL SIZE GAS GRILLS,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2665,FULL SIZE GRIDDLES,1,1,1,1,0,1,0,0,0,0,1,2,1,1,1,2,2,1,0,0,0,1,1
2665,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
2666,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,FULL SIZE GAS GRILLS,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,0,2,2,2,1,3,2,1,1,1,1,1,1
2666,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,FULL SIZE GAS GRILLS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,FULL SIZE GRIDDLES,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,1,1
2667,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2668,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1
2668,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2671,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2671,FULL SIZE GRIDDLES,1,1,1,0,1,1,0,0,0,0,1,0,2,1,1,2,0,1,0,0,0,1,1
2671,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,FULL SIZE GAS GRILLS,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2672,FULL SIZE GRIDDLES,1,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,1,0,0,0,0,0,0
2672,FULL SIZE PELLET GRILLS,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2674,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,FULL SIZE GAS GRILLS,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,1,1,1,1,1
2674,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2678,FULL SIZE GRIDDLES,1,1,1,0,0,0,0,0,0,0,0,4,2,1,1,5,1,0,0,0,0,0,0
2678,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
2679,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,FULL SIZE GAS GRILLS,5,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2679,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,1,1,1,1,1
2679,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2681,FULL SIZE GRIDDLES,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,2,2,1,0,0,0,0,0
2681,FULL SIZE PELLET GRILLS,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2682,FULL SIZE GAS GRILLS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,FULL SIZE GRIDDLES,1,1,1,1,0,1,0,0,0,0,0,2,2,1,0,2,2,0,0,0,0,0,0
2683,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,FULL SIZE GAS GRILLS,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,0,0,0,0,0
2683,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,COMBO GRILLS,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,FULL SIZE GAS GRILLS,5,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2684,FULL SIZE GRIDDLES,2,2,2,1,1,1,2,2,1,2,3,3,3,3,2,3,2,1,1,1,1,1,1
2684,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
2687,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,FULL SIZE GAS GRILLS,3,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1
2687,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,4,2,1,1,1,1,1,1
2687,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,FULL SIZE GAS GRILLS,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2688,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,0,2,4,2,2,3,2,1,1,1,1,1,2
2688,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2690,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,1,0,0,0,1,3,2,1,2,1,1,0,1,1,1,1
2690,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2691,FULL SIZE GRIDDLES,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,3,0,1,1,1,1,1
2691,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2692,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,FULL SIZE GAS GRILLS,7,4,4,3,3,2,2,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2
2692,FULL SIZE GRIDDLES,3,2,2,1,1,1,1,1,1,1,2,3,2,3,2,7,1,1,1,2,2,2,2
2692,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2693,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
2693,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,3,3,0,0,0,0,0,0
2693,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
2694,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,2,1,1,1,1,1,1,1
2695,COMBO GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,FULL SIZE GAS GRILLS,7,4,3,3,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,3
2695,FULL SIZE GRIDDLES,4,3,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,3
2695,FULL SIZE PELLET GRILLS,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,1,0,1
2696,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1
2696,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,0,0,0,1,1,2,1,1,2,2,1,1,1,1,1,1
2696,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2697,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,FULL SIZE GAS GRILLS,5,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2
2697,FULL SIZE GRIDDLES,4,4,4,4,2,3,2,2,2,2,3,3,4,2,2,3,3,1,1,2,2,2,3
2697,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2700,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,2,1,0,0,0,0,0
2700,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,FULL SIZE GAS GRILLS,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2702,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1
2702,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2703,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,FULL SIZE GAS GRILLS,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2703,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,0,0,0,0,0
2703,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,FULL SIZE GAS GRILLS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1
2704,FULL SIZE PELLET GRILLS,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
2705,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,FULL SIZE GAS GRILLS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,0,0,0,1,2,2,1,1,1,1,1,0,0,0,0,1
2705,FULL SIZE PELLET GRILLS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1
2706,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,0,0,0,1,2,1,1,0,2,1,1,1,1,1,1,1
2706,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,FULL SIZE GAS GRILLS,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2708,FULL SIZE GRIDDLES,3,2,2,2,2,1,1,1,1,1,1,1,4,1,1,2,1,3,0,0,0,0,1
2708,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2710,FULL SIZE GAS GRILLS,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,0,0,0,0
2710,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
2712,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,FULL SIZE GAS GRILLS,5,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2712,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,0,1,1,1,1
2712,FULL SIZE PELLET GRILLS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2713,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2713,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,2,0,1,2,2,5,1,0,0,0,1,1,1
2713,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2714,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
2714,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,2,1,0,0,0,0,0
2714,FULL SIZE PELLET GRILLS,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
2715,COMBO GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,FULL SIZE GAS GRILLS,4,3,3,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2
2715,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,1,1,1,1,1,1
2715,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,0,1,1
2716,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,FULL SIZE GAS GRILLS,5,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2716,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,1,1,1,1
2716,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
2717,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2717,FULL SIZE GRIDDLES,1,1,1,0,0,0,0,0,0,0,1,3,0,1,1,2,1,1,0,0,1,1,1
2717,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,FULL SIZE GAS GRILLS,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
2718,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,2,0,0,0,0,0,0
2718,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,FULL SIZE GAS GRILLS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,1,1,1,1
2719,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,FULL SIZE GRIDDLES,1,1,1,1,1,0,0,0,0,0,1,2,1,1,1,1,2,0,0,0,1,1,1
2720,FULL SIZE PELLET GRILLS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2721,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,FULL SIZE GAS GRILLS,5,4,3,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2
2721,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,1,0,0,0,0,0
2721,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
2722,FULL SIZE GRIDDLES,2,1,1,1,1,1,0,1,0,1,1,1,2,1,1,2,1,1,0,1,1,1,1
2722,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2723,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,FULL SIZE GAS GRILLS,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2723,FULL SIZE GRIDDLES,1,1,1,0,0,0,0,0,0,0,1,3,0,1,1,3,0,1,0,0,0,1,1
2723,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
2724,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,FULL SIZE GAS GRILLS,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2724,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,2,1,0,1,1,1,1
2724,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2725,FULL SIZE GRIDDLES,3,2,2,1,1,1,1,1,1,1,1,3,1,2,2,3,2,1,1,2,2,2,2
2725,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,FULL SIZE GAS GRILLS,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2726,FULL SIZE GRIDDLES,3,2,2,2,1,2,2,2,1,1,1,1,3,3,3,4,2,1,1,2,2,2,2
2726,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
2727,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,FULL SIZE GAS GRILLS,7,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2
2727,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,1,1,0,1,2,1,1,0,1,1,1,0,1,1,1,1
2727,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2728,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,FULL SIZE GAS GRILLS,2,2,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2728,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1
2728,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2729,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,FULL SIZE GAS GRILLS,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
