Market Number,Store Number,Total Season Pallets Shipped ,Total Season Pallets Sold ,FY26 Projected Pallet Ships 
345,41,53,49,45
345,168,41,38,35
345,207,16,14,13
345,246,22,20,17
345,576,29,27,23
345,823,32,30,28
345,838,43,35,29
345,3055,21,19,16
347,10,42,38,33
347,12,33,31,29
347,22,30,26,24
347,28,27,25,24
347,50,17,16,14
347,63,16,14,13
347,81,20,15,12
347,90,37,35,30
347,130,46,42,37
347,374,24,21,18
349,113,29,28,25
349,162,13,11,9
349,269,45,40,37
349,271,17,16,15
349,414,21,16,14
349,420,27,23,21
349,479,29,26,24
349,1116,40,36,29
349,1148,32,30,25
349,3229,11,10,8
349,5071,42,40,37
350,129,38,36,33
350,147,31,28,26
350,151,37,35,35
350,158,13,12,10
350,185,26,25,24
350,225,17,15,13
350,947,30,26,23
350,975,38,35,32
350,1043,14,13,12
350,1295,14,12,11
351,31,38,33,29
351,47,42,39,33
351,103,39,36,33
351,121,28,26,23
351,123,26,21,20
351,231,41,39,34
351,276,15,13,11
351,340,30,27,25
352,137,24,22,19
352,360,25,23,20
352,387,15,13,12
352,389,32,29,26
352,1626,26,24,22
352,2803,22,21,19
352,2804,21,18,16
352,3430,14,12,11
352,4195,30,28,26
352,4241,20,19,17
353,139,17,16,15
353,212,25,22,20
353,277,32,30,27
353,517,34,31,27
353,544,22,21,19
353,743,21,20,17
353,1056,27,24,19
353,2734,21,20,16
353,7294,24,21,18
353,7326,25,23,21
356,73,32,30,25
356,324,15,14,13
356,472,31,20,15
356,894,27,24,20
356,992,22,18,14
356,1597,33,28,23
356,3295,29,27,25
356,4615,38,33,29
356,4637,34,31,29
357,14,45,35,30
357,27,17,15,13
357,46,34,33,31
357,78,36,31,28
357,86,25,24,24
357,88,25,23,20
357,138,23,20,19
357,166,22,22,19
357,173,25,24,22
357,179,26,24,21
357,250,28,25,22
359,25,23,23,21
359,40,37,25,22
359,51,16,15,13
359,80,12,12,10
359,159,21,20,20
359,189,31,30,25
359,203,14,14,13
359,363,17,14,13
359,451,16,17,16
359,820,21,19,17
360,109,19,19,18
360,135,25,24,22
360,195,29,28,24
360,234,31,30,27
360,325,23,23,21
360,560,32,31,27
360,801,18,18,16
360,834,17,15,14
360,1120,32,31,27
360,2857,32,31,27
360,2994,32,30,26
361,20,32,26,22
361,61,42,39,35
361,96,29,26,24
361,184,37,35,31
361,319,27,22,19
361,573,18,17,16
361,1014,30,28,26
361,1094,12,10,11
361,2856,19,18,16
361,4553,23,22,20
361,4590,28,26,21
362,486,21,20,17
362,577,29,26,22
362,1151,21,17,15
362,1599,10,9,8
362,2855,27,25,23
362,2955,16,14,12
362,3273,26,19,16
362,4475,17,15,14
362,4611,19,18,14
364,1175,-   ,0,0
364,1230,83,78,64
364,1299,35,33,31
364,1328,35,32,27
364,1369,40,32,26
364,1417,24,18,16
364,3730,32,29,25
364,4252,46,30,22
364,4355,39,36,31
364,5303,22,19,15
365,1364,44,39,34
365,1370,44,35,29
365,1474,65,61,53
365,4203,32,31,28
365,4325,58,55,51
365,4337,90,85,77
365,4543,23,22,20
365,5342,70,64,57
366,1218,100,91,91
366,1324,191,158,137
366,1411,86,80,73
366,1612,112,96,83
366,1846,218,183,151
366,2922,41,38,34
366,3379,37,32,28
366,5031,48,42,37
367,1149,60,57,50
367,1240,114,95,81
367,1291,41,39,35
367,3807,37,33,29
367,3884,40,34,29
367,5626,83,75,62
367,5799,22,20,18
367,5858,27,23,19
368,1549,36,34,29
368,2554,32,27,24
368,2777,37,31,27
368,3407,43,39,34
368,3896,32,26,22
368,4336,23,20,18
368,5331,40,38,33
368,5369,36,26,24
368,5429,43,41,37
369,1532,23,24,20
369,1533,36,34,32
369,2512,29,26,23
369,3241,29,25,23
369,3465,36,34,29
369,5124,32,31,26
369,5189,40,36,28
369,5330,33,26,21
370,1598,16,14,13
370,2113,34,32,31
370,2515,36,33,30
370,4232,16,15,14
370,5190,20,18,15
370,5329,15,15,13
370,5835,20,19,17
370,6477,24,20,19
371,1512,14,13,12
371,1746,38,35,30
371,2768,32,26,19
371,3771,35,32,29
371,3799,20,18,16
371,5768,11,10,9
371,6480,16,15,14
372,1334,32,28,23
372,1381,39,32,27
372,1646,23,21,18
372,2112,21,17,15
372,2482,18,16,16
372,2766,26,22,19
372,2767,29,25,20
372,5428,17,15,13
373,2671,24,23,21
373,2778,60,55,43
373,3360,22,21,18
373,3751,67,61,50
373,3833,33,30,27
373,3861,21,22,19
373,4430,34,33,29
373,4451,40,36,34
373,5186,18,17,15
375,826,91,82,67
375,869,31,28,25
375,966,43,40,35
375,1380,31,30,25
375,2270,32,27,23
375,2656,38,29,25
375,3428,65,60,54
375,5003,11,10,8
376,984,27,25,23
376,1492,18,14,11
376,1689,28,24,20
376,2892,26,24,22
376,3313,14,12,11
376,4639,16,15,12
376,5137,23,20,18
376,5334,29,26,24
378,924,31,28,26
378,953,35,33,29
378,980,34,31,26
378,1008,27,25,22
378,2729,24,23,20
378,3177,10,10,9
378,4599,40,39,36
378,5033,35,30,24
378,5051,32,30,25
379,905,21,20,17
379,1045,13,12,12
379,1231,30,27,21
379,1659,31,27,23
379,3867,32,23,18
379,4288,26,21,18
379,4567,31,28,25
379,5341,13,12,11
379,5370,20,18,15
380,1252,22,16,13
380,1308,22,19,16
380,2125,21,19,16
380,2751,23,22,19
380,3566,19,18,17
380,4284,17,15,13
380,5049,24,22,19
380,5676,16,11,10
381,1315,39,38,35
381,1412,28,27,22
381,1456,24,23,20
381,1457,44,39,35
381,1461,36,30,28
381,1617,49,41,36
381,3778,35,31,25
381,4471,10,9,7
381,4653,33,31,29
382,1485,34,30,27
382,1508,44,39,36
382,1778,33,29,25
382,1956,42,37,31
382,2084,16,15,13
382,2608,18,18,16
382,2923,41,38,35
382,4412,25,25,23
383,1872,30,28,26
383,1901,41,37,33
383,2147,27,24,20
383,2259,43,39,35
383,2455,38,34,28
383,2607,22,21,18
383,3259,62,30,23
383,4247,33,31,25
383,7199,45,38,33
384,906,112,98,82
384,1397,47,41,33
384,1414,45,40,33
384,2652,32,29,22
384,2924,51,46,37
384,3596,36,30,27
384,5430,59,53,45
384,5492,14,13,12
385,824,28,27,24
385,829,12,12,10
385,835,38,32,28
385,850,36,30,27
385,3423,27,24,21
385,3731,50,44,37
385,3732,41,36,32
385,4201,27,25,23
385,5491,27,25,22
387,611,32,30,27
387,806,64,51,44
387,851,15,13,12
387,868,29,27,23
387,1306,38,33,30
387,1357,36,29,25
387,3427,22,19,17
387,4341,18,17,15
387,4601,89,74,61
387,5155,67,52,44
387,5166,23,21,19
388,921,15,14,12
388,1058,40,32,26
388,1095,1,1,1
388,1199,8,7,6
388,1280,43,38,34
388,1808,3,2,2
388,4377,23,21,18
388,5099,61,54,46
388,5232,19,18,16
388,5458,24,24,21
389,842,54,46,37
389,962,24,23,21
389,1001,50,46,40
389,1019,25,24,22
389,1273,41,34,30
389,1384,24,23,20
389,2672,14,12,10
389,3018,36,32,26
389,3382,43,38,34
391,1200,26,22,19
391,1434,21,18,16
391,1896,33,31,27
391,3227,33,28,25
391,3582,45,41,34
391,3805,24,22,20
391,4335,41,36,31
391,5123,41,38,33
392,2106,17,15,13
392,2189,20,19,17
392,2453,30,27,25
392,3254,19,15,11
392,3277,26,21,18
392,3729,27,19,15
392,4239,24,20,18
392,4370,23,20,18
394,1838,-   ,0,0
394,2483,18,18,17
394,2592,36,27,21
394,2884,54,43,35
394,3350,28,26,23
394,3351,33,32,28
394,3473,30,25,20
394,3728,42,40,34
396,1560,20,19,17
396,1584,29,28,23
396,2050,30,27,23
396,2593,42,40,35
396,2838,34,30,28
396,4356,26,24,22
396,4557,19,18,16
396,5070,31,28,24
396,5101,39,39,36
397,3354,12,11,9
397,3355,11,10,8
397,3356,7,6,5
397,3655,7,7,6
397,3788,6,6,5
397,4339,9,8,7
397,5258,8,8,7
397,5259,7,6,5
397,5269,11,10,8
397,5306,7,6,5
397,5423,14,14,11
399,1951,36,29,25
399,2508,21,18,16
399,2617,26,24,20
399,2780,31,29,25
399,2781,25,23,19
399,2861,16,10,9
399,2862,19,19,14
399,3093,18,17,16
399,3739,32,28,24
399,5841,21,19,17
400,1878,22,21,18
400,1900,21,20,20
400,1902,48,39,32
400,1905,28,26,23
400,1995,40,33,28
400,2402,32,27,22
400,2782,23,20,16
400,2831,23,18,15
400,3897,41,33,28
400,5494,30,27,23
401,1699,29,26,22
401,1708,32,25,20
401,1888,28,24,19
401,2921,19,18,17
401,3366,34,25,20
401,3454,25,23,18
401,3789,17,15,13
401,3848,25,22,19
401,4208,11,9,7
401,4272,17,16,14
401,5234,26,24,22
403,1440,46,37,33
403,1686,23,14,11
403,2207,12,11,10
403,2307,17,16,14
403,3232,24,20,17
403,3568,22,20,18
403,3589,13,12,10
403,3620,22,20,17
403,5233,21,19,17
403,5235,16,14,13
403,5350,13,13,11
403,5763,18,16,14
405,1438,47,43,39
405,1439,33,29,25
405,1442,24,24,23
405,1573,21,20,18
405,2051,69,64,58
405,2794,12,11,10
405,3220,32,25,21
405,3847,24,21,18
405,4678,32,25,21
405,5168,25,23,20
406,369,15,14,12
406,370,10,9,8
406,372,14,13,12
406,419,15,13,11
406,592,26,23,19
406,652,33,32,30
406,664,35,32,28
406,770,24,20,18
406,799,15,13,12
406,978,18,14,12
406,1214,13,12,11
406,1437,13,10,8
406,2562,11,10,9
407,35,31,30,28
407,43,16,15,14
407,341,12,11,10
407,418,11,10,9
407,557,29,27,24
407,558,37,33,27
407,993,17,16,15
407,1282,15,16,15
407,2784,17,16,13
407,4209,20,18,16
407,4322,11,10,9
409,186,23,19,18
409,346,17,15,13
409,794,31,29,25
409,1099,18,16,16
409,1221,28,23,22
409,1507,22,20,20
409,2428,21,19,17
409,3103,22,19,16
409,3283,32,30,28
409,3492,40,32,29
409,4321,18,17,16
410,39,16,14,13
410,42,25,23,21
410,72,23,23,21
410,111,20,19,18
410,242,24,23,19
410,368,35,32,28
410,382,25,24,21
410,1187,22,20,18
410,2893,22,20,18
410,5307,19,18,15
411,26,20,20,17
411,342,16,15,13
411,378,13,12,12
411,484,19,14,14
411,1054,16,15,14
411,1802,26,26,22
411,2131,21,18,15
411,5219,13,11,9
411,5441,36,37,31
411,6392,18,17,15
412,1545,24,23,20
412,1632,35,30,27
412,1696,23,20,19
412,2957,31,29,27
412,3758,8,7,7
412,3761,16,14,13
412,4244,22,20,18
412,4246,18,18,16
412,4253,16,15,14
412,5806,25,20,16
413,751,9,9,7
413,1393,16,16,14
413,1435,16,13,12
413,1491,22,21,18
413,1683,13,12,11
413,1723,25,25,22
413,1764,21,19,18
413,2935,14,14,13
413,3394,19,16,14
413,3762,26,23,21
413,4606,13,12,11
414,581,17,17,16
414,647,8,8,7
414,748,13,13,11
414,749,14,13,11
414,892,26,24,21
414,1389,13,12,11
414,1732,16,15,14
414,1787,20,18,16
414,2764,27,26,24
414,4256,16,12,10
414,5748,30,26,21
415,646,11,10,9
415,750,12,11,10
415,753,32,30,26
415,841,-   ,0,0
415,1496,24,22,20
415,1506,13,12,11
415,1509,18,17,15
415,1528,30,27,24
415,2004,30,26,23
415,2716,27,24,21
415,2889,23,21,19
415,3630,18,16,15
418,559,26,23,20
418,784,18,16,14
418,797,35,32,28
418,985,12,11,10
418,1241,30,26,23
418,1285,27,25,24
418,1431,26,26,24
418,1475,12,9,8
418,1621,16,16,15
418,1721,11,10,10
418,2827,19,16,14
418,5115,31,28,24
419,1447,29,25,22
419,1609,38,34,30
419,1634,22,20,17
419,1654,44,42,39
419,1757,31,25,20
419,1929,29,26,24
419,2367,41,38,34
419,2937,18,16,14
419,3233,34,32,30
419,4849,20,19,18
421,1415,14,12,11
421,1470,19,16,14
421,1473,40,35,30
421,1722,19,17,15
421,1738,27,23,22
421,1858,14,13,11
421,1865,11,11,10
421,2820,19,19,16
421,3760,19,18,17
421,3806,18,17,15
421,4374,15,14,13
422,1861,25,22,18
422,1864,18,16,14
422,1952,21,20,18
422,2087,33,32,26
422,2643,18,15,13
422,2882,21,20,17
422,3364,14,13,11
422,3404,17,16,14
422,3498,30,27,23
423,1472,17,16,15
423,1786,0,0,0
423,1855,13,12,10
423,2198,19,18,15
423,2448,32,27,22
423,2642,29,27,23
423,3513,26,23,20
423,5977,14,13,10
423,5992,22,21,19
424,1562,5,2,2
424,1577,32,30,27
424,1633,32,29,27
424,1999,37,34,29
424,2274,45,42,38
424,2352,59,54,47
424,3088,16,14,12
424,3102,29,26,22
424,3209,26,24,21
424,3624,24,22,20
424,5976,39,34,29
425,882,17,16,13
425,913,16,16,14
425,982,10,9,9
425,1020,21,20,17
425,1038,12,11,11
425,1657,19,15,12
425,1971,28,22,18
425,2812,22,18,16
425,3534,27,25,22
425,4257,21,16,13
426,810,38,33,27
426,886,24,22,18
426,1005,22,21,18
426,1152,16,14,13
426,1332,19,18,15
426,1361,34,30,25
426,1526,15,12,11
426,1625,14,14,12
426,2714,21,19,17
426,3590,33,29,25
427,1534,39,36,33
427,1565,46,42,40
427,1567,38,36,33
427,1581,24,21,19
427,1627,29,27,24
427,1636,60,57,54
427,1649,26,23,21
427,1695,25,22,20
427,2033,27,25,23
427,3648,36,33,31
427,3875,18,16,12
427,4352,33,31,27
427,4569,19,17,14
429,598,44,40,36
429,637,14,12,11
429,790,26,23,21
429,867,62,51,47
429,1326,34,31,26
429,1460,36,34,28
429,1585,47,40,35
429,2579,22,21,19
429,3395,20,18,15
429,5170,15,13,11
429,7129,17,15,12
430,1483,31,27,24
430,1500,31,29,25
430,1520,51,47,43
430,1535,23,21,19
430,1538,29,27,23
430,1543,34,30,28
430,1604,54,49,47
430,1685,35,32,28
430,2443,28,26,24
430,2990,29,22,17
430,3237,27,25,22
430,3734,15,14,12
430,3853,16,15,14
430,3872,61,57,48
430,4865,30,29,24
432,776,30,22,19
432,1637,20,20,19
432,1965,30,30,27
432,3150,26,24,21
432,3151,17,16,15
432,3267,39,33,26
432,4358,21,18,15
432,4568,17,16,14
432,5141,35,30,25
432,5361,30,28,25
433,350,20,19,17
433,645,37,34,33
433,774,18,15,11
433,885,11,10,9
433,1671,25,23,21
433,1943,22,20,19
433,2432,15,14,13
433,2847,25,23,19
433,3278,25,22,20
433,3823,21,20,18
433,4600,36,29,23
435,1167,21,15,12
435,1394,17,14,12
435,1551,12,11,10
435,1571,17,16,14
435,2668,17,16,14
435,2828,15,12,10
435,3488,24,14,11
435,4677,15,15,12
435,5667,13,12,10
435,5668,11,9,7
436,1365,-   ,0,0
436,1446,37,32,30
436,1672,17,16,15
436,1819,24,22,20
436,2192,39,35,31
436,2421,41,37,34
436,3245,28,24,21
436,4281,20,19,18
436,5432,27,21,18
436,5444,25,18,14
438,847,16,14,13
438,965,24,22,20
438,971,16,12,10
438,979,15,13,11
438,1007,17,15,14
438,1277,23,16,13
438,1669,26,24,21
438,1679,20,17,15
438,5127,17,16,14
438,5373,27,22,19
438,5397,21,19,15
439,1202,37,32,25
439,1316,15,14,12
439,1430,20,18,16
439,1449,21,19,16
439,1727,13,13,11
439,1828,31,27,24
439,1982,28,23,18
439,2509,10,10,9
439,2958,25,23,20
439,2986,17,16,14
440,1366,22,19,16
440,1453,29,27,23
440,1908,15,14,14
440,1931,31,29,26
440,2127,24,18,17
440,2271,25,22,19
440,2510,25,19,16
440,2813,32,28,23
440,3268,28,26,22
440,3643,17,16,14
440,5090,21,18,15
441,1176,16,16,15
441,1267,11,10,9
441,1274,6,6,5
441,1305,19,17,15
441,1396,27,22,20
441,1799,29,23,20
441,2335,16,14,12
441,3505,21,20,17
441,3857,10,8,7
442,910,28,22,16
442,1515,20,8,7
442,1635,13,11,10
442,1678,16,15,12
442,1776,20,16,14
442,3247,26,21,16
442,3499,11,10,9
442,5438,15,13,13
442,5669,8,8,7
444,1012,23,19,16
444,1276,11,9,8
444,1643,23,21,19
444,1650,7,8,7
444,2452,15,14,12
444,2658,15,13,13
444,3324,11,10,9
444,3497,10,9,8
444,5463,17,14,11
444,6394,9,9,8
445,1588,39,37,33
445,1692,17,15,13
445,1693,-   ,0,0
445,1879,21,20,19
445,1914,28,27,23
445,4340,43,40,38
445,4392,27,27,23
446,2032,17,16,13
446,2526,21,20,17
446,2621,-   , -   ,0
446,3180,29,29,26
446,3650,2, -   ,0
447,1574,27,27,23
447,1600,25,19,16
447,1624,31,29,25
447,1989,14,13,13
447,2099,-   ,0,0
447,2557,28,26,22
447,4317,20,19,17
447,5134,32,31,27
448,1563,30,29,27
448,1660,31,29,23
448,2950,17,16,14
448,2951,19,19,17
448,3523,29,28,24
448,5162,24,23,19
448,5686,28,26,22
449,1815,23,23,21
449,2001,27,27,24
449,2277,29,23,18
449,2985,51,48,45
449,4238,22,21,18
449,5337,38,35,30
449,5632,22,21,18
449,5701,20,20,19
450,1840,20,19,17
450,1963,0,0,0
450,1983,27,26,22
450,2030,28,25,21
450,2039,-   ,1,0
450,5710,27,24,20
450,5843,14,13,12
450,5890,23,21,18
451,2002,35,30,26
451,2117,22,21,18
451,2458,13,13,11
451,4488,17,17,15
451,5435,22,20,18
451,5751,23,21,18
451,5766,14,13,11
451,5884,23,22,19
452,1554,31,28,23
452,1651,23,19,16
452,2697,35,29,24
452,2925,15,12,10
452,3352,33,29,24
452,3493,-   , -   ,0
453,1704,21,18,17
453,1881,19,17,14
453,2048,24,20,16
453,2190,-   ,0,0
453,3652,48,42,35
453,3708,23,18,15
453,4393,18,15,13
453,5139,23,20,17
454,1789,44,34,27
454,2457,24,21,18
454,2464,29,25,21
454,2735,30,23,17
454,3081,36,31,27
454,5231,27,22,19
455,1648,29,24,20
455,1760,40,22,19
455,1988,27,24,21
455,3408,20,18,16
455,3587,29,25,21
455,3712,21,16,14
455,4202,17,15,14
455,4309,13,11,9
455,5192,23,18,14
455,5864,26,24,22
457,1575,33,30,27
457,1608,32,25,18
457,1903,36,31,27
457,2053,15,13,11
457,2537,36,27,22
457,5133,32,28,23
457,5136,32,27,22
458,2150,17,17,12
458,2253,54,51,44
458,2291,-   , -   ,0
458,3516,66,62,55
458,3947,48,46,41
458,5023,61,59,54
458,5938,-   , -   ,0
459,1700,27,25,22
459,1917,-   ,0,0
459,2177,-   ,2,1
459,2479,44,40,34
459,5886,16,14,13
460,2077,22,21,18
460,2094,16,16,14
460,2245,22,19,18
460,2494,14,13,12
460,2527,-   ,0,0
460,2708,45,40,35
460,2952,-   ,0,0
460,5075,17,17,14
461,1747,23,21,17
461,1853,33,31,28
461,1899,22,21,18
461,1912,20,18,15
461,2028,21,19,17
461,2842,24,23,19
461,5193,18,19,16
461,5425,28,26,23
462,1756,-   ,0,0
462,1862,27,25,23
462,1922,-   ,1,0
462,1941,25,24,21
462,3464,47,38,29
462,3796,35,33,29
463,1555,100,94,79
463,1805,22,20,18
463,1832,19,20,17
463,1859,92,89,85
463,1915,26,25,22
463,2181,21,20,17
463,5096,28,26,23
463,5156,40,37,30
463,5335,47,39,31
464,2082,19,18,16
464,2242,14,13,11
464,3248,27,23,19
464,5641,15,14,11
464,5930,18,16,14
465,2110,10,10,9
465,2609,17,16,15
465,3477,18,18,16
465,4101,15,14,12
465,4132,18,16,13
465,5807,19,19,16
465,5874,-   , -   ,0
466,2218,18,17,15
466,2495,-   ,0,0
466,2517,15,15,13
466,4171,14,13,11
466,5644,12,9,8
467,2249,81,71,61
467,2469,29,27,22
467,3218,33,26,20
467,3531,28,24,21
467,3537,39,30,22
467,3705,41,38,31
467,3850,42,39,34
467,4137,28,25,23
467,5853,16,15,14
468,1630,28,22,18
468,1772,37,32,29
468,1834,47,32,25
468,1880,48,38,31
468,1910,19,16,14
468,2069,31,24,20
468,2320,16,15,13
468,2477,28,25,22
468,5424,22,19,17
468,5839,21,18,15
469,2070,9,16,13
469,2071,30,30,25
469,2074,41,45,36
469,2188,9,20,14
469,2722,6,27,24
469,4359,13,19,14
469,4474,19,28,22
470,2308,-   ,0,0
470,2473,-   ,0,0
470,3290,-   ,0,0
470,3478,-   ,0,0
470,3883,-   ,0,0
471,2595,26,21,17
471,2596,34,30,28
471,3053,15,13,12
471,3757,28,23,19
471,3801,35,29,25
471,5628,40,22,16
472,2037,63,56,48
472,2121,37,33,30
472,2196,32,27,24
472,2317,-   , -   ,0
472,2325,42,36,31
472,5272,35,27,22
472,5273,26,22,20
472,5861,25,22,19
473,1947,53,44,38
473,2007,40,32,27
473,2016,48,45,41
473,2187,28,25,22
473,2269,38,35,31
473,3217,14,11,9
473,3260,29,24,20
473,3754,14,13,11
473,5078,42,37,34
474,2485,50,45,40
474,2539,35,31,27
474,2549,52,48,43
474,3472,28,27,24
474,3511,34,31,28
474,4249,14,13,12
474,4394,38,35,30
474,4395,26,22,20
474,5883,29,27,24
475,1817,37,34,31
475,1870,13,12,10
475,1889,40,35,30
475,2006,36,33,30
475,2101,31,27,23
475,2241,35,29,24
475,2476,36,32,30
475,2492,29,28,24
475,3261,43,39,33
475,3380,32,26,23
475,5869,13,12,10
476,2550,12,12,11
476,2927,23,21,18
476,3742,18,16,14
476,5461,16,14,12
476,5462,16,15,14
476,5929,17,15,13
477,1784,20,17,15
477,1793,21,18,16
477,4176,15,14,12
477,4221,14,13,12
477,5368,32,30,27
477,5440,0,0,0
477,5935,19,13,10
478,1775,33,30,27
478,1925,19,19,16
478,2075,25,24,20
478,2243,48,39,32
478,3239,27,24,21
478,3258,19,16,15
478,5396,23,22,18
479,421,31,30,29
479,940,24,22,19
479,972,28,26,25
479,2980,17,16,15
479,3773,28,24,20
479,4165,20,18,18
479,5247,24,22,20
479,5312,55,23,20
479,5316,32,28,24
479,5764,32,30,28
481,2226,11,10,8
481,3138,14,14,12
481,3139,16,15,13
481,3140,16,15,13
481,3141,13,13,11
481,3147,9,9,8
481,3179,13,13,11
481,5602,8,7,7
481,5604,19,13,11
481,5605,5,5,4
481,5643,8,6,5
481,5658,21,19,16
481,5659,6,6,5
481,5664,10,9,8
482,923,9,10,9
482,1275,16,14,14
482,1518,30,28,26
482,1557,13,13,12
482,1601,14,11,10
482,1655,21,19,19
482,2786,27,20,17
482,2788,19,19,18
482,3781,37,35,30
482,6476,18,16,13
484,2251,22,21,19
484,2292,25,25,21
484,2401,-   , -   ,0
484,2886,34,33,27
484,2948,18,17,15
484,3522,25,24,21
484,5154,75,64,54
485,998,7,6,6
485,2425,19,17,15
485,2442,11,10,9
485,4198,11,10,9
485,5149,14,13,11
485,5207,11,11,9
485,5308,6,5,4
485,5372,5,5,4
485,5421,13,13,11
485,5427,11,10,9
485,5452,8,7,7
485,6172,9,8,7
485,6500,14,14,13
488,2396,14,9,8
488,2406,4,4,3
488,3011,6,6,4
488,3104,11,4,4
488,4380,9,8,6
488,4441,9,9,8
488,4546,12,7,6
488,4560,12,7,7
488,5704,13,11,9
488,5758,18,14,11
488,5759,15,6,5
488,6967,12,5,4
488,7299,13,12,10
490,3019,11,10,8
490,3082,7,6,5
490,3083,7,7,6
490,3126,7,7,6
490,3127,10,8,7
490,3128,7,6,5
490,3175,17,15,13
490,3176,15,13,10
490,3740,8,8,6
490,4196,7,7,6
490,4491,16,12,10
490,4747,13,11,10
490,5828,20,17,15
491,3152,8,7,6
491,3153,10,9,8
491,3154,23,22,18
491,3155,9,9,8
491,3172,9,8,6
491,3173,10,10,9
491,4138,9,8,7
491,4139,7,6,5
491,4625,10,9,8
491,4626,12,11,9
491,5855,13,12,11
491,5990,7,6,6
491,5991,11,10,9
491,6585,9,9,7
492,2431,13,12,11
492,2743,4,4,3
492,3593,6,6,5
492,3599,13,12,10
492,4619,10,7,7
492,4654,7,7,7
492,5043,6,4,4
492,5122,5,4,4
492,5780,9,7,7
492,6876,8,7,6
492,6943,8,7,7
492,6975,10,10,8
494,3110,4,4,3
494,4053,8,7,7
494,4054,8,7,6
494,4413,9,8,7
494,4607,10,9,9
494,5408,8,8,7
494,5695,6,6,5
494,5767,6,5,4
494,5804,5,5,4
494,6390,7,6,6
494,6470,7,6,5
496,2840,13,10,8
496,3646,23,8,7
496,3713,7,7,7
496,3724,5,4,3
496,3899,9,8,8
496,4519,8,8,7
496,4525,15,14,12
496,4530,10,9,8
496,5279,12,10,8
496,5291,7,7,6
496,5378,7,6,5
496,6174,9,8,8
497,2328,7,6,5
497,2465,21,16,14
497,2699,7,7,6
497,2731,7,6,5
497,3338,11,9,8
497,3628,10,9,7
497,4145,9,8,7
497,4206,12,10,9
497,4443,9,9,8
497,4445,5,5,4
497,4452,8,6,5
497,5371,8,7,6
497,5813,6,6,6
497,7339,12,10,10
498,3603,6,6,6
498,3605,19,17,16
498,3614,7,6,5
498,3622,9,9,8
498,3959,7,7,6
498,4524,10,12,9
498,5135,13,11,10
498,5183,5,5,4
498,5297,13,9,7
498,5467,9,8,6
498,5734,11,9,8
498,5908,13,12,11
499,3359,10,7,6
499,3504,5,6,5
499,4148,4,4,3
499,4432,9,7,6
499,4848,5,4,4
499,6962,10,4,3
499,7004,11,10,9
499,7062,7,6,5
499,7146,14,14,12
499,7180,10,9,8
499,7296,9,8,7
499,7304,7,7,6
499,7315,9,9,9
500,2414,5,3,3
500,3411,8,7,6
500,3456,15,11,10
500,3600,8,6,6
500,4147,1,2,2
500,4157,5,4,4
500,4545,18,16,14
500,5829,12,12,11
500,7222,8,8,6
500,7235,26,22,19
500,7334,8,7,6
500,7337,14,11,8
500,7340,12,11,10
502,3156,9,8,7
502,3157,9,7,8
502,3299,16,14,13
502,3330,14,10,9
502,3880,7,7,6
502,4184,24,23,22
502,4220,5,5,4
502,4388,7,7,6
502,5754,5,5,4
502,5755,11,10,9
502,6226,17,14,13
502,6798,19,18,16
502,6936,8,8,8
502,7174,4,4,4
502,7177,10,8,7
503,140,53,47,43
503,163,26,24,22
503,214,32,20,17
503,236,10,10,9
503,249,20,18,17
503,275,41,36,33
503,285,16,12,13
503,288,18,13,11
503,364,17,15,14
504,2974,9,8,7
504,2995,3,3,3
504,3198,5,5,4
504,3199,6,4,3
504,3287,3,3,3
504,3521,10,9,7
504,3574,5,5,4
504,4104,8,7,7
504,4182,3,3,3
504,4453,6,6,6
504,5657,5,4,4
504,5963,8,7,6
504,6078,4,4,3
504,6851,5,4,4
504,6966,6,5,4
505,500,108,99,87
505,512,150,130,111
505,964,118,112,98
505,1015,82,78,71
505,2201,153,149,120
505,2612,107,99,86
505,3136,112,103,86
505,3763,97,88,74
505,5717,85,77,65
505,5947,56,53,49
506,508,18,15,14
506,1126,13,9,9
506,1154,6,6,5
506,1198,11,11,9
506,2864,15,13,11
506,3056,15,14,13
506,3057,9,9,8
506,3107,7,7,6
506,4131,9,8,7
506,4162,6,5,5
506,5146,8,8,7
507,2395,7,6,6
507,2880,9,8,8
507,3340,10,10,9
507,3457,9,8,7
507,3508,10,9,7
507,4390,22,16,14
507,4585,11,10,9
507,4655,8,7,6
507,5093,8,7,6
507,5336,7,6,5
507,5364,8,8,7
507,5840,8,7,7
507,6170,10,9,9
507,6942,10,9,8
508,1717,-   , -   ,0
508,1893,-   ,0,0
508,1981,19,15,13
508,2853,4,4,4
508,5779,24,23,20
509,4431,3,5,4
509,5013,7,5,3
509,5014,4,4,4
509,5393,9,8,7
509,6176,9,9,7
509,6233,6,5,4
509,6243,13,10,8
509,6263,7,7,6
509,6264,8,8,6
509,6586,5,5,5
509,6814,12,11,9
509,6828,15,13,11
509,7205,6,6,5
509,7206,3,4,3
510,2632,8,7,7
510,3314,6,6,5
510,3315,7,6,5
510,3604,10,8,6
510,3844,15,14,11
510,3845,5,5,5
510,3846,11,8,7
510,4218,10,10,8
510,4233,7,8,6
510,4275,7,7,6
510,5257,9,7,6
510,5332,5,5,4
510,5349,5,4,4
510,7320,26,21,17
511,1972,-   ,0,0
511,2025,18,15,13
511,2119,23,18,15
511,2989,-   ,0,0
512,2486,7,6,6
