Region,Market,Store,Digital Shelf Labels,DSL Gen,DSL Start date,Resource Link,Toolkit Link by Gen,RDC,APD Phase 1,APD Phase 2,APD Phase 3,HVDC Start Date,FDD Start Date,CoSTL Install Date
13,46,398,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,
13,46,399,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,9/16/2024
13,68,400,,,,,,7036,,,,6/24/2024,6/24/2024,
13,131,401,,,,,,6048,,,,7/22/2024,7/22/2024,
13,132,402,,,,,,6048,,,,7/22/2024,7/22/2024,
11,137,403,,,,,,6006,7/2/2024,,,7/22/2024,7/22/2024,
7,87,404,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
13,134,405,,,,,,6048,,,,6/24/2024,6/24/2024,
12,151,406,,,,,,6066,,,,6/24/2024,6/24/2024,6/26/2024
7,81,407,,,,,,6036,Complete,9/5/2024,,Completed,Completed,
13,66,408,,,,,,6048,,,,6/24/2024,6/24/2024,
11,137,409,,,,,,6006,7/2/2024,,,7/22/2024,7/22/2024,
11,146,410,,,,,,6066,,,,7/22/2024,7/22/2024,7/17/2024
11,138,411,,,,,,6006,7/2/2024,,,,,
5,45,412,,,,,,6036,Complete,9/5/2024,,Completed,Completed,
6,569,413,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
44,349,414,,,,,,6068,,,,Completed,Completed,
13,132,415,,,,,,6048,,,,7/22/2024,7/22/2024,
12,151,416,,,,,,6066,,,,6/24/2024,6/24/2024,
44,47,417,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,9/17/2024
47,407,418,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
47,406,419,,,,,,6035,5/21/2024,,,7/15/2024,7/15/2024,
44,349,420,,,,,,6068,,,,Completed,Completed,
5,479,421,,,,,,6068,,,,Completed,Completed,3/11/2024
25,273,422,,,,,,6066,,,,Completed,Completed,7/23/2024
14,13,423,,,,,,6006,7/2/2024,,,8/19/2024,8/19/2024,
14,8,424,,,,,,6006,7/2/2024,,,8/19/2024,8/19/2024,
11,11,425,,,,,,6006,7/2/2024,,,8/19/2024,8/19/2024,
5,53,426,,,,,,6068,,,,9/16/2024,9/16/2024,5/19/2024
44,47,427,YES,Gen 2,4/30/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-2.html,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,9/18/2024
13,130,428,,,,,,6048,,,,7/22/2024,7/22/2024,
6,80,429,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
41,253,430,,,,,,6066,,,,7/22/2024,7/22/2024,7/15/2024
41,253,431,,,,,,6066,,,,Completed,Completed,8/27/2024
14,10,432,,,,,,6006,7/2/2024,,,8/5/2024,8/5/2024,
12,5,433,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
12,5,434,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
40,272,435,,,,,,6069,,,,Completed,Completed,
40,272,436,,,,,,6069,,,,Completed,Completed,
6,84,437,,,,,,7036,,,,6/24/2024,6/24/2024,
7,74,438,,,,,,6068,,,,Completed,Completed,
6,78,440,,,,,,7036,,,,Completed,Completed,
6,78,442,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
7,88,443,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
40,333,444,,,,,,6094,,,,Completed,Completed,
41,256,445,,,,,,6066,,,,6/24/2024,6/24/2024,7/23/2024
6,85,446,,,,,,6036,Complete,9/5/2024,,,,
7,88,447,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
42,127,448,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,
13,66,449,,,,,,6048,,,,6/24/2024,6/24/2024,
42,127,450,,,,,,6048,,,,9/16/2024,9/16/2024,
40,359,451,,,,,,6069,,,,8/5/2024,8/5/2024,
6,80,452,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
11,329,453,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
40,272,454,,,,,,6066,,,,Completed,Completed,
6,569,456,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
13,66,457,,,,,,6048,,,,6/24/2024,6/24/2024,
6,78,458,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
2,25,459,,,,,,6054,,,,Completed,Completed,
7,88,461,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
6,61,462,,,,,,7036,,,,6/24/2024,6/24/2024,9/22/2024
6,84,463,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
6,78,464,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
7,77,465,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
11,147,466,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
5,52,467,,,,,,6068,,,,9/16/2024,9/16/2024,5/22/2024
44,47,468,,,,,,6018,12/20/2024,,,9/16/2024,9/16/2024,
13,66,469,,,,,,6048,,,,6/24/2024,6/24/2024,
6,78,470,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
5,49,471,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,
44,356,472,,,,,,6094,,,,7/15/2024,7/15/2024,
6,85,473,,,,,,7036,,,,,,
7,83,475,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
7,81,476,,,,,,6036,Complete,9/5/2024,,Completed,Completed,
12,119,477,,,,,,6066,,,,6/24/2024,6/24/2024,
7,77,478,,,,,,6016,Complete,8/20/2024,,,,
44,349,479,,,,,,6012,10/10/2024,,,Completed,Completed,
25,275,480,,,,,,6009,,,,8/5/2024,8/5/2024,7/22/2024
25,273,481,,,,,,6092,,,,Completed,Completed,7/16/2024
6,61,482,,,,,,7036,,,,,,9/23/2024
14,8,483,,,,,,6006,7/2/2024,,,8/19/2024,8/19/2024,8/14/2024
47,411,484,,,,,,6035,5/21/2024,,,Completed,Completed,
13,129,485,,,,,,6048,,,,7/22/2024,7/22/2024,
40,362,486,,,,,,6035,5/21/2024,,,Completed,Completed,
14,97,488,,,,,,7035,,,,6/24/2024,6/24/2024,3/3/2024
13,128,489,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
6,78,490,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
41,253,491,,,,,,6066,,,,Completed,Completed,7/16/2024
41,580,492,,,,,,6066,,,,Completed,Completed,
41,260,493,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,3/10/2024
14,16,494,,,,,,6054,,,,8/5/2024,8/5/2024,
11,138,495,,,,,,6006,7/2/2024,,,7/22/2024,7/22/2024,
41,242,497,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,5/28/2024
13,134,498,,,,,,6048,,,,7/22/2024,7/22/2024,
44,344,499,,,,,,6094,,,,7/15/2024,7/15/2024,
7,505,500,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
13,141,501,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
13,129,502,,,,,,6048,,,,7/22/2024,7/22/2024,
6,84,503,,,,,,7036,,,,6/24/2024,6/24/2024,
6,61,504,,,,,,7036,,,,6/24/2024,6/24/2024,9/29/2024
13,134,505,,,,,,6048,,,,6/24/2024,6/24/2024,
40,272,506,,,,,,6069,,,,Completed,Completed,
41,260,507,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,3/18/2024
7,506,508,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
2,21,510,,,,,,6054,,,,Completed,Completed,
4,38,511,,,,,,6040,3/22/2024,,,Completed,Completed,
7,505,512,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
7,73,513,,,,,,6012,10/10/2024,,,Completed,Completed,
4,39,514,,,,,,6010,Complete,10/8/2024,,Completed,Completed,9/3/2024
2,18,515,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,8/14/2024
5,45,516,YES,Gen 2,4/30/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-2.html,6036,Complete,9/5/2024,,Completed,Completed,
44,353,517,,,,,,6068,,,,Completed,Completed,
2,24,518,,,,,,6054,,,,8/5/2024,8/5/2024,
41,260,519,,,,,,6066,,,,6/24/2024,6/24/2024,3/17/2024
2,21,520,,,,,,6054,,,,Completed,Completed,
13,66,521,,,,,,6048,,,,6/24/2024,6/24/2024,
6,60,522,,,,,,7036,,,,6/24/2024,6/24/2024,
13,46,523,,,,,,6036,Complete,9/5/2024,,6/24/2024,6/24/2024,9/24/2024
6,84,524,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
72,549,525,,,,,,7035,,,,Completed,Completed,
41,242,526,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,5/20/2024
6,61,527,,,,,,7036,,,,6/24/2024,6/24/2024,9/25/2024
9,115,528,,,,,,6020,Complete,,,9/16/2024,9/16/2024,
6,61,529,,,,,,7036,,,,6/24/2024,6/24/2024,9/30/2024
42,327,530,,,,,,6018,12/20/2024,,,Completed,Completed,7/17/2024
13,132,531,,,,,,6048,,,,7/22/2024,7/22/2024,
13,130,532,,,,,,6048,,,,7/22/2024,7/22/2024,1/19/2025
13,132,533,,,,,,6048,,,,7/22/2024,7/22/2024,
7,74,535,,,,,,6012,10/10/2024,,,Completed,Completed,
7,74,536,,,,,,6012,10/10/2024,,,Completed,Completed,
7,73,537,,,,,,6012,10/10/2024,,,Completed,Completed,
3,93,538,,,,,,7035,,,,6/24/2024,6/24/2024,8/19/2024
13,134,539,,,,,,6048,,,,6/24/2024,6/24/2024,
13,129,540,,,,,,6048,,,,7/22/2024,7/22/2024,
13,128,541,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
13,129,542,,,,,,6048,,,,7/22/2024,7/22/2024,
13,132,543,,,,,,6048,,,,6/24/2024,6/24/2024,
44,353,544,,,,,,6094,,,,Completed,Completed,
20,258,545,,,,,,6039,Complete,2/6/2025,,,,7/29/2024
6,62,546,,,,,,7036,,,,6/24/2024,6/24/2024,
3,114,547,,,,,,6020,Complete,,,6/24/2024,6/24/2024,6/24/2024
2,25,548,,,,,,6054,,,,Completed,Completed,
7,71,549,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
25,273,550,,,,,,6066,,,,Completed,Completed,7/17/2024
3,93,551,,,,,,7035,,,,6/24/2024,6/24/2024,8/20/2024
20,258,552,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,6/23/2024
13,125,553,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
7,88,554,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
2,32,555,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
3,28,556,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
47,407,557,,,,,,6035,5/21/2024,,,Completed,Completed,
47,407,558,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
52,418,559,,,,,,6009,,,,7/22/2024,7/22/2024,
40,360,560,,,,,,6035,5/21/2024,,,Completed,Completed,
5,76,561,,,,,,6068,,,,Completed,Completed,
14,2,562,,,,,,6006,7/2/2024,,,8/5/2024,8/5/2024,
3,94,563,,,,,,7035,,,,Completed,Completed,8/6/2024
44,344,564,,,,,,6068,,,,7/15/2024,7/15/2024,
5,55,565,,,,,,6036,Complete,9/5/2024,,Completed,Completed,
41,580,566,,,,,,6066,,,,Completed,Completed,
6,85,567,,,,,,7036,,,,,,
12,152,568,,,,,,6066,,,,6/24/2024,6/24/2024,
41,257,569,,,,,,6066,,,,6/24/2024,6/24/2024,8/27/2024
41,260,571,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,3/11/2024
13,46,572,,,,,,6036,Complete,9/5/2024,,6/24/2024,6/24/2024,
40,361,573,,,,,,6035,5/21/2024,,,Completed,Completed,
4,37,574,,,,,,6040,3/22/2024,,,Completed,Completed,9/29/2024
2,26,575,,,,,,6054,,,,8/5/2024,8/5/2024,
44,345,576,,,,,,6094,,,,7/15/2024,7/15/2024,
40,362,577,,,,,,6035,5/21/2024,,,Completed,Completed,
12,123,578,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
3,94,579,,,,,,7035,,,,6/24/2024,6/24/2024,8/21/2024
9,116,580,,,,,,6020,Complete,,,6/24/2024,6/24/2024,6/17/2024
52,414,581,,,,,,6009,,,,8/5/2024,8/5/2024,
3,94,582,,,,,,7035,,,,Completed,Completed,8/7/2024
12,121,583,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
41,260,584,,,,,,6017,1/20/2025,,,7/15/2024,7/15/2024,3/12/2024
4,42,585,,,,,,6070,,,,Completed,Completed,
4,37,586,,,,,,6040,3/22/2024,,,Completed,Completed,9/23/2024
12,152,587,,,,,,6066,,,,6/24/2024,6/24/2024,
3,27,588,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
41,256,589,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,8/25/2024
5,48,590,,,,,,6068,,,,Completed,Completed,6/3/2024
21,259,591,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,
47,406,592,,,,,,6094,,,,7/15/2024,7/15/2024,
3,28,593,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
2,19,594,,,,,,6054,,,,8/5/2024,8/5/2024,7/31/2024
6,569,595,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
41,271,596,,,,,,6066,,,,Completed,Completed,
47,429,598,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
12,124,599,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
7,70,600,,,,,,6012,10/10/2024,,,Completed,Completed,
7,74,601,,,,,,6012,10/10/2024,,,Completed,Completed,
13,68,602,,,,,,7036,,,,6/24/2024,6/24/2024,
25,278,603,,,,,,6092,,,,7/22/2024,7/22/2024,
14,7,604,,,,,,6010,Complete,10/8/2024,,8/19/2024,8/19/2024,8/13/2024
4,29,605,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
4,29,606,,,,,,6010,Complete,10/8/2024,,,,
44,349,607,,,,,,6012,10/10/2024,,,,,
7,73,608,,,,,,6012,10/10/2024,,,Completed,Completed,
25,275,609,,,,,,6009,,,,8/5/2024,8/5/2024,
5,76,610,,,,,,6068,,,,Completed,Completed,
46,387,611,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
25,273,612,,,,,,6092,,,,Completed,Completed,
3,94,613,,,,,,7035,,,,Completed,Completed,8/5/2024
14,16,614,,,,,,6054,,,,8/5/2024,8/5/2024,
2,22,615,,,,,,6054,,,,8/5/2024,8/5/2024,
4,38,616,,,,,,6010,Complete,10/8/2024,,Completed,Completed,8/25/2024
41,580,617,,,,,,6066,,,,,,
2,26,618,,,,,,6054,,,,8/5/2024,8/5/2024,
12,119,619,,,,,,6066,,,,6/24/2024,6/24/2024,
12,124,620,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
4,37,621,,,,,,6040,3/22/2024,,,Completed,Completed,9/22/2024
44,344,622,,,,,,6094,,,,7/15/2024,7/15/2024,
9,118,623,,,,,,7038,,,,9/16/2024,9/16/2024,
4,39,624,,,,,,6070,,,,Completed,Completed,
4,37,625,,,,,,6040,3/22/2024,,,Completed,Completed,8/18/2024
7,73,626,,,,,,6012,10/10/2024,,,,,
4,38,627,,,,,,6040,3/22/2024,,,Completed,Completed,9/23/2024
4,36,628,,,,,,6040,3/22/2024,,,Completed,Completed,
4,42,629,,,,,,6070,,,,Completed,Completed,5/20/2024
4,38,630,,,,,,6040,3/22/2024,,,Completed,Completed,8/14/2024
4,35,631,,,,,,6039,Complete,2/6/2025,,Completed,Completed,
4,36,632,,,,,,6040,3/22/2024,,,Completed,Completed,6/16/2024
25,279,633,,,,,,6092,,,,7/22/2024,7/22/2024,
4,38,634,,,,,,6070,,,,Completed,Completed,7/24/2024
4,29,635,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
25,279,636,,,,,,6092,,,,7/22/2024,7/22/2024,
47,429,637,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
4,42,638,,,,,,6070,,,,Completed,Completed,5/19/2024
3,28,639,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
4,35,640,,,,,,6070,,,,Completed,Completed,
4,35,641,,,,,,6070,,,,Completed,Completed,
4,38,642,,,,,,6070,,,,Completed,Completed,
4,37,643,,,,,,6040,3/22/2024,,,Completed,Completed,
4,39,644,,,,,,6070,,,,Completed,Completed,
47,433,645,,,,,,6009,,,,8/5/2024,8/5/2024,
52,415,646,,,,,,6009,,,,7/22/2024,7/22/2024,
52,414,647,,,,,,6009,,,,8/5/2024,8/5/2024,
40,339,648,,,,,,6069,,,,8/5/2024,8/5/2024,
9,92,649,,,,,,7038,,,,Completed,Completed,9/11/2024
13,66,651,,,,,,7036,,,,6/24/2024,6/24/2024,
47,406,652,,,,,,6012,10/10/2024,,,8/5/2024,8/5/2024,
41,253,653,,,,,,6066,,,,6/24/2024,6/24/2024,9/8/2024
41,253,655,,,,,,6066,,,,Completed,Completed,8/26/2024
12,151,656,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,6/17/2024
12,152,657,,,,,,6066,,,,6/24/2024,6/24/2024,
12,120,658,,,,,,6006,7/2/2024,,,8/5/2024,8/5/2024,
12,153,659,,,,,,6066,,,,6/24/2024,6/24/2024,6/26/2024
11,137,660,,,,,,6006,7/2/2024,,,7/22/2024,7/22/2024,
11,137,661,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
11,137,662,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
12,119,663,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
47,406,664,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
41,257,665,,,,,,6066,,,,6/24/2024,6/24/2024,7/17/2024
9,115,666,,,,,,7038,,,,6/24/2024,6/24/2024,
12,151,667,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
12,152,668,,,,,,6066,,,,6/24/2024,6/24/2024,
12,120,669,,,,,,6006,7/2/2024,,,Completed,Completed,
14,2,670,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
12,152,671,,,,,,6066,,,,6/24/2024,6/24/2024,
12,122,672,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
12,149,673,,,,,,6066,,,,6/24/2024,6/24/2024,
12,152,674,,,,,,6066,,,,6/24/2024,6/24/2024,
11,146,675,,,,,,6066,,,,7/22/2024,7/22/2024,
12,121,676,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
11,146,677,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
12,123,678,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
12,123,680,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
12,5,681,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
12,151,682,,,,,,6066,,,,6/24/2024,6/24/2024,6/19/2024
11,147,683,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
11,147,684,,,,,,6066,,,,7/22/2024,7/22/2024,
12,123,685,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
3,28,686,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
12,121,687,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
12,153,688,,,,,,6066,,,,6/24/2024,6/24/2024,6/23/2024
41,257,689,,,,,,6066,,,,6/24/2024,6/24/2024,7/31/2024
12,124,690,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
14,3,691,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
41,260,692,,,,,,6066,,,,6/24/2024,6/24/2024,3/13/2024
21,259,693,,,,,,6039,Complete,2/6/2025,,,,7/23/2024
41,254,694,,,,,,6066,,,,Completed,Completed,7/28/2024
12,149,695,,,,,,6066,,,,6/24/2024,6/24/2024,
20,258,696,,,,,,6039,Complete,2/6/2025,,,,6/26/2024
3,93,697,,,,,,7035,,,,6/24/2024,6/24/2024,7/9/2024
12,119,698,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
11,136,699,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
14,8,700,,,,,,6006,7/2/2024,,,8/19/2024,8/19/2024,8/6/2024
41,254,701,,,,,,6066,,,,Completed,Completed,8/21/2024
21,259,702,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,8/20/2024
6,67,703,,,,,,7036,,,,6/24/2024,6/24/2024,
3,89,705,,,,,,7035,,,,6/24/2024,6/24/2024,8/18/2024
3,114,706,,,,,,6020,Complete,,,6/24/2024,6/24/2024,8/18/2024
11,136,707,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
11,140,708,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,1/22/2025
41,256,709,,,,,,6066,,,,6/24/2024,6/24/2024,8/4/2024
12,153,710,,,,,,6066,,,,6/24/2024,6/24/2024,
41,257,711,,,,,,6066,,,,6/24/2024,6/24/2024,7/23/2024
12,5,712,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
3,114,713,,,,,,6020,Complete,,,,,7/23/2024
42,327,714,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
11,11,715,,,,,,6006,7/2/2024,,,7/22/2024,7/22/2024,
11,136,716,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
3,114,718,,,,,,6020,Complete,,,6/24/2024,6/24/2024,8/5/2024
41,257,719,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,7/31/2024
41,260,720,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,3/3/2024
9,118,721,,,,,,7038,,,,9/16/2024,9/16/2024,9/4/2024
2,22,722,,,,,,6054,,,,8/5/2024,8/5/2024,
14,7,723,,,,,,6010,Complete,10/8/2024,,8/19/2024,8/19/2024,8/12/2024
12,123,724,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
3,114,725,,,,,,6020,Complete,,,6/24/2024,6/24/2024,8/6/2024
14,10,726,,,,,,6054,,,,8/5/2024,8/5/2024,
2,22,727,,,,,,6006,7/2/2024,,,8/5/2024,8/5/2024,
4,29,728,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,6/17/2024
41,256,729,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,8/18/2024
14,10,730,,,,,,6006,7/2/2024,,,8/5/2024,8/5/2024,
11,11,731,,,,,,6006,7/2/2024,,,8/19/2024,8/19/2024,
14,10,733,,,,,,6054,,,,8/5/2024,8/5/2024,
14,7,734,,,,,,6010,Complete,10/8/2024,,8/19/2024,8/19/2024,8/5/2024
12,151,735,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,6/16/2024
41,253,736,,,,,,6066,,,,6/24/2024,6/24/2024,
12,151,737,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
11,147,738,,,,,,6066,,,,6/24/2024,6/24/2024,
20,258,739,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,7/31/2024
14,7,740,,,,,,6010,Complete,10/8/2024,,8/19/2024,8/19/2024,8/7/2024
12,121,741,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
12,124,742,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
44,353,743,,,,,,6068,,,,Completed,Completed,
6,59,744,,,,,,7036,,,,6/24/2024,6/24/2024,
2,19,745,,,,,,6054,,,,8/5/2024,8/5/2024,
5,76,746,,,,,,6036,Complete,9/5/2024,,Completed,Completed,
52,414,748,,,,,,6009,,,,8/5/2024,8/5/2024,
52,414,749,,,,,,6009,,,,Completed,Completed,
52,415,750,,,,,,6009,,,,7/22/2024,7/22/2024,
52,413,751,,,,,,6009,,,,8/5/2024,8/5/2024,
6,63,752,,,,,,7036,,,,6/24/2024,6/24/2024,9/24/2024
52,415,753,,,,,,6009,,,,7/22/2024,7/22/2024,
2,30,754,,,,,,6010,Complete,10/8/2024,,Completed,Completed,
7,70,755,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
12,120,756,,,,,,6006,7/2/2024,,,Completed,Completed,
7,77,757,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
2,32,758,,,,,,6010,Complete,10/8/2024,,8/5/2024,8/5/2024,
9,116,759,,,,,,6020,Complete,,,9/16/2024,9/16/2024,7/10/2024
41,256,760,,,,,,6066,,,,,,6/17/2024
13,129,761,,,,,,6048,,,,7/22/2024,7/22/2024,
14,2,762,,,,,,6006,7/2/2024,,,8/5/2024,8/5/2024,
11,11,764,,,,,,6006,7/2/2024,,,8/19/2024,8/19/2024,
7,87,765,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
11,137,766,,,,,,6006,7/2/2024,,,7/22/2024,7/22/2024,
3,101,767,,,,,,7035,,,,6/24/2024,6/24/2024,8/25/2024
6,65,768,,,,,,7036,,,,6/24/2024,6/24/2024,
9,115,769,,,,,,6020,Complete,,,9/16/2024,9/16/2024,8/14/2024
47,406,770,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
9,92,771,,,,,,7038,,,,Completed,Completed,
6,64,772,,,,,,7036,,,,6/24/2024,6/24/2024,
13,134,773,,,,,,6048,,,,6/24/2024,6/24/2024,
47,433,774,,,,,,6009,,,,8/5/2024,8/5/2024,
25,279,775,,,,,,6009,,,,7/22/2024,7/22/2024,
47,432,776,,,,,,6009,,,,8/5/2024,8/5/2024,
13,66,777,,,,,,6048,,,,6/24/2024,6/24/2024,
9,118,778,,,,,,7038,,,,9/16/2024,9/16/2024,
3,114,779,,,,,,6020,Complete,,,6/24/2024,6/24/2024,8/19/2024
2,21,780,,,,,,6054,,,,Completed,Completed,8/25/2024
7,81,781,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
7,88,782,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
40,359,783,,,,,,6009,,,,8/5/2024,8/5/2024,
52,418,784,,,,,,6009,,,,8/5/2024,8/5/2024,
13,141,785,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
25,264,786,,,,,,6092,,,,7/22/2024,7/22/2024,
2,19,787,,,,,,6054,,,,8/5/2024,8/5/2024,
42,328,788,,,,,,6018,12/20/2024,,,Completed,Completed,7/8/2024
5,583,789,,,,,,6068,,,,9/16/2024,9/16/2024,3/4/2024
47,429,790,,,,,,6019,9/9/2025,,,8/5/2024,8/5/2024,
6,78,791,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
25,279,792,,,,,,6009,,,,7/22/2024,7/22/2024,
7,70,793,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
44,409,794,,,,,,6035,5/21/2024,,,7/15/2024,7/15/2024,
4,39,795,,,,,,6010,Complete,10/8/2024,,Completed,Completed,
25,279,796,,,,,,6092,,,,7/22/2024,7/22/2024,
52,418,797,,,,,,6009,,,,8/5/2024,8/5/2024,
25,273,798,,,,,,6092,,,,Completed,Completed,
47,406,799,,,,,,6012,10/10/2024,,,8/5/2024,8/5/2024,
3,89,800,,,,,,7035,,,,6/24/2024,6/24/2024,8/20/2024
40,360,801,,,,,,6035,5/21/2024,,,Completed,Completed,
53,263,802,,,,,,7039,,,,7/22/2024,7/22/2024,
13,128,803,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
5,48,804,YES,Gen 2,5/14/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-2.html,6068,,,,Completed,Completed,6/19/2024
