Region,Market,Store,BU,Final Tier,Comments
54,427,1627,WEST BU,Tier 1 - ISA On in Total Store,
19,213,1628,NORTH BU,Tier 3 - Total Store ISA Pause,
25,251,1629,NORTH BU,Tier 1 - ISA On in Total Store,
56,457,1630,WEST BU,Tier 2 - GM Pause,
75,288,1631,EAST BU,Tier 1 - ISA On in Total Store,
52,412,1632,WEST BU,Tier 3 - Total Store ISA Pause,
52,424,1633,WEST BU,Tier 2 - GM Pause,
52,419,1634,WEST BU,Tier 2 - GM Pause,
53,442,1635,NORTH BU,Tier 2 - GM Pause,
54,427,1636,WEST BU,Tier 1 - ISA On in Total Store,
47,432,1637,WEST BU,Tier 1 - ISA On in Total Store,
14,7,1638,SOUTHEAST BU,Tier 2 - GM Pause,
21,247,1639,NORTH BU,Tier 2 - GM Pause,
22,237,1640,EAST BU,Tier 2 - GM Pause,
26,301,1641,EAST BU,Tier 1 - ISA On in Total Store,
19,202,1642,NORTH BU,Tier 2 - GM Pause,
53,439,1643,NORTH BU,Tier 2 - GM Pause,
22,232,1644,EAST BU,Tier 1 - ISA On in Total Store,
57,581,1645,WEST BU,Tier 1 - ISA On in Total Store,
46,372,1646,SOUTWEST BU,Tier 2 - GM Pause,
21,248,1647,NORTH BU,Tier 2 - GM Pause,
56,392,1648,WEST BU,Tier 1 - ISA On in Total Store,
54,427,1649,WEST BU,Tier 1 - ISA On in Total Store,
53,444,1650,NORTH BU,Tier 1 - ISA On in Total Store,
56,453,1651,WEST BU,Tier 2 - GM Pause,
75,312,1652,EAST BU,Tier 2 - GM Pause,
75,320,1653,EAST BU,Tier 2 - GM Pause,
52,419,1654,WEST BU,Tier 2 - GM Pause,
25,482,1655,NORTH BU,Tier 1 - ISA On in Total Store,
17,228,1656,EAST BU,Tier 1 - ISA On in Total Store,
53,425,1657,NORTH BU,Tier 2 - GM Pause,
3,30,1658,SOUTHEAST BU,Tier 2 - GM Pause,
47,379,1659,WEST BU,Tier 1 - ISA On in Total Store,
57,448,1660,WEST BU,Tier 1 - ISA On in Total Store,
26,302,1661,EAST BU,Tier 2 - GM Pause,
4,304,1662,EAST BU,Tier 2 - GM Pause,
2,294,1663,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
26,299,1664,EAST BU,Tier 2 - GM Pause,
21,239,1665,NORTH BU,Tier 2 - GM Pause,
4,306,1666,EAST BU,Tier 2 - GM Pause,
21,247,1667,NORTH BU,Tier 2 - GM Pause,
25,269,1668,NORTH BU,Tier 1 - ISA On in Total Store,
53,438,1669,NORTH BU,Tier 3 - Total Store ISA Pause,
22,168,1670,EAST BU,Tier 1 - ISA On in Total Store,
47,433,1671,WEST BU,Tier 1 - ISA On in Total Store,
53,436,1672,NORTH BU,Tier 2 - GM Pause,
17,192,1673,EAST BU,Tier 2 - GM Pause,
75,280,1674,EAST BU,Tier 2 - GM Pause,
41,256,1675,NORTH BU,Tier 1 - ISA On in Total Store,
25,580,1676,NORTH BU,Tier 1 - ISA On in Total Store,
17,189,1677,EAST BU,Tier 2 - GM Pause,
53,442,1678,NORTH BU,Tier 2 - GM Pause,
53,438,1679,NORTH BU,Tier 3 - Total Store ISA Pause,
9,110,1680,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
25,268,1681,NORTH BU,Tier 1 - ISA On in Total Store,
75,288,1682,EAST BU,Tier 1 - ISA On in Total Store,
52,413,1683,WEST BU,Tier 1 - ISA On in Total Store,
22,237,1684,EAST BU,Tier 2 - GM Pause,
54,430,1685,WEST BU,Tier 2 - GM Pause,
54,403,1686,WEST BU,Tier 1 - ISA On in Total Store,
75,289,1687,EAST BU,Tier 2 - GM Pause,
75,289,1688,EAST BU,Tier 2 - GM Pause,
47,376,1689,WEST BU,Tier 1 - ISA On in Total Store,
25,275,1690,NORTH BU,Tier 1 - ISA On in Total Store,
40,362,1691,NORTH BU,Tier 1 - ISA On in Total Store,
57,445,1692,WEST BU,Tier 1 - ISA On in Total Store,
57,445,1693,WEST BU,Tier 2 - GM Pause,
4,124,1694,EAST BU,Tier 2 - GM Pause,
54,427,1695,WEST BU,Tier 1 - ISA On in Total Store,
52,412,1696,WEST BU,Tier 1 - ISA On in Total Store,
56,454,1697,WEST BU,Tier 1 - ISA On in Total Store,
16,183,1698,EAST BU,Tier 2 - GM Pause,
54,401,1699,WEST BU,Tier 2 - GM Pause,
57,459,1700,WEST BU,Tier 1 - ISA On in Total Store,
2,21,1701,SOUTHEAST BU,Tier 2 - GM Pause,
9,92,1702,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
75,280,1703,EAST BU,Tier 2 - GM Pause,
56,453,1704,WEST BU,Tier 2 - GM Pause,
17,191,1705,EAST BU,Tier 2 - GM Pause,
20,208,1707,NORTH BU,Tier 2 - GM Pause,
54,401,1708,WEST BU,Tier 2 - GM Pause,
21,248,1709,NORTH BU,Tier 2 - GM Pause,
13,140,1710,SOUTWEST BU,Tier 1 - ISA On in Total Store,
14,2,1711,SOUTHEAST BU,Tier 2 - GM Pause,
9,111,1712,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
25,278,1713,NORTH BU,Tier 1 - ISA On in Total Store,
75,320,1714,EAST BU,Tier 2 - GM Pause,
75,285,1715,EAST BU,Tier 2 - GM Pause,
75,508,1716,EAST BU,Tier 2 - GM Pause,
75,508,1717,EAST BU,Tier 2 - GM Pause,
21,222,1718,NORTH BU,Tier 1 - ISA On in Total Store,
19,204,1719,NORTH BU,Tier 2 - GM Pause,
2,25,1720,SOUTHEAST BU,Tier 2 - GM Pause,
52,418,1721,WEST BU,Tier 2 - GM Pause,
52,421,1722,WEST BU,Tier 3 - Total Store ISA Pause,
52,413,1723,WEST BU,Tier 1 - ISA On in Total Store,
20,216,1724,NORTH BU,Tier 2 - GM Pause,
75,315,1726,EAST BU,Tier 1 - ISA On in Total Store,
53,439,1727,NORTH BU,Tier 1 - ISA On in Total Store,
21,239,1728,NORTH BU,Tier 2 - GM Pause,
21,239,1729,NORTH BU,Tier 2 - GM Pause,
75,287,1730,EAST BU,Tier 2 - GM Pause,
17,192,1731,EAST BU,Tier 2 - GM Pause,
52,414,1732,WEST BU,Tier 1 - ISA On in Total Store,
19,203,1733,NORTH BU,Tier 2 - GM Pause,
21,246,1734,NORTH BU,Tier 2 - GM Pause,
25,269,1735,NORTH BU,Tier 2 - GM Pause,
75,284,1736,EAST BU,Tier 2 - GM Pause,
25,268,1737,NORTH BU,Tier 2 - GM Pause,
52,421,1738,WEST BU,Tier 3 - Total Store ISA Pause,
20,227,1739,NORTH BU,Tier 2 - GM Pause,Post-inventory period ended
53,263,1740,NORTH BU,Tier 2 - GM Pause,
75,284,1741,EAST BU,Tier 2 - GM Pause,
22,165,1742,EAST BU,Tier 2 - GM Pause,
41,258,1743,NORTH BU,Tier 2 - GM Pause,
17,192,1744,EAST BU,Tier 2 - GM Pause,
21,239,1745,NORTH BU,Tier 2 - GM Pause,
46,371,1746,SOUTWEST BU,Tier 2 - GM Pause,
57,461,1747,WEST BU,Tier 2 - GM Pause,
4,36,1748,EAST BU,Tier 2 - GM Pause,
16,183,1749,EAST BU,Tier 2 - GM Pause,
21,222,1750,NORTH BU,Tier 1 - ISA On in Total Store,
26,297,1751,EAST BU,Tier 2 - GM Pause,
19,204,1752,NORTH BU,Tier 2 - GM Pause,
16,184,1753,EAST BU,Tier 2 - GM Pause,
19,203,1754,NORTH BU,Tier 2 - GM Pause,
56,453,1755,WEST BU,Tier 2 - GM Pause,
57,462,1756,WEST BU,Tier 1 - ISA On in Total Store,
52,419,1757,WEST BU,Tier 2 - GM Pause,
21,239,1758,NORTH BU,Tier 2 - GM Pause,
75,288,1759,EAST BU,Tier 1 - ISA On in Total Store,
56,455,1760,WEST BU,Tier 1 - ISA On in Total Store,
25,341,1761,NORTH BU,Tier 1 - ISA On in Total Store,
16,157,1762,EAST BU,Tier 1 - ISA On in Total Store,
20,311,1763,NORTH BU,Tier 1 - ISA On in Total Store,
52,413,1764,WEST BU,Tier 1 - ISA On in Total Store,
22,237,1765,EAST BU,Tier 2 - GM Pause,
2,23,1766,SOUTHEAST BU,Tier 1 - ISA On in Total Store,Requested per MM
26,300,1767,EAST BU,Tier 2 - GM Pause,
54,582,1768,WEST BU,Tier 1 - ISA On in Total Store,
22,231,1769,EAST BU,Tier 1 - ISA On in Total Store,
20,229,1770,NORTH BU,Tier 2 - GM Pause,
19,202,1771,NORTH BU,Tier 2 - GM Pause,
56,468,1772,WEST BU,Tier 2 - GM Pause,
75,288,1773,EAST BU,Tier 1 - ISA On in Total Store,
26,310,1774,EAST BU,Tier 2 - GM Pause,
60,478,1775,WEST BU,Tier 1 - ISA On in Total Store,MM Request
53,442,1776,NORTH BU,Tier 2 - GM Pause,
22,168,1777,EAST BU,Tier 1 - ISA On in Total Store,
54,382,1778,WEST BU,Tier 1 - ISA On in Total Store,
25,265,1779,NORTH BU,Tier 1 - ISA On in Total Store,
75,315,1780,EAST BU,Tier 1 - ISA On in Total Store,
17,190,1781,EAST BU,Tier 2 - GM Pause,
20,216,1782,NORTH BU,Tier 2 - GM Pause,
25,580,1783,NORTH BU,Tier 1 - ISA On in Total Store,
60,477,1784,WEST BU,Tier 2 - GM Pause,
16,184,1785,EAST BU,Tier 2 - GM Pause,
52,423,1786,WEST BU,Tier 1 - ISA On in Total Store,
52,414,1787,WEST BU,Tier 1 - ISA On in Total Store,
16,183,1788,EAST BU,Tier 2 - GM Pause,
56,452,1789,WEST BU,Tier 1 - ISA On in Total Store,
19,197,1790,NORTH BU,Tier 2 - GM Pause,
19,200,1791,NORTH BU,Tier 2 - GM Pause,
22,231,1792,EAST BU,Tier 1 - ISA On in Total Store,
60,477,1793,WEST BU,Tier 2 - GM Pause,
22,232,1794,EAST BU,Tier 1 - ISA On in Total Store,
2,294,1795,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
16,184,1796,EAST BU,Tier 2 - GM Pause,
16,179,1797,EAST BU,Tier 2 - GM Pause,
19,205,1798,NORTH BU,Tier 1 - ISA On in Total Store,
53,441,1799,NORTH BU,Tier 3 - Total Store ISA Pause,
5,583,1800,SOUTWEST BU,Tier 2 - GM Pause,
5,44,1801,SOUTWEST BU,Tier 2 - GM Pause,
47,411,1802,WEST BU,Tier 2 - GM Pause,
6,87,1803,SOUTWEST BU,Tier 1 - ISA On in Total Store,
21,248,1804,NORTH BU,Tier 2 - GM Pause,
57,463,1805,WEST BU,Tier 1 - ISA On in Total Store,
17,189,1806,EAST BU,Tier 2 - GM Pause,
22,165,1807,EAST BU,Tier 2 - GM Pause,
54,388,1808,WEST BU,Tier 1 - ISA On in Total Store,
19,202,1809,NORTH BU,Tier 2 - GM Pause,
17,164,1810,EAST BU,Tier 1 - ISA On in Total Store,
75,288,1811,EAST BU,Tier 1 - ISA On in Total Store,
20,215,1812,NORTH BU,Tier 2 - GM Pause,
17,192,1813,EAST BU,Tier 2 - GM Pause,
25,264,1814,NORTH BU,Tier 2 - GM Pause,
57,449,1815,WEST BU,Tier 2 - GM Pause,
26,297,1816,EAST BU,Tier 1 - ISA On in Total Store,
60,475,1817,WEST BU,Tier 2 - GM Pause,
53,436,1819,NORTH BU,Tier 2 - GM Pause,
20,229,1820,NORTH BU,Tier 2 - GM Pause,
4,306,1821,EAST BU,Tier 1 - ISA On in Total Store,
29,801,1822,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
22,234,1823,EAST BU,Tier 2 - GM Pause,
75,286,1825,EAST BU,Tier 2 - GM Pause,
57,581,1826,WEST BU,Tier 1 - ISA On in Total Store,
54,582,1827,WEST BU,Tier 1 - ISA On in Total Store,
53,439,1828,NORTH BU,Tier 3 - Total Store ISA Pause,
4,37,1829,EAST BU,Tier 2 - GM Pause,
17,191,1830,EAST BU,Tier 2 - GM Pause,
17,191,1831,EAST BU,Tier 2 - GM Pause,
57,463,1832,WEST BU,Tier 1 - ISA On in Total Store,
75,291,1833,EAST BU,Tier 1 - ISA On in Total Store,
56,468,1834,WEST BU,Tier 1 - ISA On in Total Store,
17,190,1835,EAST BU,Tier 2 - GM Pause,
19,202,1836,NORTH BU,Tier 2 - GM Pause,
6,59,1837,SOUTWEST BU,Tier 2 - GM Pause,
57,394,1838,WEST BU,Tier 1 - ISA On in Total Store,
20,214,1839,NORTH BU,Tier 2 - GM Pause,
56,511,1840,WEST BU,Tier 1 - ISA On in Total Store,
75,289,1841,EAST BU,Tier 2 - GM Pause,
26,298,1842,EAST BU,Tier 2 - GM Pause,
60,477,1843,WEST BU,Tier 2 - GM Pause,
22,178,1844,EAST BU,Tier 2 - GM Pause,
9,109,1845,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
46,366,1846,SOUTWEST BU,Tier 1 - ISA On in Total Store,
3,93,1847,SOUTHEAST BU,Tier 2 - GM Pause,
25,264,1848,NORTH BU,Tier 2 - GM Pause,
26,308,1849,EAST BU,Tier 2 - GM Pause,
22,234,1850,EAST BU,Tier 2 - GM Pause,
9,109,1851,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
75,291,1852,EAST BU,Tier 1 - ISA On in Total Store,
57,461,1853,WEST BU,Tier 1 - ISA On in Total Store,
29,801,1854,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
52,423,1855,WEST BU,Tier 1 - ISA On in Total Store,
16,179,1856,EAST BU,Tier 2 - GM Pause,
20,209,1857,NORTH BU,Tier 2 - GM Pause,
52,421,1858,WEST BU,Tier 1 - ISA On in Total Store,
57,463,1859,WEST BU,Tier 1 - ISA On in Total Store,
75,284,1860,EAST BU,Tier 2 - GM Pause,
52,422,1861,WEST BU,Tier 2 - GM Pause,
57,462,1862,WEST BU,Tier 1 - ISA On in Total Store,
20,209,1863,NORTH BU,Tier 3 - Total Store ISA Pause,
52,422,1864,WEST BU,Tier 1 - ISA On in Total Store,
52,421,1865,WEST BU,Tier 1 - ISA On in Total Store,
16,180,1866,EAST BU,Tier 2 - GM Pause,
75,293,1867,EAST BU,Tier 2 - GM Pause,
16,180,1868,EAST BU,Tier 2 - GM Pause,
22,165,1869,EAST BU,Tier 2 - GM Pause,
60,475,1870,WEST BU,Tier 2 - GM Pause,
17,187,1871,EAST BU,Tier 2 - GM Pause,
54,383,1872,WEST BU,Tier 1 - ISA On in Total Store,
16,161,1873,EAST BU,Tier 2 - GM Pause,
9,118,1874,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
75,282,1875,EAST BU,Tier 2 - GM Pause,
60,476,1876,WEST BU,Tier 1 - ISA On in Total Store,
57,581,1877,WEST BU,Tier 1 - ISA On in Total Store,
56,400,1878,WEST BU,Tier 1 - ISA On in Total Store,
57,445,1879,WEST BU,Tier 1 - ISA On in Total Store,
56,468,1880,WEST BU,Tier 2 - GM Pause,
56,454,1881,WEST BU,Tier 1 - ISA On in Total Store,
57,581,1882,WEST BU,Tier 1 - ISA On in Total Store,
20,208,1883,NORTH BU,Tier 2 - GM Pause,
17,226,1884,EAST BU,Tier 2 - GM Pause,
20,229,1885,NORTH BU,Tier 2 - GM Pause,
22,234,1886,EAST BU,Tier 2 - GM Pause,
22,232,1887,EAST BU,Tier 1 - ISA On in Total Store,
54,401,1888,WEST BU,Tier 2 - GM Pause,
60,475,1889,WEST BU,Tier 2 - GM Pause,
75,285,1890,EAST BU,Tier 2 - GM Pause,
17,162,1891,EAST BU,Tier 2 - GM Pause,
25,268,1892,NORTH BU,Tier 3 - Total Store ISA Pause,
75,508,1893,EAST BU,Tier 2 - GM Pause,
20,214,1894,NORTH BU,Tier 1 - ISA On in Total Store,
20,215,1895,NORTH BU,Tier 1 - ISA On in Total Store,
47,391,1896,WEST BU,Tier 2 - GM Pause,
25,268,1897,NORTH BU,Tier 2 - GM Pause,
25,264,1898,NORTH BU,Tier 2 - GM Pause,
57,461,1899,WEST BU,Tier 1 - ISA On in Total Store,
56,400,1900,WEST BU,Tier 1 - ISA On in Total Store,
54,383,1901,WEST BU,Tier 1 - ISA On in Total Store,
56,400,1902,WEST BU,Tier 1 - ISA On in Total Store,
56,455,1903,WEST BU,Tier 2 - GM Pause,
75,292,1904,EAST BU,Tier 2 - GM Pause,
56,400,1905,WEST BU,Tier 1 - ISA On in Total Store,
16,160,1906,EAST BU,Tier 2 - GM Pause,
16,184,1907,EAST BU,Tier 2 - GM Pause,
53,440,1908,NORTH BU,Tier 2 - GM Pause,
17,195,1909,EAST BU,Tier 2 - GM Pause,
56,457,1910,WEST BU,Tier 2 - GM Pause,
20,215,1911,NORTH BU,Tier 2 - GM Pause,
57,461,1912,WEST BU,Tier 1 - ISA On in Total Store,
19,207,1913,NORTH BU,Tier 2 - GM Pause,
57,445,1914,WEST BU,Tier 1 - ISA On in Total Store,
57,463,1915,WEST BU,Tier 1 - ISA On in Total Store,
9,108,1916,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
57,459,1917,WEST BU,Tier 1 - ISA On in Total Store,
16,156,1918,EAST BU,Tier 2 - GM Pause,
16,179,1919,EAST BU,Tier 2 - GM Pause,
60,477,1920,WEST BU,Tier 1 - ISA On in Total Store,
22,178,1921,EAST BU,Tier 1 - ISA On in Total Store,
57,462,1922,WEST BU,Tier 1 - ISA On in Total Store,
19,200,1923,NORTH BU,Tier 3 - Total Store ISA Pause,
16,179,1924,EAST BU,Tier 2 - GM Pause,
60,478,1925,WEST BU,Tier 2 - GM Pause,
17,191,1926,EAST BU,Tier 2 - GM Pause,
20,214,1927,NORTH BU,Tier 2 - GM Pause,
19,205,1928,NORTH BU,Tier 2 - GM Pause,
52,419,1929,WEST BU,Tier 1 - ISA On in Total Store,
16,184,1930,EAST BU,Tier 2 - GM Pause,
53,440,1931,NORTH BU,Tier 2 - GM Pause,
16,179,1932,EAST BU,Tier 2 - GM Pause,
25,267,1933,NORTH BU,Tier 1 - ISA On in Total Store,
75,314,1934,EAST BU,Tier 2 - GM Pause,
22,237,1935,EAST BU,Tier 2 - GM Pause,
53,196,1936,NORTH BU,Tier 2 - GM Pause,
20,216,1937,NORTH BU,Tier 1 - ISA On in Total Store,
25,268,1938,NORTH BU,Tier 2 - GM Pause,
16,180,1939,EAST BU,Tier 2 - GM Pause,
17,188,1940,EAST BU,Tier 1 - ISA On in Total Store,
57,462,1941,WEST BU,Tier 1 - ISA On in Total Store,
19,200,1942,NORTH BU,Tier 2 - GM Pause,
47,433,1943,WEST BU,Tier 2 - GM Pause,
17,226,1945,EAST BU,Tier 2 - GM Pause,
17,187,1946,EAST BU,Tier 2 - GM Pause,
60,473,1947,WEST BU,Tier 2 - GM Pause,
20,227,1948,NORTH BU,Tier 2 - GM Pause,
17,194,1949,EAST BU,Tier 2 - GM Pause,
26,301,1950,EAST BU,Tier 2 - GM Pause,
56,399,1951,WEST BU,Tier 1 - ISA On in Total Store,
52,422,1952,WEST BU,Tier 2 - GM Pause,
26,297,1953,EAST BU,Tier 2 - GM Pause,
16,183,1954,EAST BU,Tier 2 - GM Pause,
53,263,1955,NORTH BU,Tier 2 - GM Pause,
54,382,1956,WEST BU,Tier 2 - GM Pause,
9,105,1957,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
6,80,1958,SOUTWEST BU,Tier 1 - ISA On in Total Store,
17,164,1959,EAST BU,Tier 2 - GM Pause,
9,112,1960,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
21,225,1961,NORTH BU,Tier 1 - ISA On in Total Store,
21,247,1962,NORTH BU,Tier 2 - GM Pause,
56,450,1963,WEST BU,Tier 2 - GM Pause,
16,161,1964,EAST BU,Tier 2 - GM Pause,
47,432,1965,WEST BU,Tier 1 - ISA On in Total Store,
17,194,1966,EAST BU,Tier 2 - GM Pause,
16,154,1967,EAST BU,Tier 2 - GM Pause,
75,281,1968,EAST BU,Tier 2 - GM Pause,
75,290,1969,EAST BU,Tier 2 - GM Pause,
16,159,1970,EAST BU,Tier 2 - GM Pause,
53,425,1971,NORTH BU,Tier 2 - GM Pause,
56,511,1972,WEST BU,Tier 2 - GM Pause,
17,194,1973,EAST BU,Tier 1 - ISA On in Total Store,
16,179,1974,EAST BU,Tier 2 - GM Pause,
16,181,1975,EAST BU,Tier 2 - GM Pause,
17,190,1976,EAST BU,Tier 2 - GM Pause,
22,178,1977,EAST BU,Tier 2 - GM Pause,
21,247,1978,NORTH BU,Tier 2 - GM Pause,
56,453,1979,WEST BU,Tier 3 - Total Store ISA Pause,
17,162,1980,EAST BU,Tier 2 - GM Pause,
75,508,1981,EAST BU,Tier 2 - GM Pause,
53,439,1982,NORTH BU,Tier 2 - GM Pause,
56,450,1983,WEST BU,Tier 2 - GM Pause,
16,154,1984,EAST BU,Tier 2 - GM Pause,
75,508,1985,EAST BU,Tier 2 - GM Pause,
19,213,1986,NORTH BU,Tier 2 - GM Pause,
19,205,1987,NORTH BU,Tier 1 - ISA On in Total Store,
56,455,1988,WEST BU,Tier 1 - ISA On in Total Store,
57,447,1989,WEST BU,Tier 1 - ISA On in Total Store,
21,217,1990,NORTH BU,Tier 1 - ISA On in Total Store,
25,251,1991,NORTH BU,Tier 2 - GM Pause,
57,462,1992,WEST BU,Tier 1 - ISA On in Total Store,
17,195,1993,EAST BU,Tier 2 - GM Pause,
17,187,1994,EAST BU,Tier 2 - GM Pause,
56,400,1995,WEST BU,Tier 1 - ISA On in Total Store,
9,553,1996,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
17,188,1997,EAST BU,Tier 1 - ISA On in Total Store,
25,267,1998,NORTH BU,Tier 1 - ISA On in Total Store,
52,424,1999,WEST BU,Tier 1 - ISA On in Total Store,
26,301,2000,EAST BU,Tier 2 - GM Pause,
57,449,2001,WEST BU,Tier 1 - ISA On in Total Store,
56,451,2002,WEST BU,Tier 1 - ISA On in Total Store,
17,174,2003,EAST BU,Tier 2 - GM Pause,
52,415,2004,WEST BU,Tier 1 - ISA On in Total Store,
4,306,2005,EAST BU,Tier 1 - ISA On in Total Store,
60,475,2006,WEST BU,Tier 2 - GM Pause,
60,473,2007,WEST BU,Tier 2 - GM Pause,
20,229,2008,NORTH BU,Tier 2 - GM Pause,
75,281,2009,EAST BU,Tier 1 - ISA On in Total Store,
19,201,2010,NORTH BU,Tier 2 - GM Pause,
16,156,2012,EAST BU,Tier 2 - GM Pause,
16,179,2013,EAST BU,Tier 2 - GM Pause,
19,204,2014,NORTH BU,Tier 2 - GM Pause,
75,292,2015,EAST BU,Tier 1 - ISA On in Total Store,
60,473,2016,WEST BU,Tier 1 - ISA On in Total Store,
20,235,2019,NORTH BU,Tier 2 - GM Pause,
21,246,2020,NORTH BU,Tier 2 - GM Pause,
16,160,2021,EAST BU,Tier 2 - GM Pause,
17,162,2022,EAST BU,Tier 2 - GM Pause,
22,233,2023,EAST BU,Tier 2 - GM Pause,
17,226,2024,EAST BU,Tier 2 - GM Pause,
56,511,2025,WEST BU,Tier 1 - ISA On in Total Store,
29,811,2026,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
75,280,2027,EAST BU,Tier 2 - GM Pause,
57,461,2028,WEST BU,Tier 1 - ISA On in Total Store,
56,450,2030,WEST BU,Tier 1 - ISA On in Total Store,
56,511,2031,WEST BU,Tier 2 - GM Pause,
57,446,2032,WEST BU,Tier 1 - ISA On in Total Store,
54,427,2033,WEST BU,Tier 1 - ISA On in Total Store,
21,239,2035,NORTH BU,Tier 1 - ISA On in Total Store,
20,317,2036,NORTH BU,Tier 3 - Total Store ISA Pause,
60,472,2037,WEST BU,Tier 1 - ISA On in Total Store,
75,292,2038,EAST BU,Tier 1 - ISA On in Total Store,
56,450,2039,WEST BU,Tier 1 - ISA On in Total Store,
22,170,2040,EAST BU,Tier 2 - GM Pause,
75,284,2041,EAST BU,Tier 2 - GM Pause,
17,194,2043,EAST BU,Tier 1 - ISA On in Total Store,
56,457,2044,WEST BU,Tier 2 - GM Pause,
75,281,2045,EAST BU,Tier 2 - GM Pause,
16,180,2046,EAST BU,Tier 2 - GM Pause,
16,179,2047,EAST BU,Tier 1 - ISA On in Total Store,
56,453,2048,WEST BU,Tier 2 - GM Pause,
22,237,2049,EAST BU,Tier 2 - GM Pause,
57,396,2050,WEST BU,Tier 1 - ISA On in Total Store,
46,405,2051,SOUTWEST BU,Tier 2 - GM Pause,
56,453,2052,WEST BU,Tier 2 - GM Pause,
56,457,2053,WEST BU,Tier 2 - GM Pause,
56,450,2054,WEST BU,Tier 1 - ISA On in Total Store,
16,183,2055,EAST BU,Tier 2 - GM Pause,
17,188,2056,EAST BU,Tier 1 - ISA On in Total Store,
16,184,2057,EAST BU,Tier 2 - GM Pause,
26,297,2058,EAST BU,Tier 2 - GM Pause,
22,231,2059,EAST BU,Tier 2 - GM Pause,
19,201,2061,NORTH BU,Tier 1 - ISA On in Total Store,
19,201,2062,NORTH BU,Tier 2 - GM Pause,
20,208,2063,NORTH BU,Tier 2 - GM Pause,
17,226,2064,EAST BU,Tier 2 - GM Pause,
2,122,2065,SOUTHEAST BU,Tier 3 - Total Store ISA Pause,
6,64,2066,SOUTWEST BU,Tier 2 - GM Pause,
29,811,2067,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
22,170,2068,EAST BU,Tier 2 - GM Pause,
56,468,2069,WEST BU,Tier 1 - ISA On in Total Store,
60,469,2070,WEST BU,Tier 1 - ISA On in Total Store,
60,469,2071,WEST BU,Tier 1 - ISA On in Total Store,
29,811,2072,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
20,214,2073,NORTH BU,Tier 2 - GM Pause,
60,469,2074,WEST BU,Tier 1 - ISA On in Total Store,
60,478,2075,WEST BU,Tier 3 - Total Store ISA Pause,
57,460,2077,WEST BU,Tier 1 - ISA On in Total Store,
20,216,2078,NORTH BU,Tier 2 - GM Pause,
53,196,2079,NORTH BU,Tier 2 - GM Pause,
19,202,2080,NORTH BU,Tier 2 - GM Pause,
9,111,2081,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
57,464,2082,WEST BU,Tier 1 - ISA On in Total Store,
75,320,2083,EAST BU,Tier 2 - GM Pause,
54,382,2084,WEST BU,Tier 2 - GM Pause,
29,811,2085,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
5,56,2086,SOUTWEST BU,Tier 2 - GM Pause,
52,422,2087,WEST BU,Tier 2 - GM Pause,
17,195,2088,EAST BU,Tier 2 - GM Pause,
20,311,2089,NORTH BU,Tier 3 - Total Store ISA Pause,
17,174,2090,EAST BU,Tier 2 - GM Pause,
9,110,2091,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
17,187,2092,EAST BU,Tier 1 - ISA On in Total Store,
17,189,2093,EAST BU,Tier 2 - GM Pause,
57,460,2094,WEST BU,Tier 1 - ISA On in Total Store,
16,160,2095,EAST BU,Tier 2 - GM Pause,
22,170,2096,EAST BU,Tier 2 - GM Pause,
17,188,2097,EAST BU,Tier 2 - GM Pause,
21,219,2098,NORTH BU,Tier 1 - ISA On in Total Store,
57,447,2099,WEST BU,Tier 1 - ISA On in Total Store,
53,196,2100,NORTH BU,Tier 2 - GM Pause,
60,475,2101,WEST BU,Tier 2 - GM Pause,
19,200,2102,NORTH BU,Tier 2 - GM Pause,
16,159,2103,EAST BU,Tier 1 - ISA On in Total Store,
17,164,2104,EAST BU,Tier 1 - ISA On in Total Store,
5,53,2105,SOUTWEST BU,Tier 2 - GM Pause,
56,392,2106,WEST BU,Tier 1 - ISA On in Total Store,
17,195,2107,EAST BU,Tier 2 - GM Pause,
22,165,2108,EAST BU,Tier 2 - GM Pause,
22,165,2109,EAST BU,Tier 2 - GM Pause,
57,465,2110,WEST BU,Tier 1 - ISA On in Total Store,
14,13,2111,SOUTHEAST BU,Tier 2 - GM Pause,
46,372,2112,SOUTWEST BU,Tier 2 - GM Pause,
46,370,2113,SOUTWEST BU,Tier 2 - GM Pause,
