Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
29,4,2832,SPARK,Scheduled Standard Delivery,7,At Risk,Recovering,Driver Supply Focus,202314,89.80%,91.60%,9.1,93.20%,88.90%,87.30%,88.30%
36,4,1359,SPARK,Scheduled Standard Delivery,49,Executive Review,Recovering,Driver Supply Focus,202314,91.60%,92.00%,9.8,95.10%,96.20%,89.90%,86.70%
36,4,3367,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202314,87.50%,89.80%,9.9,83.10%,90.60%,90.10%,86.60%
294,2,1242,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Driver Supply Focus,202314,90.80%,95.90%,8.6,91.60%,93.90%,89.70%,87.90%
294,2,1317,SPARK,Scheduled Standard Delivery,7,Active Monitoring,Recovering,Driver Supply Focus,202314,94.50%,98.00%,7.8,97.30%,99.10%,96.90%,83.40%
294,2,1795,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202314,84.10%,97.60%,6,69.70%,93.00%,91.20%,80.50%
497,59,5378,SPARK,Scheduled Standard Delivery,38,Executive Review,Recovering,Driver Supply Focus,202314,94.10%,92.00%,6.2,97.60%,94.90%,94.30%,89.90%
44,5,4503,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,94.30%,93.30%,11.9,96.60%,94.80%,96.90%,87.20%
50,5,2649,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,,90.00%,81.40%,17.9,84.60%,90.00%,94.10%,91.00%
53,5,4240,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,,90.70%,87.50%,14,91.40%,88.70%,91.60%,91.00%
56,5,2086,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,89.50%,89.00%,11.1,89.40%,90.10%,92.80%,85.50%
56,5,6300,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,,90.00%,86.30%,12.1,86.70%,90.20%,89.30%,94.20%
125,13,5022,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,88.40%,95.00%,13.4,86.40%,92.90%,88.30%,85.80%
128,13,489,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,,87.20%,81.20%,16.9,90.10%,89.90%,79.80%,89.20%
128,13,541,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,85.80%,85.10%,14.9,86.70%,84.10%,82.80%,89.80%
128,13,989,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,,83.00%,81.70%,15.5,86.00%,83.90%,80.30%,80.90%
128,13,1353,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,88.00%,92.00%,15,84.70%,91.10%,88.70%,87.20%
128,13,4129,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,75.20%,64.90%,19.4,81.50%,80.50%,62.40%,71.90%
129,13,2913,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,90.40%,92.00%,15.7,90.60%,89.80%,88.00%,92.10%
130,13,532,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,,92.20%,83.10%,14.9,94.30%,93.90%,90.00%,90.20%
130,13,1206,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,,91.00%,94.90%,11.8,91.30%,93.40%,92.40%,86.40%
131,13,1136,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,,87.50%,85.40%,13.4,85.40%,91.60%,84.50%,88.50%
131,13,3288,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,93.20%,91.80%,11.1,87.90%,94.00%,96.30%,95.20%
131,13,5056,,Scheduled Delivery Standard,8,Active Monitoring,Degrading,Store Focus,,87.80%,85.60%,16,73.00%,90.80%,94.90%,95.30%
134,13,405,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,,85.70%,86.80%,13.3,88.60%,88.50%,90.40%,76.80%
134,13,4295,,Scheduled Delivery Standard,38,Executive Review,Degrading,Store Focus,,91.10%,81.70%,13.3,87.60%,93.40%,93.80%,89.90%
143,13,1066,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,,90.30%,74.80%,13,91.90%,95.30%,90.40%,83.60%
143,13,1346,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,,86.50%,71.50%,16.5,80.30%,90.90%,81.40%,94.10%
503,6,163,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,,88.90%,99.00%,10.5,87.90%,86.20%,92.50%,89.10%
541,64,4659,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,,87.50%,89.10%,13.2,79.10%,88.40%,93.40%,88.30%
60,6,3298,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,,87.20%,86.60%,11.3,98.10%,86.40%,78.50%,85.90%
86,6,3888,,Scheduled Delivery Standard,28,Executive Review,Recovering,Store Focus,,92.80%,91.90%,11.6,91.80%,94.00%,95.70%,90.00%
73,46,3645,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,90.90%,90.70%,12,91.60%,94.50%,86.90%,90.80%
368,46,3407,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,,95.60%,93.30%,10.1,97.50%,97.80%,97.20%,89.50%
370,46,5190,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,87.70%,92.00%,10.3,89.90%,85.50%,88.30%,86.90%
243,25,2691,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,,89.10%,83.60%,14.1,92.20%,96.30%,84.10%,83.40%
249,25,1580,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,,93.40%,91.00%,13.9,95.10%,94.60%,94.10%,89.30%
249,25,2787,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,80.40%,79.90%,16.6,87.80%,82.50%,73.10%,76.70%
249,25,5443,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,83.40%,71.60%,16.2,89.00%,94.90%,67.60%,79.20%
253,41,653,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,,89.30%,90.30%,11,92.70%,88.90%,87.70%,87.80%
253,41,655,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,,88.20%,85.70%,14.5,73.90%,93.60%,92.70%,91.30%
256,41,709,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,,92.50%,94.90%,13.4,93.40%,94.90%,87.70%,94.00%
257,41,689,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,,94.40%,87.60%,11.5,97.30%,98.70%,92.30%,89.30%
260,41,2628,,Scheduled Delivery Standard,32,Executive Review,Recovering,Store Focus,,90.00%,97.00%,12.2,93.10%,91.10%,87.30%,88.20%
482,25,1557,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,,91.00%,91.80%,13.4,91.70%,89.70%,88.50%,93.40%
197,19,2631,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,,92.50%,90.50%,11.7,93.70%,94.80%,91.30%,89.90%
197,19,2872,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,,89.50%,82.10%,11.9,97.40%,94.30%,86.80%,78.60%
197,19,3476,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,,83.10%,72.70%,14.5,93.80%,89.10%,72.30%,76.60%
197,19,4383,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,,80.30%,85.30%,18.3,87.40%,86.30%,73.70%,72.20%
197,19,5842,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,,90.90%,85.40%,12.1,93.50%,95.10%,85.10%,90.00%
201,19,5280,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,,91.80%,81.60%,11.3,93.00%,92.10%,93.30%,89.10%
202,19,2080,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,,87.70%,84.50%,10.9,85.70%,92.30%,84.40%,88.20%
202,19,5160,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,,93.10%,93.50%,12.7,95.70%,96.90%,88.80%,90.40%
202,19,5472,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,90.30%,99.00%,11.7,88.70%,90.70%,89.00%,92.40%
203,19,1423,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,,86.50%,82.80%,6.9,97.70%,90.50%,79.50%,79.10%
203,19,2869,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,,93.60%,95.50%,10.8,96.30%,97.30%,89.10%,92.00%
203,19,5048,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,,89.00%,78.10%,11.9,89.50%,89.20%,92.80%,84.40%
203,19,5893,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,,87.60%,89.50%,11,90.60%,85.70%,87.20%,87.10%
205,19,2354,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,,84.70%,78.90%,13.4,88.70%,90.10%,80.80%,79.80%
206,19,2559,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,90.90%,93.80%,11.6,92.40%,93.70%,88.50%,89.30%
206,19,4424,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,83.20%,83.70%,15.1,88.00%,87.80%,75.30%,81.20%
206,19,5844,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,,84.90%,87.00%,16.1,87.80%,88.30%,84.40%,78.50%
207,19,5029,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,90.90%,93.40%,13.8,87.20%,96.10%,87.90%,93.00%
207,19,5030,,Scheduled Delivery Standard,46,Executive Review,Recovering,Store Focus,,90.80%,81.60%,12.9,92.00%,94.30%,87.70%,88.10%
238,19,1487,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,,85.30%,93.50%,15.2,76.40%,88.60%,88.50%,82.80%
238,19,1618,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,80.80%,76.30%,18,85.30%,74.20%,85.70%,76.60%
238,19,2276,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,,86.00%,75.90%,11.4,91.60%,85.10%,88.00%,76.80%
238,19,2544,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,,67.00%,68.40%,27.4,57.50%,87.80%,62.50%,59.70%
238,19,2817,,Scheduled Delivery Standard,10,At Risk,Degrading,Store Focus,,88.90%,85.40%,13.4,86.20%,93.70%,90.90%,82.70%
238,19,2818,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,81.90%,76.80%,14.9,80.30%,91.60%,86.30%,66.80%
238,19,4631,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,80.30%,77.60%,17.7,87.50%,88.20%,80.80%,60.40%
246,21,1734,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,,91.30%,87.40%,12.8,91.00%,94.00%,93.70%,86.50%
264,25,786,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,,85.70%,75.30%,14,93.40%,95.60%,73.90%,77.70%
266,25,1497,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,84.30%,85.50%,11.2,86.80%,80.70%,86.90%,82.30%
266,25,3601,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,,92.50%,97.60%,15,94.30%,96.40%,93.60%,86.20%
266,25,5965,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,84.40%,88.50%,12,85.00%,90.10%,84.60%,76.80%
267,25,1998,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,,87.20%,90.90%,12.2,89.80%,86.10%,83.00%,89.80%
267,25,5402,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,78.90%,91.70%,14,79.20%,83.70%,76.40%,75.90%
267,25,5617,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,82.00%,91.80%,12.9,84.60%,86.60%,80.60%,76.00%
268,25,5485,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,86.90%,96.70%,15.7,83.50%,92.40%,85.80%,86.10%
275,25,1602,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,,89.20%,79.80%,10.9,90.20%,91.20%,89.40%,85.20%
275,25,2728,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,,90.40%,90.10%,10.2,85.20%,97.70%,94.40%,85.30%
275,25,3210,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,,89.50%,83.00%,12.7,88.20%,95.60%,93.90%,81.70%
494,59,5767,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,,75.20%,62.50%,19.2,83.30%,67.30%,72.30%,78.60%
494,59,5804,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,76.00%,62.30%,18.4,82.40%,73.60%,73.80%,76.10%
494,59,6390,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,,80.20%,67.40%,12.7,40.00%,,92.80%,75.90%
494,59,6470,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,,91.10%,81.10%,8,95.50%,95.20%,87.90%,87.70%
495,59,3110,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,,78.10%,68.70%,20.8,68.60%,90.10%,76.20%,78.30%
208,20,2063,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,,90.20%,85.50%,15.6,82.60%,96.60%,90.80%,90.70%
208,20,2197,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,,91.60%,97.20%,12.1,93.80%,91.90%,94.60%,85.20%
208,20,2211,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,,92.30%,87.40%,13.9,91.00%,88.10%,96.60%,93.70%
214,20,2266,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,,89.20%,75.10%,14.6,90.40%,90.40%,84.00%,92.20%
214,20,2362,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,,73.40%,72.90%,20.2,78.50%,69.00%,76.10%,70.10%
214,20,4255,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,,90.80%,76.70%,13.8,91.50%,91.80%,89.20%,90.50%
214,20,4285,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,77.30%,81.30%,19.3,91.30%,90.40%,64.80%,54.90%
215,20,5285,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,,92.00%,89.50%,13.6,95.70%,96.30%,84.30%,91.00%
229,20,1770,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,86.90%,85.70%,14.6,82.70%,89.80%,87.10%,87.90%
229,20,1883,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,91.50%,92.40%,12.1,89.40%,90.40%,93.50%,93.00%
235,20,2281,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,89.10%,99.20%,10.9,89.60%,92.90%,87.80%,87.10%
235,20,2588,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,,90.40%,95.20%,12.9,90.60%,92.60%,89.80%,88.60%
339,40,1161,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,80.90%,70.90%,12.4,80.40%,78.40%,81.10%,84.70%
339,40,1188,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,85.60%,81.60%,18.6,80.90%,90.90%,84.40%,85.60%
340,40,2213,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,,74.70%,72.40%,23,65.70%,72.90%,75.80%,85.10%
340,40,2694,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,,87.60%,89.70%,13,90.50%,96.10%,76.40%,86.00%
340,40,3061,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,,84.60%,80.70%,13.6,90.80%,74.50%,89.00%,84.10%
340,40,5150,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,87.20%,96.30%,11.9,84.80%,90.60%,87.60%,85.90%
360,40,1120,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,,84.80%,85.00%,17.8,92.80%,89.30%,69.40%,84.60%
361,40,1094,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,,89.80%,85.90%,12.4,90.40%,90.00%,92.60%,86.70%
362,40,2955,,Scheduled Delivery Standard,31,Executive Review,Recovering,Store Focus,,88.90%,81.40%,11.2,90.30%,92.40%,96.60%,79.80%
485,59,2442,,Scheduled Delivery Standard,31,Executive Review,Recovering,Store Focus,,90.20%,87.50%,8.8,92.30%,93.60%,88.10%,85.30%
341,25,256,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,,92.70%,98.60%,10.7,97.10%,92.10%,91.90%,88.50%
441,53,1305,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,,93.30%,88.30%,10.7,95.10%,95.90%,87.10%,93.50%
444,53,2452,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,,92.50%,96.10%,13.5,95.10%,94.50%,94.70%,85.00%
444,53,2658,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,,89.00%,89.20%,10.6,92.00%,89.10%,90.60%,84.20%
444,53,5438,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,,92.00%,90.90%,12.5,93.30%,93.60%,88.20%,93.00%
221,21,1407,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,,89.80%,86.30%,10,85.90%,91.40%,91.50%,90.70%
223,21,3502,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,,87.90%,79.30%,14.4,86.90%,91.50%,87.10%,86.10%
223,21,5409,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,,89.20%,82.90%,12.6,90.00%,91.60%,86.90%,88.80%
239,21,1665,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,,89.60%,81.20%,15.7,93.00%,92.30%,82.30%,90.60%
239,21,1728,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,84.80%,87.60%,18.4,85.40%,84.60%,84.40%,84.90%
259,41,3894,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,,91.70%,96.90%,10.2,92.00%,95.00%,91.40%,88.40%
1,14,4333,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,,81.20%,78.80%,19.6,74.70%,84.20%,83.70%,80.80%
2,14,562,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,,90.10%,95.50%,11.5,95.60%,90.70%,90.40%,83.20%
2,14,1158,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,,88.30%,88.70%,13.2,85.60%,91.10%,89.00%,87.70%
2,14,1711,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,,91.70%,96.80%,11,93.60%,93.80%,87.40%,92.30%
3,14,2713,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,,91.90%,96.30%,13.4,92.50%,93.20%,88.80%,92.60%
8,14,930,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,,88.40%,82.50%,13.5,95.30%,92.30%,83.80%,81.30%
8,14,5348,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,87.60%,97.90%,20,97.70%,91.80%,81.10%,78.80%
10,14,356,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,,87.80%,84.20%,14.9,78.70%,94.00%,87.20%,90.60%
13,14,1229,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,,80.40%,80.20%,19.7,82.30%,74.50%,83.50%,81.70%
13,14,1481,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,61.30%,61.60%,29.2,75.40%,67.30%,49.10%,51.80%
13,14,4497,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,80.00%,70.30%,18.9,85.70%,75.00%,83.70%,73.80%
16,3,494,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,91.80%,96.30%,11.8,88.20%,91.70%,94.30%,93.30%
16,3,614,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,,90.40%,85.00%,11.7,96.30%,87.60%,84.80%,93.60%
16,3,932,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,,90.70%,93.10%,13.9,91.80%,92.40%,88.90%,89.50%
16,3,1284,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,,81.90%,78.30%,19.2,84.00%,89.30%,71.10%,82.30%
16,3,1311,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,,85.10%,95.20%,16.2,93.60%,87.80%,75.40%,84.00%
16,3,5363,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,,91.80%,83.80%,15.2,95.60%,95.40%,90.50%,84.60%
97,3,1077,,Scheduled Delivery Standard,36,Executive Review,Degrading,Store Focus,,88.60%,81.40%,13.2,88.40%,90.10%,86.10%,89.90%
97,3,1223,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,,87.50%,86.80%,13.4,85.10%,84.60%,88.10%,92.20%
97,3,1375,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,,88.70%,78.00%,11.9,87.50%,87.10%,90.20%,90.50%
97,3,1408,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,,91.00%,84.70%,13.3,86.30%,94.90%,92.90%,90.20%
97,3,4427,,Scheduled Delivery Standard,36,Executive Review,Degrading,Store Focus,,88.40%,89.50%,12.8,89.20%,92.40%,85.30%,85.80%
97,3,4520,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,,87.60%,85.30%,12.5,93.20%,89.00%,81.80%,86.30%
544,72,4580,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,,90.00%,84.20%,10.2,89.80%,91.30%,94.40%,84.70%
89,9,705,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,92.90%,95.10%,14,92.80%,95.10%,93.90%,89.40%
89,9,5299,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,,88.30%,95.00%,13.6,93.50%,91.60%,79.10%,88.20%
111,9,1390,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,,71.00%,65.10%,25.7,58.90%,65.80%,71.40%,85.00%
111,9,1536,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,,91.50%,87.50%,13.7,85.20%,94.00%,97.30%,92.30%
111,9,5218,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,91.70%,93.20%,13.5,95.40%,90.70%,93.80%,83.20%
112,9,4681,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,,88.80%,94.60%,20.1,94.70%,74.90%,92.30%,94.50%
114,9,1245,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,,85.90%,85.10%,17.6,78.70%,84.60%,90.50%,90.70%
548,72,3161,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,,86.70%,88.10%,12.6,90.00%,90.70%,87.90%,78.70%
27,3,843,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,,83.80%,92.20%,11.6,73.30%,84.80%,89.90%,88.40%
27,3,889,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,,88.10%,87.80%,13.6,87.20%,89.30%,86.10%,90.00%
27,3,952,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,,85.50%,87.60%,13,91.10%,87.80%,79.50%,83.40%
27,3,1072,,Scheduled Delivery Standard,12,At Risk,Recovering,Store Focus,,91.90%,94.40%,13,95.80%,97.90%,89.10%,83.70%
27,3,2615,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,90.40%,90.20%,16.6,91.40%,95.50%,91.50%,83.10%
28,3,556,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,,85.70%,78.60%,12.3,87.70%,89.90%,88.00%,78.00%
28,3,593,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,,81.40%,64.60%,18.5,84.70%,75.10%,84.20%,81.40%
28,3,862,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,82.30%,74.50%,18.6,82.10%,82.50%,76.20%,88.70%
28,3,864,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,82.80%,76.00%,12.9,74.00%,79.80%,91.80%,86.50%
93,3,1081,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,,83.00%,79.60%,22.4,72.90%,86.30%,90.30%,82.40%
93,3,3877,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,,92.20%,81.80%,10.2,94.40%,94.30%,90.70%,89.70%
94,3,1182,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,,82.30%,72.80%,19.9,87.60%,82.10%,78.50%,80.40%
94,3,3207,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,91.40%,90.90%,13.1,91.60%,92.90%,89.20%,92.20%
98,3,928,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,,91.10%,89.00%,14.1,97.40%,93.30%,89.30%,86.20%
101,3,767,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,,74.30%,67.40%,24.1,55.00%,85.30%,85.40%,71.10%
101,3,1083,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,,82.40%,78.80%,21.1,79.30%,77.00%,82.80%,90.00%
101,3,1219,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,89.10%,79.70%,14.2,90.90%,94.10%,85.60%,85.50%
5,12,332,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,87.00%,93.40%,10.6,91.60%,81.00%,85.50%,90.00%
5,12,433,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,,91.20%,94.40%,10.6,94.60%,90.80%,93.30%,86.40%
11,14,2306,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,90.80%,92.30%,12.6,95.10%,94.20%,93.40%,82.60%
120,2,669,,Scheduled Delivery Standard,8,Active Monitoring,Recovering,Store Focus,,94.00%,84.20%,11.7,96.00%,97.60%,94.40%,87.80%
121,2,741,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,,90.70%,93.00%,10.4,91.40%,86.60%,88.80%,96.00%
121,2,4635,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,89.60%,92.60%,12.4,92.10%,92.10%,86.60%,87.10%
122,2,1194,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,,91.80%,86.00%,12.7,95.20%,92.90%,88.40%,90.70%
122,2,1318,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,,80.30%,69.50%,15.7,89.90%,84.90%,71.60%,76.90%
123,2,680,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,,81.50%,74.40%,13,88.10%,89.60%,82.80%,64.40%
123,2,2310,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,,79.60%,80.30%,17.2,68.40%,87.30%,84.30%,78.30%
136,12,155,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,,90.50%,97.50%,10.4,96.20%,85.00%,91.10%,89.30%
136,12,182,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,,93.20%,88.40%,13.7,97.30%,96.90%,94.90%,83.10%
136,12,716,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,,90.40%,85.20%,10.9,87.70%,92.10%,88.40%,94.10%
137,12,661,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,,87.70%,93.50%,13.1,88.90%,87.70%,87.20%,87.10%
