Recipient company ,Tracking Number,Ship date ,Status ,Delivered date,Status with details 
2978,417358813127,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:18 am Signed for by:TWOODER; Fort Worth, TX"
3406,417358813138,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:20 am Signed for by:DDONALD; Dallas, TX"
5810,417358813149,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:00 am Signed for by:RMONICA; Dallas, TX"
4299,417358813150,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:08 am Signed for by:RROBERT; Lubbock, TX"
420,417358813160,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:44 am Signed for by:MWLIS; Wichita Falls, TX"
5210,417358813171,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 2:22 pm Signed for by:MJOE; Wylie, TX"
1303,417358813182,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:43 am Signed for by:ZMITCHELL; Georgetown, TX"
3631,417358813193,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:07 am Signed for by:DFOWLER; Crowley, TX"
4163,417358813208,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:19 am Signed for by:BBONNIE; Cedar Park, TX"
947,417358813219,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:08 am Signed for by:LLONG; Sherman, TX"
1118,417358813220,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:57 am Signed for by:PCASE; Balch Springs, TX"
202,417358813230,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:20 am Signed for by:GGEORGE; Frisco, TX"
3225,417358813241,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:31 am Signed for by:HHODO; Rowlett, TX"
2996,417358813252,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:46 am; Dallas, TX; Left at front door.Signature Service not requested."
206,417358813263,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:22 am Signed for by:AMANDY; McKinney, TX"
5191,417358813274,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:22 am Signed for by:SHINES; Forney, TX"
5866,417358813285,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:14 am Signed for by:NSMITH; Frisco, TX"
3510,417358813296,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:03 pm Signed for by:LMC; Pearland, TX"
280,417358813300,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:21 pm Signed for by:WMART; Rockdale, TX"
4130,417358813311,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:15 am Signed for by:KSCALES; Kyle, TX"
290,417358813322,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:49 pm Signed for by:RRECEIVING; Gonzales, TX"
5673,417358813333,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:37 am Signed for by:TNGUYEN; Sachse, TX"
4164,417358813344,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:20 am Signed for by:NDJD; Kaufman, TX"
3284,417358813355,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:32 am Signed for by:SFARIS; Arlington, TX"
3226,417358813366,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:00 am Signed for by:MFITZPATRICK; Katy, TX"
475,417358813377,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:32 am Signed for by:DDEBORAH; Round Rock, TX"
1216,417358813388,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:28 pm Signed for by:RDIAZ; Carrollton, TX"
2918,417358813399,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:03 am Signed for by:BBUDDY; Allen, TX"
260,417358813403,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:24 am Signed for by:JLUCAS; Waxahachie, TX"
3224,417358813414,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:56 am Signed for by:JLARA; Garland, TX"
3482,417358813425,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:12 am Signed for by:AAMY; Plano, TX"
1040,417358813436,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:00 am Signed for by:LYOUNG; Houston, TX"
2463,417358813447,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:21 pm Signed for by:KGINGER; Frisco, TX"
5080,417358813458,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:42 pm Signed for by:GGLORIA; Hurst, TX"
5987,417358813469,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:58 pm Signed for by:MKENZIE; Royse City, TX"
1117,417358813470,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:35 am Signed for by:MMUHAMMAD; Plano, TX"
1129,417358813480,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:23 pm Signed for by:WWALMART; Austin, TX"
185,417358813491,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:19 pm Signed for by:HEASTER; Gainesville, TX"
266,417358813506,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:15 am Signed for by:JBRENT; Grapevine, TX"
5480,417358813517,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:47 am Signed for by:CCHAPARRAL; Round Rock, TX"
2718,417358813528,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:54 pm Signed for by:GCAIN; Houston, TX"
1185,417358813539,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:30 am Signed for by:BBENNET; Austin, TX"
5479,417358813540,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:36 am Signed for by:SSTACEY; Pflugerville, TX"
608,417358813550,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:21 am Signed for by:JLARA; Midland, TX"
4240,417358813561,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:26 am Signed for by:JGREEN; Lewisville, TX"
217,417358813572,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:28 pm Signed for by:MBBRANDON; Lewisville, TX"
590,417358813583,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:00 am Signed for by:BSOY; Fort Worth, TX"
535,417358813594,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:45 pm Signed for by:MSEARS; Abilene, TX"
4219,417358813609,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:58 am Signed for by:LLIZ; Buda, TX"
880,417358813631,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:41 pm Signed for by:AWIKSO; Irving, TX"
6300,417358813642,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:36 am Signed for by:NPEREZ; Prosper, TX"
807,417358813653,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:57 am Signed for by:DDEBBIE; North Richland Hills, TX"
2834,417358813664,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:09 pm Signed for by:MCHEMBLES; Keller, TX"
567,417358813675,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:38 pm Signed for by:ASMITH; Caldwell, TX"
5316,417358813686,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:06 am Signed for by:RROBERT; Fort Worth, TX"
5247,417358813697,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:51 am Signed for by:JJUIE; Roanoke, TX"
1801,417358813701,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:42 am Signed for by:DDAISY; Arlington, TX"
2991,417358813712,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:36 am Signed for by:WWATYWALA; Cedar Park, TX"
3169,417358813723,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:13 pm Signed for by:RJAIMES; Manor, TX"
2105,417358813734,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:31 am Signed for by:MMARILYN; Dallas, TX"
963,417358813745,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:16 am Signed for by:CCYNDI; Weatherford, TX"
4509,417358813756,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:57 am Signed for by:CCHRIS; Fort Worth, TX"
3773,417358813778,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:35 am Signed for by:XMAKAYLA; Fort Worth, TX"
5092,417358813789,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:47 am Signed for by:MELDESKI; Lewisville, TX"
292,417358813790,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:26 pm Signed for by:AADI; Lockhart, TX"
3645,417358813815,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:12 am Signed for by:AVELAQUEZ; Midland, TX"
427,417358813826,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:12 am Signed for by:WLINDA; Greenville, TX"
284,417358813837,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:13 pm Signed for by:MIBARRA; Mansfield, TX"
2891,417358813848,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:43 am Signed for by:ELIMAS; Odessa, TX"
3170,417358813859,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:46 am Signed for by:NNAIL; Elgin, TX"
5672,417358813860,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:34 am Signed for by:AAIMARIMAN; Allen, TX"
5311,417358813870,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 2:19 pm Signed for by:DTABOR; McKinney, TX"
265,417358813881,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:43 am Signed for by:SREDMOND; Terrell, TX"
6898,417358813892,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:55 am Signed for by:DDIAZ; Lubbock, TX"
846,417358813907,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:15 pm Signed for by:SSMITH; La Grange, TX"
220,417358813918,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:46 am Signed for by:JSIAN; Burleson, TX"
2649,417358813929,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:20 am Signed for by:BBAKUL; Irving, TX"
2883,417358813930,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:30 am Signed for by:CCHRISTINE; Plano, TX"
3826,417358813940,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:26 am Signed for by:RREAGEN; Lubbock, TX"
1193,417358813951,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:26 am Signed for by:MSASHA; Monroe, LA"
1455,417358813962,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:19 am Signed for by:DSTEWARD; Fort Worth, TX"
468,417358813973,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:53 am Signed for by:MMCNAB; Texarkana, AR"
539,417358813984,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:59 am Signed for by:SBALQUEA; Alexandria, LA"
1106,417358814009,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:41 am Signed for by:TGREEN; Vidalia, LA"
564,417358814010,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:21 am Signed for by:CCORBIN; Oklahoma City, OK"
23,417358814020,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:13 am Signed for by:JMCCORCAL; Ruston, LA"
7326,417358814031,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:01 am Signed for by:KWIDMANN; Oklahoma City, OK"
227,417358814042,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 2:17 pm Signed for by:CLUETHJE; El Reno, OK"
2804,417358814053,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:45 pm Signed for by:DDOWNING; Oklahoma City, OK"
3430,417358814064,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:09 am Signed for by:MLINDA; Oklahoma City, OK"
130,417358814075,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:05 am Signed for by:MASHWOOD; Muskogee, OK"
376,417358814086,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:12 am Signed for by:CCHAMBERS; Bossier City, LA"
269,417358814097,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:42 am Signed for by:RGATLIFF; Lawton, OK"
129,417358814101,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:21 pm Signed for by:TWARD; Ardmore, OK"
307,417358814112,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:54 am Signed for by:RRITA; West Monroe, LA"
544,417358814123,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:31 am Signed for by:RROB; Oklahoma City, OK"
2653,417358814134,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:52 am Signed for by:DNORRELL; Portales, NM"
1116,417358814145,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:12 am Signed for by:MFRAZIER; Duncan, OK"
4195,417358814156,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:06 pm Signed for by:BRAY; Choctaw, OK"
102,417358814167,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:36 am Signed for by:EIAMS; Stuttgart, AR"
49,417358814178,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:01 pm Signed for by:SGREEN; Hugo, OK"
450,417358814189,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:16 am Signed for by:EWILLIAMS; Shreveport, LA"
448,417358814190,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:31 am Signed for by:DHARRIS; Shreveport, LA"
139,417358814204,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:42 am Signed for by:SSTEVEN; Purcell, OK"
108,417358814215,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:44 am Signed for by:TMAYES; Guthrie, OK"
124,417358814226,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:52 am Signed for by:AURY; Little Rock, AR"
1295,417358814237,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:20 am Signed for by:MWIL; Madill, OK"
392,417358814259,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:21 am Signed for by:RKEYS; Weatherford, OK"
225,417358814260,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:52 am Signed for by:BBRENDA; Sulphur, OK"
7294,417358814281,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:12 pm Signed for by:SRICKABAUGH; Norman, OK"
210,417358814292,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 2:54 pm Signed for by:JCHILDRESS; Holdenville, OK"
136,417358814307,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:19 pm Signed for by:CRECEIVED; Blackwell, OK"
893,417358814318,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 2:22 pm Signed for by:TDEWOODY; Lindsay, OK"
247,417358814329,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:50 am Signed for by:JCOOK; Henryetta, OK"
117,417358814330,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:40 am; Broken Bow, OK; Left at back door.Signature Service not requested."
16,417358814340,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:55 am Signed for by:BSCHNIRRING; Van Buren, AR"
151,417358814362,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:44 am Signed for by:MMAXWELL; McAlester, OK"
52,417358814373,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:02 am Signed for by:KDATOED; Hot Springs National, AR"
141,417358814384,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:42 am Signed for by:CBOLTEN; Fort Smith, AR"
137,417358814395,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:02 pm Signed for by:MTAMI; Stillwater, OK"
821,417358814400,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:06 am Signed for by:LJIM; Clovis, NM"
230,417358814410,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:50 pm Signed for by:JTERRY; Paris, AR"
169,417358814421,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:25 am Signed for by:CBRYANT; Lonoke, AR"
276,417358814432,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:20 am Signed for by:JCOOK; Stigler, OK"
3230,417358814443,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:24 am Signed for by:GGREG; Bryant, AR"
279,417358814454,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:31 am Signed for by:DBARRINGER; De Queen, AR"
1065,417358814465,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:34 am Signed for by:CTOMOKINS; Hope, AR"
2587,417358814476,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:18 am Signed for by:SMARKHAM; Cabot, AR"
66,417358814487,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:23 am Signed for by:EZOLLIECOFFER; Clarksville, AR"
4460,417358814498,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:47 am Signed for by:SDAVIS; Maumelle, AR"
157,417358814502,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:01 am Signed for by:JASBELL; Searcy, AR"
340,417358814513,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:04 pm Signed for by:KKASH; Checotah, OK"
992,417358814524,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:00 am Signed for by:KJONES; Tulsa, OK"
127,417358814535,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:22 am Signed for by:TCRITES; Malvern, AR"
336,417358814546,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:24 pm Signed for by:RREED; Sheridan, AR"
5706,417358814557,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:51 am Signed for by:SMOORE; Little Rock, AR"
67,417358814568,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:27 am Signed for by:JLONG; Mena, AR"
405,417358814579,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:54 am Signed for by:JVINCE; Leesville, LA"
1105,417358814580,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:25 am Signed for by:LMCCRANIE; North Little Rock, AR"
212,417358814590,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:38 am Signed for by:CFARRIS; Norman, OK"
3231,417358814605,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:53 am Signed for by:JOSBURN; Greenwood, AR"
261,417358814616,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:32 am Signed for by:QTHOMAS; Hot Springs National, AR"
576,417358814627,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:36 am Signed for by:SNULL; Tulsa, OK"
85,417358814638,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:09 am Signed for by:BBIRCHFEILD; Benton, AR"
517,417358814649,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:27 am Signed for by:ABREN; Mustang, OK"
5433,417358814650,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:16 am Signed for by:TOWENS; Hot Springs Village, AR"
209,417358814660,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:22 am Signed for by:WWARD; Ozark, AR"
296,417358814671,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:43 pm Signed for by:ATURNBOW; Dardanelle, AR"
125,417358814682,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:49 am Signed for by:SROSE; Fort Smith, AR"
24,417358814693,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:14 pm Signed for by:RSTANDRIDGE; Jacksonville, AR"
3295,417358814708,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:56 am Signed for by:KKARRIE; Broken Arrow, OK"
2803,417358814719,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:42 pm Signed for by:SALLEN; Edmond, OK"
31,417358814720,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:36 am Signed for by:RSMITH; Poteau, OK"
277,417358814730,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:30 am Signed for by:LLINDA; Oklahoma City, OK"
622,417358814741,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:02 am Signed for by:BBRIAN; Oklahoma City, OK"
81,417358814752,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:41 am Signed for by:FRHUAL; Stilwell, OK"
358,417358814763,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:13 am Signed for by:RFLIETT; Alma, AR"
126,417358814785,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:19 pm Signed for by:KKELLER; Little Rock, AR"
58,417358814796,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:05 am Signed for by:JJENNINGS; Russellville, AR"
10,417358814800,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:01 am Signed for by:MMCCARTY; Tahlequah, OK"
318,417358814811,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:42 am Signed for by:MTOM; Arkadelphia, AR"
5071,417358814822,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:04 am Signed for by:JSUSIE; Lawton, OK"
389,417358814833,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:59 am Signed for by:MMARANDA; Edmond, OK"
1626,417358814844,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:37 pm Signed for by:MJAMES; Oklahoma City, OK"
1108,417358814855,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:46 am Signed for by:SSTANLEY; Oak Grove, LA"
55,417358814866,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 2:00 pm Signed for by:CMCMASTER; Booneville, AR"
4241,417358814888,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:55 am Signed for by:MJOHN; Stillwater, OK"
388,417358814899,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:59 am Signed for by:CWATSON; Fort Smith, AR"
4168,417358814903,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:42 am Signed for by:TJONES; Beebe, AR"
8,417358814914,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:47 am Signed for by:ASHARP; Morrilton, AR"
788,417358814925,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:37 pm Signed for by:DTHOMPSON; Clinton, AR"
2734,417358814936,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:23 pm Signed for by:JRODGERS; Norman, OK"
221,417358814958,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:43 am Signed for by:MEMBREE; Yukon, OK"
7,417358814969,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:57 am Signed for by:BBETTY; Sherwood, AR"
5244,417358814970,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:17 am Signed for by:TJUSTICE; Little Rock, AR"
47,417358814980,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:43 am Signed for by:CFARGO; Sallisaw, OK"
368,417358814991,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:36 am Signed for by:MCOLEEN; Parsons, KS"
134,417358815005,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:24 pm Signed for by:DBRANDON; Elk City, OK"
186,417358815016,10/2/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:35 am Signed for by:CCARLA; El Dorado, KS"
445,417358815027,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:16 am Signed for by:BBRATCHER; Leitchfield, KY"
661,417358815038,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:06 am Signed for by:MMARSHALL; Athens, AL"
1134,417358815049,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:43 am Signed for by:VSHEFFIELD; Defuniak Springs, FL"
3288,417358815050,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:53 am Signed for by:TPACHECO; Baton Rouge, LA"
3434,417358815060,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 2:05 pm Signed for by:RRECEIVED; Woodstock, IL"
3627,417358815071,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 3:15 pm Signed for by:LLATIKA; Oakwood, GA"
4223,417358815082,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:20 am Signed for by:DATCHLEY; Maryville, TN"
4256,417358815093,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:18 am Signed for by:WMART; Ames, IA"
1162,417358815233,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:59 pm Signed for by:AWALMART; Washington, IN"
5307,417358815244,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:01 am Signed for by:CCIRUS; Gardner, KS"
5709,417358815255,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:07 am Signed for by:DSUBRA; Locust Grove, GA"
698,417358815314,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:53 am Signed for by:ACELESTE; Cleveland, TN"
1458,417358815325,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:08 am Signed for by:KKAITLYN; Fort Oglethorpe, GA"
32,417358815336,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:26 am Signed for by:MSMITH; Branson, MO"
1732,417358815347,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:57 am Signed for by:JJONEZ; Denison, IA"
78,417358815370,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:59 am Signed for by:JVANDYKE; Marshfield, MO"
331,417358815380,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:38 pm Signed for by:PPARSLNS; Sulphur, LA"
354,417358815406,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 12:34 pm Signed for by:JLOCK; Owensville, MO"
5261,417358815461,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:31 am Signed for by:MKOZIAL; Pineville, MO"
28,417358815472,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 11:12 am Signed for by:RWILSON; Miami, OK"
96,417358815483,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 10:24 am Signed for by:CCINDY; Harrisonville, MO"
673,417358815494,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:22 am Signed for by:MMANO; Clarksville, TN"
1764,417358815510,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 9:12 am Signed for by:CBECKER; Windsor Heights, IA"
2131,417358815520,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 8:42 am Signed for by:FRELLIGO; Topeka, KS"
7185,417358815553,10/1/2024,Delivered,10/3/2024,"Delivered: 10/03/2024 1:33 pm; Cumming, GA; Left at front door.Signature Service not requested."
