Market Number,Store Number,Total Season Pallet Shipped ,Total Season Pallets Sold ,FY26 Projected Pallet Ships 
526,4105,5,4,4
526,4366,6,5,5
526,4415,10,8,9
526,5108,6,5,6
526,5726,4,3,4
526,5782,4,3,3
526,5960,9,8,9
526,5962,5,4,5
526,6587,7,6,7
526,6813,8,7,8
526,7229,6,4,5
528,2835,1,1,1
528,3449,2,2,2
528,3450,2,2,2
528,4056,1,1,1
528,5224,1,1,1
528,5226,1,1,1
528,5290,2,2,2
528,5490,1,1,1
528,5715,4,3,3
528,6098,1,1,1
528,6159,1,1,1
528,6459,2,1,1
528,6786,1,1,1
528,6850,1,1,1
528,7220,1,1,1
528,7311,1,1,1
533,2393,3,3,3
533,2394,3,2,3
533,2875,4,3,3
533,2876,3,2,2
533,2877,3,2,3
533,2878,2,2,2
533,2984,6,5,5
533,3202,4,3,3
533,3275,3,2,3
533,3327,2,2,2
533,3615,3,3,3
533,3637,5,4,5
533,5286,3,2,2
533,5314,3,3,3
533,5323,3,3,3
533,5805,2,2,2
533,5863,3,2,2
533,7308,2,1,1
534,2686,2,2,2
534,2741,3,2,2
534,2742,2,2,2
534,3164,1,0,0
534,3479,3,2,2
534,3654,3,2,3
534,4375,2,2,2
534,4376,2,2,2
534,4686,3,2,3
534,5738,5,4,5
534,5837,3,2,3
534,6953,5,4,4
534,7635,,,2
537,2744,3,3,3
537,2745,4,4,4
537,3168,4,4,4
537,3723,4,3,3
537,4128,6,5,5
537,4516,5,4,4
537,4579,5,3,3
537,5737,3,2,2
537,5789,5,3,4
537,5790,3,2,2
537,6960,4,4,4
537,7242,6,5,5
537,7317,9,8,8
538,2839,2,2,2
538,3062,3,2,2
538,3111,3,2,2
538,3238,4,3,3
538,4057,2,2,2
538,4470,4,3,3
538,4478,4,3,3
538,5692,3,3,3
538,5693,3,2,2
538,5791,3,3,3
538,6971,5,5,5
538,7072,3,3,3
538,7127,8,7,8
541,3727,4,4,4
541,3736,5,4,4
541,4048,5,4,4
541,4659,2,1,1
541,5125,3,2,3
541,5310,4,3,3
541,5327,3,2,3
541,5328,3,2,2
541,5773,3,2,3
541,7233,3,2,3
541,7241,4,3,3
541,7262,2,2,2
542,2919,4,3,3
542,2940,6,5,5
542,3743,4,3,3
542,3745,5,3,4
542,3746,4,3,3
542,3752,5,4,5
542,4114,4,3,4
542,4193,2,2,2
542,4367,3,3,3
542,4371,5,5,5
542,4373,4,4,4
542,4577,2,2,2
542,4605,2,2,2
542,4674,4,3,4
542,5204,2,2,2
542,5700,2,2,2
543,3042,5,4,4
543,3703,2,2,2
543,4586,10,8,9
543,5081,8,7,8
543,5102,4,3,3
543,5464,3,2,2
543,5722,5,4,4
543,5774,5,4,4
543,5776,4,3,4
543,5832,4,3,3
543,6165,4,3,3
543,6166,4,3,4
543,6323,8,7,7
543,6577,4,3,4
543,6588,4,4,4
543,6849,2,2,2
543,7099,4,3,3
544,2500,,,4
544,3184,2,2,2
544,3424,3,2,2
544,3990,5,5,5
544,4189,3,3,3
544,4504,2,2,2
544,4580,2,2,2
544,4672,5,4,5
544,4673,3,2,2
544,4691,5,4,4
544,4756,4,3,3
544,5062,3,2,2
544,5100,3,3,3
544,5248,5,4,5
544,5256,5,4,4
544,5459,3,3,3
545,2983,,,2
545,4210,4,3,4
545,4357,6,5,6
545,4582,3,3,3
545,4648,2,1,1
545,4657,3,2,3
545,5098,5,4,4
545,5623,2,2,2
545,5653,1,1,1
545,5740,6,5,6
545,5744,5,4,4
545,5769,7,6,6
545,5771,4,4,4
545,6531,5,4,5
545,8861,3,2,2
546,840,5,4,4
546,920,4,4,4
546,2773,8,7,7
546,2801,4,3,3
546,2858,7,6,6
546,4421,4,4,4
546,4426,7,6,6
546,4517,3,3,3
546,4527,4,3,4
546,5198,3,3,3
546,5903,7,6,6
546,5907,5,4,5
546,6732,5,4,5
548,2391,4,3,4
548,3013,4,3,3
548,3161,2,2,2
548,3414,1,1,1
548,4141,3,2,3
548,4434,3,3,3
548,4667,2,2,2
548,5221,3,2,3
548,5654,3,2,2
548,5670,3,2,3
548,5831,3,3,3
548,5876,2,2,2
548,6207,5,3,3
549,525,3,2,3
549,2944,4,3,4
549,3606,5,4,4
549,3629,4,3,4
549,3862,4,4,4
549,4561,1,1,1
549,5005,4,3,3
549,5816,2,2,2
549,5817,3,2,3
549,5818,1,1,1
549,5819,2,2,2
549,5820,2,2,2
549,6398,4,4,4
550,2590,2,2,2
550,3050,2,1,1
550,3098,1,1,1
550,3144,4,3,3
550,3145,2,1,1
550,3146,2,1,1
550,3178,3,2,2
550,4178,2,2,2
550,4757,3,2,3
550,5627,3,2,3
550,5678,2,1,1
550,5993,2,1,1
550,5994,2,1,1
551,3084,7,5,5
551,3099,3,3,3
551,3101,4,3,4
551,4134,4,3,3
551,4169,6,5,6
551,5008,5,4,4
551,5601,3,2,2
551,5603,3,3,3
551,5637,2,2,2
551,5640,4,3,3
551,5661,3,3,3
551,5684,13,11,12
552,2468,2,2,2
552,3022,6,5,5
552,3090,1,1,1
552,4127,2,2,2
552,4759,1,1,1
552,5007,2,2,2
552,5606,4,3,3
552,5608,3,2,3
552,5609,6,5,5
552,5683,6,5,5
552,5979,3,3,3
552,5981,3,2,2
552,5982,3,2,2
553,1511,10,9,9
553,1590,10,8,9
553,1996,3,2,2
553,3163,10,9,10
553,3235,7,6,7
553,3311,11,10,11
553,3397,11,9,11
553,4303,18,15,17
554,3070,1,1,1
554,3071,1,1,1
554,3072,2,2,2
554,3074,1,1,1
554,3619,4,2,2
554,3635,6,5,5
554,4528,4,3,4
554,4692,4,3,3
554,5143,4,3,4
554,5188,4,3,3
554,5267,2,2,2
554,5815,2,1,2
554,7601,2,2,2
557,3094,1,1,1
557,3988,2,2,2
557,4100,1,1,1
557,4180,3,2,3
557,4494,4,3,4
557,4700,2,2,2
557,4706,3,2,2
557,5109,3,2,2
557,5110,2,1,2
557,5205,2,2,2
557,5206,2,2,2
557,7043,2,1,2
557,7168,2,1,2
558,1807,4,3,3
558,2040,3,3,3
558,2871,7,4,4
558,3422,3,3,3
558,4456,5,4,4
558,5944,3,2,2
559,3617,2,2,2
559,3817,3,3,3
559,4159,3,2,2
559,4565,4,3,3
559,5255,2,2,2
559,5265,5,4,5
559,5741,3,2,3
559,5760,3,2,2
559,5846,1,2,2
559,5875,2,1,1
559,5988,2,2,2
559,6149,2,2,2
559,6548,2,1,1
561,2397,3,3,3
561,2433,2,2,2
561,2975,4,3,3
561,2976,3,2,3
561,2977,3,3,3
561,3015,6,5,5
561,3204,2,2,2
561,3530,2,2,2
561,3870,2,2,2
561,4046,2,2,2
561,5021,3,3,3
561,5824,4,3,3
561,7224,3,2,2
561,7232,3,2,3
561,7240,4,3,3
562,3452,2,1,1
562,3509,1,1,1
562,3542,1,1,1
562,3579,2,1,2
562,4465,1,1,1
562,4466,1,1,1
562,4468,1,1,1
562,4618,1,1,1
562,5094,2,1,2
562,5353,2,1,2
562,6583,2,2,2
562,6590,5,5,5
562,7309,2,1,2
562,7357,2,1,2
562,7361,1,1,1
566,2488,4,3,4
566,4188,6,5,6
566,4469,4,3,3
566,4589,5,4,4
566,4591,4,4,4
566,5059,5,4,4
566,5107,3,3,3
566,5119,2,1,1
566,5148,3,2,2
566,5182,3,2,3
566,5716,3,3,3
566,5925,3,2,2
566,7342,5,4,4
569,413,2,2,2
569,456,4,3,3
569,595,6,4,4
569,1000,3,2,2
569,1041,4,3,3
569,1296,4,3,3
569,2763,4,3,3
569,2765,4,2,2
569,4112,3,2,2
569,5808,3,2,2
570,2451,2,2,2
570,3317,3,3,3
570,3385,5,4,4
570,3512,2,2,2
570,3517,4,3,3
570,4464,4,3,3
570,4676,6,5,5
570,5675,2,2,2
570,5702,3,2,2
570,7349,3,2,2
570,7362,3,2,3
577,3159,6,4,5
577,3520,6,4,5
577,3795,4,2,2
577,5752,5,3,4
580,492,7,5,6
580,566,7,5,5
580,870,7,5,5
580,1002,9,6,7
580,1026,8,7,7
580,1162,6,4,4
580,1371,7,6,6
580,1783,7,5,5
580,2563,4,3,4
580,4216,6,5,6
581,1645,17,14,16
581,1826,12,10,12
581,1882,10,8,9
581,2536,0,0,0
581,5215,11,9,10
581,5394,13,11,13
581,5859,9,7,7
581,5956,10,8,9
582,1572,17,15,16
582,1768,5,4,4
582,1827,2,2,2
582,2511,6,6,6
582,3208,5,5,5
582,4068,6,5,5
582,4438,10,8,9
582,4689,3,3,3
582,4696,2,2,2
582,5167,8,7,8
582,5270,5,4,5
583,259,10,9,10
583,789,15,13,15
583,1055,10,9,10
583,1800,8,7,8
583,3224,7,6,7
583,3225,11,9,11
583,5823,5,4,5
583,5987,11,10,11
583,8930,2,2,2
585,2223,9,6,7
585,2293,3,2,2
585,2752,8,6,6
585,3533,8,5,6
585,3824,6,5,5
585,4734,4,3,3
585,5957,5,4,4
801,1854,0,0,0
801,2026,0,0,0
801,2240,0,0,1
801,2423,0,2,2
801,2449,0,0,0
801,2721,0,0,0
801,5803,0,0,0
811,3693,0,1,1
811,3716,0,0,0
811,5793,0,1,1
811,5802,0,0,0
67,6930,,,2
