Region,Store ID,First Assigned Carrier,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Week Reported,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
13,2938,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202411,89.90%,93.00%,13.5,85.90%,91.60%,94.30%,87.30%
13,75,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202411,85.90%,83.40%,13.1,80.30%,93.00%,89.50%,79.90%
13,4295,,Scheduled Delivery Standard,36,Executive Review,Recovering,Store Focus,202411,91.40%,90.90%,11.3,93.60%,96.40%,89.80%,86.10%
13,909,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202411,94.20%,96.70%,12.8,91.90%,97.80%,98.10%,89.20%
13,1163,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202411,85.10%,86.40%,17.1,85.40%,87.20%,92.40%,75.40%
13,5022,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202411,84.90%,97.20%,13.9,82.10%,86.00%,90.70%,80.30%
13,541,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202411,89.60%,91.90%,11.6,90.70%,95.50%,91.70%,80.80%
13,989,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202411,89.50%,89.10%,13.2,89.40%,90.40%,93.00%,85.00%
13,4129,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,86.30%,78.20%,18.9,85.70%,86.60%,83.00%,89.30%
13,501,,Scheduled Delivery Standard,6,Active Monitoring,Degrading,Store Focus,202411,90.10%,88.20%,10.6,81.40%,93.20%,96.00%,89.40%
13,916,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202411,77.30%,74.50%,18.3,84.30%,80.50%,73.30%,70.30%
13,1025,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202411,88.50%,87.70%,14.3,92.30%,92.80%,84.50%,84.70%
64,5102,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202411,90.50%,88.50%,10.3,88.70%,93.70%,94.90%,85.20%
7,1253,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202411,79.40%,84.20%,12.1,92.90%,71.30%,83.90%,72.80%
7,2991,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,202411,92.30%,84.30%,13.1,93.30%,88.80%,94.90%,92.00%
7,3569,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,85.90%,87.40%,10.4,85.10%,82.50%,89.00%,86.80%
7,5479,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,88.50%,89.60%,12.3,88.20%,89.70%,87.10%,88.60%
7,5480,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,85.90%,83.70%,15.5,88.20%,87.60%,81.40%,86.40%
6,194,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,88.10%,83.70%,14.2,88.50%,86.40%,88.70%,88.80%
46,3771,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202411,86.00%,91.90%,16.2,80.90%,82.20%,88.10%,92.60%
46,2482,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202411,86.10%,87.90%,12.3,76.60%,88.10%,90.60%,90.40%
46,3884,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202411,90.70%,93.50%,12.3,85.60%,91.70%,92.90%,92.90%
41,491,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202411,88.40%,92.10%,15.4,77.20%,91.60%,93.90%,91.00%
41,694,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,85.10%,81.10%,15.4,84.00%,84.60%,88.50%,83.30%
59,4053,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202411,82.00%,87.40%,7.5,82.80%,84.10%,83.80%,77.60%
59,5767,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202411,82.70%,68.00%,13.9,88.00%,97.40%,91.00%,55.60%
59,4524,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202411,88.40%,94.30%,10.8,85.50%,90.00%,95.10%,83.50%
41,1580,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202411,74.80%,73.40%,22.4,68.20%,80.40%,78.70%,72.20%
41,2787,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202411,73.30%,85.00%,23.8,81.60%,70.80%,78.60%,62.30%
41,3529,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202411,89.30%,92.10%,10.7,88.30%,92.20%,91.80%,84.70%
41,5443,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202411,83.10%,83.10%,20.1,82.60%,86.70%,84.10%,79.20%
41,2628,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202411,87.70%,92.60%,14.4,90.70%,88.20%,92.80%,79.10%
41,1655,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202411,87.90%,86.80%,13.8,83.70%,89.30%,93.10%,85.50%
41,3781,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202411,79.00%,89.80%,14.5,60.50%,86.90%,83.80%,82.80%
41,3294,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202411,90.80%,91.50%,10.5,86.40%,92.60%,93.40%,91.10%
41,5418,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202411,88.60%,88.10%,11.9,85.30%,90.30%,91.20%,87.60%
41,2691,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202411,84.20%,91.80%,11.8,84.20%,81.80%,87.30%,83.70%
19,3476,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202411,87.10%,85.10%,11.3,88.10%,88.70%,87.80%,83.80%
19,4383,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202411,72.40%,86.50%,13.3,67.00%,72.30%,79.10%,69.90%
19,5842,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202411,92.20%,92.00%,10.8,89.10%,95.50%,94.30%,89.80%
19,2080,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202411,88.80%,79.90%,13,87.00%,87.90%,89.60%,90.70%
19,5160,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202411,92.90%,93.20%,13.9,94.10%,93.00%,95.20%,89.40%
19,5472,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202411,85.10%,98.80%,12.8,88.80%,89.50%,87.10%,73.80%
19,5029,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202411,93.70%,98.20%,10.7,91.90%,96.10%,97.20%,89.90%
19,2644,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202411,78.20%,73.20%,14.9,80.30%,85.10%,84.20%,64.40%
19,5097,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202411,79.10%,70.30%,15,75.60%,76.00%,88.40%,76.30%
19,3726,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202411,88.20%,80.10%,13.9,85.40%,83.30%,94.40%,89.70%
19,4424,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202411,83.60%,87.10%,17.3,88.50%,86.90%,83.90%,74.00%
19,5844,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202411,88.10%,96.80%,11,85.70%,91.00%,93.10%,81.60%
19,1923,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202411,81.50%,66.40%,14.9,85.70%,78.70%,83.70%,77.50%
19,2238,,Scheduled Delivery Standard,14,At Risk,Recovering,Store Focus,202411,93.90%,94.00%,11.4,96.40%,94.10%,95.20%,89.80%
19,2493,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202411,72.90%,74.90%,18.6,86.80%,90.60%,69.50%,53.40%
19,2567,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202411,79.50%,84.70%,10.9,74.40%,90.90%,86.70%,67.80%
19,3453,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202411,61.20%,68.90%,20.6,76.80%,80.70%,41.00%,55.80%
19,3876,,Scheduled Delivery Standard,32,Executive Review,Recovering,Store Focus,202411,88.60%,83.80%,13.1,90.50%,94.60%,93.00%,76.90%
19,5064,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202411,93.20%,92.10%,11.5,85.90%,96.80%,98.30%,92.00%
19,2817,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202411,91.80%,91.90%,12,80.80%,96.20%,95.50%,95.30%
25,481,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202411,93.30%,93.70%,10,92.00%,97.70%,94.60%,89.30%
25,1734,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,202411,92.70%,91.40%,10.6,90.70%,95.10%,95.80%,89.30%
25,2491,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202411,89.00%,87.00%,10.6,85.70%,85.80%,94.60%,91.40%
25,1602,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202411,90.10%,91.10%,14,91.30%,92.90%,91.10%,84.90%
25,2728,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202411,86.50%,87.00%,14,82.40%,78.50%,91.40%,94.00%
25,3210,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202411,92.60%,88.80%,10.5,91.50%,89.50%,96.50%,93.10%
25,3602,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202411,82.80%,90.50%,19.5,79.20%,79.00%,87.50%,86.10%
25,1028,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202411,85.90%,89.50%,17,74.40%,85.80%,94.10%,89.90%
25,3460,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202411,90.20%,89.80%,12.4,86.60%,90.90%,92.00%,90.80%
25,5402,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,87.10%,93.40%,10.1,85.20%,89.20%,87.70%,86.30%
25,1938,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202411,87.70%,93.00%,14,70.80%,100.00%,95.40%,92.00%
25,3004,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202411,88.10%,91.10%,10.9,77.10%,91.20%,95.80%,88.80%
25,5485,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202411,85.00%,91.10%,16.3,72.80%,85.60%,92.20%,88.10%
20,1927,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202411,89.80%,89.90%,14,89.30%,89.90%,91.80%,88.00%
20,2588,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202411,79.90%,88.40%,14.3,62.70%,78.40%,87.20%,89.40%
20,1739,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202411,88.30%,87.40%,10.4,85.60%,94.40%,92.50%,81.00%
20,2362,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,85.60%,98.90%,12.4,82.80%,83.60%,88.20%,87.80%
20,1839,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202411,90.60%,89.30%,16,88.00%,92.70%,89.20%,92.10%
20,2073,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202411,85.50%,97.30%,11.9,82.40%,84.80%,89.10%,85.70%
20,2316,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202411,88.70%,87.20%,16.1,86.60%,92.80%,86.50%,88.70%
20,1911,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202411,89.40%,96.80%,14.4,85.20%,92.00%,93.50%,87.20%
20,2966,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202411,92.90%,94.40%,11.1,93.00%,95.50%,97.10%,84.30%
20,2115,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202411,84.80%,86.70%,14.8,79.60%,83.50%,86.40%,90.40%
20,2209,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202411,89.50%,89.80%,12.3,91.70%,83.00%,91.90%,91.30%
20,3262,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202411,89.80%,95.90%,11.8,87.90%,78.80%,94.50%,96.60%
40,80,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202411,91.80%,90.70%,13,94.80%,91.70%,88.70%,92.30%
40,451,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202411,94.10%,91.30%,11.5,97.40%,89.60%,93.70%,95.60%
40,1094,,Scheduled Delivery Standard,46,Executive Review,Recovering,Store Focus,202411,91.00%,92.40%,11.1,92.50%,91.90%,94.00%,86.40%
40,4553,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,202411,87.70%,81.90%,15.8,91.90%,89.70%,87.40%,82.30%
40,2855,,Scheduled Delivery Standard,36,Executive Review,Degrading,Store Focus,202411,89.70%,84.50%,12.5,88.30%,91.00%,92.80%,86.60%
40,2955,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202411,87.50%,90.30%,13.7,89.70%,90.30%,88.80%,80.40%
59,6172,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202411,86.70%,83.70%,10.8,84.10%,83.20%,89.20%,88.80%
40,213,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202411,88.70%,93.80%,12.4,93.20%,85.70%,90.70%,85.60%
40,1161,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202411,89.30%,78.00%,11.9,94.00%,84.80%,86.90%,93.10%
40,1188,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202411,79.50%,86.30%,19.3,79.10%,79.40%,81.10%,78.30%
40,2616,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202411,85.60%,82.00%,18.3,86.60%,81.60%,86.40%,87.60%
40,5927,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202411,88.10%,94.10%,14.1,84.20%,88.20%,90.20%,89.80%
40,172,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202411,91.30%,95.90%,12.5,95.40%,92.70%,89.50%,87.40%
40,2694,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202411,88.10%,91.20%,14.6,80.60%,88.70%,88.40%,94.70%
40,3061,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202411,83.00%,90.60%,13.8,80.30%,80.80%,89.70%,81.70%
40,5150,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202411,73.00%,87.90%,14.2,64.90%,77.90%,81.40%,68.20%
40,256,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202411,87.80%,83.20%,14.2,88.00%,87.50%,89.10%,86.50%
21,3783,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202411,82.10%,87.80%,18.3,77.00%,82.60%,89.00%,79.90%
21,5104,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202411,81.80%,79.80%,15.5,69.60%,74.10%,97.70%,88.50%
21,1510,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202411,80.80%,80.40%,19.4,64.10%,76.10%,89.10%,92.00%
21,2967,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202411,80.30%,91.90%,18.9,78.00%,83.10%,81.90%,78.00%
21,3749,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202411,88.90%,84.40%,12.3,86.40%,87.70%,96.80%,84.90%
21,1566,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202411,90.90%,89.50%,11.6,86.00%,91.10%,96.40%,90.30%
21,2726,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202411,85.60%,92.10%,11.6,85.20%,87.80%,89.40%,79.90%
21,3447,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202411,90.50%,96.60%,12.3,87.30%,89.80%,93.30%,91.90%
21,3206,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202411,91.50%,79.50%,12.5,90.10%,89.00%,91.30%,95.40%
53,2452,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202411,83.90%,87.30%,18.5,69.80%,88.20%,92.00%,87.10%
53,6394,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202411,84.00%,91.80%,19.4,83.60%,86.50%,91.10%,73.70%
14,938,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202411,91.40%,94.30%,12.4,92.00%,88.20%,94.90%,90.60%
14,1101,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202411,87.70%,76.70%,12.1,89.30%,90.80%,82.50%,87.90%
14,5348,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202411,84.20%,81.60%,15.9,86.30%,78.90%,88.10%,83.90%
14,1229,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,73.90%,72.80%,16,62.70%,63.40%,86.20%,83.60%
72,4504,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202411,83.10%,85.40%,11.8,74.90%,87.00%,83.00%,87.70%
14,990,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202411,91.00%,94.20%,17.8,90.90%,91.50%,92.00%,89.90%
14,1222,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202411,90.40%,92.00%,14.2,93.10%,91.10%,93.20%,83.90%
14,1224,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202411,92.60%,99.90%,11.4,95.80%,92.60%,94.00%,88.30%
14,919,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202411,75.50%,84.20%,19.3,80.50%,49.30%,81.60%,87.20%
14,944,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202411,87.70%,85.20%,15.6,84.70%,89.10%,87.50%,89.50%
14,3439,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202411,82.10%,82.70%,20.1,88.80%,81.40%,78.20%,79.80%
14,4520,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202411,86.90%,85.90%,10.8,88.20%,91.50%,84.20%,83.60%
14,1201,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202411,81.90%,78.60%,16.6,78.40%,73.00%,88.40%,86.10%
14,356,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202411,92.90%,92.60%,10.8,96.30%,94.70%,95.00%,86.00%
14,4200,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202411,93.20%,95.60%,10.5,97.10%,97.60%,94.20%,83.40%
3,1390,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202411,69.60%,69.60%,21.5,76.90%,68.50%,50.70%,80.20%
3,1536,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202411,80.50%,90.50%,18.5,93.20%,84.10%,60.10%,77.30%
3,3463,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202411,89.50%,90.40%,14.9,94.30%,94.90%,97.30%,71.70%
3,686,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202411,90.10%,93.40%,12.6,95.30%,85.40%,89.90%,90.00%
3,705,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202411,88.40%,93.10%,17,86.90%,85.20%,92.50%,88.90%
3,942,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,202411,92.00%,89.40%,15,95.80%,92.80%,87.70%,91.60%
3,613,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202411,87.80%,90.00%,14.4,94.10%,87.90%,82.70%,86.90%
3,899,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202411,90.80%,94.50%,11.9,93.20%,96.90%,85.90%,87.50%
3,952,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202411,95.40%,89.50%,12.6,96.90%,97.70%,97.50%,88.90%
3,1072,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202411,91.40%,92.30%,12.3,95.00%,96.20%,91.10%,83.30%
3,1219,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202411,91.10%,97.50%,10.8,93.40%,91.70%,92.20%,87.20%
12,1469,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202411,82.10%,83.70%,16.9,89.10%,91.00%,66.60%,81.70%
12,1320,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202411,87.80%,92.20%,14.6,86.90%,89.20%,89.30%,85.70%
12,2310,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202411,83.60%,86.20%,11.9,69.10%,87.80%,91.40%,88.30%
12,690,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202411,90.90%,89.60%,12,94.80%,81.90%,93.30%,93.80%
11,699,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,71.80%,76.40%,17.4,70.20%,70.60%,71.10%,74.90%
11,716,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202411,92.20%,86.60%,11.6,91.40%,89.90%,95.20%,92.20%
11,175,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202411,73.30%,68.60%,23.8,81.20%,74.20%,69.00%,69.00%
11,848,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202411,66.20%,65.70%,20.5,61.80%,70.00%,71.50%,60.50%
11,5196,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202411,78.50%,85.50%,20.1,74.50%,73.40%,91.20%,76.10%
11,950,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202411,89.00%,91.60%,13.9,93.10%,88.80%,90.00%,84.80%
11,1561,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,202411,81.20%,86.90%,19,71.80%,81.20%,87.40%,84.20%
11,2322,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202411,85.80%,80.00%,14.8,83.00%,91.00%,50.00%,85.10%
12,332,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202411,90.20%,94.20%,11.9,91.20%,88.80%,91.60%,89.20%
12,433,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202411,89.80%,87.40%,11.6,85.90%,91.30%,92.90%,89.40%
12,671,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,85.70%,82.10%,11.2,85.80%,86.20%,84.60%,86.10%
12,272,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,85.40%,80.50%,13.6,86.30%,88.10%,84.30%,83.60%
12,659,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,84.60%,81.70%,12.7,83.00%,80.20%,91.90%,84.60%
12,710,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,81.70%,81.00%,15.1,86.60%,83.70%,77.20%,79.20%
12,3717,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202411,87.70%,81.10%,10,81.80%,82.40%,93.30%,92.80%
11,715,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202411,92.00%,92.50%,12.2,93.80%,95.30%,89.20%,89.60%
11,2306,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202411,77.80%,82.10%,17.3,61.10%,76.90%,85.30%,83.90%
11,112,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202411,91.90%,99.70%,11.9,94.20%,94.20%,92.90%,86.30%
11,875,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202411,86.70%,88.90%,11.9,85.10%,87.30%,88.30%,85.80%
11,6469,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202411,86.90%,85.30%,12.7,84.50%,89.00%,92.60%,80.80%
2,594,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202411,91.50%,95.50%,13.2,93.80%,91.80%,91.80%,88.90%
2,745,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202411,89.30%,94.20%,12.7,85.10%,94.70%,93.10%,83.90%
2,3609,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202411,90.40%,94.60%,11.1,92.90%,91.90%,89.80%,87.30%
2,3401,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202411,89.20%,94.70%,12.4,88.90%,91.40%,92.70%,84.00%
2,3621,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202411,88.30%,95.30%,11.4,90.40%,89.60%,85.00%,88.10%
2,758,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202411,88.60%,87.50%,15.7,94.00%,92.10%,90.10%,79.40%
2,1153,,Scheduled Delivery Standard,38,Executive Review,Degrading,Store Focus,202411,86.00%,88.40%,14.1,89.20%,90.50%,85.40%,79.00%
2,1367,,Scheduled Delivery Standard,38,Executive Review,Recovering,Store Focus,202411,89.50%,88.30%,19.8,96.70%,95.80%,83.60%,82.50%
2,1403,,Scheduled Delivery Standard,37,Executive Review,Recovering,Store Focus,202411,88.10%,77.70%,11.5,92.90%,96.60%,88.10%,75.90%
2,3118,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,78.30%,95.90%,11.1,73.10%,84.40%,78.00%,77.60%
2,3709,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202411,90.90%,96.90%,10.5,93.20%,95.00%,90.10%,85.30%
2,6998,,Scheduled Delivery Standard,38,Executive Review,Degrading,Store Focus,202411,84.70%,84.30%,14.4,89.00%,89.70%,81.70%,77.40%
2,3205,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202411,85.70%,87.40%,14.4,87.50%,90.60%,85.00%,78.60%
2,3741,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202411,91.50%,99.00%,10.4,93.10%,95.10%,89.40%,88.10%
2,459,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202411,84.80%,88.60%,15.4,86.20%,85.00%,83.00%,85.00%
2,1340,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202411,90.10%,97.10%,16,88.90%,92.80%,90.90%,87.50%
2,754,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,78.60%,81.00%,13.2,82.30%,87.00%,74.00%,70.40%
2,1227,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,82.70%,77.20%,13.7,88.40%,84.00%,77.80%,80.90%
2,1293,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202411,91.00%,92.90%,12.6,90.50%,93.10%,91.50%,89.00%
2,4144,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202411,93.80%,94.80%,10.2,96.50%,98.80%,95.40%,84.90%
42,3331,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202411,85.50%,79.30%,9.7,83.90%,83.20%,87.20%,88.50%
42,278,,Scheduled Delivery Standard,6,Active Monitoring,Degrading,Store Focus,202411,91.30%,84.50%,9.6,85.40%,92.30%,95.20%,92.10%
42,376,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202411,88.00%,90.90%,14.1,85.10%,94.80%,93.00%,79.40%
42,3868,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202411,80.50%,79.60%,15,75.00%,67.80%,92.00%,88.00%
42,1193,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202411,86.80%,81.40%,13.3,83.80%,82.80%,92.30%,88.40%
