Store,Invoice Date,Store Invoice Period,Invoice #,Machine,Total,OOS Billing Category,Area of Machine,Memo
1531,12/16/2021,Feb 2022,541973,Quantum 4 AV,$318.75,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#refused"">REFUSED ACCESS TO DEVICE</a>",OTHER,
3568,12/16/2021,Feb 2022,541986,8000 - BCR2,$455.81,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#refused"">REFUSED ACCESS TO DEVICE</a>",OTHER,
4235,12/16/2021,Feb 2022,541990,8000 - BCR2,$556.27,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#gas"">IMPROPER HANDLING - GAS SPRING</a>",OTHER,
2550,12/16/2021,Feb 2022,541992,8000 - BCR2,$690.80,IMPROPER HANDLING - SHUTTER,BNR,
3260,12/16/2021,Feb 2022,541995,8000 - BCR2,$460.71,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
3464,12/16/2021,Feb 2022,541996,8000,$694.86,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#gas"">IMPROPER HANDLING - GAS SPRING</a>",OTHER,
1290,12/16/2021,Feb 2022,541997,8000 - BCR2,$556.27,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#gas"">IMPROPER HANDLING - GAS SPRING</a>",OTHER,
6963,12/16/2021,Feb 2022,542010,8000 - BCR2,$460.06,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#refused"">REFUSED ACCESS TO DEVICE</a>",OTHER,
490,12/16/2021,Feb 2022,542015,8000 - BCR2,"$2,950.87","<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#coin"">IMPROPER HANDLING - COIN SORTER</a>",BCR,
5498,12/16/2021,Feb 2022,542016,8000 - BCR2,$555.12,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
2583,12/16/2021,Feb 2022,542019,8000 - BCR2,$673.33,IMPROPER HANDLING - SHUTTER,BNR,
1607,12/16/2021,Feb 2022,542023,8000 - BCR2,"$1,046.11",IMPROPER HANDLING - SHUTTER,BNR,
1729,12/17/2021,Feb 2022,542082,8000 - BCR2,$415.16,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
7320,12/17/2021,Feb 2022,542117,7000,$483.87,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
3527,12/17/2021,Feb 2022,542239,Quantum 4 AV,$454.75,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#declined"">SITE DECLINED TROUBLESHOOTING</a>",OTHER,
2889,12/17/2021,Feb 2022,542243,8000 - BCR2,"$1,067.11",IMPROPER HANDLING - SHUTTER,BNR,
639,12/17/2021,Feb 2022,542245,8000 - BCR2,$512.74,IMPROPER HANDLING - SHUTTER,BNR,
3302,12/17/2021,Feb 2022,542250,8000,$460.06,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#failed"">CUSTOMER FAILED TO CANCEL CALL</a>",OTHER,
4168,12/17/2021,Feb 2022,542252,8000 - BCR2,"$2,978.14","<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#coin"">IMPROPER HANDLING - COIN SORTER</a>",BCR,
1235,12/17/2021,Feb 2022,542261,8000 - BCR2,$569.19,IMPROPER HANDLING - SHUTTER,BNR,
481,12/17/2021,Feb 2022,542265,8000 - BCR2,$546.12,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
3053,12/17/2021,Feb 2022,542271,8000 - BCR2,$89.55,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#vault"">IMPROPER HANDLING - VAULT</a>",OTHER,
1317,12/17/2021,Feb 2022,542272,8000 - BCR2,$69.65,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
5894,12/17/2021,Feb 2022,542273,8000 - BCR2,$638.47,IMPROPER HANDLING - SHUTTER,BNR,
4337,12/17/2021,Feb 2022,542276,8000 - BCR2,$332.14,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#improper"">IMPROPER HANDLING - IMPROPER RACKING OF NR</a>",BNR,
809,12/17/2021,Feb 2022,542277,8000 - BCR2,$442.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
5234,12/17/2021,Feb 2022,542278,DUAL - 7000 - BCR2,$508.22,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
1790,12/17/2021,Feb 2022,542279,8000 - BCR2,$681.87,IMPROPER HANDLING - SHUTTER,BNR,
1943,12/17/2021,Feb 2022,542280,8000 - BCR2,$516.31,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
2994,12/17/2021,Feb 2022,542281,8000 - BCR2,$325.36,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#maintenance"">MAINTENANCE & CLEANING</a>",BCR,
623,12/17/2021,Feb 2022,542283,8000 - BCR2,$319.50,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#maintenance"">MAINTENANCE & CLEANING</a>",BNR,
4277,12/17/2021,Feb 2022,542287,8000 - BCR2,$381.34,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
1539,12/17/2021,Feb 2022,542290,8000 - BCR2,$517.58,IMPROPER HANDLING - SHUTTER,BNR,
1649,12/17/2021,Feb 2022,542291,8000 - BCR2,$511.13,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
3541,12/17/2021,Feb 2022,542292,8000 - BCR2,$504.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
6931,12/17/2021,Feb 2022,542293,8000 - BCR2,$450.50,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
3876,12/17/2021,Feb 2022,542294,8000 - BCR2,$450.50,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
2718,12/17/2021,Feb 2022,542295,8000 - BCR2,$324.75,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#maintenance"">MAINTENANCE & CLEANING</a>",BNR,
3720,12/17/2021,Feb 2022,542296,8000 - BCR2,$662.18,IMPROPER HANDLING - SHUTTER,BNR,
1335,12/17/2021,Feb 2022,542298,8000 - BCR2,"$1,040.43",IMPROPER HANDLING - SHUTTER,BNR,
4683,12/17/2021,Feb 2022,542299,8000 - BCR2,$920.72,IMPROPER HANDLING - SHUTTER,BNR,
5738,12/17/2021,Feb 2022,542300,7000,$584.42,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
1122,12/17/2021,Feb 2022,542302,8000 - BCR2,$690.03,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#gas"">IMPROPER HANDLING - GAS SPRING</a>",OTHER,
762,12/17/2021,Feb 2022,542306,8000 - BCR2,$534.56,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
470,12/17/2021,Feb 2022,542307,8000 - BCR2,$513.43,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
1887,12/17/2021,Feb 2022,542308,8000 - BCR2,$556.27,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
5392,12/17/2021,Feb 2022,542309,8000 - BCR2,"$2,944.06","<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#coin"">IMPROPER HANDLING - COIN SORTER</a>",BCR,
790,12/17/2021,Feb 2022,542310,8000 - BCR2,$690.03,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#gas"">IMPROPER HANDLING - GAS SPRING</a>",OTHER,
2214,12/17/2021,Feb 2022,542323,8000 - BCR2,$459.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#failed"">CUSTOMER FAILED TO CANCEL CALL</a>",OTHER,
217,12/17/2021,Feb 2022,542325,8000 - BCR2,$460.06,IMPROPER HANDLING - SHUTTER,BNR,
4194,12/17/2021,Feb 2022,542327,8000 - BCR2,$698.08,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#gas"">IMPROPER HANDLING - GAS SPRING</a>",OTHER,
7262,12/17/2021,Feb 2022,542333,7000,$467.29,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#maintenance"">MAINTENANCE & CLEANING</a>",BCR,
1565,12/17/2021,Feb 2022,542339,8000,"$1,077.09",IMPROPER HANDLING - SHUTTER,BNR,
85,12/17/2021,Feb 2022,542340,8000 - BCR2,"$1,030.00","<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
2352,12/17/2021,Feb 2022,542342,8000 - BCR2,$551.98,IMPROPER HANDLING - SHUTTER,BNR,
1204,12/17/2021,Feb 2022,542348,8000 - BCR2,$524.75,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
777,12/17/2021,Feb 2022,542351,8000 - BCR2,$328.08,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#vault"">IMPROPER HANDLING - VAULT</a>",OTHER,
1221,12/17/2021,Feb 2022,542353,8000 - BCR2,$383.13,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
2665,12/17/2021,Feb 2022,542355,8000 - BCR2,$329.45,IMPROPER HANDLING - SHUTTER,BNR,
5411,12/17/2021,Feb 2022,542356,8000 - BCR2,$450.50,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#refused"">REFUSED ACCESS TO DEVICE</a>",OTHER,
5823,12/17/2021,Feb 2022,542357,8000 - BCR2,$381.15,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
599,12/17/2021,Feb 2022,542358,8000 - BCR2,"$1,021.72",IMPROPER HANDLING - SHUTTER,BNR,
3742,12/17/2021,Feb 2022,542359,8000 - BCR2,$439.70,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
5445,12/17/2021,Feb 2022,542360,8000 - BCR2,$634.22,IMPROPER HANDLING - SHUTTER,BNR,
5337,12/17/2021,Feb 2022,542362,DUAL - 7000 - BCR2,$458.89,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
2665,12/17/2021,Feb 2022,542363,8000 - BCR2,$645.69,IMPROPER HANDLING - SHUTTER,BNR,
74,12/17/2021,Feb 2022,542365,8000 - BCR2,$565.42,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
3225,12/17/2021,Feb 2022,542366,8000 - BCR2,$643.78,IMPROPER HANDLING - SHUTTER,BNR,
1161,12/17/2021,Feb 2022,542368,8000 - BCR2,$450.29,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
2730,12/17/2021,Feb 2022,542370,8000 - BCR2,$515.10,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
2597,12/17/2021,Feb 2022,542371,8000 - BCR2,$506.90,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
3304,12/17/2021,Feb 2022,542372,8000 - BCR2,$515.10,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
2244,12/17/2021,Feb 2022,542373,8000 - BCR2,$510.28,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
4384,12/17/2021,Feb 2022,542374,8000 - BCR2,$463.25,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
3059,12/17/2021,Feb 2022,542375,8000 - BCR2,$415.16,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#improper"">IMPROPER HANDLING - IMPROPER RACKING OF NR</a>",BNR,
3266,12/17/2021,Feb 2022,542377,8000 - BCR2,$396.86,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#cassettes"">IMPROPER HANDLING - CASSETTES</a>",BNR,
729,12/17/2021,Feb 2022,542378,8000 - BCR2,$457.96,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
7249,12/17/2021,Feb 2022,542379,DUAL - 7000 - BCR2,$907.49,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#touch"">IMPROPER HANDLING - TOUCH SCREEN</a>",OTHER,
46,12/17/2021,Feb 2022,542380,8000 - BCR2,$365.28,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
637,12/17/2021,Feb 2022,542381,8000 - BCR2,$321.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#declined"">SITE DECLINED TROUBLESHOOTING</a>",OTHER,
5956,12/17/2021,Feb 2022,542383,DUAL - 7000 - BCR2,"$2,822.06","<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#coin"">IMPROPER HANDLING - COIN SORTER</a>",BCR,
2597,12/17/2021,Feb 2022,542384,8000 - BCR2,$374.40,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
5776,12/17/2021,Feb 2022,542387,7000 - BCR2,$581.89,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",OTHER,
2237,12/17/2021,Feb 2022,542388,8000 - BCR2,$666.47,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
2495,12/17/2021,Feb 2022,542389,8000 - BCR2,$462.19,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#refused"">REFUSED ACCESS TO DEVICE</a>",OTHER,
1607,12/17/2021,Feb 2022,542391,8000 - BCR2,$370.27,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#hopper"">IMPROPER HANDLING - HOPPERS</a>",BCR,
644,12/17/2021,Feb 2022,542393,8000 - BCR2,$377.40,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#other"">IMPROPER HANDLING - OTHER</a>",BNR,
2816,12/17/2021,Feb 2022,542394,8000 - BCR2,"$1,476.10","<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#gas"">IMPROPER HANDLING - GAS SPRING</a>",OTHER,
1589,12/17/2021,Feb 2022,542395,8000 - BCR2,$549.98,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
880,12/17/2021,Feb 2022,542396,8000 - BCR2,$556.40,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#non"">NON DEVICE RELATED ISSUES</a>",OTHER,
2592,12/17/2021,Feb 2022,542397,8000 - BCR2,$460.59,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#maintenance"">MAINTENANCE & CLEANING</a>",BNR,
2118,12/17/2021,Feb 2022,542398,8000 - BCR2,$425.00,"<a href=""https://one.walmart.com/content/uswire/en_us/work1/operations/frontend/cash-management/cash-recycler/out-of-scope-charges-lookup.html#declined"">SITE DECLINED TROUBLESHOOTING</a>",OTHER,
