Store Nbr,"Mixed BQT 
Double Bucket Wingstack Display","Mixed BQT 
Double Decker Pallet Display","Rose Lily
Double Bucket Wingstack Display",Small Bouquet Double Bucket Wingstack Display,"XL Premium Roses
Double Bucket Wingstack Display","XL Premium Roses
Pallet Display",TOTAL VALDAY PROMO DISPLAYS,Total WINGSTACK DISPLAYS,TOTAL PALLET DISPLAYS
3703,,,1,,,,16,10,6
3705,1,1,4,4,1,2,39,32,7
3708,3,,4,,,4,26,19,7
3709,,,4,6,,3,32,22,10
3710,3,,4,,,1,26,17,9
3712,,,3,5,,3,27,21,6
3713,,,4,,1,1,26,19,7
3717,,1,2,2,1,,32,20,12
3720,,1,,3,,3,29,15,14
3722,2,1,,5,1,4,32,23,9
3723,1,,5,,,4,18,12,6
3724,,,3,,1,,13,5,8
3725,1,1,4,2,1,1,22,13,9
3726,3,1,2,,1,4,42,30,12
3727,2,,1,,,,10,8,2
3728,3,1,4,3,1,2,35,24,11
3729,,2,3,4,,2,33,18,15
3730,,2,4,5,3,,39,27,12
3731,3,,4,,,3,46,32,14
3732,3,3,,6,3,2,59,34,25
3733,,1,4,7,2,,46,31,15
3734,1,1,4,,,1,11,8,3
3736,3,,,,,,12,8,4
3738,,2,3,,2,1,29,16,13
3739,,3,3,2,1,1,42,25,17
3740,1,1,3,2,1,2,24,17,7
3741,,1,4,,,2,21,8,13
3742,,1,3,,1,1,17,8,9
3743,3,,1,,,,12,9,3
3745,3,,,,,,7,4,3
3746,2,,,,,,7,4,3
3747,3,,4,,1,,32,22,10
3748,1,2,3,,,3,25,15,10
3749,2,,4,4,,2,24,19,5
3750,3,,4,5,1,4,35,23,12
3751,,3,2,7,2,1,48,30,18
3752,,,1,,,,10,4,6
3754,2,,4,,,1,14,10,4
3757,,,4,3,1,1,19,11,8
3758,,1,5,,,1,10,7,3
3760,3,,4,,,3,22,17,5
3761,3,1,,,,,10,6,4
3762,1,1,2,,,3,18,12,6
3763,,4,4,12,2,3,89,62,27
3764,2,1,4,6,1,4,51,42,9
3765,,1,3,,,2,24,18,6
3768,,,,,1,,19,12,7
3770,,,3,,,1,15,10,5
3771,1,2,5,8,2,4,64,46,18
3772,2,,3,,,3,19,14,5
3773,3,2,5,2,1,1,42,22,20
3774,1,2,5,,,3,28,16,12
3777,2,1,4,4,1,4,37,23,14
3778,1,1,4,,3,3,34,23,11
3780,,4,4,1,,2,22,11,11
3781,3,2,4,5,1,1,58,44,14
3782,,2,4,,1,2,33,15,18
3783,3,,3,3,1,1,30,23,7
3784,,1,4,,,,19,12,7
3785,1,2,2,1,,3,15,9,6
3786,2,,6,,,2,29,20,9
3788,3,,,,1,,9,4,5
3789,3,2,3,3,,3,34,26,8
3790,1,1,4,6,,2,30,21,9
3791,,,3,,,2,23,18,5
3792,3,1,4,,,3,19,12,7
3794,3,,3,6,1,3,44,38,6
3795,,,3,1,2,1,28,18,10
3796,,2,4,2,1,3,31,17,14
3799,2,1,5,,2,2,41,33,8
3801,,,5,,1,1,22,16,6
3802,3,1,3,1,,,38,22,16
3804,2,1,1,1,,2,31,16,15
3805,2,,,,,2,10,7,3
3806,2,,4,,1,2,18,13,5
3807,3,,4,,,3,17,13,4
3809,,1,4,,1,1,19,16,3
3810,,1,4,,,,14,7,7
3812,,,4,,,4,26,19,7
3817,2,1,4,4,1,4,33,24,9
3823,1,1,4,,1,3,18,11,7
3824,3,1,3,9,1,1,42,32,10
3825,,2,3,9,1,1,36,25,11
3826,2,1,4,6,3,,53,30,23
3827,1,,3,,1,2,23,14,9
3828,2,2,6,6,2,4,50,37,13
3829,,1,,,,2,18,12,6
3830,,2,4,5,,4,42,31,11
3831,2,,10,5,,2,38,30,8
3833,,2,4,8,,4,38,24,14
3835,1,2,4,,2,1,41,25,16
3837,1,2,3,6,,1,29,16,13
3838,1,1,3,1,,3,19,9,10
3840,,2,4,,1,1,39,25,14
3842,1,1,3,,1,1,31,22,9
3843,,1,3,,,4,20,9,11
3844,,,5,,,3,15,13,2
3845,2,,4,,,3,17,12,5
3846,,,4,,1,,17,10,7
3847,3,,4,3,2,,30,18,12
3848,1,2,4,,2,1,28,15,13
3850,1,1,4,,,4,19,12,7
3851,2,1,4,2,1,4,48,34,14
3852,1,1,4,,,,13,8,5
3853,,1,5,,,1,12,9,3
3857,3,1,4,2,1,4,28,21,7
3858,,1,4,6,,,27,20,7
3860,,,4,7,,4,31,23,8
3861,,1,4,6,1,,38,27,11
3862,3,,3,,,2,16,12,4
3864,1,1,5,1,4,,33,10,23
3867,3,1,4,5,1,3,34,28,6
3868,3,,1,,,,16,9,7
3869,3,1,2,,1,2,21,14,7
3870,1,,4,1,,1,12,8,4
3872,,2,5,2,2,1,45,30,15
3874,,,4,4,,1,21,14,7
3875,2,1,5,,,2,16,11,5
3876,2,,4,,,2,22,18,4
3877,1,1,,,,1,19,14,5
3880,,1,1,,,1,15,11,4
3884,,3,3,,,,11,6,5
3886,3,1,4,8,2,2,52,38,14
3887,,1,5,11,1,2,49,34,15
3888,,2,5,5,3,1,70,48,22
3889,1,1,1,,1,2,20,13,7
3891,3,3,5,5,3,4,62,37,25
3893,2,1,4,5,1,2,47,36,11
3894,,1,4,1,,3,25,14,11
3896,1,1,4,,,2,27,20,7
3897,,3,,2,1,1,35,15,20
3899,3,,3,4,2,1,28,22,6
3912,,1,3,,,2,17,6,11
3935,,,4,,,1,10,7,3
3947,1,1,3,,,2,23,11,12
3959,3,,4,,,3,19,15,4
3988,2,1,4,,1,4,19,13,6
3990,3,,3,,,2,14,12,2
4046,2,1,4,1,,4,20,16,4
4048,,,1,,,,11,5,6
4049,,1,3,3,1,1,45,32,13
4053,3,,4,,,2,19,17,2
4054,,1,3,,,2,19,13,6
4055,,2,5,9,1,2,54,42,12
4056,2,1,4,,1,1,22,13,9
4057,2,,3,,,3,17,10,7
4063,,2,3,6,,2,33,20,13
4064,1,1,3,5,1,4,31,15,16
4065,,1,3,,,3,25,15,10
4068,3,3,2,7,1,4,47,32,15
4100,2,1,2,2,,3,25,18,7
4101,2,,3,,,1,17,12,5
4102,2,1,3,5,1,2,39,28,11
4103,,1,4,,1,,26,16,10
4104,,,1,,,1,7,2,5
4105,3,,4,6,,2,25,20,5
4108,3,3,3,6,,2,48,26,22
4111,3,1,4,,2,3,23,13,10
4112,1,4,5,9,1,3,66,43,23
4114,1,,3,,1,,12,7,5
4115,1,1,5,7,2,2,54,41,13
4118,,1,4,2,,2,31,22,9
4127,,,3,,,2,10,8,2
4128,1,,4,,,3,17,12,5
4129,,1,1,,,,22,12,10
4130,,2,4,7,1,4,59,45,14
4131,,1,4,,,2,30,21,9
4132,3,1,,5,,2,26,17,9
4134,,,3,4,,2,21,15,6
4137,3,1,4,4,,2,36,30,6
4138,3,,2,,,2,11,10,1
4139,2,,3,,,1,13,9,4
4140,2,,3,,,2,8,7,1
4141,,,2,,,1,10,6,4
4142,,1,,6,1,3,22,18,4
4144,,1,4,,,2,15,6,9
4145,2,,4,,,,20,15,5
4147,2,,3,,,1,11,7,4
4148,1,,,5,,4,17,15,2
4153,2,2,4,5,,4,32,20,12
4156,,1,2,,1,3,15,9,6
4157,,,3,,,,9,6,3
4159,,,5,,1,2,23,15,8
4160,,,3,,,2,17,12,5
4161,,,3,,,2,20,13,7
4162,2,1,4,,2,2,25,15,10
4163,,1,3,,,2,24,16,8
4164,2,1,6,3,2,1,57,43,14
4165,3,2,5,5,2,3,48,29,19
4166,,1,4,,,3,26,17,9
4168,,1,1,,3,,24,15,9
4169,,,4,3,,4,18,14,4
4171,,1,3,,,3,24,16,8
4174,1,,1,1,,2,8,5,3
4176,1,1,3,,1,,13,9,4
4178,,,3,,,1,9,8,1
4180,1,2,4,1,,4,23,15,8
4182,,,3,,,1,11,7,4
4183,2,2,3,,2,1,30,15,15
4184,3,,2,,2,3,20,11,9
4185,3,1,3,,,1,19,12,7
4187,2,2,4,7,1,1,32,25,7
4188,,,3,,,1,9,5,4
4189,3,,3,,,,12,8,4
4191,,1,4,,,1,13,7,6
4193,2,,4,,1,4,13,10,3
4194,1,1,3,,1,1,23,15,8
4195,3,,8,6,1,,48,36,12
4196,2,,3,,,1,11,10,1
4197,1,,5,,,4,21,17,4
4198,3,1,,3,,1,15,8,7
4200,,2,3,8,,,30,16,14
4201,,1,3,5,,1,22,14,8
4202,3,,4,5,,4,24,22,2
4203,3,1,4,,,3,24,18,6
4206,3,,4,,,2,19,14,5
4208,,,4,,,4,18,14,4
4209,,1,4,,,1,14,9,5
4210,2,,4,,,4,16,15,1
4211,3,,4,,,1,19,13,6
4215,1,1,3,7,3,2,36,25,11
4216,2,1,4,6,1,4,39,29,10
4218,2,,3,,,3,16,12,4
4219,2,2,4,5,3,3,46,29,17
4220,2,1,2,,,3,16,11,5
4221,2,,3,11,,1,29,25,4
4223,,1,4,,1,3,39,25,14
4224,1,1,2,2,3,,51,30,21
4226,1,1,3,,,1,14,7,7
4230,1,2,4,,1,2,36,23,13
4231,1,1,3,,1,1,37,27,10
4232,2,,4,,,1,12,11,1
4233,3,,4,,,4,18,16,2
4235,,1,4,,,3,25,16,9
4237,3,1,3,3,,1,26,18,8
4238,1,2,7,1,2,1,49,37,12
4239,,,3,3,,4,41,30,11
4240,2,1,6,3,2,3,32,20,12
4241,2,1,3,3,1,1,25,17,8
4243,,1,3,,,2,45,31,14
4244,2,,,,,2,18,13,5
4246,,1,5,,,3,15,11,4
4247,2,,4,,,2,25,17,8
4249,2,,4,,,3,19,14,5
4250,,,1,8,1,1,34,22,12
4252,,,2,,2,3,30,20,10
4253,,1,4,,,4,20,15,5
4255,2,2,4,2,1,3,37,22,15
4256,,1,4,,,2,29,21,8
4257,1,,4,4,1,,32,24,8
4258,2,,2,5,,1,24,17,7
4259,3,,4,,,4,20,16,4
4260,2,2,2,8,3,,39,22,17
4262,,3,1,,1,,34,25,9
4264,1,,3,,,4,13,11,2
4272,1,2,3,4,,2,27,16,11
4273,1,2,4,8,,3,40,25,15
4274,1,2,4,9,1,2,48,38,10
4275,2,,1,,,4,14,11,3
4276,1,,4,,,1,16,6,10
4277,1,2,4,3,2,3,42,31,11
4278,2,,,,,3,16,11,5
4279,,,4,,2,2,37,21,16
4281,3,1,,,1,1,16,11,5
4283,2,2,4,6,,,40,31,9
4284,1,1,4,6,1,2,38,26,12
4285,,1,4,8,1,2,34,21,13
4286,3,1,3,2,2,,37,22,15
4288,1,1,4,1,,3,19,13,6
4293,3,,3,,,4,14,14,0
4295,3,,,,,,19,12,7
4298,2,2,,4,3,4,49,27,22
4299,2,2,5,9,1,1,45,31,14
4303,3,,3,,,1,13,9,4
4309,,1,3,4,,3,23,17,6
4317,1,,1,,,4,19,14,5
4318,2,1,3,6,,,44,31,13
4321,2,,4,,1,3,22,17,5
4322,2,,4,,,2,23,17,6
4323,1,1,4,4,,2,27,20,7
4324,1,,2,,,3,16,13,3
4325,2,3,4,11,3,3,70,48,22
4330,2,1,5,,1,4,28,20,8
4332,,1,2,,1,2,18,11,7
4333,,,4,3,3,,32,22,10
4334,,,3,,,1,20,12,8
4335,3,2,4,6,3,1,50,33,17
4336,3,3,4,11,1,1,43,32,11
4337,3,,5,10,2,2,68,51,17
4339,2,,3,,,3,21,19,2
4340,3,1,4,5,2,4,38,24,14
4341,,1,5,,1,,26,16,10
4348,3,1,,,,3,19,10,9
4350,2,,4,,,2,18,13,5
4352,2,,4,,,3,20,14,6
4354,1,1,4,,,3,16,12,4
4355,,,,,,3,12,5,7
4356,,2,5,7,1,4,39,23,16
4357,,1,,,,3,17,13,4
4358,,1,3,4,2,1,36,22,14
4365,3,1,3,6,1,1,33,21,12
4366,1,2,4,,2,2,23,14,9
4367,2,,3,,,1,10,9,1
4368,,2,4,,,1,38,31,7
4370,3,,2,4,1,2,34,26,8
4371,,1,4,,1,1,15,8,7
4372,3,,,,,1,25,20,5
4373,2,,,,,1,9,6,3
4374,3,,,,,3,18,14,4
4375,,,3,,,1,10,7,3
4376,,1,3,2,1,3,16,12,4
4377,1,,,,,3,8,5,3
4378,,1,2,,,1,16,7,9
4380,,,3,,,1,15,9,6
4381,3,,5,5,,2,37,28,9
4383,1,2,3,6,,4,36,20,16
4384,,2,4,,,2,24,17,7
4387,3,2,4,4,1,1,34,19,15
4388,2,,1,,,2,10,7,3
4389,,1,3,,,1,11,9,2
4390,2,,4,,1,2,15,13,2
4392,2,2,3,7,2,1,31,20,11
4393,3,,2,8,,,30,23,7
4394,2,2,4,6,2,2,54,36,18
4395,1,1,5,4,,2,32,23,9
4399,,2,,4,1,1,34,27,7
4403,,1,,,,1,11,6,5
4404,1,2,,1,,2,23,14,9
4405,1,2,4,4,3,4,52,33,19
4407,2,,2,,,3,26,13,13
4409,1,1,5,,,2,32,22,10
4410,2,1,4,7,3,2,37,27,10
4412,,2,4,3,3,4,36,23,13
4413,3,,4,,,1,13,10,3
4414,3,1,3,,,2,18,11,7
4415,1,2,4,10,4,,45,29,16
4416,3,3,4,5,2,4,44,29,15
4417,2,2,4,4,,3,40,30,10
4420,3,,,4,1,1,37,27,10
4421,1,1,4,,,4,17,10,7
4423,1,2,4,4,,3,43,26,17
4424,2,2,4,,1,,24,13,11
4425,2,,,,,3,11,8,3
4426,2,,3,,,1,17,14,3
4427,2,1,5,,2,1,25,18,7
4428,2,,3,,,1,22,19,3
4430,1,3,3,,3,2,31,18,13
4431,1,,3,,1,2,19,12,7
4432,,,2,,1,,26,16,10
4434,3,,4,,1,1,17,13,4
4435,2,1,3,,,4,29,22,7
4436,3,,4,,,1,15,11,4
4438,1,2,3,3,3,,45,28,17
4439,3,1,4,,2,1,23,17,6
4440,,2,4,6,2,3,40,29,11
4441,3,,,3,,3,16,12,4
4443,2,,4,,,,11,10,1
4444,2,1,4,1,1,2,33,26,7
4445,2,,1,,,1,20,15,5
4446,1,1,4,,,2,24,19,5
4450,,1,4,4,,3,28,22,6
4451,1,2,4,6,3,3,57,37,20
4452,2,,3,1,,1,18,13,5
4453,,,4,2,,3,30,22,8
4456,,1,4,,,2,31,18,13
4457,,1,4,,,3,20,14,6
4458,,1,5,8,3,,41,29,12
4459,3,,4,,1,2,22,18,4
4460,3,2,2,,,2,19,12,7
4461,2,,4,,,,15,15,0
4464,,,4,,1,,20,14,6
4465,2,,3,,,2,11,7,4
4466,,,4,,1,,19,13,6
4468,1,,3,,,2,11,9,2
4469,3,1,4,,,3,18,14,4
4470,,,4,,,2,13,8,5
4471,1,,4,,,,12,8,4
4472,,1,1,11,,4,39,28,11
4473,2,1,4,,,1,14,12,2
4475,,1,,3,,,26,14,12
4476,2,,3,8,2,2,39,26,13
4477,2,1,4,8,1,1,38,25,13
4478,3,,3,,,1,11,10,1
4479,,,4,,,1,15,12,3
4482,3,1,2,,,1,18,11,7
4483,2,1,,,,1,32,23,9
4484,1,1,4,2,1,3,31,16,15
4487,3,,4,5,,1,31,21,10
4488,1,1,1,,,,8,5,3
4490,2,1,2,,2,3,18,11,7
4491,1,,,,,4,12,7,5
4494,,2,4,,,3,28,21,7
4497,,1,3,10,,1,35,21,14
4498,2,,3,,,1,16,13,3
4499,2,2,5,3,2,3,48,28,20
4501,1,2,5,,2,1,36,23,13
4503,2,2,2,3,1,1,43,24,19
4504,2,,3,,1,2,13,10,3
4506,2,,4,3,2,1,45,31,14
4508,,2,,7,1,4,40,26,14
4509,2,2,5,4,2,1,36,23,13
4511,1,1,3,5,1,1,26,19,7
4512,1,1,4,7,1,2,50,34,16
4514,,,4,1,,4,27,18,9
4516,,,2,,,,15,8,7
4517,,,3,,,2,17,14,3
4519,2,,4,,,,25,22,3
4520,2,,4,,,3,24,20,4
4521,2,2,4,2,3,1,62,39,23
4524,3,,3,,,1,12,10,2
4525,2,,4,,,2,22,20,2
4526,2,2,4,5,1,1,47,31,16
4527,2,,3,,,,12,9,3
4528,2,,3,,,2,17,15,2
4529,3,1,4,,,4,23,17,6
4530,1,,4,,,,15,13,2
4531,,2,4,5,1,4,46,30,16
4533,2,,4,,,2,17,10,7
4538,1,2,3,7,,4,35,26,9
4540,1,1,3,,,3,25,16,9
4543,2,,2,,,2,15,9,6
4545,,,4,,,,13,8,5
4546,3,1,4,,,1,12,9,3
4553,,1,4,2,,1,29,17,12
4554,,1,2,,,,20,13,7
4556,,,4,,,4,29,25,4
4557,3,,2,6,,3,24,21,3
4558,3,,3,8,2,,35,23,12
4560,3,,,,,1,13,9,4
4561,1,,4,,,3,18,15,3
4563,3,,3,,1,,14,10,4
4564,,2,5,,,1,31,16,15
4565,1,,4,6,,,27,23,4
4567,2,1,4,4,2,3,35,24,11
4568,3,1,3,,,2,16,9,7
4569,3,1,4,,,3,19,13,6
4570,3,,3,6,1,1,30,24,6
4574,,1,1,5,,1,33,22,11
4577,3,,1,,,,9,4,5
4579,3,,2,,,3,19,13,6
4580,2,,1,,,,7,6,1
4581,,1,1,,,4,22,10,12
4582,,,4,,,1,16,11,5
4583,3,,4,10,,1,32,23,9
4585,,1,4,,,4,11,10,1
4586,3,,4,,3,1,19,11,8
4588,2,1,3,,,1,25,15,10
4589,2,,3,,,2,14,11,3
4590,3,,4,2,,,24,15,9
4591,1,,3,,,3,15,11,4
4593,,2,5,,2,2,37,27,10
4594,1,1,4,3,2,,36,29,7
4595,3,,4,,,1,13,8,5
4597,2,,5,,,,22,14,8
4599,3,1,,,1,4,22,12,10
4600,2,,4,8,1,2,31,24,7
4601,3,2,5,,3,2,53,27,26
4603,3,,1,,1,1,12,8,4
4605,2,,4,,,2,13,9,4
4606,2,1,2,,,4,19,13,6
4607,3,,4,,,2,15,9,6
4609,1,,,,,,15,9,6
4611,3,,4,,,1,22,18,4
4612,2,1,,,,2,18,8,10
4615,3,,3,10,,2,41,32,9
4616,1,2,,,,1,10,4,6
4617,3,,3,,,3,16,12,4
4618,,1,3,,1,3,10,6,4
4619,2,,4,,,1,18,14,4
4623,,,2,,,,18,6,12
4625,3,,3,1,,2,15,12,3
4626,,,,,,1,13,9,4
4627,,2,4,6,3,1,42,21,21
4631,1,1,4,6,2,1,52,35,17
4635,1,2,4,5,1,3,32,20,12
4636,1,1,4,,,3,23,16,7
4637,,,4,,,3,22,13,9
4638,3,1,4,7,,3,30,22,8
4639,,,3,,1,3,17,12,5
4641,,1,3,3,,3,26,16,10
4643,2,,4,,,3,32,25,7
4644,,1,5,,2,1,19,7,12
4648,1,,3,,,3,13,10,3
4653,3,1,3,4,,2,25,19,6
4654,3,,,,1,,12,9,3
4655,,,4,,,2,16,8,8
4657,1,,,,,4,10,8,2
4659,2,,1,,,,12,8,4
4660,,1,2,4,,4,28,19,9
4664,,1,4,12,,2,44,31,13
4667,,,2,2,1,1,20,13,7
4672,1,,,,,1,7,3,4
4673,3,,4,,,1,14,10,4
4674,,,4,,,2,15,10,5
4676,,1,4,6,,1,38,29,9
4677,1,,2,,,2,10,6,4
4678,2,3,4,,,2,29,17,12
4679,3,1,1,,,,16,9,7
4681,3,1,3,6,2,,33,23,10
4682,,1,4,6,2,3,35,21,14
4683,3,,,,,,15,9,6
4686,2,1,4,3,1,4,28,19,9
4687,,,3,2,,,16,9,7
4689,1,1,3,,1,,28,16,12
4690,2,1,4,,1,,23,16,7
4691,3,,2,,,4,15,13,2
4692,1,,3,,,1,8,7,1
4695,3,1,4,,,2,18,12,6
4696,1,2,4,1,1,,21,11,10
4697,,,3,,,4,16,10,6
4699,3,,3,,,1,15,10,5
4700,2,,4,,,3,26,21,5
4706,1,1,4,,,1,20,15,5
4734,1,1,,,,1,13,8,5
4747,,,4,,,3,16,11,5
4756,,,4,,,3,17,12,5
4757,1,1,3,,,3,12,9,3
4759,,,4,,,3,11,9,2
4762,3,,4,,1,1,17,15,2
4826,2,,4,,,2,13,11,2
4848,1,,4,,1,1,14,9,5
4849,,1,4,,,1,27,21,6
4865,,1,4,,,4,29,21,8
5003,2,,4,,,4,18,14,4
5005,1,,,,,1,11,8,3
5007,,,4,4,,3,23,17,6
5008,3,,4,,,2,15,12,3
5012,,1,,3,,3,33,15,18
5013,2,,2,,1,,19,15,4
5014,3,,1,1,1,1,14,10,4
5021,3,,6,4,1,1,38,27,11
5022,3,,1,,,,18,11,7
5023,,2,,7,1,,45,29,16
5025,,1,4,,1,1,17,10,7
5027,3,1,3,,,1,15,9,6
5028,2,,4,,,3,24,19,5
5029,3,,3,,1,3,26,19,7
5030,,1,3,,,3,22,16,6
5031,3,1,4,,3,,37,22,15
5033,,1,,2,2,2,32,19,13
5034,2,1,4,9,2,1,48,32,16
5035,1,1,3,9,3,4,50,33,17
5036,,1,4,3,1,4,34,20,14
5037,,1,4,8,1,2,27,18,9
5039,2,2,4,4,1,3,42,24,18
5041,,1,3,6,2,,36,26,10
5043,,,4,,,3,14,10,4
5044,2,,4,,,3,26,20,6
5045,,1,3,6,,1,29,19,10
5046,,1,3,,,4,35,22,13
5048,,,3,,,3,20,12,8
5049,3,,4,,,1,22,15,7
5051,3,1,,5,3,1,34,23,11
5054,3,1,4,2,,1,26,17,9
5055,,2,3,5,,4,34,20,14
5056,2,,1,,,,14,6,8
5057,,1,5,2,,4,31,20,11
5058,,1,3,1,,1,16,7,9
5059,2,,3,,,1,10,8,2
5060,1,1,3,,,2,17,10,7
5062,,,3,,,1,11,7,4
5063,1,1,3,5,,2,29,21,8
5064,,,3,,,1,13,9,4
5065,2,,4,,,4,27,21,6
5066,2,1,3,6,2,1,31,22,9
5070,1,1,1,6,1,1,26,13,13
5071,1,1,3,6,3,2,58,30,28
5075,2,1,4,,,1,21,14,7
5076,2,1,2,,1,4,26,18,8
5078,,,,5,1,4,30,20,10
5079,3,1,5,4,1,1,31,19,12
5080,2,2,3,4,1,4,25,14,11
5081,2,,1,,,4,18,14,4
5082,1,1,4,1,,4,34,25,9
5085,2,1,4,5,2,3,46,31,15
5087,3,1,3,,,1,34,18,16
5088,3,1,4,,1,1,25,17,8
5090,2,,4,2,3,3,36,27,9
5091,3,1,3,4,1,3,36,23,13
5092,1,2,4,3,1,1,29,15,14
5093,2,,2,,,2,12,6,6
5094,,1,4,3,,4,27,23,4
5095,,1,3,7,1,1,31,19,12
5096,1,1,3,3,,2,27,13,14
5097,2,1,2,,,2,24,17,7
5098,1,,3,,,2,14,8,6
5099,,1,4,,1,,15,5,10
5100,2,,,,,2,10,7,3
5101,2,1,,,,3,17,9,8
5102,,,1,,,,9,6,3
5104,3,,4,,,2,19,12,7
5105,,2,3,4,,1,24,14,10
5106,3,1,4,,,3,22,16,6
5107,3,,,,,1,12,8,4
5108,2,1,4,,1,3,40,30,10
5109,2,,2,,,2,14,9,5
5110,1,,3,,,1,13,8,5
5113,1,1,4,,,2,30,18,12
5115,3,2,4,,,2,18,10,8
5116,3,2,4,,,3,28,15,13
5117,3,1,1,2,1,2,27,18,9
5118,3,,4,,,1,26,17,9
5119,,,3,,,2,12,10,2
5122,1,,,,,1,10,4,6
5123,,1,4,7,2,,39,24,15
5124,3,2,3,10,1,3,37,25,12
5125,2,,,,,,10,9,1
5126,,3,4,,,,17,9,8
5127,3,,4,4,1,2,31,21,10
5132,1,1,2,,,2,14,7,7
5133,3,,4,,,3,18,14,4
5134,1,2,1,,1,1,22,9,13
5135,,,4,,,4,17,11,6
5136,,,5,2,,2,45,33,12
5137,,2,4,5,,3,27,17,10
5139,2,,3,,,1,21,15,6
5141,3,2,4,,1,,33,23,10
5142,1,,,5,,1,22,14,8
5143,,,3,,,1,11,7,4
5144,1,1,5,6,3,3,40,25,15
5145,2,1,4,,,1,32,22,10
5146,,1,3,,,,21,14,7
5147,,3,,6,2,1,36,14,22
5148,3,1,3,,,2,15,10,5
5149,,,3,,,,8,3,5
5150,,1,1,,1,3,17,8,9
5151,3,,4,,,4,22,14,8
5154,1,,3,7,,3,33,20,13
5155,3,2,4,8,5,1,58,37,21
5156,2,2,3,5,1,2,37,21,16
5157,3,,4,,,1,23,17,6
5159,1,1,3,,,1,25,18,7
5160,,1,3,,,1,22,12,10
5162,2,1,7,7,1,3,28,22,6
5165,2,2,4,,4,3,50,30,20
5166,3,2,4,7,4,,57,34,23
5167,1,5,3,5,1,,34,17,17
5168,3,2,4,,,2,24,18,6
5170,,,3,,,1,11,6,5
5172,2,,4,,,,17,16,1
5173,3,2,4,,,4,39,29,10
5174,3,1,4,,1,1,25,14,11
5175,2,2,4,,,4,26,14,12
5179,1,1,,,1,1,19,11,8
5182,2,,4,,,,10,8,2
5183,1,,,,,4,21,17,4
5184,,,3,,1,1,15,7,8
5185,3,,4,,1,1,30,22,8
5186,,,4,,1,4,22,14,8
5188,2,,3,,,2,10,7,3
5189,3,2,4,2,3,1,42,29,13
5190,1,2,4,,2,4,28,16,12
5191,2,3,4,11,2,1,50,33,17
5192,3,1,4,7,,3,34,26,8
5193,,2,3,7,,2,28,19,9
5196,3,,3,,,1,18,11,7
5197,1,2,3,,2,,17,5,12
5198,3,,3,,,4,21,17,4
5199,,1,4,,,3,21,12,9
5203,1,1,4,,,4,22,18,4
5204,3,,1,,,,9,7,2
5205,2,1,3,1,,4,34,24,10
5206,3,1,3,2,,2,21,14,7
5207,,,4,,,1,17,12,5
5210,,1,6,,,4,31,21,10
5211,2,1,3,2,1,2,23,13,10
5214,2,1,3,,2,2,27,14,13
5215,3,1,6,7,1,1,54,37,17
5216,,2,4,,2,3,38,26,12
5218,,1,2,,,1,25,16,9
5219,,,4,,,1,12,7,5
5220,,1,4,8,,2,33,21,12
5221,,,4,,,1,10,7,3
5224,2,,6,,2,1,17,12,5
5226,3,,5,,1,2,26,21,5
5231,,1,3,,,2,16,8,8
5232,,1,4,,,4,21,14,7
5233,,3,6,,2,4,34,17,17
5234,,3,3,4,1,2,42,25,17
5235,3,1,4,,1,1,24,17,7
5236,1,3,3,4,1,2,32,18,14
5239,3,,4,,,2,28,21,7
5240,3,1,4,,1,2,22,15,7
5241,2,1,4,,1,1,31,20,11
5242,3,1,3,,1,1,20,13,7
5244,3,,2,,,1,22,16,6
5245,3,2,3,8,3,1,53,34,19
5246,3,,2,,,4,16,12,4
5247,,3,,3,2,1,29,11,18
5248,2,,2,,,2,16,11,5
5250,,2,4,10,4,1,43,22,21
5251,1,1,4,,,3,21,15,6
5252,,,3,,,1,19,7,12
5253,2,1,,5,2,1,33,21,12
5254,3,1,2,,,2,26,14,12
5255,2,,3,,1,1,17,12,5
5256,1,,4,,,4,19,14,5
5257,,1,3,,,3,13,9,4
5258,1,1,1,,,2,10,7,3
5259,2,,2,,,3,10,8,2
5260,3,2,4,7,4,1,56,31,25
5261,1,2,3,5,1,3,31,19,12
5262,1,1,4,6,,,27,19,8
5263,,2,,3,1,,30,20,10
5264,3,1,4,,,,18,13,5
5265,1,,,,2,4,21,10,11
5266,1,1,4,6,4,2,41,25,16
5267,1,,,,,1,6,4,2
5269,,,3,1,1,,8,4,4
5270,2,2,3,,,3,32,19,13
5272,2,,4,4,1,3,34,25,9
5273,1,1,3,,1,1,14,8,6
5275,,2,3,2,,2,51,35,16
5278,,1,3,4,,2,29,17,12
5279,2,,3,,,4,16,12,4
5280,3,,,,,,13,7,6
5282,2,1,1,3,,1,26,17,9
5285,1,1,,,,3,20,10,10
5286,,,3,,1,1,14,10,4
5287,,1,4,,,3,16,9,7
5288,,1,5,6,3,3,49,26,23
5290,,1,4,6,1,1,28,19,9
5291,,,3,,,3,23,17,6
5292,1,1,,,1,,21,5,16
5293,2,2,4,,,1,22,12,10
5295,1,,,,4,1,9,5,4
5296,3,1,3,,,,33,21,12
5297,1,,2,,,2,7,5,2
5298,2,,3,,1,2,26,16,10
5299,3,2,4,2,1,3,37,24,13
5300,1,1,6,6,,3,64,45,19
5301,2,1,2,5,1,2,35,23,12
5303,2,1,2,,,3,16,10,6
5304,1,,2,,,3,10,8,2
5306,,,2,,,3,10,8,2
