Store,safety bowl div,Wk,Associate Material Handling,Associate Falls,Associate Falling Merchandise,Associate Other,Accident Free Week,Safety Meetings,Late Reporting,Total Points,YTD Points, Five Star ,Diff,Safety Bowl Div Rank
4561,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.78 ,0,344
5258,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.77 ,0,345
4468,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.77 ,0,346
2395,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.77 ,0,347
3015,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.76 ,-1,348
5614,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.76 ,0,349
4354,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.76 ,0,350
4371,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.75 ,0,351
3126,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.75 ,0,352
7339,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.75 ,1,353
2907,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.74 ,-1,354
4759,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.74 ,0,355
5336,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.74 ,0,356
3327,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.74 ,0,357
2998,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.74 ,1,358
3133,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.73 ,-1,359
3011,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.73 ,-1,360
3844,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.73 ,0,361
6149,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.73 ,0,362
6732,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.73 ,0,363
5908,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.73 ,0,364
7146,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.73 ,0,365
2396,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.73 ,0,366
5106,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.73 ,0,367
5826,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.72 ,-1,368
5206,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.72 ,0,369
7298,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.72 ,0,370
4056,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.72 ,2,371
6398,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.71 ,-1,372
2465,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.71 ,0,373
5062,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.71 ,0,374
5149,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.71 ,0,375
3101,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.71 ,0,376
4466,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.71 ,0,377
2979,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.71 ,0,378
3619,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.71 ,0,379
7241,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.70 ,-1,380
5286,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.70 ,-1,381
4193,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.70 ,0,382
2930,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.70 ,1,383
3084,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.69 ,-1,384
5658,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.69 ,0,385
3845,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.69 ,0,386
6470,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.69 ,0,387
7098,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.69 ,0,388
3135,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.69 ,1,389
3743,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.68 ,-1,390
4625,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.68 ,0,391
5840,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.68 ,0,392
5754,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.68 ,0,393
5005,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.68 ,3,394
5304,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,395
5108,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,396
5183,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,397
5043,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,398
5365,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,399
2826,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,400
4445,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,401
5364,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,402
4197,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,403
5393,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,404
4452,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,405
3517,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,406
4464,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,407
4579,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.67 ,1,408
2743,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.66 ,-2,409
7262,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.66 ,0,410
3062,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.66 ,0,411
5664,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.66 ,0,412
3204,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.66 ,0,413
3072,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.66 ,0,414
3139,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.66 ,0,415
4104,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.65 ,0,416
4674,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.65 ,0,417
4114,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.65 ,0,418
2394,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.65 ,0,419
5059,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.65 ,0,420
4589,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.65 ,0,421
6968,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.65 ,1,422
4516,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.65 ,1,423
6942,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.64 ,-1,424
5907,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.64 ,0,425
7229,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.64 ,0,426
4127,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.64 ,0,427
4585,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.64 ,0,428
5421,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.64 ,0,429
5248,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.64 ,0,430
6960,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.64 ,1,431
4134,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.63 ,-1,432
5832,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.63 ,-1,433
5371,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.63 ,0,434
2974,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.63 ,0,435
4434,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.63 ,0,436
3132,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.63 ,0,437
5816,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.63 ,0,438
4141,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.63 ,0,439
4657,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.63 ,1,440
2451,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.63 ,1,441
3199,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.63 ,1,442
3703,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.62 ,-2,443
3637,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.62 ,-1,444
3123,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.62 ,-1,445
5875,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.62 ,0,446
4425,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.62 ,0,447
5427,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.62 ,0,448
3317,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.62 ,0,449
3146,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.62 ,0,450
5755,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,-1,451
4605,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,-1,452
5613,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,-1,453
5198,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,454
5423,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,455
5769,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,456
5657,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,457
5366,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,458
4490,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,459
2699,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,460
4157,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,461
4211,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.61 ,1,462
4676,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.60 ,-1,463
4180,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.60 ,0,464
6962,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.60 ,0,465
3022,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.60 ,1,466
4357,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.60 ,1,467
6876,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.60 ,1,468
5122,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.59 ,-1,469
5627,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.59 ,0,470
7329,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.59 ,0,471
4747,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.59 ,0,472
5383,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.58 ,-2,473
4655,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.58 ,0,474
6971,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.58 ,0,475
3082,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.58 ,0,476
7242,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.58 ,2,477
7072,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.57 ,0,478
4525,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.57 ,0,479
4048,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.57 ,0,480
3172,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.57 ,0,481
5855,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.55 ,0,482
920,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.55 ,0,483
6172,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.55 ,0,484
3156,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.55 ,1,485
5291,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.55 ,1,486
3175,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.55 ,2,487
3385,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.54 ,0,488
4527,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.54 ,1,489
5993,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.53 ,0,490
4431,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.53 ,0,491
5982,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.52 ,-2,492
3128,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.52 ,0,493
5695,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.52 ,0,494
6263,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.51 ,0,495
2731,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.51 ,0,496
7340,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.49 ,0,497
2486,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.47 ,-1,498
5610,Towel In Pocket,38,3,1,2,1,7,0,0,14,42, 4.46 ,-1,499
5820,Towel In Pocket,38,3,1,2,1,7,0,0,14,36, 4.73 ,0,500
4560,Towel In Pocket,38,3,0,2,1,0,0,0,6,34, 4.78 ,0,501
4105,Towel In Pocket,38,3,1,2,0,0,0,0,6,34, 4.74 ,0,502
4380,Towel In Pocket,38,3,1,2,0,0,0,0,6,34, 4.73 ,0,503
5110,Towel In Pocket,38,3,1,2,0,0,0,0,6,34, 4.69 ,0,504
3154,Towel In Pocket,38,3,0,2,1,0,0,0,6,34, 4.69 ,0,505
5782,Towel In Pocket,38,3,1,2,0,0,0,0,6,34, 4.68 ,0,506
3655,Towel In Pocket,38,3,1,2,0,0,0,0,6,34, 4.63 ,0,507
6894,Towel In Pocket,38,3,1,2,0,0,0,0,6,34, 4.62 ,0,508
5744,Towel In Pocket,38,3,0,2,1,0,0,0,6,34, 4.62 ,0,509
5689,Towel In Pocket,38,3,1,2,0,0,0,0,6,34, 4.62 ,1,510
3094,Towel In Pocket,38,3,1,2,0,0,0,0,6,34, 4.60 ,-1,511
3341,Towel In Pocket,38,3,1,0,1,0,0,0,5,33, 4.56 ,-1,512
3026,Towel In Pocket,38,0,1,2,1,0,0,0,4,32, 4.69 ,0,513
5378,Towel In Pocket,38,0,1,2,1,0,0,0,4,32, 4.63 ,0,514
4498,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.72 ,1,515
5923,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.71 ,0,516
4546,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.71 ,0,517
4848,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.70 ,-1,518
5624,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.67 ,0,519
3042,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.66 ,0,520
3846,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.65 ,0,521
6170,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.65 ,1,522
5093,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.64 ,-1,523
6953,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.64 ,0,524
4432,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.63 ,-1,525
4692,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.63 ,0,526
4443,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.62 ,0,527
3238,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.61 ,0,528
4756,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.61 ,0,529
4182,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.60 ,0,530
6936,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.56 ,0,531
2442,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.54 ,1,532
4054,Towel In Pocket,38,3,1,2,1,7,0,0,14,31, 4.43 ,0,533
5269,Towel In Pocket,38,3,1,2,1,7,0,0,14,30, 4.62 ,-1,534
5182,Towel In Pocket,38,3,1,2,1,7,0,0,14,29, 4.76 ,0,535
6813,Towel In Pocket,38,3,1,2,1,7,0,0,14,29, 4.71 ,0,536
5623,Towel In Pocket,38,3,1,2,1,7,0,0,14,29, 4.71 ,0,537
377,Towel In Pocket,38,3,1,2,1,7,0,0,14,29, 4.67 ,0,538
4145,Towel In Pocket,38,3,1,2,1,7,0,0,14,29, 4.64 ,0,539
4100,Towel In Pocket,38,3,1,2,1,7,0,0,14,29, 4.63 ,1,540
3817,Towel In Pocket,38,3,1,2,0,0,0,0,6,23, 4.74 ,0,541
3638,Towel In Pocket,38,3,0,2,1,0,0,0,6,23, 4.60 ,0,542
2632,Towel In Pocket,38,3,1,2,0,0,0,0,6,23, 4.57 ,0,543
5310,Towel In Pocket,38,3,1,2,1,7,0,0,14,20, 4.70 ,0,544
2944,Towel In Pocket,38,3,1,2,1,7,0,0,14,20, 4.61 ,0,545
3138,Towel In Pocket,38,3,1,2,1,7,0,0,14,19, 4.69 ,-1,546
4324,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.79 ,0,547
3990,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.78 ,0,548
5204,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.76 ,0,549
2487,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.75 ,0,550
5831,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.75 ,0,551
2875,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.75 ,0,552
4140,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.75 ,0,553
4453,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.74 ,0,554
2975,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.74 ,0,555
4264,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.74 ,0,556
5704,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.74 ,3,557
5601,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.73 ,0,558
3043,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.73 ,1,559
5109,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.72 ,0,560
5611,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.72 ,0,561
5700,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.71 ,0,562
4565,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.71 ,0,563
3508,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.71 ,0,564
3456,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.71 ,1,565
3788,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.71 ,1,566
3069,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.70 ,0,567
6578,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.70 ,0,568
5148,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.70 ,0,569
7307,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.70 ,1,570
5819,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.69 ,-1,571
4563,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.69 ,0,572
4421,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.69 ,0,573
2431,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.69 ,0,574
3046,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.69 ,0,575
4367,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.69 ,0,576
5453,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.69 ,0,577
4415,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.68 ,-1,578
3452,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.68 ,0,579
5640,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.68 ,0,580
4159,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.68 ,0,581
3599,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,582
5691,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,583
2392,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,584
5608,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,585
8958,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.67 ,0,586
5988,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.67 ,1,587
3521,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.66 ,-2,588
5467,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.66 ,-1,589
5221,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.66 ,0,590
4174,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.66 ,0,591
3356,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.66 ,0,592
5314,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.66 ,0,593
5259,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.66 ,1,594
3074,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.66 ,1,595
3155,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.65 ,0,596
5622,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.65 ,0,597
5609,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.65 ,0,598
4366,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.65 ,0,599
6941,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.65 ,1,600
5297,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.65 ,1,601
3457,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.64 ,-2,602
4169,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.64 ,0,603
3355,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.63 ,0,604
5637,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.63 ,1,605
2433,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.62 ,0,606
6586,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.61 ,-2,607
7177,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,608
7342,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,609
4603,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,610
3143,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.61 ,0,611
2840,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.61 ,2,612
5760,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.60 ,-2,613
5678,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.60 ,0,614
3635,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.59 ,-1,615
5135,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.59 ,0,616
4494,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.58 ,0,617
4491,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.58 ,0,618
5725,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.58 ,0,619
4189,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.57 ,0,620
2977,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.57 ,0,621
6937,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.57 ,1,622
5007,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.55 ,0,623
3131,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.54 ,0,624
6174,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.53 ,-1,625
3144,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.53 ,0,626
4591,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.53 ,0,627
3202,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.53 ,1,628
5638,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.51 ,1,629
3140,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.50 ,2,630
2773,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.49 ,0,631
5606,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.46 ,0,632
3740,Team Lift,38,3,1,2,1,7,0,0,14,42, 4.39 ,0,633
6500,Team Lift,38,3,1,2,1,7,0,0,14,39, 4.65 ,-1,634
7308,Team Lift,38,3,1,2,0,0,0,0,6,34, 4.77 ,0,635
3606,Team Lift,38,3,1,2,0,0,0,0,6,34, 4.76 ,0,636
3090,Team Lift,38,3,0,2,1,0,0,0,6,34, 4.70 ,0,637
4595,Team Lift,38,3,0,2,1,0,0,0,6,34, 4.67 ,1,638
4390,Team Lift,38,3,1,2,0,0,0,0,6,34, 4.66 ,0,639
5600,Team Lift,38,3,1,2,0,0,0,0,6,34, 4.66 ,0,640
3594,Team Lift,38,3,0,2,1,0,0,0,6,34, 4.65 ,0,641
3604,Team Lift,38,3,1,2,0,0,0,0,6,34, 4.64 ,0,642
5737,Team Lift,38,3,1,2,0,0,0,0,6,34, 4.63 ,-2,643
4178,Team Lift,38,3,1,2,0,0,0,0,6,34, 4.59 ,-1,644
3530,Team Lift,38,0,1,2,1,0,0,0,4,32, 4.74 ,0,645
4218,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.80 ,0,646
3147,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.77 ,0,647
5663,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.76 ,-1,648
5980,Team Lift,38,3,0,2,1,0,0,0,6,31, 4.73 ,0,649
5981,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.72 ,-1,650
4826,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.72 ,-1,651
4626,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.68 ,0,652
5604,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.68 ,0,653
6264,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.67 ,0,654
2468,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.67 ,0,655
7180,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.65 ,0,656
3152,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.64 ,1,657
7362,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.63 ,0,658
3899,Team Lift,38,3,1,2,0,0,0,0,6,31, 4.59 ,0,659
5633,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.53 ,1,660
6178,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.51 ,0,661
4139,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.49 ,0,662
7240,Team Lift,38,3,1,2,1,7,0,0,14,31, 4.42 ,0,663
2870,Team Lift,38,3,1,2,1,7,0,0,14,30, 4.66 ,0,664
2425,Team Lift,38,3,1,2,1,7,0,0,14,30, 4.58 ,0,665
5804,Team Lift,38,3,1,2,1,7,0,0,14,30, 4.53 ,0,666
3098,Team Lift,38,3,1,2,1,7,0,0,14,29, 4.54 ,1,667
4757,Team Lift,38,3,1,2,1,7,0,0,14,28, 4.68 ,0,668
5684,Team Lift,38,3,0,2,1,0,0,0,6,28, 4.61 ,0,669
7299,Team Lift,38,0,1,2,1,0,0,0,4,21, 4.69 ,2,670
3357,Team Lift,38,3,1,2,0,0,0,0,6,20, 4.67 ,0,671
3047,Team Lift,38,3,1,2,1,7,0,0,14,20, 4.63 ,0,672
5451,Team Lift,38,3,1,2,1,7,0,0,14,19, 4.58 ,0,673
