0,1,2,3,4
1314,Supercenter,BUFORD,GA,FULL
1315,Supercenter,CHEYENNE,WY,FULL
1316,Supercenter,STURGEON BAY,WI,QTR
1317,Supercenter,ASHEVILLE,NC,FULL
1318,Supercenter,KNOXVILLE,TN,HALF
1319,Supercenter,KNOXVILLE,TN,FULL
1320,Supercenter,KNOXVILLE,TN,FULL
1321,Supercenter,SMITHFIELD,NC,FULL
1322,Supercenter,LEXINGTON,NC,FULL
1323,Wal-Mart,PEORIA,IL,QTR
1324,Supercenter,NOGALES,AZ,HALF
1325,Wal-Mart,TUCSON,AZ,HALF
1326,Supercenter,GRAND ISLAND,NE,FULL
1327,Supercenter,MADISON,IN,FULL
1328,Supercenter,WINSLOW,AZ,QTR
1329,Supercenter,LOGANSPORT,IN,FULL
1330,Supercenter,LIMA,OH,FULL
1331,Supercenter,SIDNEY,OH,FULL
1332,Supercenter,SOUTH SIOUX CITY,NE,FULL
1333,Supercenter,VAN WERT,OH,FULL
1334,Supercenter,CLAYPOOL,AZ,QTR
1335,Supercenter,LEXINGTON,VA,HALF
1336,Wal-Mart,MARION,VA,QTR
1337,Supercenter,ELKIN,NC,FULL
1338,Supercenter,COLUMBUS,GA,FULL
1339,Supercenter,COLUMBIA,SC,FULL
1340,Supercenter,LITHONIA,GA,FULL
1341,Supercenter,EVANSVILLE,IN,HALF
1342,Supercenter,KENNER,LA,FULL
1344,Supercenter,STAUNTON,VA,FULL
1345,Supercenter,SOUTH BOSTON,VA,FULL
1346,Supercenter,OCEAN SPRINGS,MS,FULL
1347,Supercenter,SAN ANTONIO,TX,FULL
1348,Supercenter,WILMINGTON,NC,FULL
1349,Supercenter,SUNRISE,FL,FULL
1350,Supercenter,LYNCHBURG,VA,FULL
1351,Supercenter,BECKLEY,WV,FULL
1352,Supercenter,WALLACE,NC,QTR
1353,Supercenter,HARAHAN,LA,FULL
1354,Supercenter,WASHINGTON,NC,FULL
1355,Supercenter,MOREHEAD CITY,NC,HALF
1356,Supercenter,MARTINSVILLE,IN,FULL
1357,Supercenter,SILVER CITY,NM,FULL
1358,Supercenter,WALTERBORO,SC,FULL
1359,Supercenter,NORTH CHARLESTON,SC,QTR
1360,Supercenter,FAYETTEVILLE,WV,FULL
1361,Supercenter,SIOUX CITY,IA,FULL
1362,Supercenter,DESTIN,FL,FULL
1363,Supercenter,MADISON,GA,FULL
1364,Supercenter,LAKE HAVASU CITY,AZ,FULL
1365,Wal-Mart,HUDSON,WI,HALF
1366,Supercenter,MERRILL,WI,QTR
1367,Supercenter,WARNER ROBINS,GA,FULL
1368,Supercenter,WEST UNION,OH,FULL
1369,Supercenter,PAYSON,AZ,HALF
1370,Supercenter,BULLHEAD CITY,AZ,FULL
1371,Supercenter,COLUMBUS,IN,QTR
1372,Supercenter,RALEIGH,NC,FULL
1373,Supercenter,LILBURN,GA,FULL
1374,Wal-Mart,ALTAMONTE SPRINGS,FL,QTR
1375,Supercenter,MARIANNA,FL,FULL
1376,Supercenter,HENDERSONVILLE,TN,FULL
1377,Supercenter,JOHNSBURG,IL,FULL
1378,Supercenter,GOSHEN,IN,HALF
1379,Supercenter,GREENVILLE,NC,FULL
1380,Supercenter,LAS VEGAS,NM,FULL
1381,Supercenter,APACHE JUNCTION,AZ,FULL
1382,Supercenter,GREENWOOD,SC,FULL
1383,Supercenter,BEAUFORT,SC,FULL
1384,Supercenter,LA JUNTA,CO,FULL
1385,Supercenter,GASTONIA,NC,FULL
1386,Supercenter,PONTIAC,IL,FULL
1387,Supercenter,CORAL SPRINGS,FL,FULL
1388,Supercenter,KENDALLVILLE,IN,FULL
1389,Supercenter,BOONE,IA,HALF
1390,Supercenter,PINELLAS PARK,FL,FULL
1391,Supercenter,DAYTONA BEACH,FL,FULL
1392,Supercenter,WILMINGTON,NC,FULL
1393,Supercenter,OSKALOOSA,IA,FULL
1394,Supercenter,GREENFIELD,WI,HALF
1395,Supercenter,CENTRALIA,IL,HALF
1396,Supercenter,BARABOO,WI,FULL
1397,Supercenter,ALBUQUERQUE,NM,FULL
1398,Supercenter,LAKE WORTH,FL,HALF
1399,Supercenter,BEDFORD,VA,FULL
1400,Supercenter,ATHENS,GA,HALF
1401,Supercenter,NAPERVILLE,IL,FULL
1403,Supercenter,CORNELIA,GA,FULL
1404,Supercenter,LAKE ZURICH,IL,FULL
1405,Supercenter,BAY CITY,TX,FULL
1406,Supercenter,WINCHESTER,VA,FULL
1407,Supercenter,LEBANON,OH,FULL
1408,Supercenter,TALLAHASSEE,FL,FULL
1409,Supercenter,HOUSTON,TX,FULL
1410,Supercenter,TROY,OH,FULL
1411,Supercenter,GREEN VALLEY,AZ,FULL
1412,Supercenter,LARAMIE,WY,FULL
1413,Supercenter,CRYSTAL LAKE,IL,FULL
1414,Supercenter,BELEN,NM,HALF
1415,Supercenter,SPIRIT LAKE,IA,FULL
1416,Supercenter,NAPOLEON,OH,FULL
1417,Supercenter,PRESCOTT,AZ,FULL
1418,Supercenter,O FALLON,IL,FULL
1419,Supercenter,FORT WAYNE,IN,FULL
1420,Supercenter,STREAMWOOD,IL,FULL
1421,Supercenter,WASHINGTON,IL,FULL
1422,Supercenter,ALMA,MI,HALF
1423,Supercenter,SAINT JOHNS,MI,FULL
1424,Supercenter,COLONIAL HEIGHTS,VA,FULL
1425,Supercenter,COLUMBIA CITY,IN,FULL
1426,Supercenter,ASHLAND,KY,FULL
1427,Supercenter,CIRCLEVILLE,OH,FULL
1428,Supercenter,MOUNT PLEASANT,MI,FULL
1429,Supercenter,FREMONT,OH,FULL
1430,Supercenter,OSHKOSH,WI,FULL
1431,Supercenter,KEOKUK,IA,FULL
1432,Supercenter,CADILLAC,MI,FULL
1433,Supercenter,CELINA,OH,FULL
1434,Supercenter,COLORADO SPRINGS,CO,FULL
1435,Supercenter,CRESTON,IA,QTR
1436,Supercenter,GREENACRES,FL,FULL
1437,Supercenter,GUYMON,OK,FULL
1438,Supercenter,CEDAR CITY,UT,HALF
1439,Supercenter,WASHINGTON,UT,FULL
1440,Supercenter,TOOELE,UT,FULL
1441,Supercenter,MASON,OH,FULL
1442,Supercenter,PAGE,AZ,FULL
1443,Supercenter,CINCINNATI,OH,FULL
1444,Supercenter,JACKSONVILLE,FL,FULL
1445,Supercenter,PORT CLINTON,OH,QTR
1446,Supercenter,RICE LAKE,WI,FULL
1447,Supercenter,SUPERIOR,WI,FULL
1448,Supercenter,ASHLAND,OH,FULL
1449,Supercenter,MANITOWOC,WI,FULL
1450,Supercenter,RIPLEY,WV,FULL
1451,Supercenter,BEARDSTOWN,IL,QTR
1452,Wal-Mart,CHARLOTTE,NC,QTR
1453,Supercenter,GREEN BAY,WI,FULL
1454,Supercenter,QUINCY,IL,FULL
1455,Supercenter,FORT WORTH,TX,FULL
1456,Supercenter,EVANSTON,WY,FULL
1457,Supercenter,RIVERTON,WY,FULL
1458,Supercenter,FORT OGLETHORPE,GA,HALF
1459,Supercenter,INDIANAPOLIS,IN,FULL
1460,Supercenter,HASTINGS,NE,FULL
1461,Supercenter,ROCK SPRINGS,WY,FULL
1462,Supercenter,GREENVILLE,AL,FULL
1463,Supercenter,XENIA,OH,FULL
1464,Supercenter,CHARLOTTE,NC,FULL
1465,Supercenter,DANVILLE,VA,FULL
1466,Supercenter,JACKSBORO,TN,FULL
1467,Supercenter,JAMESTOWN,TN,QTR
1468,Supercenter,BATESVILLE,MS,FULL
1469,Supercenter,CHATTANOOGA,TN,FULL
1470,Supercenter,WILLMAR,MN,FULL
1472,Supercenter,HASTINGS,MN,FULL
1473,Supercenter,MANKATO,MN,HALF
1474,Supercenter,YUMA,AZ,FULL
1475,Supercenter,WASHINGTON,IA,QTR
1476,Supercenter,CLARKSVILLE,IN,FULL
1477,Supercenter,SUMMERSVILLE,WV,FULL
1478,Supercenter,SOUTH POINT,OH,FULL
1479,Supercenter,VALPARAISO,IN,FULL
1480,Supercenter,WINCHESTER,IN,HALF
1481,Supercenter,HOMEWOOD,AL,FULL
1482,Wal-Mart,TAMPA,FL,FULL
1483,Supercenter,YANKTON,SD,FULL
1485,Supercenter,GILLETTE,WY,QTR
1486,Supercenter,FARMVILLE,VA,FULL
1487,Supercenter,MICHIGAN CITY,IN,FULL
1488,Supercenter,DOUGLASVILLE,GA,FULL
1490,Supercenter,ROCKFORD,IL,FULL
1491,Supercenter,INDIANOLA,IA,FULL
1492,Supercenter,AURORA,CO,FULL
1493,Supercenter,MONROEVILLE,AL,HALF
1494,Supercenter,CORPUS CHRISTI,TX,FULL
1495,Supercenter,HUBER HEIGHTS,OH,FULL
1496,Supercenter,WATERLOO,IA,FULL
1497,Supercenter,RICHTON PARK,IL,FULL
1498,Supercenter,GREENSBORO,NC,FULL
1499,Supercenter,LEWISBURG,WV,HALF
1500,Supercenter,WATERTOWN,SD,FULL
1501,Wal-Mart,TAMPA,FL,HALF
1502,Supercenter,ROANOKE RAPIDS,NC,FULL
1503,Supercenter,DAYTON,OH,FULL
1504,Supercenter,DAYTON,OH,FULL
1505,Supercenter,PIKEVILLE,KY,FULL
1506,Supercenter,MANCHESTER,IA,QTR
1507,Supercenter,WICHITA,KS,FULL
1508,Supercenter,SHERIDAN,WY,FULL
1509,Supercenter,MAQUOKETA,IA,HALF
1510,Supercenter,FLORENCE,KY,FULL
1511,Supercenter,MIRAMAR,FL,FULL
1512,Supercenter,CHANDLER,AZ,HALF
1513,Supercenter,PALM HARBOR,FL,HALF
1514,Supercenter,ARNOLD,MO,FULL
1515,Supercenter,GERMANTOWN,WI,FULL
1518,Supercenter,INDIANAPOLIS,IN,FULL
1519,Supercenter,JACKSON,OH,FULL
1520,Supercenter,ABERDEEN,SD,FULL
1521,Supercenter,CINCINNATI,OH,FULL
1522,Supercenter,ELKINS,WV,FULL
1523,Supercenter,GLEN ALLEN,VA,HALF
1524,Supercenter,CHESTER,VA,FULL
1525,Supercenter,MECHANICSVILLE,VA,FULL
1526,Supercenter,STORM LAKE,IA,FULL
1527,Supercenter,ELIZABETH CITY,NC,FULL
1528,Supercenter,CEDAR RAPIDS,IA,FULL
1529,Supercenter,YORK,PA,FULL
1530,Supercenter,CLEVELAND,MS,FULL
1531,Supercenter,CARPENTERSVILLE,IL,FULL
1532,Supercenter,GLENDALE,AZ,FULL
1533,Supercenter,PEORIA,AZ,FULL
1534,Supercenter,BISMARCK,ND,FULL
1535,Supercenter,SIOUX FALLS,SD,FULL
1536,Supercenter,ST PETERSBURG,FL,FULL
1537,Wal-Mart,GETTYSBURG,PA,FULL
1538,Supercenter,BROOKINGS,SD,QTR
1539,Supercenter,ONTARIO,OH,FULL
1540,Supercenter,SOUTH HAVEN,MI,FULL
1541,Supercenter,WEST PALM BEACH,FL,FULL
1542,Supercenter,GAYLORD,MI,FULL
1543,Supercenter,SPEARFISH,SD,FULL
1544,Supercenter,CLARKSBURG,WV,FULL
1545,Supercenter,GRAND FORKS,ND,FULL
1547,Supercenter,LAFAYETTE,IN,FULL
1548,Supercenter,WATSEKA,IL,QTR
1549,Supercenter,PHOENIX,AZ,FULL
1550,Wal-Mart,GUNNISON,CO,QTR
1551,Supercenter,FRANKLIN,WI,FULL
1552,Supercenter,SALISBURY,NC,FULL
1553,Supercenter,BLOOMINGDALE,IL,FULL
1554,Supercenter,STOCKTON,CA,FULL
1555,Supercenter,EL CENTRO,CA,FULL
1556,Supercenter,ORLAND HILLS,IL,FULL
1557,Supercenter,FISHERS,IN,FULL
1558,Supercenter,EDEN,NC,FULL
1559,Wal-Mart,LAS VEGAS,NV,QTR
1560,Supercenter,LAS VEGAS,NV,FULL
1561,Supercenter,MEMPHIS,TN,HALF
1562,Wal-Mart,COON RAPIDS,MN,FULL
1563,Supercenter,LANCASTER,CA,FULL
1564,Supercenter,NEW BOSTON,OH,FULL
1565,Supercenter,WILLISTON,ND,HALF
1566,Supercenter,GOSHEN,IN,FULL
1567,Supercenter,DICKINSON,ND,FULL
1568,Supercenter,HERMITAGE,PA,FULL
1569,Supercenter,MAYSVILLE,KY,FULL
1570,Supercenter,AUBURN,IN,FULL
1571,Supercenter,MUKWONAGO,WI,FULL
1572,Supercenter,VERNAL,UT,FULL
1573,Supercenter,PRICE,UT,QTR
1574,Supercenter,BAKERSFIELD,CA,FULL
1575,Supercenter,OROVILLE,CA,HALF
1576,Wal-Mart,SCHERERVILLE,IN,FULL
1577,Supercenter,BUFFALO,MN,FULL
1578,Supercenter,ROSWELL,GA,FULL
1579,Supercenter,OXFORD,NC,FULL
1580,Supercenter,INDIANAPOLIS,IN,FULL
1581,Supercenter,FARGO,ND,FULL
1583,Wal-Mart,MADERA,CA,HALF
1584,Supercenter,LAS VEGAS,NV,FULL
1585,Supercenter,NORTH PLATTE,NE,HALF
1586,Supercenter,AUSTELL,GA,FULL
1587,Wal-Mart,MODESTO,CA,FULL
1588,Supercenter,VICTORVILLE,CA,FULL
1589,Supercenter,DELRAY BEACH,FL,QTR
1590,Supercenter,HIALEAH,FL,FULL
1591,Supercenter,HARRISBURG,PA,FULL
1592,Supercenter,BAD AXE,MI,FULL
1593,Supercenter,COLDWATER,MI,FULL
1594,Supercenter,HEATH,OH,FULL
1595,Supercenter,MARYSVILLE,OH,FULL
1596,Supercenter,BOLINGBROOK,IL,FULL
1597,Supercenter,TULSA,OK,FULL
1598,Supercenter,PHOENIX,AZ,FULL
1600,Supercenter,RIDGECREST,CA,FULL
1601,Supercenter,CARMEL,IN,FULL
1602,Supercenter,SPRINGFIELD,IL,HALF
1603,Supercenter,CHESTER,SC,QTR
1604,Supercenter,RAPID CITY,SD,FULL
1605,Supercenter,PENSACOLA,FL,FULL
1606,Supercenter,HIXSON,TN,FULL
1608,Supercenter,RED BLUFF,CA,FULL
1609,Supercenter,GRAND RAPIDS,MN,FULL
1610,Wal-Mart,GREECE,NY,HALF
1611,Supercenter,FORT GRATIOT,MI,HALF
1612,Supercenter,TUCSON,AZ,FULL
1613,Supercenter,HIGH POINT,NC,FULL
1614,Supercenter,DURHAM,NC,HALF
1615,Wal-Mart,PITTSBURG,CA,HALF
1616,Wal-Mart,SUSANVILLE,CA,QTR
1617,Supercenter,CASPER,WY,FULL
1618,Supercenter,MERRILLVILLE,IN,FULL
1620,Supercenter,BREWTON,AL,FULL
1621,Supercenter,CENTERVILLE,IA,HALF
1622,Supercenter,TIFFIN,OH,FULL
1623,Supercenter,WILKES BARRE,PA,HALF
1624,Supercenter,BAKERSFIELD,CA,FULL
1625,Supercenter,LE MARS,IA,FULL
1626,Supercenter,OKLAHOMA CITY,OK,HALF
1627,Supercenter,DILWORTH,MN,FULL
1628,Supercenter,SANDUSKY,OH,FULL
1629,Wal-Mart,BRAZIL,IN,QTR
1630,Supercenter,YREKA,CA,HALF
1631,Supercenter,HAMPTON,VA,FULL
1632,Supercenter,ALEXANDRIA,MN,FULL
1633,Supercenter,SARTELL,MN,FULL
1634,Supercenter,LITTLE FALLS,MN,FULL
1635,Supercenter,WAUKESHA,WI,FULL
1636,Supercenter,MINOT,ND,FULL
1637,Supercenter,OMAHA,NE,FULL
1638,Supercenter,EUFAULA,AL,QTR
1639,Supercenter,ROCHESTER,IN,QTR
1640,Supercenter,STATE COLLEGE,PA,HALF
1641,Supercenter,WILLIAMSTON,NC,FULL
1642,Supercenter,CHARLOTTE,MI,FULL
1643,Supercenter,FOND DU LAC,WI,FULL
1644,Supercenter,LEWISBURG,PA,FULL
1645,Supercenter,HANFORD,CA,FULL
1646,Supercenter,MESA,AZ,FULL
1647,Supercenter,DECATUR,IN,FULL
1648,Supercenter,CARSON CITY,NV,FULL
1649,Supercenter,JAMESTOWN,ND,FULL
1650,Supercenter,SAUKVILLE,WI,FULL
1651,Supercenter,AMERICAN CANYON,CA,FULL
1652,Supercenter,DUBLIN,VA,FULL
1653,Supercenter,WESTON,WV,HALF
1654,Supercenter,BAXTER,MN,FULL
1655,Supercenter,CRAWFORDSVILLE,IN,QTR
1656,Supercenter,MEADVILLE,PA,HALF
1657,Supercenter,FARIBAULT,MN,FULL
1658,Supercenter,THOMSON,GA,FULL
1659,Supercenter,BRIGHTON,CO,FULL
1660,Supercenter,PALMDALE,CA,FULL
1661,Supercenter,KINSTON,NC,FULL
1662,Supercenter,STATESVILLE,NC,FULL
1663,Supercenter,WAYNESVILLE,NC,FULL
1664,Supercenter,WILSON,NC,FULL
1665,Supercenter,MUNCIE,IN,FULL
1666,Supercenter,CHARLOTTE,NC,FULL
1667,Supercenter,WABASH,IN,FULL
1668,Supercenter,GURNEE,IL,FULL
1669,Supercenter,EAU CLAIRE,WI,FULL
1670,Wal-Mart,WYOMISSING,PA,FULL
1671,Supercenter,PAPILLION,NE,FULL
1672,Supercenter,ASHLAND,WI,QTR
1673,Supercenter,CANANDAIGUA,NY,FULL
1674,Supercenter,HAGERSTOWN,MD,FULL
1675,Supercenter,LEBANON,KY,HALF
1676,Supercenter,TELL CITY,IN,FULL
1677,Supercenter,NEW HARTFORD,NY,FULL
1678,Supercenter,DELAFIELD,WI,QTR
1679,Supercenter,ONALASKA,WI,FULL
1680,Supercenter,KENDALL,FL,FULL
1681,Supercenter,MOUNT PROSPECT,IL,QTR
1682,Supercenter,CHESAPEAKE,VA,HALF
1683,Supercenter,SHENANDOAH,IA,QTR
1684,Wal-Mart,EVERETT,PA,QTR
1685,Supercenter,PIERRE,SD,FULL
1686,Supercenter,TAYLORSVILLE,UT,FULL
1687,Supercenter,SUFFOLK,VA,FULL
1688,Supercenter,VIRGINIA BEACH,VA,FULL
1689,Supercenter,AURORA,CO,HALF
1690,Supercenter,DECATUR,IL,FULL
1691,Wal-Mart,OVERLAND PARK,KS,HALF
1692,Supercenter,COLTON,CA,QTR
1693,Wal-Mart,REDLANDS,CA,FULL
1694,Supercenter,MARION,NC,FULL
1695,Supercenter,DEVILS LAKE,ND,HALF
1696,Supercenter,FERGUS FALLS,MN,QTR
1697,Wal-Mart,ELK GROVE,CA,FULL
1698,Supercenter,HOOKSETT,NH,FULL
1699,Supercenter,LAYTON,UT,FULL
1700,Supercenter,POWAY,CA,FULL
1702,Supercenter,MELBOURNE,FL,FULL
1703,Supercenter,MARTINSBURG,WV,HALF
1704,Supercenter,VACAVILLE,CA,QTR
1705,Supercenter,WATERLOO,NY,FULL
1707,Supercenter,EAST LIVERPOOL,OH,FULL
1708,Supercenter,RIVERDALE,UT,FULL
1709,Supercenter,ANGOLA,IN,FULL
1710,Supercenter,CLINTON,MS,FULL
1711,Supercenter,BIRMINGHAM,AL,FULL
1712,Supercenter,LARGO,FL,FULL
1713,Wal-Mart,CANTON,IL,HALF
1714,Supercenter,FAIRMONT,WV,FULL
1715,Wal-Mart,EASTON,MD,HALF
1716,Wal-Mart,PRINCE FREDERICK,MD,FULL
1717,Wal-Mart,WALDORF,MD,HALF
1718,Supercenter,FINDLAY,OH,FULL
1719,Supercenter,BIG RAPIDS,MI,QTR
1720,Supercenter,SNELLVILLE,GA,FULL
1721,Supercenter,IOWA CITY,IA,HALF
1722,Supercenter,MARSHALL,MN,FULL
1723,Supercenter,DES MOINES,IA,FULL
1724,Supercenter,MILLERSBURG,OH,FULL
1726,Supercenter,HARRISONBURG,VA,FULL
1727,Supercenter,BERLIN,WI,HALF
1728,Supercenter,ANDERSON,IN,FULL
1729,Supercenter,CONNERSVILLE,IN,FULL
1730,Supercenter,TAPPAHANNOCK,VA,FULL
1731,Supercenter,GENEVA,NY,HALF
1733,Supercenter,OWOSSO,MI,FULL
1734,Supercenter,CHAMPAIGN,IL,FULL
1735,Supercenter,WHEELING,IL,FULL
1736,Supercenter,DOVER,DE,FULL
1737,Supercenter,VILLA PARK,IL,HALF
1738,Supercenter,HUTCHINSON,MN,FULL
1739,Supercenter,WASHINGTON,PA,FULL
1740,Supercenter,FREEPORT,IL,FULL
1741,Supercenter,MILFORD,DE,FULL
1742,Supercenter,TURNERSVILLE,NJ,FULL
1743,Wal-Mart,HARLAN,KY,HALF
1744,Supercenter,WEBSTER,NY,FULL
1745,Supercenter,RICHMOND,IN,HALF
1746,Supercenter,TEMPE,AZ,FULL
1747,Supercenter,PERRIS,CA,FULL
1748,Supercenter,CHARLESTON,SC,FULL
1749,Supercenter,SOMERSWORTH,NH,FULL
1750,Supercenter,MARION,OH,FULL
1751,Wal-Mart,RALEIGH,NC,QTR
1752,Supercenter,BAY CITY,MI,QTR
1753,Supercenter,DERRY,NH,FULL
1754,Supercenter,HOWELL,MI,FULL
1755,Wal-Mart,ROHNERT PARK,CA,QTR
1756,Wal-Mart,FONTANA,CA,QTR
1757,Supercenter,HERMANTOWN,MN,FULL
1758,Supercenter,NEW CASTLE,IN,FULL
1759,Supercenter,GLOUCESTER,VA,FULL
1760,Supercenter,FOLSOM,CA,FULL
1761,Supercenter,GRANITE CITY,IL,FULL
1762,Supercenter,SEABROOK,NH,FULL
1763,Supercenter,BLUEFIELD,VA,QTR
1764,Supercenter,WINDSOR HEIGHTS,IA,FULL
1765,Supercenter,SOMERSET,PA,FULL
1766,Supercenter,MARIETTA,GA,FULL
1767,Supercenter,SHALLOTTE,NC,FULL
1768,Supercenter,OREM,UT,FULL
1769,Supercenter,DU BOIS,PA,FULL
1770,Supercenter,CRANBERRY TOWNSHIP,PA,FULL
1771,Supercenter,STURGIS,MI,QTR
1772,Supercenter,KLAMATH FALLS,OR,HALF
1773,Supercenter,NEWPORT NEWS,VA,FULL
1774,Supercenter,SANFORD,NC,FULL
1775,Supercenter,LEBANON,OR,HALF
1776,Supercenter,WATERTOWN,WI,FULL
1777,Supercenter,READING,PA,FULL
1778,Supercenter,CODY,WY,FULL
1779,Wal-Mart,BRIDGEVIEW,IL,QTR
1780,Supercenter,CHARLOTTESVILLE,VA,HALF
1781,Supercenter,CORTLAND,NY,FULL
1782,Supercenter,VIENNA,WV,FULL
1783,Supercenter,PRINCETON,IN,FULL
1784,Supercenter,SALEM,OR,FULL
1785,Wal-Mart,HUDSON,NH,FULL
1786,Wal-Mart,EAGAN,MN,QTR
1787,Supercenter,CARROLL,IA,FULL
1788,Supercenter,SCARBOROUGH,ME,FULL
1789,Supercenter,LODI,CA,FULL
1790,Supercenter,MONROE,MI,FULL
1791,Supercenter,FREMONT,MI,FULL
1792,Supercenter,SAINT MARYS,PA,FULL
1793,Supercenter,WOODBURN,OR,HALF
1794,Supercenter,BLOOMSBURG,PA,FULL
1796,Supercenter,AMHERST,NH,FULL
1797,Supercenter,THOMASTON,ME,HALF
1798,Supercenter,CARO,MI,FULL
1799,Supercenter,PORTAGE,WI,FULL
1800,Supercenter,GARLAND,TX,FULL
1801,Supercenter,ARLINGTON,TX,HALF
1802,Supercenter,TOPEKA,KS,FULL
1803,Supercenter,SAN ANTONIO,TX,FULL
1804,Supercenter,FORT WAYNE,IN,FULL
1805,Supercenter,LA QUINTA,CA,FULL
1806,Supercenter,GLOVERSVILLE,NY,HALF
1807,Supercenter,WEST BERLIN,NJ,FULL
1809,Supercenter,JONESVILLE,MI,FULL
1810,Supercenter,FISHKILL,NY,HALF
1811,Supercenter,NORFOLK,VA,FULL
1813,Supercenter,NEWARK,NY,HALF
1814,Supercenter,ELGIN,IL,FULL
1815,Supercenter,FRESNO,CA,FULL
1816,Wal-Mart,KNIGHTDALE,NC,QTR
1817,Supercenter,HERMISTON,OR,HALF
1819,Supercenter,MENOMONIE,WI,FULL
1820,Supercenter,KITTANNING,PA,FULL
1821,Wal-Mart,CHARLOTTE,NC,HALF
1823,Supercenter,HANOVER,PA,FULL
1825,Supercenter,MANASSAS,VA,FULL
1826,Wal-Mart,VISALIA,CA,FULL
1827,Supercenter,PARK CITY,UT,QTR
1828,Supercenter,PLOVER,WI,FULL
1829,Supercenter,MARION,SC,HALF
1830,Supercenter,AUBURN,NY,FULL
1831,Supercenter,LIVERPOOL,NY,HALF
1832,Supercenter,PALM SPRINGS,CA,FULL
1833,Supercenter,FREDERICKSBURG,VA,FULL
1834,Supercenter,GRANTS PASS,OR,FULL
1835,Supercenter,VESTAL,NY,FULL
1836,Supercenter,ADRIAN,MI,FULL
1837,Supercenter,HUMBLE,TX,FULL
1838,Wal-Mart,LAS VEGAS,NV,FULL
1839,Supercenter,LORAIN,OH,HALF
1840,Supercenter,MANTECA,CA,HALF
1841,Supercenter,CHESAPEAKE,VA,FULL
1842,Supercenter,GREENSBORO,NC,FULL
1843,Wal-Mart,MCMINNVILLE,OR,QTR
1844,Wal-Mart,TOMS RIVER,NJ,QTR
1845,Supercenter,COOPER CITY,FL,FULL
1846,Supercenter,DOUGLAS,AZ,FULL
1847,Supercenter,OCALA,FL,FULL
1848,Supercenter,GLEN ELLYN,IL,FULL
1849,Supercenter,WINSTON SALEM,NC,HALF
1850,Supercenter,CHAMBERSBURG,PA,FULL
1851,Supercenter,NORTH LAUDERDALE,FL,FULL
1852,Supercenter,WOODBRIDGE,VA,QTR
1853,Supercenter,HEMET,CA,FULL
1855,Supercenter,EDEN PRAIRIE,MN,HALF
1856,Supercenter,BANGOR,ME,FULL
1857,Wal-Mart,MENTOR,OH,FULL
1858,Supercenter,MONTEVIDEO,MN,FULL
1859,Supercenter,CALEXICO,CA,FULL
1860,Supercenter,ELKTON,MD,FULL
1861,Supercenter,OAK PARK HEIGHTS,MN,QTR
1862,Supercenter,RIALTO,CA,FULL
1863,Supercenter,EASTLAKE,OH,FULL
1864,Supercenter,BROOKLYN PARK,MN,FULL
1865,Supercenter,REDWOOD FALLS,MN,HALF
1866,Supercenter,FARMINGTON,ME,FULL
1867,Wal-Mart,WESTMINSTER,MD,QTR
1868,Supercenter,AUBURN,ME,FULL
1870,Supercenter,PULLMAN,WA,HALF
1871,Supercenter,WATERTOWN,NY,FULL
1872,Supercenter,HELENA,MT,FULL
1873,Supercenter,CRANSTON,RI,HALF
1874,Supercenter,ENGLEWOOD,FL,FULL
1875,Supercenter,SEVERN,MD,FULL
1878,Supercenter,REXBURG,ID,HALF
1879,Supercenter,BARSTOW,CA,QTR
1880,Supercenter,COOS BAY,OR,FULL
1881,Supercenter,ANTELOPE,CA,QTR
1883,Supercenter,MONACA,PA,FULL
1884,Supercenter,DICKSON CITY,PA,HALF
1885,Supercenter,BUTLER,PA,FULL
1886,Supercenter,MECHANICSBURG,PA,FULL
1887,Wal-Mart,MONTOURSVILLE,PA,QTR
1888,Supercenter,NORTH LOGAN,UT,FULL
1889,Supercenter,ISLAND CITY,OR,FULL
1890,Supercenter,SALISBURY,MD,FULL
1891,Supercenter,MANCHESTER,CT,QTR
1892,Supercenter,HODGKINS,IL,FULL
1893,Wal-Mart,BOWIE,MD,HALF
1894,Supercenter,MEDINA,OH,FULL
1895,Wal-Mart,FAIRLAWN,OH,HALF
1896,Supercenter,COLORADO SPRINGS,CO,QTR
1897,Supercenter,ELK GROVE VILLAGE,IL,FULL
1899,Supercenter,RIVERSIDE,CA,FULL
1901,Supercenter,BUTTE,MT,FULL
1902,Supercenter,AMMON,ID,FULL
1903,Supercenter,YUBA CITY,CA,FULL
1904,Supercenter,LEESBURG,VA,FULL
1905,Supercenter,BLACKFOOT,ID,FULL
1906,Wal-Mart,FAIRHAVEN,MA,QTR
1907,Supercenter,HINSDALE,NH,FULL
1908,Supercenter,GREEN BAY,WI,FULL
1909,Supercenter,NIAGARA FALLS,NY,FULL
1910,Supercenter,CRESCENT CITY,CA,FULL
1911,Supercenter,AKRON,OH,FULL
1912,Supercenter,CORONA,CA,HALF
1913,Supercenter,BOWLING GREEN,OH,FULL
1914,Supercenter,HIGHLAND,CA,FULL
1915,Supercenter,YUCCA VALLEY,CA,FULL
1916,Supercenter,COCONUT CREEK,FL,FULL
1917,Wal-Mart,SANTEE,CA,FULL
1918,Wal-Mart,BELLINGHAM,MA,FULL
1920,Wal-Mart,SALEM,OR,FULL
1921,Wal-Mart,MANAHAWKIN,NJ,FULL
