store_nbr,Estimated In-store Week,Estimated Receipt Qty,Direct to Store Receipt Qty,Direct to Store PO Nbr
1339,WK17,6,0,
1341,WK17,8,0,
1342,WK17,6,0,
1342,WK19,2,0,
1344,WK17,13,0,
1344,WK21,2,0,
1345,WK17,8,0,
1346,WK17,10,0,
1348,WK17,17,0,
1348,WK20,4,0,
1350,WK17,11,0,
1350,WK21,2,0,
1351,WK17,8,0,
1351,WK21,2,0,
1352,WK17,2,0,
1354,WK17,6,0,
1355,WK17,24,0,
1355,WK20,4,0,
1358,WK17,8,0,
1359,WK17,2,0,
1360,WK17,6,0,
1360,WK21,2,0,
1362,WK17,12,0,
1363,WK17,5,0,
1364,WK17,7,0,
1364,WK18,3,0,
1365,WK17,7,0,
1365,WK20,2,0,
1366,WK17,8,0,
1366,WK19,2,0,
1367,WK17,14,0,
1370,WK17,1,0,
1370,WK20,3,0,
1371,WK17,7,0,
1371,WK19,4,0,
1375,WK17,21,0,
1375,WK20,3,0,
1376,WK17,8,0,
1377,WK17,4,0,
1377,WK19,2,0,
1378,WK17,5,0,
1379,WK17,6,0,
1381,WK17,20,0,
1381,WK18,2,0,
1382,WK17,6,0,
1382,WK21,3,0,
1383,WK17,3,0,
1383,WK20,3,0,
1384,WK17,5,0,
1384,WK20,3,0,
1385,WK17,10,0,
1386,WK17,7,0,
1387,WK17,2,0,
1390,WK17,12,0,
1391,WK17,11,0,
1391,WK21,2,0,
1393,WK17,9,0,
1393,WK21,2,0,
1394,WK17,2,0,
1394,WK19,2,0,
1396,WK17,6,0,
1396,WK19,2,0,
1397,WK17,12,0,
1399,WK17,8,0,
1400,WK17,4,0,
1403,WK17,4,0,
1404,WK17,5,0,
1405,WK17,2,0,
1406,WK17,8,0,
1407,WK17,9,0,
1408,WK17,8,0,
1410,WK17,5,0,
1413,WK17,2,0,
1413,WK19,2,0,
1415,WK17,3,78,
1415,WK19,4,0,
1415,WK20,2,0,
1415,WK22,0,91,
1416,WK17,1,0,
1417,WK18,1,0,
1422,WK17,3,0,
1422,WK20,2,0,
1424,WK17,12,0,
1426,WK17,11,0,
1426,WK20,2,0,
1427,WK17,0,106,
1427,WK20,2,0,
1428,WK17,6,0,
1428,WK20,2,0,
1429,WK17,5,0,
1430,WK17,1,0,
1430,WK19,2,0,
1432,WK17,4,0,
1432,WK20,3,0,
1433,WK17,8,0,
1434,WK17,4,0,
1435,WK17,2,0,
1435,WK21,4,0,
1436,WK17,6,0,
1438,WK17,11,0,
1438,WK18,2,0,
1438,WK19,4,0,
1438,WK21,1,0,
1440,WK17,23,0,
1440,WK18,2,0,
1440,WK19,4,0,
1440,WK21,1,0,
1441,WK17,8,0,
1441,WK19,4,0,
1442,WK18,5,0,
1442,WK20,4,0,
1443,WK17,8,0,
1443,WK19,4,0,
1444,WK17,7,0,
1445,WK17,20,0,
1445,WK20,2,0,
1446,WK17,5,0,
1446,WK20,2,0,
1447,WK17,4,0,
1447,WK19,4,0,
1448,WK17,8,0,
1448,WK20,2,0,
1449,WK17,2,0,
1449,WK19,2,0,
1450,WK17,9,0,
1451,WK17,6,0,
1452,WK17,6,0,
1453,WK17,1,0,
1454,WK17,6,0,
1456,WK17,10,0,
1457,WK20,2,0,
1457,WK22,0,92,
1458,WK17,18,0,
1458,WK18,1,0,
1458,WK20,2,0,
1460,WK17,5,0,
1461,WK17,2,0,
1461,WK18,3,0,
1461,WK19,2,127,
1462,WK17,6,0,
1464,WK17,6,0,
1465,WK17,5,0,
1466,WK17,8,0,
1466,WK21,1,0,
1467,WK17,4,0,
1468,WK17,4,0,
1469,WK17,10,0,
1470,WK17,2,0,
1470,WK19,3,0,
1472,WK17,3,0,
1474,WK17,2,0,
1474,WK18,1,0,
1476,WK17,6,0,
1476,WK19,4,0,
1477,WK17,2,90,
1477,WK21,2,96,
1478,WK17,9,0,
1478,WK20,2,0,
1482,WK17,7,0,
1483,WK17,1,0,
1485,WK17,2,104,
1485,WK20,2,0,
1485,WK22,0,91,
1486,WK17,8,0,
1487,WK17,5,0,
1488,WK17,6,0,
1491,WK17,5,0,
1491,WK21,4,0,
1493,WK17,9,0,
1494,WK17,8,0,
1495,WK17,15,0,
1496,WK17,3,0,
1498,WK17,7,0,
1499,WK17,0,95,
1499,WK20,0,96,
1499,WK21,2,0,
1500,WK17,3,0,
1500,WK19,3,0,
1502,WK17,7,0,
1505,WK17,0,112,
1505,WK20,0,86,
1505,WK21,2,0,
1506,WK17,6,0,
1506,WK21,3,0,
1507,WK17,4,0,
1508,WK17,4,137,
1508,WK20,2,0,
1508,WK22,0,98,
1509,WK17,4,0,
1510,WK17,12,0,
1513,WK17,10,0,
1514,WK17,3,0,
1516,WK17,12,0,
1517,WK17,5,0,
1519,WK17,1,0,
1520,WK17,2,0,
1522,WK17,13,0,
1522,WK21,1,0,
1523,WK17,12,0,
1524,WK17,9,0,
1525,WK17,10,0,
1526,WK17,1,0,
1527,WK17,17,0,
1528,WK17,7,0,
1529,WK17,6,0,
1529,WK20,3,0,
1530,WK17,5,0,
1531,WK17,5,0,
1534,WK17,2,0,
1534,WK20,2,0,
1535,WK17,4,0,
1536,WK17,11,0,
1537,WK17,6,0,
1538,WK17,4,0,
1540,WK17,4,0,
1541,WK17,9,0,
1542,WK17,3,69,
1542,WK20,3,0,
1542,WK22,0,91,
1543,WK17,10,0,
1543,WK20,2,0,
1544,WK17,10,0,
1544,WK21,2,0,
1547,WK17,3,0,
1550,WK17,4,0,
1552,WK17,6,0,
1554,WK17,6,0,
1558,WK17,9,0,
1560,WK17,30,0,
1564,WK17,5,0,
1565,WK17,3,105,
1565,WK20,2,0,
1565,WK22,0,84,
1566,WK17,3,0,
1568,WK17,10,0,
1571,WK17,3,0,
1572,WK17,4,108,
1572,WK19,6,0,
1572,WK20,0,99,
1572,WK21,2,0,
1573,WK17,20,0,
1573,WK21,1,0,
1575,WK17,9,120,
1575,WK18,2,0,
1575,WK20,2,113,
1576,WK17,4,0,
1577,WK17,2,0,
1578,WK17,6,0,
1581,WK17,3,0,
1581,WK19,3,0,
1583,WK17,9,0,
1585,WK17,7,0,
1585,WK18,2,0,
1585,WK20,2,0,
1587,WK17,9,0,
1588,WK17,11,0,
1590,WK17,7,0,
1592,WK17,3,0,
1593,WK17,7,0,
1593,WK20,2,0,
1594,WK17,12,0,
1594,WK20,2,0,
1597,WK17,8,0,
1602,WK17,3,0,
1604,WK17,2,0,
1604,WK20,2,0,
1605,WK17,6,0,
1606,WK17,5,0,
1608,WK17,7,0,
1608,WK20,2,0,
1609,WK17,6,0,
1609,WK19,4,0,
1609,WK20,2,0,
1610,WK17,9,0,
1611,WK17,4,0,
1611,WK20,3,0,
1612,WK17,3,0,
1613,WK17,9,0,
1614,WK17,7,0,
1616,WK17,13,0,
1616,WK18,2,0,
1616,WK20,2,0,
1617,WK17,2,0,
1617,WK20,1,0,
1619,WK17,4,0,
1621,WK17,32,0,
1621,WK21,3,0,
1622,WK17,9,0,
1623,WK17,5,0,
1623,WK18,1,0,
1624,WK17,6,0,
1626,WK17,5,0,
1626,WK19,3,0,
1627,WK17,1,0,
1628,WK17,4,0,
1630,WK17,12,0,
1631,WK17,11,0,
1632,WK17,1,92,
1633,WK17,8,0,
1633,WK20,2,0,
1634,WK17,12,0,
1634,WK20,2,0,
1635,WK17,1,0,
1635,WK19,2,0,
1636,WK17,7,0,
1636,WK20,2,0,
1638,WK17,14,0,
1639,WK17,10,0,
1641,WK17,4,0,
1642,WK17,5,0,
1642,WK20,2,0,
1643,WK17,6,0,
1644,WK17,8,0,
1645,WK17,6,0,
1648,WK17,5,135,
1648,WK20,2,0,
1648,WK21,0,106,
1649,WK17,3,0,
1651,WK17,7,0,
1652,WK17,10,0,
1653,WK17,7,0,
1654,WK17,8,69,
1654,WK19,4,0,
1654,WK20,2,0,
1654,WK22,0,101,
1655,WK17,6,0,
1655,WK19,4,0,
1656,WK17,4,0,
1657,WK17,1,0,
1658,WK17,11,0,
1659,WK17,7,0,
1661,WK17,5,0,
1662,WK17,7,0,
1663,WK17,12,0,
1663,WK21,1,0,
1664,WK17,4,0,
1668,WK17,3,0,
1668,WK19,2,0,
1669,WK17,6,0,
1669,WK19,3,0,
1671,WK17,2,0,
1672,WK17,1,0,
1673,WK17,21,0,
1673,WK20,2,0,
1674,WK17,10,0,
1674,WK21,1,0,
1677,WK17,8,0,
1677,WK20,1,0,
1678,WK17,4,0,
1678,WK19,2,0,
1679,WK17,5,0,
1679,WK20,2,0,
1682,WK17,10,0,
1684,WK17,4,0,
1685,WK17,4,0,
1686,WK17,5,0,
1686,WK19,3,0,
1687,WK17,14,0,
1688,WK17,13,0,
1689,WK17,8,0,
1694,WK17,13,0,
1695,WK17,4,0,
1695,WK20,2,0,
1696,WK17,6,0,
1696,WK20,3,0,
1697,WK17,2,0,
1698,WK17,2,67,
1698,WK20,2,0,
1698,WK21,0,83,
1699,WK17,11,0,
1699,WK19,3,0,
1699,WK21,1,0,
1700,WK17,32,0,
1702,WK17,6,0,
1703,WK17,9,0,
1703,WK21,1,0,
1704,WK17,10,0,
1705,WK17,2,0,
1708,WK17,14,0,
1708,WK18,1,0,
1708,WK21,1,0,
1709,WK17,7,0,
1709,WK20,3,0,
1711,WK17,7,0,
1712,WK17,8,0,
1713,WK17,6,0,
1714,WK17,7,0,
1715,WK17,13,0,
1719,WK17,5,0,
1720,WK17,5,0,
1721,WK17,22,0,
1722,WK17,1,0,
1722,WK19,2,0,
1723,WK17,5,0,
1723,WK21,3,0,
1724,WK17,6,0,
1726,WK17,7,0,
1727,WK17,1,0,
1727,WK19,2,0,
1730,WK17,7,0,
1733,WK17,1,0,
1736,WK17,3,0,
1739,WK17,7,0,
1741,WK17,16,0,
1742,WK17,4,0,
1743,WK17,7,0,
1744,WK17,10,0,
1749,WK17,11,0,
1749,WK20,1,0,
1750,WK17,4,0,
1751,WK17,6,0,
1752,WK17,4,0,
1753,WK17,9,0,
1754,WK17,6,0,
1755,WK17,10,0,
1757,WK17,2,0,
1757,WK19,2,0,
1759,WK17,16,0,
1760,WK17,4,0,
1760,WK18,2,0,
1762,WK20,1,0,
1763,WK17,11,0,
1763,WK21,1,0,
1767,WK17,14,0,
1767,WK20,4,0,
1768,WK17,4,0,
1768,WK19,3,0,
1769,WK17,4,0,
1771,WK17,3,0,
1772,WK17,5,110,
1772,WK20,2,112,
1773,WK17,7,0,
1774,WK17,6,0,
1775,WK17,19,0,
1775,WK18,3,0,
1776,WK17,1,0,
1776,WK19,2,0,
1778,WK17,6,0,
1780,WK17,9,0,
1781,WK17,9,0,
1781,WK20,2,0,
1782,WK17,11,0,
1782,WK20,2,0,
1783,WK17,7,0,
1785,WK17,9,0,
1785,WK20,1,0,
1786,WK17,4,0,
1786,WK19,2,0,
1787,WK17,2,0,
1787,WK21,3,0,
1788,WK17,10,0,
1788,WK20,1,0,
1789,WK17,13,0,
1789,WK18,5,0,
1789,WK20,1,0,
1790,WK17,4,0,
1790,WK20,3,0,
1791,WK17,4,0,
1791,WK20,2,0,
1792,WK17,2,0,
1794,WK17,1,0,
1794,WK20,2,0,
1795,WK17,6,0,
1796,WK17,12,0,
1796,WK20,1,0,
1797,WK17,27,0,
1797,WK20,2,0,
1798,WK17,2,0,
1799,WK17,15,0,
1801,WK17,2,0,
1802,WK17,6,0,
1806,WK17,14,0,
1806,WK20,1,0,
1807,WK17,14,0,
1808,WK17,9,0,
1809,WK17,1,72,
1809,WK20,3,0,
1809,WK22,0,85,
1810,WK17,6,0,
1811,WK17,4,0,
1812,WK17,5,0,
1815,WK17,7,0,
1817,WK17,3,114,
1817,WK18,2,0,
1817,WK20,1,0,
1817,WK22,0,91,
1819,WK17,10,0,
1819,WK20,2,0,
1820,WK17,5,0,
1820,WK20,2,0,
1822,WK17,5,0,
1826,WK17,8,0,
1827,WK17,10,0,
1827,WK19,2,0,
1828,WK17,3,0,
1828,WK19,2,0,
1829,WK17,5,0,
1830,WK17,11,0,
1830,WK20,1,0,
1831,WK17,6,0,
1833,WK17,10,0,
1834,WK17,8,0,
1834,WK18,4,0,
1834,WK20,2,0,
1835,WK17,7,0,
1836,WK17,2,0,
1840,WK17,7,0,
1841,WK17,7,0,
1844,WK17,14,0,
1845,WK17,10,0,
1847,WK17,20,0,
1847,WK21,2,0,
1849,WK17,8,0,
1850,WK17,5,0,
1851,WK17,3,0,
1853,WK17,14,0,
1854,WK17,4,0,
1855,WK17,3,0,
1855,WK19,2,0,
1856,WK17,9,0,
1856,WK20,1,0,
1856,WK21,0,106,
1857,WK17,2,0,
1859,WK17,47,0,
1861,WK17,4,0,
1861,WK19,2,0,
1866,WK17,6,0,
1868,WK17,8,0,
1868,WK20,1,0,
1869,WK17,6,0,
1871,WK17,13,219,
1871,WK20,2,0,
1871,WK21,0,101,
1872,WK17,5,212,
1872,WK18,3,0,
1872,WK19,1,0,
1872,WK20,0,78,
1874,WK17,9,0,
1875,WK17,7,0,
1876,WK17,2,0,
1876,WK18,2,0,
1877,WK17,13,0,
1878,WK17,5,127,
1878,WK20,0,109,
1878,WK21,2,0,
1880,WK17,30,0,
1880,WK18,3,0,
1880,WK20,2,0,
1884,WK17,6,0,
1884,WK18,1,0,
1885,WK17,4,0,
1886,WK17,6,0,
1886,WK20,2,0,
1887,WK17,1,0,
1887,WK20,3,0,
1888,WK17,7,0,
1888,WK18,1,0,
1888,WK21,1,0,
1890,WK17,12,0,
1891,WK17,4,0,
1894,WK17,3,0,
1896,WK17,9,0,
1900,WK17,0,125,
1900,WK20,0,84,
1901,WK17,11,91,
1901,WK19,2,0,
1901,WK20,0,103,
1901,WK21,2,0,
1902,WK17,24,0,
1902,WK18,1,0,
1902,WK19,2,0,
1902,WK21,1,0,
1903,WK17,12,0,
1903,WK18,2,0,
1903,WK20,1,0,
1906,WK17,7,0,
1907,WK17,8,0,
1907,WK20,1,0,
1909,WK17,8,0,
1909,WK20,1,0,
1910,WK17,21,0,
1910,WK18,1,0,
1910,WK20,1,0,
1916,WK17,3,0,
1917,WK17,27,0,
1917,WK18,3,0,
1918,WK17,13,0,
1918,WK20,1,0,
1919,WK17,15,0,
1919,WK21,12,0,
1921,WK17,17,0,
1922,WK17,43,0,
1923,WK17,4,0,
1923,WK20,2,0,
1924,WK17,66,0,
1925,WK17,8,105,
1925,WK20,2,0,
1925,WK21,0,113,
1929,WK17,7,0,
1929,WK20,3,0,
1930,WK17,3,0,
1930,WK20,1,0,
1931,WK17,9,134,
1931,WK19,3,0,
1931,WK21,0,101,
1932,WK17,23,0,
1932,WK20,1,0,
1932,WK21,0,110,
1934,WK17,11,0,
1936,WK17,0,125,
1939,WK17,11,0,
1939,WK20,1,0,
1940,WK17,5,0,
1942,WK17,1,0,
1943,WK17,3,0,
1945,WK17,6,0,
1945,WK20,2,0,
1946,WK17,13,111,
1946,WK20,2,0,
1946,WK21,0,69,
1947,WK17,8,0,
1947,WK18,3,0,
1947,WK20,1,0,
1947,WK21,0,94,
1949,WK17,2,111,
1949,WK20,3,0,
1949,WK21,0,83,
1951,WK17,33,0,
1951,WK19,1,0,
1951,WK21,1,0,
1954,WK17,13,0,
1954,WK20,1,0,
1955,WK17,7,0,
1956,WK17,8,0,
1956,WK18,1,0,
1956,WK20,2,0,
1957,WK17,8,0,
1961,WK17,9,0,
1962,WK17,14,0,
1963,WK17,5,0,
1964,WK17,9,0,
1964,WK20,1,0,
1965,WK17,3,0,
1966,WK17,12,0,
1966,WK20,1,0,
1967,WK17,4,0,
1969,WK17,6,0,
1971,WK17,5,0,
1972,WK17,10,0,
1973,WK17,8,0,
1973,WK20,2,0,
1975,WK17,7,0,
1975,WK20,1,0,
1976,WK17,6,0,
1977,WK17,10,0,
1978,WK17,23,0,
1979,WK17,13,0,
1979,WK18,2,0,
1979,WK20,1,0,
1980,WK17,7,0,
1980,WK20,1,0,
1983,WK17,13,0,
1984,WK17,4,0,
1987,WK17,5,0,
1987,WK20,2,0,
1988,WK17,20,0,
1988,WK18,1,0,
1988,WK20,1,0,
1992,WK17,25,0,
1993,WK17,7,0,
1993,WK20,1,0,
1994,WK17,5,0,
1994,WK20,1,0,
1995,WK17,24,0,
1995,WK19,1,0,
1995,WK21,1,0,
1996,WK17,4,0,
1997,WK17,5,0,
1999,WK17,3,0,
2000,WK17,16,0,
2001,WK17,3,0,
2002,WK17,5,0,
2004,WK17,3,0,
2004,WK19,2,0,
2006,WK17,5,0,
2006,WK20,1,0,
2007,WK17,7,0,
2007,WK20,1,0,
2007,WK21,0,77,
2010,WK17,2,0,
2013,WK17,3,0,
2013,WK21,0,110,
2014,WK17,0,104,
2014,WK20,3,0,
2014,WK22,0,82,
2016,WK17,26,59,
2016,WK18,1,105,
2016,WK20,1,0,
2016,WK21,0,86,
2019,WK17,4,0,
2021,WK17,12,0,
2022,WK17,5,0,
2023,WK17,6,0,
2023,WK20,2,0,
2024,WK17,5,0,
2025,WK17,5,0,
2026,WK17,6,0,
2027,WK17,9,0,
2030,WK17,6,100,
2030,WK20,0,113,
2032,WK17,4,0,
2033,WK17,3,0,
2033,WK19,2,0,
2036,WK17,14,108,
2036,WK20,3,0,
2036,WK21,0,103,
2037,WK17,5,115,
2037,WK18,0,105,
2037,WK20,1,0,
2037,WK21,0,116,
2038,WK17,5,0,
2043,WK17,12,0,
2043,WK20,1,0,
2044,WK17,8,0,
2044,WK18,6,0,
2044,WK20,2,0,
2046,WK17,25,0,
2046,WK20,1,0,
2047,WK17,90,0,
2047,WK20,1,0,
2047,WK21,68,110,
2048,WK17,5,0,
2050,WK18,1,0,
2050,WK20,3,0,
2052,WK17,18,0,
2052,WK20,1,0,
2053,WK17,8,0,
2054,WK17,9,0,
2055,WK20,1,0,
2056,WK17,6,0,
2057,WK17,16,0,
2057,WK20,1,0,
2061,WK17,4,0,
2062,WK17,5,0,
2063,WK17,5,0,
2064,WK17,7,0,
2064,WK18,1,0,
2065,WK17,11,0,
2067,WK17,4,0,
2068,WK17,7,0,
2069,WK17,7,0,
2069,WK20,1,0,
2070,WK17,110,0,
2071,WK17,61,0,
2071,WK19,114,0,
2072,WK17,4,0,
2074,WK17,144,0,
2074,WK18,25,0,
2074,WK19,123,0,
2075,WK17,4,142,
2075,WK18,2,0,
2075,WK20,0,106,
2077,WK17,47,0,
2077,WK18,3,0,
2078,WK17,20,0,
2078,WK20,2,0,
2079,WK17,6,0,
2079,WK19,2,0,
2081,WK17,8,0,
2083,WK17,10,0,
2084,WK17,10,251,
2084,WK19,1,0,
2084,WK20,0,121,
2084,WK21,2,0,
2085,WK17,4,0,
2088,WK17,1,0,
2088,WK20,1,0,
2089,WK17,7,0,
2090,WK17,7,0,
2091,WK17,9,0,
2092,WK17,1,0,
2093,WK17,12,0,
2093,WK20,1,0,
2094,WK17,21,0,
2095,WK17,13,0,
2095,WK20,1,0,
2096,WK17,5,0,
2097,WK17,6,0,
2100,WK17,53,85,
2101,WK17,9,0,
2102,WK17,5,0,
2102,WK20,2,0,
2104,WK17,3,0,
2106,WK17,6,0,
2107,WK17,1,0,
2107,WK20,1,0,
2108,WK17,12,0,
2109,WK17,9,0,
2111,WK17,11,0,
2112,WK17,4,0,
2114,WK17,18,0,
2114,WK20,2,0,
2115,WK17,9,0,
2115,WK20,2,0,
2116,WK17,9,76,
2116,WK20,2,0,
2116,WK21,0,84,
2117,WK17,5,0,
2118,WK17,2,0,
2119,WK17,3,0,
2120,WK17,15,0,
2120,WK20,2,0,
2121,WK17,10,115,
2121,WK18,0,105,
2121,WK20,1,0,
2121,WK21,0,117,
2126,WK17,10,0,
2126,WK18,5,0,
2126,WK20,3,0,
2127,WK17,1,0,
2128,WK17,11,0,
2129,WK17,4,0,
2129,WK20,2,0,
2130,WK17,5,0,
2131,WK17,2,0,
2131,WK19,4,0,
2133,WK17,11,0,
2135,WK17,9,0,
2135,WK20,1,0,
2136,WK17,8,0,
2138,WK17,19,0,
2138,WK20,2,0,
2140,WK17,4,102,
2140,WK20,2,0,
2140,WK21,0,91,
2142,WK17,13,0,
2142,WK20,1,0,
2143,WK17,57,0,
2143,WK20,1,0,
2143,WK21,48,0,
2144,WK17,13,0,
2146,WK17,10,0,
2147,WK17,16,170,
2147,WK19,3,0,
2147,WK21,2,118,
2149,WK17,11,0,
2149,WK20,2,0,
2150,WK17,18,0,
2153,WK17,10,0,
2153,WK20,1,0,
2155,WK17,15,0,
2155,WK20,1,0,
2156,WK17,3,0,
2157,WK17,7,0,
2159,WK17,2,0,
2159,WK20,3,0,
2161,WK17,6,0,
2164,WK17,5,0,
2164,WK20,3,0,
2166,WK17,6,0,
2169,WK17,7,0,
2169,WK18,1,0,
2170,WK17,10,0,
2174,WK17,6,0,
2175,WK17,5,76,
2175,WK19,8,0,
2175,WK20,0,90,
2175,WK21,2,0,
2176,WK17,7,0,
2178,WK17,108,0,
2178,WK20,1,0,
2180,WK17,3,0,
2183,WK17,4,53,
2183,WK20,2,0,
2183,WK22,0,91,
2184,WK17,4,0,
2185,WK17,1,0,
2185,WK20,2,0,
2187,WK17,10,0,
2187,WK18,1,0,
2187,WK20,1,0,
2188,WK17,70,0,
2189,WK17,5,0,
2189,WK18,1,0,
2190,WK17,5,0,
2191,WK17,3,0,
2192,WK17,7,0,
2193,WK17,4,0,
2195,WK17,14,0,
2196,WK17,3,0,
2196,WK20,1,0,
2196,WK21,0,118,
2197,WK17,5,0,
2199,WK20,2,0,
2200,WK17,1,0,
2202,WK17,6,0,
2202,WK20,1,0,
2205,WK17,1,0,
2206,WK17,3,0,
2208,WK17,7,0,
2209,WK17,6,0,
2210,WK17,6,0,
2213,WK17,4,0,
2213,WK19,2,0,
2214,WK17,9,0,
2218,WK17,4,0,
2221,WK17,24,0,
2221,WK19,6,0,
2221,WK21,3,0,
2222,WK17,7,0,
2224,WK17,3,0,
2225,WK17,4,0,
2228,WK17,8,0,
2228,WK20,1,0,
2232,WK17,4,0,
2234,WK17,18,0,
2234,WK20,1,0,
2236,WK17,16,0,
2237,WK17,6,0,
2240,WK17,3,0,
2243,WK17,8,128,
2243,WK20,2,96,
2244,WK17,9,0,
2244,WK20,2,0,
2245,WK17,52,0,
2249,WK17,6,172,
2249,WK18,4,0,
2249,WK20,1,0,
2249,WK21,0,127,
2253,WK17,18,0,
2256,WK17,11,0,
2258,WK17,7,0,
2259,WK17,29,271,
2259,WK18,7,105,
2259,WK21,0,125,
2261,WK17,11,0,
2262,WK17,10,0,
2262,WK20,2,0,
2264,WK17,3,0,
2270,WK17,5,0,
2271,WK17,10,0,
2272,WK17,12,0,
2273,WK17,3,0,
2274,WK17,11,0,
2276,WK17,9,0,
2277,WK17,6,0,
2278,WK17,10,0,
2278,WK20,2,0,
2282,WK17,5,0,
2283,WK17,2,0,
2284,WK17,6,0,
2284,WK18,1,0,
2285,WK17,10,0,
2285,WK20,1,0,
2286,WK17,2,0,
2287,WK17,7,0,
2289,WK17,24,0,
2289,WK20,2,0,
2291,WK17,32,0,
2293,WK17,7,0,
2294,WK17,4,0,
2295,WK17,7,0,
2299,WK17,6,0,
2302,WK17,3,0,
2306,WK17,9,0,
2307,WK17,8,0,
2307,WK21,1,0,
2308,WK17,63,0,
2308,WK18,40,0,
2308,WK20,21,0,
2310,WK17,7,0,
2312,WK17,6,0,
2313,WK17,3,0,
2314,WK17,7,0,
2314,WK18,3,0,
2314,WK20,4,0,
2315,WK17,17,0,
2315,WK18,1,0,
2315,WK20,1,0,
2317,WK17,10,80,
2317,WK19,0,110,
2317,WK20,1,0,
2317,WK21,0,94,
2318,WK17,6,0,
2319,WK17,5,0,
2319,WK20,1,0,
2319,WK21,0,119,
2321,WK17,42,0,
2321,WK18,17,0,
2321,WK20,31,0,
2325,WK17,10,115,
2325,WK19,0,105,
2325,WK20,1,0,
2325,WK21,0,85,
2326,WK17,20,0,
2326,WK20,2,0,
2330,WK17,12,0,
2330,WK20,1,0,
2332,WK17,12,0,
2332,WK20,1,0,
2334,WK17,6,0,
2335,WK17,1,0,
2335,WK19,2,0,
2336,WK17,9,0,
2337,WK17,7,0,
2337,WK21,2,0,
2338,WK17,0,81,
2338,WK20,3,0,
2338,WK22,0,83,
2340,WK17,26,0,
2346,WK17,4,0,
2348,WK17,15,0,
2348,WK20,3,0,
2350,WK17,3,0,
2351,WK17,5,0,
2351,WK20,1,0,
2352,WK17,15,0,
2352,WK20,2,0,
2355,WK17,4,0,
2358,WK17,5,0,
2358,WK20,2,0,
2361,WK17,14,0,
2361,WK20,2,0,
2365,WK17,5,0,
2366,WK17,4,0,
2367,WK17,7,0,
2368,WK17,2,0,
2369,WK17,4,207,
2369,WK19,0,116,
2369,WK20,2,0,
2369,WK22,0,119,
2373,WK17,5,0,
2385,WK17,18,0,
2385,WK18,3,0,
2385,WK20,1,0,
2386,WK17,11,0,
2386,WK20,1,0,
2387,WK17,11,0,
2398,WK17,0,95,
2398,WK20,2,0,
2398,WK22,0,91,
2399,WK17,12,0,
2400,WK17,4,0,
2400,WK20,2,0,
2402,WK17,13,0,
2402,WK18,1,0,
2402,WK19,4,0,
2402,WK21,1,0,
2403,WK17,11,0,
2405,WK17,4,0,
2405,WK20,2,0,
2417,WK17,66,0,
2418,WK17,22,0,
2418,WK18,1,0,
2418,WK20,1,0,
2419,WK17,15,0,
2421,WK17,0,66,
2421,WK20,2,0,
2423,WK17,3,0,
2424,WK17,7,0,
2424,WK20,2,0,
2427,WK17,6,0,
2428,WK17,5,0,
2429,WK17,6,0,
2432,WK17,2,0,
2434,WK17,2,0,
2434,WK19,2,0,
2437,WK17,5,0,
2438,WK17,5,0,
2439,WK17,4,0,
2440,WK17,14,0,
2440,WK21,1,0,
2441,WK17,6,0,
2441,WK19,4,0,
2443,WK19,4,0,
2443,WK20,2,0,
2444,WK17,9,0,
2444,WK20,1,0,
2445,WK17,6,0,
2448,WK17,4,0,
2449,WK17,4,0,
2450,WK17,7,179,
2450,WK20,1,0,
2450,WK21,0,100,
2455,WK17,4,243,
2455,WK18,1,0,
2455,WK19,2,0,
2455,WK20,0,102,
2455,WK21,2,0,
2457,WK17,12,0,
2459,WK17,11,0,
2460,WK17,14,0,
2463,WK17,3,0,
2464,WK17,4,0,
2469,WK17,3,205,
2469,WK18,5,0,
2469,WK20,1,0,
2469,WK21,0,101,
2472,WK17,9,0,
2473,WK17,99,0,
2473,WK18,23,0,
2473,WK20,34,0,
2474,WK17,11,0,
2474,WK21,2,0,
2476,WK17,2,0,
2476,WK20,1,0,
2477,WK17,7,204,
2477,WK18,3,0,
2477,WK20,2,106,
2479,WK17,30,0,
2480,WK17,35,127,
2481,WK17,1,0,
2482,WK17,2,0,
2482,WK20,4,0,
2485,WK17,12,211,
2485,WK18,3,0,
2485,WK21,0,114,
2492,WK17,14,0,
2492,WK18,1,0,
2492,WK20,1,0,
2493,WK17,3,0,
2494,WK17,22,0,
2494,WK18,1,0,
2496,WK17,5,123,
2496,WK21,1,92,
2497,WK17,5,0,
2501,WK17,6,0,
2504,WK17,6,0,
2506,WK17,1,0,
2508,WK17,17,0,
2508,WK18,1,0,
2508,WK21,1,0,
2509,WK17,3,0,
2509,WK19,2,0,
2510,WK17,0,242,
2510,WK18,0,105,
2510,WK19,3,0,
2510,WK21,0,117,
2511,WK17,9,126,
2511,WK19,6,0,
2511,WK20,0,89,
2511,WK21,2,0,
2513,WK17,6,0,
2514,WK17,6,0,
2516,WK17,7,0,
2517,WK17,3,0,
2518,WK17,6,0,
2519,WK17,15,0,
2520,WK17,9,0,
2522,WK17,82,0,
2527,WK17,8,0,
2528,WK17,7,88,
2528,WK20,3,0,
2529,WK17,11,0,
2530,WK17,3,0,
2531,WK17,6,0,
2532,WK17,2,0,
2532,WK19,2,0,
2533,WK17,6,0,
2534,WK17,5,0,
2535,WK17,1,0,
2536,WK17,5,0,
