Facility,Outage Type,Status,Walmart Week,Outage Start Date,Outage Time,Outage Duration,Outage Time Zone,Building Type,Day of Month
7024,Systems Outage Monthly Placeholder,Pending,21,June 19,11:00 p.m.,,Central,GDC,
7045,Systems Outage Monthly Placeholder,Pending,21,June 19,1:00 a.m.,,Central,RDC,
7095,Systems Outage Monthly Placeholder,Pending,21,June 19,4:00 a.m.,,Central,IMP,
6037,Systems Outage Monthly Placeholder,Pending,21,June 20,2:00 a.m.,,Central,RDC,
6048,Systems Outage Monthly Placeholder,Pending,21,June 20,12:00 a.m.,,Central,RDC,
6054,Systems Outage Monthly Placeholder,Pending,21,June 20,1:30 a.m.,,Central,RDC,
7030,Systems Outage Monthly Placeholder,Pending,21,June 20,12:00 a.m.,,Central,GDC,
6017,Systems Outage Monthly Placeholder,Pending,21,June 21,02:00 a.m.,,Central,RDC,
4154,Systems Outage Monthly Placeholder,Pending,23,June 22,9:00 p.m.,,Central,GDC,
6027,Systems Outage Monthly Placeholder,Pending,23,June 22,6:00 p.m.,,Central,RDC,
6036,Systems Outage Monthly Placeholder,Pending,22,June 22,6:00 p.m.,,Central,RDC,
6060,Systems Outage Monthly Placeholder,Pending,23,June 22,11:00 p.m.,,Central,GDC,
6080,Systems Outage Monthly Placeholder,Pending,23,June 22,6:00 p.m.,,Central,RDC,
7067,Systems Outage Monthly Placeholder,Pending,22,June 22,12:30 a.m.,,Central,IDC,
6097,Systems Outage Monthly Placeholder,Pending,22,June 23,11:00 p.m.,,Central,GDC,
6030,Systems Outage Monthly Placeholder,Pending,22,June 24,04:30 a.m.,,Central,RDC,
6038,Systems Outage Monthly Placeholder,Pending,22,June 24,12:00 a.m,,Central,RDC,
6082,Systems Outage Monthly Placeholder,Pending,22,June 24,12:30 a.m.,,Central,GDC,
6858,Systems Outage Monthly Placeholder,Pending,22,June 24,11:30 p.m.,,Central,GDC,
6056,Systems Outage Monthly Placeholder,Pending,23,June 25,11:00 p.m.,,Central,GDC,
7019,Systems Outage Monthly Placeholder,Pending,23,June 25,12:30 a.m.,,Central,GDC,
6025,Systems Outage Monthly Placeholder,Pending,22,June 26,1:00 a.m.,,Central,RDC,
6071,Systems Outage Monthly Placeholder,Pending,22,June 26,12:00 a.m.,,Central,GDC,
6099,Systems Outage Monthly Placeholder,Pending,22,June 26,11:30 p.m.,,Central,GDC,
6066,Systems Outage Monthly Placeholder,Pending,23,June 27,1:30 a.m.,,Central,RDC,
6039,Systems Outage Monthly Placeholder,Pending,23,July 01,12:00 a.m.,,Central,RDC,
6040,Systems Outage Monthly Placeholder,Pending,23,July 01,12:00 a.m.,,Central,RDC,
6044,Systems Outage Monthly Placeholder,Pending,23,July 01,12:00 a.m.,,Central,RDC,
7019,Systems Outage Monthly Placeholder,Pending,23,July 01,12:00 a.m.,,Central,GDC,
7019,Systems Outage Monthly Placeholder,Pending,23,July 01,12:00 a.m.,,Central,GDC,
7036,Systems Outage Monthly Placeholder,Pending,23,July 02,1:00 a.m.,,Central,RDC,
7038,Systems Outage Monthly Placeholder,Pending,23,July 02,12:30 a.m.,,Central,RDC,
8851,Systems Outage Monthly Placeholder,Pending,23,July 02,8:00 p.m.,,Central,GDC,
6010,Systems Outage Monthly Placeholder,Pending,23,July 03,1:00 a.m.,,Central,RDC,
6016,Systems Outage Monthly Placeholder,Pending,23,July 03,1:30 a.m.,,Central,RDC,
6035,Systems Outage Monthly Placeholder,Pending,23,July 03,1:30 a.m.,,Central,RDC,
6012,Systems Outage Monthly Placeholder,Pending,23,July 04,1:00 a.m.,,Central,RDC,
6031,Systems Outage Monthly Placeholder,Pending,23,July 04,3:00 a.m.,,Central,RDC,
6061,Systems Outage Monthly Placeholder,Pending,23,July 04,11:30 p.m.,,Central,IDC,
7033,Systems Outage Monthly Placeholder,Pending,23,July 05,2:00 a.m.,,Central,RDC,
6019,Systems Outage Monthly Placeholder,Pending,24,July 06,2:00 a.m.,,Central,RDC,
7026,Systems Outage Monthly Placeholder,Pending,24,July 06,9:00 p.m.,,Central,RDC,
6005,Systems Outage Monthly Placeholder,Pending,24,July 07,8:00 p.m.,,Central,RDC,
6022,Systems Outage Monthly Placeholder,Pending,24,July 07,9:00 p.m.,,Central,RDC,
6095,Systems Outage Monthly Placeholder,Pending,24,July 07,11:00 p.m.,,Central,GDC,
7035,Systems Outage Monthly Placeholder,Pending,24,July 07,12:30 a.m.,,Central,RDC,
7055,Systems Outage Monthly Placeholder,Pending,24,July 07,10:30 p.m.,,Central,GDC,
6021,Systems Outage Monthly Placeholder,Pending,24,July 08,4:30 a.m.,,Central,RDC,
6069,Systems Outage Monthly Placeholder,Pending,24,July 08,1:00 a.m.,,Central,RDC,
6072,Systems Outage Monthly Placeholder,Pending,24,July 08,12:30 a.m.,,Central,GDC,
6085,Systems Outage Monthly Placeholder,Pending,24,July 08,12:30 a.m.,,Central,GDC,
7014,Systems Outage Monthly Placeholder,Pending,24,July 08,10:00 p.m.,,Central,GDC,
3960,Systems Outage Monthly Placeholder,Pending,24,July 09,1:00 a.m.,,Central,RDC,
6006,Systems Outage Monthly Placeholder,Pending,24,July 09,12:00 a.m.,,Central,RDC,
6020,Systems Outage Monthly Placeholder,Pending,24,July 09,1:00 a.m.,,Central,RDC,
6026,Systems Outage Monthly Placeholder,Pending,24,July 09,5:00 a.m.,,Central,RDC,
6057,Systems Outage Monthly Placeholder,Pending,24,July 09,11:00 p.m.,,Central,GDC,
6073,Systems Outage Monthly Placeholder,Pending,24,July 09,11:30 p.m.,,Central,GDC,
6077,Systems Outage Monthly Placeholder,Pending,24,July 09,12:30 a.m.,,Central,GDC,
7013,Systems Outage Monthly Placeholder,Pending,24,July 09,2:30 a.m.,,Central,GDC,
7016,Systems Outage Monthly Placeholder,Pending,24,July 09,12:00 a.m.,,Central,GDC,
7034,Systems Outage Monthly Placeholder,Pending,24,July 09,02:00 a.m.,,Central,RDC,
6059,Systems Outage Monthly Placeholder,Pending,24,July 10,12:30 a.m.,,Central,GDC,
6090,Systems Outage Monthly Placeholder,Pending,24,July 10,2:00 a.m.,,Central,GDC,
6092,Systems Outage Monthly Placeholder,Pending,24,July 10,1:00 a.m.,,Central,RDC,
7048,Systems Outage Monthly Placeholder,Pending,24,July 10,1:00 a.m.,,Central,GDC,
7039,Systems Outage Monthly Placeholder,Pending,24,July 11,2:00 a.m.,,Central,RDC,
8397,Systems Outage Monthly Placeholder,Pending,24,July 11,3:00 a.m.,,Central,GDC,
6009,Systems Outage Monthly Placeholder,Pending,24,July 12,12:30 a.m.,,Central,RDC,
6024,Systems Outage Monthly Placeholder,Pending,24,July 12,1:00 a.m.,,Central,RDC,
6094,Systems Outage Monthly Placeholder,Pending,24,July 12,1:00 a.m.,,Central,RDC,
7077,Systems Outage Monthly Placeholder,Pending,24,July 12,11:00 p.m.,,Central,GDC,
6070,Systems Outage Monthly Placeholder,Pending,25,July 13,1:00 a.m.,,Central,RDC,
6088,Systems Outage Monthly Placeholder,Pending,25,July 13,12:00 a.m.,,Central,IDC,
6023,Systems Outage Monthly Placeholder,Pending,25,July 14,11:00 p.m.,,Central,RDC,
6055,Systems Outage Monthly Placeholder,Pending,25,July 14,11:30 p.m.,,Central,GDC,
7023,Systems Outage Monthly Placeholder,Pending,25,July 14,11:30 p.m.,,Central,GDC,
7079,Systems Outage Monthly Placeholder,Pending,25,July 14,12:30 a.m.,,Central,GDC,
6011,Systems Outage Monthly Placeholder,Pending,25,July 15,12:00 a.m.,,Central,RDC,
6042,Systems Outage Monthly Placeholder,Pending,25,July 15,12:30 a.m.,,Central,GDC,
6062,Systems Outage Monthly Placeholder,Pending,25,July 15,12:30 a.m.,,Central,GDC,
6096,Systems Outage Monthly Placeholder,Pending,25,July 15,11:30 p.m.,,Central,GDC,
7010,Systems Outage Monthly Placeholder,Pending,25,July 15,1:00 a.m.,,Central,GDC,
7012,Systems Outage Monthly Placeholder,Pending,25,July 15,11:30 p.m.,,Central,GDC,
7042,Systems Outage Monthly Placeholder,Pending,25,July 15,12:00 a.m.,,Central,IDC,
3951,Systems Outage Monthly Placeholder,Pending,25,July 16,1:00 a.m.,,Central,RDC,
6047,Systems Outage Monthly Placeholder,Pending,25,July 16,10:30 p.m.,,Central,GDC,
6064,Systems Outage Monthly Placeholder,Pending,25,July 16,12:30 a.m.,,Central,GDC,
6065,Systems Outage Monthly Placeholder,Pending,25,July 16,12:30 a.m.,,Central,GDC,
7017,Systems Outage Monthly Placeholder,Pending,25,July 16,11:00 p.m.,,Central,GDC,
7021,Systems Outage Monthly Placeholder,Pending,25,July 16,1:00 a.m.,,Central,GDC,
7047,Systems Outage Monthly Placeholder,Pending,25,July 16,3:00 a.m.,,Central,GDC,
7078,Systems Outage Monthly Placeholder,Pending,25,July 16,2:00 a.m.,,Central,EDC,
7084,Systems Outage Monthly Placeholder,Pending,25,July 16,2:30 a.m.,,Central,GDC,
6068,Systems Outage Monthly Placeholder,Pending,25,July 17,2:00 a.m.,,Central,RDC,
6084,Systems Outage Monthly Placeholder,Pending,25,July 17,12:00 a.m.,,Central,GDC,
6091,Systems Outage Monthly Placeholder,Pending,25,July 17,12:00 a.m.,,Central,GDC,
7015,Systems Outage Monthly Placeholder,Pending,25,July 17,10:00 p.m.,,Central,GDC,
7024,Systems Outage Monthly Placeholder,Pending,25,July 17,11:00 p.m.,,Central,GDC,
7045,Systems Outage Monthly Placeholder,Pending,25,July 17,1:00 a.m.,,Central,RDC,
7095,Systems Outage Monthly Placeholder,Pending,25,July 17,4:00 a.m.,,Central,IMP,
6037,Systems Outage Monthly Placeholder,Pending,25,July 18,2:00 a.m.,,Central,RDC,
6048,Systems Outage Monthly Placeholder,Pending,25,July 18,12:00 a.m.,,Central,RDC,
6054,Systems Outage Monthly Placeholder,Pending,25,July 18,1:30 a.m.,,Central,RDC,
6083,Systems Outage Monthly Placeholder,Pending,25,July 18,12:30 a.m.,,Central,GDC,
7030,Systems Outage Monthly Placeholder,Pending,25,July 18,12:00 a.m.,,Central,GDC,
6018,Systems Outage Monthly Placeholder,Pending,25,July 19,3:00 a.m.,,Central,RDC,
4154,Systems Outage Monthly Placeholder,Pending,26,July 20,9:00 p.m.,,Central,GDC,
6027,Systems Outage Monthly Placeholder,Pending,26,July 20,12:00 a.m.,,Central,RDC,
6027,Systems Outage Monthly Placeholder,Pending,26,July 20,6:00 p.m.,,Central,RDC,
6060,Systems Outage Monthly Placeholder,Pending,26,July 20,11:00 p.m.,,Central,GDC,
6080,Systems Outage Monthly Placeholder,Pending,26,July 20,6:00 p.m.,,Central,RDC,
6041,Systems Outage Monthly Placeholder,Pending,26,July 21,9:00 p.m.,,Central,WPM,
6097,Systems Outage Monthly Placeholder,Pending,26,July 21,11:00 p.m.,,Central,GDC,
6285,Systems Outage Monthly Placeholder,Pending,26,July 21,9:30 p.m.,,Central,GDC,
7842,Systems Outage Monthly Placeholder,Pending,26,July 21,9:00 p.m.,,Central,WPM,
6030,Systems Outage Monthly Placeholder,Pending,26,July 22,04:30 a.m.,,Central,RDC,
6038,Systems Outage Monthly Placeholder,Pending,26,July 22,06:00 p.m.,,Central,RDC,
6082,Systems Outage Monthly Placeholder,Pending,26,July 22,12:00 a.m.,,Central,GDC,
6858,Systems Outage Monthly Placeholder,Pending,26,July 22,11:30 p.m.,,Central,GDC,
6017,Systems Outage Monthly Placeholder,Pending,26,July 23,02:00 a.m.,,Central,RDC,
6056,Systems Outage Monthly Placeholder,Pending,26,July 23,11:00 p.m.,,Central,GDC,
6074,Systems Outage Monthly Placeholder,Pending,26,July 23,10:30 a.m.,,Central,GDC,
7019,Systems Outage Monthly Placeholder,Pending,26,July 23,12:00 p.m.,,Central,GDC,
6025,Systems Outage Monthly Placeholder,Pending,26,July 24,1:00 a.m.,,Central,RDC,
6071,Systems Outage Monthly Placeholder,Pending,26,July 24,12:00 a.m.,,Central,GDC,
6099,Systems Outage Monthly Placeholder,Pending,26,July 24,11:30 p.m.,,Central,GDC,
6066,Systems Outage Monthly Placeholder,Pending,26,July 25,1:30 a.m.,,Central,RDC,
6036,Systems Outage Monthly Placeholder,Pending,27,July 27,6:00 p.m.,,Central,RDC,
7067,Systems Outage Monthly Placeholder,Pending,27,July 27,12:30 a.m.,,Central,IDC,
6012,Systems Outage Monthly Placeholder,Pending,27,August 01,1:00 a.m.,,Central,RDC,
6031,Systems Outage Monthly Placeholder,Pending,27,August 01,3:00 a.m.,,Central,RDC,
6061,Systems Outage Monthly Placeholder,Pending,27,August 01,11:30 p.m.,,Central,IDC,
7033,Systems Outage Monthly Placeholder,Pending,27,August 02,5:00 a.m.,,Central,RDC,
6019,Systems Outage Monthly Placeholder,Pending,28,August 03,2:00 a.m.,,Central,RDC,
7026,Systems Outage Monthly Placeholder,Pending,28,August 03,4:30 p.m.,,Central,RDC,
6005,Systems Outage Monthly Placeholder,Pending,28,August 04,8:00 p.m.,,Central,RDC,
6022,Systems Outage Monthly Placeholder,Pending,28,August 04,9:00 p.m.,,Central,RDC,
7035,Systems Outage Monthly Placeholder,Pending,28,August 04,12:30 a.m.,,Central,RDC,
7055,Systems Outage Monthly Placeholder,Pending,28,August 04,10:30 p.m.,,Central,GDC,
6039,Systems Outage Monthly Placeholder,Pending,28,August 05,6:00 p.m.,,Central,RDC,
6040,Systems Outage Monthly Placeholder,Pending,28,August 05,11:30 p.m.,,Central,RDC,
6043,Systems Outage Monthly Placeholder,Pending,28,August 05,12:00 a.m.,,Central,RDC,
7014,Systems Outage Monthly Placeholder,Pending,28,August 05,10:00 p.m.,,Central,GDC,
6020,Systems Outage Monthly Placeholder,Pending,28,August 06,1:00 a.m.,,Central,RDC,
6026,Systems Outage Monthly Placeholder,Pending,28,August 06,5:00 a.m.,,Central,RDC,
7018,Systems Outage Monthly Placeholder,Pending,28,August 06,1:00 a.m.,,Central,GDC,
7036,Systems Outage Monthly Placeholder,Pending,28,August 06,1:00 a.m.,,Central,RDC,
7038,Systems Outage Monthly Placeholder,Pending,28,August 06,12:30 a.m.,,Central,RDC,
8851,Systems Outage Monthly Placeholder,Pending,28,August 06,8:00 p.m.,,Central,GDC,
6010,Systems Outage Monthly Placeholder,Pending,28,August 07,1:00 a.m.,,Central,RDC,
6016,Systems Outage Monthly Placeholder,Pending,28,August 07,1:30 a.m.,,Central,RDC,
6035,Systems Outage Monthly Placeholder,Pending,28,August 07,1:30 a.m.,,Central,RDC,
7039,Systems Outage Monthly Placeholder,Pending,28,August 08,2:00 a.m.,,Central,RDC,
8397,Systems Outage Monthly Placeholder,Pending,28,August 08,3:00 a.m.,,Central,GDC,
6009,Systems Outage Monthly Placeholder,Pending,28,August 09,12:30 a.m.,,Central,RDC,
6094,Systems Outage Monthly Placeholder,Pending,28,August 09,1:00 a.m.,,Central,RDC,
7077,Systems Outage Monthly Placeholder,Pending,28,August 09,11:00 p.m.,,Central,GDC,
6070,Systems Outage Monthly Placeholder,Pending,29,August 10,1:00 a.m.,,Central,RDC,
6088,Systems Outage Monthly Placeholder,Pending,29,August 10,12:00 a.m.,,Central,IDC,
6023,Systems Outage Monthly Placeholder,Pending,28,August 11,6:00 p.m.,,Central,RDC,
6055,Systems Outage Monthly Placeholder,Pending,28,August 11,11:30 p.m.,,Central,GDC,
6095,Systems Outage Monthly Placeholder,Pending,29,August 11,11:00 p.m.,,Central,GDC,
7023,Systems Outage Monthly Placeholder,Pending,28,August 11,11:30 p.m.,,Central,GDC,
6021,Systems Outage Monthly Placeholder,Pending,29,August 12,4:30 a.m.,,Central,RDC,
6042,Systems Outage Monthly Placeholder,Pending,29,August 12,12:30 a.m.,,Central,GDC,
6069,Systems Outage Monthly Placeholder,Pending,29,August 12,1:00 a.m.,,Central,RDC,
6072,Systems Outage Monthly Placeholder,Pending,29,August 12,12:30 a.m.,,Central,GDC,
6085,Systems Outage Monthly Placeholder,Pending,29,August 12,12:30 a.m.,,Central,GDC,
6096,Systems Outage Monthly Placeholder,Pending,29,August 12,11:30 p.m.,,Central,GDC,
3951,Systems Outage Monthly Placeholder,Pending,29,August 13,1:00 a.m.,,Central,RDC,
3960,Systems Outage Monthly Placeholder,Pending,29,August 13,1:00 a.m.,,Central,RDC,
6006,Systems Outage Monthly Placeholder,Pending,29,August 13,12:00 a.m.,,Central,RDC,
6047,Systems Outage Monthly Placeholder,Pending,29,August 13,10:30 p.m.,,Central,GDC,
6057,Systems Outage Monthly Placeholder,Pending,29,August 13,11:00 p.m.,,Central,GDC,
6064,Systems Outage Monthly Placeholder,Pending,29,August 13,12:30 a.m.,,Central,GDC,
6065,Systems Outage Monthly Placeholder,Pending,29,August 13,12:30 a.m.,,Central,GDC,
6073,Systems Outage Monthly Placeholder,Pending,29,August 13,11:30 p.m.,,Central,GDC,
6077,Systems Outage Monthly Placeholder,Pending,29,August 13,12:30 a.m.,,Central,GDC,
7013,Systems Outage Monthly Placeholder,Pending,29,August 13,2:30 a.m.,,Central,GDC,
7016,Systems Outage Monthly Placeholder,Pending,29,August 13,12:00 a.m.,,Central,GDC,
7017,Systems Outage Monthly Placeholder,Pending,29,August 13,11:00 p.m.,,Central,GDC,
7021,Systems Outage Monthly Placeholder,Pending,29,August 13,1:00 a.m.,,Central,GDC,
7034,Systems Outage Monthly Placeholder,Pending,29,August 13,02:00 a.m.,,Central,RDC,
7047,Systems Outage Monthly Placeholder,Pending,29,August 13,3:00 a.m.,,Central,GDC,
7078,Systems Outage Monthly Placeholder,Pending,29,August 13,2:00 a.m.,,Central,EDC,
7084,Systems Outage Monthly Placeholder,Pending,29,August 13,2:30 a.m.,,Central,GDC,
6059,Systems Outage Monthly Placeholder,Pending,29,August 14,12:30 a.m.,,Central,GDC,
6090,Systems Outage Monthly Placeholder,Pending,29,August 14,2:00 a.m.,,Central,GDC,
6092,Systems Outage Monthly Placeholder,Pending,29,August 14,1:00 a.m.,,Central,RDC,
7048,Systems Outage Monthly Placeholder,Pending,29,August 14,1:00 a.m.,,Central,GDC,
6037,Systems Outage Monthly Placeholder,Pending,29,August 15,2:00 a.m.,,Central,RDC,
6048,Systems Outage Monthly Placeholder,Pending,29,August 15,12:00 a.m.,,Central,RDC,
6054,Systems Outage Monthly Placeholder,Pending,29,August 15,1:30 a.m.,,Central,RDC,
6083,Systems Outage Monthly Placeholder,Pending,29,August 15,12:30 a.m.,,Central,GDC,
7030,Systems Outage Monthly Placeholder,Pending,29,August 15,12:00 a.m.,,Central,GDC,
6018,Systems Outage Monthly Placeholder,Pending,29,August 16,3:00 a.m.,,Central,RDC,
6024,Systems Outage Monthly Placeholder,Pending,29,August 16,1:00 a.m.,,Central,RDC,
4154,Systems Outage Monthly Placeholder,Pending,30,August 17,9:00 p.m.,,Central,GDC,
6027,Systems Outage Monthly Placeholder,Pending,30,August 17,6:00 p.m.,,Central,RDC,
6060,Systems Outage Monthly Placeholder,Pending,30,August 17,11:00 p.m.,,Central,GDC,
6080,Systems Outage Monthly Placeholder,Pending,30,August 17,6:00 p.m.,,Central,RDC,
6041,Systems Outage Monthly Placeholder,Pending,30,August 18,9:00 p.m.,,Central,WPM,
6097,Systems Outage Monthly Placeholder,Pending,30,August 18,11:00 p.m.,,Central,GDC,
6285,Systems Outage Monthly Placeholder,Pending,30,August 18,9:30 p.m.,,Central,GDC,
7842,Systems Outage Monthly Placeholder,Pending,30,August 18,9:00 p.m.,,Central,WPM,
6011,Systems Outage Monthly Placeholder,Pending,30,August 19,12:00 a.m.,,Central,RDC,
6030,Systems Outage Monthly Placeholder,Pending,30,August 19,04:30 a.m.,,Central,RDC,
6062,Systems Outage Monthly Placeholder,Pending,30,August 19,12:30 a.m.,,Central,GDC,
7010,Systems Outage Monthly Placeholder,Pending,30,August 19,1:00 a.m.,,Central,GDC,
7012,Systems Outage Monthly Placeholder,Pending,30,August 19,11:30 p.m.,,Central,GDC,
7042,Systems Outage Monthly Placeholder,Pending,30,August 19,12:00 a.m.,,Central,IDC,
6074,Systems Outage Monthly Placeholder,Pending,30,August 20,10:00 a.m.,,Central,GDC,
6068,Systems Outage Monthly Placeholder,Pending,30,August 21,2:00 a.m.,,Central,RDC,
6084,Systems Outage Monthly Placeholder,Pending,30,August 21,12:00 a.m.,,Central,GDC,
6091,Systems Outage Monthly Placeholder,Pending,30,August 21,12:00 a.m.,,Central,GDC,
7015,Systems Outage Monthly Placeholder,Pending,30,August 21,10:00 p.m.,,Central,GDC,
7024,Systems Outage Monthly Placeholder,Pending,30,August 21,11:00 p.m.,,Central,GDC,
7045,Systems Outage Monthly Placeholder,Pending,30,August 21,1:00 a.m.,,Central,RDC,
7095,Systems Outage Monthly Placeholder,Pending,30,August 21,4:00 a.m.,,Central,IMP,
6066,Systems Outage Monthly Placeholder,Pending,30,August 22,1:30 a.m.,,Central,RDC,
6017,Systems Outage Monthly Placeholder,Pending,30,August 23,02:00 a.m.,,Central,RDC,
6036,Systems Outage Monthly Placeholder,Pending,31,August 24,6:00 p.m.,,Central,RDC,
7067,Systems Outage Monthly Placeholder,Pending,31,August 24,12:30 a.m.,,Central,IDC,
7079,Systems Outage Monthly Placeholder,Pending,31,August 25,12:30 a.m.,,Central,GDC,
6038,Systems Outage Monthly Placeholder,Pending,31,August 26,06:00 p.m.,,Central,RDC,
6082,Systems Outage Monthly Placeholder,Pending,31,August 26,12:30 a.m.,,Central,GDC,
6858,Systems Outage Monthly Placeholder,Pending,31,August 26,11:30 p.m.,,Central,GDC,
6056,Systems Outage Monthly Placeholder,Pending,31,August 27,11:00 p.m.,,Central,GDC,
7019,Systems Outage Monthly Placeholder,Pending,31,August 27,12:30 a.m.,,Central,GDC,
6025,Systems Outage Monthly Placeholder,Pending,31,August 28,1:00 a.m.,,Central,RDC,
6071,Systems Outage Monthly Placeholder,Pending,31,August 28,12:00 a.m.,,Central,GDC,
6099,Systems Outage Monthly Placeholder,Pending,31,August 28,11:30 p.m.,,Central,GDC,
6005,Systems Outage Monthly Placeholder,Pending,32,September 01,8:00 p.m.,,Central,RDC,
6022,Systems Outage Monthly Placeholder,Pending,32,September 01,9:00 p.m.,,Central,RDC,
7035,Systems Outage Monthly Placeholder,Pending,32,September 01,6:00 p.m.,,Central,RDC,
7055,Systems Outage Monthly Placeholder,Pending,32,September 01,10:30 p.m.,,Central,GDC,
6039,Systems Outage Monthly Placeholder,Pending,32,September 02,6:00 p.m.,,Central,RDC,
6040,Systems Outage Monthly Placeholder,Pending,32,September 02,11:30 p.m.,,Central,RDC,
6043,Systems Outage Monthly Placeholder,Pending,32,September 02,12:00 a.m.,,Central,RDC,
7014,Systems Outage Monthly Placeholder,Pending,32,September 02,10:00 p.m.,,Central,GDC,
7018,Systems Outage Monthly Placeholder,Pending,32,September 03,1:00 a.m.,,Central,GDC,
7036,Systems Outage Monthly Placeholder,Pending,32,September 03,1:00 a.m.,,Central,RDC,
7038,Systems Outage Monthly Placeholder,Pending,32,September 03,12:30 a.m.,,Central,RDC,
8851,Systems Outage Monthly Placeholder,Pending,32,September 03,8:00 p.m.,,Central,GDC,
6010,Systems Outage Monthly Placeholder,Pending,32,September 04,1:00 a.m.,,Central,RDC,
6016,Systems Outage Monthly Placeholder,Pending,32,September 04,1:30 a.m.,,Central,RDC,
6035,Systems Outage Monthly Placeholder,Pending,32,September 04,1:30 a.m.,,Central,RDC,
6012,Systems Outage Monthly Placeholder,Pending,32,September 05,1:00 a.m.,,Central,RDC,
6031,Systems Outage Monthly Placeholder,Pending,32,September 05,3:00 a.m.,,Central,RDC,
6061,Systems Outage Monthly Placeholder,Pending,32,September 05,11:30 p.m.,,Central,IDC,
7033,Systems Outage Monthly Placeholder,Pending,32,September 06,5:00 a.m.,,Central,RDC,
6019,Systems Outage Monthly Placeholder,Pending,33,September 07,2:00 a.m.,,Central,RDC,
7026,Systems Outage Monthly Placeholder,Pending,33,September 07,9:00 p.m.,,Central,RDC,
6023,Systems Outage Monthly Placeholder,Pending,33,September 08,11:00 p.m.,,Central,RDC,
6055,Systems Outage Monthly Placeholder,Pending,33,September 08,11:30 p.m.,,Central,GDC,
6095,Systems Outage Monthly Placeholder,Pending,33,September 08,11:00 p.m.,,Central,GDC,
7023,Systems Outage Monthly Placeholder,Pending,33,September 08,11:30 p.m.,,Central,GDC,
6021,Systems Outage Monthly Placeholder,Pending,33,September 09,4:30 a.m.,,Central,RDC,
6069,Systems Outage Monthly Placeholder,Pending,33,September 09,1:00 a.m.,,Central,RDC,
6072,Systems Outage Monthly Placeholder,Pending,33,September 09,12:30 a.m.,,Central,GDC,
6085,Systems Outage Monthly Placeholder,Pending,33,September 09,12:30 a.m.,,Central,GDC,
3960,Systems Outage Monthly Placeholder,Pending,33,September 10,1:00 a.m.,,Central,RDC,
6006,Systems Outage Monthly Placeholder,Pending,33,September 10,12:00 a.m.,,Central,RDC,
6020,Systems Outage Monthly Placeholder,Pending,33,September 10,1:00 a.m.,,Central,RDC,
6026,Systems Outage Monthly Placeholder,Pending,33,September 10,5:00 a.m.,,Central,RDC,
6057,Systems Outage Monthly Placeholder,Pending,33,September 10,11:00 p.m.,,Central,GDC,
6073,Systems Outage Monthly Placeholder,Pending,33,September 10,11:30 p.m.,,Central,GDC,
6077,Systems Outage Monthly Placeholder,Pending,33,September 10,12:30 a.m.,,Central,GDC,
7013,Systems Outage Monthly Placeholder,Pending,33,September 10,2:30 a.m.,,Central,GDC,
7016,Systems Outage Monthly Placeholder,Pending,33,September 10,12:00 a.m.,,Central,GDC,
7034,Systems Outage Monthly Placeholder,Pending,33,September 10,02:00 a.m.,,Central,RDC,
6059,Systems Outage Monthly Placeholder,Pending,33,September 11,12:30 a.m.,,Central,GDC,
6090,Systems Outage Monthly Placeholder,Pending,33,September 11,2:00 a.m.,,Central,GDC,
6092,Systems Outage Monthly Placeholder,Pending,33,September 11,1:00 a.m.,,Central,RDC,
7048,Systems Outage Monthly Placeholder,Pending,33,September 11,1:00 a.m.,,Central,GDC,
7039,Systems Outage Monthly Placeholder,Pending,33,September 12,2:00 a.m.,,Central,RDC,
8397,Systems Outage Monthly Placeholder,Pending,33,September 12,3:00 a.m.,,Central,GDC,
6009,Systems Outage Monthly Placeholder,Pending,33,September 13,12:30 a.m.,,Central,RDC,
6018,Systems Outage Monthly Placeholder,Pending,33,September 13,3:00 a.m.,,Central,RDC,
6024,Systems Outage Monthly Placeholder,Pending,33,September 13,1:00 a.m.,,Central,RDC,
6094,Systems Outage Monthly Placeholder,Pending,33,September 13,1:00 a.m.,,Central,RDC,
7077,Systems Outage Monthly Placeholder,Pending,33,September 13,11:00 p.m.,,Central,GDC,
6070,Systems Outage Monthly Placeholder,Pending,34,September 14,1:00 a.m.,,Central,RDC,
6088,Systems Outage Monthly Placeholder,Pending,34,September 14,12:00 a.m.,,Central,IDC,
6041,Systems Outage Monthly Placeholder,Pending,34,September 15,9:00 p.m.,,Central,WPM,
6285,Systems Outage Monthly Placeholder,Pending,34,September 15,9:30 p.m.,,Central,GDC,
7079,Systems Outage Monthly Placeholder,Pending,34,September 15,12:30 a.m.,,Central,GDC,
7842,Systems Outage Monthly Placeholder,Pending,34,September 15,9:00 p.m.,,Central,WPM,
6011,Systems Outage Monthly Placeholder,Pending,34,September 16,12:00 a.m.,,Central,RDC,
6042,Systems Outage Monthly Placeholder,Pending,34,September 16,12:30 a.m.,,Central,GDC,
6062,Systems Outage Monthly Placeholder,Pending,34,September 16,12:30 a.m.,,Central,GDC,
7010,Systems Outage Monthly Placeholder,Pending,34,September 16,1:00 a.m.,,Central,GDC,
7012,Systems Outage Monthly Placeholder,Pending,34,September 16,11:30 p.m.,,Central,GDC,
7042,Systems Outage Monthly Placeholder,Pending,34,September 16,12:00 a.m.,,Central,IDC,
3951,Systems Outage Monthly Placeholder,Pending,34,September 17,1:00 a.m.,,Central,RDC,
