store_nbr,Estimated In-store Week,Estimated Receipt Qty,Direct to Store Receipt Qty,Direct to Store PO Nbr
1900,WK18,6,0,
1900,WK20,0,91,
1901,WK12,7,0,
1901,WK14,0,91,
1901,WK20,0,103,
1902,WK12,2,0,
1903,WK13,2,0,
1906,WK12,6,0,
1906,WK13,2,0,
1907,WK12,10,0,
1907,WK13,2,0,
1909,WK12,10,0,
1909,WK13,3,0,
1910,WK12,3,0,
1910,WK13,2,0,
1917,WK14,1,0,
1918,WK12,8,0,
1918,WK13,2,0,
1923,WK12,15,0,
1923,WK13,3,0,
1924,WK12,5,0,
1924,WK13,3,0,
1925,WK12,13,115,
1925,WK13,6,0,
1925,WK15,0,135,
1925,WK21,0,113,
1929,WK12,4,110,
1930,WK12,8,0,
1930,WK13,1,0,
1931,WK12,20,101,
1931,WK16,0,134,
1931,WK21,0,101,
1932,WK12,4,0,
1932,WK13,2,0,
1936,WK12,10,0,
1939,WK12,1,0,
1940,WK12,4,0,
1940,WK13,2,0,
1942,WK12,17,0,
1942,WK13,2,0,
1945,WK12,13,0,
1946,WK12,1,101,
1946,WK13,3,0,
1946,WK16,0,132,
1946,WK21,0,69,
1947,WK12,0,103,
1947,WK13,4,0,
1947,WK16,0,126,
1947,WK17,0,115,
1947,WK21,0,94,
1949,WK12,2,0,
1949,WK16,0,125,
1949,WK21,0,83,
1951,WK12,7,0,
1954,WK13,7,0,
1955,WK12,32,0,
1956,WK12,3,123,
1964,WK12,3,0,
1966,WK12,9,0,
1966,WK13,2,0,
1967,WK12,3,0,
1971,WK12,9,0,
1975,WK12,1,0,
1978,WK12,11,0,
1979,WK12,4,0,
1979,WK13,2,0,
1980,WK12,1,0,
1980,WK13,5,0,
1983,WK13,2,0,
1983,WK14,1,0,
1984,WK12,3,0,
1985,WK12,1,0,
1987,WK12,22,0,
1987,WK13,2,0,
1988,WK13,2,0,
1993,WK12,7,0,
1993,WK13,2,0,
1994,WK12,7,0,
1994,WK13,2,0,
1995,WK12,5,0,
1995,WK13,6,0,
1997,WK12,7,0,
1997,WK13,2,0,
1999,WK12,9,0,
2004,WK12,4,0,
2007,WK13,3,0,
2007,WK21,0,77,
2010,WK12,7,0,
2013,WK12,1,0,
2013,WK13,3,0,
2014,WK12,2,123,
2014,WK13,2,0,
2014,WK16,0,118,
2014,WK22,0,82,
2016,WK12,3,0,
2016,WK13,3,0,
2016,WK17,0,115,
2016,WK18,2,105,
2016,WK21,0,86,
2019,WK12,6,0,
2021,WK12,6,0,
2021,WK13,2,0,
2022,WK12,3,0,
2023,WK12,9,0,
2026,WK12,26,0,
2027,WK12,8,0,
2030,WK14,0,116,
2030,WK20,0,113,
2033,WK12,8,0,
2036,WK12,16,103,
2036,WK14,3,0,
2036,WK15,0,134,
2036,WK18,4,0,
2036,WK21,0,103,
2037,WK12,10,89,
2037,WK13,2,0,
2037,WK14,2,115,
2037,WK16,0,134,
2037,WK17,0,100,
2037,WK18,0,105,
2037,WK21,0,116,
2038,WK12,1,0,
2043,WK12,2,0,
2043,WK13,2,0,
2044,WK12,10,0,
2044,WK13,2,0,
2046,WK12,15,0,
2046,WK13,1,0,
2047,WK12,1,0,
2047,WK13,5,0,
2050,WK14,1,0,
2052,WK12,4,0,
2052,WK13,3,0,
2053,WK18,5,0,
2053,WK22,5,0,
2054,WK12,3,0,
2055,WK12,1,0,
2055,WK13,1,0,
2056,WK12,8,0,
2056,WK13,2,0,
2057,WK12,14,0,
2057,WK13,1,0,
2061,WK12,8,0,
2061,WK13,3,0,
2062,WK12,8,0,
2062,WK13,3,0,
2063,WK12,5,0,
2064,WK12,4,0,
2065,WK12,2,0,
2065,WK13,2,0,
2067,WK12,30,0,
2068,WK12,8,0,
2069,WK13,2,0,
2070,WK12,35,0,
2070,WK13,129,0,
2070,WK19,108,0,
2071,WK12,244,0,
2071,WK13,160,0,
2071,WK14,3,0,
2071,WK17,107,0,
2071,WK19,121,0,
2072,WK12,17,0,
2074,WK12,731,0,
2074,WK13,307,0,
2074,WK15,87,0,
2074,WK17,122,0,
2074,WK18,106,0,
2074,WK19,130,0,
2075,WK12,0,115,
2075,WK15,0,142,
2075,WK20,0,106,
2077,WK14,2,0,
2078,WK12,9,0,
2079,WK12,12,0,
2081,WK12,7,0,
2083,WK12,10,0,
2083,WK14,3,0,
2084,WK12,18,103,
2084,WK14,0,152,
2084,WK17,0,115,
2084,WK20,0,121,
2085,WK12,24,0,
2088,WK12,7,0,
2088,WK13,2,0,
2090,WK12,4,0,
2093,WK12,9,0,
2093,WK13,2,0,
2095,WK12,18,0,
2095,WK13,1,0,
2097,WK12,8,0,
2097,WK13,2,0,
2100,WK12,8,0,
2100,WK13,2,0,
2100,WK15,0,127,
2101,WK13,2,0,
2102,WK12,16,0,
2102,WK13,2,0,
2106,WK12,2,0,
2106,WK13,2,0,
2107,WK12,7,0,
2107,WK13,2,0,
2109,WK12,2,0,
2111,WK12,1,0,
2112,WK14,3,0,
2115,WK12,1,0,
2116,WK12,1,103,
2116,WK13,4,0,
2116,WK16,0,90,
2116,WK21,0,84,
2118,WK12,5,0,
2118,WK13,1,0,
2120,WK12,4,0,
2120,WK13,3,0,
2121,WK12,0,115,
2121,WK13,6,0,
2121,WK14,2,115,
2121,WK16,0,135,
2121,WK17,0,115,
2121,WK18,0,105,
2121,WK21,0,117,
2127,WK12,4,0,
2128,WK12,6,0,
2128,WK13,4,0,
2129,WK12,9,0,
2130,WK12,6,0,
2130,WK13,1,0,
2135,WK12,8,0,
2135,WK13,2,0,
2136,WK12,11,0,
2138,WK12,1,0,
2138,WK14,1,0,
2138,WK18,2,0,
2138,WK22,2,0,
2140,WK12,15,103,
2140,WK16,0,116,
2140,WK21,0,91,
2142,WK12,8,0,
2142,WK13,3,0,
2143,WK12,15,0,
2143,WK13,7,0,
2144,WK12,7,0,
2144,WK13,2,0,
2146,WK12,5,0,
2147,WK12,11,115,
2147,WK13,1,0,
2147,WK14,10,0,
2147,WK16,0,134,
2147,WK17,0,115,
2147,WK21,0,118,
2149,WK12,1,0,
2150,WK14,1,0,
2153,WK12,8,0,
2153,WK13,2,0,
2155,WK13,7,0,
2157,WK12,5,0,
2157,WK13,1,0,
2159,WK12,1,0,
2159,WK14,2,0,
2164,WK12,2,102,
2164,WK16,0,106,
2164,WK21,0,92,
2166,WK12,7,0,
2166,WK13,2,0,
2169,WK12,8,0,
2170,WK12,5,0,
2170,WK13,1,0,
2174,WK12,7,0,
2174,WK13,2,0,
2175,WK12,0,103,
2175,WK13,4,0,
2175,WK15,0,104,
2175,WK20,0,90,
2178,WK12,8,0,
2178,WK13,3,0,
2178,WK14,4,0,
2178,WK18,3,0,
2178,WK22,3,0,
2180,WK12,5,0,
2180,WK13,1,0,
2183,WK12,5,0,
2183,WK13,1,0,
2183,WK14,1,0,
2183,WK16,0,81,
2183,WK22,0,91,
2184,WK12,5,0,
2184,WK13,1,0,
2185,WK12,1,0,
2187,WK12,1,0,
2187,WK13,3,0,
2188,WK12,251,0,
2188,WK13,147,0,
2188,WK17,107,0,
2188,WK19,122,0,
2189,WK12,2,0,
2189,WK13,2,0,
2190,WK12,2,0,
2190,WK13,2,0,
2191,WK12,7,0,
2192,WK12,22,0,
2193,WK12,5,0,
2196,WK12,10,103,
2196,WK16,0,134,
2196,WK17,0,115,
2196,WK21,0,118,
2197,WK12,6,0,
2199,WK12,9,0,
2200,WK12,5,0,
2200,WK13,1,0,
2202,WK12,1,0,
2202,WK13,1,0,
2205,WK12,7,0,
2208,WK12,5,0,
2209,WK12,3,0,
2210,WK12,3,0,
2221,WK12,4,0,
2222,WK12,5,0,
2222,WK13,1,0,
2224,WK12,3,0,
2225,WK12,5,0,
2228,WK12,8,0,
2228,WK13,2,0,
2232,WK12,4,0,
2234,WK12,8,0,
2234,WK13,2,0,
2236,WK14,5,0,
2238,WK12,14,0,
2238,WK13,2,0,
2240,WK12,29,0,
2243,WK12,17,115,
2243,WK13,8,0,
2243,WK15,0,136,
2243,WK20,0,96,
2244,WK12,1,0,
2249,WK12,0,103,
2249,WK13,3,0,
2249,WK16,0,135,
2249,WK17,0,115,
2249,WK21,0,127,
2255,WK12,5,0,
2259,WK12,5,123,
2259,WK14,0,115,
2259,WK16,0,134,
2259,WK17,0,115,
2259,WK18,0,105,
2259,WK21,0,125,
2261,WK12,5,0,
2261,WK13,2,0,
2262,WK12,13,0,
2262,WK13,2,0,
2264,WK12,5,0,
2264,WK13,2,0,
2270,WK12,3,0,
2271,WK12,6,0,
2273,WK12,8,0,
2273,WK13,3,0,
2274,WK12,2,117,
2276,WK12,24,0,
2278,WK12,1,0,
2282,WK12,3,0,
2283,WK12,6,0,
2283,WK13,1,0,
2284,WK12,4,0,
2285,WK12,8,0,
2285,WK13,2,0,
2287,WK12,6,0,
2289,WK12,8,0,
2289,WK13,3,0,
2293,WK12,6,0,
2294,WK12,4,0,
2299,WK12,6,0,
2299,WK13,2,0,
2302,WK12,23,0,
2302,WK14,3,0,
2302,WK18,3,0,
2302,WK22,2,0,
2306,WK12,1,0,
2307,WK12,2,0,
2310,WK12,1,0,
2310,WK13,2,0,
2312,WK12,7,0,
2313,WK12,5,0,
2315,WK12,2,0,
2315,WK13,2,0,
2317,WK12,4,103,
2317,WK13,2,0,
2317,WK14,0,115,
2317,WK16,0,135,
2317,WK17,0,115,
2317,WK19,0,110,
2317,WK21,0,94,
2318,WK12,6,0,
2319,WK12,7,103,
2319,WK13,2,0,
2319,WK16,0,135,
2319,WK17,0,115,
2319,WK21,0,119,
2325,WK12,0,103,
2325,WK13,4,0,
2325,WK14,0,115,
2325,WK16,0,125,
2325,WK17,0,115,
2325,WK19,0,105,
2325,WK21,0,85,
2326,WK12,4,0,
2326,WK13,3,0,
2330,WK12,1,0,
2330,WK13,2,0,
2332,WK12,1,0,
2332,WK13,1,0,
2334,WK12,3,0,
2335,WK12,4,0,
2336,WK12,8,0,
2336,WK13,2,0,
2337,WK12,15,0,
2338,WK12,5,123,
2338,WK13,3,0,
2338,WK16,0,116,
2338,WK22,0,83,
2340,WK12,6,0,
2346,WK12,27,0,
2350,WK12,7,0,
2351,WK12,7,0,
2351,WK13,2,0,
2352,WK12,22,0,
2355,WK12,3,0,
2358,WK12,15,0,
2358,WK13,4,0,
2361,WK12,1,0,
2366,WK12,4,0,
2366,WK13,2,0,
2367,WK12,12,0,
2367,WK14,2,0,
2369,WK12,19,218,
2369,WK13,3,0,
2369,WK16,0,119,
2369,WK19,0,116,
2369,WK22,0,119,
2373,WK12,4,0,
2373,WK13,1,0,
2385,WK12,3,0,
2385,WK13,3,0,
2386,WK12,13,0,
2386,WK13,2,0,
2387,WK12,8,0,
2398,WK12,1,0,
2398,WK14,1,0,
2398,WK16,0,116,
2398,WK22,0,91,
2399,WK12,4,0,
2399,WK13,2,0,
2400,WK12,1,0,
2402,WK12,2,0,
2405,WK12,1,102,
2417,WK12,7,0,
2418,WK13,2,0,
2421,WK12,2,111,
2421,WK14,6,0,
2421,WK16,0,127,
2421,WK18,4,0,
2423,WK12,24,0,
2424,WK12,8,0,
2424,WK13,3,0,
2434,WK12,4,0,
2434,WK14,2,0,
2434,WK18,2,0,
2434,WK22,2,0,
2437,WK12,5,0,
2440,WK12,3,0,
2440,WK13,2,0,
2440,WK14,1,0,
2440,WK22,1,0,
2443,WK12,11,116,
2444,WK12,8,0,
2444,WK13,2,0,
2445,WK12,2,0,
2446,WK14,2,0,
2446,WK18,1,0,
2446,WK22,1,0,
2448,WK12,10,0,
2449,WK12,28,0,
2449,WK14,2,0,
2449,WK18,2,0,
2449,WK22,2,0,
2450,WK12,0,102,
2450,WK13,4,0,
2450,WK14,3,0,
2450,WK16,0,116,
2450,WK17,0,115,
2450,WK21,0,100,
2450,WK22,3,0,
2455,WK12,9,103,
2455,WK14,0,144,
2455,WK17,0,115,
2455,WK20,0,109,
2457,WK13,2,0,
2459,WK12,10,0,
2469,WK12,16,115,
2469,WK16,0,134,
2469,WK17,0,115,
2469,WK21,0,101,
2474,WK12,23,0,
2476,WK13,2,0,
2477,WK12,15,115,
2477,WK13,8,0,
2477,WK15,0,144,
2477,WK17,0,115,
2477,WK20,0,106,
2480,WK12,6,0,
2480,WK17,0,127,
2481,WK12,6,0,
2485,WK12,16,123,
2485,WK14,5,0,
2485,WK16,0,134,
2485,WK17,0,115,
2485,WK21,0,114,
2492,WK12,1,0,
2492,WK13,3,0,
2492,WK14,2,0,
2493,WK12,7,0,
2496,WK12,1,0,
2496,WK13,4,0,
2496,WK15,0,151,
2496,WK21,0,92,
2497,WK14,2,0,
2497,WK18,2,0,
2501,WK12,31,0,
2504,WK12,8,0,
2504,WK13,2,0,
2506,WK12,8,0,
2508,WK12,2,0,
2509,WK12,4,0,
2510,WK12,20,103,
2510,WK16,0,134,
2510,WK17,0,115,
2510,WK18,0,105,
2510,WK21,0,117,
2511,WK12,6,0,
2511,WK14,0,126,
2511,WK20,0,96,
2513,WK12,4,0,
2513,WK13,5,0,
2513,WK14,2,0,
2516,WK12,1,0,
2518,WK14,4,0,
2519,WK12,3,0,
2520,WK12,10,0,
2522,WK12,4,0,
2528,WK12,2,0,
2528,WK14,10,0,
2528,WK16,0,109,
2529,WK14,3,0,
2529,WK18,4,0,
2529,WK22,3,0,
2530,WK12,8,0,
2530,WK13,2,0,
2532,WK12,4,0,
2533,WK12,7,0,
2535,WK12,8,0,
2537,WK20,0,103,
2539,WK12,0,115,
2539,WK13,4,0,
2539,WK16,0,135,
2539,WK18,0,115,
2539,WK21,0,135,
2540,WK12,10,0,
2541,WK12,5,0,
2544,WK12,17,0,
2545,WK12,10,0,
2545,WK14,4,0,
2547,WK12,4,0,
2548,WK12,1,0,
2548,WK13,2,0,
2548,WK14,2,0,
2549,WK12,16,123,
2549,WK14,0,115,
2549,WK16,0,135,
2549,WK18,0,115,
2549,WK19,0,105,
2549,WK21,0,100,
2550,WK12,1,0,
2550,WK13,3,0,
2552,WK12,3,0,
2552,WK13,3,0,
2553,WK12,4,0,
2561,WK12,8,0,
2564,WK12,12,0,
2565,WK12,5,0,
2566,WK12,12,0,
2566,WK14,1,0,
2574,WK12,6,0,
2575,WK12,7,0,
2576,WK12,1,0,
2581,WK12,3,0,
2587,WK12,3,0,
2595,WK12,7,0,
2595,WK13,3,0,
2596,WK13,2,0,
2597,WK12,6,0,
2604,WK12,4,0,
2605,WK12,2,0,
2607,WK12,22,0,
2607,WK13,4,0,
2607,WK14,1,0,
2607,WK15,0,124,
2607,WK22,0,84,
2610,WK12,16,0,
2610,WK14,6,0,
2610,WK21,0,90,
2618,WK12,7,0,
2619,WK12,8,0,
2619,WK13,2,0,
2620,WK12,16,0,
2620,WK13,4,0,
2626,WK12,15,0,
2627,WK12,5,0,
2629,WK12,4,0,
2629,WK13,2,0,
2634,WK12,7,0,
2634,WK13,2,0,
2637,WK12,4,0,
2639,WK12,15,0,
2639,WK13,1,0,
2642,WK12,8,0,
2646,WK12,5,0,
2647,WK12,9,0,
2654,WK12,1,0,
2654,WK13,2,0,
2658,WK12,5,0,
2659,WK12,4,0,
2659,WK13,1,0,
2660,WK12,4,0,
2660,WK13,1,0,
2662,WK12,7,0,
2663,WK12,5,0,
2664,WK12,11,0,
2672,WK14,1,0,
2672,WK18,1,0,
2674,WK12,5,0,
2678,WK12,13,0,
2678,WK13,2,0,
2679,WK12,8,0,
2679,WK13,2,0,
2681,WK12,1,0,
2681,WK13,1,0,
2682,WK12,1,0,
2682,WK13,3,0,
2683,WK12,10,0,
2683,WK13,2,0,
2684,WK12,8,0,
2692,WK12,14,0,
2692,WK13,2,0,
2693,WK12,8,0,
2693,WK13,2,0,
2693,WK14,2,0,
2695,WK12,9,0,
2695,WK14,1,0,
2695,WK18,1,0,
2695,WK22,1,0,
2696,WK12,21,0,
2700,WK12,9,0,
2700,WK13,3,0,
2702,WK13,2,0,
2703,WK12,5,0,
2710,WK12,148,0,
2710,WK13,159,0,
2710,WK14,2,0,
2710,WK18,3,0,
2710,WK19,122,0,
2710,WK22,1,0,
2711,WK12,36,0,
2711,WK13,131,0,
2711,WK19,112,0,
2712,WK12,2,0,
2713,WK12,1,0,
2714,WK12,9,0,
2721,WK12,23,0,
2722,WK12,730,0,
2722,WK13,311,0,
2722,WK15,74,0,
2722,WK17,122,0,
2722,WK19,130,0,
2723,WK12,2,0,
2729,WK12,3,117,
2730,WK12,4,0,
2732,WK12,22,0,
2735,WK12,2,0,
2735,WK13,2,0,
2740,WK12,8,0,
2747,WK12,4,0,
2747,WK13,2,0,
2753,WK12,7,0,
2753,WK13,1,0,
2757,WK13,3,0,
2758,WK12,7,0,
2758,WK13,2,0,
2762,WK12,13,0,
2767,WK14,1,0,
2771,WK12,29,0,
2772,WK12,4,0,
2780,WK12,2,0,
2781,WK12,2,0,
2782,WK12,4,0,
2782,WK13,1,0,
2792,WK12,5,0,
2793,WK12,3,0,
2796,WK12,6,0,
2797,WK12,4,0,
2797,WK13,2,0,
2806,WK13,1,0,
2807,WK12,8,0,
2809,WK12,14,0,
2813,WK12,9,0,
2820,WK12,10,0,
2827,WK12,33,0,
2833,WK12,9,0,
2833,WK14,2,0,
2843,WK12,12,0,
2844,WK12,3,0,
2845,WK12,4,0,
2846,WK12,6,0,
2854,WK12,6,0,
2854,WK13,3,0,
2861,WK12,2,0,
2862,WK12,2,0,
2862,WK13,5,0,
2865,WK13,1,0,
2865,WK14,1,0,
2865,WK15,0,118,
2865,WK22,0,91,
2867,WK12,8,0,
2867,WK13,2,0,
2869,WK12,8,0,
2869,WK13,2,0,
2872,WK12,14,0,
2872,WK13,2,0,
2874,WK12,7,0,
2874,WK13,3,0,
2881,WK12,4,0,
2884,WK12,2,0,
2888,WK12,1,0,
2888,WK14,5,0,
2888,WK16,0,136,
2892,WK12,2,0,
2894,WK12,4,0,
2894,WK13,0,150,
2894,WK14,3,0,
2901,WK12,4,0,
2901,WK14,1,0,
2902,WK12,4,0,
2902,WK13,1,0,
2903,WK12,4,0,
2906,WK12,5,0,
2910,WK12,9,0,
2911,WK12,5,0,
2911,WK13,3,0,
2912,WK12,8,0,
2912,WK13,2,0,
2915,WK12,4,0,
2917,WK12,4,0,
2920,WK12,13,0,
2923,WK12,8,238,
2923,WK14,4,0,
2923,WK16,0,144,
2923,WK22,0,101,
2925,WK12,3,0,
2925,WK13,2,0,
2929,WK12,5,0,
2933,WK13,2,0,
2937,WK12,8,0,
2947,WK12,1,0,
2947,WK13,3,0,
2953,WK12,4,0,
2953,WK13,2,0,
2956,WK12,18,0,
2957,WK12,7,123,
2958,WK12,12,0,
2985,WK14,1,0,
2986,WK12,4,0,
2988,WK12,7,0,
2990,WK12,9,0,
2992,WK12,7,0,
2992,WK13,3,0,
3053,WK12,1,0,
3060,WK14,1,0,
3060,WK18,1,0,
3060,WK22,1,0,
3081,WK12,3,0,
3081,WK13,2,0,
3088,WK12,11,0,
3093,WK12,2,0,
3102,WK12,1,124,
3137,WK12,3,0,
3177,WK12,2,0,
3182,WK12,4,0,
3197,WK12,7,0,
3200,WK12,4,0,
3200,WK13,4,0,
3205,WK12,4,0,
3206,WK12,2,0,
3207,WK12,10,0,
3208,WK12,3,0,
3209,WK12,24,0,
3209,WK14,2,0,
3210,WK12,21,0,
3212,WK12,4,0,
3215,WK12,17,0,
3215,WK14,4,0,
3215,WK18,5,0,
3217,WK12,2,0,
3221,WK12,10,0,
3221,WK13,2,0,
3221,WK14,2,0,
3221,WK18,4,0,
3221,WK22,4,0,
3222,WK12,4,0,
3223,WK12,5,0,
3227,WK14,2,0,
3230,WK12,7,0,
3231,WK18,2,0,
3232,WK12,2,0,
3233,WK12,24,0,
3234,WK13,1,0,
3237,WK12,12,0,
3239,WK12,4,0,
3239,WK13,3,0,
3243,WK12,9,0,
3245,WK12,3,0,
3245,WK16,0,127,
3247,WK12,6,0,
3247,WK16,0,92,
3251,WK14,1,0,
3251,WK18,1,0,
3251,WK22,1,0,
3253,WK12,9,0,
3254,WK12,6,0,
3258,WK12,15,115,
3258,WK13,6,0,
3258,WK15,0,124,
3258,WK21,0,99,
3259,WK12,9,115,
3259,WK13,2,0,
3259,WK16,0,135,
3259,WK18,0,115,
3259,WK21,0,102,
3260,WK12,1,0,
3260,WK13,4,0,
3261,WK12,6,115,
3261,WK14,1,0,
3261,WK22,0,91,
3262,WK12,3,0,
3269,WK12,4,115,
3270,WK12,1,0,
3270,WK13,2,0,
3271,WK12,1,0,
3277,WK12,2,0,
3277,WK13,2,0,
3282,WK12,1,0,
3283,WK13,2,0,
3286,WK13,1,0,
3289,WK12,0,102,
3289,WK13,2,0,
3289,WK20,0,93,
3293,WK12,10,0,
3305,WK12,10,0,
3307,WK12,10,0,
3308,WK12,19,0,
3310,WK12,23,0,
3322,WK12,4,0,
3324,WK12,4,0,
3328,WK12,13,0,
3328,WK13,3,0,
3329,WK12,8,0,
3329,WK13,3,0,
3329,WK16,0,100,
3332,WK12,4,0,
3332,WK13,2,0,
3334,WK12,4,0,
3334,WK13,3,0,
3336,WK12,10,0,
3336,WK13,2,0,
3337,WK12,13,0,
3339,WK12,0,107,
3344,WK12,9,0,
3347,WK12,5,0,
3351,WK14,2,0,
3352,WK12,2,0,
3352,WK13,2,0,
3360,WK14,1,0,
3362,WK12,1,0,
3362,WK13,2,0,
3366,WK12,2,0,
3366,WK13,2,0,
3370,WK12,7,0,
3372,WK12,6,0,
3372,WK14,2,0,
3380,WK13,1,0,
3380,WK15,0,100,
3380,WK22,0,101,
3382,WK12,4,123,
3382,WK14,4,0,
3382,WK18,3,0,
3382,WK22,3,0,
3387,WK12,6,0,
3388,WK12,2,0,
3403,WK12,2,0,
3408,WK12,2,0,
3408,WK13,2,0,
3409,WK12,6,0,
3409,WK13,4,0,
3412,WK12,1,0,
3415,WK12,4,0,
3418,WK12,5,0,
3418,WK14,1,0,
3429,WK12,8,0,
3434,WK12,4,0,
3454,WK12,2,0,
3458,WK12,14,0,
3458,WK13,4,0,
3463,WK12,7,0,
3471,WK12,2,0,
3472,WK12,3,115,
3472,WK13,2,0,
3472,WK14,3,0,
3472,WK16,0,134,
3472,WK21,0,91,
3474,WK12,5,0,
3480,WK12,2,0,
3480,WK13,2,0,
3485,WK12,1,0,
3485,WK13,2,0,
3486,WK12,5,123,
3486,WK14,0,127,
3487,WK12,11,0,
3487,WK13,2,0,
3488,WK12,4,0,
3495,WK12,1,0,
3495,WK13,2,0,
3497,WK12,11,0,
3498,WK12,10,0,
3499,WK12,41,0,
3501,WK12,4,0,
3503,WK12,4,0,
3505,WK12,4,0,
3511,WK12,10,0,
3511,WK13,0,115,
3511,WK14,2,115,
3511,WK16,0,117,
3511,WK18,4,115,
3511,WK19,0,115,
3511,WK21,0,94,
3511,WK22,4,0,
3513,WK12,11,0,
3514,WK12,10,0,
3514,WK14,2,0,
3526,WK12,4,0,
3526,WK22,2,0,
3531,WK12,3,0,
3531,WK13,4,0,
3531,WK14,1,0,
3534,WK12,19,0,
3535,WK12,1,0,
3535,WK13,1,0,
3537,WK13,4,0,
3537,WK21,0,100,
3549,WK12,13,0,
3560,WK12,4,0,
3560,WK13,1,0,
3561,WK12,9,0,
3561,WK13,2,0,
3568,WK12,2,0,
3573,WK12,2,0,
3581,WK12,2,0,
3582,WK12,2,0,
3583,WK12,3,0,
3587,WK13,2,0,
3595,WK12,3,0,
3597,WK12,19,0,
3607,WK12,8,0,
3607,WK13,2,0,
3608,WK12,5,0,
3620,WK12,2,0,
3624,WK12,12,0,
3627,WK12,3,0,
3627,WK13,3,0,
3633,WK12,12,0,
3634,WK12,4,0,
3639,WK12,7,0,
3643,WK12,2,0,
3648,WK12,10,0,
3652,WK12,3,0,
3660,WK12,2,0,
3693,WK12,20,0,
3702,WK12,11,0,
3705,WK12,3,0,
3708,WK12,2,0,
3708,WK13,2,0,
3716,WK12,26,0,
3722,WK12,1,0,
3726,WK12,10,0,
3726,WK13,3,0,
3729,WK12,4,0,
3729,WK13,3,0,
3733,WK12,6,0,
3739,WK12,5,0,
3742,WK12,6,0,
3742,WK13,3,0,
3742,WK15,0,116,
3742,WK22,0,91,
3754,WK12,4,0,
3754,WK13,2,0,
3760,WK12,10,0,
3761,WK12,10,0,
3764,WK12,1,0,
3768,WK12,15,0,
3770,WK12,5,0,
3772,WK12,1,0,
3772,WK13,2,0,
3772,WK14,2,0,
3774,WK12,3,0,
3778,WK12,5,123,
3782,WK12,2,0,
3789,WK12,2,0,
3791,WK12,9,0,
3792,WK12,2,0,
3794,WK12,2,0,
3794,WK13,3,0,
3802,WK12,4,0,
3805,WK12,3,123,
3806,WK12,10,0,
3825,WK12,5,0,
3830,WK12,8,0,
3833,WK12,0,115,
3833,WK14,4,124,
3833,WK20,0,113,
3835,WK12,3,0,
3838,WK12,5,0,
3842,WK12,4,0,
3842,WK13,2,0,
3848,WK12,2,0,
3850,WK12,2,0,
3850,WK13,3,0,
3850,WK14,1,0,
3852,WK12,1,0,
3852,WK13,2,0,
3852,WK14,2,0,
3852,WK18,2,0,
3853,WK12,11,0,
3857,WK12,11,0,
3867,WK12,6,0,
3874,WK18,5,0,
3874,WK22,5,0,
3875,WK12,9,0,
3876,WK12,9,0,
3877,WK12,11,0,
3893,WK12,4,0,
3896,WK13,1,0,
3896,WK14,4,0,
3896,WK18,2,0,
3896,WK22,2,0,
3897,WK12,8,0,
3897,WK13,1,0,
4065,WK12,4,0,
4068,WK12,3,0,
4102,WK14,4,0,
4102,WK18,4,0,
4108,WK13,2,0,
4137,WK12,1,0,
4156,WK12,10,0,
4156,WK13,1,0,
4164,WK12,1,0,
4166,WK12,1,0,
4166,WK13,2,0,
4168,WK12,3,0,
4176,WK12,4,0,
4176,WK13,2,0,
4187,WK12,1,0,
4203,WK13,1,0,
4203,WK14,2,0,
4215,WK12,1,0,
4216,WK14,5,0,
4216,WK18,5,0,
4221,WK12,2,0,
4221,WK13,2,0,
4223,WK12,1,0,
4223,WK13,2,0,
4224,WK13,1,0,
4226,WK12,2,0,
4230,WK12,9,0,
4237,WK12,4,0,
4239,WK12,3,0,
4239,WK13,2,0,
4241,WK13,2,0,
4244,WK12,21,219,
4244,WK14,4,0,
4244,WK17,0,116,
4244,WK22,0,91,
4247,WK12,7,0,
4247,WK14,4,89,
4247,WK20,0,102,
4249,WK12,3,0,
4249,WK13,3,0,
4249,WK14,2,0,
4250,WK12,2,0,
4253,WK12,3,117,
4257,WK12,11,0,
4258,WK12,9,0,
4259,WK12,18,0,
4259,WK14,1,0,
4272,WK12,2,0,
4273,WK12,8,0,
4274,WK12,3,0,
4274,WK13,1,0,
4277,WK12,1,0,
4279,WK12,1,0,
4281,WK12,19,0,
4283,WK12,6,0,
4325,WK14,4,0,
4335,WK12,2,0,
4348,WK12,5,0,
4352,WK12,13,0,
4355,WK14,4,0,
4359,WK12,142,0,
4359,WK13,142,0,
4359,WK14,2,0,
4359,WK19,122,0,
4365,WK12,5,0,
4368,WK12,22,0,
4370,WK12,3,0,
4372,WK12,4,0,
4372,WK14,3,0,
4374,WK12,2,0,
4377,WK12,9,0,
4377,WK14,2,0,
4377,WK18,2,0,
4381,WK13,4,0,
4384,WK12,9,0,
4387,WK12,4,0,
4387,WK13,2,0,
4389,WK12,6,0,
4389,WK13,4,0,
4394,WK13,2,0,
4394,WK14,2,0,
4394,WK15,0,109,
4394,WK22,0,91,
4395,WK12,2,0,
4395,WK13,0,115,
4395,WK16,0,117,
4395,WK21,0,84,
4399,WK12,10,0,
4399,WK13,2,0,
4403,WK12,10,0,
4403,WK16,0,117,
4403,WK21,0,101,
4404,WK12,11,0,
4409,WK12,5,0,
4410,WK12,4,0,
4412,WK12,7,123,
4414,WK13,2,0,
4420,WK13,1,0,
4423,WK12,12,0,
4438,WK12,2,0,
4439,WK12,7,0,
