Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
3236,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,81.98%,82.12%,12.6,83.30%,50.00%,83.30%,87.00%
3236,SPARK,Scheduled Standard Delivery,19,Executive Review,Recovering,Store Focus,202222,89.13%,81.06%,17.3,92.40%,81.70%,89.80%,93.40%
3337,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,74.43%,78.27%,22.3,71.20%,81.70%,83.50%,63.60%
5142,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,65.51%,73.42%,36.5,69.70%,78.60%,73.00%,30.60%
5142,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,69.25%,75.27%,35.7,79.40%,75.60%,65.20%,40.30%
2059,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202222,89.81%,82.95%,15.9,87.40%,94.10%,84.30%,93.80%
3228,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,93.34%,92.47%,9.6,96.40%,96.30%,92.10%,88.00%
1794,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,89.87%,91.95%,12.3,91.70%,95.50%,95.00%,78.40%
2255,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202222,75.06%,55.84%,23.2,60.80%,75.90%,74.40%,88.20%
2481,POINTPICKUP,Scheduled Express Delivery ,12,Executive Review,Degrading,Store Focus,202222,89.67%,91.63%,11.5,82.20%,91.20%,88.10%,95.20%
2535,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,80.21%,76.76%,19.4,90.80%,82.10%,64.60%,83.00%
1529,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,88.33%,70.40%,17.8,94.60%,92.70%,82.70%,75.50%
2023,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202222,83.52%,71.39%,15.8,91.20%,93.40%,80.10%,60.50%
2334,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,91.60%,86.20%,11.5,94.80%,87.20%,88.00%,96.60%
2945,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,84.55%,74.92%,17.3,83.60%,86.20%,76.10%,92.80%
2945,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,85.41%,78.19%,16.9,87.80%,88.60%,79.20%,86.00%
3501,UBER,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202222,82.14%,94.83%,11.3,100.00%,66.70%,90.90%,80.00%
5795,DOORDASH,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202222,91.67%,86.71%,12.7,87.20%,93.20%,89.00%,97.70%
4348,POINTPICKUP,Scheduled Express Delivery ,24,Executive Review,Recovering,Driver Supply Focus,202222,89.66%,89.66%,7.5,100.00%,85.70%,75.00%,100.00%
2871,SPARK,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202222,58.58%,49.92%,23.2,83.20%,52.80%,36.10%,44.70%
2871,UBER,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202222,52.55%,46.88%,26.4,77.80%,44.10%,33.60%,52.00%
4456,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,33.87%,61.48%,18.6,28.90%,37.00%,52.80%,13.40%
4456,UBER,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202222,23.63%,58.51%,25.3,31.90%,19.90%,41.20%,3.00%
5944,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,67.43%,61.39%,25.4,79.60%,91.40%,54.20%,40.10%
5944,UBER,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202222,64.47%,56.05%,29.6,82.60%,89.60%,49.90%,45.30%
1968,POINTPICKUP,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202222,76.77%,71.63%,16.3,73.10%,75.70%,78.20%,80.10%
1968,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,81.16%,76.89%,14.6,88.80%,78.80%,80.20%,77.40%
2577,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202222,85.75%,71.94%,15.9,72.30%,89.20%,89.40%,87.70%
2577,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202222,84.48%,71.78%,13.7,83.00%,83.00%,89.70%,83.50%
3489,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202222,72.70%,65.26%,16.4,84.30%,68.80%,56.00%,74.20%
3489,UBER,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202222,92.34%,78.17%,15.2,93.90%,98.20%,83.60%,94.60%
3489,UBER,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202222,72.23%,60.48%,19.6,86.30%,70.30%,54.30%,81.80%
3780,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202222,88.14%,86.73%,14.7,95.90%,86.00%,80.70%,89.00%
1875,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,66.73%,60.13%,42.9,78.50%,75.60%,69.50%,33.70%
1875,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202222,66.09%,60.92%,30.7,82.30%,76.80%,56.10%,30.90%
2279,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202222,71.92%,75.68%,14.5,81.70%,83.30%,58.90%,63.30%
5382,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202222,81.06%,71.33%,21.9,95.80%,91.60%,63.80%,49.80%
2357,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202222,83.63%,75.55%,14.4,85.50%,91.00%,71.50%,84.90%
5936,DOORDASH,Scheduled Express Delivery ,5,At Risk,Recovering,Driver Supply Focus,202222,91.07%,99.19%,6,94.40%,96.20%,80.80%,91.70%
5936,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,75.27%,93.53%,13.5,78.10%,76.80%,71.30%,75.00%
1736,POINTPICKUP,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202222,73.89%,52.13%,22.4,87.50%,71.40%,75.40%,72.70%
1736,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202222,86.49%,64.58%,17.9,97.00%,88.00%,86.30%,72.60%
1741,POINTPICKUP,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202222,75.93%,66.57%,22.2,70.00%,80.90%,83.50%,67.60%
1741,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,80.90%,71.54%,17.2,81.60%,90.30%,85.60%,65.00%
1860,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202222,80.04%,73.23%,17,77.90%,83.40%,88.70%,56.70%
1860,UBER,Scheduled Express Delivery ,12,Executive Review,Recovering,Store Focus,202222,81.40%,85.12%,15.4,90.00%,80.00%,84.80%,50.00%
1860,UBER,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202222,47.96%,74.06%,19.9,57.70%,53.60%,50.90%,11.80%
3802,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,69.05%,54.35%,35.7,83.10%,63.50%,61.70%,65.10%
3802,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,74.11%,61.16%,29,83.30%,75.60%,65.00%,69.90%
5039,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,78.63%,76.20%,14.8,93.80%,79.00%,60.40%,70.20%
5039,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,78.90%,78.03%,14.5,92.30%,80.20%,60.40%,65.40%
5436,UBER,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202222,87.73%,76.29%,9.5,90.50%,85.10%,88.40%,80.00%
5450,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,86.48%,77.39%,16.2,98.90%,91.80%,80.00%,72.40%
5450,UBER,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202222,71.92%,72.07%,19.8,80.40%,72.20%,61.30%,71.20%
1715,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,74.65%,77.22%,11.5,82.60%,69.20%,73.10%,66.70%
1406,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,92.51%,85.19%,12.2,79.60%,98.90%,90.80%,94.90%
2437,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,72.95%,48.52%,18.2,75.70%,56.40%,76.60%,83.70%
3344,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202222,79.79%,71.88%,12.4,70.00%,96.40%,69.00%,82.40%
4514,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202222,78.00%,96.33%,8.3,88.90%,86.70%,66.70%,76.10%
5105,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,90.30%,79.58%,14.4,94.90%,89.80%,87.90%,89.70%
5105,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,86.34%,83.19%,12.8,86.10%,92.90%,88.20%,78.30%
1523,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202222,83.54%,90.48%,7.7,100.00%,73.30%,82.30%,88.60%
1525,POINTPICKUP,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202222,82.16%,70.41%,17.9,92.90%,77.80%,80.00%,85.10%
1525,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,74.15%,65.93%,14.9,81.10%,60.90%,74.30%,80.40%
7032,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,85.58%,86.73%,17.2,88.10%,86.90%,81.10%,86.70%
7032,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202222,84.05%,85.76%,15.1,87.00%,83.20%,81.80%,83.90%
1631,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,79.97%,64.94%,21.5,83.90%,79.50%,77.30%,79.40%
3219,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,92.94%,87.30%,13.3,97.10%,95.40%,92.40%,86.70%
5488,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,61.84%,47.05%,27.4,76.20%,54.30%,49.50%,65.30%
3216,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,84.72%,78.69%,23.9,87.80%,90.30%,87.00%,72.70%
1424,POINTPICKUP,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202222,79.16%,86.30%,15.8,77.90%,77.70%,81.60%,78.50%
1424,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202222,85.28%,81.75%,16.5,84.60%,85.50%,84.80%,86.40%
1524,POINTPICKUP,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202222,55.21%,61.96%,34.9,55.00%,59.00%,55.80%,52.30%
1524,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,65.53%,63.04%,29.5,72.80%,67.50%,50.00%,69.30%
1969,POINTPICKUP,Scheduled Standard Delivery,28,Executive Review,Recovering,Store Focus,202222,73.29%,65.20%,16.2,90.00%,87.30%,69.00%,67.30%
1969,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,88.51%,77.53%,13,91.10%,92.30%,87.00%,82.60%
2160,POINTPICKUP,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202222,83.18%,75.28%,12.3,76.30%,78.10%,84.50%,88.00%
2821,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,68.42%,73.81%,15.3,66.70%,57.10%,88.90%,62.50%
2821,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,89.13%,84.48%,13.8,94.40%,87.20%,93.30%,82.40%
2136,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,88.44%,78.18%,13.7,92.40%,91.90%,77.30%,92.10%
3588,POINTPICKUP,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202222,67.80%,50.79%,20.9,35.70%,100.00%,41.70%,80.00%
5880,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Recovering,Store Focus,202222,93.41%,98.97%,11.3,95.50%,89.50%,100.00%,88.50%
5880,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202222,92.09%,97.44%,9.6,95.40%,91.50%,92.50%,88.20%
5969,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,81.58%,55.00%,15.3,66.70%,85.70%,81.80%,82.40%
5969,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,90.78%,71.54%,13.6,88.90%,92.20%,93.00%,88.80%
2412,POINTPICKUP,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202222,78.49%,66.85%,16.7,87.70%,84.40%,65.00%,77.80%
2412,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202222,83.00%,68.58%,18.5,91.50%,91.10%,65.60%,73.00%
2436,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,77.63%,69.33%,18,75.00%,94.20%,82.50%,65.20%
2436,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,87.62%,77.54%,12.9,95.10%,94.40%,81.60%,73.70%
3720,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202222,79.08%,74.70%,16.9,87.70%,77.10%,75.00%,78.20%
3720,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202222,72.20%,76.74%,13.5,83.10%,70.30%,64.00%,69.80%
3804,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202222,70.99%,72.45%,23.5,89.70%,72.90%,64.60%,69.50%
3804,SPARK,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202222,80.02%,76.85%,19.4,95.80%,79.30%,66.40%,75.30%
1309,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,84.77%,66.41%,15.2,85.60%,94.10%,79.50%,80.00%
1486,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,84.89%,92.53%,10.6,87.80%,84.30%,80.00%,87.30%
2705,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202222,91.90%,85.21%,9.7,89.40%,98.00%,88.60%,93.40%
1344,POINTPICKUP,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202222,67.49%,55.79%,16.9,54.40%,64.90%,69.90%,80.70%
1344,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202222,72.50%,53.76%,17.5,70.30%,71.90%,65.50%,83.70%
1350,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,82.32%,74.71%,18.3,91.90%,82.80%,77.90%,77.20%
1780,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,87.50%,68.00%,13.5,90.90%,81.30%,83.30%,93.30%
2565,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202222,83.00%,74.32%,16.1,85.40%,88.80%,82.00%,79.10%
2565,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,83.33%,78.88%,13.7,85.20%,84.60%,85.20%,77.30%
4697,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,78.60%,55.26%,17.5,81.30%,73.70%,78.30%,80.40%
1653,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,84.50%,85.23%,6.7,85.20%,82.80%,85.10%,84.80%
1714,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,65.70%,61.88%,19.6,93.70%,67.00%,36.70%,64.40%
2474,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202222,62.22%,98.64%,5.3,62.90%,30.00%,62.50%,84.60%
3215,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202222,85.95%,80.60%,12.2,88.90%,75.00%,91.90%,83.60%
3215,SPARK,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202222,89.78%,77.17%,12.3,85.80%,90.80%,93.50%,87.60%
3885,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,77.73%,79.95%,15.6,84.50%,48.10%,67.90%,78.90%
3885,UBER,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202222,78.72%,77.26%,21.5,92.20%,35.70%,64.90%,84.80%
6798,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202222,66.80%,61.90%,21.1,79.70%,66.30%,53.90%,68.60%
1985,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,68.21%,64.51%,24.1,55.50%,79.70%,54.90%,83.10%
5129,DOORDASH,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202222,85.07%,75.36%,9.5,88.90%,94.10%,84.60%,73.70%
1723,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,91.27%,92.66%,10.2,94.20%,92.90%,91.60%,85.10%
2764,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,93.68%,85.05%,10.6,94.40%,96.90%,83.30%,91.70%
1864,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202222,79.91%,79.52%,12.3,86.40%,87.40%,63.90%,81.70%
1952,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202222,82.15%,95.68%,9,85.50%,83.60%,75.90%,83.40%
2087,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,82.66%,75.34%,17.9,92.80%,87.00%,58.70%,88.40%
2643,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202222,88.89%,75.00%,10.1,100.00%,94.70%,90.00%,75.00%
2643,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,87.04%,74.89%,10.6,99.00%,87.90%,86.00%,79.40%
3404,DOORDASH,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202222,77.00%,68.24%,26,90.40%,90.00%,53.50%,77.80%
3404,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202222,71.08%,74.90%,17,82.00%,74.70%,51.70%,72.70%
3498,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202222,83.54%,94.73%,7,83.90%,79.80%,81.80%,88.40%
5625,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202222,74.93%,83.94%,11.3,87.10%,74.90%,64.80%,70.00%
1472,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,89.20%,85.80%,7.3,89.90%,93.10%,84.30%,91.50%
2198,SPARK,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202222,88.79%,90.79%,10.8,91.60%,92.60%,83.30%,87.00%
2642,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,80.90%,68.42%,15.5,91.70%,86.40%,76.90%,79.20%
3364,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202222,83.74%,89.52%,10.4,87.80%,88.30%,75.00%,84.20%
5977,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,86.55%,87.00%,10.6,93.10%,92.20%,76.40%,82.50%
1633,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,77.19%,62.90%,12,73.30%,75.00%,84.60%,76.20%
1999,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202222,82.52%,91.96%,8.8,84.80%,79.40%,78.30%,88.00%
3209,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202222,86.83%,88.85%,8.2,88.90%,85.00%,85.80%,87.90%
5976,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,86.65%,84.57%,8.9,90.30%,90.90%,84.60%,84.30%
605,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,90.42%,92.62%,12.5,94.30%,91.00%,87.50%,89.80%
635,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,60.14%,51.62%,26.9,83.00%,53.80%,45.20%,59.00%
728,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202222,51.47%,53.82%,35.6,50.00%,34.20%,62.50%,56.00%
728,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202222,86.21%,91.43%,13.6,88.90%,100.00%,66.70%,87.50%
728,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,65.31%,78.42%,20.8,69.00%,64.60%,63.60%,65.10%
2832,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202222,69.70%,73.15%,14.6,70.80%,78.00%,62.50%,67.30%
2832,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,85.61%,74.73%,14,84.20%,88.40%,87.40%,82.70%
2860,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,89.33%,81.87%,15.3,87.30%,84.00%,100.00%,92.50%
6395,DOORDASH,Scheduled Express Delivery ,6,At Risk,Recovering,Store Focus,202222,95.65%,95.83%,9.1,100.00%,85.70%,100.00%,100.00%
7181,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202222,69.70%,64.65%,20.9,79.40%,63.30%,57.50%,75.30%
7181,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,82.68%,69.70%,17.6,82.80%,86.20%,76.00%,85.60%
628,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,77.56%,74.62%,19.1,84.40%,69.10%,71.40%,80.30%
628,UBER,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202222,69.85%,67.25%,28.2,80.10%,61.50%,57.20%,77.40%
632,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202222,45.52%,49.90%,24.2,65.70%,44.20%,30.50%,44.30%
632,UBER,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202222,39.83%,35.86%,34.5,46.00%,42.90%,32.10%,41.80%
1037,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,57.64%,54.21%,25,65.20%,57.40%,30.40%,65.90%
1037,UBER,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202222,50.79%,49.02%,37.8,60.00%,31.80%,17.50%,83.50%
1359,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,75.58%,74.29%,18.2,93.20%,84.90%,57.70%,50.70%
1359,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,68.21%,66.54%,27.5,95.80%,81.00%,55.50%,43.20%
1748,UBER,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202222,65.00%,64.56%,26.1,64.60%,60.50%,64.40%,69.90%
2348,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,35.07%,48.75%,22,50.00%,46.30%,23.00%,29.50%
2348,UBER,Scheduled Express Delivery ,2,Active Monitoring,-,Store Focus,202222,95.65%,57.69%,16.2,,100.00%,90.90%,100.00%
2348,UBER,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202222,31.91%,41.79%,29.5,30.00%,44.90%,28.20%,22.40%
2928,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,72.16%,62.05%,24.3,90.30%,59.70%,59.90%,77.60%
2928,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,67.57%,58.42%,28.2,85.90%,49.20%,60.10%,73.70%
3367,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202222,86.27%,90.77%,11.3,93.00%,92.90%,75.70%,68.10%
3367,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202222,78.11%,84.33%,19.3,82.20%,85.50%,69.20%,78.90%
4384,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202222,77.22%,70.75%,15.7,87.00%,83.80%,78.30%,47.80%
4384,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,62.92%,59.86%,22.7,75.30%,75.80%,74.50%,27.50%
586,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,89.06%,80.27%,15.8,92.60%,90.20%,77.10%,96.40%
586,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,80.31%,76.05%,20.9,87.70%,76.40%,76.40%,83.30%
643,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,83.95%,68.46%,15.7,86.20%,87.60%,75.50%,87.40%
643,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,75.80%,61.43%,18.9,76.90%,76.70%,70.50%,80.60%
2703,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202222,69.35%,61.05%,20.7,88.80%,56.30%,68.20%,62.20%
1164,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202222,77.23%,65.61%,16.5,91.20%,75.90%,53.60%,82.80%
1286,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,43.58%,69.98%,35.2,68.90%,22.20%,,16.70%
2214,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,76.86%,70.53%,18.3,91.00%,76.60%,55.70%,76.50%
4521,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,65.77%,61.66%,17.7,78.40%,74.50%,42.80%,60.10%
3733,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,89.05%,77.10%,15.3,94.00%,88.20%,83.80%,89.10%
3733,UBER,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202222,82.13%,74.56%,16,92.30%,84.10%,81.00%,81.10%
2496,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,83.18%,83.23%,9.3,82.80%,79.50%,84.50%,87.00%
2749,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,Recovering,Driver Supply Focus,202222,91.67%,100.00%,4.5,100.00%,100.00%,100.00%,50.00%
948,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,77.61%,97.93%,11.8,80.60%,84.60%,72.90%,75.00%
1096,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,86.54%,87.04%,16,91.70%,83.30%,81.30%,91.70%
