Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
320,76,2833,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202320,70.20%,97.70%,4.5,73.80%,59.50%,72.70%,86.70%
162,17,2854,POINTPICKUP,Scheduled Standard Delivery,6,Active Monitoring,Recovering,Driver Supply Focus,202320,92.60%,92.90%,7.5,94.00%,95.80%,91.90%,89.30%
163,17,5095,UBER,Scheduled Standard Delivery,27,Executive Review,Recovering,Driver Supply Focus,202320,91.90%,96.90%,9.4,93.90%,85.90%,92.10%,94.80%
164,17,2531,SPARK,Scheduled Standard Delivery,4,Active Monitoring,Recovering,Driver Supply Focus,202320,90.10%,96.70%,7.5,92.40%,92.00%,91.00%,85.50%
166,22,5891,ROADIE,Scheduled Express Delivery ,26,Executive Review,Recovering,Driver Supply Focus,202320,90.70%,92.10%,6.9,97.40%,82.60%,100.00%,79.20%
166,22,5891,ROADIE,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202320,81.90%,95.70%,10,74.00%,78.50%,89.10%,87.60%
167,22,2167,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Driver Supply Focus,202320,53.60%,96.80%,6.3,62.50%,50.00%,28.60%,71.40%
167,22,2167,UBER,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Driver Supply Focus,202320,42.90%,100.00%,5.1,33.30%,25.00%,16.70%,77.80%
167,22,3252,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Driver Supply Focus,202320,84.50%,98.00%,8.4,86.10%,80.40%,85.10%,88.90%
171,17,2286,POINTPICKUP,Scheduled Standard Delivery,39,Executive Review,Degrading,Driver Supply Focus,202320,84.30%,94.80%,9.9,82.90%,89.20%,85.80%,79.20%
171,17,2906,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202320,86.10%,98.10%,6.7,83.80%,93.50%,89.60%,78.10%
171,17,5202,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202320,92.70%,96.80%,8.1,95.60%,98.40%,88.00%,87.70%
172,17,3420,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Driver Supply Focus,202320,88.40%,97.60%,8.7,89.90%,90.70%,86.80%,86.00%
173,17,5294,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Driver Supply Focus,202320,89.50%,95.00%,7.4,87.50%,83.30%,94.80%,93.50%
176,17,5447,SPARK,Scheduled Standard Delivery,29,Executive Review,Recovering,Driver Supply Focus,202320,91.10%,96.00%,8.9,92.40%,88.00%,91.80%,92.10%
176,17,5867,SPARK,Scheduled Standard Delivery,33,Executive Review,Degrading,Driver Supply Focus,202320,88.70%,98.80%,9.2,89.10%,86.10%,88.10%,91.50%
178,22,3830,POINTPICKUP,Scheduled Standard Delivery,12,At Risk,-,Driver Supply Focus,202320,50.00%,100.00%,9.2,,100.00%,0.00%,
178,22,5414,POINTPICKUP,Scheduled Standard Delivery,9,At Risk,Recovering,Driver Supply Focus,202320,92.90%,100.00%,6.2,100.00%,100.00%,,66.70%
232,22,2481,POINTPICKUP,Scheduled Standard Delivery,8,At Risk,Degrading,Driver Supply Focus,202320,88.30%,92.70%,7.7,83.20%,93.10%,91.50%,87.00%
233,22,5200,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202320,86.20%,90.00%,7.4,88.60%,80.80%,88.80%,86.40%
284,22,1741,POINTPICKUP,Scheduled Standard Delivery,28,Executive Review,Recovering,Driver Supply Focus,202320,91.30%,95.20%,9.7,90.90%,94.90%,92.60%,86.00%
284,22,5384,ROADIE,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202320,61.50%,100.00%,6.2,0.00%,,75.00%,62.50%
284,22,5384,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202320,86.70%,99.90%,7,86.60%,84.70%,87.60%,89.50%
285,22,3843,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202320,52.40%,100.00%,5.9,50.00%,66.70%,100.00%,25.00%
558,22,5047,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202320,86.00%,95.30%,6.6,81.90%,87.40%,88.50%,86.80%
282,75,3481,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Driver Supply Focus,202320,58.80%,100.00%,4.1,33.30%,71.40%,50.00%,83.30%
290,75,2808,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,-,Driver Supply Focus,202320,83.30%,100.00%,7.6,,100.00%,66.70%,50.00%
291,75,2136,POINTPICKUP,Scheduled Standard Delivery,43,Executive Review,Recovering,Driver Supply Focus,202320,90.50%,99.10%,7.7,98.10%,92.50%,87.30%,83.50%
315,75,1344,POINTPICKUP,Scheduled Standard Delivery,49,Executive Review,Degrading,Driver Supply Focus,202320,82.70%,88.30%,8,80.00%,90.30%,79.20%,80.40%
502,59,3885,SPARK,Scheduled Standard Delivery,49,Executive Review,Recovering,Driver Supply Focus,202320,87.90%,91.80%,7,96.20%,81.10%,88.20%,
508,75,1716,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202320,85.40%,98.50%,7.6,86.90%,80.00%,88.10%,86.10%
29,4,606,SPARK,Scheduled Standard Delivery,42,Executive Review,Recovering,Driver Supply Focus,202320,91.20%,96.50%,6.2,92.80%,86.10%,96.80%,89.70%
294,4,1795,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202320,73.20%,100.00%,6.3,78.80%,57.40%,84.60%,76.50%
48,5,5359,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202320,92.00%,88.60%,11.4,94.30%,95.90%,89.60%,88.00%
50,5,266,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202320,85.70%,85.90%,10.7,88.30%,86.80%,87.30%,80.50%
50,5,2649,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202320,90.30%,81.40%,15.6,92.30%,86.60%,91.30%,91.20%
51,5,1117,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202320,88.20%,83.50%,12.7,95.30%,93.90%,89.90%,75.30%
51,5,3406,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202320,87.30%,88.80%,12.1,89.10%,82.40%,88.50%,89.40%
56,5,6300,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202320,84.40%,81.20%,13.7,85.30%,92.20%,72.50%,86.40%
81,7,781,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202320,85.40%,79.40%,8.3,71.70%,92.90%,88.80%,88.60%
352,44,1626,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202320,89.60%,86.10%,13.8,84.70%,90.90%,89.90%,92.10%
128,13,489,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,202320,91.70%,92.30%,13.9,92.40%,88.30%,96.30%,90.00%
128,13,541,,Scheduled Delivery Standard,33,Executive Review,-,Store Focus,202320,85.90%,81.90%,16.1,,94.10%,85.20%,83.80%
128,13,989,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,202320,83.50%,85.90%,17,92.50%,71.60%,87.70%,80.10%
128,13,1353,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202320,91.70%,96.00%,13.5,92.60%,85.60%,93.60%,94.80%
128,13,4129,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202320,86.20%,76.30%,16,91.10%,85.40%,89.70%,78.30%
130,13,1206,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202320,89.40%,83.10%,15.3,87.70%,90.30%,89.80%,89.70%
131,13,1136,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202320,92.80%,96.40%,10.4,89.70%,94.20%,94.20%,93.60%
134,13,405,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202320,90.90%,93.00%,11.9,94.60%,86.80%,95.30%,87.50%
134,13,4295,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202320,90.40%,86.70%,10.8,88.00%,91.30%,94.30%,87.80%
143,13,1346,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202320,88.30%,77.30%,15.1,85.80%,88.10%,86.90%,92.30%
541,64,4659,,Scheduled Delivery Standard,43,Executive Review,Recovering,Store Focus,202320,89.60%,83.40%,12.8,96.70%,85.10%,89.40%,86.50%
60,6,3298,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202320,88.30%,87.90%,13.2,80.40%,89.70%,89.70%,93.10%
370,46,5190,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202320,89.90%,93.40%,10.2,89.90%,88.90%,91.60%,89.10%
371,46,5768,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202320,84.10%,89.10%,12.1,85.70%,70.90%,87.40%,89.90%
375,46,2656,,Scheduled Delivery Standard,38,Executive Review,Degrading,Store Focus,202320,85.90%,75.20%,11.9,86.40%,92.90%,83.50%,79.30%
249,41,1459,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,86.90%,68.80%,14.8,86.00%,87.20%,87.80%,86.40%
249,41,1580,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202320,87.70%,78.50%,18.4,78.10%,89.60%,91.50%,91.30%
249,41,2787,,Scheduled Delivery Standard,41,Executive Review,Recovering,Store Focus,202320,90.10%,93.80%,11.9,94.70%,94.10%,94.90%,74.70%
249,41,5443,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202320,89.30%,80.70%,15.4,86.60%,89.50%,92.70%,88.50%
253,41,655,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202320,91.90%,89.60%,12.6,88.00%,95.10%,96.40%,86.80%
482,41,1518,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,81.40%,78.90%,16.7,72.60%,85.50%,86.90%,81.20%
482,41,1557,,Scheduled Delivery Standard,41,Executive Review,Recovering,Store Focus,202320,90.50%,87.10%,15.2,95.10%,94.70%,91.20%,82.00%
494,59,5804,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202320,82.60%,77.20%,16,87.40%,80.80%,90.50%,75.00%
494,59,6390,,Scheduled Delivery Standard,49,Executive Review,-,Store Focus,202320,81.80%,66.70%,9.6,,,81.80%,
580,41,870,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,81.90%,68.90%,15.6,82.10%,89.80%,72.70%,89.30%
197,19,3476,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202320,90.30%,84.60%,12.7,87.50%,91.50%,93.90%,88.60%
197,19,4383,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202320,69.60%,75.10%,24.9,69.80%,55.40%,83.00%,69.30%
200,19,1923,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,81.70%,83.50%,9.6,79.20%,71.80%,87.20%,88.90%
200,19,3453,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202320,83.70%,82.30%,10.8,77.30%,84.20%,89.00%,85.40%
200,19,5386,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202320,89.70%,87.50%,10.5,91.00%,91.90%,85.80%,89.50%
201,19,5280,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202320,85.50%,65.60%,12.6,86.70%,86.10%,83.20%,86.20%
202,19,2080,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202320,84.80%,86.40%,13.7,89.30%,75.70%,87.00%,87.30%
203,19,2618,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202320,88.50%,91.30%,10.1,87.50%,91.10%,85.50%,89.90%
203,19,5893,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202320,88.10%,90.50%,10.7,89.10%,93.60%,83.10%,86.70%
204,19,1432,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202320,87.10%,88.60%,14.5,89.90%,81.70%,87.60%,88.90%
206,19,2559,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202320,90.10%,91.80%,11.3,86.10%,89.80%,92.30%,92.30%
206,19,5844,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202320,81.50%,79.90%,19.3,73.00%,79.60%,88.70%,86.20%
238,19,1487,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202320,81.70%,92.40%,17.3,83.50%,73.80%,89.70%,83.80%
238,19,1618,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202320,77.00%,73.40%,18.9,65.90%,78.50%,83.10%,80.00%
238,19,2276,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202320,86.60%,79.00%,9.3,87.40%,83.70%,87.20%,87.70%
238,19,2544,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202320,81.10%,77.80%,22.3,82.40%,67.70%,88.90%,85.90%
238,19,2817,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202320,85.20%,80.50%,14.9,82.20%,83.00%,87.90%,88.70%
238,19,2818,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202320,81.90%,82.10%,14.6,81.80%,80.20%,83.20%,82.40%
238,19,4631,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202320,82.40%,80.30%,16.8,72.30%,78.70%,86.50%,93.00%
264,25,786,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202320,88.10%,81.20%,12.9,82.00%,88.60%,88.10%,95.10%
264,25,1814,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,87.00%,94.80%,13.2,89.90%,89.70%,89.20%,79.00%
266,25,1497,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202320,81.20%,80.80%,14.6,76.20%,64.20%,89.10%,95.00%
266,25,5965,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202320,79.80%,86.80%,13.7,81.10%,51.60%,86.20%,91.30%
267,25,1998,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202320,86.40%,94.80%,12.2,82.60%,87.00%,86.70%,88.50%
267,25,5402,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202320,78.30%,88.60%,16.9,73.60%,73.70%,82.40%,83.30%
267,25,5617,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202320,83.20%,89.90%,15.4,82.50%,77.50%,85.80%,87.20%
268,25,5485,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202320,85.50%,92.20%,18.7,84.00%,80.60%,87.80%,89.80%
273,25,2491,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202320,85.50%,85.90%,10,83.10%,86.20%,80.60%,92.50%
273,25,3255,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202320,92.40%,90.50%,10.1,88.90%,89.80%,96.90%,93.50%
275,25,1602,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202320,65.60%,60.30%,17.2,60.90%,47.40%,83.50%,76.20%
275,25,2728,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202320,80.20%,66.50%,14.5,82.60%,57.30%,90.20%,93.60%
275,25,3210,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202320,92.00%,90.10%,11,93.00%,86.70%,95.60%,93.70%
275,25,3602,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202320,86.70%,76.50%,17.3,95.10%,79.90%,82.50%,89.30%
278,25,1028,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,83.30%,83.90%,11.3,83.90%,78.00%,85.80%,85.50%
278,25,3460,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202320,83.00%,81.00%,11.3,87.00%,76.30%,80.70%,86.70%
485,59,3110,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202320,66.20%,78.30%,25.1,59.00%,37.50%,83.50%,91.70%
208,20,2063,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,202320,89.60%,86.20%,13.1,92.70%,90.90%,93.30%,81.10%
208,20,2211,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202320,79.80%,78.80%,16.3,83.10%,65.30%,91.10%,81.50%
214,20,2362,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202320,70.50%,66.70%,22.8,68.90%,66.70%,62.20%,84.60%
229,20,1770,,Scheduled Delivery Standard,41,Executive Review,Recovering,Store Focus,202320,90.40%,86.80%,13.1,91.00%,89.10%,93.40%,87.80%
229,20,1883,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,86.70%,95.30%,10.2,89.70%,80.50%,89.70%,88.20%
235,20,2588,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202320,85.00%,88.30%,13.8,75.70%,80.90%,90.50%,92.10%
333,40,4381,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202320,76.30%,73.00%,21.1,75.90%,73.70%,78.60%,77.00%
336,40,815,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202320,89.60%,90.20%,10.9,89.10%,95.30%,87.10%,87.20%
339,40,1161,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202320,85.40%,85.00%,9.5,90.10%,88.30%,88.20%,76.80%
339,40,1188,,Scheduled Delivery Standard,41,Executive Review,Recovering,Store Focus,202320,89.00%,90.70%,16.4,92.80%,92.00%,88.30%,84.80%
339,40,5927,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202320,91.90%,95.90%,13.7,90.60%,91.10%,96.00%,89.70%
340,40,2213,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202320,78.00%,69.80%,20.6,63.70%,83.40%,83.40%,78.70%
340,40,2694,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,77.30%,87.80%,15.5,82.50%,75.90%,70.40%,82.90%
340,40,3061,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202320,77.10%,67.80%,23,72.10%,83.10%,77.00%,76.10%
340,40,5150,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202320,85.70%,89.20%,11.4,85.10%,81.90%,85.90%,89.80%
360,40,560,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202320,87.40%,82.60%,11,89.40%,86.10%,86.70%,87.50%
360,40,1120,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202320,90.60%,92.70%,13.3,89.60%,91.90%,90.60%,90.40%
361,40,1094,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202320,89.50%,82.00%,13.1,91.40%,92.40%,86.90%,87.20%
362,40,2490,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202320,86.40%,85.40%,10.5,86.50%,87.40%,88.00%,83.80%
485,59,6172,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202320,87.90%,84.60%,12.8,91.40%,81.30%,91.10%,89.90%
438,53,5127,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,81.50%,69.00%,12.3,75.20%,81.60%,87.10%,83.50%
441,53,2335,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202320,85.00%,77.30%,11,92.80%,77.80%,82.00%,86.10%
219,21,2726,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202320,85.60%,74.80%,16.8,83.50%,87.80%,84.20%,87.00%
221,21,3502,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,202320,84.40%,81.20%,16.2,84.90%,81.60%,82.10%,88.80%
223,21,5104,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202320,85.90%,84.00%,17.1,76.10%,90.40%,89.20%,87.60%
223,21,5409,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202320,89.50%,88.60%,13.5,87.90%,85.40%,93.30%,91.70%
239,21,1665,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202320,89.30%,85.10%,15.8,81.90%,93.00%,88.60%,93.80%
239,21,1728,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202320,84.40%,79.50%,20.9,82.60%,85.20%,84.60%,85.00%
1,14,904,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202320,81.00%,77.10%,12,70.60%,85.20%,85.40%,82.00%
1,14,934,,Scheduled Delivery Standard,6,Active Monitoring,Degrading,Store Focus,202320,88.80%,88.30%,15.2,79.50%,93.50%,91.00%,92.00%
1,14,2748,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,77.20%,84.70%,18.6,44.50%,80.30%,76.90%,86.50%
2,14,1158,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202320,88.00%,81.20%,16.2,89.70%,91.00%,94.20%,76.80%
2,14,1711,,Scheduled Delivery Standard,39,Executive Review,Recovering,Store Focus,202320,89.90%,90.40%,11.3,90.20%,88.70%,93.10%,87.90%
3,14,301,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202320,87.60%,86.30%,17.6,82.10%,89.80%,94.80%,83.20%
3,14,2713,,Scheduled Delivery Standard,15,At Risk,Recovering,Store Focus,202320,91.20%,96.80%,11.4,90.30%,94.30%,91.90%,88.00%
8,14,5348,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202320,93.90%,97.20%,12.9,87.70%,96.90%,96.70%,94.30%
10,14,356,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202320,88.50%,82.90%,12,79.00%,90.20%,89.60%,95.50%
13,14,1229,,Scheduled Delivery Standard,39,Executive Review,Degrading,Store Focus,202320,89.80%,85.80%,17.5,87.90%,91.20%,93.90%,86.00%
13,14,1481,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202320,85.40%,84.60%,17.7,86.70%,93.80%,90.10%,69.90%
13,14,4497,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202320,75.40%,81.00%,23,84.40%,93.40%,65.70%,51.60%
15,14,1362,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,87.20%,83.40%,14.7,89.90%,85.20%,86.20%,87.60%
15,14,3119,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,85.00%,92.80%,14,87.90%,85.40%,87.40%,80.10%
16,14,1284,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202320,83.90%,84.80%,17.1,69.10%,95.40%,95.70%,62.30%
16,14,4200,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202320,83.80%,86.90%,14.5,72.00%,92.60%,87.60%,81.40%
16,14,5363,,Scheduled Delivery Standard,11,At Risk,Degrading,Store Focus,202320,85.70%,84.20%,17.1,83.10%,91.70%,96.10%,69.90%
97,14,1077,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202320,92.70%,86.50%,10.5,84.90%,94.60%,97.50%,94.80%
97,14,1223,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202320,89.00%,88.20%,13.1,83.50%,89.30%,92.40%,91.20%
97,14,1375,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202320,88.20%,77.40%,11.9,91.50%,93.20%,90.40%,75.10%
97,14,4520,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202320,90.70%,87.00%,12.4,89.10%,93.10%,93.30%,86.60%
111,3,1390,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202320,72.30%,76.50%,26.3,70.30%,54.90%,81.90%,75.50%
111,3,5218,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,70.10%,74.50%,24.3,73.50%,83.50%,76.00%,51.70%
112,3,3418,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202320,88.40%,89.00%,19.5,87.10%,92.80%,85.20%,88.40%
114,3,1245,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202320,92.40%,89.90%,17.4,94.30%,92.20%,87.20%,95.70%
548,72,3161,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202320,87.50%,92.10%,11.3,92.00%,86.60%,84.40%,87.20%
27,3,843,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202320,88.00%,90.80%,12.6,90.30%,77.90%,93.10%,91.60%
27,3,889,,Scheduled Delivery Standard,36,Executive Review,Degrading,Store Focus,202320,86.90%,90.50%,12.6,86.70%,88.00%,96.90%,76.30%
28,3,862,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202320,91.80%,80.40%,13.8,90.40%,92.50%,96.10%,88.60%
28,3,864,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202320,87.80%,82.60%,14,90.40%,93.20%,93.70%,73.30%
93,3,1081,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202320,84.40%,84.10%,23.4,81.40%,75.90%,87.80%,92.90%
94,3,1182,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202320,89.30%,83.30%,15.6,87.30%,85.40%,94.00%,90.80%
94,3,3310,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,88.80%,78.10%,18.6,88.80%,87.10%,89.80%,89.60%
101,3,1219,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202320,73.50%,69.30%,27.6,61.30%,63.00%,87.80%,80.00%
5,12,332,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202320,87.70%,86.90%,11.5,91.10%,86.80%,94.50%,78.80%
120,12,1469,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202320,86.10%,75.20%,12.8,88.00%,78.40%,89.80%,88.40%
121,12,4635,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202320,85.50%,91.10%,10.7,80.20%,84.50%,88.10%,89.10%
122,12,1318,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202320,86.40%,73.60%,14.2,86.40%,79.80%,90.80%,87.90%
123,12,680,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202320,86.10%,86.40%,11.8,89.50%,86.00%,80.60%,88.70%
136,11,182,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202320,92.90%,89.60%,12,89.90%,92.50%,91.80%,98.80%
137,11,661,,Scheduled Delivery Standard,44,Executive Review,Recovering,Store Focus,202320,85.60%,86.60%,15.2,91.50%,78.70%,88.70%,83.70%
137,11,2690,,Scheduled Delivery Standard,32,Executive Review,Recovering,Store Focus,202320,90.20%,92.50%,10.4,95.10%,91.00%,92.00%,82.60%
140,11,2720,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202320,91.90%,95.10%,11.4,87.30%,90.70%,94.70%,95.20%
144,11,175,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202320,89.20%,82.80%,16.3,89.40%,85.80%,93.50%,88.40%
144,11,848,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202320,83.70%,80.20%,16.6,77.80%,86.00%,87.50%,84.10%
144,11,2846,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202320,86.50%,86.50%,13.8,81.40%,88.20%,90.00%,87.50%
