Store,Curr Total Baseline TL HC,Curr Total Budgeted TL HC,New Total Baseline TL HC,New Total Budgeted TL HC,Curr F&C TL Baseline HC,Curr F&C TL Budgeted HC,New F&C Baseline HC,New F&C Budgeted HC,Total Added Budgeted HC
3294,26,26,26,26,2,3,2,3,0
2437,26,26,26,26,2,2,2,2,0
618,24,24,24,24,2,2,2,2,0
2734,25,25,25,25,2,2,2,2,0
966,26,26,26,26,2,2,2,2,0
3659,26,26,26,26,2,2,2,2,0
3106,25,25,25,25,2,2,2,2,0
1753,24,24,24,24,2,2,2,2,0
47,26,26,26,26,2,2,2,2,0
6173,23,23,23,23,2,2,2,2,0
1117,26,26,26,26,2,2,2,2,0
1934,26,26,26,26,2,2,2,2,0
4487,26,26,26,26,2,2,2,2,0
5396,24,24,24,24,2,2,2,2,0
6370,25,25,25,25,2,2,2,2,0
1499,27,27,27,27,2,2,2,2,0
1775,25,26,25,26,2,2,2,2,0
2014,26,26,26,26,2,2,2,2,0
388,26,26,26,26,2,2,2,2,0
2286,23,23,23,23,2,2,2,2,0
2195,24,24,24,24,2,2,2,2,0
5076,25,25,25,25,2,2,2,2,0
1369,24,24,24,24,2,2,2,2,0
3400,26,26,26,26,2,2,2,2,0
1577,26,26,26,26,2,2,2,2,0
1975,25,25,25,25,2,3,2,3,0
1225,26,26,26,26,2,2,2,2,0
1964,24,24,24,24,2,2,2,2,0
2126,21,22,21,22,2,2,2,2,0
2964,23,22,23,22,2,2,2,2,0
1889,23,23,23,23,2,2,2,2,0
2191,26,26,26,26,2,2,2,2,0
1301,24,24,24,24,2,2,2,2,0
1797,24,24,24,24,2,2,2,2,0
1905,24,24,24,24,2,2,2,2,0
1010,26,26,26,26,2,2,2,2,0
3296,26,26,26,26,2,2,2,2,0
2543,24,24,24,24,2,2,2,2,0
4635,26,26,26,26,2,2,2,2,0
4403,24,24,24,24,2,2,2,2,0
4593,24,24,24,24,2,2,2,2,0
4444,24,24,24,24,2,2,2,2,0
6286,27,27,27,27,2,2,2,2,0
2307,26,26,26,26,2,2,2,2,0
1839,26,26,26,26,2,2,2,2,0
143,25,26,25,26,2,2,2,2,0
1204,26,26,26,26,2,2,2,2,0
4252,24,24,24,24,2,2,2,2,0
1877,23,23,23,23,2,2,2,2,0
4241,26,26,26,26,2,2,2,2,0
958,26,26,26,26,2,2,2,2,0
3348,26,26,26,26,2,2,2,2,0
1210,26,26,26,26,2,2,2,2,0
1151,26,27,26,27,2,2,2,2,0
915,26,26,26,26,2,2,2,2,0
1307,26,26,26,26,2,2,2,2,0
3801,24,24,24,24,2,2,2,2,0
1264,26,27,26,27,2,2,2,2,0
396,26,26,26,26,2,2,2,2,0
1270,26,26,26,26,2,2,2,2,0
3513,26,26,26,26,2,2,2,2,0
901,25,25,25,25,2,2,2,2,0
3792,25,25,25,25,2,2,2,2,0
1227,26,26,26,26,2,2,2,2,0
1047,24,24,24,24,2,2,2,2,0
1332,26,26,26,26,2,2,2,2,0
404,26,27,26,27,2,2,2,2,0
2012,24,24,24,24,2,2,2,2,0
2189,26,26,26,26,2,2,2,2,0
1954,25,25,25,25,2,2,2,2,0
2047,23,23,23,23,2,2,2,2,0
5399,26,26,26,26,2,2,2,2,0
2882,25,26,25,26,2,2,2,2,0
2790,24,24,24,24,2,2,2,2,0
787,26,26,26,26,2,2,2,2,0
2105,26,26,26,26,2,2,2,2,0
3823,25,25,25,25,2,2,2,2,0
4285,26,26,26,26,2,2,2,2,0
1634,25,25,25,25,2,2,2,2,0
1457,26,27,26,27,2,2,2,2,0
1841,24,24,24,24,2,2,2,2,0
435,26,26,26,26,2,3,2,3,0
2015,24,24,24,24,2,2,2,2,0
484,26,26,26,26,2,2,2,2,0
2439,26,26,26,26,2,2,2,2,0
5428,26,26,26,26,2,2,2,2,0
2577,24,24,24,24,2,2,2,2,0
4558,24,24,24,24,2,2,2,2,0
2994,26,26,26,26,2,2,2,2,0
592,26,27,26,27,2,2,2,2,0
2720,26,26,26,26,2,2,2,2,0
774,26,26,26,26,2,2,2,2,0
720,26,26,26,26,2,2,2,2,0
1606,26,26,26,26,2,2,2,2,0
1752,24,24,24,24,2,2,2,2,0
3757,26,27,26,27,2,2,2,2,0
3228,26,26,26,26,2,2,2,2,0
1804,26,26,26,26,2,2,2,2,0
2110,26,26,26,26,2,2,2,2,0
2855,26,26,26,26,2,2,2,2,0
1150,26,27,26,27,2,2,2,2,0
2080,26,26,26,26,2,2,2,2,0
5402,24,24,24,24,2,2,2,2,0
594,26,26,26,26,2,2,2,2,0
1450,26,26,26,26,2,2,2,2,0
3366,26,27,26,27,2,2,2,2,0
987,26,26,26,26,2,2,2,2,0
4531,26,26,26,26,2,2,2,2,0
2656,26,27,26,27,2,2,2,2,0
3748,24,24,24,24,2,2,2,2,0
1709,26,26,26,26,2,2,2,2,0
4511,26,26,26,26,2,2,2,2,0
991,26,26,26,26,2,2,2,2,0
1676,26,26,26,26,2,2,2,2,0
5388,26,27,26,27,2,2,2,2,0
2176,24,24,24,24,2,2,2,2,0
3297,26,26,26,26,2,2,2,2,0
5964,24,24,24,24,2,2,2,2,0
2990,25,25,25,25,2,2,2,2,0
540,25,25,25,25,2,2,2,2,0
1168,25,25,25,25,2,2,2,2,0
1427,26,27,26,27,2,2,2,2,0
87,26,27,26,27,2,2,2,2,0
1396,26,26,26,26,2,2,2,2,0
2070,24,24,24,24,2,2,2,2,0
821,26,26,26,26,2,2,2,2,0
580,25,25,25,25,2,2,2,2,0
1466,25,25,25,25,2,2,2,2,0
4574,24,24,24,24,2,2,2,2,0
3360,26,26,26,26,2,2,2,2,0
70,26,27,26,27,2,2,2,2,0
3912,24,23,24,23,2,2,2,2,0
2181,23,23,23,23,2,2,2,2,0
1941,26,28,26,28,2,2,2,2,0
1916,24,24,24,24,2,2,2,2,0
1966,26,26,26,26,2,2,2,2,0
2365,24,25,24,25,2,2,2,2,0
1622,26,26,26,26,2,2,2,2,0
2827,26,26,26,26,2,2,2,2,0
1359,24,25,24,25,2,2,2,2,0
1162,26,26,26,26,2,2,2,2,0
3114,23,23,23,23,2,2,2,2,0
5239,26,26,26,26,2,2,2,2,0
5151,26,26,26,26,2,2,2,2,0
3529,26,27,26,27,2,2,2,2,0
1989,24,24,24,24,2,2,2,2,0
5319,26,26,26,26,2,2,2,2,0
355,26,26,26,26,2,2,2,2,0
1879,26,26,26,26,2,2,2,2,0
2223,26,26,26,26,2,3,2,3,0
1583,21,21,21,21,2,2,2,2,0
1421,26,26,26,26,2,2,2,2,0
3379,24,25,24,25,2,3,2,3,0
2691,25,25,25,25,2,2,2,2,0
1799,26,26,26,26,2,2,2,2,0
1955,26,27,26,27,2,3,2,3,0
857,24,24,24,24,2,2,2,2,0
771,26,26,26,26,2,2,2,2,0
1383,26,26,26,26,2,2,2,2,0
5137,26,26,26,26,2,2,2,2,0
786,26,26,26,26,2,2,2,2,0
112,26,27,26,27,2,2,2,2,0
961,26,26,26,26,2,2,2,2,0
1248,26,27,26,27,2,2,2,2,0
1082,24,24,24,24,2,2,2,2,0
4678,25,25,25,25,2,2,2,2,0
822,26,27,26,27,2,2,2,2,0
1687,24,24,24,24,2,2,2,2,0
5210,25,26,25,26,2,3,2,3,0
4230,26,26,26,26,2,2,2,2,0
2004,26,26,26,26,2,2,2,2,0
1900,26,26,26,26,2,2,2,2,0
154,27,27,27,27,2,2,2,2,0
5932,24,24,24,24,2,2,2,2,0
397,26,27,26,27,2,2,2,2,0
2103,24,24,24,24,2,2,2,2,0
54,25,26,25,26,2,2,2,2,0
1318,26,26,26,26,2,3,2,3,0
5029,26,26,26,26,2,2,2,2,0
950,26,27,26,27,2,2,2,2,0
1523,24,24,24,24,2,2,2,2,0
3826,26,26,26,26,2,2,2,2,0
1618,24,24,24,24,2,2,2,2,0
2817,23,24,23,24,2,2,2,2,0
5063,26,26,26,26,2,2,2,2,0
3402,26,26,26,26,2,2,2,2,0
891,26,26,26,26,2,2,2,2,0
5795,24,24,24,24,2,3,2,3,0
450,26,27,26,27,2,2,2,2,0
614,26,26,26,26,2,2,2,2,0
5382,23,23,23,23,2,2,2,2,0
1486,26,26,26,26,2,2,2,2,0
2724,24,25,24,25,2,2,2,2,0
1133,26,26,26,26,2,2,2,2,0
2791,23,23,23,23,2,2,2,2,0
3018,26,27,26,27,2,2,2,2,0
3201,26,26,26,26,2,2,2,2,0
1216,26,26,26,26,2,2,2,2,0
1790,24,24,24,24,2,2,2,2,0
2114,26,26,26,26,2,2,2,2,0
1172,24,24,24,24,2,2,2,2,0
1968,24,23,24,23,2,2,2,2,0
1112,25,25,25,25,2,2,2,2,0
2119,26,26,26,26,2,2,2,2,0
1357,26,26,26,26,2,2,2,2,0
3591,26,26,26,26,2,2,2,2,0
2477,24,24,24,24,2,2,2,2,0
1434,26,26,26,26,2,2,2,2,0
5772,23,23,23,23,2,2,2,2,0
3429,26,27,26,27,2,2,2,2,0
3227,26,26,26,26,2,2,2,2,0
5487,26,26,26,26,2,2,2,2,0
3273,25,25,25,25,2,2,2,2,0
3829,25,25,25,25,2,2,2,2,0
1694,23,23,23,23,2,2,2,2,0
1773,24,24,24,24,2,2,2,2,0
2386,24,24,24,24,2,2,2,2,0
5748,24,24,24,24,2,2,2,2,0
2469,26,26,26,26,2,2,2,2,0
3390,26,26,26,26,2,2,2,2,0
2087,26,26,26,26,2,2,2,2,0
3597,26,26,26,26,2,2,2,2,0
5823,24,25,24,25,2,2,2,2,0
4153,24,25,24,25,2,3,2,3,0
3408,26,26,26,26,2,3,2,3,0
5462,26,26,26,26,2,2,2,2,0
7179,27,27,27,27,2,2,2,2,0
7326,27,27,27,27,2,2,2,2,0
651,26,26,26,26,2,2,2,2,0
2276,26,26,26,26,2,2,2,2,0
2202,26,26,26,26,2,3,2,3,0
5882,24,24,24,24,2,2,2,2,0
221,26,26,26,26,2,2,2,2,0
1863,24,25,24,25,2,3,2,3,0
5025,26,26,26,26,2,2,2,2,0
3454,27,27,27,27,2,2,2,2,0
1936,26,26,26,26,2,2,2,2,0
1719,26,26,26,26,2,2,2,2,0
1712,24,24,24,24,2,2,2,2,0
702,26,26,26,26,2,2,2,2,0
86,26,26,26,26,2,2,2,2,0
3584,24,24,24,24,2,2,2,2,0
286,26,26,26,26,2,2,2,2,0
835,24,24,24,24,2,2,2,2,0
1937,26,26,26,26,2,2,2,2,0
2429,26,26,26,26,2,2,2,2,0
1219,26,26,26,26,2,2,2,2,0
5117,26,26,26,26,2,2,2,2,0
1778,26,26,26,26,2,2,2,2,0
601,26,26,26,26,2,2,2,2,0
5842,24,24,24,24,2,2,2,2,0
4456,24,25,24,25,2,3,2,3,0
2146,26,27,26,27,2,3,2,3,0
2069,24,24,24,24,2,2,2,2,0
2323,24,25,24,25,2,2,2,2,0
5296,26,26,26,26,2,2,2,2,0
3764,26,26,26,26,2,2,2,2,0
5057,25,25,25,25,2,3,2,3,0
5058,25,25,25,25,2,2,2,2,0
952,25,25,25,25,2,2,2,2,0
1726,26,26,26,26,2,2,2,2,0
2808,26,26,26,26,2,2,2,2,0
2475,26,26,26,26,2,2,2,2,0
1344,26,26,26,26,2,2,2,2,0
3896,24,24,24,24,2,2,2,2,0
2638,26,26,26,26,2,2,2,2,0
2218,26,26,26,26,2,2,2,2,0
746,26,27,26,27,2,2,2,2,0
2755,26,26,26,26,2,2,2,2,0
581,26,26,26,26,2,2,2,2,0
52,26,26,26,26,2,2,2,2,0
522,26,26,26,26,2,2,2,2,0
1757,24,24,24,24,2,2,2,2,0
4417,26,26,26,26,2,2,2,2,0
508,26,26,26,26,2,2,2,2,0
1331,26,26,26,26,2,2,2,2,0
3774,24,24,24,24,2,2,2,2,0
940,26,26,26,26,2,2,2,2,0
5898,24,25,24,25,2,2,2,2,0
5959,24,25,24,25,2,2,2,2,0
2692,26,26,26,26,2,2,2,2,0
2732,26,26,26,26,2,2,2,2,0
3624,26,26,26,26,2,2,2,2,0
2566,24,24,24,24,2,2,2,2,0
5133,26,26,26,26,2,2,2,2,0
1305,26,27,26,27,2,2,2,2,0
213,26,26,26,26,2,2,2,2,0
3295,26,26,26,26,2,2,2,2,0
175,26,26,26,26,2,2,2,2,0
2811,26,27,26,27,2,3,2,3,0
113,26,26,26,26,2,2,2,2,0
2306,26,27,26,27,2,3,2,3,0
1685,26,27,26,27,2,3,2,3,0
414,26,26,26,26,2,2,2,2,0
1519,26,26,26,26,2,2,2,2,0
314,25,25,25,25,2,2,2,2,0
1420,24,24,24,24,2,2,2,2,0
251,26,26,26,26,2,2,2,2,0
1608,24,24,24,24,2,2,2,2,0
1186,26,26,26,26,2,2,2,2,0
2273,26,27,26,27,2,3,2,3,0
2129,26,26,26,26,2,2,2,2,0
575,26,26,26,26,2,2,2,2,0
1070,26,26,26,26,2,2,2,2,0
249,26,26,26,26,2,2,2,2,0
3781,24,26,24,26,2,3,2,3,0
572,26,26,26,26,2,2,2,2,0
518,26,26,26,26,2,2,2,2,0
5079,24,24,24,24,2,2,2,2,0
2117,26,26,26,26,2,2,2,2,0
1190,26,26,26,26,2,2,2,2,0
1378,26,26,26,26,2,2,2,2,0
2933,27,27,27,27,2,2,2,2,0
2024,24,25,24,25,2,2,2,2,0
2108,26,26,26,26,2,2,2,2,0
1011,26,26,26,26,2,2,2,2,0
2859,26,26,26,26,2,2,2,2,0
1165,26,26,26,26,2,2,2,2,0
4499,24,24,24,24,2,2,2,2,0
2533,26,27,26,27,2,2,2,2,0
2650,24,24,24,24,2,2,2,2,0
3572,26,27,26,27,2,3,2,3,0
1414,26,26,26,26,2,2,2,2,0
3267,26,26,26,26,2,2,2,2,0
2967,26,26,26,26,2,2,2,2,0
3277,26,26,26,26,2,2,2,2,0
4049,23,23,23,23,2,2,2,2,0
1382,24,24,24,24,2,2,2,2,0
285,26,26,26,26,2,2,2,2,0
1401,24,24,24,24,2,2,2,2,0
2631,26,27,26,27,2,2,2,2,0
910,26,26,26,26,2,2,2,2,0
1205,26,26,26,26,2,2,2,2,0
849,26,26,26,26,2,2,2,2,0
5285,26,26,26,26,2,2,2,2,0
2788,26,26,26,26,2,2,2,2,0
5466,26,27,26,27,2,2,2,2,0
1358,26,26,26,26,2,2,2,2,0
739,24,24,24,24,2,2,2,2,0
1377,24,24,24,24,2,2,2,2,0
1180,26,26,26,26,2,2,2,2,0
2083,26,27,26,27,2,3,2,3,0
1101,26,27,26,27,2,2,2,2,0
6300,27,27,27,27,2,2,2,2,0
2016,26,26,26,26,2,3,2,3,0
638,26,26,26,26,2,2,2,2,0
3601,24,24,24,24,2,2,2,2,0
2626,26,26,26,26,2,2,2,2,0
1167,24,24,24,24,2,2,2,2,0
5159,26,26,26,26,2,2,2,2,0
1609,26,27,26,27,2,2,2,2,0
2050,26,26,26,26,2,2,2,2,0
5193,26,26,26,26,2,2,2,2,0
655,27,27,27,27,2,2,2,2,0
1060,24,24,24,24,2,2,2,2,0
492,26,26,26,26,2,2,2,2,0
2547,26,27,26,27,2,2,2,2,0
1946,26,27,26,27,2,2,2,2,0
848,26,27,26,27,2,3,2,3,0
3485,26,26,26,26,2,2,2,2,0
935,26,26,26,26,2,2,2,2,0
5092,26,26,26,26,2,2,2,2,0
4682,26,26,26,26,2,2,2,2,0
4239,26,26,26,26,2,2,2,2,0
7199,27,27,27,27,2,2,2,2,0
3750,26,26,26,26,2,2,2,2,0
3461,26,26,26,26,2,2,2,2,0
2002,26,26,26,26,2,2,2,2,0
2630,26,26,26,26,2,2,2,2,0
1221,26,26,26,26,2,2,2,2,0
278,26,26,26,26,2,2,2,2,0
22,26,27,26,27,2,2,2,2,0
1062,26,27,26,27,2,2,2,2,0
5807,23,24,23,24,2,2,2,2,0
5644,24,24,24,24,2,2,2,2,0
2679,26,27,26,27,2,2,2,2,0
395,25,26,25,26,2,2,2,2,0
2055,24,24,24,24,2,2,2,2,0
861,26,26,26,26,2,2,2,2,0
1842,24,24,24,24,2,2,2,2,0
3850,24,24,24,24,2,2,2,2,0
909,24,25,24,25,2,3,2,3,0
4616,26,26,26,26,2,2,2,2,0
1310,26,26,26,26,2,2,2,2,0
555,26,27,26,27,2,2,2,2,0
2687,26,26,26,26,2,2,2,2,0
2540,26,26,26,26,2,2,2,2,0
1392,26,26,26,26,2,2,2,2,0
2436,26,26,26,26,2,3,2,3,0
984,26,26,26,26,2,2,2,2,0
2786,26,26,26,26,2,2,2,2,0
5174,26,26,26,26,2,2,2,2,0
1894,26,26,26,26,2,2,2,2,0
3420,21,22,21,22,2,2,2,2,0
2362,24,24,24,24,2,2,2,2,0
268,26,26,26,26,2,2,2,2,0
1883,24,24,24,24,2,2,2,2,0
2889,26,26,26,26,2,2,2,2,0
1982,24,24,24,24,2,2,2,2,0
1840,24,24,24,24,2,2,2,2,0
2668,26,26,26,26,2,2,2,2,0
2023,27,27,27,27,2,3,2,3,0
630,26,26,26,26,2,2,2,2,0
3150,24,24,24,24,2,2,2,2,0
1361,26,26,26,26,2,2,2,2,0
5165,26,26,26,26,2,2,2,2,0
4416,25,25,25,25,2,2,2,2,0
1042,26,27,26,27,2,2,2,2,0
3874,26,26,26,26,2,2,2,2,0
1449,24,24,24,24,2,2,2,2,0
631,24,24,24,24,2,2,2,2,0
2628,26,26,26,26,2,2,2,2,0
1432,26,26,26,26,2,2,2,2,0
5480,26,26,26,26,2,2,2,2,0
5891,24,24,24,24,2,2,2,2,0
856,25,25,25,25,2,2,2,2,0
2740,25,24,25,24,2,2,2,2,0
530,26,26,26,26,2,2,2,2,0
1074,26,26,26,26,2,2,2,2,0
708,26,26,26,26,2,2,2,2,0
2663,26,26,26,26,2,2,2,2,0
1079,24,24,24,24,2,2,2,2,0
2073,26,26,26,26,2,2,2,2,0
6467,27,27,27,27,2,2,2,2,0
1064,26,26,26,26,2,3,2,3,0
5418,26,27,26,27,2,3,2,3,0
2763,25,26,25,26,2,2,2,2,0
189,26,26,26,26,2,2,2,2,0
3533,26,26,26,26,2,2,2,2,0
424,25,26,25,26,2,2,2,2,0
3241,26,26,26,26,2,2,2,2,0
4068,26,26,26,26,2,2,2,2,0
137,26,27,26,27,2,2,2,2,0
3804,24,24,24,24,2,2,2,2,0
2927,26,27,26,27,2,2,2,2,0
1569,26,27,26,27,2,2,2,2,0
3206,26,26,26,26,2,2,2,2,0
1373,26,26,26,26,2,2,2,2,0
5192,26,26,26,26,2,2,2,2,0
513,26,26,26,26,2,2,2,2,0
1177,26,26,26,26,2,2,2,2,0
214,26,26,26,26,2,2,2,2,0
5124,26,26,26,26,2,2,2,2,0
1320,26,26,26,26,2,2,2,2,0
4597,24,24,24,24,2,2,2,2,0
2187,24,24,24,24,2,3,2,3,0
2040,24,24,24,24,2,2,2,2,0
4482,23,23,23,23,2,2,2,2,0
1317,26,26,26,26,2,2,2,2,0
3077,24,24,24,24,2,2,2,2,0
1522,25,25,25,25,2,3,2,3,0
2528,26,26,26,26,2,2,2,2,0
96,26,26,26,26,2,2,2,2,0
1260,26,26,26,26,2,2,2,2,0
2149,27,27,27,27,2,2,2,2,0
1631,24,24,24,24,2,2,2,2,0
2211,24,25,24,25,2,3,2,3,0
2862,27,27,27,27,2,2,2,2,0
1381,26,26,26,26,2,2,2,2,0
768,26,29,26,29,2,3,2,3,0
1418,26,27,26,27,2,3,2,3,0
1758,26,26,26,26,2,2,2,2,0
5116,26,26,26,26,2,2,2,2,0
1605,24,24,24,24,2,2,2,2,0
2445,24,24,24,24,2,2,2,2,0
420,26,26,26,26,2,2,2,2,0
2892,26,26,26,26,2,2,2,2,0
5022,24,24,24,24,2,2,2,2,0
5491,24,24,24,24,2,2,2,2,0
5883,24,24,24,24,2,2,2,2,0
5745,24,24,24,24,2,2,2,2,0
2586,24,24,24,24,2,2,2,2,0
2627,24,24,24,24,2,2,2,2,0
1311,26,26,26,26,2,2,2,2,0
3433,24,24,24,24,2,2,2,2,0
1689,26,26,26,26,2,2,2,2,0
1532,24,24,24,24,2,3,2,3,0
2464,26,27,26,27,2,2,2,2,0
1292,26,26,26,26,2,2,2,2,0
1611,26,27,26,27,2,2,2,2,0
2496,24,24,24,24,2,2,2,2,0
224,26,26,26,26,2,2,2,2,0
1960,25,25,25,25,2,2,2,2,0
1837,26,26,26,26,2,2,2,2,0
1580,26,26,26,26,2,2,2,2,0
3209,26,26,26,26,2,2,2,2,0
5045,26,26,26,26,2,2,2,2,0
3320,26,26,26,26,2,2,2,2,0
2089,26,26,26,26,2,2,2,2,0
2651,24,24,24,24,2,2,2,2,0
4112,26,26,26,26,2,2,2,2,0
5439,24,24,24,24,2,2,2,2,0
1391,26,26,26,26,2,2,2,2,0
1539,26,26,26,26,2,2,2,2,0
2045,24,24,24,24,2,2,2,2,0
5841,26,26,26,26,2,2,2,2,0
2823,27,27,27,27,2,2,2,2,0
1413,26,26,26,26,2,2,2,2,0
3840,26,26,26,26,2,2,2,2,0
558,26,27,26,27,2,3,2,3,0
5432,26,26,26,26,2,2,2,2,0
1896,24,24,24,24,2,2,2,2,0
3566,26,27,26,27,2,2,2,2,0
4129,26,26,26,26,2,2,2,2,0
1619,24,26,24,26,2,3,2,3,0
635,26,26,26,26,2,2,2,2,0
2310,26,26,26,26,2,2,2,2,0
2757,26,26,26,26,2,2,2,2,0
2368,25,26,25,26,2,2,2,2,0
2945,26,26,26,26,2,3,2,3,0
2209,26,26,26,26,2,2,2,2,0
3631,24,24,24,24,2,2,2,2,0
3425,26,26,26,26,2,2,2,2,0
3319,26,26,26,26,2,2,2,2,0
5845,24,24,24,24,2,2,2,2,0
3595,26,26,26,26,2,2,2,2,0
3620,27,27,27,27,2,2,2,2,0
1068,26,26,26,26,2,2,2,2,0
1300,24,24,24,24,2,2,2,2,0
3786,26,26,26,26,2,2,2,2,0
1290,24,24,24,24,2,2,2,2,0
5090,26,26,26,26,2,2,2,2,0
2022,26,26,26,26,2,2,2,2,0
1744,24,24,24,24,2,3,2,3,0
1749,25,24,25,24,2,2,2,2,0
1322,26,26,26,26,2,2,2,2,0
1800,24,24,24,24,2,2,2,2,0
1122,26,26,26,26,2,2,2,2,0
1820,24,24,24,24,2,2,2,2,0
1105,26,27,26,27,2,3,2,3,0
741,26,28,26,28,2,3,2,3,0
1254,26,26,26,26,2,2,2,2,0
3570,26,26,26,26,2,2,2,2,0
565,26,26,26,26,2,2,2,2,0
6929,27,27,27,27,2,2,2,2,0
180,26,26,26,26,2,2,2,2,0
3278,26,26,26,26,2,2,2,2,0
40,26,26,26,26,2,2,2,2,0
839,26,26,26,26,2,2,2,2,0
5617,24,25,24,25,2,2,2,2,0
2213,26,26,26,26,2,2,2,2,0
1490,26,27,26,27,2,3,2,3,0
3409,26,26,26,26,2,2,2,2,0
4277,26,26,26,26,2,2,2,2,0
5072,23,23,23,23,2,2,2,2,0
5469,26,26,26,26,2,2,2,2,0
2766,26,26,26,26,2,2,2,2,0
779,24,24,24,24,2,2,2,2,0
2545,24,24,24,24,2,2,2,2,0
805,26,26,26,26,2,2,2,2,0
1720,26,26,26,26,2,2,2,2,0
5347,24,24,24,24,2,2,2,2,0
528,26,26,26,26,2,2,2,2,0
467,26,26,26,26,2,2,2,2,0
3017,24,25,24,25,2,2,2,2,0
3596,26,26,26,26,2,2,2,2,0
1914,24,24,24,24,2,2,2,2,0
1496,24,24,24,24,2,3,2,3,0
3283,26,26,26,26,2,2,2,2,0
1330,26,26,26,26,2,2,2,2,0
79,26,26,26,26,2,2,2,2,0
5105,26,27,26,27,2,2,2,2,0
3486,26,26,26,26,2,2,2,2,0
1575,24,25,24,25,2,2,2,2,0
408,26,26,26,26,2,2,2,2,0
2399,24,25,24,25,2,3,2,3,0
1483,26,27,26,27,2,3,2,3,0
2678,24,24,24,24,2,2,2,2,0
912,24,25,24,25,2,2,2,2,0
1929,26,26,26,26,2,2,2,2,0
5037,26,26,26,26,2,2,2,2,0
2142,26,27,26,27,2,2,2,2,0
5270,27,27,27,27,2,2,2,2,0
658,26,26,26,26,2,3,2,3,0
457,27,27,27,27,2,2,2,2,0
2726,26,27,26,27,2,2,2,2,0
1999,24,24,24,24,2,2,2,2,0
3583,26,26,26,26,2,2,2,2,0
1908,24,24,24,24,2,2,2,2,0
1350,24,24,24,24,2,2,2,2,0
1524,24,24,24,24,2,2,2,2,0
828,26,26,26,26,2,2,2,2,0
2271,26,26,26,26,2,2,2,2,0
1673,26,26,26,26,2,2,2,2,0
479,26,26,26,26,2,2,2,2,0
2084,26,27,26,27,2,3,2,3,0
2334,26,26,26,26,2,2,2,2,0
2834,25,25,25,25,2,2,2,2,0
3216,26,26,26,26,2,2,2,2,0
2241,26,26,26,26,2,2,2,2,0
2098,26,27,26,27,2,2,2,2,0
2665,26,27,26,27,2,2,2,2,0
1294,24,24,24,24,2,2,2,2,0
2230,26,26,26,26,2,2,2,2,0
3722,26,27,26,27,2,3,2,3,0
2113,26,26,26,26,2,2,2,2,0
2239,26,26,26,26,2,2,2,2,0
3894,26,28,26,28,2,3,2,3,0
1337,24,24,24,24,2,2,2,2,0
308,26,26,26,26,2,2,2,2,0
2299,24,25,24,25,2,2,2,2,0
662,26,27,26,27,2,2,2,2,0
2796,26,26,26,26,2,2,2,2,0
1556,24,24,24,24,2,2,2,2,0
3435,26,26,26,26,2,2,2,2,0
1302,26,26,26,26,2,2,2,2,0
2938,26,26,26,26,2,2,2,2,0
2534,26,26,26,26,2,2,2,2,0
3349,26,26,26,26,2,2,2,2,0
886,26,26,26,26,2,2,2,2,0
3215,26,26,26,26,2,2,2,2,0
1594,26,26,26,26,2,2,2,2,0
1173,26,26,26,26,2,2,2,2,0
4526,24,25,24,25,2,2,2,2,0
1228,24,24,24,24,2,2,2,2,0
361,26,26,26,26,2,2,2,2,0
796,26,26,26,26,2,2,2,2,0
2338,24,25,24,25,2,2,2,2,0
853,26,26,26,26,2,2,2,2,0
3226,26,26,26,26,2,2,2,2,0
4653,27,27,27,27,2,2,2,2,0
1783,26,26,26,26,2,2,2,2,0
4272,25,25,25,25,2,2,2,2,0
1805,26,26,26,26,2,2,2,2,0
3700,26,26,26,26,2,2,2,2,0
2134,24,24,24,24,2,2,2,2,0
2591,24,24,24,24,2,2,2,2,0
89,26,26,26,26,2,2,2,2,0
471,26,26,26,26,2,2,2,2,0
379,26,26,26,26,2,2,2,2,0
265,26,26,26,26,2,2,2,2,0
1163,26,26,26,26,2,2,2,2,0
2619,26,26,26,26,2,2,2,2,0
2735,24,24,24,24,2,2,2,2,0
1802,26,26,26,26,2,2,2,2,0
2485,26,27,26,27,2,2,2,2,0
3838,26,26,26,26,2,2,2,2,0
1967,24,25,24,25,2,3,2,3,0
3332,25,25,25,25,2,2,2,2,0
6958,26,26,26,26,2,2,2,2,0
2812,26,26,26,26,2,2,2,2,0
1000,26,26,26,26,2,2,2,2,0
656,26,26,26,26,2,2,2,2,0
4132,24,24,24,24,2,2,2,2,0
3794,26,28,26,28,2,2,2,2,0
45,26,27,26,27,2,2,2,2,0
3284,24,25,24,25,2,2,2,2,0
1256,26,26,26,26,2,2,2,2,0
590,26,26,26,26,2,2,2,2,0
869,26,27,26,27,2,2,2,2,0
3383,26,27,26,27,2,2,2,2,0
1200,26,27,26,27,2,3,2,3,0
918,26,26,26,26,2,2,2,2,0
5497,26,26,26,26,2,2,2,2,0
4224,26,26,26,26,2,2,2,2,0
1371,26,27,26,27,2,3,2,3,0
2010,26,26,26,26,2,2,2,2,0
1740,26,27,26,27,2,2,2,2,0
559,26,26,26,26,2,2,2,2,0
1584,24,25,24,25,2,2,2,2,0
5361,26,27,26,27,2,2,2,2,0
3093,27,27,27,27,2,2,2,2,0
1796,24,24,24,24,2,2,2,2,0
1044,26,27,26,27,2,2,2,2,0
2813,26,26,26,26,2,2,2,2,0
529,26,26,26,26,2,2,2,2,0
