Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
2145,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,89.49%,86.90%,12.8,89.70%,94.90%,90.20%,82.90%
2641,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202233,77.27%,80.19%,20.2,83.30%,76.90%,57.70%,90.30%
2641,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202233,75.43%,71.41%,20.6,73.20%,79.20%,75.30%,74.30%
3810,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,74.55%,83.28%,10.5,85.20%,75.40%,58.70%,81.20%
2040,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202233,78.25%,78.37%,19.1,89.40%,87.40%,77.70%,56.80%
2096,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,85.99%,88.89%,11.6,88.10%,81.00%,85.10%,87.80%
2446,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202233,86.98%,93.91%,9.6,84.50%,89.20%,86.20%,88.50%
3564,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,73.54%,73.81%,13.4,72.20%,69.10%,75.00%,81.10%
5131,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202233,87.05%,94.28%,6.9,89.70%,89.80%,83.20%,84.00%
1977,POINTPICKUP,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202233,75.47%,92.02%,15.1,85.70%,74.60%,72.20%,66.20%
1977,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202233,81.07%,90.59%,15.4,88.60%,76.50%,78.50%,80.80%
2195,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,62.68%,65.32%,19,54.00%,37.30%,65.30%,82.30%
2195,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,64.81%,67.09%,22.8,63.60%,47.60%,62.10%,77.80%
3212,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202233,69.36%,75.56%,18.2,55.30%,37.30%,83.60%,83.10%
5142,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,81.45%,95.41%,17.1,87.30%,73.60%,79.20%,87.90%
5142,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,76.92%,94.98%,21.7,83.30%,71.10%,79.00%,75.40%
5414,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,72.52%,74.90%,17.3,74.40%,69.40%,78.40%,68.10%
1792,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,64.72%,80.13%,7.1,55.00%,64.00%,79.80%,59.00%
2059,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,48.91%,81.88%,16,63.20%,38.20%,54.80%,30.40%
2129,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202233,86.87%,89.19%,8.2,85.70%,93.00%,80.00%,0.00%
3228,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,86.39%,80.65%,9.8,86.00%,84.10%,88.90%,85.70%
3228,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,83.95%,82.14%,9.6,84.50%,87.40%,83.30%,81.70%
5241,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,86.21%,87.08%,10.3,81.80%,93.80%,83.50%,85.80%
1794,DOORDASH,Scheduled Standard Delivery,6,At Risk,-,Store Focus,202233,80.30%,76.12%,13.8,,,100.00%,79.40%
2169,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,92.49%,82.98%,9.6,87.20%,94.00%,92.90%,97.50%
2169,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202233,76.92%,78.57%,11.4,75.00%,66.70%,100.00%,60.00%
2255,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202233,71.80%,52.04%,24.6,65.80%,84.50%,65.10%,72.30%
2481,POINTPICKUP,Scheduled Express Delivery ,17,Executive Review,Recovering,Store Focus,202233,88.00%,89.83%,10.4,92.30%,92.30%,91.70%,75.00%
2481,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202233,84.50%,89.30%,8.9,87.00%,97.80%,78.10%,68.60%
1529,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,85.31%,79.29%,16,88.60%,92.10%,77.60%,82.60%
2205,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,72.22%,63.36%,24.2,73.50%,71.40%,74.10%,69.90%
2334,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202233,84.81%,63.53%,18,93.10%,87.50%,81.30%,76.90%
2334,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202233,71.97%,67.78%,16.7,57.30%,83.00%,69.60%,79.80%
2340,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,76.13%,86.32%,15.9,71.40%,61.90%,88.80%,81.10%
2340,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202233,90.22%,86.99%,14,90.20%,74.20%,98.10%,96.40%
2945,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,64.82%,68.67%,22.3,74.20%,72.60%,57.00%,62.40%
2945,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,73.81%,74.54%,17.5,75.40%,73.70%,69.00%,76.20%
3501,UBER,Scheduled Standard Delivery,13,Executive Review,-,Store Focus,202233,100.00%,66.67%,8.3,,,,100.00%
5200,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202233,86.73%,91.50%,8.8,89.60%,87.50%,81.80%,89.10%
5795,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,53.35%,82.02%,15.1,70.80%,67.60%,54.50%,36.80%
1886,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,77.25%,66.64%,11.1,80.40%,70.60%,81.80%,78.70%
1607,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,81.96%,89.80%,6.8,77.30%,88.60%,80.00%,80.70%
2871,SPARK,Scheduled Standard Delivery,46,Executive Review,Degrading,Store Focus,202233,70.30%,59.41%,17.4,64.00%,59.90%,72.60%,84.40%
2871,UBER,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202233,63.16%,56.80%,14.1,67.70%,53.30%,60.00%,73.90%
4456,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202233,66.11%,69.77%,17.1,56.20%,12.00%,57.40%,78.60%
4456,UBER,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202233,64.73%,62.30%,24.2,58.30%,12.50%,52.60%,78.00%
5047,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,80.31%,72.30%,9.9,76.60%,79.00%,83.00%,84.60%
5944,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202233,75.59%,62.01%,22,78.80%,57.10%,74.50%,89.50%
5944,UBER,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202233,74.09%,58.73%,27.4,74.70%,62.20%,64.60%,94.70%
2233,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,85.51%,76.08%,13.1,88.90%,92.10%,83.90%,76.80%
2551,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,77.06%,88.89%,6.3,87.10%,79.30%,75.00%,64.00%
2756,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,87.68%,82.52%,11.4,86.90%,88.50%,87.40%,88.20%
4423,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,82.79%,69.97%,12.9,87.60%,89.50%,79.70%,73.50%
1968,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202233,61.15%,64.17%,19.5,59.90%,30.60%,73.60%,72.30%
1968,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202233,57.93%,59.10%,16.7,54.50%,34.50%,75.60%,65.50%
2009,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,78.04%,79.79%,9.4,61.50%,83.30%,87.00%,79.10%
2045,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,86.81%,92.54%,15.9,84.40%,87.60%,87.20%,88.10%
2045,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,71.12%,88.04%,19,74.20%,61.60%,77.20%,70.80%
2577,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,88.64%,88.59%,10.9,89.20%,87.80%,87.90%,89.50%
2577,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,57.14%,81.82%,14.3,43.80%,69.20%,57.10%,61.50%
3489,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202233,79.61%,66.67%,14.8,88.70%,85.70%,42.90%,81.80%
3489,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202233,47.19%,63.12%,14.6,65.40%,35.60%,53.00%,25.70%
3489,UBER,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202233,48.57%,57.94%,22.9,52.40%,40.00%,64.00%,11.10%
3780,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202233,65.52%,64.58%,19.8,56.50%,81.30%,79.20%,50.00%
3780,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202233,80.19%,73.52%,20.3,55.30%,82.40%,93.60%,84.20%
5344,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,56.40%,66.94%,14.9,68.10%,46.40%,50.70%,71.40%
2279,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,63.61%,65.39%,15.5,73.60%,56.00%,66.80%,57.90%
2279,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,68.09%,56.38%,21.8,77.30%,52.80%,74.60%,65.30%
2435,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,49.54%,63.66%,22.6,70.50%,37.60%,46.90%,33.70%
2435,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,63.12%,56.87%,30.4,85.90%,38.30%,65.60%,46.30%
5228,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,45.05%,75.00%,19.9,69.90%,30.60%,25.00%,34.30%
2194,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,68.74%,96.74%,11.7,50.90%,73.50%,77.20%,77.30%
2357,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202233,83.51%,89.28%,13,85.90%,88.20%,82.70%,76.70%
3035,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202233,48.58%,94.93%,11.7,43.60%,42.70%,53.90%,54.70%
5753,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202233,81.55%,90.23%,15.2,60.90%,87.70%,88.90%,85.70%
5753,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202233,49.14%,92.15%,17.3,31.60%,50.70%,54.60%,56.70%
5936,DOORDASH,Scheduled Standard Delivery,4,At Risk,-,Store Focus,202233,87.94%,88.97%,10.8,,,85.70%,88.20%
5936,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202233,71.41%,94.09%,15,72.60%,65.80%,73.40%,74.80%
5941,SPARK,Scheduled Express Delivery ,10,Executive Review,Degrading,Store Focus,202233,73.47%,81.62%,11.2,72.70%,72.60%,75.20%,73.40%
5968,SPARK,Scheduled Express Delivery ,7,Executive Review,Degrading,Driver Supply Focus,202233,81.74%,91.71%,8.2,82.50%,79.10%,81.30%,84.30%
5968,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202233,44.04%,94.27%,10.9,37.50%,42.30%,45.50%,51.00%
1736,POINTPICKUP,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202233,77.65%,57.14%,18.3,75.00%,94.10%,74.20%,72.00%
1736,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202233,76.32%,60.73%,18.3,87.50%,77.20%,70.80%,74.40%
1741,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202233,77.23%,64.76%,21,83.00%,69.90%,71.50%,83.10%
1741,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202233,68.28%,59.16%,17.9,72.20%,60.90%,63.10%,75.00%
1860,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202233,84.06%,80.82%,11.1,82.90%,83.20%,88.40%,81.90%
1860,UBER,Scheduled Express Delivery ,19,Executive Review,Recovering,Store Focus,202233,90.71%,75.45%,11.3,92.90%,86.00%,91.40%,94.10%
1860,UBER,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202233,63.67%,81.23%,12.7,54.70%,71.30%,79.00%,52.50%
2041,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,64.29%,85.11%,11.7,78.00%,52.80%,40.00%,75.90%
2041,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,33.33%,62.50%,13.8,50.00%,0.00%,0.00%,
2555,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,57.38%,59.01%,16.4,67.60%,48.00%,45.50%,64.80%
2555,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,67.10%,53.28%,22.8,75.30%,63.40%,62.50%,67.80%
3802,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,64.80%,77.99%,15,69.10%,72.50%,60.00%,62.30%
5039,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202233,66.25%,66.67%,23.3,58.80%,11.10%,75.90%,80.00%
5039,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,70.96%,69.14%,17.7,83.70%,31.90%,73.90%,81.10%
5384,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,70.45%,85.76%,9.4,72.90%,63.10%,77.00%,71.40%
5436,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,34.80%,59.64%,37.8,26.90%,25.60%,15.00%,46.60%
5450,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,76.19%,74.61%,19.2,83.50%,87.10%,81.20%,47.20%
5450,UBER,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202233,91.01%,84.38%,11.7,92.90%,96.20%,93.10%,50.00%
5450,UBER,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202233,71.27%,70.48%,20.6,82.10%,80.70%,78.80%,34.20%
1715,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202233,94.03%,98.62%,6.7,94.30%,97.10%,100.00%,85.70%
2560,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202233,92.13%,94.79%,9.6,92.10%,96.00%,88.70%,91.80%
1406,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,87.30%,75.05%,15.8,86.20%,93.80%,88.20%,81.10%
1406,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202233,75.56%,61.90%,17.2,76.10%,95.20%,68.60%,69.70%
2437,DOORDASH,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202233,61.02%,43.55%,30.7,,,100.00%,58.20%
2437,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202233,83.79%,83.05%,8.9,87.90%,87.60%,78.80%,79.70%
3344,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202233,91.84%,84.19%,11.5,93.70%,89.90%,94.10%,89.90%
3344,UBER,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202233,70.27%,76.19%,23.5,61.50%,75.00%,76.90%,66.70%
4514,UBER,Scheduled Standard Delivery,19,Executive Review,Degrading,Driver Supply Focus,202233,80.65%,93.55%,8,78.60%,81.30%,84.60%,78.90%
5105,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Driver Supply Focus,202233,91.44%,92.40%,7.7,90.30%,93.10%,92.00%,89.90%
1523,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202233,72.88%,84.13%,10.1,93.30%,69.20%,59.10%,77.80%
1525,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,81.82%,77.27%,13,80.00%,85.70%,80.00%,80.00%
1525,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202233,80.74%,74.62%,14.3,84.30%,89.30%,66.90%,83.00%
1730,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202233,84.62%,82.35%,8.1,100.00%,60.00%,88.90%,87.50%
2295,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202233,85.53%,81.66%,10.4,90.30%,89.00%,83.50%,78.60%
7032,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202233,67.27%,69.70%,30,72.70%,63.20%,63.60%,71.40%
7032,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202233,61.93%,80.86%,20.3,78.10%,63.30%,43.70%,56.80%
1631,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202233,82.06%,75.19%,17.5,88.30%,85.40%,73.60%,80.70%
1773,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,74.95%,65.16%,20.5,83.60%,75.70%,67.90%,72.80%
3219,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,74.40%,75.62%,13.8,84.70%,77.20%,67.40%,63.90%
3265,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,81.16%,79.88%,17.6,86.30%,90.40%,75.70%,72.00%
4623,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202233,80.99%,76.25%,13.9,83.50%,74.10%,82.40%,84.20%
5488,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202233,77.89%,71.26%,16.1,85.90%,81.30%,65.30%,82.10%
1841,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,73.61%,61.34%,15.9,79.00%,74.30%,65.40%,77.10%
2529,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202233,65.41%,41.19%,20.9,80.00%,64.10%,62.30%,59.60%
3214,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,81.99%,65.57%,16.4,87.90%,80.30%,81.00%,79.60%
3216,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202233,77.88%,59.51%,24.3,76.40%,79.80%,75.20%,80.00%
3644,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,84.67%,78.82%,16.8,89.60%,89.10%,74.70%,84.60%
5253,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,87.07%,75.26%,10.1,85.40%,90.00%,83.20%,89.50%
1424,POINTPICKUP,Scheduled Standard Delivery,45,Executive Review,Recovering,Store Focus,202233,77.78%,87.04%,25.7,91.70%,88.90%,75.00%,50.00%
1424,SPARK,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202233,84.63%,93.97%,13.9,89.70%,91.40%,88.20%,56.10%
1524,POINTPICKUP,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202233,57.09%,64.90%,31.6,65.20%,52.50%,53.50%,54.10%
1524,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202233,69.59%,69.76%,23.6,78.60%,72.00%,67.50%,55.50%
1969,POINTPICKUP,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202233,84.52%,80.63%,10.8,84.10%,95.00%,64.00%,0.00%
1969,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202233,86.36%,78.26%,13.7,87.50%,88.90%,86.70%,83.30%
1969,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202233,85.41%,76.47%,11.4,88.20%,90.70%,83.70%,79.70%
2160,POINTPICKUP,Scheduled Standard Delivery,32,Executive Review,Recovering,Store Focus,202233,87.13%,79.26%,17.9,90.00%,87.00%,86.00%,84.90%
2160,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,82.04%,75.18%,13,85.40%,85.90%,86.40%,70.20%
2808,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,76.19%,73.81%,21.5,85.70%,100.00%,64.30%,60.00%
2808,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202233,89.07%,92.04%,13.1,90.20%,93.00%,89.40%,83.60%
2821,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202233,68.50%,79.60%,17.8,82.00%,78.30%,53.10%,57.70%
4476,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,82.61%,83.33%,15.7,66.70%,80.00%,100.00%,75.00%
2136,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202233,84.33%,84.07%,11.9,88.90%,82.80%,84.60%,80.90%
2438,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202233,80.13%,75.45%,16.2,94.10%,87.70%,57.40%,71.00%
3588,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,87.08%,88.12%,13,88.60%,94.90%,88.00%,75.40%
1904,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202233,81.08%,80.49%,11.3,78.60%,85.70%,91.70%,50.00%
1904,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202233,84.67%,75.15%,13.2,94.90%,92.90%,82.10%,67.70%
2038,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202233,77.75%,81.98%,14.7,90.50%,84.00%,80.90%,50.90%
3639,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202233,86.47%,74.89%,10.9,92.50%,91.20%,90.00%,70.20%
5227,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202233,85.34%,97.48%,8.6,86.80%,85.30%,87.90%,79.10%
5880,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202233,81.60%,92.03%,8.2,82.80%,85.60%,83.70%,74.30%
5969,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,79.71%,76.16%,12.1,79.60%,89.40%,84.90%,63.90%
2412,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Recovering,Store Focus,202233,72.73%,74.29%,17.6,100.00%,100.00%,90.90%,38.50%
2412,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,82.37%,88.31%,14.8,82.70%,84.20%,82.60%,80.00%
2436,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202233,66.67%,71.43%,14.3,50.00%,100.00%,50.00%,
3720,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,44.53%,79.87%,13.3,48.80%,45.20%,41.60%,42.10%
3720,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,57.66%,73.52%,19,61.20%,58.30%,54.70%,57.00%
3804,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,70.48%,78.36%,17.1,81.00%,73.10%,63.20%,64.40%
3804,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,54.67%,66.53%,22.4,69.40%,52.10%,49.20%,50.70%
1243,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202233,57.71%,51.28%,17.6,66.40%,51.30%,59.40%,55.40%
1292,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202233,77.32%,86.81%,13.8,95.30%,76.80%,77.10%,71.10%
1292,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,79.82%,87.87%,11.2,77.00%,76.80%,82.60%,80.30%
1309,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202233,88.64%,82.68%,10.9,87.40%,88.80%,86.70%,91.90%
1652,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,81.74%,79.10%,14.6,86.80%,74.20%,77.10%,85.80%
1652,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,80.59%,76.79%,13.9,80.80%,83.40%,73.60%,84.90%
2312,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,63.59%,68.12%,18.3,63.30%,77.50%,70.50%,41.60%
2762,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202233,88.37%,97.69%,7.9,91.20%,86.60%,86.90%,89.00%
3243,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,82.68%,75.68%,10.4,87.10%,85.80%,86.00%,71.90%
1486,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202233,87.52%,92.23%,8.6,84.40%,88.40%,92.90%,83.80%
2705,DOORDASH,Scheduled Standard Delivery,13,Executive Review,-,Store Focus,202233,84.33%,76.30%,12.3,,,78.30%,89.20%
1344,POINTPICKUP,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202233,72.94%,63.55%,15.5,78.30%,93.40%,68.50%,52.50%
1344,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202233,63.80%,62.95%,15.8,69.00%,75.70%,57.90%,51.70%
1350,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202233,78.15%,76.33%,16.8,73.90%,81.80%,87.50%,68.10%
1726,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,83.65%,82.26%,13.2,87.60%,88.40%,93.70%,61.50%
1780,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,61.83%,59.98%,9.8,56.70%,64.90%,64.30%,60.70%
2565,DOORDASH,Scheduled Standard Delivery,16,Executive Review,-,Store Focus,202233,66.67%,55.56%,11,,,88.90%,44.40%
2565,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202233,83.96%,83.27%,14.2,85.20%,78.80%,84.20%,88.60%
