Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Action Needed,Reporting Category,Store-UPC
5210,WYLIE,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5210-78742088198
5210,WYLIE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5210-78742069906
5210,WYLIE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5210-78742226903
5210,WYLIE,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5210-78742226897
5210,WYLIE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5210-78742296609
5210,WYLIE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5210-78742014678
5210,WYLIE,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5210-78742062099
5210,WYLIE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5210-78742062037
5211,MCKINNEY,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5211-78742088198
5211,MCKINNEY,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5211-78742069906
5211,MCKINNEY,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5211-78742226903
5211,MCKINNEY,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5211-78742226897
5211,MCKINNEY,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5211-78742296609
5211,MCKINNEY,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5211-78742014678
5211,MCKINNEY,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5211-78742062099
5211,MCKINNEY,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5211-78742062037
5216,AMARILLO,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5216-78742088198
5216,AMARILLO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5216-78742069906
5216,AMARILLO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5216-78742226903
5216,AMARILLO,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5216-78742226897
5216,AMARILLO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5216-78742296609
5216,AMARILLO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5216-78742014678
5216,AMARILLO,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5216-78742062099
5216,AMARILLO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5216-78742062037
5224,SAN ANTONIO,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5224-78742088198
5224,SAN ANTONIO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5224-78742069906
5224,SAN ANTONIO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5224-78742226903
5224,SAN ANTONIO,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5224-78742226897
5224,SAN ANTONIO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5224-78742296609
5224,SAN ANTONIO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5224-78742014678
5224,SAN ANTONIO,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5224-78742062099
5224,SAN ANTONIO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5224-78742062037
5226,SAN ANTONIO,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5226-78742088198
5226,SAN ANTONIO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5226-78742069906
5226,SAN ANTONIO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5226-78742226903
5226,SAN ANTONIO,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5226-78742226897
5226,SAN ANTONIO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5226-78742296609
5226,SAN ANTONIO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5226-78742014678
5226,SAN ANTONIO,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5226-78742062099
5226,SAN ANTONIO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5226-78742062037
5245,SAN ANTONIO,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5245-78742088198
5245,SAN ANTONIO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5245-78742069906
5245,SAN ANTONIO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5245-78742226903
5245,SAN ANTONIO,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5245-78742226897
5245,SAN ANTONIO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5245-78742296609
5245,SAN ANTONIO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5245-78742014678
5245,SAN ANTONIO,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5245-78742062099
5245,SAN ANTONIO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5245-78742062037
5246,WHARTON,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5246-78742088198
5246,WHARTON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5246-78742069906
5246,WHARTON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5246-78742226903
5246,WHARTON,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5246-78742226897
5246,WHARTON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5246-78742296609
5246,WHARTON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5246-78742014678
5246,WHARTON,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5246-78742062099
5246,WHARTON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5246-78742062037
5247,ROANOKE,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5247-78742088198
5247,ROANOKE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5247-78742069906
5247,ROANOKE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5247-78742226903
5247,ROANOKE,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5247-78742226897
5247,ROANOKE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5247-78742296609
5247,ROANOKE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5247-78742014678
5247,ROANOKE,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5247-78742062099
5247,ROANOKE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5247-78742062037
5287,SPRING,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5287-78742088198
5287,SPRING,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5287-78742069906
5287,SPRING,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5287-78742226903
5287,SPRING,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5287-78742226897
5287,SPRING,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5287-78742296609
5287,SPRING,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5287-78742014678
5287,SPRING,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5287-78742062099
5287,SPRING,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5287-78742062037
5288,SEAGOVILLE,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5288-78742088198
5288,SEAGOVILLE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5288-78742069906
5288,SEAGOVILLE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5288-78742226903
5288,SEAGOVILLE,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5288-78742226897
5288,SEAGOVILLE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5288-78742296609
5288,SEAGOVILLE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5288-78742014678
5288,SEAGOVILLE,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5288-78742062099
5288,SEAGOVILLE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5288-78742062037
5290,SAN ANTONIO,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5290-78742088198
5290,SAN ANTONIO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5290-78742226903
5290,SAN ANTONIO,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5290-78742226897
5290,SAN ANTONIO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5290-78742296609
5290,SAN ANTONIO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5290-78742014678
5290,SAN ANTONIO,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5290-78742062099
5290,SAN ANTONIO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5290-78742062037
5311,MCKINNEY,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5311-78742088198
5311,MCKINNEY,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5311-78742069906
5311,MCKINNEY,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5311-78742226903
5311,MCKINNEY,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5311-78742226897
5311,MCKINNEY,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5311-78742296609
5311,MCKINNEY,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5311-78742014678
5311,MCKINNEY,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5311-78742062099
5311,MCKINNEY,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5311-78742062037
5312,FORT WORTH,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5312-78742088198
5312,FORT WORTH,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5312-78742069906
5312,FORT WORTH,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5312-78742226903
5312,FORT WORTH,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5312-78742226897
5312,FORT WORTH,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5312-78742296609
5312,FORT WORTH,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5312-78742014678
5312,FORT WORTH,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5312-78742062099
5312,FORT WORTH,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5312-78742062037
5316,SAGINAW,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5316-78742088198
5316,SAGINAW,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5316-78742069906
5316,SAGINAW,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5316-78742226903
5316,SAGINAW,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5316-78742226897
5316,SAGINAW,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5316-78742296609
5316,SAGINAW,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5316-78742014678
5316,SAGINAW,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5316-78742062099
5316,SAGINAW,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5316-78742062037
5317,AUSTIN,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5317-78742088198
5317,AUSTIN,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5317-78742069906
5317,AUSTIN,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5317-78742226903
5317,AUSTIN,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5317-78742226897
5317,AUSTIN,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5317-78742296609
5317,AUSTIN,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5317-78742014678
5317,AUSTIN,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5317-78742062099
5317,AUSTIN,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5317-78742062037
5353,SPRING,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5353-78742088198
5353,SPRING,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5353-78742069906
5353,SPRING,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5353-78742226903
5353,SPRING,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5353-78742226897
5353,SPRING,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5353-78742296609
5353,SPRING,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5353-78742014678
5353,SPRING,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5353-78742062099
5353,SPRING,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5353-78742062037
5359,AZLE,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5359-78742088198
5359,AZLE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5359-78742069906
5359,AZLE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5359-78742226903
5359,AZLE,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5359-78742226897
5359,AZLE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5359-78742296609
5359,AZLE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5359-78742014678
5359,AZLE,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5359-78742062099
5359,AZLE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5359-78742062037
5388,LEAGUE CITY,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5388-78742088198
5388,LEAGUE CITY,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5388-78742069906
5388,LEAGUE CITY,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5388-78742226903
5388,LEAGUE CITY,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5388-78742226897
5388,LEAGUE CITY,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5388-78742296609
5388,LEAGUE CITY,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5388-78742014678
5388,LEAGUE CITY,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5388-78742062099
5388,LEAGUE CITY,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5388-78742062037
5389,WACO,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5389-78742088198
5389,WACO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5389-78742069906
5389,WACO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5389-78742226903
5389,WACO,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5389-78742226897
5389,WACO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5389-78742296609
5389,WACO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5389-78742014678
5389,WACO,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5389-78742062099
5389,WACO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5389-78742062037
5416,ARLINGTON,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5416-78742088198
5416,ARLINGTON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5416-78742069906
5416,ARLINGTON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5416-78742226903
5416,ARLINGTON,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5416-78742226897
5416,ARLINGTON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5416-78742296609
5416,ARLINGTON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5416-78742014678
5416,ARLINGTON,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5416-78742062099
5416,ARLINGTON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5416-78742062037
5449,MISSOURI CITY,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5449-78742088198
5449,MISSOURI CITY,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5449-78742069906
5449,MISSOURI CITY,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5449-78742226903
5449,MISSOURI CITY,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5449-78742226897
5449,MISSOURI CITY,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5449-78742296609
5449,MISSOURI CITY,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5449-78742014678
5449,MISSOURI CITY,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5449-78742062099
5449,MISSOURI CITY,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5449-78742062037
5460,PORTLAND,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5460-78742088198
5460,PORTLAND,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5460-78742069906
5460,PORTLAND,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5460-78742226903
5460,PORTLAND,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5460-78742226897
5460,PORTLAND,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5460-78742296609
5460,PORTLAND,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5460-78742014678
5460,PORTLAND,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5460-78742062099
5460,PORTLAND,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5460-78742062037
5479,PFLUGERVILLE,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5479-78742088198
5479,PFLUGERVILLE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5479-78742069906
5479,PFLUGERVILLE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5479-78742226903
5479,PFLUGERVILLE,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5479-78742226897
5479,PFLUGERVILLE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5479-78742296609
5479,PFLUGERVILLE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5479-78742014678
5479,PFLUGERVILLE,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5479-78742062099
5479,PFLUGERVILLE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5479-78742062037
5480,ROUND ROCK,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5480-78742088198
5480,ROUND ROCK,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5480-78742069906
5480,ROUND ROCK,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5480-78742226903
5480,ROUND ROCK,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5480-78742226897
5480,ROUND ROCK,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5480-78742296609
5480,ROUND ROCK,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5480-78742014678
5480,ROUND ROCK,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5480-78742062099
5480,ROUND ROCK,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5480-78742062037
5490,SAN ANTONIO,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5490-78742088198
5490,SAN ANTONIO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5490-78742069906
5490,SAN ANTONIO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5490-78742226903
5490,SAN ANTONIO,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5490-78742226897
5490,SAN ANTONIO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5490-78742296609
5490,SAN ANTONIO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5490-78742014678
5490,SAN ANTONIO,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5490-78742062099
5490,SAN ANTONIO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5490-78742062037
5612,HOUSTON,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5612-78742088198
5612,HOUSTON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5612-78742069906
5612,HOUSTON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5612-78742226903
5612,HOUSTON,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5612-78742226897
5612,HOUSTON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,,Juice - Children,5612-78742296609
5612,HOUSTON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,,Juice - Children,5612-78742014678
5612,HOUSTON,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,,Juice - Children,5612-78742062099
5612,HOUSTON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,,Juice - Children,5612-78742062037
5613,ARLINGTON,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,,Juice - Children,5613-78742088198
5613,ARLINGTON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,,Juice - Children,5613-78742069906
5613,ARLINGTON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,,Juice - Children,5613-78742226903
5613,ARLINGTON,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,,Juice - Children,5613-78742226897
