StoreNumber,Item #,Item Description,Hot PLU, New Retails  ,
661,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
661,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
661,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
661,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
661,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
661,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
661,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
661,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
661,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
661,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
662,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
662,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
662,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
662,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
662,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
662,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
662,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
662,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
662,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
662,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
663,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
663,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
663,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
663,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
663,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
663,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
663,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
663,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
663,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
663,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
664,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
664,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
664,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
664,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
664,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
664,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
664,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
664,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
664,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
664,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
665,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
665,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
665,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
665,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
665,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
665,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
665,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
665,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
665,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
665,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
666,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
666,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
666,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
666,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
666,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
666,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
666,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
666,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
666,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
666,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
667,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
667,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
667,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
667,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
667,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
667,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
667,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
667,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
667,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
667,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
668,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
668,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
668,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
668,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
668,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
668,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
668,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
668,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
668,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
668,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
669,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
669,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
669,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
669,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
669,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
669,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
669,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
669,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
669,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
669,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
670,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
670,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
670,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
670,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
670,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
670,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
670,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
670,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
670,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
670,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
671,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
671,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
671,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
671,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
671,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
671,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
671,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
671,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
671,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
671,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
672,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
672,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
672,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
672,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
672,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
672,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
672,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
672,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
672,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
672,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
673,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
673,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
673,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
673,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
673,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
673,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
673,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
673,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
673,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
673,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
674,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
674,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
674,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
674,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
674,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
674,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
674,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
674,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
674,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
674,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
675,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
675,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
675,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
675,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
675,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
675,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
675,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
675,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
675,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
675,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
676,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
676,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
676,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
676,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
676,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
676,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
676,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
676,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
676,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
676,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
677,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
677,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
677,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
677,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
677,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
677,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
677,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
677,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
677,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
677,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
678,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
678,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
678,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
678,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
678,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
678,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
678,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
678,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
678,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
678,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
680,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
680,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
680,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
680,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
680,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
680,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
680,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
680,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
680,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
680,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
681,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
681,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
681,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
681,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
681,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
681,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
681,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
681,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
681,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
681,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
682,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
682,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
682,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
682,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
682,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
682,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
682,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
682,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
682,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
682,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
683,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
683,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
683,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
683,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
683,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
683,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
683,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
683,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
683,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
683,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
684,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
684,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
684,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
684,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
684,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
684,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
684,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
684,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
684,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
684,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
685,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
685,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
685,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
685,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
685,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
685,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
685,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
685,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
685,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
685,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
686,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
686,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
686,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
686,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
686,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
686,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
686,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
686,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
686,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
686,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
687,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
687,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
687,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
687,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
687,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
687,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
687,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
687,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
687,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
687,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
688,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
688,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
688,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
688,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
688,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
688,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
688,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
688,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
688,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
688,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
689,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
689,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
689,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
689,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
689,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
689,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
689,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
689,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
689,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
689,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
690,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
690,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
690,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
690,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
690,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
690,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
690,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
690,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
690,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
690,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
691,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
691,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
691,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
691,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
691,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
691,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
691,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
691,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
691,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
691,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
692,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
692,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
692,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
692,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
692,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
692,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
692,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
692,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
692,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
692,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
694,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
694,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
694,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
694,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
694,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
694,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
694,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
694,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
694,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
694,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
695,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
695,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
695,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
695,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
695,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
695,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
695,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
695,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
695,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
695,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
697,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
697,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
697,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
697,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
697,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
697,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
697,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
697,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
697,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
697,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
698,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
698,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
698,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
698,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
698,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
698,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
698,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
698,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
698,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
698,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
699,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
699,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
699,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
699,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
699,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
699,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
699,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
699,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
699,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
699,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
700,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
700,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
700,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
700,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
700,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
700,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
700,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
700,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
700,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
700,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
701,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
701,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
701,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
701,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
701,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
701,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
701,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
701,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
701,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
701,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
702,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
702,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
702,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
702,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
702,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
702,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
702,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
702,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
702,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
702,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
703,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
703,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
703,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
703,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
703,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
703,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
703,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
703,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
703,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
703,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
705,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
705,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
705,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
705,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
705,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
705,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
705,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
705,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
705,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
705,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
706,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
706,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
706,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
706,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
706,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
706,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
706,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
706,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
706,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
706,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
707,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
707,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
707,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
707,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
707,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
707,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
