Store,Title,File_Name,URL
611,611 NM_DEA106_3ODYKKED02LD_09-08-2023_AMD0_20230908-145334174,611 NM_DEA106_3ODYKKED02LD_09-08-2023_AMD0_20230908-145334174.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/611 NM_DEA106_3ODYKKED02LD_09-08-2023_AMD0_20230908-145334174.pdf
3251,3251 OH DEA 106_09.07.2023,3251 OH DEA 106_09.07.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/3251 OH DEA 106_09.07.2023.pdf
8218,8218 NC DEA 106_09.07.2023,8218 NC DEA 106_09.07.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/8218 NC DEA 106_09.07.2023.pdf
1617,1617 WY_DEA106_2CJ12NBDL6HL_08-11-2023_AMD0_20230901-140036938,1617 WY_DEA106_2CJ12NBDL6HL_08-11-2023_AMD0_20230901-140036938.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1617 WY_DEA106_2CJ12NBDL6HL_08-11-2023_AMD0_20230901-140036938.pdf
1305,1305 WI DEA 106_09.15.2023,1305 WI DEA 106_09.15.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1305 WI DEA 106_09.15.2023.pdf
2662,2662 VA_DEA106_08-14-2023_AMD0_20230907-164817718,2662 VA_DEA106_08-14-2023_AMD0_20230907-164817718.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2662 VA_DEA106_08-14-2023_AMD0_20230907-164817718.pdf
1870,1870 WA_DEA106__08-11-2023_AMD0_20230906-124030735,1870 WA_DEA106__08-11-2023_AMD0_20230906-124030735.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1870 WA_DEA106__08-11-2023_AMD0_20230906-124030735.pdf
2816,2816 IL_DEA106_09.05.2023,2816 IL_DEA106_09.05.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2816 IL_DEA106_09.05.2023.pdf
1908,1908 IL_DEA106_09.18.2023,1908 IL_DEA106_09.18.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1908 IL_DEA106_09.18.2023.pdf
1137,1137 TX_DEA106_10.06.2023,1137 TX_DEA106_10.06.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1137 TX_DEA106_10.06.2023.pdf
684,684 TN_DEA106_10.06.2023,684 TN_DEA106_10.06.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/684 TN_DEA106_10.06.2023.pdf
1231,1231 CO_DEA106__07-18-2023__20231004-130952569,1231 CO_DEA106__07-18-2023__20231004-130952569.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1231 CO_DEA106__07-18-2023__20231004-130952569.pdf
882,882 WI_DEA106_09-11-2023,882 WI_DEA106_09-11-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/882 WI_DEA106_09-11-2023.pdf
2007,2007 WA_DEA106_2BDR9HAO2AIW_07-13-2023_AMD0_20231004-124437628,2007 WA_DEA106_2BDR9HAO2AIW_07-13-2023_AMD0_20231004-124437628.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2007 WA_DEA106_2BDR9HAO2AIW_07-13-2023_AMD0_20231004-124437628.pdf
3337,3337 NJ DEA 106 Filed 10.02.2023,3337 NJ DEA 106 Filed 10.02.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/3337 NJ DEA 106 Filed 10.02.2023.pdf
8218,8218 NC DEA 106 Withdrawn 09.26.2023,8218 NC DEA 106 Withdrawn 09.26.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/8218 NC DEA 106 Withdrawn 09.26.2023.pdf
719,719 KY DEA 106 Filed 10.06.2023,719 KY DEA 106 Filed 10.06.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/719 KY DEA 106 Filed 10.06.2023.pdf
665,665 KY DEA 106 Filed 10.06.2023,665 KY DEA 106 Filed 10.06.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/665 KY DEA 106 Filed 10.06.2023.pdf
5789,5789 DEA106_09.18.2023,5789 DEA106_09.18.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/5789 DEA106_09.18.2023.pdf
6381,6381 TX DEA106_09.12.2023,6381 TX DEA106_09.12.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/6381 TX DEA106_09.12.2023.pdf
5606,5606 CA_DEA106_ICXL6DFWQJL_09-22-2023_Robbery,5606 CA_DEA106_ICXL6DFWQJL_09-22-2023_Robbery.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/5606 CA_DEA106_ICXL6DFWQJL_09-22-2023_Robbery.pdf
1875,1875 MD DEA 106 Filed 09.29.2023,1875 MD DEA 106 Filed 09.29.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1875 MD DEA 106 Filed 09.29.2023.pdf
468,468 AR_DEA106__07-19-2023_AMD1_20230925-154457711,468 AR_DEA106__07-19-2023_AMD1_20230925-154457711.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/468 AR_DEA106__07-19-2023_AMD1_20230925-154457711.pdf
3077,3077 VA DEA 106 Filed 10.27.2023,3077 VA DEA 106 Filed 10.27.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/3077 VA DEA 106 Filed 10.27.2023.pdf
8223,8223 NC DEA 106 Filed 10.27.2023,8223 NC DEA 106 Filed 10.27.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/8223 NC DEA 106 Filed 10.27.2023.pdf
5239,5239 PA DEA 106 Filed 10.26.2023,5239 PA DEA 106 Filed 10.26.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/5239 PA DEA 106 Filed 10.26.2023.pdf
4368,4368 FL_ DEA 106_10.09.2023,4368 FL_ DEA 106_10.09.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/4368 FL_ DEA 106_10.09.2023.pdf
4524,4524 KY DEA 106 Filed 10.10.2023,4524 KY DEA 106 Filed 10.10.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/4524 KY DEA 106 Filed 10.10.2023.pdf
5029,5029 OH DEA 106 FILED 10.26.2023,5029 OH DEA 106 FILED 10.26.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/5029 OH DEA 106 FILED 10.26.2023.pdf
517,517 OK_DEA106__09-15-2023_AMD1_20231022-231919196,517 OK_DEA106__09-15-2023_AMD1_20231022-231919196.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/517 OK_DEA106__09-15-2023_AMD1_20231022-231919196.pdf
517,517 OK_DEA106_09-15-2023__20231022-225301632,517 OK_DEA106_09-15-2023__20231022-225301632.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/517 OK_DEA106_09-15-2023__20231022-225301632.pdf
6394,6394 WI_DEA106_08-08-2023__DEA 106 WITHDRAWL CONFIRMATION,6394 WI_DEA106_08-08-2023__DEA 106 WITHDRAWL CONFIRMATION.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/6394 WI_DEA106_08-08-2023__DEA 106 WITHDRAWL CONFIRMATION.pdf
5090,5090 WI DEA106_7W7GQPIYROKP_11-27-2023,5090 WI DEA106_7W7GQPIYROKP_11-27-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/5090 WI DEA106_7W7GQPIYROKP_11-27-2023.pdf
3090,3090 CA_DEA106_294OYAEQYDQJ_11-15-2023_Robbery,3090 CA_DEA106_294OYAEQYDQJ_11-15-2023_Robbery.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/3090 CA_DEA106_294OYAEQYDQJ_11-15-2023_Robbery.pdf
167,167_AR_DEA106_11-22-2023_AMD0_20231201-101420324,167_AR_DEA106_11-22-2023_AMD0_20231201-101420324.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/167_AR_DEA106_11-22-2023_AMD0_20231201-101420324.pdf
1270,1270 SC DEA 106 08.09.2023 Amended,1270 SC DEA 106 08.09.2023 Amended.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1270 SC DEA 106 08.09.2023 Amended.pdf
1515,1515 WI DEA106_11-09-2023,1515 WI DEA106_11-09-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1515 WI DEA106_11-09-2023.pdf
1979,1979_CA_DEA106_10-11-2023,1979_CA_DEA106_10-11-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1979_CA_DEA106_10-11-2023.pdf
468,468_AR_DEA106_7OJL9TURLXSK_07-19-2023_AMD2_20231122-171556266,468_AR_DEA106_7OJL9TURLXSK_07-19-2023_AMD2_20231122-171556266.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/468_AR_DEA106_7OJL9TURLXSK_07-19-2023_AMD2_20231122-171556266.pdf
2852,2852 WV DEA FORM 106_12.12.2023,2852 WV DEA FORM 106_12.12.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2852 WV DEA FORM 106_12.12.2023.pdf
969,969 MS DEA FORM 106_12.11.2023,969 MS DEA FORM 106_12.11.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/969 MS DEA FORM 106_12.11.2023.pdf
5482,5482 GA DEA FORM 106_12.11.2023,5482 GA DEA FORM 106_12.11.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/5482 GA DEA FORM 106_12.11.2023.pdf
767,767 FL DEA FORM 106_12.11.2023,767 FL DEA FORM 106_12.11.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/767 FL DEA FORM 106_12.11.2023.pdf
1173,1173 FL DEA FORM 106_12.11.2023,1173 FL DEA FORM 106_12.11.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1173 FL DEA FORM 106_12.11.2023.pdf
4420,4420 SC DEA FORM 106_12.11.2023,4420 SC DEA FORM 106_12.11.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/4420 SC DEA FORM 106_12.11.2023.pdf
1275,DEA106_1275_IN_Fedex_In_Transit_Loss_12.15.23,DEA106_1275_IN_Fedex_In_Transit_Loss_12.15.23.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/DEA106_1275_IN_Fedex_In_Transit_Loss_12.15.23.pdf
1585,DEA106_1585_NE_Fedex_In_Transit_Loss_12.15.23,DEA106_1585_NE_Fedex_In_Transit_Loss_12.15.23.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/DEA106_1585_NE_Fedex_In_Transit_Loss_12.15.23.pdf
6213,6213 AZ_DEA106_53PSY3YF6BM5_12-15-2023,6213 AZ_DEA106_53PSY3YF6BM5_12-15-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/6213 AZ_DEA106_53PSY3YF6BM5_12-15-2023.pdf
900,900 TX_DEA106__11-02-2023,900 TX_DEA106__11-02-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/900 TX_DEA106__11-02-2023.pdf
973,973 FL DEA FORM 106_12.11.2023,973 FL DEA FORM 106_12.11.2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/973 FL DEA FORM 106_12.11.2023.pdf
329,329 AL DEA106_4NA9SBHAD50G_11-03-2023_AMD0_20231218-181117032,329 AL DEA106_4NA9SBHAD50G_11-03-2023_AMD0_20231218-181117032.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/329 AL DEA106_4NA9SBHAD50G_11-03-2023_AMD0_20231218-181117032.pdf
372,372 KS DEA106_3WD3C7JZRNUC_12-13-2023_AMD1_20231222-132914991,372 KS DEA106_3WD3C7JZRNUC_12-13-2023_AMD1_20231222-132914991.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/372 KS DEA106_3WD3C7JZRNUC_12-13-2023_AMD1_20231222-132914991.pdf
2625,2625 TX DEA106_12.04.23 USPS - Updated,2625 TX DEA106_12.04.23 USPS - Updated.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2625 TX DEA106_12.04.23 USPS - Updated.pdf
2625,2625 TX DEA106_12.05.23 USPS,2625 TX DEA106_12.05.23 USPS.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2625 TX DEA106_12.05.23 USPS.pdf
2625,2625 TX DEA106_12.04.23 USPS- withdrawn,2625 TX DEA106_12.04.23 USPS- withdrawn.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2625 TX DEA106_12.04.23 USPS- withdrawn.pdf
2625,2625 TX DEA106_12.04.23,2625 TX DEA106_12.04.23.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2625 TX DEA106_12.04.23.pdf
2625,2625 TX DEA106_12.05.23 FEDEX - Amended,2625 TX DEA106_12.05.23 FEDEX - Amended.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2625 TX DEA106_12.05.23 FEDEX - Amended.pdf
2625,2625 TX DEA106_12.05.23 FEDEX,2625 TX DEA106_12.05.23 FEDEX.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2625 TX DEA106_12.05.23 FEDEX.pdf
5710,5710 CA_DEA106_5HAFDTT76SE3_10-30-2023,5710 CA_DEA106_5HAFDTT76SE3_10-30-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/5710 CA_DEA106_5HAFDTT76SE3_10-30-2023.pdf
5232,5232 CO DEA 106_10-12-2023_AMD0_20240115-165337011,5232 CO DEA 106_10-12-2023_AMD0_20240115-165337011.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/5232 CO DEA 106_10-12-2023_AMD0_20240115-165337011.pdf
3317,3317 NM_DEA106_1TLI4MIBHYFJ_01-01-2024,3317 NM_DEA106_1TLI4MIBHYFJ_01-01-2024.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/3317 NM_DEA106_1TLI4MIBHYFJ_01-01-2024.pdf
372,372 KS2 DEA106_6ZEQU0HSE3O4_12-21-2023_AMD0_20231221-174304512,372 KS2 DEA106_6ZEQU0HSE3O4_12-21-2023_AMD0_20231221-174304512.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/372 KS2 DEA106_6ZEQU0HSE3O4_12-21-2023_AMD0_20231221-174304512.pdf
372,372 KS DEA106_3WD3C7JZRNUC_12-13-2023_AMD0_,372 KS DEA106_3WD3C7JZRNUC_12-13-2023_AMD0_.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/372 KS DEA106_3WD3C7JZRNUC_12-13-2023_AMD0_.pdf
2565,2565 VA DEA FORM 106 07.06.2022,2565 VA DEA FORM 106 07.06.2022.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2565 VA DEA FORM 106 07.06.2022.pdf
316,316 AL DEA106_4LG2SD0VAOMP_01-18-2024_AMD0_20240119-172232913 (1),316 AL DEA106_4LG2SD0VAOMP_01-18-2024_AMD0_20240119-172232913 (1).pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/316 AL DEA106_4LG2SD0VAOMP_01-18-2024_AMD0_20240119-172232913 (1).pdf
6404,6404_OH_DEA106_8QQ88O8JHFFT_01-08-2024_AMD0_20240110-155528638,6404_OH_DEA106_8QQ88O8JHFFT_01-08-2024_AMD0_20240110-155528638.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/6404_OH_DEA106_8QQ88O8JHFFT_01-08-2024_AMD0_20240110-155528638.pdf
3139,3139 CA_DEA 106_01-03-2024_AMD0_20240103-144907024,3139 CA_DEA 106_01-03-2024_AMD0_20240103-144907024.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/3139 CA_DEA 106_01-03-2024_AMD0_20240103-144907024.pdf
204,204 KY_DEA106_3WIUC1FHUS3J_07-26-2023,204 KY_DEA106_3WIUC1FHUS3J_07-26-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/204 KY_DEA106_3WIUC1FHUS3J_07-26-2023.pdf
143,143 KY_DEA106_55XHICWOUSSQ_07-26-2023,143 KY_DEA106_55XHICWOUSSQ_07-26-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/143 KY_DEA106_55XHICWOUSSQ_07-26-2023.pdf
1333,1333_OH_DEA106_8BQ9R4CV2PG_12-22-2023,1333_OH_DEA106_8BQ9R4CV2PG_12-22-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1333_OH_DEA106_8BQ9R4CV2PG_12-22-2023.pdf
5710,5710 CA_DEA106_5HAFDTT76SE3_10-30-2023,5710 CA_DEA106_5HAFDTT76SE3_10-30-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/5710 CA_DEA106_5HAFDTT76SE3_10-30-2023.pdf
3317,3317 NM_DEA106_1TLI4MIBHYFJ_01-01-2024,3317 NM_DEA106_1TLI4MIBHYFJ_01-01-2024.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/3317 NM_DEA106_1TLI4MIBHYFJ_01-01-2024.pdf
5232,5232 CO DEA 106_10-12-2023_AMD0_20240115-165337011,5232 CO DEA 106_10-12-2023_AMD0_20240115-165337011.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/5232 CO DEA 106_10-12-2023_AMD0_20240115-165337011.pdf
4497,4497 AL DEA106_6HV8KYI1EH0A_01-25-2024_AMD0_20240125-150128417,4497 AL DEA106_6HV8KYI1EH0A_01-25-2024_AMD0_20240125-150128417.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/4497 AL DEA106_6HV8KYI1EH0A_01-25-2024_AMD0_20240125-150128417.pdf
8130,8130 FL DEA106_D6N9Q8YPBBP_AMD0_20240131-171347119_1.31.2024,8130 FL DEA106_D6N9Q8YPBBP_AMD0_20240131-171347119_1.31.2024.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/8130 FL DEA106_D6N9Q8YPBBP_AMD0_20240131-171347119_1.31.2024.pdf
6643,6643 GA AMENDED DEA106_2JZDUOKE0LHF_AMD1_20240131-160641827_1.31.2024,6643 GA AMENDED DEA106_2JZDUOKE0LHF_AMD1_20240131-160641827_1.31.2024.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/6643 GA AMENDED DEA106_2JZDUOKE0LHF_AMD1_20240131-160641827_1.31.2024.pdf
7246,7246 GA DEA106_74OYGRVG035P_AMD0_20240131-155849887_1.31.2024,7246 GA DEA106_74OYGRVG035P_AMD0_20240131-155849887_1.31.2024.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/7246 GA DEA106_74OYGRVG035P_AMD0_20240131-155849887_1.31.2024.pdf
6643,6643 GA DEA106_2JZDUOKE0LHF_AMD0_20240131-152654640_1.31.2024,6643 GA DEA106_2JZDUOKE0LHF_AMD0_20240131-152654640_1.31.2024.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/6643 GA DEA106_2JZDUOKE0LHF_AMD0_20240131-152654640_1.31.2024.pdf
724,724 TN DEA106_7M02W8R4BT8K_AMD0_20240202-155026152_2.2.2024,724 TN DEA106_7M02W8R4BT8K_AMD0_20240202-155026152_2.2.2024.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/724 TN DEA106_7M02W8R4BT8K_AMD0_20240202-155026152_2.2.2024.pdf
6608,6608 AZ DEA106_89N523OIUNIL_01-30-2024,6608 AZ DEA106_89N523OIUNIL_01-30-2024.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/6608 AZ DEA106_89N523OIUNIL_01-30-2024.pdf
2431,2431 AR DEA106_6OJB2YOOHMY9_01-18-2024_AMD0_20240201-161823035,2431 AR DEA106_6OJB2YOOHMY9_01-18-2024_AMD0_20240201-161823035.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2431 AR DEA106_6OJB2YOOHMY9_01-18-2024_AMD0_20240201-161823035.pdf
57,57 AR DEA106_6K5QFR5KYEVP_02-02-2024_AMD0_20240209-125154391,57 AR DEA106_6K5QFR5KYEVP_02-02-2024_AMD0_20240209-125154391.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/57 AR DEA106_6K5QFR5KYEVP_02-02-2024_AMD0_20240209-125154391.pdf
3858,3858 FL DEA106_4PNUXTR7O9GV_AMD0_20240202-153704836_2.2.2024,3858 FL DEA106_4PNUXTR7O9GV_AMD0_20240202-153704836_2.2.2024.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/3858 FL DEA106_4PNUXTR7O9GV_AMD0_20240202-153704836_2.2.2024.pdf
6635,6635 co DEA106_21VCBVMWOAY5_02-01-2024_AMD0_20240202-171406753 (1),6635 co DEA106_21VCBVMWOAY5_02-01-2024_AMD0_20240202-171406753 (1).pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/6635 co DEA106_21VCBVMWOAY5_02-01-2024_AMD0_20240202-171406753 (1).pdf
684,684 TN DEA106_2Y5BIN1BA31Z_AMD0_20240202-155658853_2.2.2024,684 TN DEA106_2Y5BIN1BA31Z_AMD0_20240202-155658853_2.2.2024.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/684 TN DEA106_2Y5BIN1BA31Z_AMD0_20240202-155658853_2.2.2024.pdf
6635,6635 CO DEA106_21VCBVMWOAY5_02-01-2024_AMD0_20240202-171406753,6635 CO DEA106_21VCBVMWOAY5_02-01-2024_AMD0_20240202-171406753.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/6635 CO DEA106_21VCBVMWOAY5_02-01-2024_AMD0_20240202-171406753.pdf
5664,5664 CA_DEA106_1L7AUC4P2CHN_01-30-2024_AMD0_20240201-110313376,5664 CA_DEA106_1L7AUC4P2CHN_01-30-2024_AMD0_20240201-110313376.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/5664 CA_DEA106_1L7AUC4P2CHN_01-30-2024_AMD0_20240201-110313376.pdf
7220,7220 TX_DEA106_86SRPV47GIN7_10-09-2023_AMD0_20240201-175024180,7220 TX_DEA106_86SRPV47GIN7_10-09-2023_AMD0_20240201-175024180.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/7220 TX_DEA106_86SRPV47GIN7_10-09-2023_AMD0_20240201-175024180.pdf
7311,7311 TX_DEA106_7FBC31N1SUOC_10-09-2023_AMD0_20240201-174200931,7311 TX_DEA106_7FBC31N1SUOC_10-09-2023_AMD0_20240201-174200931.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/7311 TX_DEA106_7FBC31N1SUOC_10-09-2023_AMD0_20240201-174200931.pdf
56,56 MO DEA106_1NQJK9I685YV_01-30-2024_AMD0_20240208-135753464,56 MO DEA106_1NQJK9I685YV_01-30-2024_AMD0_20240208-135753464.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/56 MO DEA106_1NQJK9I685YV_01-30-2024_AMD0_20240208-135753464.pdf
4808,4808 AR DEA106_4QM3L8T19C36_01-30-2024_AMD0_20240201-104758451,4808 AR DEA106_4QM3L8T19C36_01-30-2024_AMD0_20240201-104758451.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/4808 AR DEA106_4QM3L8T19C36_01-30-2024_AMD0_20240201-104758451.pdf
2686,2686 AR DEA106_3OAFO2A1GP7V_01-30-2024_AMD0_20240201-103755142,2686 AR DEA106_3OAFO2A1GP7V_01-30-2024_AMD0_20240201-103755142.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/2686 AR DEA106_3OAFO2A1GP7V_01-30-2024_AMD0_20240201-103755142.pdf
4601,4601 NM_DEA106_60SZMHWICRI_08-14-2023,4601 NM_DEA106_60SZMHWICRI_08-14-2023.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/4601 NM_DEA106_60SZMHWICRI_08-14-2023.pdf
1939,1939 ME_DEA106_02-01-2024_AMD0_20240214-145147376,1939 ME_DEA106_02-01-2024_AMD0_20240214-145147376.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1939 ME_DEA106_02-01-2024_AMD0_20240214-145147376.pdf
3082,3082 CO_DEA106_EIV56PUPP0G_01-17-2023_AMD0_20240220-121202078,3082 CO_DEA106_EIV56PUPP0G_01-17-2023_AMD0_20240220-121202078.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/3082 CO_DEA106_EIV56PUPP0G_01-17-2023_AMD0_20240220-121202078.pdf
1846,1846 AZ_DEA106_68TWZW2G42WH_02-20-2024_AMD0_20240220-133218313,1846 AZ_DEA106_68TWZW2G42WH_02-20-2024_AMD0_20240220-133218313.pdf,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Pharmacy_DEA/1846 AZ_DEA106_68TWZW2G42WH_02-20-2024_AMD0_20240220-133218313.pdf
