STORE,market_nbr,Region_nbr,Effective Week,D3 C70 Moving Ftg,D3 C231 Soho Ftg,D12 C72 Moving Ftg,D12 Flooring Ftg
2706,125,13,37,0,20,16,0
2708,460,58,37,0,20,32,0
2710,469,60,37,0,12,24,0
2711,469,60,37,0,12,24,0
2712,37,4,37,0,20,16,0
2713,3,14,37,0,12,16,0
2714,426,52,37,28,0,0,0
2715,143,13,37,0,12,24,0
2716,415,52,37,0,20,20,0
2717,141,13,37,0,12,8,0
2718,64,6,37,0,20,12,0
2719,163,17,37,0,12,20,0
2720,140,11,37,0,20,16,0
2721,801,29,37,0,0,0,0
2722,469,60,37,0,20,32,0
2723,2,14,37,0,0,12,0
2724,63,6,37,0,20,28,0
2725,217,21,37,0,20,16,0
2726,219,21,37,0,20,8,0
2727,110,9,37,36,0,0,0
2728,275,25,37,0,20,12,0
2729,378,54,37,0,20,20,0
2730,301,26,37,0,12,8,0
2732,22,2,37,0,20,16,0
2733,32,2,37,0,12,20,0
2734,353,44,37,0,20,20,0
2735,454,56,37,0,20,32,0
2739,14,14,37,0,20,12,0
2740,112,3,37,0,20,24,0
2747,161,17,37,0,20,20,0
2748,1,14,37,0,12,20,0
2749,124,12,37,32,0,0,0
2751,380,54,37,0,20,32,0
2752,585,54,37,0,12,20,0
2753,18,2,37,0,12,16,0
2754,30,2,37,24,0,0,0
2755,140,11,37,0,20,32,0
2756,280,76,37,0,20,32,0
2757,151,12,37,0,12,20,0
2758,181,16,37,0,20,28,0
2760,14,14,37,0,20,8,0
2761,311,20,37,0,20,24,0
2762,312,75,37,0,20,20,0
2763,569,6,37,0,20,24,8
2764,414,52,37,0,20,8,0
2765,569,6,37,0,12,20,0
2766,372,46,37,0,12,20,0
2767,372,46,37,0,12,24,0
2768,371,46,37,0,20,24,0
2769,87,7,37,0,20,20,0
2771,246,21,37,20,0,0,0
2772,300,4,37,0,12,20,0
2774,217,21,37,20,0,0,0
2777,368,46,37,0,20,20,0
2778,373,46,37,0,20,24,0
2780,399,56,37,0,20,28,0
2781,399,56,37,0,20,32,0
2782,400,56,37,0,8,20,0
2783,260,41,37,0,20,12,0
2784,407,47,37,0,12,8,0
2785,192,76,37,0,20,20,0
2786,482,41,37,0,20,20,0
2787,249,41,37,0,20,32,0
2788,482,41,37,0,20,16,0
2789,108,9,37,0,20,32,0
2790,280,76,37,0,20,8,0
2791,285,22,37,0,20,8,0
2792,316,20,37,0,12,20,0
2793,308,26,37,0,20,16,0
2794,405,57,37,24,0,0,0
2795,287,75,37,0,20,12,0
2796,111,3,37,0,20,32,0
2797,154,16,37,0,20,12,0
2799,508,75,37,0,20,16,0
2803,352,44,37,0,20,28,0
2804,352,44,37,0,0,24,0
2805,314,75,37,0,12,24,0
2806,42,4,37,0,20,24,0
2807,315,75,37,0,20,8,0
2808,290,75,37,0,20,16,0
2809,320,76,37,0,12,20,0
2810,316,20,37,0,12,12,0
2811,21,2,37,24,0,0,0
2812,425,53,37,0,20,8,0
2813,440,53,37,24,0,0,0
2814,110,9,37,0,12,32,0
2815,268,25,37,0,20,16,0
2816,267,25,37,0,20,24,0
2817,238,19,37,0,20,12,0
2818,238,19,37,0,20,12,0
2819,248,21,37,0,20,8,0
2820,421,52,37,0,20,12,0
2821,290,75,37,0,12,20,0
2822,131,13,37,0,20,8,0
2823,216,20,37,28,0,0,0
2825,175,17,37,0,20,16,0
2827,418,52,37,36,0,0,0
2828,435,53,37,0,20,20,0
2830,166,22,37,0,20,12,0
2831,400,56,37,0,12,20,0
2832,29,4,37,0,20,32,0
2833,320,76,37,0,12,20,0
2834,50,5,37,0,20,32,0
2836,299,26,37,0,20,32,0
2838,396,57,37,0,20,32,0
2841,558,22,37,0,20,8,0
2842,461,58,37,0,20,32,0
2843,89,3,37,0,20,32,0
2844,188,16,37,0,20,20,0
2845,296,26,37,0,20,20,0
2846,144,11,37,28,0,0,0
2847,433,47,37,0,20,32,0
2849,316,20,37,0,20,16,0
2850,293,75,37,0,20,20,0
2852,216,20,37,0,20,20,0
2853,508,75,37,0,20,32,0
2854,162,17,37,0,20,20,0
2855,362,40,37,0,20,12,0
2856,361,40,37,0,20,20,0
2857,360,40,37,0,20,28,0
2859,194,76,37,0,20,20,0
2860,29,4,37,0,20,12,0
2861,399,56,37,20,0,0,0
2862,399,56,37,28,0,0,0
2864,506,7,37,0,20,32,0
2865,474,60,37,0,20,24,0
2866,203,19,37,0,20,20,0
2867,203,19,37,0,20,16,0
2869,203,19,37,0,20,20,0
2871,558,22,37,0,20,32,0
2872,197,19,37,0,20,16,0
2873,206,19,37,0,12,12,0
2874,189,16,37,0,20,32,0
2881,90,9,37,0,20,32,0
2882,422,52,37,0,20,20,0
2883,56,5,37,0,20,28,0
2884,394,57,37,0,20,32,0
2885,161,17,37,0,20,16,0
2886,484,57,37,0,20,16,0
2888,233,22,37,0,20,20,0
2889,415,52,37,0,20,24,0
2890,32,2,37,0,20,28,0
2891,73,7,37,0,12,24,0
2892,376,54,37,0,20,24,0
2893,410,44,37,0,12,24,8
2894,320,76,37,0,12,12,0
2897,173,17,37,24,0,0,0
2898,162,17,37,0,12,20,0
2899,163,17,37,0,20,8,0
2900,163,17,37,0,20,20,0
2901,154,16,37,0,12,16,0
2902,159,16,37,0,20,24,0
2903,157,16,37,0,20,16,0
2904,159,16,37,0,20,16,0
2905,164,17,37,0,20,20,0
2906,171,17,37,0,12,16,0
2908,309,26,37,0,12,20,8
2909,228,76,37,0,12,12,8
2910,208,20,37,0,12,20,0
2911,191,76,37,0,12,8,0
2912,197,19,37,0,12,16,0
2913,129,13,37,0,20,8,0
2914,215,20,37,0,20,20,0
2915,171,17,37,0,20,28,0
2916,172,17,37,0,20,12,0
2917,171,17,37,0,12,20,0
2918,51,5,37,0,20,12,0
2920,101,3,37,0,12,28,0
2921,401,54,37,0,20,24,0
2922,366,46,37,0,20,32,0
2923,382,47,37,0,20,20,0
2924,384,46,37,0,12,16,0
2925,452,56,37,0,12,20,0
2926,56,5,37,28,0,0,0
2927,476,60,37,0,12,20,0
2928,36,4,37,0,20,20,0
2929,310,4,37,0,20,28,0
2931,285,22,37,0,20,12,0
2932,122,12,37,0,20,24,0
2933,317,20,37,0,20,20,0
2934,273,25,37,0,12,24,8
2935,413,52,37,24,0,0,0
2937,419,52,37,0,12,24,0
2938,132,13,37,0,20,28,0
2939,140,11,37,0,20,20,0
2941,24,2,37,0,20,24,0
2945,167,22,37,36,0,0,0
2946,109,9,37,0,12,12,0
2947,476,60,37,0,20,24,0
2948,484,57,37,0,20,8,0
2950,448,57,37,0,20,16,0
2951,448,57,37,0,20,20,0
2952,460,58,37,0,20,12,0
2953,160,16,37,0,20,8,0
2954,173,17,37,0,20,28,0
2955,362,40,37,28,0,0,0
2956,262,25,37,0,20,8,0
2957,412,52,37,0,12,8,0
2958,439,53,37,28,0,0,0
2959,206,19,37,0,20,20,0
2962,108,9,37,0,12,28,0
2963,108,9,37,0,20,24,0
2964,156,16,37,0,20,20,0
2965,163,17,37,0,12,16,0
2966,215,20,37,0,20,16,0
2967,225,21,37,0,20,24,0
2968,243,41,37,0,12,12,0
2973,51,5,37,0,20,16,0
2978,44,5,37,0,20,20,0
2980,479,5,37,0,20,32,0
2985,449,57,37,0,20,32,0
2986,439,53,37,0,20,16,0
2987,109,9,37,0,20,32,0
2988,120,12,37,0,20,20,0
2989,511,56,37,0,20,24,0
2990,430,47,37,24,0,0,0
2991,82,7,37,0,20,16,0
2992,190,17,37,0,20,16,8
2993,62,6,37,0,20,32,0
2994,360,40,37,0,20,8,0
2996,53,5,37,0,20,24,0
2997,537,72,37,0,0,0,0
3004,268,25,37,0,12,24,0
3014,49,5,37,0,20,20,0
3017,151,12,37,0,20,28,0
3018,389,54,37,0,12,32,0
3035,283,76,37,0,20,20,0
3044,50,5,37,0,20,20,0
3053,471,60,37,12,0,0,0
3055,345,44,37,0,20,20,0
3056,506,7,37,0,20,12,0
3057,506,7,37,0,12,16,0
3058,86,7,37,0,8,16,0
3059,140,11,37,0,20,20,0
3060,140,11,37,0,20,16,0
3061,340,40,37,20,0,0,0
3067,23,2,37,0,20,16,0
3069,554,59,37,0,0,0,0
3075,15,14,37,0,0,16,0
3077,292,76,37,0,20,32,0
3078,175,17,37,0,20,16,0
3081,454,56,37,0,20,32,0
3087,446,57,37,0,12,12,0
3088,424,52,37,0,0,16,0
3093,399,56,37,0,20,16,0
3102,424,52,37,0,12,20,0
3103,409,44,37,0,20,12,0
3106,86,7,37,0,20,20,0
3107,506,7,37,0,0,8,0
3112,77,7,37,0,20,16,0
3114,157,16,37,0,20,32,0
3118,20,2,37,0,12,32,0
3119,15,14,37,0,20,16,0
3136,505,7,37,0,12,32,0
3137,149,12,37,0,12,16,0
3150,432,47,37,0,20,12,0
3151,432,47,37,0,20,20,0
3159,577,17,37,0,20,32,0
3163,553,9,37,0,12,32,0
3167,125,13,37,0,12,8,0
3169,83,7,37,0,20,20,0
3170,83,7,37,0,20,16,0
3177,378,54,37,0,12,20,0
3180,446,57,37,0,12,12,0
3182,296,26,37,32,0,0,0
3188,23,2,37,0,20,16,0
3191,35,4,37,0,12,20,0
3192,35,4,37,0,12,12,0
3197,112,3,37,0,20,12,0
3200,159,16,37,0,20,16,0
3201,19,2,37,0,20,12,0
3205,22,2,37,0,20,24,0
3206,222,21,37,28,0,0,0
3207,94,3,37,0,20,32,0
3208,582,54,37,0,20,20,0
3209,424,52,37,0,20,24,0
3210,275,25,37,0,20,20,0
3212,165,22,37,0,20,16,0
3213,68,13,37,0,20,24,0
3214,288,75,37,0,20,24,0
3215,320,76,37,0,20,20,0
3216,289,75,37,0,20,28,0
3217,473,60,37,0,20,8,0
3218,467,60,37,0,20,32,0
3219,288,75,37,0,20,24,0
3220,405,57,37,0,12,32,0
3221,190,17,37,0,12,20,0
3222,35,4,37,0,20,20,0
3223,229,20,37,0,12,16,0
3224,583,5,37,28,0,0,0
3225,583,5,37,0,20,12,0
3226,65,6,37,0,20,28,0
3227,391,54,37,0,20,16,0
3228,231,76,37,0,12,12,0
3229,349,44,37,0,20,20,8
3230,324,42,37,0,20,8,0
3231,321,42,37,0,20,16,0
3232,403,54,37,0,20,16,0
3233,419,52,37,0,20,16,0
3234,123,12,37,0,12,16,0
3235,553,9,37,0,12,32,0
3236,178,22,37,0,20,24,0
3237,430,47,37,0,20,0,0
3239,478,60,37,0,20,32,0
3241,369,46,37,0,12,0,0
3243,312,75,37,0,20,20,0
3245,436,53,37,0,12,8,0
3247,442,53,37,0,12,28,0
3248,464,58,37,0,20,20,0
3250,209,20,37,0,20,20,0
3251,218,21,37,0,20,12,0
3252,166,22,37,0,20,16,0
3253,228,76,37,0,20,16,0
3254,392,56,37,36,0,0,0
3255,273,25,37,0,20,12,0
3258,478,60,37,0,20,32,0
3259,383,47,37,0,20,28,0
3260,473,60,37,0,12,20,0
3261,475,60,37,0,20,32,0
3262,216,20,37,0,20,24,0
3265,288,75,37,0,20,24,0
3266,178,22,37,0,20,24,0
3267,432,47,37,0,20,20,0
3268,440,53,37,0,12,12,0
3269,180,16,37,0,12,16,0
3270,311,20,37,0,20,8,0
3271,13,14,37,0,20,20,0
3273,362,40,37,0,20,24,0
3274,50,5,37,0,20,32,0
3276,445,58,37,0,20,8,0
3277,392,56,37,0,20,8,0
3278,433,47,37,0,20,12,0
3279,77,7,37,0,20,12,0
3280,192,76,37,0,20,24,0
3281,228,76,37,0,20,20,0
3282,218,21,37,0,20,16,0
3283,409,44,37,0,20,20,0
3284,44,5,37,0,20,24,0
3285,44,5,37,0,20,20,0
3286,52,5,37,0,20,16,0
3288,131,13,37,0,20,8,0
3289,124,12,37,0,20,12,0
3290,470,57,37,0,20,32,0
3291,174,17,37,0,20,28,0
3292,176,17,37,0,20,20,0
3293,209,20,37,0,20,8,0
3294,242,41,37,0,20,24,0
3295,356,44,37,0,20,12,0
3296,64,6,37,0,20,16,0
3297,67,6,37,0,20,20,0
3298,60,6,37,0,20,32,0
3300,222,21,37,0,12,20,0
3301,161,17,37,0,20,20,0
3302,64,6,37,0,20,20,0
3303,311,20,37,0,12,8,0
3304,298,26,37,0,20,16,0
3305,298,26,37,0,20,16,0
3307,97,14,37,0,20,28,8
3308,101,3,37,0,20,16,0
3309,98,3,37,0,20,28,0
3310,94,3,37,0,12,20,0
3311,553,9,37,0,20,8,0
3313,376,54,37,0,20,20,0
3319,81,7,37,0,20,32,0
3320,80,6,37,0,20,32,8
3322,442,53,37,0,20,12,0
3324,444,53,37,0,20,24,0
3328,200,19,37,0,20,20,0
3329,187,16,37,0,0,8,0
3331,327,42,37,0,20,20,0
3332,191,76,37,0,20,12,0
3334,187,16,37,0,20,20,0
3336,197,19,37,0,20,16,0
3337,165,22,37,0,20,20,0
3339,165,22,37,0,20,8,0
3342,225,21,37,0,20,20,0
3344,286,76,37,0,12,20,0
3347,116,9,37,0,20,16,0
3348,107,9,37,0,12,24,0
3349,118,9,37,0,12,12,0
3350,394,57,37,0,20,16,0
3351,394,57,37,0,20,32,0
3352,452,56,37,0,20,12,0
3360,373,46,37,0,20,32,0
3362,253,41,37,0,20,8,0
3363,254,41,37,0,20,20,0
3364,422,52,37,0,20,16,0
3366,401,54,37,0,20,20,0
3367,36,4,37,0,12,16,0
3370,115,9,37,0,20,28,0
3371,309,26,37,0,20,24,0
3372,111,3,37,0,20,12,0
3379,366,46,37,0,12,28,0
3380,475,60,37,0,20,24,0
3381,74,7,37,0,12,20,8
3382,389,54,37,0,20,24,0
3383,70,7,37,0,20,24,0
3384,70,7,37,0,20,12,0
3386,3,14,37,0,12,8,0
3387,118,9,37,0,12,32,0
3388,25,2,37,0,12,8,0
3389,25,2,37,0,12,32,0
3390,68,13,37,0,20,32,0
3391,87,7,37,0,20,32,0
3394,413,52,37,0,20,24,0
3395,429,47,37,0,20,16,0
3397,553,9,37,0,12,16,0
3400,265,25,37,0,20,28,0
3401,20,2,37,0,12,32,0
3402,19,2,37,0,20,32,0
3403,26,2,37,0,20,16,0
3404,422,52,37,0,20,28,0
3406,51,5,37,0,20,32,0
3407,368,46,37,0,20,32,0
3408,455,56,37,0,20,24,0
3409,156,16,37,0,20,24,0
3412,232,22,37,0,12,24,0
3415,104,3,37,16,0,0,0
3417,105,9,37,0,20,12,0
3418,112,3,37,0,20,32,0
3420,172,17,37,0,12,24,8
3422,558,22,37,0,20,28,0
3423,385,46,37,0,12,28,0
3425,63,6,37,0,20,16,0
3427,387,46,37,0,20,12,0
3428,375,46,37,0,20,8,0
3429,228,76,37,0,12,24,0
3430,352,44,37,0,0,8,0
3431,48,5,37,0,20,24,0
3432,49,5,37,0,20,12,0
3433,49,5,37,0,12,16,0
3434,270,25,37,0,20,20,0
3435,249,41,37,0,20,16,0
3436,201,19,37,0,20,8,0
3439,15,14,37,0,12,28,0
3443,577,17,37,0,20,32,0
3445,207,19,37,0,20,16,0
3447,219,21,37,0,20,16,0
3453,200,19,37,0,8,20,0
3454,401,54,37,0,20,32,0
3455,452,56,37,0,20,16,0
3458,200,19,37,0,20,16,0
3459,278,25,37,0,20,12,0
3460,278,25,37,0,20,16,0
3461,16,14,37,0,20,16,0
3462,24,2,37,0,20,12,0
3463,114,3,37,0,20,32,0
3464,462,58,37,0,20,20,0
3465,369,46,37,0,20,20,0
3469,175,17,37,0,20,32,0
3471,26,2,37,0,12,16,0
3472,474,60,37,0,20,32,0
3473,394,57,37,0,12,32,0
3474,115,9,37,0,20,12,0
3475,167,22,37,0,20,28,0
3476,197,19,37,36,0,0,0
3477,465,57,37,0,20,16,0
3478,470,57,37,28,0,0,0
3480,311,20,37,0,20,28,0
3481,282,75,37,0,20,20,0
3482,51,5,37,0,20,32,0
3483,129,13,37,0,20,24,0
3484,14,14,37,0,12,32,0
3485,18,2,37,0,12,20,0
3486,218,21,37,0,20,24,0
3487,206,19,37,0,20,16,0
3488,435,53,37,0,12,20,0
3489,281,75,37,0,20,20,0
3490,282,75,37,0,20,28,0
3491,184,16,37,0,12,24,0
3492,409,44,37,0,20,32,0
3493,452,56,37,0,20,20,0
3494,459,58,37,0,20,20,0
3495,149,12,37,0,20,20,0
3497,444,53,37,0,12,8,0
3498,422,52,37,0,20,8,0
3499,442,53,37,0,20,8,0
3500,60,6,37,0,20,16,0
3501,167,22,37,0,12,20,0
3502,221,21,37,0,20,28,0
3503,308,26,37,0,20,20,0
3505,441,53,37,12,0,0,0
3510,62,6,37,0,20,16,0
3511,474,60,37,0,20,32,0
3513,423,52,37,0,20,20,0
3514,228,76,37,0,8,16,8
3515,218,21,37,0,20,20,0
3516,458,58,37,0,20,32,0
3518,88,7,37,0,12,20,0
3520,577,17,37,0,12,32,0
3522,484,57,37,0,20,8,0
3523,448,57,37,0,12,20,0
3525,514,60,37,36,0,0,0
3526,104,3,37,0,12,24,0
3527,107,9,37,0,12,28,0
3528,143,13,37,0,20,20,0
3529,249,41,37,24,0,0,0
3531,467,60,37,0,20,28,0
3533,585,54,37,0,20,28,0
3534,425,53,37,0,12,20,0
3535,157,16,37,0,20,24,0
3537,467,60,37,0,20,20,0
3538,92,9,37,0,12,32,0
3541,167,22,37,0,20,32,0
3543,173,17,37,0,20,20,0
3545,163,17,37,0,12,16,0
3546,173,17,37,0,12,16,0
3548,173,17,37,0,12,24,0
3549,184,16,37,0,12,20,0
3560,160,16,37,0,20,24,0
3561,160,16,37,0,12,0,0
3562,577,17,37,0,20,8,0
3563,168,22,37,0,20,20,0
3564,170,22,37,0,20,20,0
3566,380,54,37,0,20,32,0
3567,80,6,37,0,20,24,0
3568,403,54,37,0,20,8,0
3569,83,7,37,0,20,32,0
3570,30,2,37,0,20,28,0
3571,221,21,37,0,20,20,0
3572,62,6,37,0,12,16,0
3573,286,76,37,0,20,24,0
3580,219,21,37,0,20,24,0
3581,216,20,37,0,20,20,0
3582,391,54,37,0,12,24,0
3583,188,16,37,0,20,16,0
3584,64,6,37,0,20,32,0
3585,68,13,37,0,20,32,0
3587,455,56,37,0,12,16,0
3588,291,75,37,0,20,12,0
3589,403,54,37,28,0,0,0
3590,426,52,37,24,0,0,0
3591,68,13,37,0,20,20,0
3595,310,4,37,0,20,24,0
3596,384,46,37,0,20,20,0
3597,270,25,37,0,20,8,0
3598,176,17,37,0,20,20,0
3601,266,25,37,0,20,12,0
3602,275,25,37,0,20,32,0
3607,195,76,37,0,20,16,0
3608,209,20,37,0,20,32,0
3609,19,2,37,0,20,16,0
3611,26,2,37,0,20,20,0
3612,296,26,37,0,0,8,0
3616,128,13,37,0,20,16,0
3620,403,54,37,0,20,24,0
3621,23,2,37,0,20,32,0
3623,88,7,37,0,12,20,0
3624,424,52,37,0,20,28,0
3625,109,9,37,0,20,20,0
3626,308,26,37,0,20,16,0
3627,21,2,37,0,20,8,0
3630,415,52,37,0,20,16,0
3631,44,5,37,16,0,0,0
3632,205,19,37,0,20,8,0
3633,234,22,37,0,20,28,0
3634,232,22,37,0,20,24,0
3639,292,76,37,0,20,32,0
3640,65,6,37,0,20,24,0
3641,223,21,37,0,20,24,0
3643,440,53,37,0,12,20,0
3644,289,75,37,0,20,8,0
3645,73,7,37,20,0,0,0
3648,427,47,37,0,20,16,0
3650,446,57,37,20,0,0,0
3652,453,56,37,0,20,20,0
3658,298,26,37,0,20,12,0
3659,119,12,37,0,20,20,0
3660,120,12,37,0,20,16,0
3693,811,29,37,0,0,0,0
3700,309,26,37,0,20,8,0
3701,302,26,37,0,20,16,0
3702,98,3,37,0,20,32,0
3705,467,60,37,0,20,24,0
3708,453,56,37,0,20,20,0
3709,20,2,37,0,20,20,0
3710,20,2,37,28,0,0,0
3712,455,56,37,0,20,8,0
3716,811,29,37,0,0,0,0
3717,153,12,37,0,20,12,0
3720,293,75,37,0,12,20,0
3722,208,20,37,0,20,12,0
3725,267,25,37,0,20,20,0
3726,205,19,37,0,20,24,0
3728,394,57,37,0,20,20,0
3729,392,56,37,0,20,32,0
3730,364,58,37,0,12,8,0
3731,385,46,37,0,20,28,0
3732,385,46,37,0,20,16,0
3733,42,4,37,0,20,24,0
3734,430,47,37,0,12,24,0
3738,227,20,37,24,0,0,0
3739,399,56,37,0,20,24,0
3741,22,2,37,0,20,12,0
3742,476,60,37,0,12,0,0
3747,239,21,37,0,20,20,0
3748,26,2,37,0,20,32,0
3749,225,21,37,0,20,20,0
3750,32,2,37,0,20,20,0
3751,373,46,37,0,20,32,0
3754,473,60,37,0,12,12,0
3757,471,60,37,0,20,8,0
3758,412,52,37,0,20,20,0
3760,421,52,37,0,12,12,0
3761,412,52,37,0,20,12,0
3762,413,52,37,0,20,24,0
3763,505,7,37,0,20,32,0
3764,45,5,37,36,0,0,0
3765,223,21,37,0,20,16,0
3768,314,75,37,0,20,20,0
3770,312,75,37,16,0,0,0
3771,371,46,37,0,12,20,0
3772,311,20,37,0,12,8,0
3773,479,5,37,0,20,16,0
3774,165,22,37,0,20,16,0
3777,56,5,37,0,20,16,0
3778,381,47,37,0,20,16,0
3780,281,75,37,0,20,20,0
3781,482,41,37,0,20,12,0
3782,91,9,37,0,20,32,0
3783,223,21,37,0,20,20,0
3784,221,21,37,0,20,32,0
3785,14,14,37,0,12,16,0
3786,25,2,37,0,20,24,0
3789,401,54,37,0,20,32,0
3790,265,25,37,0,20,16,0
3791,202,19,37,0,20,16,0
3792,219,21,37,0,20,12,0
3794,514,60,37,0,20,8,0
3795,577,17,37,0,20,28,8
3796,462,58,37,0,20,12,0
3799,371,46,37,0,20,32,0
3801,471,60,37,0,12,20,0
3802,284,22,37,0,12,20,0
3803,173,17,37,0,20,24,0
3804,293,75,37,0,12,20,0
3805,391,54,37,0,12,20,0
3806,421,52,37,0,12,24,8
3807,367,46,37,0,12,28,8
3809,213,19,37,0,8,20,0
3810,168,22,37,0,20,20,0
3812,217,21,37,0,20,20,0
3823,433,47,37,0,20,32,0
3824,585,54,37,0,20,12,0
3825,302,26,37,0,12,12,0
3826,71,7,37,0,20,24,0
3827,64,6,37,0,20,32,0
3828,46,13,37,0,12,20,0
3829,124,12,37,0,20,24,0
3830,178,22,37,0,20,8,0
3831,288,75,37,0,20,24,0
3833,373,46,37,0,20,28,0
3835,119,12,37,0,20,32,0
3837,263,53,37,0,20,24,0
3838,227,20,37,0,20,8,0
3840,222,21,37,0,20,24,0
3842,192,76,37,0,20,16,0
3843,285,22,37,0,12,20,0
3847,405,57,37,0,12,28,0
3848,401,54,37,0,20,20,0
3850,467,60,37,0,20,28,0
3851,246,21,37,32,0,0,0
3852,124,12,37,0,8,20,0
3853,430,47,37,24,0,0,0
3857,441,53,37,0,20,24,0
3858,108,9,37,0,12,20,0
3860,208,20,37,0,20,16,0
3861,373,46,37,0,20,8,0
3864,302,26,37,0,20,12,0
3867,379,54,37,0,20,8,0
3868,127,42,37,0,20,24,0
3869,287,75,37,0,12,8,0
3872,430,47,37,0,20,32,0
3874,18,2,37,0,20,16,0
3875,427,47,37,0,12,20,0
3876,200,19,37,0,20,20,0
3877,93,3,37,0,20,16,0
3883,470,57,37,0,20,24,0
3884,367,46,37,36,0,0,0
3886,80,6,37,0,12,24,0
3887,115,9,37,0,12,16,0
3888,86,7,37,0,20,28,0
3889,299,26,37,0,12,16,0
3891,269,25,37,0,20,24,0
3893,269,25,37,0,20,16,0
3894,259,21,37,0,20,32,0
3896,368,46,37,0,12,24,0
3897,400,56,37,0,20,28,0
3912,176,17,37,0,20,32,0
3913,492,72,37,0,0,0,0
3946,715,68,37,0,0,0,0
3947,458,58,37,0,20,24,0
4049,266,25,37,0,20,20,0
4055,87,7,37,0,20,32,0
4063,105,9,37,0,0,0,0
4064,289,75,37,0,20,24,0
4065,300,4,37,0,20,28,0
4068,582,54,37,0,20,32,0
4101,465,57,37,0,20,16,0
4102,86,7,37,20,0,0,0
4103,77,7,37,0,12,20,0
4108,323,42,37,0,20,28,0
4111,65,6,37,0,20,32,0
4112,569,6,37,0,20,32,0
4115,87,7,37,28,0,0,0
4118,256,41,37,0,20,32,0
4129,128,13,37,0,20,16,0
4130,82,7,37,0,20,32,0
4131,506,7,37,0,20,12,0
4132,465,57,37,0,20,12,0
4137,467,60,37,0,20,24,0
4144,30,2,37,0,20,12,0
4153,175,17,37,0,20,20,0
4156,181,16,37,0,20,24,8
4161,110,9,37,0,20,24,0
4162,506,7,37,0,12,28,0
4163,82,7,37,0,20,32,0
4164,55,5,37,0,20,24,0
4165,479,5,37,0,20,24,0
4166,121,12,37,0,20,20,0
4168,326,42,37,0,12,20,0
4171,466,58,37,0,12,16,0
4176,477,60,37,0,12,20,0
4183,85,6,37,0,20,16,0
4185,24,2,37,0,20,28,0
4187,137,11,37,36,0,0,0
4191,287,75,37,20,0,0,0
4194,84,6,37,0,20,8,0
4195,352,44,37,0,20,16,0
4200,16,14,37,0,20,20,0
4201,385,46,37,0,20,8,0
4202,455,56,37,0,20,20,0
4203,365,58,37,0,12,16,0
4208,401,54,37,0,20,32,0
4209,407,47,37,0,20,16,0
4215,55,5,37,0,20,24,0
4216,580,41,37,0,20,8,0
4219,82,7,37,0,20,32,0
4221,477,60,37,0,20,8,0
4223,122,12,37,0,20,12,0
4224,304,26,37,0,12,12,0
4226,119,12,37,16,0,0,0
4230,248,21,37,0,0,8,0
4231,248,21,37,0,20,24,0
4232,370,46,37,24,0,0,0
4235,251,41,37,0,12,20,0
4237,42,4,37,36,0,0,0
4238,449,57,37,0,20,12,0
4239,392,56,37,0,20,28,0
4240,53,5,37,0,20,28,0
4241,352,44,37,0,20,20,0
4243,205,19,37,0,12,20,0
4244,412,52,37,0,12,20,0
4246,412,52,37,0,12,16,0
4247,383,47,37,0,12,20,0
4249,474,60,37,0,12,8,0
4250,297,26,37,0,0,8,0
4252,364,58,37,0,20,24,0
4253,412,52,37,0,12,12,0
4255,214,20,37,0,20,8,0
4256,414,52,37,0,20,24,0
4257,425,53,37,0,12,28,8
4258,291,75,37,0,20,20,0
4259,272,40,37,16,0,0,0
4260,107,9,37,0,20,24,0
4262,89,3,37,0,12,12,0
4272,401,54,37,0,20,24,0
4273,300,4,37,0,12,28,0
4274,305,26,37,0,20,28,0
4276,226,17,37,0,8,20,0
4277,316,20,37,0,20,28,0
4278,317,20,37,0,20,12,0
4279,44,5,37,0,20,32,0
4281,436,53,37,16,0,0,0
4283,16,14,37,0,20,28,0
4284,380,54,37,0,20,24,0
4285,214,20,37,0,20,16,0
4286,265,25,37,0,20,24,0
4288,379,54,37,0,20,20,0
4295,134,13,37,0,20,20,0
4298,59,6,37,0,20,28,0
4299,71,7,37,0,12,24,0
4303,553,9,37,0,12,12,0
4309,455,56,37,0,20,20,0
4317,447,57,37,28,0,0,0
4318,8,14,37,0,20,20,0
4321,409,44,37,0,20,16,0
4322,407,47,37,0,12,8,0
4323,262,25,37,0,20,24,0
4325,365,58,37,0,20,24,0
4330,13,14,37,0,12,20,0
4332,90,9,37,0,20,28,0
4333,1,14,37,0,20,28,0
4334,294,4,37,0,20,20,0
4335,391,54,37,0,20,24,0
4336,368,46,37,0,20,20,0
4337,365,58,37,28,0,0,0
4340,445,58,37,0,20,32,0
4341,387,46,37,0,12,20,0
4348,237,22,37,0,20,20,8
4350,287,75,37,0,12,20,0
4352,427,47,37,0,20,32,0
4355,364,58,37,0,12,20,0
4356,396,57,37,0,20,20,0
4358,432,47,37,0,20,32,0
4359,469,60,37,0,20,24,0
4365,90,9,37,0,12,12,0
4368,93,3,37,0,20,8,0
4370,392,56,37,0,20,16,0
4372,320,76,37,12,0,0,0
4374,421,52,37,0,12,16,0
4377,388,54,37,0,12,20,0
4378,285,22,37,0,20,20,8
4381,333,40,37,0,12,12,0
4383,197,19,37,0,12,20,0
4384,36,4,37,0,12,24,0
4387,156,16,37,0,20,8,0
4389,181,16,37,20,0,0,0
4392,445,58,37,0,0,8,0
