Store Number,Ship Date,Item Description,Item Number,Qty Shipped,Carrier,Tracking Number,Website
1906,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700389544,https://www.fedex.com/fedextrack/?trknbr=412700389544&trkqual=12028~412700389544~FDEG
2003,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700394587,https://www.fedex.com/fedextrack/?trknbr=412700394587&trkqual=12028~412700394587~FDEG
5045,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280522446162,https://www.fedex.com/fedextrack/?trknbr=280522446162&trkqual=12028~280522446162~FDEG
5229,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700388272,https://www.fedex.com/fedextrack/?trknbr=412700388272&trkqual=12028~412700388272~FDEG
4583,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700334169,https://www.fedex.com/fedextrack/?trknbr=412700334169&trkqual=12028~412700334169~FDEG
4543,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280437564521,https://www.fedex.com/fedextrack/?trknbr=280437564521&trkqual=12028~280437564521~FDEG
635,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431688,https://www.fedex.com/fedextrack/?trknbr=412700431688&trkqual=12028~412700431688~FDEG
890,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428887,https://www.fedex.com/fedextrack/?trknbr=412700428887&trkqual=12028~412700428887~FDEG
959,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431909,https://www.fedex.com/fedextrack/?trknbr=412700431909&trkqual=12028~412700431909~FDEG
1104,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429254,https://www.fedex.com/fedextrack/?trknbr=412700429254&trkqual=12028~412700429254~FDEG
1242,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429405,https://www.fedex.com/fedextrack/?trknbr=412700429405&trkqual=12028~412700429405~FDEG
1385,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429530,https://www.fedex.com/fedextrack/?trknbr=412700429530&trkqual=12028~412700429530~FDEG
1640,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429699,https://www.fedex.com/fedextrack/?trknbr=412700429699&trkqual=12028~412700429699~FDEG
1763,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429817,https://www.fedex.com/fedextrack/?trknbr=412700429817&trkqual=12028~412700429817~FDEG
1966,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429975,https://www.fedex.com/fedextrack/?trknbr=412700429975&trkqual=12028~412700429975~FDEG
2089,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430074,https://www.fedex.com/fedextrack/?trknbr=412700430074&trkqual=12028~412700430074~FDEG
2116,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430100,https://www.fedex.com/fedextrack/?trknbr=412700430100&trkqual=12028~412700430100~FDEG
2265,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430214,https://www.fedex.com/fedextrack/?trknbr=412700430214&trkqual=12028~412700430214~FDEG
2630,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430420,https://www.fedex.com/fedextrack/?trknbr=412700430420&trkqual=12028~412700430420~FDEG
2833,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430590,https://www.fedex.com/fedextrack/?trknbr=412700430590&trkqual=12028~412700430590~FDEG
3514,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430946,https://www.fedex.com/fedextrack/?trknbr=412700430946&trkqual=12028~412700430946~FDEG
3474,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427398,https://www.fedex.com/fedextrack/?trknbr=412700427398&trkqual=12028~412700427398~FDEG
3235,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430832,https://www.fedex.com/fedextrack/?trknbr=412700430832&trkqual=12028~412700430832~FDEG
3215,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430810,https://www.fedex.com/fedextrack/?trknbr=412700430810&trkqual=12028~412700430810~FDEG
4459,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431162,https://www.fedex.com/fedextrack/?trknbr=412700431162&trkqual=12028~412700431162~FDEG
2519,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336996,https://www.fedex.com/fedextrack/?trknbr=412700336996&trkqual=12028~412700336996~FDEG
2629,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337065,https://www.fedex.com/fedextrack/?trknbr=412700337065&trkqual=12028~412700337065~FDEG
2706,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280448188937,https://www.fedex.com/fedextrack/?trknbr=280448188937&trkqual=12028~280448188937~FDEG
2815,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280463857753,https://www.fedex.com/fedextrack/?trknbr=280463857753&trkqual=12028~280463857753~FDEG
2903,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700333817,https://www.fedex.com/fedextrack/?trknbr=412700333817&trkqual=12028~412700333817~FDEG
3201,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337374,https://www.fedex.com/fedextrack/?trknbr=412700337374&trkqual=12028~412700337374~FDEG
3491,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337514,https://www.fedex.com/fedextrack/?trknbr=412700337514&trkqual=12028~412700337514~FDEG
3495,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419117158,https://www.fedex.com/fedextrack/?trknbr=280419117158&trkqual=12028~280419117158~FDEG
3518,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419068167,https://www.fedex.com/fedextrack/?trknbr=280419068167&trkqual=12028~280419068167~FDEG
3295,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419112498,https://www.fedex.com/fedextrack/?trknbr=280419112498&trkqual=12028~280419112498~FDEG
2786,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280421102692,https://www.fedex.com/fedextrack/?trknbr=280421102692&trkqual=12028~280421102692~FDEG
3276,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280437519390,https://www.fedex.com/fedextrack/?trknbr=280437519390&trkqual=12028~280437519390~FDEG
5139,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280437577110,https://www.fedex.com/fedextrack/?trknbr=280437577110&trkqual=12028~280437577110~FDEG
5203,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280381087018,https://www.fedex.com/fedextrack/?trknbr=280381087018&trkqual=12028~280381087018~FDEG
2980,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419107250,https://www.fedex.com/fedextrack/?trknbr=280419107250&trkqual=12028~280419107250~FDEG
5130,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337970,https://www.fedex.com/fedextrack/?trknbr=412700337970&trkqual=12028~412700337970~FDEG
5466,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419136473,https://www.fedex.com/fedextrack/?trknbr=280419136473&trkqual=12028~280419136473~FDEG
5247,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280368796210,https://www.fedex.com/fedextrack/?trknbr=280368796210&trkqual=12028~280368796210~FDEG
4427,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337867,https://www.fedex.com/fedextrack/?trknbr=412700337867&trkqual=12028~412700337867~FDEG
5414,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700338083,https://www.fedex.com/fedextrack/?trknbr=412700338083&trkqual=12028~412700338083~FDEG
528,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428604,https://www.fedex.com/fedextrack/?trknbr=412700428604&trkqual=12028~412700428604~FDEG
2209,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280368517280,https://www.fedex.com/fedextrack/?trknbr=280368517280&trkqual=12028~280368517280~FDEG
2367,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280360626367,https://www.fedex.com/fedextrack/?trknbr=280360626367&trkqual=12028~280360626367~FDEG
2599,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280368172076,https://www.fedex.com/fedextrack/?trknbr=280368172076&trkqual=12028~280368172076~FDEG
2715,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280366000450,https://www.fedex.com/fedextrack/?trknbr=280366000450&trkqual=12028~280366000450~FDEG
2891,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280363204739,https://www.fedex.com/fedextrack/?trknbr=280363204739&trkqual=12028~280363204739~FDEG
3764,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280333649261,https://www.fedex.com/fedextrack/?trknbr=280333649261&trkqual=12028~280333649261~FDEG
3783,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280361982729,https://www.fedex.com/fedextrack/?trknbr=280361982729&trkqual=12028~280361982729~FDEG
5388,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280367035922,https://www.fedex.com/fedextrack/?trknbr=280367035922&trkqual=12028~280367035922~FDEG
3829,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280363121599,https://www.fedex.com/fedextrack/?trknbr=280363121599&trkqual=12028~280363121599~FDEG
4383,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280360289268,https://www.fedex.com/fedextrack/?trknbr=280360289268&trkqual=12028~280360289268~FDEG
2774,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280367207159,https://www.fedex.com/fedextrack/?trknbr=280367207159&trkqual=12028~280367207159~FDEG
2765,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280378263969,https://www.fedex.com/fedextrack/?trknbr=280378263969&trkqual=12028~280378263969~FDEG
424,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700391007,https://www.fedex.com/fedextrack/?trknbr=412700391007&trkqual=12028~412700391007~FDEG
448,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280522994661,https://www.fedex.com/fedextrack/?trknbr=280522994661&trkqual=12028~280522994661~FDEG
1959,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700394554,https://www.fedex.com/fedextrack/?trknbr=412700394554&trkqual=12028~412700394554~FDEG
2090,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700394635,https://www.fedex.com/fedextrack/?trknbr=412700394635&trkqual=12028~412700394635~FDEG
5116,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280486088534,https://www.fedex.com/fedextrack/?trknbr=280486088534&trkqual=12028~280486088534~FDEG
5151,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396064,https://www.fedex.com/fedextrack/?trknbr=412700396064&trkqual=12028~412700396064~FDEG
7280,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396557,https://www.fedex.com/fedextrack/?trknbr=412700396557&trkqual=12028~412700396557~FDEG
4317,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396774,https://www.fedex.com/fedextrack/?trknbr=412700396774&trkqual=12028~412700396774~FDEG
5281,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396156,https://www.fedex.com/fedextrack/?trknbr=412700396156&trkqual=12028~412700396156~FDEG
7324,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700389772,https://www.fedex.com/fedextrack/?trknbr=412700389772&trkqual=12028~412700389772~FDEG
3520,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700393937,https://www.fedex.com/fedextrack/?trknbr=412700393937&trkqual=12028~412700393937~FDEG
5218,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396086,https://www.fedex.com/fedextrack/?trknbr=412700396086&trkqual=12028~412700396086~FDEG
5391,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396204,https://www.fedex.com/fedextrack/?trknbr=412700396204&trkqual=12028~412700396204~FDEG
3443,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395491,https://www.fedex.com/fedextrack/?trknbr=412700395491&trkqual=12028~412700395491~FDEG
5488,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396226,https://www.fedex.com/fedextrack/?trknbr=412700396226&trkqual=12028~412700396226~FDEG
3842,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700391750,https://www.fedex.com/fedextrack/?trknbr=412700391750&trkqual=12028~412700391750~FDEG
4569,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280512912708,https://www.fedex.com/fedextrack/?trknbr=280512912708&trkqual=12028~280512912708~FDEG
4635,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280516277778,https://www.fedex.com/fedextrack/?trknbr=280516277778&trkqual=12028~280516277778~FDEG
4387,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700388191,https://www.fedex.com/fedextrack/?trknbr=412700388191&trkqual=12028~412700388191~FDEG
5753,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396307,https://www.fedex.com/fedextrack/?trknbr=412700396307&trkqual=12028~412700396307~FDEG
5872,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396340,https://www.fedex.com/fedextrack/?trknbr=412700396340&trkqual=12028~412700396340~FDEG
4679,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280522135682,https://www.fedex.com/fedextrack/?trknbr=280522135682&trkqual=12028~280522135682~FDEG
4187,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395790,https://www.fedex.com/fedextrack/?trknbr=412700395790&trkqual=12028~412700395790~FDEG
7238,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396498,https://www.fedex.com/fedextrack/?trknbr=412700396498&trkqual=12028~412700396498~FDEG
4526,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280240437088,https://www.fedex.com/fedextrack/?trknbr=280240437088&trkqual=12028~280240437088~FDEG
3044,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280242110719,https://www.fedex.com/fedextrack/?trknbr=280242110719&trkqual=12028~280242110719~FDEG
3106,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280268497811,https://www.fedex.com/fedextrack/?trknbr=280268497811&trkqual=12028~280268497811~FDEG
4164,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280244064822,https://www.fedex.com/fedextrack/?trknbr=280244064822&trkqual=12028~280244064822~FDEG
4130,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280243260057,https://www.fedex.com/fedextrack/?trknbr=280243260057&trkqual=12028~280243260057~FDEG
2937,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280389672620,https://www.fedex.com/fedextrack/?trknbr=280389672620&trkqual=12028~280389672620~FDEG
3226,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280455166007,https://www.fedex.com/fedextrack/?trknbr=280455166007&trkqual=12028~280455166007~FDEG
2991,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280418776672,https://www.fedex.com/fedextrack/?trknbr=280418776672&trkqual=12028~280418776672~FDEG
3498,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419118670,https://www.fedex.com/fedextrack/?trknbr=280419118670&trkqual=12028~280419118670~FDEG
3549,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337547,https://www.fedex.com/fedextrack/?trknbr=412700337547&trkqual=12028~412700337547~FDEG
3461,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700333894,https://www.fedex.com/fedextrack/?trknbr=412700333894&trkqual=12028~412700333894~FDEG
3231,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280416741995,https://www.fedex.com/fedextrack/?trknbr=280416741995&trkqual=12028~280416741995~FDEG
5104,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419125638,https://www.fedex.com/fedextrack/?trknbr=280419125638&trkqual=12028~280419125638~FDEG
2867,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280418490520,https://www.fedex.com/fedextrack/?trknbr=280418490520&trkqual=12028~280418490520~FDEG
5079,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419125877,https://www.fedex.com/fedextrack/?trknbr=280419125877&trkqual=12028~280419125877~FDEG
5142,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337992,https://www.fedex.com/fedextrack/?trknbr=412700337992&trkqual=12028~412700337992~FDEG
5246,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280386184860,https://www.fedex.com/fedextrack/?trknbr=280386184860&trkqual=12028~280386184860~FDEG
5251,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419135742,https://www.fedex.com/fedextrack/?trknbr=280419135742&trkqual=12028~280419135742~FDEG
3589,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280418689842,https://www.fedex.com/fedextrack/?trknbr=280418689842&trkqual=12028~280418689842~FDEG
5072,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280420752528,https://www.fedex.com/fedextrack/?trknbr=280420752528&trkqual=12028~280420752528~FDEG
5409,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280368491242,https://www.fedex.com/fedextrack/?trknbr=280368491242&trkqual=12028~280368491242~FDEG
4599,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280437561257,https://www.fedex.com/fedextrack/?trknbr=280437561257&trkqual=12028~280437561257~FDEG
4288,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280437549613,https://www.fedex.com/fedextrack/?trknbr=280437549613&trkqual=12028~280437549613~FDEG
556,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427435,https://www.fedex.com/fedextrack/?trknbr=412700427435&trkqual=12028~412700427435~FDEG
756,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428810,https://www.fedex.com/fedextrack/?trknbr=412700428810&trkqual=12028~412700428810~FDEG
2464,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396763,https://www.fedex.com/fedextrack/?trknbr=412700396763&trkqual=12028~412700396763~FDEG
5397,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280511924360,https://www.fedex.com/fedextrack/?trknbr=280511924360&trkqual=12028~280511924360~FDEG
5343,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700388294,https://www.fedex.com/fedextrack/?trknbr=412700388294&trkqual=12028~412700388294~FDEG
3403,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700389040,https://www.fedex.com/fedextrack/?trknbr=412700389040&trkqual=12028~412700389040~FDEG
3785,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700390949,https://www.fedex.com/fedextrack/?trknbr=412700390949&trkqual=12028~412700390949~FDEG
3831,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395686,https://www.fedex.com/fedextrack/?trknbr=412700395686&trkqual=12028~412700395686~FDEG
4333,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700393948,https://www.fedex.com/fedextrack/?trknbr=412700393948&trkqual=12028~412700393948~FDEG
4483,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280509916968,https://www.fedex.com/fedextrack/?trknbr=280509916968&trkqual=12028~280509916968~FDEG
5728,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280522454506,https://www.fedex.com/fedextrack/?trknbr=280522454506&trkqual=12028~280522454506~FDEG
4627,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280522446840,https://www.fedex.com/fedextrack/?trknbr=280522446840&trkqual=12028~280522446840~FDEG
5823,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280522455020,https://www.fedex.com/fedextrack/?trknbr=280522455020&trkqual=12028~280522455020~FDEG
5881,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396351,https://www.fedex.com/fedextrack/?trknbr=412700396351&trkqual=12028~412700396351~FDEG
5731,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396281,https://www.fedex.com/fedextrack/?trknbr=412700396281&trkqual=12028~412700396281~FDEG
2483,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396752,https://www.fedex.com/fedextrack/?trknbr=412700396752&trkqual=12028~412700396752~FDEG
7247,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396524,https://www.fedex.com/fedextrack/?trknbr=412700396524&trkqual=12028~412700396524~FDEG
999,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280238056200,https://www.fedex.com/fedextrack/?trknbr=280238056200&trkqual=12028~280238056200~FDEG
4439,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280241004519,https://www.fedex.com/fedextrack/?trknbr=280241004519&trkqual=12028~280241004519~FDEG
4168,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280238736193,https://www.fedex.com/fedextrack/?trknbr=280238736193&trkqual=12028~280238736193~FDEG
5707,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280237204084,https://www.fedex.com/fedextrack/?trknbr=280237204084&trkqual=12028~280237204084~FDEG
3567,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280245415832,https://www.fedex.com/fedextrack/?trknbr=280245415832&trkqual=12028~280245415832~FDEG
7249,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280268567123,https://www.fedex.com/fedextrack/?trknbr=280268567123&trkqual=12028~280268567123~FDEG
4202,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395804,https://www.fedex.com/fedextrack/?trknbr=412700395804&trkqual=12028~412700395804~FDEG
4049,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395734,https://www.fedex.com/fedextrack/?trknbr=412700395734&trkqual=12028~412700395734~FDEG
5250,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396123,https://www.fedex.com/fedextrack/?trknbr=412700396123&trkqual=12028~412700396123~FDEG
5261,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280489408846,https://www.fedex.com/fedextrack/?trknbr=280489408846&trkqual=12028~280489408846~FDEG
5489,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396237,https://www.fedex.com/fedextrack/?trknbr=412700396237&trkqual=12028~412700396237~FDEG
3412,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395470,https://www.fedex.com/fedextrack/?trknbr=412700395470&trkqual=12028~412700395470~FDEG
4260,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395848,https://www.fedex.com/fedextrack/?trknbr=412700395848&trkqual=12028~412700395848~FDEG
2332,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700394874,https://www.fedex.com/fedextrack/?trknbr=412700394874&trkqual=12028~412700394874~FDEG
4606,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280522446048,https://www.fedex.com/fedextrack/?trknbr=280522446048&trkqual=12028~280522446048~FDEG
4381,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280522444641,https://www.fedex.com/fedextrack/?trknbr=280522444641&trkqual=12028~280522444641~FDEG
3843,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700390960,https://www.fedex.com/fedextrack/?trknbr=412700390960&trkqual=12028~412700390960~FDEG
5845,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396329,https://www.fedex.com/fedextrack/?trknbr=412700396329&trkqual=12028~412700396329~FDEG
4690,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395973,https://www.fedex.com/fedextrack/?trknbr=412700395973&trkqual=12028~412700395973~FDEG
1998,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280515317312,https://www.fedex.com/fedextrack/?trknbr=280515317312&trkqual=12028~280515317312~FDEG
5231,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396101,https://www.fedex.com/fedextrack/?trknbr=412700396101&trkqual=12028~412700396101~FDEG
3053,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395333,https://www.fedex.com/fedextrack/?trknbr=412700395333&trkqual=12028~412700395333~FDEG
4529,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280243393235,https://www.fedex.com/fedextrack/?trknbr=280243393235&trkqual=12028~280243393235~FDEG
5668,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280268540171,https://www.fedex.com/fedextrack/?trknbr=280268540171&trkqual=12028~280268540171~FDEG
3136,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280243307736,https://www.fedex.com/fedextrack/?trknbr=280243307736&trkqual=12028~280243307736~FDEG
2769,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280231596821,https://www.fedex.com/fedextrack/?trknbr=280231596821&trkqual=12028~280231596821~FDEG
4162,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280268551330,https://www.fedex.com/fedextrack/?trknbr=280268551330&trkqual=12028~280268551330~FDEG
5438,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280507557910,https://www.fedex.com/fedextrack/?trknbr=280507557910&trkqual=12028~280507557910~FDEG
5236,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280516301022,https://www.fedex.com/fedextrack/?trknbr=280516301022&trkqual=12028~280516301022~FDEG
