6349,6,5,6,9
6350,1,1,16,9
6351,8,10,10,3
6352,0,0,13,10
6353,6,6,14,7
6354,2,1,7,7
6355,2,0,14,8
6356,0,5,2,9
6357,1,0,1,8
6358,2,2,4,4
6359,1,2,6,7
6360,3,7,17,8
6361,3,5,0,9
6363,5,4,26,8
6364,6,11,16,4
6365,2,0,7,6
6366,0,1,5,9
6367,0,2,7,9
6368,7,7,11,7
6369,6,11,18,7
6371,1,0,4,9
6372,9,12,0,6
6373,1,7,9,6
6375,5,6,2,7
6376,3,0,20,9
6377,8,18,10,0
6378,5,8,15,9
6379,2,2,5,9
6380,5,3,0,5
6381,1,1,10,8
6382,1,0,16,7
6383,15,1,0,2
6384,3,0,1,5
6385,2,0,0,6
6386,0,0,6,9
6387,1,0,20,4
6388,5,0,22,6
6401,1,1,5,9
6402,13,6,21,0
6403,3,1,29,9
6404,6,2,3,6
6405,1,0,12,9
6406,0,1,3,10
6407,3,1,4,9
6408,8,2,3,4
6409,6,5,9,5
6410,0,0,10,8
6412,5,6,6,1
6413,5,6,11,6
6414,9,1,0,6
6415,8,5,3,0
6417,8,2,4,3
6418,9,10,12,7
6419,7,7,6,7
6420,0,0,4,9
6421,1,1,13,10
6422,10,6,17,0
6423,3,0,7,6
6424,2,2,5,9
6425,0,1,8,10
6426,1,1,1,9
6427,1,1,0,9
6428,3,3,28,8
6429,3,6,3,4
6430,0,0,8,8
6431,2,1,7,7
6432,2,5,0,8
6433,5,1,8,5
6434,6,9,0,2
6435,22,28,13,0
6436,2,8,0,8
6437,3,1,6,9
6439,1,10,16,6
6440,7,3,12,7
6441,1,0,4,9
6443,5,0,3,2
6444,11,0,11,0
6445,2,3,2,9
6448,2,0,6,10
6449,4,2,7,8
6450,2,0,0,9
6452,3,1,4,9
6453,7,12,26,6
6454,6,2,8,2
6455,2,0,14,9
6456,2,2,0,0
6457,8,18,7,7
6458,11,6,2,5
6460,2,0,10,8
6461,4,6,1,9
6462,2,7,1,8
6463,4,1,9,7
6464,4,1,5,9
6471,1,0,0,9
6472,4,3,10,6
6474,27,15,8,0
6479,3,1,1,6
6482,8,8,0,4
6485,1,7,3,8
6487,3,0,0,7
6489,8,10,11,8
6501,5,10,26,6
6502,1,5,7,9
6503,6,0,11,9
6505,8,15,6,5
6506,2,0,5,9
6507,13,8,7,0
6509,3,0,0,6
6510,9,12,0,7
6512,6,3,9,6
6514,3,6,1,7
6517,0,3,11,10
6518,2,4,1,5
6520,12,4,23,0
6521,3,1,2,5
6522,0,0,0,8
6524,11,7,2,0
6527,11,1,51,2
6528,2,2,1,7
6533,9,12,3,6
6535,2,0,0,6
6536,4,1,4,7
6539,3,0,11,3
6540,12,3,15,4
6543,0,2,12,7
6547,1,1,0,9
6549,1,5,16,9
6556,2,4,5,7
6562,4,0,7,9
6565,0,3,5,10
6567,1,4,17,10
6568,14,8,8,0
6569,2,0,8,8
6570,2,7,3,1
6571,14,15,21,0
6572,10,14,16,1
6573,4,5,3,7
6575,3,5,0,8
6581,2,1,11,7
6582,8,1,12,2
6604,0,2,7,8
6605,5,6,3,8
6606,1,0,12,9
6608,1,0,22,9
6609,0,2,8,10
6610,3,4,40,9
6612,0,2,10,9
6613,2,2,33,8
6614,0,0,14,10
6615,3,4,14,7
6616,8,28,19,7
6617,2,4,10,9
6619,4,13,17,8
6620,2,2,4,10
6621,3,8,26,6
6622,1,1,4,10
6624,1,0,10,9
6626,4,13,17,8
6628,1,2,27,10
6630,10,5,17,7
6631,6,7,24,8
6632,10,20,4,4
6633,0,0,5,7
6634,2,0,11,7
6635,3,3,7,8
6636,2,2,9,9
6637,0,2,20,8
6643,7,3,4,2
6644,21,4,38,0
6646,7,6,3,6
6650,11,1,7,0
6651,13,13,0,3
6652,2,3,0,8
6653,13,1,18,2
6655,10,3,12,3
6657,12,4,53,0
6658,3,4,0,9
6659,1,0,0,8
6660,1,6,3,7
6661,9,5,2,3
6662,7,6,5,7
6663,0,0,7,10
6664,10,5,16,0
6666,18,3,36,1
6667,15,0,13,0
6670,7,0,13,8
6671,0,0,23,7
6672,0,1,0,9
6673,1,7,13,8
6674,9,0,55,2
6675,8,9,15,5
6676,19,3,7,0
6677,3,12,16,5
6678,1,2,6,9
6679,7,3,16,4
6680,1,0,0,10
6682,2,2,13,9
6683,3,11,8,6
6684,5,1,6,7
6685,4,8,15,5
6686,0,1,11,9
6689,0,0,0,10
6690,0,0,12,9
6692,7,3,17,8
6693,14,4,9,0
6779,3,26,1,6
6781,1,0,13,10
6867,10,10,11,6
6976,9,1,9,2
6979,6,2,4,6
7189,3,2,8,6
7191,1,0,2,8
7658,8,0,6,6
7676,2,2,0,7
8102,5,7,19,3
8104,16,8,26,2
8106,2,2,2,9
8107,3,36,4,8
8111,10,6,14,4
8112,18,21,7,0
8114,4,3,8,6
8115,2,6,22,3
8116,0,2,0,10
8117,5,3,22,4
8119,7,8,9,4
8120,11,0,12,0
8123,2,7,23,10
8125,10,16,8,0
8126,11,7,26,3
8128,2,1,3,7
8129,4,0,5,6
8130,3,3,11,8
8132,8,7,0,7
8133,5,0,0,8
8134,0,0,9,10
8135,0,3,20,9
8136,1,0,0,9
8138,2,3,6,9
8139,16,10,7,0
8141,5,3,8,2
8142,9,18,4,6
8144,4,0,10,0
8145,9,1,1,5
8146,3,1,6,9
8147,2,2,3,9
8149,14,13,5,3
8150,2,3,6,9
8151,14,3,22,0
8152,7,4,1,8
8153,1,0,9,6
8155,6,1,9,6
8156,1,2,15,9
8157,12,6,22,0
8158,9,12,14,7
8160,8,20,0,0
8161,3,2,7,6
8162,11,18,12,3
8163,3,5,7,7
8164,2,4,0,7
8165,6,6,18,7
8166,14,4,20,0
8167,1,0,1,3
8168,16,18,22,1
8169,8,9,2,5
8172,9,2,11,6
8173,11,8,6,5
8174,7,2,7,5
8175,15,0,4,0
8176,4,3,32,5
8177,0,4,9,8
8180,8,20,7,6
8181,9,5,13,1
8182,3,1,5,8
8183,2,7,6,9
8184,2,1,4,10
8185,2,0,0,7
8186,0,0,18,10
8188,2,1,8,7
8189,6,3,0,7
8190,2,1,1,0
8191,2,2,9,6
8192,0,0,1,9
8193,0,0,5,6
8194,7,4,8,1
8196,19,18,3,3
8197,6,2,2,4
8201,3,2,11,8
8202,2,0,20,6
8203,12,5,11,0
8205,1,3,10,8
8207,4,13,0,7
8208,5,0,17,1
8209,5,3,83,7
8210,8,8,23,5
8211,3,1,11,2
8213,10,6,3,3
8215,7,9,7,3
8218,3,1,43,0
8219,6,13,14,6
8220,4,12,2,7
8221,15,2,23,0
8222,6,1,1,8
8223,3,1,6,5
8224,1,0,14,9
8225,25,18,9,0
8226,4,0,15,6
8227,0,0,13,10
8228,0,2,1,8
8236,3,0,10,9
8237,3,2,7,7
8238,1,2,12,8
8239,3,7,6,7
8241,1,0,0,10
8242,1,0,0,8
8243,13,15,9,0
8244,2,5,0,9
8245,5,7,29,4
8246,10,18,19,8
8247,12,3,24,2
8248,0,1,10,9
8250,6,0,21,8
8251,5,0,5,4
8252,3,1,21,8
8253,1,6,15,10
8254,3,3,3,9
8256,8,3,11,6
8257,4,5,3,1
8259,9,7,5,5
8261,10,4,17,0
8262,6,1,14,7
8263,7,2,16,6
8264,0,0,2,6
8265,13,4,17,3
8266,14,11,18,3
8267,2,0,16,7
8268,2,3,7,10
8269,5,0,25,0
8270,4,10,8,9
8271,28,19,21,0
8272,1,2,6,8
8273,0,0,13,7
8274,3,0,21,7
8275,7,11,18,5
8276,6,2,13,3
8277,2,1,22,6
8278,7,6,2,6
8279,8,15,4,3
8280,1,0,26,9
8281,2,4,6,9
8282,12,9,0,0
8283,14,1,22,0
8284,2,2,25,7
8285,7,6,1,6
8286,4,13,6,5
8287,7,2,22,0
8288,0,0,9,9
8289,2,3,8,8
8290,7,3,9,6
8291,0,2,6,10
8292,3,7,15,0
8293,3,4,35,8
8294,18,4,12,0
8295,10,1,21,2
8296,7,3,5,7
8297,2,0,1,9
8298,1,3,7,9
8299,7,0,19,6
