Store,Market,Region,Feature Name ,"Feature Size (Half pallet, pallet, endcap, etc..)",Delivery Week
5272,472,60,Glad Plant Based Food Wrap,Modular Relay,6
5273,472,60,Glad Plant Based Food Wrap,Modular Relay,6
5278,154,16,Glad Plant Based Food Wrap,Modular Relay,6
5282,192,17,Glad Plant Based Food Wrap,Modular Relay,6
5287,68,6,Glad Plant Based Food Wrap,Modular Relay,6
5303,364,46,Glad Plant Based Food Wrap,Modular Relay,6
5311,52,5,Glad Plant Based Food Wrap,Modular Relay,6
5326,93,3,Glad Plant Based Food Wrap,Modular Relay,6
5329,370,46,Glad Plant Based Food Wrap,Modular Relay,6
5338,459,57,Glad Plant Based Food Wrap,Modular Relay,6
5341,379,54,Glad Plant Based Food Wrap,Modular Relay,6
5352,264,25,Glad Plant Based Food Wrap,Modular Relay,6
5368,477,60,Glad Plant Based Food Wrap,Modular Relay,6
5382,282,75,Glad Plant Based Food Wrap,Modular Relay,6
5391,105,9,Glad Plant Based Food Wrap,Modular Relay,6
5397,438,53,Glad Plant Based Food Wrap,Modular Relay,6
5439,163,17,Glad Plant Based Food Wrap,Modular Relay,6
5455,92,9,Glad Plant Based Food Wrap,Modular Relay,6
5461,476,60,Glad Plant Based Food Wrap,Modular Relay,6
5462,476,60,Glad Plant Based Food Wrap,Modular Relay,6
5497,187,17,Glad Plant Based Food Wrap,Modular Relay,6
5644,466,57,Glad Plant Based Food Wrap,Modular Relay,6
5672,51,5,Glad Plant Based Food Wrap,Modular Relay,6
5686,448,57,Glad Plant Based Food Wrap,Modular Relay,6
5727,115,9,Glad Plant Based Food Wrap,Modular Relay,6
5748,414,52,Glad Plant Based Food Wrap,Modular Relay,6
5763,403,54,Glad Plant Based Food Wrap,Modular Relay,6
5766,451,56,Glad Plant Based Food Wrap,Modular Relay,6
5795,233,22,Glad Plant Based Food Wrap,Modular Relay,6
5845,15,14,Glad Plant Based Food Wrap,Modular Relay,6
5866,56,5,Glad Plant Based Food Wrap,Modular Relay,6
5869,475,60,Glad Plant Based Food Wrap,Modular Relay,6
5880,292,75,Glad Plant Based Food Wrap,Modular Relay,6
5884,451,56,Glad Plant Based Food Wrap,Modular Relay,6
5886,459,57,Glad Plant Based Food Wrap,Modular Relay,6
5894,91,9,Glad Plant Based Food Wrap,Modular Relay,6
5929,476,60,Glad Plant Based Food Wrap,Modular Relay,6
5932,109,9,Glad Plant Based Food Wrap,Modular Relay,6
5935,477,60,Glad Plant Based Food Wrap,Modular Relay,6
5936,283,75,Glad Plant Based Food Wrap,Modular Relay,6
5941,283,75,Glad Plant Based Food Wrap,Modular Relay,6
5957,585,54,Glad Plant Based Food Wrap,Modular Relay,6
5959,63,6,Glad Plant Based Food Wrap,Modular Relay,6
5968,283,75,Glad Plant Based Food Wrap,Modular Relay,6
5977,423,52,Glad Plant Based Food Wrap,Modular Relay,6
5992,423,52,Glad Plant Based Food Wrap,Modular Relay,6
7180,499,59,Glad Plant Based Food Wrap,Modular Relay,6
7294,353,44,Glad Plant Based Food Wrap,Modular Relay,6
