Store Nbr,EG Ship Qty,LoCo Ship Qty,Total Qty,,,,,,,
4376,0,0,0,,,,,,,
4377,6,0,6,,,,,,,
4378,18,9,27,,,,,,,
4380,0,0,0,,,,,,,
4381,12,0,12,,,,,,,
4383,52,0,52,,,,,,,
4384,26,0,26,,,,,,,
4387,6,9,15,,,,,,,
4388,0,0,0,,,,,,,
4389,0,0,0,,,,,,,
4390,0,0,0,,,,,,,
4392,36,0,36,,,,,,,
4393,8,0,8,,,,,,,
4394,20,0,20,,,,,,,
4395,6,0,6,,,,,,,
4399,8,0,8,,,,,,,
4403,20,0,20,,,,,,,
4404,10,0,10,,,,,,,
4405,8,0,8,,,,,,,
4407,16,0,16,,,,,,,
4409,8,0,8,,,,,,,
4410,8,0,8,,,,,,,
4412,12,0,12,,,,,,,
4413,0,0,0,,,,,,,
4414,6,0,6,,,,,,,
4415,0,0,0,,,,,,,
4416,16,0,16,,,,,,,
4417,24,0,24,,,,,,,
4420,18,0,18,,,,,,,
4421,0,0,0,,,,,,,
4423,16,0,16,,,,,,,
4424,32,0,32,,,,,,,
4425,0,0,0,,,,,,,
4426,0,0,0,,,,,,,
4427,24,0,24,,,,,,,
4428,6,0,6,,,,,,,
4430,28,0,28,,,,,,,
4431,0,0,0,,,,,,,
4432,0,0,0,,,,,,,
4434,0,0,0,,,,,,,
4435,16,0,16,,,,,,,
4436,8,18,26,,,,,,,
4438,6,18,24,,,,,,,
4439,0,18,18,,,,,,,
4440,18,0,18,,,,,,,
4441,0,0,0,,,,,,,
4443,0,0,0,,,,,,,
4444,20,0,20,,,,,,,
4445,0,0,0,,,,,,,
4446,20,0,20,,,,,,,
4450,6,0,6,,,,,,,
4451,44,0,44,,,,,,,
4453,0,0,0,,,,,,,
4456,14,9,23,,,,,,,
4457,14,0,14,,,,,,,
4458,28,0,28,,,,,,,
4459,24,0,24,,,,,,,
4460,10,0,10,,,,,,,
4461,8,0,8,,,,,,,
4464,0,0,0,,,,,,,
4465,0,0,0,,,,,,,
4466,0,0,0,,,,,,,
4468,0,0,0,,,,,,,
4469,0,0,0,,,,,,,
4470,0,0,0,,,,,,,
4471,6,0,6,,,,,,,
4472,8,0,8,,,,,,,
4473,0,0,0,,,,,,,
4474,8,18,26,,,,,,,
4475,10,0,10,,,,,,,
4476,12,0,12,,,,,,,
4477,22,0,22,,,,,,,
4478,0,0,0,,,,,,,
4479,0,0,0,,,,,,,
4482,24,0,24,,,,,,,
4483,30,0,30,,,,,,,
4484,34,0,34,,,,,,,
4487,44,0,44,,,,,,,
4488,0,0,0,,,,,,,
4490,0,0,0,,,,,,,
4491,0,0,0,,,,,,,
4494,0,0,0,,,,,,,
4497,16,0,16,,,,,,,
4498,0,0,0,,,,,,,
4499,52,0,52,,,,,,,
4501,6,0,6,,,,,,,
4503,0,0,0,,,,,,,
4504,0,0,0,,,,,,,
4506,90,0,90,,,,,,,
4508,6,0,6,,,,,,,
4509,16,0,16,,,,,,,
4511,6,0,6,,,,,,,
4512,20,0,20,,,,,,,
4514,12,18,30,,,,,,,
4516,0,0,0,,,,,,,
4517,0,0,0,,,,,,,
4519,0,0,0,,,,,,,
4520,32,0,32,,,,,,,
4521,40,0,40,,,,,,,
4524,0,0,0,,,,,,,
4525,0,0,0,,,,,,,
4526,6,0,6,,,,,,,
4527,0,0,0,,,,,,,
4528,0,0,0,,,,,,,
4529,12,0,12,,,,,,,
4530,0,0,0,,,,,,,
4531,12,0,12,,,,,,,
4533,8,18,26,,,,,,,
4538,16,0,16,,,,,,,
4540,6,0,6,,,,,,,
4543,12,0,12,,,,,,,
4545,0,0,0,,,,,,,
4546,0,0,0,,,,,,,
4553,6,0,6,,,,,,,
4554,6,0,6,,,,,,,
4556,32,0,32,,,,,,,
4557,6,0,6,,,,,,,
4558,52,0,52,,,,,,,
4560,0,0,0,,,,,,,
4561,0,0,0,,,,,,,
4563,0,0,0,,,,,,,
4564,32,0,32,,,,,,,
4565,0,0,0,,,,,,,
4567,20,0,20,,,,,,,
4568,0,0,0,,,,,,,
4569,0,0,0,,,,,,,
4570,8,9,17,,,,,,,
4574,28,0,28,,,,,,,
4577,0,0,0,,,,,,,
4579,0,0,0,,,,,,,
4580,0,0,0,,,,,,,
4581,6,0,6,,,,,,,
4582,0,0,0,,,,,,,
4583,18,0,18,,,,,,,
4585,0,0,0,,,,,,,
4586,0,0,0,,,,,,,
4588,32,0,32,,,,,,,
4589,0,0,0,,,,,,,
4590,6,0,6,,,,,,,
4591,0,0,0,,,,,,,
4593,32,0,32,,,,,,,
4594,12,0,12,,,,,,,
4595,0,0,0,,,,,,,
4597,14,0,14,,,,,,,
4599,16,0,16,,,,,,,
4600,6,0,6,,,,,,,
4601,24,0,24,,,,,,,
4603,0,0,0,,,,,,,
4605,0,0,0,,,,,,,
4606,6,0,6,,,,,,,
4607,0,0,0,,,,,,,
4609,8,0,8,,,,,,,
4611,8,0,8,,,,,,,
4612,8,0,8,,,,,,,
4615,10,0,10,,,,,,,
4616,16,0,16,,,,,,,
4617,0,0,0,,,,,,,
4618,0,0,0,,,,,,,
4619,0,0,0,,,,,,,
4623,16,0,16,,,,,,,
4625,0,0,0,,,,,,,
4626,0,0,0,,,,,,,
4627,10,0,10,,,,,,,
4631,16,0,16,,,,,,,
4635,12,0,12,,,,,,,
4636,6,0,6,,,,,,,
4637,6,0,6,,,,,,,
4638,14,0,14,,,,,,,
4639,6,0,6,,,,,,,
4641,0,0,0,,,,,,,
4643,6,0,6,,,,,,,
4644,0,0,0,,,,,,,
4648,0,0,0,,,,,,,
4653,28,0,28,,,,,,,
4654,0,0,0,,,,,,,
4655,0,0,0,,,,,,,
4657,0,0,0,,,,,,,
4659,0,0,0,,,,,,,
4660,0,0,0,,,,,,,
4664,26,0,26,,,,,,,
4667,0,0,0,,,,,,,
4672,0,0,0,,,,,,,
4673,0,0,0,,,,,,,
4674,0,0,0,,,,,,,
4676,0,0,0,,,,,,,
4677,6,0,6,,,,,,,
4678,6,0,6,,,,,,,
4679,10,0,10,,,,,,,
4681,22,0,22,,,,,,,
4682,14,0,14,,,,,,,
4683,8,0,8,,,,,,,
4686,0,0,0,,,,,,,
4687,24,0,24,,,,,,,
4689,0,0,0,,,,,,,
4690,6,0,6,,,,,,,
4691,0,0,0,,,,,,,
4692,0,0,0,,,,,,,
4695,0,9,9,,,,,,,
4696,10,0,10,,,,,,,
4697,8,0,8,,,,,,,
4699,6,18,24,,,,,,,
4700,0,0,0,,,,,,,
4706,0,0,0,,,,,,,
4734,6,0,6,,,,,,,
4747,0,0,0,,,,,,,
4756,0,0,0,,,,,,,
4757,0,0,0,,,,,,,
4759,0,0,0,,,,,,,
4762,0,0,0,,,,,,,
4826,0,0,0,,,,,,,
4848,0,0,0,,,,,,,
4865,0,18,18,,,,,,,
5003,6,0,6,,,,,,,
5005,0,0,0,,,,,,,
5007,0,0,0,,,,,,,
5008,0,0,0,,,,,,,
5012,0,9,9,,,,,,,
5013,0,0,0,,,,,,,
5014,0,0,0,,,,,,,
5021,0,0,0,,,,,,,
5022,10,0,10,,,,,,,
5023,36,0,36,,,,,,,
5025,12,0,12,,,,,,,
5027,12,18,30,,,,,,,
5028,16,0,16,,,,,,,
5029,20,0,20,,,,,,,
5030,16,0,16,,,,,,,
5031,52,0,52,,,,,,,
5032,10,0,10,,,,,,,
5033,8,9,17,,,,,,,
5034,28,0,28,,,,,,,
5035,44,0,44,,,,,,,
5036,28,0,28,,,,,,,
5037,28,0,28,,,,,,,
5039,36,0,36,,,,,,,
5040,10,0,10,,,,,,,
5041,6,18,24,,,,,,,
5043,0,0,0,,,,,,,
5044,0,0,0,,,,,,,
5045,24,0,24,,,,,,,
5046,48,0,48,,,,,,,
5047,0,18,18,,,,,,,
5048,10,0,10,,,,,,,
5049,24,0,24,,,,,,,
5051,24,0,24,,,,,,,
5054,44,0,44,,,,,,,
5055,14,0,14,,,,,,,
5056,12,0,12,,,,,,,
5057,16,9,25,,,,,,,
5058,20,0,20,,,,,,,
5059,0,0,0,,,,,,,
5060,0,9,9,,,,,,,
5062,0,0,0,,,,,,,
5063,16,0,16,,,,,,,
5064,6,9,15,,,,,,,
5065,6,0,6,,,,,,,
5066,10,0,10,,,,,,,
5070,20,0,20,,,,,,,
5071,16,0,16,,,,,,,
5072,68,0,68,,,,,,,
5073,12,0,12,,,,,,,
5075,10,0,10,,,,,,,
5076,12,0,12,,,,,,,
5077,6,0,6,,,,,,,
5078,10,18,28,,,,,,,
5079,8,0,8,,,,,,,
5080,12,0,12,,,,,,,
5081,0,0,0,,,,,,,
5082,24,0,24,,,,,,,
5085,28,0,28,,,,,,,
5087,22,0,22,,,,,,,
5088,12,0,12,,,,,,,
5089,6,0,6,,,,,,,
5090,0,18,18,,,,,,,
5091,24,0,24,,,,,,,
5092,6,0,6,,,,,,,
5093,0,0,0,,,,,,,
5094,0,0,0,,,,,,,
5095,0,0,0,,,,,,,
5096,20,0,20,,,,,,,
5097,12,0,12,,,,,,,
5098,0,0,0,,,,,,,
5099,20,0,20,,,,,,,
5100,0,0,0,,,,,,,
5101,12,18,30,,,,,,,
5102,0,0,0,,,,,,,
5103,0,0,0,,,,,,,
5104,6,0,6,,,,,,,
5105,14,0,14,,,,,,,
5106,0,0,0,,,,,,,
5107,0,0,0,,,,,,,
5108,0,0,0,,,,,,,
5109,0,0,0,,,,,,,
5110,0,0,0,,,,,,,
5111,20,0,20,,,,,,,
5113,16,9,25,,,,,,,
5115,16,0,16,,,,,,,
5116,24,0,24,,,,,,,
5117,8,9,17,,,,,,,
5118,20,0,20,,,,,,,
5119,0,0,0,,,,,,,
5122,0,0,0,,,,,,,
5123,24,0,24,,,,,,,
5124,0,27,27,,,,,,,
5125,0,0,0,,,,,,,
5126,6,0,6,,,,,,,
5127,6,0,6,,,,,,,
5129,18,0,18,,,,,,,
5130,12,0,12,,,,,,,
5131,18,0,18,,,,,,,
5132,0,0,0,,,,,,,
5133,16,0,16,,,,,,,
5134,48,0,48,,,,,,,
5135,0,0,0,,,,,,,
5136,28,0,28,,,,,,,
5137,28,0,28,,,,,,,
5139,12,0,12,,,,,,,
5140,20,0,20,,,,,,,
5141,16,0,16,,,,,,,
5142,12,0,12,,,,,,,
5143,0,0,0,,,,,,,
5144,6,0,6,,,,,,,
5145,6,18,24,,,,,,,
5146,6,0,6,,,,,,,
5147,24,0,24,,,,,,,
5148,0,0,0,,,,,,,
5149,0,0,0,,,,,,,
5150,20,0,20,,,,,,,
5151,20,0,20,,,,,,,
5152,20,0,20,,,,,,,
5154,28,0,28,,,,,,,
5155,24,0,24,,,,,,,
5156,16,0,16,,,,,,,
5157,0,18,18,,,,,,,
5159,8,18,26,,,,,,,
5160,8,0,8,,,,,,,
5162,20,0,20,,,,,,,
5165,6,0,6,,,,,,,
5166,16,9,25,,,,,,,
5167,10,0,10,,,,,,,
5168,8,0,8,,,,,,,
5170,0,9,9,,,,,,,
5172,28,0,28,,,,,,,
5173,20,0,20,,,,,,,
5174,36,0,36,,,,,,,
5175,20,0,20,,,,,,,
5178,0,0,0,,,,,,,
5179,0,0,0,,,,,,,
5182,0,0,0,,,,,,,
5183,0,0,0,,,,,,,
5184,14,0,14,,,,,,,
5185,24,0,24,,,,,,,
5186,16,0,16,,,,,,,
5188,0,0,0,,,,,,,
5189,8,0,8,,,,,,,
5190,36,0,36,,,,,,,
5191,24,0,24,,,,,,,
5192,30,0,30,,,,,,,
5193,40,0,40,,,,,,,
5196,16,0,16,,,,,,,
5197,16,0,16,,,,,,,
5198,0,0,0,,,,,,,
5199,6,0,6,,,,,,,
5200,14,0,14,,,,,,,
5201,10,0,10,,,,,,,
5202,12,0,12,,,,,,,
5203,12,0,12,,,,,,,
5204,0,0,0,,,,,,,
5205,0,0,0,,,,,,,
5206,0,0,0,,,,,,,
5207,0,0,0,,,,,,,
5210,6,0,6,,,,,,,
5211,12,0,12,,,,,,,
5214,0,0,0,,,,,,,
5215,10,0,10,,,,,,,
5216,16,0,16,,,,,,,
5218,48,0,48,,,,,,,
5219,6,0,6,,,,,,,
5220,0,0,0,,,,,,,
5221,0,0,0,,,,,,,
5224,0,0,0,,,,,,,
5226,0,0,0,,,,,,,
5227,18,0,18,,,,,,,
5228,18,0,18,,,,,,,
5229,30,0,30,,,,,,,
5231,12,0,12,,,,,,,
5232,16,0,16,,,,,,,
5233,4,0,4,,,,,,,
5234,16,0,16,,,,,,,
5235,4,0,4,,,,,,,
5236,10,18,28,,,,,,,
5239,20,0,20,,,,,,,
5240,6,18,24,,,,,,,
5241,6,0,6,,,,,,,
5242,18,0,18,,,,,,,
5244,6,18,24,,,,,,,
5245,50,0,50,,,,,,,
5246,8,0,8,,,,,,,
5247,24,0,24,,,,,,,
5248,0,0,0,,,,,,,
5250,20,0,20,,,,,,,
5251,8,0,8,,,,,,,
5252,32,0,32,,,,,,,
5253,68,0,68,,,,,,,
5254,58,0,58,,,,,,,
5255,0,0,0,,,,,,,
5256,0,0,0,,,,,,,
5257,0,0,0,,,,,,,
5258,0,0,0,,,,,,,
5259,0,0,0,,,,,,,
5260,12,18,30,,,,,,,
5261,16,0,16,,,,,,,
5262,8,0,8,,,,,,,
5263,10,18,28,,,,,,,
5264,16,0,16,,,,,,,
5265,0,0,0,,,,,,,
5266,24,0,24,,,,,,,
5267,0,0,0,,,,,,,
5269,0,0,0,,,,,,,
5270,12,0,12,,,,,,,
5272,24,0,24,,,,,,,
5273,6,0,6,,,,,,,
5274,16,0,16,,,,,,,
5275,24,0,24,,,,,,,
5276,0,0,0,,,,,,,
5278,6,0,6,,,,,,,
5279,0,0,0,,,,,,,
5280,0,0,0,,,,,,,
5281,30,0,30,,,,,,,
5282,10,0,10,,,,,,,
5285,34,0,34,,,,,,,
5286,0,0,0,,,,,,,
5287,28,0,28,,,,,,,
5288,16,9,25,,,,,,,
5290,0,0,0,,,,,,,
5291,0,0,0,,,,,,,
5292,54,0,54,,,,,,,
5293,32,0,32,,,,,,,
5294,6,0,6,,,,,,,
5295,56,0,56,,,,,,,
5296,6,9,15,,,,,,,
5297,0,0,0,,,,,,,
5298,32,0,32,,,,,,,
5299,24,0,24,,,,,,,
5300,32,0,32,,,,,,,
5301,24,0,24,,,,,,,
5303,8,0,8,,,,,,,
5304,0,0,0,,,,,,,
5305,20,0,20,,,,,,,
5306,0,0,0,,,,,,,
5307,8,0,8,,,,,,,
5308,0,0,0,,,,,,,
5309,6,0,6,,,,,,,
5310,0,0,0,,,,,,,
5311,12,0,12,,,,,,,
5312,16,0,16,,,,,,,
5313,6,0,6,,,,,,,
5314,0,0,0,,,,,,,
5316,28,0,28,,,,,,,
5317,6,0,6,,,,,,,
5319,12,0,12,,,,,,,
5320,22,0,22,,,,,,,
5321,0,0,0,,,,,,,
5323,0,0,0,,,,,,,
5325,20,0,20,,,,,,,
5326,24,0,24,,,,,,,
5327,0,0,0,,,,,,,
5328,0,0,0,,,,,,,
5329,6,18,24,,,,,,,
5330,10,0,10,,,,,,,
5331,16,0,16,,,,,,,
5332,0,0,0,,,,,,,
5334,10,18,28,,,,,,,
5335,16,0,16,,,,,,,
5336,0,0,0,,,,,,,
5337,12,0,12,,,,,,,
5338,20,0,20,,,,,,,
5340,14,0,14,,,,,,,
5341,6,0,6,,,,,,,
5342,20,0,20,,,,,,,
5343,64,0,64,,,,,,,
5344,16,0,16,,,,,,,
5345,24,0,24,,,,,,,
5346,32,0,32,,,,,,,
5347,10,18,28,,,,,,,
5348,20,0,20,,,,,,,
5349,0,0,0,,,,,,,
5350,6,0,6,,,,,,,
5352,0,18,18,,,,,,,
5353,0,0,0,,,,,,,
5355,8,0,8,,,,,,,
5356,6,0,6,,,,,,,
5358,0,0,0,,,,,,,
5359,32,0,32,,,,,,,
5360,6,0,6,,,,,,,
5361,8,0,8,,,,,,,
5363,16,0,16,,,,,,,
5364,0,0,0,,,,,,,
5365,0,0,0,,,,,,,
5366,0,0,0,,,,,,,
5367,0,0,0,,,,,,,
5368,6,0,6,,,,,,,
5369,72,0,72,,,,,,,
5370,16,9,25,,,,,,,
5371,0,0,0,,,,,,,
5372,0,0,0,,,,,,,
5373,6,0,6,,,,,,,
5374,6,0,6,,,,,,,
5376,6,0,6,,,,,,,
5378,0,0,0,,,,,,,
5379,14,0,14,,,,,,,
5381,6,0,6,,,,,,,
5382,20,0,20,,,,,,,
5383,0,0,0,,,,,,,
5384,6,0,6,,,,,,,
5385,6,0,6,,,,,,,
5386,0,9,9,,,,,,,
5387,6,9,15,,,,,,,
5388,20,0,20,,,,,,,
5389,10,0,10,,,,,,,
5390,14,0,14,,,,,,,
5391,28,0,28,,,,,,,
5392,10,0,10,,,,,,,
5393,0,0,0,,,,,,,
5394,16,0,16,,,,,,,
5396,6,0,6,,,,,,,
5397,0,0,0,,,,,,,
5398,6,0,6,,,,,,,
5399,6,0,6,,,,,,,
5402,16,0,16,,,,,,,
5403,0,0,0,,,,,,,
5408,0,0,0,,,,,,,
5409,8,0,8,,,,,,,
5410,14,0,14,,,,,,,
5411,8,0,8,,,,,,,
5414,24,0,24,,,,,,,
5416,6,0,6,,,,,,,
5417,12,0,12,,,,,,,
5418,12,0,12,,,,,,,
5419,24,0,24,,,,,,,
5420,0,0,0,,,,,,,
5421,0,0,0,,,,,,,
5422,18,0,18,,,,,,,
5423,0,0,0,,,,,,,
5424,6,0,6,,,,,,,
5425,36,0,36,,,,,,,
5426,4,0,4,,,,,,,
5427,0,0,0,,,,,,,
5428,20,0,20,,,,,,,
5429,56,0,56,,,,,,,
5430,24,0,24,,,,,,,
5432,6,0,6,,,,,,,
5433,0,0,0,,,,,,,
5434,40,0,40,,,,,,,
5435,8,0,8,,,,,,,
5436,12,0,12,,,,,,,
5438,6,0,6,,,,,,,
5439,12,18,30,,,,,,,
5440,16,0,16,,,,,,,
5441,6,0,6,,,,,,,
5442,6,0,6,,,,,,,
5443,20,0,20,,,,,,,
5445,6,9,15,,,,,,,
5446,14,0,14,,,,,,,
5447,16,0,16,,,,,,,
5448,14,9,23,,,,,,,
5449,12,0,12,,,,,,,
5450,12,0,12,,,,,,,
5451,0,0,0,,,,,,,
5452,0,0,0,,,,,,,
5453,0,0,0,,,,,,,
5455,44,0,44,,,,,,,
5458,8,18,26,,,,,,,
5459,0,0,0,,,,,,,
5460,6,0,6,,,,,,,
5461,4,0,4,,,,,,,
5462,6,9,15,,,,,,,
5463,0,18,18,,,,,,,
5464,0,0,0,,,,,,,
5466,8,18,26,,,,,,,
5467,0,0,0,,,,,,,
5469,6,0,6,,,,,,,
5470,10,0,10,,,,,,,
5471,6,18,24,,,,,,,
5472,6,0,6,,,,,,,
5476,32,0,32,,,,,,,
5477,10,0,10,,,,,,,
5479,16,0,16,,,,,,,
5480,16,0,16,,,,,,,
5481,28,0,28,,,,,,,
5482,0,27,27,,,,,,,
5483,16,0,16,,,,,,,
5485,20,0,20,,,,,,,
5486,20,0,20,,,,,,,
5487,46,0,46,,,,,,,
5488,104,0,104,,,,,,,
5489,14,0,14,,,,,,,
5490,0,0,0,,,,,,,
5491,16,0,16,,,,,,,
5492,0,0,0,,,,,,,
5494,12,0,12,,,,,,,
5495,24,0,24,,,,,,,
5497,10,0,10,,,,,,,
5498,6,0,6,,,,,,,
5499,6,0,6,,,,,,,
5600,0,0,0,,,,,,,
5601,0,0,0,,,,,,,
5602,0,0,0,,,,,,,
5603,0,0,0,,,,,,,
5604,0,0,0,,,,,,,
5605,0,0,0,,,,,,,
5606,0,0,0,,,,,,,
5608,0,0,0,,,,,,,
5609,0,0,0,,,,,,,
5610,0,0,0,,,,,,,
5611,0,0,0,,,,,,,
5612,0,0,0,,,,,,,
5613,0,0,0,,,,,,,
5614,0,0,0,,,,,,,
5615,0,0,0,,,,,,,
5616,10,0,10,,,,,,,
5617,0,0,0,,,,,,,
5622,0,0,0,,,,,,,
5623,0,0,0,,,,,,,
5624,0,0,0,,,,,,,
5626,28,0,28,,,,,,,
5627,0,0,0,,,,,,,
5628,16,0,16,,,,,,,
5629,6,0,6,,,,,,,
5632,0,18,18,,,,,,,
5633,0,0,0,,,,,,,
5634,0,0,0,,,,,,,
5635,0,0,0,,,,,,,
5637,0,0,0,,,,,,,
5638,0,0,0,,,,,,,
5640,0,0,0,,,,,,,
5641,6,0,6,,,,,,,
5643,0,0,0,,,,,,,
5644,6,0,6,,,,,,,
5649,6,0,6,,,,,,,
5653,0,0,0,,,,,,,
5654,0,0,0,,,,,,,
5657,0,0,0,,,,,,,
5658,0,0,0,,,,,,,
5659,0,0,0,,,,,,,
5661,0,0,0,,,,,,,
5663,0,0,0,,,,,,,
5664,0,0,0,,,,,,,
5667,8,0,8,,,,,,,
5668,0,0,0,,,,,,,
5669,8,0,8,,,,,,,
5670,0,0,0,,,,,,,
5671,60,0,60,,,,,,,
5672,12,0,12,,,,,,,
5673,6,0,6,,,,,,,
5675,0,0,0,,,,,,,
5676,0,0,0,,,,,,,
5678,0,0,0,,,,,,,
5683,0,0,0,,,,,,,
5684,0,0,0,,,,,,,
5686,0,0,0,,,,,,,
5689,0,0,0,,,,,,,
5691,0,0,0,,,,,,,
5692,0,0,0,,,,,,,
5693,0,0,0,,,,,,,
5695,0,0,0,,,,,,,
5697,0,0,0,,,,,,,
5700,0,0,0,,,,,,,
5701,16,0,16,,,,,,,
5702,0,0,0,,,,,,,
5703,20,0,20,,,,,,,
5704,0,0,0,,,,,,,
5705,26,0,26,,,,,,,
5706,0,0,0,,,,,,,
5707,24,0,24,,,,,,,
5709,64,0,64,,,,,,,
5710,10,18,28,,,,,,,
5713,6,9,15,,,,,,,
5715,0,0,0,,,,,,,
5716,0,0,0,,,,,,,
5717,6,18,24,,,,,,,
5722,0,0,0,,,,,,,
5725,0,0,0,,,,,,,
5726,0,0,0,,,,,,,
5727,24,0,24,,,,,,,
5728,6,0,6,,,,,,,
5731,10,18,28,,,,,,,
5732,20,0,20,,,,,,,
5734,0,0,0,,,,,,,
5735,72,0,72,,,,,,,
5737,0,0,0,,,,,,,
5738,0,0,0,,,,,,,
5740,0,0,0,,,,,,,
5741,0,0,0,,,,,,,
5743,68,0,68,,,,,,,
5744,0,0,0,,,,,,,
5745,30,0,30,,,,,,,
5747,14,0,14,,,,,,,
5748,6,0,6,,,,,,,
5751,8,0,8,,,,,,,
5752,6,0,6,,,,,,,
5753,8,0,8,,,,,,,
5754,0,0,0,,,,,,,
5755,0,0,0,,,,,,,
5758,0,0,0,,,,,,,
5759,0,0,0,,,,,,,
5760,0,0,0,,,,,,,
5761,16,0,16,,,,,,,
5763,6,0,6,,,,,,,
5764,12,18,30,,,,,,,
5766,6,0,6,,,,,,,
5767,0,0,0,,,,,,,
5768,6,0,6,,,,,,,
5769,0,0,0,,,,,,,
5771,0,0,0,,,,,,,
5772,18,0,18,,,,,,,
5773,0,0,0,,,,,,,
5774,0,0,0,,,,,,,
5776,0,0,0,,,,,,,
5777,0,0,0,,,,,,,
5779,72,0,72,,,,,,,
5780,0,0,0,,,,,,,
5782,0,0,0,,,,,,,
5786,8,0,8,,,,,,,
5787,14,0,14,,,,,,,
5789,0,0,0,,,,,,,
5790,0,0,0,,,,,,,
5791,0,0,0,,,,,,,
5793,0,27,27,,,,,,,
5795,12,0,12,,,,,,,
5797,40,0,40,,,,,,,
5799,12,0,12,,,,,,,
5802,0,0,0,,,,,,,
5803,0,0,0,,,,,,,
5804,0,0,0,,,,,,,
5805,0,0,0,,,,,,,
5806,0,18,18,,,,,,,
5807,6,0,6,,,,,,,
5808,6,9,15,,,,,,,
5809,8,0,8,,,,,,,
5810,8,0,8,,,,,,,
5812,6,0,6,,,,,,,
5813,0,0,0,,,,,,,
5814,20,0,20,,,,,,,
5815,0,0,0,,,,,,,
5816,0,0,0,,,,,,,
5817,0,0,0,,,,,,,
5818,0,0,0,,,,,,,
5819,0,0,0,,,,,,,
5820,0,0,0,,,,,,,
5823,0,0,0,,,,,,,
5824,0,0,0,,,,,,,
5826,0,0,0,,,,,,,
5828,0,0,0,,,,,,,
5829,0,0,0,,,,,,,
5831,0,0,0,,,,,,,
5832,0,0,0,,,,,,,
5835,12,9,21,,,,,,,
5837,0,0,0,,,,,,,
5839,10,0,10,,,,,,,
5840,0,0,0,,,,,,,
5841,0,27,27,,,,,,,
5842,24,0,24,,,,,,,
5843,16,0,16,,,,,,,
5844,64,0,64,,,,,,,
5845,64,0,64,,,,,,,
5846,0,0,0,,,,,,,
5847,8,0,8,,,,,,,
5848,12,0,12,,,,,,,
5851,18,0,18,,,,,,,
5853,8,9,17,,,,,,,
5854,32,0,32,,,,,,,
5855,0,0,0,,,,,,,
5857,22,0,22,,,,,,,
5858,12,0,12,,,,,,,
5861,0,0,0,,,,,,,
5863,0,0,0,,,,,,,
5864,8,0,8,,,,,,,
5866,6,0,6,,,,,,,
5867,0,0,0,,,,,,,
5869,6,0,6,,,,,,,
5871,0,0,0,,,,,,,
5872,12,0,12,,,,,,,
5874,6,0,6,,,,,,,
5875,0,0,0,,,,,,,
5876,0,0,0,,,,,,,
5879,16,0,16,,,,,,,
5880,6,0,6,,,,,,,
5881,36,0,36,,,,,,,
5882,20,0,20,,,,,,,
5883,16,9,25,,,,,,,
5884,0,9,9,,,,,,,
5886,20,0,20,,,,,,,
5888,0,0,0,,,,,,,
5889,0,0,0,,,,,,,
5890,0,9,9,,,,,,,
5891,30,0,30,,,,,,,
5893,8,0,8,,,,,,,
5894,0,0,0,,,,,,,
5898,20,0,20,,,,,,,
5903,0,0,0,,,,,,,
5907,0,0,0,,,,,,,
5908,0,0,0,,,,,,,
5911,12,0,12,,,,,,,
5912,28,0,28,,,,,,,
5922,20,0,20,,,,,,,
5923,0,0,0,,,,,,,
5925,0,0,0,,,,,,,
5927,0,18,18,,,,,,,
5929,8,9,17,,,,,,,
5930,6,0,6,,,,,,,
5932,16,9,25,,,,,,,
5935,6,0,6,,,,,,,
5936,6,0,6,,,,,,,
5938,8,0,8,,,,,,,
5944,0,0,0,,,,,,,
5945,0,0,0,,,,,,,
5947,16,9,25,,,,,,,
5956,6,0,6,,,,,,,
5957,12,0,12,,,,,,,
5959,20,0,20,,,,,,,
5960,0,0,0,,,,,,,
5962,0,0,0,,,,,,,
5963,0,0,0,,,,,,,
5964,14,0,14,,,,,,,
5965,16,0,16,,,,,,,
5968,0,0,0,,,,,,,
5969,6,0,6,,,,,,,
5976,0,0,0,,,,,,,
5977,0,0,0,,,,,,,
5979,0,0,0,,,,,,,
5980,0,0,0,,,,,,,
5981,0,0,0,,,,,,,
5982,0,0,0,,,,,,,
5987,16,0,16,,,,,,,
5988,0,0,0,,,,,,,
5990,0,0,0,,,,,,,
5991,0,0,0,,,,,,,
5992,0,0,0,,,,,,,
5993,0,0,0,,,,,,,
5994,0,0,0,,,,,,,
5996,16,0,16,,,,,,,
6078,0,0,0,,,,,,,
6098,0,0,0,,,,,,,
6149,0,0,0,,,,,,,
6159,0,0,0,,,,,,,
6165,0,0,0,,,,,,,
6166,0,0,0,,,,,,,
6170,0,0,0,,,,,,,
6172,0,0,0,,,,,,,
6173,24,0,24,,,,,,,
6174,0,0,0,,,,,,,
6176,0,0,0,,,,,,,
6178,0,0,0,,,,,,,
6190,36,0,36,,,,,,,
6207,0,0,0,,,,,,,
6226,0,0,0,,,,,,,
6233,0,0,0,,,,,,,
6243,0,0,0,,,,,,,
6263,0,0,0,,,,,,,
6264,0,0,0,,,,,,,
6286,28,0,28,,,,,,,
6300,0,18,18,,,,,,,
6323,0,0,0,,,,,,,
6370,0,18,18,,,,,,,
6390,0,0,0,,,,,,,
6392,0,0,0,,,,,,,
6394,16,0,16,,,,,,,
6395,44,0,44,,,,,,,
6397,0,18,18,,,,,,,
6398,0,0,0,,,,,,,
6459,0,0,0,,,,,,,
