flag,store_nbr,Estimated In-store Week,Estimated Receipt Qty,Direct to Store Receipt Qty,Direct to Store PO Nbr
1,1396,WK10,3,0,
1,1397,WK4,67,0,
1,1397,WK5,15,0,
1,1399,WK4,16,0,
1,1399,WK6,4,0,
1,1400,WK4,26,0,
1,1400,WK6,3,0,
1,1403,WK4,33,0,
1,1403,WK6,4,0,
1,1403,WK7,1,0,
1,1403,WK8,1,0,
1,1404,WK4,20,0,
1,1404,WK9,7,0,
1,1404,WK10,3,0,
1,1405,WK4,16,0,
1,1406,WK4,16,0,
1,1406,WK6,4,0,
1,1407,WK4,26,0,
1,1407,WK7,16,0,
1,1407,WK8,3,0,
1,1408,WK4,25,0,
1,1410,WK4,24,0,
1,1410,WK7,17,0,
1,1410,WK8,2,0,
1,1413,WK4,20,0,
1,1413,WK9,6,0,
1,1413,WK10,3,0,
1,1415,WK4,84,0,
1,1415,WK9,9,0,
1,1415,WK10,6,123,
1,1415,WK12,0,115,
1,1415,WK16,0,113,
1,1415,WK22,0,103,
1,1416,WK4,29,0,
1,1416,WK9,2,0,
1,1416,WK10,7,0,
1,1416,WK11,5,0,
1,1417,WK4,70,117,
1,1417,WK6,12,0,
1,1417,WK11,0,115,
1,1417,WK14,0,141,
1,1417,WK17,0,115,
1,1417,WK20,0,114,
1,1422,WK4,37,0,
1,1422,WK9,9,0,
1,1422,WK10,13,0,
1,1422,WK11,6,0,
1,1424,WK4,24,0,
1,1424,WK6,4,0,
1,1426,WK4,28,0,
1,1426,WK7,15,0,
1,1426,WK8,4,0,
1,1427,WK4,51,0,
1,1427,WK6,4,123,
1,1427,WK7,2,0,
1,1427,WK8,6,0,
1,1428,WK4,37,0,
1,1428,WK9,3,0,
1,1428,WK10,12,0,
1,1428,WK11,6,0,
1,1429,WK4,18,0,
1,1429,WK6,2,0,
1,1429,WK7,9,0,
1,1430,WK4,20,0,
1,1430,WK9,6,0,
1,1430,WK10,3,0,
1,1432,WK4,35,0,
1,1432,WK9,7,0,
1,1432,WK10,0,124,
1,1433,WK4,20,0,
1,1433,WK7,9,0,
1,1434,WK4,40,0,
1,1434,WK9,12,0,
1,1435,WK4,55,0,
1,1435,WK7,10,0,
1,1435,WK9,11,123,
1,1436,WK4,29,0,
1,1438,WK4,69,108,
1,1439,WK4,71,115,
1,1440,WK4,60,115,
1,1441,WK4,20,0,
1,1441,WK6,4,0,
1,1441,WK7,5,0,
1,1442,WK4,53,117,
1,1442,WK6,2,0,
1,1443,WK4,18,0,
1,1443,WK6,4,0,
1,1443,WK7,5,0,
1,1444,WK4,23,0,
1,1445,WK4,26,0,
1,1445,WK7,17,0,
1,1445,WK8,4,0,
1,1446,WK4,44,0,
1,1446,WK9,12,0,
1,1446,WK10,7,0,
1,1447,WK4,53,0,
1,1447,WK9,10,0,
1,1447,WK10,7,0,
1,1448,WK4,30,0,
1,1448,WK7,16,0,
1,1448,WK8,6,0,
1,1449,WK4,20,0,
1,1449,WK9,6,0,
1,1449,WK10,3,0,
1,1450,WK4,38,0,
1,1450,WK6,5,0,
1,1450,WK7,15,0,
1,1450,WK8,2,0,
1,1452,WK4,26,0,
1,1452,WK6,3,0,
1,1453,WK4,24,0,
1,1453,WK9,7,0,
1,1453,WK10,4,0,
1,1454,WK4,40,0,
1,1454,WK6,2,0,
1,1454,WK7,12,0,
1,1454,WK8,3,0,
1,1457,WK4,96,0,
1,1457,WK9,32,0,
1,1457,WK10,0,123,
1,1457,WK12,0,115,
1,1457,WK16,0,151,
1,1457,WK22,0,104,
1,1458,WK4,62,0,
1,1458,WK5,3,0,
1,1460,WK4,18,0,
1,1460,WK6,3,0,
1,1460,WK7,7,0,
1,1461,WK4,76,115,
1,1462,WK4,34,0,
1,1464,WK4,24,0,
1,1464,WK6,3,0,
1,1465,WK4,43,0,
1,1465,WK6,10,0,
1,1465,WK7,8,0,
1,1466,WK4,49,0,
1,1466,WK5,0,102,
1,1466,WK7,8,0,
1,1466,WK8,1,0,
1,1467,WK4,33,0,
1,1467,WK6,2,0,
1,1468,WK4,32,0,
1,1469,WK4,23,0,
1,1470,WK4,29,0,
1,1470,WK9,7,0,
1,1470,WK10,4,0,
1,1472,WK4,43,0,
1,1472,WK9,8,0,
1,1472,WK10,5,0,
1,1474,WK4,45,0,
1,1476,WK4,18,0,
1,1476,WK6,4,0,
1,1476,WK7,5,0,
1,1477,WK4,66,0,
1,1477,WK5,0,102,
1,1477,WK8,19,0,
1,1477,WK15,0,113,
1,1477,WK21,0,96,
1,1478,WK4,30,0,
1,1478,WK7,15,0,
1,1478,WK8,3,0,
1,1482,WK4,29,0,
1,1483,WK4,36,0,
1,1483,WK6,2,0,
1,1483,WK7,10,0,
1,1483,WK8,2,0,
1,1483,WK9,7,0,
1,1485,WK4,79,0,
1,1485,WK9,21,0,
1,1485,WK10,0,123,
1,1485,WK16,0,132,
1,1485,WK22,0,103,
1,1486,WK4,43,0,
1,1486,WK6,17,0,
1,1486,WK7,8,0,
1,1487,WK4,30,0,
1,1487,WK9,21,0,
1,1487,WK10,9,0,
1,1488,WK4,34,0,
1,1491,WK4,66,0,
1,1491,WK7,5,0,
1,1491,WK9,11,123,
1,1493,WK4,31,0,
1,1494,WK4,35,0,
1,1496,WK4,28,0,
1,1496,WK6,2,0,
1,1496,WK7,4,0,
1,1496,WK8,3,0,
1,1498,WK4,26,0,
1,1498,WK6,3,0,
1,1499,WK4,65,0,
1,1499,WK5,0,102,
1,1499,WK8,19,0,
1,1499,WK11,0,115,
1,1499,WK15,0,95,
1,1499,WK20,0,103,
1,1500,WK4,49,0,
1,1500,WK9,7,0,
1,1500,WK10,7,0,
1,1502,WK4,31,0,
1,1502,WK5,2,0,
1,1502,WK6,5,0,
1,1502,WK7,4,0,
1,1505,WK4,60,0,
1,1505,WK5,0,102,
1,1505,WK7,18,0,
1,1505,WK8,7,0,
1,1505,WK11,0,115,
1,1505,WK15,0,133,
1,1505,WK20,0,106,
1,1506,WK4,46,0,
1,1506,WK6,3,0,
1,1506,WK7,8,0,
1,1506,WK8,4,0,
1,1506,WK9,3,0,
1,1507,WK4,28,0,
1,1507,WK6,3,0,
1,1507,WK7,7,0,
1,1508,WK4,90,0,
1,1508,WK9,15,0,
1,1508,WK10,0,123,
1,1508,WK16,0,151,
1,1508,WK22,0,116,
1,1509,WK4,29,0,
1,1509,WK6,2,0,
1,1509,WK7,4,0,
1,1509,WK8,3,0,
1,1510,WK4,13,0,
1,1510,WK6,3,0,
1,1510,WK7,6,0,
1,1513,WK4,27,0,
1,1514,WK4,8,0,
1,1514,WK6,2,0,
1,1514,WK7,4,0,
1,1516,WK4,62,0,
1,1516,WK5,19,0,
1,1517,WK4,29,0,
1,1519,WK4,35,0,
1,1519,WK6,3,0,
1,1519,WK7,13,0,
1,1519,WK8,2,0,
1,1520,WK4,36,0,
1,1520,WK9,10,0,
1,1520,WK10,5,0,
1,1522,WK4,36,0,
1,1522,WK6,5,0,
1,1522,WK8,3,0,
1,1523,WK4,31,0,
1,1523,WK5,2,0,
1,1523,WK6,5,0,
1,1523,WK7,4,0,
1,1524,WK4,24,0,
1,1524,WK6,4,0,
1,1525,WK4,37,0,
1,1525,WK6,7,0,
1,1525,WK7,4,0,
1,1526,WK4,28,0,
1,1526,WK6,1,0,
1,1526,WK7,6,0,
1,1526,WK8,2,0,
1,1527,WK4,37,0,
1,1527,WK6,8,0,
1,1527,WK7,6,0,
1,1528,WK4,22,0,
1,1528,WK6,2,0,
1,1528,WK7,4,0,
1,1528,WK8,3,0,
1,1529,WK4,75,0,
1,1529,WK6,3,0,
1,1529,WK9,14,123,
1,1530,WK4,31,0,
1,1531,WK4,14,0,
1,1531,WK9,5,0,
1,1531,WK10,5,0,
1,1534,WK4,42,0,
1,1534,WK9,11,0,
1,1534,WK10,10,0,
1,1535,WK4,22,0,
1,1535,WK9,5,0,
1,1535,WK10,5,0,
1,1536,WK4,64,111,
1,1537,WK4,26,0,
1,1537,WK6,3,0,
1,1538,WK4,22,0,
1,1538,WK9,5,0,
1,1538,WK10,5,0,
1,1540,WK4,24,0,
1,1540,WK10,7,0,
1,1540,WK11,4,0,
1,1541,WK4,29,0,
1,1542,WK4,97,0,
1,1542,WK9,25,0,
1,1542,WK10,0,123,
1,1542,WK11,2,0,
1,1542,WK16,0,104,
1,1542,WK22,0,103,
1,1543,WK4,78,0,
1,1543,WK9,10,0,
1,1543,WK10,0,123,
1,1544,WK4,36,0,
1,1544,WK6,5,0,
1,1544,WK8,4,0,
1,1547,WK4,18,0,
1,1547,WK9,7,0,
1,1547,WK10,3,0,
1,1550,WK4,48,0,
1,1550,WK9,15,0,
1,1552,WK4,25,0,
1,1552,WK6,3,0,
1,1554,WK4,24,0,
1,1554,WK5,3,0,
1,1554,WK6,3,0,
1,1558,WK4,23,0,
1,1558,WK6,4,0,
1,1560,WK4,29,0,
1,1564,WK4,12,0,
1,1564,WK7,10,0,
1,1565,WK4,91,0,
1,1565,WK9,24,0,
1,1565,WK10,0,123,
1,1565,WK16,0,141,
1,1565,WK22,0,103,
1,1566,WK4,24,0,
1,1566,WK10,7,0,
1,1566,WK11,4,0,
1,1567,WK4,41,0,
1,1567,WK9,11,0,
1,1567,WK10,8,0,
1,1568,WK4,43,0,
1,1568,WK8,2,0,
1,1568,WK9,14,0,
1,1571,WK4,12,0,
1,1571,WK9,6,0,
1,1571,WK10,4,0,
1,1572,WK4,92,115,
1,1572,WK14,0,131,
1,1572,WK20,0,113,
1,1573,WK4,46,0,
1,1575,WK4,54,0,
1,1575,WK5,1,103,
1,1575,WK6,24,0,
1,1575,WK15,0,142,
1,1575,WK20,0,113,
1,1576,WK4,26,0,
1,1576,WK9,18,0,
1,1576,WK10,4,0,
1,1577,WK4,47,0,
1,1577,WK9,8,0,
1,1577,WK10,5,0,
1,1578,WK4,16,0,
1,1581,WK4,48,0,
1,1581,WK9,7,0,
1,1581,WK10,7,0,
1,1583,WK4,54,0,
1,1585,WK4,45,0,
1,1585,WK9,13,0,
1,1585,WK10,0,124,
1,1587,WK4,53,0,
1,1588,WK4,27,0,
1,1590,WK4,25,0,
1,1592,WK4,17,0,
1,1592,WK10,8,0,
1,1592,WK11,3,0,
1,1593,WK4,36,0,
1,1593,WK9,6,0,
1,1593,WK10,12,0,
1,1593,WK11,7,0,
1,1594,WK4,30,0,
1,1594,WK7,21,0,
1,1594,WK8,4,0,
1,1597,WK4,23,0,
1,1597,WK6,3,0,
1,1602,WK4,31,0,
1,1602,WK6,1,0,
1,1602,WK7,6,0,
1,1602,WK8,2,0,
1,1604,WK4,85,0,
1,1604,WK9,10,0,
1,1604,WK10,0,123,
1,1605,WK4,29,0,
1,1606,WK4,34,0,
1,1608,WK4,50,0,
1,1608,WK5,7,103,
1,1608,WK6,8,0,
1,1609,WK4,78,0,
1,1609,WK9,2,0,
1,1609,WK10,5,123,
1,1610,WK4,17,0,
1,1610,WK7,2,0,
1,1610,WK8,2,0,
1,1610,WK9,5,0,
1,1611,WK4,70,0,
1,1611,WK9,9,0,
1,1611,WK10,0,123,
1,1611,WK11,2,0,
1,1612,WK4,41,0,
1,1613,WK4,24,0,
1,1613,WK6,3,0,
1,1614,WK4,28,0,
1,1616,WK4,49,0,
1,1616,WK5,8,103,
1,1616,WK6,4,0,
1,1617,WK4,74,0,
1,1617,WK9,9,0,
1,1617,WK10,0,123,
1,1619,WK4,28,0,
1,1619,WK7,3,0,
1,1619,WK8,5,0,
1,1619,WK9,3,0,
1,1621,WK4,47,0,
1,1621,WK6,3,0,
1,1621,WK7,9,0,
1,1621,WK8,6,0,
1,1621,WK9,3,0,
1,1622,WK4,20,0,
1,1622,WK7,10,0,
1,1623,WK4,28,0,
1,1623,WK7,6,0,
1,1623,WK8,10,0,
1,1624,WK4,36,0,
1,1626,WK4,28,0,
1,1626,WK6,2,0,
1,1627,WK4,42,0,
1,1627,WK9,8,0,
1,1627,WK10,5,0,
1,1628,WK4,18,0,
1,1628,WK6,3,0,
1,1628,WK7,9,0,
1,1630,WK4,34,0,
1,1630,WK5,4,0,
1,1630,WK6,5,0,
1,1631,WK4,31,0,
1,1631,WK5,2,0,
1,1631,WK6,5,0,
1,1631,WK7,2,0,
1,1632,WK4,44,0,
1,1632,WK9,7,0,
1,1632,WK10,3,124,
1,1633,WK4,42,0,
1,1633,WK9,12,0,
1,1633,WK10,12,0,
1,1634,WK4,53,0,
1,1634,WK9,10,0,
1,1634,WK10,9,0,
1,1635,WK4,19,0,
1,1635,WK9,6,0,
1,1635,WK10,3,0,
1,1636,WK4,44,0,
1,1636,WK9,1,0,
1,1636,WK10,1,124,
1,1638,WK4,30,0,
1,1639,WK4,30,0,
1,1639,WK9,26,0,
1,1639,WK10,9,0,
1,1641,WK4,28,0,
1,1642,WK4,35,0,
1,1642,WK9,3,0,
1,1642,WK10,10,0,
1,1642,WK11,6,0,
1,1644,WK4,22,0,
1,1644,WK8,2,0,
1,1644,WK9,7,0,
1,1645,WK4,39,0,
1,1648,WK4,49,0,
1,1648,WK5,1,110,
1,1648,WK6,18,0,
1,1648,WK15,0,149,
1,1648,WK21,0,106,
1,1649,WK4,45,0,
1,1649,WK9,7,0,
1,1649,WK10,5,0,
1,1651,WK4,24,0,
1,1651,WK5,3,0,
1,1651,WK6,3,0,
1,1652,WK4,16,0,
1,1652,WK6,4,0,
1,1653,WK4,14,0,
1,1653,WK6,4,0,
1,1654,WK4,85,0,
1,1654,WK9,9,0,
1,1654,WK10,6,123,
1,1654,WK16,0,113,
1,1654,WK22,0,113,
1,1655,WK4,18,0,
1,1655,WK6,4,0,
1,1655,WK7,5,0,
1,1656,WK4,46,0,
1,1656,WK6,3,0,
1,1656,WK8,2,0,
1,1656,WK9,14,0,
1,1657,WK4,21,0,
1,1657,WK9,5,0,
1,1657,WK10,5,0,
1,1658,WK4,33,0,
1,1659,WK4,46,0,
1,1659,WK9,12,0,
1,1661,WK4,31,0,
1,1662,WK4,25,0,
1,1662,WK6,3,0,
1,1663,WK4,47,0,
1,1663,WK6,6,0,
1,1663,WK7,2,0,
1,1663,WK8,1,0,
1,1664,WK4,30,0,
1,1668,WK4,20,0,
1,1668,WK9,6,0,
1,1668,WK10,3,0,
1,1669,WK4,48,0,
1,1669,WK9,7,0,
1,1669,WK10,57,0,
1,1671,WK4,20,0,
1,1671,WK6,3,0,
1,1671,WK7,6,0,
1,1672,WK4,43,0,
1,1672,WK9,7,0,
1,1672,WK10,5,0,
1,1673,WK4,63,0,
1,1673,WK9,14,123,
1,1674,WK4,38,0,
1,1674,WK6,5,0,
1,1674,WK8,3,0,
1,1677,WK4,37,0,
1,1677,WK7,5,0,
1,1677,WK8,5,0,
1,1677,WK9,9,0,
1,1677,WK10,1,0,
1,1678,WK4,20,0,
1,1678,WK9,6,0,
1,1678,WK10,3,0,
1,1679,WK4,45,0,
1,1679,WK9,1,0,
1,1679,WK10,2,124,
1,1682,WK4,25,0,
1,1682,WK6,4,0,
1,1684,WK4,23,0,
1,1684,WK8,2,0,
1,1684,WK9,7,0,
1,1685,WK4,47,0,
1,1685,WK9,12,0,
1,1686,WK4,43,0,
1,1687,WK4,35,0,
1,1687,WK6,7,0,
1,1687,WK7,6,0,
1,1688,WK4,36,0,
1,1688,WK5,2,0,
1,1688,WK6,5,0,
1,1688,WK7,4,0,
1,1689,WK4,39,0,
1,1689,WK9,15,0,
1,1694,WK4,25,0,
1,1694,WK6,3,0,
1,1695,WK4,48,0,
1,1695,WK9,10,0,
1,1695,WK10,10,0,
1,1696,WK4,47,0,
1,1696,WK9,10,0,
1,1696,WK10,9,0,
1,1697,WK4,24,0,
1,1697,WK5,3,0,
1,1697,WK6,3,0,
1,1698,WK4,92,0,
1,1698,WK6,3,0,
1,1698,WK9,18,123,
1,1698,WK10,14,0,
1,1698,WK16,0,95,
1,1698,WK21,0,96,
1,1699,WK4,59,116,
1,1700,WK4,29,0,
1,1702,WK4,42,0,
1,1703,WK4,36,0,
1,1703,WK6,5,0,
1,1703,WK8,3,0,
1,1704,WK4,31,0,
1,1704,WK5,5,0,
1,1704,WK6,2,0,
1,1705,WK4,26,0,
1,1705,WK7,4,0,
1,1705,WK8,7,0,
1,1705,WK9,6,0,
1,1705,WK10,2,0,
1,1708,WK4,50,0,
1,1709,WK4,38,0,
1,1709,WK9,6,0,
1,1709,WK10,0,124,
1,1711,WK4,33,0,
1,1712,WK4,27,0,
1,1714,WK4,15,0,
1,1714,WK6,4,0,
1,1715,WK4,36,0,
1,1715,WK5,2,0,
1,1715,WK6,7,0,
1,1715,WK7,5,0,
1,1715,WK8,2,0,
1,1719,WK4,17,0,
1,1719,WK10,8,0,
1,1719,WK11,3,0,
1,1720,WK4,35,0,
1,1722,WK4,30,0,
1,1722,WK9,6,0,
1,1722,WK10,4,0,
1,1723,WK4,45,0,
1,1723,WK6,3,0,
1,1723,WK7,9,0,
1,1723,WK8,5,0,
1,1723,WK9,2,0,
1,1724,WK4,13,0,
1,1724,WK7,10,0,
1,1726,WK4,16,0,
1,1726,WK6,4,0,
1,1727,WK4,20,0,
1,1727,WK9,6,0,
1,1727,WK10,3,0,
1,1730,WK4,29,0,
1,1730,WK6,5,0,
1,1733,WK4,31,0,
1,1733,WK10,5,0,
1,1733,WK11,6,0,
1,1736,WK4,33,0,
1,1736,WK5,2,0,
1,1736,WK6,3,0,
1,1736,WK7,3,0,
1,1739,WK4,25,0,
1,1739,WK8,2,0,
1,1739,WK9,7,0,
1,1741,WK4,49,0,
1,1741,WK5,8,0,
1,1741,WK6,7,0,
1,1741,WK7,11,0,
1,1741,WK8,4,0,
1,1742,WK4,44,0,
1,1742,WK5,2,0,
1,1742,WK6,7,0,
1,1742,WK7,5,0,
1,1742,WK8,2,0,
1,1743,WK4,17,0,
1,1743,WK6,5,0,
1,1744,WK4,22,0,
1,1744,WK7,9,0,
1,1744,WK8,2,0,
1,1744,WK9,12,0,
1,1749,WK4,81,0,
1,1749,WK6,2,0,
1,1749,WK9,13,123,
1,1750,WK4,18,0,
1,1750,WK6,2,0,
1,1750,WK7,9,0,
1,1751,WK4,16,0,
1,1752,WK4,24,0,
1,1752,WK10,5,0,
1,1752,WK11,4,0,
1,1753,WK4,23,0,
1,1753,WK7,1,0,
1,1753,WK8,1,0,
1,1753,WK9,7,0,
1,1754,WK4,16,0,
1,1754,WK10,6,0,
1,1754,WK11,3,0,
1,1755,WK4,36,0,
1,1755,WK5,4,0,
1,1755,WK6,4,0,
1,1757,WK4,29,0,
1,1757,WK9,6,0,
1,1757,WK10,4,0,
1,1759,WK4,37,0,
1,1759,WK6,8,0,
1,1759,WK7,10,0,
1,1760,WK4,30,0,
1,1760,WK5,7,110,
1,1760,WK6,1,0,
1,1762,WK4,48,0,
1,1762,WK7,2,0,
1,1762,WK8,2,0,
1,1762,WK9,15,0,
1,1763,WK4,40,0,
1,1763,WK6,7,0,
1,1763,WK7,2,0,
1,1763,WK8,2,0,
1,1767,WK4,61,117,
1,1767,WK6,17,0,
1,1768,WK4,43,0,
1,1769,WK4,42,0,
1,1769,WK8,1,0,
1,1769,WK9,13,0,
1,1770,WK4,30,0,
1,1770,WK6,2,0,
1,1770,WK8,1,0,
1,1770,WK9,8,0,
1,1771,WK4,15,0,
1,1771,WK10,6,0,
1,1771,WK11,3,0,
1,1772,WK4,64,0,
1,1772,WK5,2,103,
1,1772,WK6,36,0,
1,1772,WK11,0,115,
1,1772,WK15,0,133,
1,1772,WK20,0,112,
1,1773,WK4,24,0,
1,1773,WK6,4,0,
1,1774,WK4,26,0,
1,1775,WK4,38,0,
1,1775,WK5,5,0,
1,1775,WK6,10,0,
1,1776,WK4,30,0,
1,1776,WK9,7,0,
1,1776,WK10,5,0,
1,1778,WK4,74,0,
1,1778,WK9,10,0,
1,1778,WK10,0,123,
1,1780,WK4,18,0,
1,1780,WK6,4,0,
1,1781,WK4,65,0,
1,1781,WK9,23,123,
1,1782,WK4,30,0,
1,1782,WK7,16,0,
1,1782,WK8,3,0,
1,1783,WK4,29,0,
1,1783,WK6,3,0,
1,1785,WK4,52,0,
1,1785,WK7,2,0,
1,1785,WK8,2,0,
1,1785,WK9,13,0,
1,1786,WK4,30,0,
1,1786,WK9,6,0,
1,1786,WK10,4,0,
1,1787,WK4,45,0,
1,1787,WK9,3,124,
1,1788,WK4,52,0,
1,1788,WK7,2,0,
1,1788,WK8,4,0,
1,1788,WK9,12,0,
1,1789,WK4,30,0,
1,1789,WK5,0,110,
1,1789,WK6,4,0,
1,1790,WK4,37,0,
1,1790,WK9,3,0,
1,1790,WK10,9,0,
1,1790,WK11,6,0,
1,1791,WK4,37,0,
1,1791,WK9,6,0,
1,1791,WK10,11,0,
1,1791,WK11,8,0,
1,1792,WK4,30,0,
1,1792,WK6,3,0,
1,1792,WK8,1,0,
1,1792,WK9,8,0,
1,1794,WK4,54,0,
1,1794,WK8,3,0,
1,1794,WK9,17,0,
1,1795,WK4,28,0,
1,1795,WK6,3,0,
1,1796,WK4,70,0,
1,1796,WK6,2,0,
1,1796,WK9,14,123,
1,1797,WK4,78,0,
1,1797,WK6,2,0,
1,1797,WK9,16,123,
1,1797,WK10,14,0,
1,1797,WK16,0,103,
1,1798,WK4,30,0,
1,1798,WK10,5,0,
1,1798,WK11,7,0,
1,1799,WK4,12,0,
1,1799,WK9,7,0,
1,1799,WK10,7,0,
1,1801,WK4,37,0,
1,1801,WK5,4,0,
1,1801,WK6,5,0,
1,1802,WK4,20,0,
1,1802,WK6,3,0,
1,1802,WK7,6,0,
1,1806,WK4,32,0,
1,1806,WK9,2,124,
1,1806,WK10,2,0,
1,1807,WK4,36,0,
1,1807,WK5,2,0,
1,1807,WK6,6,0,
1,1807,WK7,4,0,
1,1807,WK8,2,0,
1,1808,WK4,47,0,
1,1808,WK9,12,0,
1,1809,WK4,103,0,
1,1809,WK9,25,0,
1,1809,WK10,0,123,
1,1809,WK11,4,0,
1,1809,WK16,0,114,
1,1809,WK22,0,105,
1,1810,WK4,22,0,
1,1810,WK7,10,0,
1,1810,WK8,7,0,
1,1811,WK4,14,0,
1,1811,WK6,3,0,
1,1812,WK4,18,0,
1,1812,WK6,2,0,
1,1812,WK7,9,0,
1,1815,WK4,36,0,
1,1817,WK4,79,0,
1,1817,WK7,19,0,
1,1817,WK8,1,0,
1,1817,WK9,0,123,
1,1817,WK15,0,114,
1,1817,WK22,0,103,
1,1819,WK4,47,0,
1,1819,WK9,10,0,
1,1819,WK10,11,0,
1,1820,WK4,50,0,
1,1820,WK8,3,0,
1,1820,WK9,17,0,
1,1822,WK4,33,0,
1,1826,WK4,17,0,
1,1827,WK4,45,0,
1,1828,WK4,20,0,
1,1828,WK9,6,0,
1,1828,WK10,3,0,
1,1829,WK4,30,0,
1,1830,WK4,30,0,
1,1830,WK7,7,0,
1,1830,WK8,6,0,
1,1830,WK9,12,0,
1,1830,WK10,3,0,
1,1831,WK4,15,0,
1,1831,WK7,6,0,
1,1831,WK8,2,0,
1,1831,WK9,9,0,
1,1833,WK4,18,0,
1,1833,WK6,4,0,
1,1834,WK4,53,0,
1,1834,WK5,1,103,
1,1834,WK6,11,0,
1,1835,WK4,30,0,
1,1835,WK7,10,0,
1,1835,WK8,13,0,
1,1836,WK4,23,0,
1,1836,WK10,5,0,
1,1836,WK11,4,0,
1,1840,WK4,41,0,
1,1841,WK4,25,0,
1,1841,WK6,3,0,
1,1844,WK4,44,0,
1,1844,WK5,3,0,
1,1844,WK6,8,0,
1,1844,WK7,6,0,
1,1844,WK8,5,0,
1,1845,WK4,31,0,
1,1847,WK4,46,0,
1,1849,WK4,23,0,
1,1849,WK6,3,0,
1,1850,WK4,24,0,
1,1850,WK6,3,0,
1,1851,WK4,16,0,
1,1853,WK4,28,0,
1,1854,WK4,29,0,
1,1855,WK4,31,0,
1,1855,WK9,6,0,
1,1855,WK10,4,0,
1,1856,WK4,76,0,
1,1856,WK6,2,0,
1,1856,WK9,12,123,
1,1857,WK4,32,0,
1,1857,WK6,2,0,
1,1857,WK8,1,0,
1,1857,WK9,8,0,
1,1859,WK4,22,0,
1,1861,WK4,32,0,
1,1861,WK9,6,0,
1,1861,WK10,4,0,
1,1866,WK4,45,0,
1,1866,WK6,2,0,
1,1866,WK8,4,0,
1,1866,WK9,17,0,
1,1868,WK4,50,0,
1,1868,WK9,2,124,
1,1868,WK10,6,0,
1,1869,WK4,33,0,
1,1869,WK5,2,0,
1,1869,WK6,3,0,
1,1869,WK7,3,0,
1,1871,WK4,95,0,
1,1871,WK9,34,123,
1,1871,WK12,0,113,
1,1871,WK16,0,124,
1,1871,WK17,0,130,
1,1871,WK21,0,114,
1,1872,WK4,126,115,
1,1872,WK11,0,115,
1,1872,WK15,0,141,
1,1872,WK17,0,115,
1,1872,WK20,0,106,
1,1874,WK4,27,0,
1,1875,WK4,45,0,
1,1875,WK6,5,0,
1,1875,WK8,2,0,
1,1876,WK4,40,0,
1,1876,WK7,2,0,
1,1876,WK8,2,0,
1,1876,WK9,0,124,
1,1877,WK4,56,0,
1,1878,WK4,104,108,
1,1878,WK14,0,142,
1,1878,WK20,0,123,
1,1880,WK4,55,0,
1,1880,WK5,8,103,
1,1880,WK6,8,0,
1,1884,WK4,27,0,
1,1884,WK7,8,0,
1,1884,WK8,10,0,
1,1885,WK4,22,0,
1,1885,WK8,2,0,
1,1885,WK9,7,0,
1,1886,WK4,52,0,
1,1886,WK8,4,0,
1,1886,WK9,17,0,
1,1887,WK4,76,0,
1,1887,WK6,4,0,
1,1887,WK9,16,123,
1,1888,WK4,35,124,
1,1890,WK4,29,0,
1,1890,WK5,2,0,
1,1890,WK6,4,0,
1,1890,WK7,4,0,
1,1891,WK4,20,0,
1,1891,WK7,2,0,
1,1891,WK8,4,0,
1,1891,WK9,3,0,
1,1894,WK4,26,0,
1,1894,WK7,11,0,
1,1896,WK4,40,0,
1,1896,WK9,13,0,
1,1900,WK4,106,123,
1,1900,WK11,0,115,
1,1900,WK14,0,132,
1,1900,WK20,0,105,
1,1901,WK4,95,116,
1,1901,WK14,0,105,
1,1901,WK20,0,103,
1,1902,WK4,75,116,
1,1903,WK4,46,0,
1,1903,WK5,6,0,
1,1903,WK6,16,0,
1,1906,WK4,40,0,
1,1906,WK7,2,0,
1,1906,WK8,4,0,
1,1906,WK9,13,0,
1,1907,WK4,32,0,
1,1907,WK7,7,0,
1,1907,WK8,6,0,
1,1907,WK9,10,0,
1,1907,WK10,2,0,
1,1909,WK4,32,0,
1,1909,WK7,6,0,
1,1909,WK8,5,0,
1,1909,WK9,10,0,
1,1909,WK10,3,0,
1,1910,WK4,47,0,
1,1910,WK5,1,103,
1,1910,WK6,11,0,
1,1911,WK4,30,0,
1,1911,WK7,16,0,
1,1911,WK8,4,0,
1,1916,WK4,29,0,
1,1917,WK4,61,0,
1,1918,WK4,51,0,
1,1918,WK7,2,0,
1,1918,WK8,4,0,
1,1918,WK9,14,0,
1,1921,WK4,52,0,
1,1921,WK5,8,0,
1,1921,WK6,9,0,
1,1921,WK7,13,0,
1,1921,WK8,5,0,
1,1922,WK4,22,0,
1,1923,WK4,39,0,
1,1923,WK9,3,0,
1,1923,WK10,10,0,
1,1923,WK11,6,0,
1,1924,WK4,31,0,
1,1924,WK6,1,0,
1,1924,WK8,4,0,
1,1924,WK9,6,0,
1,1925,WK4,58,0,
1,1925,WK5,1,103,
1,1925,WK6,23,0,
1,1925,WK11,0,115,
1,1925,WK15,0,149,
1,1925,WK21,0,113,
1,1929,WK4,47,0,
1,1929,WK9,1,0,
1,1929,WK10,3,124,
1,1930,WK4,50,0,
1,1930,WK7,2,0,
1,1930,WK8,4,0,
1,1930,WK9,13,0,
1,1931,WK4,47,0,
1,1931,WK9,3,123,
1,1931,WK10,20,0,
1,1931,WK12,0,113,
