Store,City,State,Next Major Touch Program Year,Projected Possession Date
5306,NORTH LAS VEGAS,NV,TBD,TBD
5311,MCKINNEY,TX,TBD,TBD
5316,SAGINAW,TX,TBD,TBD
5348,MONTGOMERY,AL,TBD,TBD
5359,AZLE,TX,TBD,TBD
5361,OMAHA,NE,TBD,TBD
5368,SALEM,OR,TBD,TBD
5374,EATON,OH,TBD,TBD
5421,SAINT PETERS,MO,TBD,TBD
5423,LAS VEGAS,NV,TBD,TBD
5429,SURPRISE,AZ,TBD,TBD
5430,ALBUQUERQUE,NM,TBD,TBD
5433,HOT SPRINGS VILLAGE,AR,TBD,TBD
5471,MANSFIELD,OH,TBD,TBD
5479,PFLUGERVILLE,TX,TBD,TBD
5480,ROUND ROCK,TX,TBD,TBD
5482,EATONTON,GA,TBD,TBD
5485,EVERGREEN PARK,IL,TBD,TBD
5494,IDAHO FALLS,ID,TBD,TBD
5603,DOWNEY,CA,TBD,TBD
5617,CHICAGO,IL,TBD,TBD
5641,LA HABRA,CA,TBD,TBD
5667,SOUTH MILWAUKEE,WI,TBD,TBD
5668,GREENDALE,WI,TBD,TBD
5672,LUCAS,TX,TBD,TBD
5673,SACHSE,TX,TBD,TBD
5710,MODESTO,CA,TBD,TBD
5728,NEWBURGH,IN,TBD,TBD
5737,FAYETTEVILLE,AR,TBD,TBD
5738,SPRINGDALE,AR,TBD,TBD
5769,DOTHAN,AL,TBD,TBD
5790,HOT SPRINGS,AR,TBD,TBD
5799,TUCSON,AZ,TBD,TBD
5812,BLUE RIDGE,GA,TBD,TBD
5814,HOLLY SPRINGS,GA,TBD,TBD
5841,MERIDIAN,ID,TBD,TBD
5858,TUCSON,AZ,TBD,TBD
5880,FAIRFAX,VA,TBD,TBD
5883,SPOKANE VALLEY,WA,TBD,TBD
5894,OVIEDO,FL,TBD,TBD
5907,COLUMBUS,GA,TBD,TBD
5963,FLOWER MOUND,TX,TBD,TBD
5965,CHICAGO,IL,TBD,TBD
5987,ROYSE CITY,TX,TBD,TBD
6078,WYLIE,TX,TBD,TBD
6300,PROSPER,TX,TBD,TBD
6394,BROWN DEER,WI,TBD,TBD
6397,MIAMI,FL,TBD,TBD
6898,LUBBOCK,TX,TBD,TBD
6931,LOUISVILLE,KY,TBD,TBD
6953,CENTERTON,AR,TBD,TBD
6963,ANNA,TX,TBD,TBD
6978,JACKSONVILLE,FL,TBD,TBD
6998,EAST POINT,GA,TBD,TBD
7087,SALEM,IN,TBD,TBD
7178,PRINCETON,TX,TBD,TBD
7185,CUMMING,GA,TBD,TBD
7242,FARMINGTON,AR,TBD,TBD
7246,COCHRAN,GA,TBD,TBD
7249,MOUNT VERNON,MO,TBD,TBD
1501,TAMPA,FL,TBD,TBD
1576,SCHERERVILLE,IN,TBD,TBD
2288,POMONA,CA,TBD,TBD
2681,LITTLETON,NH,TBD,TBD
2902,FRAMINGHAM,MA,TBD,TBD
2546,ORANGE,CA,TBD,TBD
1979,CLEARLAKE,CA,TBD,TBD
2099,PASO ROBLES,CA,TBD,TBD
2621,SIMI VALLEY,CA,TBD,TBD
2865,SPOKANE,WA,TBD,TBD
2885,NEWPORT,RI,TBD,TBD
2180,DANVERS,MA,TBD,TBD
2267,WEST BOYLSTON,MA,TBD,TBD
5340,CHERRY HILL,NJ,TBD,TBD
2917,ISLANDIA,NY,TBD,TBD
2989,FREMONT,CA,TBD,TBD
925,SEFFNER,FL,TBD,TBD
2419,REHOBOTH BEACH,DE,TBD,TBD
2,HARRISON,AR,TBD,TBD
11,MOUNTAIN HOME,AR,TBD,TBD
14,LEBANON,MO,TBD,TBD
16,VAN BUREN,AR,TBD,TBD
29,JEFFERSON CITY,MO,TBD,TBD
37,FARMINGTON,MO,TBD,TBD
48,MONETT,MO,TBD,TBD
52,HOT SPRINGS,AR,TBD,TBD
54,SPRINGDALE,AR,TBD,TBD
56,AVA,MO,TBD,TBD
59,JOPLIN,MO,TBD,TBD
60,TROY,MO,TBD,TBD
65,SULLIVAN,MO,TBD,TBD
66,CLARKSVILLE,AR,TBD,TBD
67,MENA,AR,TBD,TBD
69,FESTUS,MO,TBD,TBD
77,TAYLOR,TX,TBD,TBD
79,JOPLIN,MO,TBD,TBD
86,SPRINGFIELD,MO,TBD,TBD
92,AURORA,MO,TBD,TBD
95,DESLOGE,MO,TBD,TBD
99,UNION,MO,TBD,TBD
101,ROLLA,MO,TBD,TBD
117,BROKEN BOW,OK,TBD,TBD
127,MALVERN,AR,TBD,TBD
137,STILLWATER,OK,TBD,TBD
140,LUFKIN,TX,TBD,TBD
141,FORT SMITH,AR,TBD,TBD
144,FAYETTEVILLE,AR,TBD,TBD
147,DENISON,TX,TBD,TBD
148,PARIS,TX,TBD,TBD
151,MCALESTER,OK,TBD,TBD
157,SEARCY,AR,TBD,TBD
159,COLUMBIA,MO,TBD,TBD
169,LONOKE,AR,TBD,TBD
171,CAMDEN,AR,TBD,TBD
172,WASHINGTON,MO,TBD,TBD
173,POTOSI,MO,TBD,TBD
177,PARIS,TN,TBD,TBD
198,SALEM,IL,TBD,TBD
201,BELLEVILLE,IL,TBD,TBD
202,FRISCO,TX,TBD,TBD
206,MCKINNEY,TX,TBD,TBD
210,HOLDENVILLE,OK,TBD,TBD
212,NORMAN,OK,TBD,TBD
213,LITCHFIELD,IL,TBD,TBD
228,CLEBURNE,TX,TBD,TBD
230,PARIS,AR,TBD,TBD
243,WENTZVILLE,MO,TBD,TBD
247,HENRYETTA,OK,TBD,TBD
251,MINEOLA,TX,TBD,TBD
261,HOT SPRINGS,AR,TBD,TBD
262,BENTON,IL,TBD,TBD
267,WEBB CITY,MO,TBD,TBD
276,STIGLER,OK,TBD,TBD
279,DE QUEEN,AR,TBD,TBD
280,ROCKDALE,TX,TBD,TBD
281,HEBER SPGS,AR,TBD,TBD
289,MCGEHEE,AR,TBD,TBD
290,GONZALES,TX,TBD,TBD
311,FRANKLIN,LA,TBD,TBD
317,VANDALIA,IL,TBD,TBD
320,MARLIN,TX,TBD,TBD
328,WATERLOO,IL,TBD,TBD
334,CARLINVILLE,IL,TBD,TBD
336,SHERIDAN,AR,TBD,TBD
339,FORDYCE,AR,TBD,TBD
340,CHECOTAH,OK,TBD,TBD
343,TAYLORVILLE,IL,TBD,TBD
348,MONTICELLO,AR,TBD,TBD
352,CHESTER,IL,TBD,TBD
356,AUBURN,AL,TBD,TBD
371,GRANBURY,TX,TBD,TBD
385,CUERO,TX,TBD,TBD
404,SAN MARCOS,TX,TBD,TBD
405,LEESVILLE,LA,TBD,TBD
411,HOUSTON,MS,TBD,TBD
412,ATHENS,TX,TBD,TBD
414,WICHITA FALLS,TX,TBD,TBD
417,SULPHUR SPRINGS,TX,TBD,TBD
420,WICHITA FALLS,TX,TBD,TBD
421,DECATUR,TX,TBD,TBD
445,LEITCHFIELD,KY,TBD,TBD
453,MALDEN,MO,TBD,TBD
464,CORPUS CHRISTI,TX,TBD,TBD
471,LANCASTER,TX,TBD,TBD
473,GIDDINGS,TX,TBD,TBD
477,SODDY DAISY,TN,TBD,TBD
478,PEARSALL,TX,TBD,TBD
480,PITTSFIELD,IL,TBD,TBD
504,GALVESTON,TX,TBD,TBD
507,LAWRENCEBURG,KY,TBD,TBD
510,GAINESVILLE,GA,TBD,TBD
512,EL PASO,TX,TBD,TBD
517,MUSTANG,OK,TBD,TBD
518,CANTON,GA,TBD,TBD
520,WINDER,GA,TBD,TBD
525,LAKE MARY,FL,TBD,TBD
537,ODESSA,TX,TBD,TBD
538,GAINESVILLE,FL,TBD,TBD
545,MANCHESTER,KY,TBD,TBD
551,PALATKA,FL,TBD,TBD
552,WHITESBURG,KY,TBD,TBD
556,WAYCROSS,GA,TBD,TBD
566,BOONVILLE,IN,TBD,TBD
567,CALDWELL,TX,TBD,TBD
573,LEES SUMMIT,MO,TBD,TBD
576,TULSA,OK,TBD,TBD
580,BARTOW,FL,TBD,TBD
596,HERRIN,IL,TBD,TBD
604,DOTHAN,AL,TBD,TBD
609,HANNIBAL,MO,TBD,TBD
618,HIRAM,GA,TBD,TBD
619,DAYTON,TN,TBD,TBD
620,BRISTOL,TN,TBD,TBD
626,SEMINOLE,TX,TBD,TBD
636,PRINCETON,IL,TBD,TBD
639,BRUNSWICK,GA,TBD,TBD
648,SAINT PETERS,MO,TBD,TBD
658,ROME,GA,TBD,TBD
665,CAMPBELLSVILLE,KY,TBD,TBD
693,JACKSON,KY,TBD,TBD
697,OCALA,FL,TBD,TBD
701,OWENSBORO,KY,TBD,TBD
705,MOUNT DORA,FL,TBD,TBD
709,ELIZABETHTOWN,KY,TBD,TBD
713,DADE CITY,FL,TBD,TBD
722,CARROLLTON,GA,TBD,TBD
729,BARDSTOWN,KY,TBD,TBD
731,DEMOPOLIS,AL,TBD,TBD
733,VALLEY,AL,TBD,TBD
734,ENTERPRISE,AL,TBD,TBD
756,TRION,GA,TBD,TBD
767,LAKE CITY,FL,TBD,TBD
776,FREMONT,NE,TBD,TBD
779,LAKELAND,FL,TBD,TBD
780,MONROE,GA,TBD,TBD
781,MARBLE FALLS,TX,TBD,TBD
783,MACON,MO,TBD,TBD
786,DEKALB,IL,TBD,TBD
787,RIVERDALE,GA,TBD,TBD
789,MESQUITE,TX,TBD,TBD
792,ALEDO,IL,TBD,TBD
796,PERU,IL,TBD,TBD
800,LEESBURG,FL,TBD,TBD
804,MINERAL WELLS,TX,TBD,TBD
805,FENTON,MO,TBD,TBD
806,LAS CRUCES,NM,TBD,TBD
818,PANAMA CITY BEACH,FL,TBD,TBD
827,CANTON,TX,TBD,TBD
830,ROCK FALLS,IL,TBD,TBD
835,ALBUQUERQUE,NM,TBD,TBD
836,SAINT MARYS,GA,TBD,TBD
837,THAYER,MO,TBD,TBD
841,TIPTON,IA,TBD,TBD
844,MORRIS,IL,TBD,TBD
850,ALBUQUERQUE,NM,TBD,TBD
852,OTTAWA,IL,TBD,TBD
859,LAKE WALES,FL,TBD,TBD
863,ROANOKE,AL,TBD,TBD
866,MOBILE,AL,TBD,TBD
870,JASPER,IN,TBD,TBD
878,CUMMING,GA,TBD,TBD
891,STERLING,IL,TBD,TBD
893,LINDSAY,OK,TBD,TBD
895,CUBA,MO,TBD,TBD
896,GRAND PRAIRIE,TX,TBD,TBD
898,PECOS,TX,TBD,TBD
901,SEGUIN,TX,TBD,TBD
904,FOLEY,AL,TBD,TBD
906,GALLUP,NM,TBD,TBD
908,ORLANDO,FL,TBD,TBD
910,LAKE GENEVA,WI,TBD,TBD
930,MONTGOMERY,AL,TBD,TBD
933,ROCHELLE,IL,TBD,TBD
938,MONTGOMERY,AL,TBD,TBD
945,LUBBOCK,TX,TBD,TBD
947,SHERMAN,TX,TBD,TBD
951,HEMPSTEAD,TX,TBD,TBD
955,APOPKA,FL,TBD,TBD
957,GENESEO,IL,TBD,TBD
959,BUSHNELL,FL,TBD,TBD
964,EL PASO,TX,TBD,TBD
968,WINTER HAVEN,FL,TBD,TBD
969,GULFPORT,MS,TBD,TBD
972,LAKE WORTH,TX,TBD,TBD
974,WEST MELBOURNE,FL,TBD,TBD
988,LUTZ,FL,TBD,TBD
991,MOBILE,AL,TBD,TBD
992,TULSA,OK,TBD,TBD
1003,PLANO,IL,TBD,TBD
1012,BEAVER DAM,WI,TBD,TBD
1021,WARRENTON,MO,TBD,TBD
1033,SEYMOUR,IN,TBD,TBD
1042,BASTROP,TX,TBD,TBD
1055,GARLAND,TX,TBD,TBD
1063,GENEVA,AL,TBD,TBD
1065,HOPE,AR,TBD,TBD
1070,EAST ELLIJAY,GA,TBD,TBD
1071,WOOD RIVER,IL,TBD,TBD
1078,BALLINGER,TX,TBD,TBD
1088,BILOXI,MS,TBD,TBD
1089,KIMBALL,TN,TBD,TBD
1090,JACKSONVILLE,FL,TBD,TBD
1091,ANDALUSIA,AL,TBD,TBD
1104,INVERNESS,FL,TBD,TBD
1105,NORTH LITTLE ROCK,AR,TBD,TBD
1118,BALCH SPRINGS,TX,TBD,TBD
1125,NORMAL,IL,TBD,TBD
1141,GREENFIELD,IN,TBD,TBD
1147,FLIPPIN,AR,TBD,TBD
1148,WICHITA FALLS,TX,TBD,TBD
1167,KENOSHA,WI,TBD,TBD
1173,JACKSONVILLE,FL,TBD,TBD
1178,BEDFORD,TX,TBD,TBD
1181,MARIETTA,GA,TBD,TBD
1184,STONE MOUNTAIN,GA,TBD,TBD
1203,WIMAUMA,FL,TBD,TBD
1205,MACCLENNY,FL,TBD,TBD
1207,CALLAWAY,FL,TBD,TBD
1213,BROOKSVILLE,FL,TBD,TBD
1220,ORLANDO,FL,TBD,TBD
1228,ROUND LAKE BEACH,IL,TBD,TBD
1230,SHOW LOW,AZ,TBD,TBD
1239,URBANA,OH,TBD,TBD
1241,DAVENPORT,IA,TBD,TBD
1253,AUSTIN,TX,TBD,TBD
1264,BELLEFONTAINE,OH,TBD,TBD
1267,SUN PRAIRIE,WI,TBD,TBD
1276,SHEBOYGAN,WI,TBD,TBD
1283,STARKE,FL,TBD,TBD
1284,PHENIX CITY,AL,TBD,TBD
1289,WILMINGTON,OH,TBD,TBD
1291,TUCSON,AZ,TBD,TBD
1298,JACKSONVILLE,NC,TBD,TBD
1303,GEORGETOWN,TX,TBD,TBD
1314,BUFORD,GA,TBD,TBD
1327,MADISON,IN,TBD,TBD
1330,LIMA,OH,TBD,TBD
1331,SIDNEY,OH,TBD,TBD
1370,BULLHEAD CITY,AZ,TBD,TBD
1373,LILBURN,GA,TBD,TBD
1386,PONTIAC,IL,TBD,TBD
1390,PINELLAS PARK,FL,TBD,TBD
1395,CENTRALIA,IL,TBD,TBD
1396,BARABOO,WI,TBD,TBD
1401,NAPERVILLE,IL,TBD,TBD
1406,WINCHESTER,VA,TBD,TBD
1414,BELEN,NM,TBD,TBD
1418,O FALLON,IL,TBD,TBD
1429,FREMONT,OH,TBD,TBD
1430,OSHKOSH,WI,TBD,TBD
1433,CELINA,OH,TBD,TBD
1442,PAGE,AZ,TBD,TBD
1448,ASHLAND,OH,TBD,TBD
1449,MANITOWOC,WI,TBD,TBD
1455,FORT WORTH,TX,TBD,TBD
1462,GREENVILLE,AL,TBD,TBD
1479,VALPARAISO,IN,TBD,TBD
1488,DOUGLASVILLE,GA,TBD,TBD
1490,ROCKFORD,IL,TBD,TBD
1513,PALM HARBOR,FL,TBD,TBD
1532,GLENDALE,AZ,TBD,TBD
1550,GUNNISON,CO,TBD,TBD
1553,BLOOMINGDALE,IL,TBD,TBD
1556,ORLAND HILLS,IL,TBD,TBD
1560,LAS VEGAS,NV,TBD,TBD
1563,LANCASTER,CA,TBD,TBD
1578,ROSWELL,GA,TBD,TBD
1586,AUSTELL,GA,TBD,TBD
1604,RAPID CITY,SD,TBD,TBD
1617,CASPER,WY,TBD,TBD
1625,LE MARS,IA,TBD,TBD
1636,MINOT,ND,TBD,TBD
1643,FOND DU LAC,WI,TBD,TBD
1645,HANFORD,CA,TBD,TBD
1647,DECATUR,IN,TBD,TBD
1668,GURNEE,IL,TBD,TBD
1676,TELL CITY,IN,TBD,TBD
1679,ONALASKA,WI,TBD,TBD
1712,LARGO,FL,TBD,TBD
1718,FINDLAY,OH,TBD,TBD
1723,DES MOINES,IA,TBD,TBD
1729,CONNERSVILLE,IN,TBD,TBD
1740,FREEPORT,IL,TBD,TBD
1742,TURNERSVILLE,NJ,TBD,TBD
1761,GRANITE CITY,IL,TBD,TBD
1768,OREM,UT,TBD,TBD
1776,WATERTOWN,WI,TBD,TBD
1799,PORTAGE,WI,TBD,TBD
1808,STEAMBOAT SPRINGS,CO,TBD,TBD
1814,ELGIN,IL,TBD,TBD
1834,GRANTS PASS,OR,TBD,TBD
1847,OCALA,FL,TBD,TBD
1848,GLEN ELLYN,IL,TBD,TBD
1863,EASTLAKE,OH,TBD,TBD
1892,HODGKINS,IL,TBD,TBD
1894,MEDINA,OH,TBD,TBD
1897,ELK GROVE VILLAGE,IL,TBD,TBD
1911,AKRON,OH,TBD,TBD
1931,RHINELANDER,WI,TBD,TBD
1938,BEDFORD PARK,IL,TBD,TBD
1942,HOLLAND,MI,TBD,TBD
1951,ONTARIO,OR,TBD,TBD
1975,CLAREMONT,NH,TBD,TBD
1995,CHUBBUCK,ID,TBD,TBD
1998,SKOKIE,IL,TBD,TBD
2003,NORTH BRUNSWICK,NJ,TBD,TBD
2007,MOSES LAKE,WA,TBD,TBD
2035,GREENVILLE,OH,TBD,TBD
2036,SOUTH CHARLESTON,WV,TBD,TBD
2038,STERLING,VA,TBD,TBD
2050,HENDERSON,NV,TBD,TBD
2051,KINGMAN,AZ,TBD,TBD
2079,MARQUETTE,MI,TBD,TBD
2086,PLANO,TX,TBD,TBD
2124,BEAVERCREEK,OH,TBD,TBD
2125,LAKEWOOD,CO,TBD,TBD
2141,PHILADELPHIA,PA,TBD,TBD
2175,BRANSON WEST,MO,TBD,TBD
2201,EL PASO,TX,TBD,TBD
2204,FOREST PARK,IL,TBD,TBD
2226,TORRANCE,CA,TBD,TBD
2243,REDMOND,OR,TBD,TBD
2249,CHEHALIS,WA,TBD,TBD
2252,EASTON,PA,TBD,TBD
2266,STRONGSVILLE,OH,TBD,TBD
2276,LA PORTE,IN,TBD,TBD
2278,ERIE,PA,TBD,TBD
2283,COVENTRY,RI,TBD,TBD
2316,NORTH OLMSTED,OH,TBD,TBD
2425,COLLINSVILLE,IL,TBD,TBD
2429,SPRINGFIELD,OH,TBD,TBD
2434,IRON MOUNTAIN,MI,TBD,TBD
2435,DUNDALK,MD,TBD,TBD
2446,QUAKERTOWN,PA,TBD,TBD
2452,MILWAUKEE,WI,TBD,TBD
2497,PHILLIPSBURG,NJ,TBD,TBD
2509,CHILTON,WI,TBD,TBD
2513,DAHLONEGA,GA,TBD,TBD
2526,PORTER RANCH,CA,TBD,TBD
2532,BELOIT,WI,TBD,TBD
2539,SPOKANE VALLEY,WA,TBD,TBD
2541,ALLIANCE,OH,TBD,TBD
2543,PITTSTON,PA,TBD,TBD
2549,SPOKANE,WA,TBD,TBD
2563,PAOLI,IN,TBD,TBD
2587,CABOT,AR,TBD,TBD
2595,MARYSVILLE,WA,TBD,TBD
2612,EL PASO,TX,TBD,TBD
2615,VALDOSTA,GA,TBD,TBD
2616,O FALLON,MO,TBD,TBD
2628,LEXINGTON,KY,TBD,TBD
2656,ESPANOLA,NM,TBD,TBD
2658,WEST BEND,WI,TBD,TBD
2667,DALLAS,TX,TBD,TBD
2668,STURTEVANT,WI,TBD,TBD
2691,NEW ALBANY,IN,TBD,TBD
2710,KETCHIKAN,AK,TBD,TBD
2711,KODIAK,AK,TBD,TBD
2732,VILLA RICA,GA,TBD,TBD
2733,PERRY,GA,TBD,TBD
2741,BENTONVILLE,AR,TBD,TBD
2743,SHERWOOD,AR,TBD,TBD
2748,GULF SHORES,AL,TBD,TBD
2764,ALTOONA,IA,TBD,TBD
2773,LAGRANGE,GA,TBD,TBD
2780,CALDWELL,ID,TBD,TBD
2784,BEATRICE,NE,TBD,TBD
2811,ATHENS,GA,TBD,TBD
2814,HIALEAH,FL,TBD,TBD
2817,LANSING,IL,TBD,TBD
2818,HAMMOND,IN,TBD,TBD
2828,MILWAUKEE,WI,TBD,TBD
2839,SPRINGFIELD,MO,TBD,TBD
2843,SUMMERFIELD,FL,TBD,TBD
2847,BELLEVUE,NE,TBD,TBD
2861,GARDEN CITY,ID,TBD,TBD
2862,MERIDIAN,ID,TBD,TBD
2890,MACON,GA,TBD,TBD
2922,TUCSON,AZ,TBD,TBD
2926,PLANO,TX,TBD,TBD
2958,APPLETON,WI,TBD,TBD
2974,RICHARDSON,TX,TBD,TBD
2978,FORT WORTH,TX,TBD,TBD
2979,FORT WORTH,TX,TBD,TBD
2980,FORT WORTH,TX,TBD,TBD
2996,DALLAS,TX,TBD,TBD
3004,CICERO,IL,TBD,TBD
3018,FOUNTAIN,CO,TBD,TBD
3049,TUCSON,AZ,TBD,TBD
3070,DUNWOODY,GA,TBD,TBD
3071,TUCKER,GA,TBD,TBD
3077,HAYMARKET,VA,TBD,TBD
3094,BOISE,ID,TBD,TBD
3099,LA PALMA,CA,TBD,TBD
3101,ANAHEIM,CA,TBD,TBD
3114,SAUGUS,MA,TBD,TBD
3135,FORT WORTH,TX,TBD,TBD
3136,HORIZON CITY,TX,TBD,TBD
3143,TUCSON,AZ,TBD,TBD
3159,TETERBORO,NJ,TBD,TBD
3162,ORLANDO,FL,TBD,TBD
3172,OMAHA,NE,TBD,TBD
3173,LA VISTA,NE,TBD,TBD
3180,SOUTH GATE,CA,TBD,TBD
3188,STONE MOUNTAIN,GA,TBD,TBD
3197,TAMPA,FL,TBD,TBD
3199,PLANO,TX,TBD,TBD
3204,CEDAR HILL,TX,TBD,TBD
3207,SANFORD,FL,TBD,TBD
3225,ROWLETT,TX,TBD,TBD
3226,KATY,TX,TBD,TBD
3230,BRYANT,AR,TBD,TBD
3231,GREENWOOD,AR,TBD,TBD
3238,SPRINGFIELD,MO,TBD,TBD
3247,DELAVAN,WI,TBD,TBD
3253,EDINBORO,PA,TBD,TBD
3259,MISSOULA,MT,TBD,TBD
3294,LOUISVILLE,KY,TBD,TBD
3295,BROKEN ARROW,OK,TBD,TBD
3317,ALBUQUERQUE,NM,TBD,TBD
3341,DALLAS,TX,TBD,TBD
3344,WINCHESTER,VA,TBD,TBD
3347,WINTER HAVEN,FL,TBD,TBD
3348,LAKE PARK,FL,TBD,TBD
3351,LAS VEGAS,NV,TBD,TBD
3354,HENDERSON,NV,TBD,TBD
3355,LAS VEGAS,NV,TBD,TBD
3372,LARGO,FL,TBD,TBD
3377,TUCSON,AZ,TBD,TBD
3379,ORO VALLEY,AZ,TBD,TBD
3380,PASCO,WA,TBD,TBD
3389,SNELLVILLE,GA,TBD,TBD
3400,OSWEGO,IL,TBD,TBD
3401,COLLEGE PARK,GA,TBD,TBD
3403,DALLAS,GA,TBD,TBD
3406,DALLAS,TX,TBD,TBD
3408,CARSON CITY,NV,TBD,TBD
3434,WOODSTOCK,IL,TBD,TBD
3459,BLOOMINGTON,IL,TBD,TBD
3461,PEACHTREE CITY,GA,TBD,TBD
3462,SUWANEE,GA,TBD,TBD
3463,BRANDON,FL,TBD,TBD
3469,LINDEN,NJ,TBD,TBD
3499,JEFFERSON,WI,TBD,TBD
3505,WISCONSIN DELLS,WI,TBD,TBD
3510,PEARLAND,TX,TBD,TBD
3512,ALBUQUERQUE,NM,TBD,TBD
3516,CHULA VISTA,CA,TBD,TBD
3517,RIO RANCHO,NM,TBD,TBD
3521,SHERMAN,TX,TBD,TBD
3564,WILLOW GROVE,PA,TBD,TBD
3569,AUSTIN,TX,TBD,TBD
3573,MANASSAS,VA,TBD,TBD
3594,PANTEGO,TX,TBD,TBD
3597,BELVIDERE,IL,TBD,TBD
3601,CRESTWOOD,IL,TBD,TBD
3602,SPRINGFIELD,IL,TBD,TBD
3608,MADISON,OH,TBD,TBD
3621,CHAMBLEE,GA,TBD,TBD
3622,ROANOKE,VA,TBD,TBD
3631,CROWLEY,TX,TBD,TBD
3639,DULLES,VA,TBD,TBD
3654,ROGERS,AR,TBD,TBD
3655,LAS VEGAS,NV,TBD,TBD
3660,CHATTANOOGA,TN,TBD,TBD
3728,NORTH LAS VEGAS,NV,TBD,TBD
3729,SPARKS,NV,TBD,TBD
3731,BERNALILLO,NM,TBD,TBD
3739,NAMPA,ID,TBD,TBD
3750,WARNER ROBINS,GA,TBD,TBD
3754,CHELAN,WA,TBD,TBD
3777,FRISCO,TX,TBD,TBD
3782,ORLANDO,FL,TBD,TBD
3788,LAS VEGAS,NV,TBD,TBD
3790,LOCKPORT,IL,TBD,TBD
3795,NORTH BERGEN,NJ,TBD,TBD
3823,LINCOLN,NE,TBD,TBD
3829,JOHNSON CITY,TN,TBD,TBD
3857,MONONA,WI,TBD,TBD
3864,JACKSONVILLE,NC,TBD,TBD
3870,ARLINGTON,TX,TBD,TBD
3877,GAINESVILLE,FL,TBD,TBD
3891,WAUKEGAN,IL,TBD,TBD
3893,ZION,IL,TBD,TBD
3894,LEXINGTON,KY,TBD,TBD
3897,TWIN FALLS,ID,TBD,TBD
3947,CHULA VISTA,CA,TBD,TBD
3988,SPANISH FORK,UT,TBD,TBD
4049,OLYMPIA FIELDS,IL,TBD,TBD
4057,JOPLIN,MO,TBD,TBD
4100,PROVO,UT,TBD,TBD
4108,SPRINGDALE,AR,TBD,TBD
4128,RUSSELLVILLE,AR,TBD,TBD
4130,KYLE,TX,TBD,TBD
4132,DOWNEY,CA,TBD,TBD
4163,CEDAR PARK,TX,TBD,TBD
4180,NAMPA,ID,TBD,TBD
4182,PLANO,TX,TBD,TBD
4185,CUMMING,GA,TBD,TBD
4209,NEBRASKA CITY,NE,TBD,TBD
4211,ORLANDO,FL,TBD,TBD
4219,BUDA,TX,TBD,TBD
4239,RENO,NV,TBD,TBD
4240,HIGHLAND VILLAGE,TX,TBD,TBD
4252,FLAGSTAFF,AZ,TBD,TBD
4255,ELYRIA,OH,TBD,TBD
4256,AMES,IA,TBD,TBD
4277,HURRICANE,WV,TBD,TBD
4285,CLEVELAND,OH,TBD,TBD
4286,MONTGOMERY,IL,TBD,TBD
4299,LUBBOCK,TX,TBD,TBD
4323,KANKAKEE,IL,TBD,TBD
4339,NORTH LAS VEGAS,NV,TBD,TBD
4366,EL PASO,TX,TBD,TBD
4375,SPRINGDALE,AR,TBD,TBD
4376,BENTONVILLE,AR,TBD,TBD
4405,AURORA,IL,TBD,TBD
4407,MONTGOMERY,AL,TBD,TBD
4409,ROCKMART,GA,TBD,TBD
4421,COLUMBUS,GA,TBD,TBD
4426,COLUMBUS,GA,TBD,TBD
4434,OCALA,FL,TBD,TBD
4460,NORTH LITTLE ROCK,AR,TBD,TBD
4464,AMARILLO,TX,TBD,TBD
4472,LITHONIA,GA,TBD,TBD
4475,OLATHE,KS,TBD,TBD
4490,TUCSON,AZ,TBD,TBD
4491,GRAND JUNCTION,CO,TBD,TBD
4516,FAYETTEVILLE,AR,TBD,TBD
4517,ALBANY,GA,TBD,TBD
4524,LOUISVILLE,KY,TBD,TBD
4525,HINESVILLE,GA,TBD,TBD
4527,WAYCROSS,GA,TBD,TBD
4531,ROMEOVILLE,IL,TBD,TBD
4554,AUSTIN,TX,TBD,TBD
4557,LAS VEGAS,NV,TBD,TBD
4565,THE VILLAGES,FL,TBD,TBD
4579,FORT SMITH,AR,TBD,TBD
4588,ORLANDO,FL,TBD,TBD
4600,GRETNA,NE,TBD,TBD
4601,LAS CRUCES,NM,TBD,TBD
4605,TYLER,TX,TBD,TBD
4607,LEXINGTON,KY,TBD,TBD
4616,CLEVELAND,GA,TBD,TBD
4641,HUNTLEY,IL,TBD,TBD
4673,AUBURN,AL,TBD,TBD
4676,ALBUQUERQUE,NM,TBD,TBD
4681,TAMPA,FL,TBD,TBD
4687,KING OF PRUSSIA,PA,TBD,TBD
4691,MONTGOMERY,AL,TBD,TBD
4695,GODFREY,IL,TBD,TBD
4697,LYNCHBURG,VA,TBD,TBD
5023,NATIONAL CITY,CA,TBD,TBD
5037,YULEE,FL,TBD,TBD
5041,BONNEY LAKE,WA,TBD,TBD
5062,AUBURN,AL,TBD,TBD
5076,BREWER,ME,TBD,TBD
5092,LEWISVILLE,TX,TBD,TBD
5095,HARTFORD,CT,TBD,TBD
5104,MORAINE,OH,TBD,TBD
5106,OVIEDO,FL,TBD,TBD
5109,WEST VALLEY CITY,UT,TBD,TBD
5126,CENTRE,AL,TBD,TBD
5134,BAKERSFIELD,CA,TBD,TBD
5147,DALLAS,TX,TBD,TBD
5150,MAPLEWOOD,MO,TBD,TBD
5151,ROME,GA,TBD,TBD
5155,LAS CRUCES,NM,TBD,TBD
5162,SANTA CLARITA,CA,TBD,TBD
5173,DALTON,GA,TBD,TBD
