Market Number,Store Number,Total Season Pallets Shipped ,Total Season Pallets Sold ,FY26 Projected Pallet Ships 
345,838,39,32,31
345,3055,21,18,18
347,10,38,34,36
347,12,30,29,31
347,22,28,25,26
347,28,25,25,26
347,50,17,16,16
347,63,17,15,15
347,81,18,14,14
347,90,35,32,31
347,130,41,38,39
347,374,22,20,19
349,113,26,26,26
349,162,13,12,11
349,269,41,38,39
349,271,16,16,17
349,414,20,16,15
349,420,24,21,22
349,479,26,25,25
349,1116,34,32,31
349,1148,28,28,26
349,3229,12,10,9
349,5071,38,35,39
350,129,36,34,35
350,147,30,27,28
350,151,35,33,37
350,158,13,12,12
350,185,25,24,26
350,225,16,15,16
350,947,27,23,25
350,975,34,33,34
350,1043,14,13,14
350,1295,14,13,12
351,31,34,31,31
351,47,39,35,35
351,103,35,33,35
351,121,27,24,26
351,123,23,19,22
351,231,37,35,36
351,276,15,13,14
351,340,29,25,27
352,137,21,20,22
352,360,24,22,22
352,387,14,14,13
352,389,28,26,28
352,1626,25,23,24
352,2803,22,21,20
352,2804,20,17,18
352,3430,15,12,13
352,4195,28,27,28
352,4241,18,18,20
353,139,17,17,16
353,212,23,20,22
353,277,29,28,29
353,517,29,28,29
353,544,21,19,21
353,743,20,18,19
353,1056,23,22,22
353,2734,20,18,19
353,7294,23,21,21
353,7326,23,21,23
356,73,31,27,27
356,324,15,14,14
356,472,29,18,16
356,894,25,23,23
356,992,21,18,16
356,1597,29,26,25
356,3295,25,25,27
356,4615,34,30,31
356,4637,31,30,32
357,14,43,33,31
357,27,17,14,15
357,46,31,29,32
357,78,33,30,32
357,86,23,24,26
357,88,24,22,23
357,138,22,20,21
357,166,19,21,21
357,173,24,24,24
357,179,24,22,24
357,250,27,26,24
359,25,22,22,24
359,40,34,24,24
359,51,16,15,15
359,80,13,12,13
359,159,21,20,23
359,189,28,27,26
359,203,15,14,15
359,363,18,14,15
359,451,16,17,19
359,820,20,19,19
360,109,19,19,19
360,135,24,23,24
360,195,27,27,27
360,234,30,28,29
360,325,22,23,23
360,560,29,28,30
360,801,18,17,18
360,834,17,16,16
360,1120,28,27,30
360,2857,31,30,30
360,2994,30,27,27
361,20,30,25,24
361,61,38,36,37
361,96,27,24,26
361,184,34,32,34
361,319,25,21,21
361,573,18,17,17
361,1014,28,26,28
361,1094,12,12,13
361,2856,19,17,18
361,4553,23,21,22
361,4590,27,24,23
362,486,20,19,20
362,577,29,25,24
362,1151,21,17,18
362,1599,9,10,9
362,2855,25,24,25
362,2955,15,14,14
362,3273,25,18,18
362,4475,17,14,17
362,4611,17,17,16
364,1175,0,1,1
364,1230,72,67,66
364,1299,32,30,33
364,1328,31,29,29
364,1369,37,30,28
364,1417,23,19,18
364,3730,29,26,26
364,4252,41,28,24
364,4355,36,34,33
364,5303,21,19,18
365,1364,39,34,36
365,1370,41,32,32
365,1474,57,54,55
365,4203,29,28,29
365,4325,52,51,54
365,4337,80,75,79
365,4543,23,22,22
365,5342,62,56,59
366,1218,91,84,94
366,1324,170,139,139
366,1411,75,70,74
366,1612,97,84,85
366,1846,182,151,153
366,2922,36,34,36
366,3379,34,28,29
366,5031,42,37,39
367,1149,55,53,51
367,1240,98,81,82
367,1291,39,36,37
367,3807,34,31,31
367,3884,35,30,30
367,5626,73,66,64
367,5799,20,19,20
367,5858,25,21,21
368,1549,34,31,30
368,2554,31,25,26
368,2777,35,30,28
368,3407,39,36,37
368,3896,28,23,23
368,4336,24,22,20
368,5331,36,33,34
368,5369,34,24,26
368,5429,39,37,39
369,1532,21,23,22
369,1533,33,31,33
369,2512,26,24,25
369,3241,27,23,25
369,3465,32,31,31
369,5124,30,29,28
369,5189,36,32,30
369,5330,29,23,23
370,1598,16,14,15
370,2113,32,30,33
370,2515,34,31,32
370,4232,17,15,16
370,5190,20,17,18
370,5329,14,14,15
370,5835,20,19,20
370,6477,22,20,21
371,1512,14,13,14
371,1746,33,31,32
371,2768,30,24,22
371,3771,33,31,32
371,3799,19,18,17
371,5768,12,11,12
371,6480,17,15,15
372,1334,29,25,25
372,1381,35,29,29
372,1646,21,20,20
372,2112,21,18,17
372,2482,19,16,19
372,2766,24,21,21
372,2767,26,23,22
372,5428,18,16,16
373,2671,23,22,23
373,2778,55,50,36
373,3360,21,20,20
373,3751,59,54,52
373,3833,31,28,29
373,3861,20,20,21
373,4430,31,30,31
373,4451,36,32,36
373,5186,17,16,18
375,826,75,69,70
375,869,29,26,27
375,966,39,36,37
375,1380,29,28,26
375,2270,28,25,25
375,2656,36,27,27
375,3428,56,53,55
375,5003,12,9,11
376,984,24,23,24
376,1492,18,13,14
376,1689,26,23,22
376,2892,24,23,24
376,3313,14,13,13
376,4639,15,14,15
376,5137,23,20,20
376,5334,29,25,26
378,924,29,26,27
378,953,32,29,30
378,980,30,28,28
378,1008,25,23,24
378,2729,22,22,21
378,3177,12,10,10
378,4599,38,37,38
378,5033,30,26,26
378,5051,29,28,27
379,905,21,19,19
379,1045,14,13,14
379,1231,28,24,23
379,1659,27,24,26
379,3867,30,22,20
379,4288,24,19,20
379,4567,28,26,27
379,5341,13,12,13
379,5370,20,17,18
380,1252,20,16,15
380,1308,21,18,17
380,2125,20,18,18
380,2751,22,21,21
380,3566,19,19,20
380,4284,17,16,15
380,5049,23,20,20
380,5676,17,12,13
381,1315,38,35,37
381,1412,25,25,24
381,1456,21,21,23
381,1457,40,34,36
381,1461,33,27,30
381,1617,43,37,38
381,3778,32,28,27
381,4471,10,9,10
381,4653,32,29,31
382,1485,32,29,29
382,1508,42,37,38
382,1778,30,26,26
382,1956,37,33,34
382,2084,16,15,15
382,2608,18,18,18
382,2923,37,35,36
382,4412,23,24,25
383,1872,29,27,27
383,1901,38,34,36
383,2147,26,22,22
383,2259,38,34,36
383,2455,35,33,30
383,2607,22,20,20
383,3259,58,28,24
383,4247,29,29,27
383,7199,41,33,34
384,906,93,83,84
384,1397,41,37,36
384,1414,41,37,35
384,2652,29,26,24
384,2924,44,40,39
384,3596,34,28,28
384,5430,53,47,47
384,5492,14,14,13
385,824,27,25,25
385,829,13,12,14
385,835,34,29,30
385,850,35,29,29
385,3423,25,22,23
385,3731,43,39,38
385,3732,38,33,34
385,4201,24,23,24
385,5491,26,23,25
387,611,28,27,29
387,806,58,45,46
387,851,16,13,14
387,868,27,26,24
387,1306,34,31,32
387,1357,33,26,28
387,3427,21,19,19
387,4341,19,17,17
387,4601,76,62,64
387,5155,60,47,46
387,5166,24,20,21
388,921,14,14,15
388,1058,36,29,29
388,1095,1,1,1
388,1199,9,9,9
388,1280,40,36,36
388,1808,4,4,4
388,4377,21,20,20
388,5099,53,45,48
388,5232,19,17,17
388,5458,23,23,23
389,842,48,41,39
389,962,24,22,23
389,1001,45,42,42
389,1019,24,23,25
389,1273,39,32,32
389,1384,23,22,22
389,2672,14,12,12
389,3018,33,30,28
389,3382,38,35,35
391,1200,24,22,21
391,1434,19,18,18
391,1896,30,28,29
391,3227,30,26,27
391,3582,40,37,35
391,3805,23,20,22
391,4335,35,31,32
391,5123,38,35,35
392,2106,16,15,14
392,2189,19,18,19
392,2453,29,26,27
392,3254,19,16,14
392,3277,23,19,19
392,3729,25,19,16
392,4239,24,20,19
392,4370,21,19,20
394,1838,0,1,1
394,2483,19,19,19
394,2592,33,27,23
394,2884,47,37,36
394,3350,26,24,26
394,3351,29,29,30
394,3473,27,23,22
394,3728,39,37,35
396,1560,19,19,20
396,1584,27,26,25
396,2050,28,26,25
396,2593,38,36,37
396,2838,33,29,30
396,4356,24,22,24
396,4557,19,17,18
396,5070,29,27,25
396,5101,36,36,38
397,3354,13,12,11
397,3355,13,10,10
397,3356,8,8,7
397,3655,9,8,9
397,3788,7,8,8
397,4339,10,8,9
397,5258,9,9,9
397,5259,8,8,8
397,5269,12,10,11
397,5306,8,7,6
397,5423,15,14,13
399,1951,33,27,27
399,2508,20,18,19
399,2617,24,23,23
399,2780,28,26,28
399,2781,24,22,21
399,2861,16,10,10
399,2862,18,18,17
399,3093,18,16,18
399,3739,29,26,26
399,5841,20,18,19
400,1878,20,21,20
400,1900,22,20,22
400,1902,42,35,33
400,1905,25,24,24
400,1995,37,30,29
400,2402,28,24,24
400,2782,22,18,18
400,2831,20,17,17
400,3897,37,29,30
400,5494,29,25,25
401,1699,27,24,24
401,1708,31,23,22
401,1888,26,22,21
401,2921,19,18,18
401,3366,30,22,22
401,3454,23,21,21
401,3789,17,15,15
401,3848,23,20,22
401,4208,11,9,8
401,4272,17,15,16
401,5234,24,23,23
403,1440,42,35,34
403,1686,22,15,13
403,2207,12,12,12
403,2307,17,16,15
403,3232,22,20,18
403,3568,21,19,20
403,3589,13,13,13
403,3620,21,18,19
403,5233,20,18,19
403,5235,16,14,15
403,5350,13,13,14
403,5763,18,16,16
405,1438,42,39,41
405,1439,30,27,27
405,1442,23,24,25
405,1573,20,19,19
405,2051,61,57,59
405,2794,12,11,13
405,3220,29,23,22
405,3847,22,20,20
405,4678,29,23,23
405,5168,24,22,22
406,369,15,14,14
406,370,11,10,11
406,372,14,14,13
406,419,15,12,13
406,592,24,20,22
406,652,30,29,32
406,664,33,30,30
406,770,23,20,19
406,799,13,13,14
406,978,17,15,14
406,1214,14,12,13
406,1437,12,10,9
406,2562,12,10,12
407,35,29,29,30
407,43,17,17,17
407,341,13,11,11
407,418,13,11,11
407,557,28,25,26
407,558,34,31,30
407,993,17,17,16
407,1282,15,16,16
407,2784,17,16,17
407,4209,19,18,18
407,4322,12,10,11
409,186,23,20,19
409,346,16,15,14
409,794,29,28,27
409,1099,18,16,19
409,1221,26,22,24
409,1507,21,20,22
409,2428,20,18,19
409,3103,20,17,18
409,3283,29,29,30
409,3492,35,29,30
409,4321,18,17,18
410,39,17,14,15
410,42,24,22,23
410,72,23,22,23
410,111,20,19,20
410,242,23,22,22
410,368,32,30,30
410,382,24,24,23
410,1187,21,18,20
410,2893,22,20,20
410,5307,19,18,18
411,26,19,19,19
411,342,15,15,15
411,378,15,13,14
411,484,18,15,16
411,1054,16,16,16
411,1802,24,24,24
411,2131,19,19,17
411,5219,12,12,12
411,5441,33,33,33
411,6392,17,17,17
412,1545,24,22,23
412,1632,32,29,29
412,1696,22,20,21
412,2957,28,26,29
412,3758,9,8,8
412,3761,16,13,15
412,4244,22,19,21
412,4246,18,18,18
412,4253,17,15,15
412,5806,24,19,19
413,751,10,9,10
413,1393,17,16,16
413,1435,17,14,14
413,1491,21,19,17
413,1683,15,12,12
413,1723,24,24,24
413,1764,20,18,21
413,2935,15,15,14
413,3394,19,16,16
413,3762,25,23,20
413,4606,13,12,14
414,581,17,18,18
414,647,10,10,9
414,748,13,14,14
414,749,15,11,14
414,892,25,22,23
414,1389,13,11,13
414,1732,17,14,17
414,1787,20,18,18
414,2764,27,26,26
414,4256,16,12,13
414,5748,27,23,23
415,646,12,11,10
415,750,13,11,12
415,753,31,27,28
415,841,0,1,2
415,1496,24,22,22
415,1506,14,13,13
415,1509,18,16,16
415,1528,29,25,25
415,2004,29,26,25
415,2716,25,23,22
415,2889,22,21,20
415,3630,17,15,18
418,559,24,22,21
418,784,18,16,15
418,797,32,30,29
418,985,11,11,11
418,1241,28,24,27
418,1285,25,24,25
418,1431,24,24,26
418,1475,13,10,10
418,1621,16,16,17
418,1721,12,12,12
418,2827,18,15,17
418,5115,28,27,26
419,1447,27,24,25
419,1609,34,31,32
419,1634,21,19,20
419,1654,40,39,41
419,1757,28,22,22
419,1929,28,25,26
419,2367,38,36,36
419,2937,18,16,15
419,3233,31,30,32
419,4849,20,19,20
421,1415,15,12,13
421,1470,19,15,17
421,1473,36,32,31
421,1722,19,17,18
421,1738,27,23,24
421,1858,15,13,12
421,1865,13,11,12
421,2820,18,17,19
421,3760,19,18,18
421,3806,18,16,17
421,4374,16,15,14
422,1861,23,20,20
422,1864,17,16,16
422,1952,19,19,20
422,2087,31,30,28
422,2643,16,15,14
422,2882,21,19,20
422,3364,14,12,13
422,3404,18,15,16
422,3498,27,26,24
423,1472,19,17,17
423,1786,1,1,1
423,1855,14,13,13
423,2198,18,17,16
423,2448,29,24,24
423,2642,27,25,25
423,3513,24,22,22
423,5977,15,12,13
423,5992,22,20,22
424,1562,7,4,3
424,1577,31,27,30
424,1633,30,28,28
424,1999,33,32,35
424,2274,40,39,40
424,2352,53,49,50
424,3088,16,14,20
424,3102,27,25,23
424,3209,25,23,30
424,3624,22,22,25
424,5976,35,31,31
425,882,16,16,15
425,913,15,16,16
425,982,12,10,10
425,1020,21,19,19
425,1038,13,12,13
425,1657,18,14,14
425,1971,24,20,21
425,2812,20,17,18
425,3534,24,22,25
425,4257,21,15,15
426,810,33,28,29
426,886,22,19,21
426,1005,20,20,19
426,1152,15,14,14
426,1332,19,17,18
426,1361,30,26,27
426,1526,16,12,13
426,1625,14,13,15
426,2714,20,18,19
426,3590,29,25,26
427,1534,33,32,35
427,1565,42,39,41
427,1567,36,34,35
427,1581,24,21,21
427,1627,27,24,26
427,1636,53,51,56
427,1649,24,22,22
427,1695,24,20,22
427,2033,26,22,25
427,3648,33,31,32
427,3875,17,15,14
427,4352,32,29,30
427,4569,19,17,15
429,598,39,36,38
429,637,13,12,13
429,790,25,22,23
429,867,57,47,49
429,1326,28,27,28
429,1460,30,29,30
429,1585,42,35,38
429,2579,21,20,22
429,3395,18,18,17
429,5170,15,14,13
429,7129,16,15,14
430,1483,30,25,26
430,1500,29,27,27
430,1520,45,42,45
430,1535,22,21,21
430,1538,26,24,24
430,1543,33,28,31
430,1604,47,44,49
430,1685,31,28,30
430,2443,26,24,26
430,2990,26,19,19
430,3237,27,23,24
430,3734,15,13,14
430,3853,16,15,15
430,3872,52,49,50
430,4865,27,27,26
432,776,29,21,21
432,1637,20,19,20
432,1965,29,27,29
432,3150,25,22,23
432,3151,18,16,17
432,3267,34,30,28
432,4358,20,17,17
432,4568,18,16,16
432,5141,32,26,27
432,5361,27,26,27
433,350,19,19,19
433,645,35,33,35
433,774,17,14,12
433,885,12,10,11
433,1671,24,20,24
433,1943,22,19,21
433,2432,16,14,16
433,2847,23,22,21
433,3278,24,20,22
433,3823,19,20,20
433,4600,32,27,24
435,1167,20,15,14
435,1394,16,15,14
435,1551,12,11,12
435,1571,16,16,15
435,2668,17,16,16
435,2828,16,12,11
435,3488,21,13,13
435,4677,15,14,13
435,5667,13,12,13
435,5668,10,10,10
436,1365,0,0,0
436,1446,35,30,32
436,1672,17,15,18
436,1819,24,21,22
436,2192,36,31,33
436,2421,38,34,37
436,3245,26,22,22
436,4281,19,19,19
436,5432,26,20,21
436,5444,23,17,15
438,847,14,14,14
438,965,22,22,22
438,971,15,12,12
438,979,15,14,14
438,1007,17,15,15
438,1277,23,15,14
438,1669,23,21,23
438,1679,19,16,17
438,5127,17,15,14
438,5373,25,20,20
438,5397,20,19,18
439,1202,33,28,27
439,1316,15,14,15
439,1430,19,18,18
439,1449,19,18,18
439,1727,12,12,13
439,1828,27,25,25
439,1982,25,21,20
439,2509,11,10,11
439,2958,24,21,23
439,2986,17,16,16
440,1366,22,17,18
440,1453,27,25,25
440,1908,16,15,15
440,1931,29,26,28
440,2127,25,19,19
440,2271,24,21,21
440,2510,22,17,18
440,2813,29,25,25
440,3268,26,25,24
440,3643,17,16,16
440,5090,21,17,17
441,1176,15,16,17
441,1267,11,10,11
441,1274,7,7,8
441,1305,18,16,17
441,1396,25,22,21
441,1799,26,21,22
441,2335,17,13,14
441,3505,20,19,20
441,3857,10,10,10
442,910,25,20,18
442,1515,21,9,8
442,1635,12,11,11
442,1678,15,14,14
442,1776,19,16,16
442,3247,23,19,17
442,3499,11,10,10
442,5438,16,15,15
442,5669,9,9,10
444,1012,22,18,18
444,1276,12,11,12
444,1643,22,20,21
444,1650,8,9,10
444,2452,16,14,14
444,2658,16,15,15
444,3324,12,10,10
444,3497,10,10,10
444,5463,17,13,14
444,6394,10,10,11
445,1588,36,36,35
445,1692,17,15,16
445,1693,0,1,2
445,1879,21,19,21
445,1914,25,24,26
445,4340,40,37,39
445,4392,25,24,25
446,2032,17,15,16
446,2526,19,20,19
446,2621,0,0,0
446,3180,27,27,29
446,3650,3,0,0
447,1574,25,24,26
447,1600,25,20,19
447,1624,27,27,27
447,1989,15,15,15
447,2099,0,1,1
447,2557,27,24,23
447,4317,19,19,19
447,5134,28,28,29
448,1563,28,27,29
448,1660,28,26,25
448,2950,16,16,15
448,2951,18,17,19
448,3523,25,25,26
448,5162,23,22,22
448,5686,27,25,30
449,1815,22,22,22
449,2001,28,26,27
449,2277,26,21,20
449,2985,46,44,47
449,4238,21,21,20
449,5337,34,30,32
449,5632,21,19,21
449,5701,20,20,21
450,1840,19,18,19
450,1963,4,4,4
450,1983,27,25,24
450,2030,26,24,23
450,2039,0,2,2
450,5710,26,23,22
450,5843,13,13,14
450,5890,21,20,19
451,2002,33,27,28
451,2117,21,19,20
451,2458,15,14,13
451,4488,17,17,17
451,5435,21,20,19
451,5751,21,19,19
451,5766,13,13,13
451,5884,22,21,21
452,1554,28,25,25
452,1651,22,19,18
452,2697,32,26,26
452,2925,14,12,11
452,3352,31,27,27
452,3493,0,0,0
453,1704,21,19,19
453,1881,19,16,16
453,2048,21,19,18
453,2190,0,1,1
453,3652,42,38,37
453,3708,21,18,17
453,4393,16,14,14
453,5139,22,20,19
454,1789,36,29,29
454,2457,23,20,20
454,2464,27,24,23
454,2735,26,22,20
454,3081,33,29,24
454,5231,25,22,20
455,1648,27,23,23
455,1760,38,21,20
455,1988,25,23,22
455,3408,20,18,17
455,3587,25,22,23
455,3712,21,16,16
455,4202,17,15,16
455,4309,12,11,11
455,5192,22,18,16
455,5864,25,23,24
457,1575,30,29,29
457,1608,30,23,20
457,1903,32,29,29
457,2053,15,14,13
457,2537,33,24,24
457,5133,28,24,26
457,5136,28,24,24
458,2150,16,14,15
458,2253,48,45,46
458,2291,0,0,0
458,3516,57,54,57
458,3947,43,41,42
458,5023,57,54,56
458,5938,0,0,0
459,1700,25,23,23
459,1917,0,1,1
459,2177,0,3,2
459,2479,41,36,37
459,5886,16,14,14
460,2077,21,20,19
460,2094,17,16,17
460,2245,21,20,20
460,2494,14,14,14
460,2527,0,1,1
460,2708,41,37,36
460,2952,0,2,2
460,5075,16,16,15
461,1747,23,21,19
461,1853,31,28,29
461,1899,21,20,20
461,1912,19,18,18
461,2028,20,19,20
461,2842,22,22,21
461,5193,17,17,18
461,5425,26,24,25
462,1756,0,1,1
462,1862,25,22,24
462,1922,0,1,1
462,1941,24,23,23
462,3464,42,33,30
462,3796,32,30,31
463,1555,83,78,82
463,1805,20,19,20
463,1832,19,19,20
463,1859,85,82,85
463,1915,27,24,25
463,2181,21,19,19
463,5096,25,24,25
463,5156,35,32,32
463,5335,41,34,33
464,2082,19,19,19
464,2242,15,13,12
464,3248,25,22,22
464,5641,15,14,13
464,5930,17,16,17
465,2110,11,11,11
465,2609,17,17,17
465,3477,18,20,18
465,4101,15,13,15
465,4132,18,16,15
465,5807,19,19,18
465,5874,0,0,0
466,2218,19,18,18
466,2495,0,1,1
466,2517,16,15,15
466,4171,14,13,12
466,5644,14,10,9
467,2249,72,62,63
467,2469,26,25,25
467,3218,30,23,22
467,3531,26,23,22
467,3537,33,25,24
467,3705,35,33,32
467,3850,36,34,36
467,4137,26,24,25
467,5853,16,16,16
468,1630,26,21,20
468,1772,33,30,30
468,1834,42,29,28
468,1880,44,35,31
468,1910,18,16,16
468,2069,28,23,21
468,2320,16,16,16
468,2477,25,23,24
468,5424,22,18,19
468,5839,19,18,17
469,2070,11,14,16
469,2071,25,26,27
469,2074,28,33,36
469,2188,10,18,16
469,2722,8,24,26
469,4359,13,16,16
469,4474,13,21,22
470,2308,0,1,1
470,2473,0,1,1
470,3290,0,1,1
470,3478,0,1,1
470,3883,0,1,1
471,2595,23,18,18
471,2596,32,28,31
471,3053,15,12,15
471,3757,25,21,21
471,3801,32,26,27
471,5628,36,20,18
472,2037,55,48,50
472,2121,34,31,32
472,2196,29,25,25
472,2317,0,0,0
472,2325,40,33,34
472,5272,31,24,23
472,5273,25,20,22
472,5861,23,21,20
473,1947,49,41,40
473,2007,35,29,29
473,2016,43,41,43
473,2187,26,25,24
473,2269,34,31,33
473,3217,13,11,11
473,3260,26,21,22
473,3754,14,13,13
473,5078,37,33,37
474,2485,45,41,42
474,2539,31,28,30
474,2549,46,44,45
474,3472,26,24,26
474,3511,33,30,31
474,4249,15,13,14
474,4394,35,31,32
474,4395,24,21,22
474,5883,27,24,27
475,1817,34,32,34
475,1870,14,12,13
475,1889,37,33,32
475,2006,33,30,32
475,2101,28,23,25
475,2241,33,27,26
475,2476,34,31,32
475,2492,28,25,26
475,3261,36,33,35
475,3380,29,24,25
475,5869,13,11,13
476,2550,13,12,13
476,2927,22,20,21
476,3742,16,16,17
476,5461,16,14,14
476,5462,16,15,20
476,5929,16,15,20
477,1784,20,16,17
477,1793,20,18,19
477,4176,15,13,14
477,4221,15,12,14
477,5368,30,28,28
477,5440,1,1,1
477,5935,19,13,13
478,1775,30,27,29
478,1925,19,18,19
478,2075,24,21,21
478,2243,41,34,35
478,3239,25,23,22
478,3258,19,16,17
478,5396,21,20,20
479,421,29,28,31
479,940,22,21,21
479,972,27,25,26
479,2980,17,16,17
479,3773,26,22,22
479,4165,19,19,20
479,5247,22,20,22
479,5312,54,22,22
479,5316,30,27,25
479,5764,30,28,30
481,2226,12,10,11
481,3138,14,14,15
481,3139,14,14,16
481,3140,15,13,12
481,3141,13,13,13
481,3147,10,10,9
481,3179,14,13,13
481,5602,9,9,8
481,5604,18,13,13
481,5605,7,4,7
481,5643,8,6,7
481,5658,20,18,18
481,5659,8,6,7
481,5664,11,10,10
482,923,10,12,11
482,1275,16,14,16
482,1518,28,26,28
482,1557,13,14,14
482,1601,14,12,13
482,1655,20,19,21
482,2786,24,19,19
482,2788,18,19,20
482,3781,35,33,33
482,6476,17,16,16
484,2251,21,20,20
484,2292,23,23,24
484,2401,0,0,0
484,2886,31,29,29
484,2948,17,17,18
484,3522,23,23,22
484,5154,66,56,57
485,998,8,8,8
485,2425,18,16,16
485,2442,11,11,11
485,4198,11,11,11
485,5149,14,13,13
485,5207,11,11,11
485,5308,8,7,7
485,5372,8,5,5
485,5421,13,13,14
485,5427,13,11,12
485,5452,9,7,9
485,6172,9,9,8
485,6500,14,15,15
488,2396,14,10,6
488,2406,4,4,3
488,3011,7,5,6
488,3104,11,6,5
488,4380,10,9,9
488,4441,10,10,10
488,4546,11,9,7
488,4560,12,9,9
488,5704,14,11,9
488,5758,17,14,8
488,5759,14,7,6
488,6967,13,7,7
488,7299,13,13,7
490,3019,10,9,10
490,3082,9,8,8
490,3083,8,8,8
490,3126,7,7,8
490,3127,10,8,9
490,3128,8,7,6
490,3175,15,14,16
490,3176,14,12,12
490,3740,8,8,8
490,4196,8,8,8
490,4491,17,12,12
490,4747,14,13,13
490,5828,18,18,16
491,3152,10,8,8
491,3153,11,10,10
491,3154,22,19,20
491,3155,11,9,10
491,3172,10,8,9
491,3173,11,11,10
491,4138,10,10,8
491,4139,7,8,8
491,4625,11,9,10
491,4626,13,11,12
491,5855,15,12,13
491,5990,8,9,9
491,5991,12,10,11
491,6585,10,9,9
492,2431,13,12,13
492,2743,6,4,6
492,3593,9,7,7
492,3599,14,13,12
492,4619,11,8,8
492,4654,9,8,9
492,5043,8,6,7
492,5122,8,5,6
492,5780,11,9,8
492,6876,9,9,9
492,6943,9,8,9
492,6975,11,10,11
494,3110,6,5,5
494,4053,9,8,9
494,4054,9,8,8
494,4413,11,8,11
494,4607,11,8,12
494,5408,9,9,8
494,5695,7,7,7
494,5767,8,7,6
494,5804,7,6,7
494,6390,9,7,9
494,6470,9,7,6
496,2840,13,11,11
496,3646,24,10,9
496,3713,10,9,10
496,3724,8,6,5
496,3899,11,11,11
496,4519,10,9,10
496,4525,15,13,14
496,4530,10,10,11
496,5279,13,10,10
496,5291,10,6,9
496,5378,8,6,7
496,6174,11,9,10
497,2328,9,6,8
497,2465,20,16,16
497,2699,8,8,7
497,2731,9,7,7
497,3338,12,10,14
497,3628,11,9,9
497,4145,11,8,10
497,4206,14,12,12
497,4443,11,9,10
497,4445,7,4,7
497,4452,10,6,7
497,5371,10,8,8
497,5813,8,7,9
497,7339,13,10,12
498,3603,8,7,8
498,3605,19,17,16
498,3614,8,8,7
498,3622,10,9,10
498,3959,9,7,8
498,4524,8,10,11
498,5135,14,11,13
498,5183,7,6,7
498,5297,13,9,8
498,5467,9,9,8
498,5734,12,9,9
498,5908,14,12,13
499,3359,12,8,8
499,3504,7,7,8
499,4148,6,4,7
499,4432,10,8,9
499,4848,8,4,6
499,6962,12,6,5
499,7004,12,11,12
499,7062,8,8,10
499,7146,14,12,15
499,7180,11,10,10
499,7296,9,8,9
499,7304,9,7,8
499,7315,11,10,11
500,2414,7,4,5
500,3411,9,8,8
500,3456,16,14,12
500,3600,9,7,7
500,4147,2,5,5
500,4157,6,6,6
500,4545,18,15,15
500,5829,13,12,13
500,7222,9,7,9
500,7235,25,22,21
500,7334,9,8,9
500,7337,14,11,10
500,7340,12,12,12
502,3156,10,8,9
502,3157,11,9,7
502,3299,17,14,14
502,3330,14,11,11
502,3880,8,7,7
502,4184,23,22,24
502,4220,7,6,6
502,4388,8,7,9
502,5754,7,5,7
502,5755,12,10,11
502,6226,17,14,15
502,6798,20,17,18
502,6936,10,8,11
502,7174,5,6,5
502,7177,11,9,9
503,140,49,44,46
503,163,25,23,25
503,214,29,21,19
503,236,12,11,12
503,249,19,19,20
503,275,37,34,35
503,285,16,13,14
503,288,16,14,14
503,364,17,15,16
504,2974,9,8,8
504,2995,4,4,4
504,3198,7,7,8
504,3199,8,6,2
504,3287,3,5,5
504,3521,11,9,10
504,3574,6,6,6
504,4104,8,8,9
504,4182,4,4,5
504,4453,8,8,8
504,5657,6,6,6
504,5963,8,8,8
504,6078,4,4,5
504,6851,5,5,5
504,6966,8,6,6
505,500,91,84,89
505,512,128,110,113
505,964,101,98,99
505,1015,74,71,73
505,2201,129,128,123
505,2612,94,87,87
505,3136,94,88,89
505,3763,85,78,76
505,5717,71,65,68
505,5947,49,48,51
506,508,17,14,15
506,1126,14,11,10
506,1154,8,7,7
506,1198,10,10,11
506,2864,14,13,12
506,3056,14,14,14
506,3057,10,9,10
506,3107,8,8,8
506,4131,10,8,9
506,4162,8,7,7
506,5146,9,9,10
507,2395,7,7,8
507,2880,9,9,10
507,3340,10,10,11
507,3457,10,8,8
507,3508,11,10,9
507,4390,20,15,16
507,4585,12,10,11
507,4655,10,9,8
507,5093,10,9,7
507,5336,8,8,8
507,5364,8,8,8
507,5840,9,9,9
507,6170,10,10,10
507,6942,11,9,10
508,1717,0,0,0
508,1893,0,1,1
508,1981,19,15,15
508,2853,6,5,6
508,5779,22,20,22
509,4431,5,6,6
509,5013,9,6,5
509,5014,7,5,6
509,5393,10,9,9
509,6176,10,9,9
509,6233,7,6,6
509,6243,14,11,10
509,6263,8,8,9
509,6264,10,8,9
509,6586,7,6,8
509,6814,13,12,10
509,6828,16,13,14
509,7205,7,7,3
509,7206,6,6,3
510,2632,10,8,10
510,3314,8,8,8
510,3315,9,7,6
510,3604,12,7,8
510,3844,15,13,14
510,3845,7,6,7
510,3846,12,9,9
510,4218,11,11,11
510,4233,9,7,9
510,4275,9,7,7
510,5257,10,8,8
510,5332,7,7,6
510,5349,7,4,7
510,7320,24,19,18
511,1972,0,1,1
511,2025,18,15,15
511,2119,22,17,16
511,2989,0,1,1
512,2486,8,7,9
512,2689,9,9,9
512,3023,9,9,10
512,3046,10,9,10
512,3047,17,15,16
512,3123,10,10,9
512,4174,14,14,13
512,5610,9,9,7
512,5611,5,5,5
512,5633,18,17,16
512,5634,15,15,15
512,5635,22,21,21
514,2385,28,23,25
