Region,Market,Store,Labor Status,,,,,,,,,,,,
44,410,1187,Pending,,,,,,,,,,,,
26,302,3701,Pending,,,,,,,,,,,,
26,301,5851,Pending,,,,,,,,,,,,
21,223,1503,Pending,,,,,,,,,,,,
20,208,2910,Pending,,,,,,,,,,,,
11,146,107,Pending,,,,,,,,,,,,
12,121,1467,Pending,,,,,,,,,,,,
44,47,427,Pending,,,,,,,,,,,,
6,84,437,Pending,,,,,,,,,,,,
54,582,4696,Pending,,,,,,,,,,,,
20,311,3480,Pending,,,,,,,,,,,,
75,314,4636,Pending,,,,,,,,,,,,
75,289,5488,Pending,,,,,,,,,,,,
20,227,3838,Pending,,,,,,,,,,,,
22,170,5131,Pending,,,,,,,,,,,,
22,234,5888,Pending,,,,,,,,,,,,
6,84,524,Pending,,,,,,,,,,,,
75,312,2762,Pending,,,,,,,,,,,,
60,514,3794,Pending,,,,,,,,,,,,
76,292,5969,Pending,,,,,,,,,,,,
75,314,1934,Pending,,,,,,,,,,,,
41,243,1180,Pending,,,,,,,,,,,,
21,248,1419,Pending,,,,,,,,,,,,
21,246,1547,Pending,,,,,,,,,,,,
12,124,2496,Pending,,,,,,,,,,,,
22,232,2528,Pending,,,,,,,,,,,,
9,109,5932,Pending,,,,,,,,,,,,
6,59,4298,Pending,,,,,,,,,,,,
9,107,1436,Pending,,,,,,,,,,,,
4,37,4664,Pending,,,,,,,,,,,,
41,256,1170,Pending,,,,,,,,,,,,
54,389,962,Pending,,,,,,,,,,,,
9,107,929,Pending,,,,,,,,,,,,
3,104,967,Pending,,,,,,,,,,,,
3,94,1182,Pending,,,,,,,,,,,,
41,257,719,Pending,,,,,,,,,,,,
41,254,3363,Pending,,,,,,,,,,,,
52,423,1786,Pending,,,,,,,,,,,,
11,136,1074,Pending,,,,,,,,,,,,
22,178,2518,Pending,,,,,,,,,,,,
17,161,2261,Pending,,,,,,,,,,,,
7,81,1303,Pending,,,,,,,,,,,,
6,59,1837,Pending,,,,,,,,,,,,
53,196,2545,Pending,,,,,,,,,,,,
54,391,3805,Pending,,,,,,,,,,,,
75,291,5343,Pending,,,,,,,,,,,,
11,11,715,Pending,,,,,,,,,,,,
11,137,1100,Pending,,,,,,,,,,,,
14,13,4330,Pending,,,,,,,,,,,,
46,371,3799,Pending,,,,,,,,,,,,
46,375,2270,Pending,,,,,,,,,,,,
41,271,833,Pending,,,,,,,,,,,,
25,267,1998,Pending,,,,,,,,,,,,
25,273,5403,Pending,,,,,,,,,,,,
26,309,877,Pending,,,,,,,,,,,,
26,296,5346,Pending,,,,,,,,,,,,
21,217,5203,Pending,,,,,,,,,,,,
4,36,632,Pending,,,,,,,,,,,,
4,36,3367,Pending,,,,,,,,,,,,
11,145,94,Pending,,,,,,,,,,,,
12,149,264,Pending,,,,,,,,,,,,
44,349,420,Pending,,,,,,,,,,,,
6,61,462,Pending,,,,,,,,,,,,
54,582,5270,Pending,,,,,,,,,,,,
22,285,4378,Pending,,,,,,,,,,,,
60,476,5462,Pending,,,,,,,,,,,,
56,399,2780,Pending,,,,,,,,,,,,
22,232,1887,Pending,,,,,,,,,,,,
22,170,3564,Pending,,,,,,,,,,,,
20,227,4644,Pending,,,,,,,,,,,,
14,3,301,Pending,,,,,,,,,,,,
75,312,1243,Pending,,,,,,,,,,,,
5,76,746,Pending,,,,,,,,,,,,
13,503,249,Pending,,,,,,,,,,,,
60,471,2450,Pending,,,,,,,,,,,,
60,471,2596,Pending,,,,,,,,,,,,
75,312,1652,Pending,,,,,,,,,,,,
75,289,5922,Pending,,,,,,,,,,,,
26,308,3503,Pending,,,,,,,,,,,,
41,251,902,Pending,,,,,,,,,,,,
41,243,922,Pending,,,,,,,,,,,,
21,247,1294,Pending,,,,,,,,,,,,
75,314,2705,Pending,,,,,,,,,,,,
75,315,1344,Pending,,,,,,,,,,,,
54,585,2752,Pending,,,,,,,,,,,,
25,278,197,Pending,,,,,,,,,,,,
41,271,216,Pending,,,,,,,,,,,,
41,271,233,Pending,,,,,,,,,,,,
3,98,1172,Pending,,,,,,,,,,,,
54,388,921,Pending,,,,,,,,,,,,
41,260,519,Pending,,,,,,,,,,,,
3,94,579,Pending,,,,,,,,,,,,
9,107,4260,Pending,,,,,,,,,,,,
3,104,5266,Pending,,,,,,,,,,,,
41,256,760,Pending,,,,,,,,,,,,
41,260,1210,Pending,,,,,,,,,,,,
52,423,5089,Pending,,,,,,,,,,,,
11,136,699,Pending,,,,,,,,,,,,
16,184,1796,Pending,,,,,,,,,,,,
17,174,2497,Pending,,,,,,,,,,,,
17,175,5281,Pending,,,,,,,,,,,,
13,68,3585,Pending,,,,,,,,,,,,
7,83,5480,Pending,,,,,,,,,,,,
53,440,5090,Pending,,,,,,,,,,,,
75,291,2520,Pending,,,,,,,,,,,,
54,391,5123,Pending,,,,,,,,,,,,
60,475,3261,Pending,,,,,,,,,,,,
11,11,362,Pending,,,,,,,,,,,,
11,11,425,Pending,,,,,,,,,,,,
11,11,2306,Pending,,,,,,,,,,,,
46,372,1334,Pending,,,,,,,,,,,,
25,272,454,Pending,,,,,,,,,,,,
25,273,1734,Pending,,,,,,,,,,,,
25,267,5617,Pending,,,,,,,,,,,,
26,297,4250,Pending,,,,,,,,,,,,
26,306,5747,Pending,,,,,,,,,,,,
46,375,826,Pending,,,,,,,,,,,,
21,223,3641,Pending,,,,,,,,,,,,
4,36,1359,Pending,,,,,,,,,,,,
4,36,4384,Pending,,,,,,,,,,,,
11,146,64,Pending,,,,,,,,,,,,
12,149,3137,Pending,,,,,,,,,,,,
44,349,414,Pending,,,,,,,,,,,,
6,61,527,Pending,,,,,,,,,,,,
54,582,1768,Pending,,,,,,,,,,,,
75,288,1631,Pending,,,,,,,,,,,,
56,399,2508,Pending,,,,,,,,,,,,
22,232,2185,Pending,,,,,,,,,,,,
20,229,4643,Pending,,,,,,,,,,,,
22,170,5649,Pending,,,,,,,,,,,,
4,310,2929,Pending,,,,,,,,,,,,
75,289,3216,Pending,,,,,,,,,,,,
13,503,285,Pending,,,,,,,,,,,,
7,81,381,Pending,,,,,,,,,,,,
60,471,3053,Pending,,,,,,,,,,,,
60,471,3757,Pending,,,,,,,,,,,,
60,471,3801,Pending,,,,,,,,,,,,
4,310,5489,Pending,,,,,,,,,,,,
7,506,1126,Pending,,,,,,,,,,,,
41,243,1476,Pending,,,,,,,,,,,,
41,251,1629,Pending,,,,,,,,,,,,
21,247,1667,Pending,,,,,,,,,,,,
75,314,1399,Pending,,,,,,,,,,,,
75,289,1811,Pending,,,,,,,,,,,,
75,314,1345,Pending,,,,,,,,,,,,
76,228,2561,Pending,,,,,,,,,,,,
54,376,2892,Pending,,,,,,,,,,,,
41,271,252,Pending,,,,,,,,,,,,
60,473,3217,Pending,,,,,,,,,,,,
3,104,1085,Pending,,,,,,,,,,,,
9,107,3527,Pending,,,,,,,,,,,,
3,98,4444,Pending,,,,,,,,,,,,
41,256,1165,Pending,,,,,,,,,,,,
41,260,2628,Pending,,,,,,,,,,,,
52,423,1472,Pending,,,,,,,,,,,,
11,4,303,Pending,,,,,,,,,,,,
17,175,5201,Pending,,,,,,,,,,,,
13,68,3213,Pending,,,,,,,,,,,,
7,83,5479,Pending,,,,,,,,,,,,
53,439,2509,Pending,,,,,,,,,,,,
16,184,1930,Pending,,,,,,,,,,,,
54,389,3018,Pending,,,,,,,,,,,,
75,291,1833,Pending,,,,,,,,,,,,
60,475,2241,Pending,,,,,,,,,,,,
14,13,423,Pending,,,,,,,,,,,,
11,11,731,Pending,,,,,,,,,,,,
11,11,1052,Pending,,,,,,,,,,,,
46,367,1149,Pending,,,,,,,,,,,,
56,400,2782,Pending,,,,,,,,,,,,
25,272,224,Pending,,,,,,,,,,,,
25,273,1093,Pending,,,,,,,,,,,,
25,267,5402,Pending,,,,,,,,,,,,
26,309,2908,Pending,,,,,,,,,,,,
26,297,4484,Pending,,,,,,,,,,,,
46,375,3428,Pending,,,,,,,,,,,,
21,223,2429,Pending,,,,,,,,,,,,
4,33,1037,Pending,,,,,,,,,,,,
4,36,1146,Pending,,,,,,,,,,,,
11,147,466,Pending,,,,,,,,,,,,
11,147,1115,Pending,,,,,,,,,,,,
44,349,271,Pending,,,,,,,,,,,,
6,61,808,Pending,,,,,,,,,,,,
54,582,5167,Pending,,,,,,,,,,,,
75,288,4623,Pending,,,,,,,,,,,,
20,229,1770,Pending,,,,,,,,,,,,
22,170,2096,Pending,,,,,,,,,,,,
22,232,3412,Pending,,,,,,,,,,,,
7,87,865,Pending,,,,,,,,,,,,
4,310,3595,Pending,,,,,,,,,,,,
75,290,1969,Pending,,,,,,,,,,,,
6,85,321,Pending,,,,,,,,,,,,
26,302,3864,Pending,,,,,,,,,,,,
60,514,2516,Pending,,,,,,,,,,,,
75,312,3243,Pending,,,,,,,,,,,,
41,242,1327,Pending,,,,,,,,,,,,
21,239,1480,Pending,,,,,,,,,,,,
41,482,1601,Pending,,,,,,,,,,,,
22,234,1537,Pending,,,,,,,,,,,,
22,234,1591,Pending,,,,,,,,,,,,
75,312,2337,Pending,,,,,,,,,,,,
76,286,6952,Pending,,,,,,,,,,,,
20,229,2008,Pending,,,,,,,,,,,,
76,228,3514,Pending,,,,,,,,,,,,
54,585,3533,Pending,,,,,,,,,,,,
25,278,3460,Pending,,,,,,,,,,,,
25,272,4259,Pending,,,,,,,,,,,,
53,263,5044,Pending,,,,,,,,,,,,
25,278,5157,Pending,,,,,,,,,,,,
25,267,5965,Pending,,,,,,,,,,,,
76,286,3573,Pending,,,,,,,,,,,,
42,328,57,Pending,,,,,,,,,,,,
9,92,973,Pending,,,,,,,,,,,,
3,98,1444,Pending,,,,,,,,,,,,
3,111,2081,Pending,,,,,,,,,,,,
41,256,709,Pending,,,,,,,,,,,,
41,260,3894,Pending,,,,,,,,,,,,
52,423,2448,Pending,,,,,,,,,,,,
11,4,105,Pending,,,,,,,,,,,,
16,184,1753,Pending,,,,,,,,,,,,
17,175,2651,Pending,,,,,,,,,,,,
13,68,3390,Pending,,,,,,,,,,,,
7,83,3569,Pending,,,,,,,,,,,,
53,444,1643,Pending,,,,,,,,,,,,
19,238,1479,Pending,,,,,,,,,,,,
75,312,1301,Pending,,,,,,,,,,,,
75,290,2808,Pending,,,,,,,,,,,,
7,77,901,Pending,,,,,,,,,,,,
6,61,504,Pending,,,,,,,,,,,,
60,514,2403,Pending,,,,,,,,,,,,
75,315,4682,Pending,,,,,,,,,,,,
75,290,5847,Pending,,,,,,,,,,,,
11,137,662,Pending,,,,,,,,,,,,
41,243,1033,Pending,,,,,,,,,,,,
41,251,1356,Pending,,,,,,,,,,,,
75,315,1726,Pending,,,,,,,,,,,,
4,310,6958,Pending,,,,,,,,,,,,
20,317,2646,Pending,,,,,,,,,,,,
41,254,299,Pending,,,,,,,,,,,,
54,376,5334,Pending,,,,,,,,,,,,
25,278,603,Pending,,,,,,,,,,,,
25,268,1938,Pending,,,,,,,,,,,,
25,265,2215,Pending,,,,,,,,,,,,
25,266,3601,Pending,,,,,,,,,,,,
25,266,4049,Pending,,,,,,,,,,,,
25,262,4323,Pending,,,,,,,,,,,,
25,279,4511,Pending,,,,,,,,,,,,
40,341,4695,Pending,,,,,,,,,,,,
53,263,5398,Pending,,,,,,,,,,,,
22,237,1684,Pending,,,,,,,,,,,,
76,231,1765,Pending,,,,,,,,,,,,
20,229,1820,Pending,,,,,,,,,,,,
17,226,2208,Pending,,,,,,,,,,,,
22,168,2252,Pending,,,,,,,,,,,,
20,229,2540,Pending,,,,,,,,,,,,
76,228,2597,Pending,,,,,,,,,,,,
76,231,2663,Pending,,,,,,,,,,,,
76,228,2674,Pending,,,,,,,,,,,,
76,228,2909,Pending,,,,,,,,,,,,
20,227,3738,Pending,,,,,,,,,,,,
22,233,5200,Pending,,,,,,,,,,,,
22,237,5470,Pending,,,,,,,,,,,,
25,264,4405,Pending,,,,,,,,,,,,
76,231,2664,Pending,,,,,,,,,,,,
4,37,5705,Pending,,,,,,,,,,,,
76,292,1904,Pending,,,,,,,,,,,,
3,98,977,Pending,,,,,,,,,,,,
3,111,5218,Pending,,,,,,,,,,,,
9,109,5325,Pending,,,,,,,,,,,,
41,257,665,Pending,,,,,,,,,,,,
41,260,2783,Pending,,,,,,,,,,,,
52,422,1861,Pending,,,,,,,,,,,,
17,176,5111,Pending,,,,,,,,,,,,
13,68,3591,Pending,,,,,,,,,,,,
53,439,1430,Pending,,,,,,,,,,,,
16,184,2399,Pending,,,,,,,,,,,,
14,1,5174,Pending,,,,,,,,,,,,
11,137,661,Pending,,,,,,,,,,,,
76,286,4514,Pending,,,,,,,,,,,,
4,38,1829,Pending,,,,,,,,,,,,
75,312,1309,Pending,,,,,,,,,,,,
75,315,1780,Pending,,,,,,,,,,,,
75,315,5117,Pending,,,,,,,,,,,,
6,60,1137,Pending,,,,,,,,,,,,
60,471,5628,Pending,,,,,,,,,,,,
41,249,884,Pending,,,,,,,,,,,,
21,246,854,Pending,,,,,,,,,,,,
41,580,1371,Pending,,,,,,,,,,,,
75,291,4638,Pending,,,,,,,,,,,,
75,312,3770,Pending,,,,,,,,,,,,
41,254,5236,Pending,,,,,,,,,,,,
25,278,199,Pending,,,,,,,,,,,,
40,341,253,Pending,,,,,,,,,,,,
25,273,254,Pending,,,,,,,,,,,,
41,271,302,Pending,,,,,,,,,,,,
25,272,317,Pending,,,,,,,,,,,,
25,273,612,Pending,,,,,,,,,,,,
25,279,633,Pending,,,,,,,,,,,,
25,279,636,Pending,,,,,,,,,,,,
25,279,775,Pending,,,,,,,,,,,,
25,273,798,Pending,,,,,,,,,,,,
25,262,844,Pending,,,,,,,,,,,,
25,262,852,Pending,,,,,,,,,,,,
53,263,933,Pending,,,,,,,,,,,,
40,341,1071,Pending,,,,,,,,,,,,
25,278,1125,Pending,,,,,,,,,,,,
25,270,1211,Pending,,,,,,,,,,,,
25,269,1404,Pending,,,,,,,,,,,,
25,278,1421,Pending,,,,,,,,,,,,
25,269,1489,Pending,,,,,,,,,,,,
25,270,1531,Pending,,,,,,,,,,,,
25,262,1548,Pending,,,,,,,,,,,,
25,278,1713,Pending,,,,,,,,,,,,
53,263,1955,Pending,,,,,,,,,,,,
25,267,2204,Pending,,,,,,,,,,,,
42,328,18,Pending,,,,,,,,,,,,
6,62,2505,Pending,,,,,,,,,,,,
13,503,163,Pending,,,,,,,,,,,,
76,286,2564,Pending,,,,,,,,,,,,
42,326,7,Pending,,,,,,,,,,,,
40,336,895,Cancelled,,,,,,,,,,,,
13,503,140,Pending,,,,,,,,,,,,
75,289,4064,Pending,,,,,,,,,,,,
75,289,3644,Pending,,,,,,,,,,,,
75,315,2807,Pending,,,,,,,,,,,,
9,92,974,Pending,,,,,,,,,,,,
42,327,3331,Pending,,,,,,,,,,,,
3,93,1283,Pending,,,,,,,,,,,,
75,288,3214,Pending,,,,,,,,,,,,
42,328,281,Pending,,,,,,,,,,,,
7,82,4219,Pending,,,,,,,,,,,,
3,98,3309,Pending,,,,,,,,,,,,
7,81,917,Pending,,,,,,,,,,,,
5,45,827,Pending,,,,,,,,,,,,
26,301,2000,Pending,,,,,,,,,,,,
20,311,1023,Pending,,,,,,,,,,,,
9,116,859,Pending,,,,,,,,,,,,
42,328,157,Pending,,,,,,,,,,,,
9,116,5035,Pending,,,,,,,,,,,,
60,467,2249,Pending,,,,,,,,,,,,
25,275,1454,Pending,,,,,,,,,,,,
11,329,45,Pending,,,,,,,,,,,,
7,77,290,Pending,,,,,,,,,,,,
9,116,3347,Pending,,,,,,,,,,,,
6,78,1494,Pending,,,,,,,,,,,,
3,98,928,Pending,,,,,,,,,,,,
60,514,5041,Pending,,,,,,,,,,,,
42,326,169,Pending,,,,,,,,,,,,
6,65,5246,Pending,,,,,,,,,,,,
6,80,395,Pending,,,,,,,,,,,,
26,309,3700,Pending,,,,,,,,,,,,
60,472,2325,Pending,,,,,,,,,,,,
3,94,563,Pending,,,,,,,,,,,,
75,315,1335,Pending,,,,,,,,,,,,
42,327,102,Pending,,,,,,,,,,,,
44,47,131,Pending,,,,,,,,,,,,
42,326,5,Pending,,,,,,,,,,,,
9,91,1084,Pending,,,,,,,,,,,,
54,389,3382,Pending,,,,,,,,,,,,
75,289,1841,Pending,,,,,,,,,,,,
42,328,1147,Pending,,,,,,,,,,,,
9,91,5871,Pending,,,,,,,,,,,,
54,389,2672,Pending,,,,,,,,,,,,
3,98,5054,Pending,,,,,,,,,,,,
3,104,994,Pending,,,,,,,,,,,,
6,80,397,Pending,,,,,,,,,,,,
26,305,5298,Pending,,,,,,,,,,,,
11,329,68,Pending,,,,,,,,,,,,
40,336,815,Cancelled,,,,,,,,,,,,
6,80,3567,Pending,,,,,,,,,,,,
60,473,3260,Pending,,,,,,,,,,,,
9,118,2484,Pending,,,,,,,,,,,,
6,569,1296,Pending,,,,,,,,,,,,
9,92,956,Pending,,,,,,,,,,,,
6,85,293,Pending,,,,,,,,,,,,
9,91,1374,Pending,,,,,,,,,,,,
7,88,782,Pending,,,,,,,,,,,,
26,305,4274,Pending,,,,,,,,,,,,
3,98,1082,Pending,,,,,,,,,,,,
42,328,11,Pending,,,,,,,,,,,,
44,349,3229,Pending,,,,,,,,,,,,
3,93,1847,Pending,,,,,,,,,,,,
7,86,1235,Pending,,,,,,,,,,,,
9,90,1086,Pending,,,,,,,,,,,,
75,314,2805,Pending,,,,,,,,,,,,
26,297,2058,Pending,,,,,,,,,,,,
42,325,33,Pending,,,,,,,,,,,,
3,104,3418,Pending,,,,,,,,,,,,
3,112,1501,Pending,,,,,,,,,,,,
20,311,3270,Pending,,,,,,,,,,,,
40,336,354,Cancelled,,,,,,,,,,,,
5,48,3431,Pending,,,,,,,,,,,,
14,15,3075,Pending,,,,,,,,,,,,
5,48,804,Pending,,,,,,,,,,,,
13,503,364,Pending,,,,,,,,,,,,
75,314,1465,Pending,,,,,,,,,,,,
4,310,1261,Pending,,,,,,,,,,,,
42,325,58,Pending,,,,,,,,,,,,
5,56,6300,Pending,,,,,,,,,,,,
3,114,5300,Pending,,,,,,,,,,,,
4,310,6879,Pending,,,,,,,,,,,,
41,256,589,Pending,,,,,,,,,,,,
42,324,124,Pending,,,,,,,,,,,,
7,86,3106,Pending,,,,,,,,,,,,
5,583,1800,Pending,,,,,,,,,,,,
5,48,228,Pending,,,,,,,,,,,,
20,311,1763,Pending,,,,,,,,,,,,
5,49,5810,Pending,,,,,,,,,,,,
5,55,4164,Pending,,,,,,,,,,,,
3,104,2740,Pending,,,,,,,,,,,,
5,479,972,Pending,,,,,,,,,,,,
14,15,818,Pending,,,,,,,,,,,,
75,312,2312,Pending,,,,,,,,,,,,
5,479,4165,Pending,,,,,,,,,,,,
5,583,3224,Pending,,,,,,,,,,,,
14,7,2114,Pending,,,,,,,,,,,,
13,46,523,Pending,,,,,,,,,,,,
26,308,1613,Pending,,,,,,,,,,,,
26,305,1034,Pending,,,,,,,,,,,,
9,108,2963,Pending,,,,,,,,,,,,
3,111,1513,Pending,,,,,,,,,,,,
44,350,158,Pending,,,,,,,,,,,,
26,299,5743,Pending,,,,,,,,,,,,
25,273,3255,Pending,,,,,,,,,,,,
5,51,5672,Pending,,,,,,,,,,,,
5,50,2834,Pending,,,,,,,,,,,,
3,111,1536,Pending,,,,,,,,,,,,
14,15,944,Pending,,,,,,,,,,,,
54,388,1808,Pending,,,,,,,,,,,,
26,302,1661,Pending,,,,,,,,,,,,
6,78,464,Pending,,,,,,,,,,,,
,Pending Shipment,,,,,,,,,,,,,,
5,51,2973,Pending,,,,,,,,,,,,
14,15,919,Pending,,,,,,,,,,,,
3,94,582,Pending,,,,,,,,,,,,
54,388,5232,Pending,,,,,,,,,,,,
54,585,2223,Pending,,,,,,,,,,,,
42,328,119,Pending,,,,,,,,,,,,
5,51,5210,Pending,,,,,,,,,,,,
3,111,3372,Pending,,,,,,,,,,,,
3,101,2626,Pending,,,,,,,,,,,,
14,15,3439,Pending,,,,,,,,,,,,
5,52,5707,Pending,,,,,,,,,,,,
9,91,4588,Pending,,,,,,,,,,,,
3,104,3415,Pending,,,,,,,,,,,,
14,14,1224,Pending,,,,,,,,,,,,
42,325,1065,Pending,,,,,,,,,,,,
5,479,3773,Pending,,,,,,,,,,,,
5,51,3406,Pending,,,,,,,,,,,,
9,118,3349,Pending,,,,,,,,,,,,
3,98,1173,Pending,,,,,,,,,,,,
3,93,1081,Pending,,,,,,,,,,,,
47,429,3872,Pending,,,,,,,,,,,,
5,56,3777,Pending,,,,,,,,,,,,
5,53,2996,Pending,,,,,,,,,,,,
9,92,771,Pending,,,,,,,,,,,,
26,309,1666,Pending,,,,,,,,,,,,
12,149,390,Pending,,,,,,,,,,,,
11,329,62,Pending,,,,,,,,,,,,
5,56,5866,Pending,,,,,,,,,,,,
5,44,3285,Pending,,,,,,,,,,,,
26,296,2845,Pending,,,,,,,,,,,,
5,51,5673,Pending,,,,,,,,,,,,
6,65,4111,Pending,,,,,,,,,,,,
3,114,941,Pending,,,,,,,,,,,,
5,55,286,Pending,,,,,,,,,,,,
12,153,3017,Pending,,,,,,,,,,,,
3,98,5037,Pending,,,,,,,,,,,,
5,44,4279,Pending,,,,,,,,,,,,
5,56,2926,Pending,,,,,,,,,,,,
9,118,1874,Pending,,,,,,,,,,,,
3,93,960,Pending,,,,,,,,,,,,
44,47,226,Pending,,,,,,,,,,,,
9,108,5882,Pending,,,,,,,,,,,,
26,306,1027,Pending,,,,,,,,,,,,
12,152,4482,Pending,,,,,,,,,,,,
,,0,Pending,,,,,,,,,,,,
