Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Action Needed,Reporting Category,Store-UPC
1249,SAN ANGELO,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,12497874206257
1249,SAN ANGELO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women,12497874235228
1249,SAN ANGELO,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women,12497874222979
1249,SAN ANGELO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,12497874212237
1249,SAN ANGELO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,12497874237167
1249,SAN ANGELO,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,12497874208819
1249,SAN ANGELO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,12497874206990
1249,SAN ANGELO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,12497874222690
1249,SAN ANGELO,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,12497874222689
1249,SAN ANGELO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,12497874229660
1249,SAN ANGELO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,12497874201467
1249,SAN ANGELO,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,12497874206209
1249,SAN ANGELO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,12497874206203
1249,SAN ANGELO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,12491630022001
1249,SAN ANGELO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,12491630022005
1249,SAN ANGELO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,12491630022006
1249,SAN ANGELO,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,12493120003469
1249,SAN ANGELO,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,12497874235188
1249,SAN ANGELO,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,12497874235189
1249,SAN ANGELO,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,12497874235202
1249,SAN ANGELO,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,12497874235203
1249,SAN ANGELO,Milk,Whole Milk Quart,DFA GANDYS WHOLE QT-032OZ,7265000003,50,1,,Milk,12497265000003
1249,SAN ANGELO,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,12497874235186
1249,SAN ANGELO,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,12497874235200
1249,SAN ANGELO,Milk,1% Milk Quart,DFA GANDYS 1% QT-032OZ,7265000079,52,1,,Milk,12497265000079
1249,SAN ANGELO,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,7265000052,1,3,,Milk,12497265000052
1253,AUSTIN,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,12537294561103
1253,AUSTIN,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,12537874235327
1253,AUSTIN,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,12537874243020
1253,AUSTIN,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,12537874207964
1253,AUSTIN,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,12537874221730
1253,AUSTIN,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,12537874237458
1253,AUSTIN,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,12537874206773
1253,AUSTIN,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,12537874243021
1253,AUSTIN,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,12537874209747
1253,AUSTIN,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,12537874243019
1253,AUSTIN,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,12537874211907
1253,AUSTIN,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,12537874243022
1253,AUSTIN,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,12537874214878
1253,AUSTIN,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,12534171623216
1253,AUSTIN,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,12537874206257
1253,AUSTIN,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,12537874212237
1253,AUSTIN,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,12537874237167
1253,AUSTIN,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,12537874208819
1253,AUSTIN,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,12537874206990
1253,AUSTIN,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,12537874222690
1253,AUSTIN,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,12537874222689
1253,AUSTIN,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,12537874229660
1253,AUSTIN,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,12537874201467
1253,AUSTIN,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,12537874206209
1253,AUSTIN,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,12537874206203
1253,AUSTIN,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,12531630022001
1253,AUSTIN,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,12531630022005
1253,AUSTIN,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,12531630022006
1253,AUSTIN,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,12533120003469
1253,AUSTIN,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,12537874235188
1253,AUSTIN,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,12537874235189
1253,AUSTIN,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,12537874235202
1253,AUSTIN,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,12537874235203
1253,AUSTIN,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk,12537206000012
1253,AUSTIN,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,12537874235186
1253,AUSTIN,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,12537874235200
1253,AUSTIN,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk,12537206000055
1253,AUSTIN,Milk,Skim Milk Quart,PRAIRIE FARMS HILAND SKIM QT-032OZ,7206000086,52,1,,Milk,12537206000086
1254,BELLMEAD,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,12547294561103
1254,BELLMEAD,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,12547874235327
1254,BELLMEAD,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,12547874243020
1254,BELLMEAD,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,12547874207964
1254,BELLMEAD,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,12547874221730
1254,BELLMEAD,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,12547874237458
1254,BELLMEAD,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,12547874206773
1254,BELLMEAD,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,12547874243021
1254,BELLMEAD,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,12547874209747
1254,BELLMEAD,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,12547874243019
1254,BELLMEAD,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,12547874211907
1254,BELLMEAD,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,12547874243022
1254,BELLMEAD,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,12547874214878
1254,BELLMEAD,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,12544171623216
1254,BELLMEAD,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,12547874206257
1254,BELLMEAD,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women,12547874222979
1254,BELLMEAD,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,12547874212237
1254,BELLMEAD,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,12547874237167
1254,BELLMEAD,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,12547874208819
1254,BELLMEAD,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,12547874206990
1254,BELLMEAD,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,12547874222690
1254,BELLMEAD,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,12547874222689
1254,BELLMEAD,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,12547874229660
1254,BELLMEAD,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,12547874201467
1254,BELLMEAD,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,12547874206209
1254,BELLMEAD,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,12547874206203
1254,BELLMEAD,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,12541630022001
1254,BELLMEAD,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,12541630022005
1254,BELLMEAD,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,12541630022006
1254,BELLMEAD,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,12543120003469
1254,BELLMEAD,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,12547874235188
1254,BELLMEAD,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,12547874235189
1254,BELLMEAD,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,12547874235202
1254,BELLMEAD,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,12547874235203
1254,BELLMEAD,Milk,Whole Milk Quart,DFA OAK FARMS WHOLE QT-032OZ,4127100411,50,1,,Milk,12544127100411
1254,BELLMEAD,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,12547874235186
1254,BELLMEAD,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,12547874235200
1254,BELLMEAD,Milk,1% Milk Quart,DFA OAK FARMS 1% QT-032OZ,7002635126,52,1,,Milk,12547002635126
1254,BELLMEAD,Milk,1% Buttermilk,OAK FARMS BUTTERMILK 64OZ,4127100356,1,3,,Milk,12544127100356
1257,STAMFORD,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,12577294561103
1257,STAMFORD,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,12577874235327
1257,STAMFORD,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,12577874243020
1257,STAMFORD,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,12577874207964
1257,STAMFORD,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,12577874221730
1257,STAMFORD,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,12577874237458
1257,STAMFORD,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,12577874206773
1257,STAMFORD,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,12577874243021
1257,STAMFORD,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,12577874209747
1257,STAMFORD,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,12577874243019
1257,STAMFORD,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,12577874211907
1257,STAMFORD,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,12577874243022
1257,STAMFORD,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,12577874214878
1257,STAMFORD,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,12574171623216
1257,STAMFORD,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,12577874206257
1257,STAMFORD,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,12577874212237
1257,STAMFORD,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,12577874237167
1257,STAMFORD,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,12577874208819
1257,STAMFORD,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,12577874206990
1257,STAMFORD,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,12577874222690
1257,STAMFORD,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,12577874222689
1257,STAMFORD,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,12577874229660
1257,STAMFORD,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,12577874201467
1257,STAMFORD,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,12577874206209
1257,STAMFORD,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,12577874206203
1257,STAMFORD,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,12571630022001
1257,STAMFORD,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,12571630022005
1257,STAMFORD,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,12571630022006
1257,STAMFORD,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,12573120003469
1257,STAMFORD,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,12577874235188
1257,STAMFORD,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,12577874235189
1257,STAMFORD,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,12577874235202
1257,STAMFORD,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,12577874235203
1257,STAMFORD,Milk,Whole Milk Quart,DFA GANDYS WHOLE QT-032OZ,7265000003,50,1,,Milk,12577265000003
1257,STAMFORD,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,12577874235186
1257,STAMFORD,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,12577874235200
1257,STAMFORD,Milk,1% Milk Quart,DFA GANDYS 1% QT-032OZ,7265000079,52,1,,Milk,12577265000079
1257,STAMFORD,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,7265000052,1,3,,Milk,12577265000052
1272,SNYDER,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,12727294561103
1272,SNYDER,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,12727874235327
1272,SNYDER,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,12727874243020
1272,SNYDER,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,12727874207964
1272,SNYDER,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,12727874221730
1272,SNYDER,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,12727874237458
1272,SNYDER,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,12727874206773
1272,SNYDER,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,12727874243021
1272,SNYDER,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,12727874209747
1272,SNYDER,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,12727874243019
1272,SNYDER,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,12727874211907
1272,SNYDER,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,12727874243022
1272,SNYDER,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,12727874214878
1272,SNYDER,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,12724171623216
1272,SNYDER,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,12727874206257
1272,SNYDER,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women,12727874235228
1272,SNYDER,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women,12727874222979
1272,SNYDER,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,12727874212237
1272,SNYDER,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,12727874237167
1272,SNYDER,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,12727874208819
1272,SNYDER,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,12727874206990
1272,SNYDER,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,12727874222690
1272,SNYDER,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,12727874222689
1272,SNYDER,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,12727874229660
1272,SNYDER,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,12727874201467
1272,SNYDER,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,12727874206209
1272,SNYDER,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,12727874206203
1272,SNYDER,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,12721630022001
1272,SNYDER,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,12721630022005
1272,SNYDER,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,12721630022006
1272,SNYDER,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,12723120003469
1272,SNYDER,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,12727874235188
1272,SNYDER,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,12727874235189
1272,SNYDER,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,12727874235202
1272,SNYDER,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,12727874235203
1272,SNYDER,Milk,Whole Milk Quart,DFA GANDYS WHOLE QT-032OZ,7265000003,50,1,,Milk,12727265000003
1272,SNYDER,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,12727874235186
1272,SNYDER,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,12727874235200
1272,SNYDER,Milk,1% Milk Quart,DFA GANDYS 1% QT-032OZ,7265000079,52,1,,Milk,12727265000079
1272,SNYDER,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,7265000052,1,3,,Milk,12727265000052
1279,HOUSTON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,12797294561103
1279,HOUSTON,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,12797874235327
1279,HOUSTON,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,12797874243020
1279,HOUSTON,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,12797874207964
1279,HOUSTON,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,12797874221730
1279,HOUSTON,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,12797874237458
1279,HOUSTON,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,12797874206773
1279,HOUSTON,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,12797874243021
1279,HOUSTON,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,12797874209747
1279,HOUSTON,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,12797874243019
1279,HOUSTON,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,12797874211907
1279,HOUSTON,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,12797874243022
1279,HOUSTON,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,12797874214878
1279,HOUSTON,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,12794171623216
1279,HOUSTON,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,12797874206257
1279,HOUSTON,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women,12797874235228
1279,HOUSTON,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women,12797874222979
1279,HOUSTON,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,12797874212237
1279,HOUSTON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,12797874237167
1279,HOUSTON,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,12797874208819
1279,HOUSTON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,12797874206990
1279,HOUSTON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,12797874222690
1279,HOUSTON,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,12797874222689
1279,HOUSTON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,12797874229660
1279,HOUSTON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,12797874201467
1279,HOUSTON,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,12797874206209
1279,HOUSTON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,12797874206203
1279,HOUSTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,12791630022001
1279,HOUSTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,12791630022005
1279,HOUSTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,12791630022006
1279,HOUSTON,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,12793120003469
1279,HOUSTON,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,12797874235188
1279,HOUSTON,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,12797874235189
1279,HOUSTON,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,12797874235202
1279,HOUSTON,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,12797874235203
1279,HOUSTON,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk,12797206000012
1279,HOUSTON,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,12797874235186
1279,HOUSTON,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,12797874235200
1279,HOUSTON,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk,12797206000055
1279,HOUSTON,Milk,Skim Milk Quart,PRAIRIE FARMS HILAND SKIM QT-032OZ,7206000086,52,1,,Milk,12797206000086
1296,SAN BENITO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,12967294561103
1296,SAN BENITO,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,12967874235327
1296,SAN BENITO,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,12967874243020
