STORE_NBR,WeekNumber,ITEM1_DESC,ITEM_NBR,TY_Projection,LY_UNITS,LLY_UNITS
867,36,24CT CPCK ASRT BCRM,9873326,14.4,12,9
3159,36,12CT WHITE CUPCAKES,9804080,14.4,12,21
5144,36,12CT WHITE CUPCAKES,9804080,14.4,12,14
2806,36,24CT CPCK ASRT BCRM,9873326,14.4,12,10
1303,36,24CT CPCK ASRT BCRM,9873326,14.4,12,6
1780,36,6CT WHITE CUPCAKES,568472602,14.4,12,13
2921,36,12CT WHITE CUPCAKES,9804080,14.4,12,24
2519,36,12CT ASRT CUPCAKES,9809315,14.4,12,4
3221,36,6CT ASRT CUPCAKES,568472664,14.4,12,4
1669,36,12CT CHOC CUPCAKES,9804094,14.4,12,11
2957,36,12CT WHITE CUPCAKES,9804080,14.4,12,6
930,36,12CT WHITE CUPCAKES,9804080,14.4,12,12
2318,36,6CT WHITE CUPCAKES,568472602,14.4,12,16
892,36,12CT ASRT CUPCAKES,9809315,14.4,12,14
1450,36,12CT ASRT CUPCAKES,9809315,14.4,12,23
1112,36,24CT CPCK ASRT BCRM,9873326,14.4,12,6
694,36,12CT WHITE CUPCAKES,9804080,14.4,12,14
2460,36,24CT CPCK ASRT BCRM,9873326,14.4,12,25
394,36,12CT WHITE CUPCAKES,9804080,14.4,12,7
1160,36,6CT ASRT CUPCAKES,568472664,14.4,12,5
2608,36,6CT ASRT CUPCAKES,568472664,14.4,12,0
2035,36,24CT CPCK ASRT BCRM,9873326,14.4,12,16
1708,36,12CT ASRT CUPCAKES,9809315,14.4,12,9
1695,36,12CT WHITE CUPCAKES,9804080,14.4,12,22
2259,36,12CT ASRT CUPCAKES,9809315,14.4,12,6
2752,36,24CT CPCK ASRT BCRM,9873326,14.4,12,7
1800,36,6CT ASRT CUPCAKES,568472664,14.4,12,12
2113,36,12CT ASRT CUPCAKES,9809315,14.4,12,10
1193,36,24CT CPCK ASRT BCRM,9873326,14.4,12,8
2446,36,6CT ASRT CUPCAKES,568472664,14.4,12,7
2512,36,12CT WHITE CUPCAKES,9804080,14.4,12,5
238,36,6CT WHITE CUPCAKES,568472602,14.4,12,10
154,36,12CT ASRT CUPCAKES,9809315,14.4,12,26
3742,36,12CT ASRT CUPCAKES,9809315,14.4,12,8
736,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
318,36,12CT ASRT CUPCAKES,9809315,14.4,12,6
881,36,12CT ASRT CUPCAKES,9809315,14.4,12,21
1669,36,12CT WHITE CUPCAKES,9804080,14.4,12,13
1618,36,24CT CPCK ASRT BCRM,9873326,14.4,12,9
1507,36,24CT CPCK ASRT BCRM,9873326,14.4,12,11
2704,36,6CT WHITE CUPCAKES,568472602,14.4,12,12
1190,36,12CT CHOC CUPCAKES,9804094,14.4,12,10
1134,36,12CT WHITE CUPCAKES,9804080,14.4,12,7
5278,36,12CT WHITE CUPCAKES,9804080,14.4,12,1
3894,36,6CT ASRT CUPCAKES,568472664,14.4,12,21
2316,36,12CT WHITE CUPCAKES,9804080,14.4,12,11
3804,36,24CT CPCK ASRT BCRM,9873326,14.4,12,0
674,36,6CT ASRT CUPCAKES,568472664,14.4,12,5
3796,36,24CT CPCK ASRT BCRM,9873326,14.4,12,10
2769,36,12CT ASRT CUPCAKES,9809315,14.4,12,19
1245,36,12CT WHITE CUPCAKES,9804080,14.4,12,10
787,36,6CT ASRT CUPCAKES,568472664,14.4,12,10
2049,36,12CT ASRT CUPCAKES,9809315,14.4,12,15
856,36,12CT WHITE CUPCAKES,9804080,14.4,12,13
5320,36,12CT WHITE CUPCAKES,9804080,14.4,12,12
1764,36,12CT WHITE CUPCAKES,9804080,14.4,12,11
494,36,24CT CPCK ASRT BCRM,9873326,14.4,12,13
2712,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
3503,36,24CT CPCK ASRT BCRM,9873326,14.4,12,14
483,36,6CT ASRT CUPCAKES,568472664,14.4,12,12
875,36,12CT WHITE CUPCAKES,9804080,14.4,12,18
2080,36,24CT CPCK ASRT BCRM,9873326,14.4,12,11
2300,36,12CT WHITE CUPCAKES,9804080,14.4,12,5
4567,36,24CT CPCK ASRT BCRM,9873326,14.4,12,1
449,36,12CT ASRT CUPCAKES,9809315,14.4,12,9
621,36,6CT WHITE CUPCAKES,568472602,14.4,12,9
1726,36,24CT CPCK ASRT BCRM,9873326,14.4,12,11
186,36,12CT ASRT CUPCAKES,9809315,14.4,12,7
5167,36,12CT WHITE CUPCAKES,9804080,14.4,12,3
61,36,12CT WHITE CUPCAKES,9804080,14.4,12,21
267,36,6CT WHITE CUPCAKES,568472602,14.4,12,16
1965,36,24CT CPCK ASRT BCRM,9873326,14.4,12,7
3835,36,12CT ASRT CUPCAKES,9809315,14.4,12,14
1263,36,6CT WHITE CUPCAKES,568472602,14.4,12,13
2036,36,12CT CHOC CUPCAKES,9804094,14.4,12,8
1209,36,12CT WHITE CUPCAKES,9804080,14.4,12,12
2077,36,24CT CPCK ASRT BCRM,9873326,14.4,12,6
5806,36,12CT ASRT CUPCAKES,9809315,14.4,12,3
546,36,6CT WHITE CUPCAKES,568472602,14.4,12,15
2575,36,12CT ASRT CUPCAKES,9809315,14.4,12,47
4168,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
3843,36,12CT ASRT CUPCAKES,9809315,14.4,12,0
5085,36,24CT CPCK ASRT BCRM,9873326,14.4,12,6
1770,36,6CT ASRT CUPCAKES,568472664,14.4,12,8
155,36,6CT ASRT CUPCAKES,568472664,14.4,12,9
1330,36,12CT ASRT CUPCAKES,9809315,14.4,12,13
433,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
366,36,24CT CPCK ASRT BCRM,9873326,14.4,12,11
196,36,24CT CPCK ASRT BCRM,9873326,14.4,12,11
5858,36,12CT ASRT CUPCAKES,9809315,14.4,12,9
364,36,12CT ASRT CUPCAKES,9809315,14.4,12,32
636,36,12CT ASRT CUPCAKES,9809315,14.4,12,15
721,36,12CT CHOC CUPCAKES,9804094,14.4,12,13
4226,36,12CT ASRT CUPCAKES,9809315,14.4,12,11
5358,36,12CT ASRT CUPCAKES,9809315,14.4,12,26
1487,36,6CT ASRT CUPCAKES,568472664,14.4,12,11
5335,36,24CT CPCK ASRT BCRM,9873326,14.4,12,4
707,36,24CT CPCK ASRT BCRM,9873326,14.4,12,10
52,36,24CT CPCK ASRT BCRM,9873326,14.4,12,5
5959,36,12CT WHITE CUPCAKES,9804080,14.4,12,5
505,36,6CT ASRT CUPCAKES,568472664,14.4,12,23
48,36,6CT ASRT CUPCAKES,568472664,14.4,12,8
677,36,6CT WHITE CUPCAKES,568472602,14.4,12,15
2066,36,12CT WHITE CUPCAKES,9804080,14.4,12,5
2198,36,6CT WHITE CUPCAKES,568472602,14.4,12,8
130,36,24CT CPCK ASRT BCRM,9873326,14.4,12,8
4600,36,12CT ASRT CUPCAKES,9809315,14.4,12,0
2262,36,12CT ASRT CUPCAKES,9809315,14.4,12,11
1839,36,6CT ASRT CUPCAKES,568472664,14.4,12,7
3,36,6CT WHITE CUPCAKES,568472602,14.4,12,10
3792,36,6CT ASRT CUPCAKES,568472664,14.4,12,7
1103,36,24CT CPCK ASRT BCRM,9873326,14.4,12,4
1481,36,6CT WHITE CUPCAKES,568472602,14.4,12,11
879,36,12CT ASRT CUPCAKES,9809315,14.4,12,9
5233,36,24CT CPCK ASRT BCRM,9873326,14.4,12,5
2287,36,6CT ASRT CUPCAKES,568472664,14.4,12,11
2368,36,6CT ASRT CUPCAKES,568472664,14.4,12,4
609,36,24CT CPCK ASRT BCRM,9873326,14.4,12,5
2061,36,12CT ASRT CUPCAKES,9809315,14.4,12,11
1771,36,12CT WHITE CUPCAKES,9804080,14.4,12,10
3533,36,12CT CHOC CUPCAKES,9804094,14.4,12,11
2141,36,12CT WHITE CUPCAKES,9804080,14.4,12,12
3860,36,12CT WHITE CUPCAKES,9804080,14.4,12,2
966,36,12CT CHOC CUPCAKES,9804094,14.4,12,5
745,36,12CT WHITE CUPCAKES,9804080,14.4,12,13
530,36,6CT ASRT CUPCAKES,568472664,14.4,12,13
3570,36,24CT CPCK ASRT BCRM,9873326,14.4,12,14
1097,36,12CT CHOC CUPCAKES,9804094,14.4,12,7
1952,36,12CT ASRT CUPCAKES,9809315,14.4,12,3
5193,36,12CT ASRT CUPCAKES,9809315,14.4,12,14
1144,36,12CT ASRT CUPCAKES,9809315,14.4,12,11
1012,36,6CT ASRT CUPCAKES,568472664,14.4,12,19
416,36,12CT WHITE CUPCAKES,9804080,14.4,12,10
5,36,24CT CPCK ASRT BCRM,9873326,14.4,12,2
2502,36,24CT CPCK ASRT BCRM,9873326,14.4,12,2
610,36,12CT CHOC CUPCAKES,9804094,14.4,12,5
2872,36,12CT WHITE CUPCAKES,9804080,14.4,12,9
781,36,12CT ASRT CUPCAKES,9809315,14.4,12,10
1442,36,12CT WHITE CUPCAKES,9804080,14.4,12,3
391,36,6CT ASRT CUPCAKES,568472664,14.4,12,16
1445,36,6CT ASRT CUPCAKES,568472664,14.4,12,0
5399,36,6CT ASRT CUPCAKES,568472664,14.4,12,13
2780,36,12CT WHITE CUPCAKES,9804080,14.4,12,9
1461,36,12CT ASRT CUPCAKES,9809315,14.4,12,7
5499,36,12CT ASRT CUPCAKES,9809315,14.4,12,0
1253,36,12CT ASRT CUPCAKES,9809315,14.4,12,5
3484,36,12CT ASRT CUPCAKES,9809315,14.4,12,13
870,36,12CT ASRT CUPCAKES,9809315,14.4,12,15
2581,36,6CT ASRT CUPCAKES,568472664,14.4,12,10
4699,36,12CT ASRT CUPCAKES,9809315,14.4,12,1
1161,36,12CT WHITE CUPCAKES,9804080,14.4,12,1
325,36,12CT ASRT CUPCAKES,9809315,14.4,12,17
1628,36,12CT CHOC CUPCAKES,9804094,14.4,12,9
2016,36,12CT ASRT CUPCAKES,9809315,14.4,12,9
1699,36,12CT ASRT CUPCAKES,9809315,14.4,12,3
1819,36,24CT CPCK ASRT BCRM,9873326,14.4,12,2
2437,36,12CT ASRT CUPCAKES,9809315,14.4,12,0
1312,36,24CT CPCK ASRT BCRM,9873326,14.4,12,9
508,36,24CT CPCK ASRT BCRM,9873326,14.4,12,10
3465,36,24CT CPCK ASRT BCRM,9873326,14.4,12,11
345,36,6CT ASRT CUPCAKES,568472664,14.4,12,0
5390,36,24CT CPCK ASRT BCRM,9873326,14.4,12,4
1139,36,24CT CPCK ASRT BCRM,9873326,14.4,12,7
284,36,12CT WHITE CUPCAKES,9804080,14.4,12,10
1569,36,12CT CHOC CUPCAKES,9804094,14.4,12,7
1692,36,12CT ASRT CUPCAKES,9809315,14.4,12,30
1128,36,6CT WHITE CUPCAKES,568472602,14.4,12,8
3305,36,12CT ASRT CUPCAKES,9809315,14.4,12,8
4458,36,12CT WHITE CUPCAKES,9804080,14.4,12,9
1026,36,12CT WHITE CUPCAKES,9804080,14.4,12,15
2957,36,12CT ASRT CUPCAKES,9809315,14.4,12,9
1382,36,12CT WHITE CUPCAKES,9804080,14.4,12,10
2147,36,12CT WHITE CUPCAKES,9804080,14.4,12,2
1890,36,12CT ASRT CUPCAKES,9809315,14.4,12,12
4440,36,12CT WHITE CUPCAKES,9804080,14.4,12,6
2295,36,6CT ASRT CUPCAKES,568472664,14.4,12,18
2113,36,24CT CPCK ASRT BCRM,9873326,14.4,12,10
67,36,12CT ASRT CUPCAKES,9809315,14.4,12,12
3775,36,24CT CPCK ASRT BCRM,9873326,14.4,12,4
5358,36,24CT CPCK ASRT BCRM,9873326,14.4,12,7
1122,36,6CT ASRT CUPCAKES,568472664,14.4,12,3
1856,36,12CT ASRT CUPCAKES,9809315,14.4,12,8
1335,36,24CT CPCK ASRT BCRM,9873326,14.4,12,3
287,36,24CT CPCK ASRT BCRM,9873326,14.4,12,14
5355,36,6CT WHITE CUPCAKES,568472602,14.4,12,3
2426,36,6CT ASRT CUPCAKES,568472664,14.4,12,7
4609,36,6CT ASRT CUPCAKES,568472664,14.4,12,7
1202,36,12CT CHOC CUPCAKES,9804094,14.4,12,5
5049,36,6CT ASRT CUPCAKES,568472664,14.4,12,4
1852,36,6CT WHITE CUPCAKES,568472602,14.4,12,10
3513,36,12CT ASRT CUPCAKES,9809315,14.4,12,12
1375,36,24CT CPCK ASRT BCRM,9873326,14.4,12,10
5912,36,12CT WHITE CUPCAKES,9804080,14.4,12,0
3801,36,24CT CPCK ASRT BCRM,9873326,14.4,12,1
1804,36,12CT ASRT CUPCAKES,9809315,14.4,12,20
624,36,12CT WHITE CUPCAKES,9804080,14.4,12,4
918,36,12CT ASRT CUPCAKES,9809315,14.4,12,11
3589,36,12CT ASRT CUPCAKES,9809315,14.4,12,6
5748,36,12CT ASRT CUPCAKES,9809315,14.4,12,18
5124,36,6CT ASRT CUPCAKES,568472664,14.4,12,10
1733,36,12CT WHITE CUPCAKES,9804080,14.4,12,5
3295,36,12CT ASRT CUPCAKES,9809315,14.4,12,14
6878,36,12CT WHITE CUPCAKES,9804080,14.4,12,9
1212,36,12CT WHITE CUPCAKES,9804080,14.4,12,29
284,36,12CT CHOC CUPCAKES,9804094,14.4,12,6
5080,36,12CT ASRT CUPCAKES,9809315,14.4,12,3
2684,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
2278,36,12CT WHITE CUPCAKES,9804080,14.4,12,9
2767,36,24CT CPCK ASRT BCRM,9873326,14.4,12,7
2706,36,24CT CPCK ASRT BCRM,9873326,14.4,12,5
3734,36,12CT ASRT CUPCAKES,9809315,14.4,12,13
1215,36,6CT WHITE CUPCAKES,568472602,14.4,12,18
2928,36,12CT WHITE CUPCAKES,9804080,14.4,12,15
4687,36,6CT ASRT CUPCAKES,568472664,14.4,12,8
1928,36,6CT ASRT CUPCAKES,568472664,14.4,12,8
865,36,12CT WHITE CUPCAKES,9804080,14.4,12,2
1222,36,12CT WHITE CUPCAKES,9804080,14.4,12,10
5319,36,6CT WHITE CUPCAKES,568472602,14.4,12,7
1663,36,24CT CPCK ASRT BCRM,9873326,14.4,12,10
1146,36,24CT CPCK ASRT BCRM,9873326,14.4,12,9
6476,36,6CT ASRT CUPCAKES,568472664,14.4,12,10
1694,36,12CT WHITE CUPCAKES,9804080,14.4,12,14
3804,36,6CT ASRT CUPCAKES,568472664,14.4,12,9
2987,36,12CT ASRT CUPCAKES,9809315,14.4,12,30
3701,36,6CT WHITE CUPCAKES,568472602,14.4,12,11
40,36,24CT CPCK ASRT BCRM,9873326,14.4,12,11
5241,36,24CT CPCK ASRT BCRM,9873326,14.4,12,7
576,36,24CT CPCK ASRT BCRM,9873326,14.4,12,13
2444,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
3522,36,12CT WHITE CUPCAKES,9804080,14.4,12,20
412,36,24CT CPCK ASRT BCRM,9873326,14.4,12,11
1523,36,12CT ASRT CUPCAKES,9809315,14.4,12,22
3464,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
114,36,24CT CPCK ASRT BCRM,9873326,14.4,12,5
3751,36,24CT CPCK ASRT BCRM,9873326,14.4,12,4
4594,36,12CT ASRT CUPCAKES,9809315,14.4,12,13
5460,36,12CT ASRT CUPCAKES,9809315,14.4,12,54
739,36,6CT ASRT CUPCAKES,568472664,14.4,12,16
220,36,6CT WHITE CUPCAKES,568472602,14.4,12,5
2937,36,12CT ASRT CUPCAKES,9809315,14.4,12,17
817,36,6CT ASRT CUPCAKES,568472664,14.4,12,16
393,36,6CT WHITE CUPCAKES,568472602,14.4,12,17
2704,36,6CT ASRT CUPCAKES,568472664,14.4,12,19
4243,36,24CT CPCK ASRT BCRM,9873326,14.4,12,4
578,36,12CT WHITE CUPCAKES,9804080,14.4,12,15
1655,36,6CT ASRT CUPCAKES,568472664,14.4,12,11
3747,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
2586,36,12CT CHOC CUPCAKES,9804094,14.4,12,15
587,36,6CT ASRT CUPCAKES,568472664,14.4,12,8
2533,36,24CT CPCK ASRT BCRM,9873326,14.4,12,4
1931,36,12CT ASRT CUPCAKES,9809315,14.4,12,8
2708,36,24CT CPCK ASRT BCRM,9873326,14.4,12,4
765,36,12CT WHITE CUPCAKES,9804080,14.4,12,3
1771,36,12CT ASRT CUPCAKES,9809315,14.4,12,13
5285,36,6CT ASRT CUPCAKES,568472664,14.4,12,6
1875,36,12CT WHITE CUPCAKES,9804080,14.4,12,13
127,36,24CT CPCK ASRT BCRM,9873326,14.4,12,14
5260,36,12CT WHITE CUPCAKES,9804080,14.4,12,5
128,36,12CT WHITE CUPCAKES,9804080,14.4,12,6
1037,36,12CT ASRT CUPCAKES,9809315,14.4,12,18
5491,36,24CT CPCK ASRT BCRM,9873326,14.4,12,9
1573,36,12CT WHITE CUPCAKES,9804080,14.4,12,1
5236,36,12CT CHOC CUPCAKES,9804094,14.4,12,1
512,36,24CT CPCK ASRT BCRM,9873326,14.4,12,1
1124,36,6CT ASRT CUPCAKES,568472664,14.4,12,11
2175,36,12CT WHITE CUPCAKES,9804080,14.4,12,7
437,36,12CT ASRT CUPCAKES,9809315,14.4,12,3
5480,36,6CT ASRT CUPCAKES,568472664,14.4,12,6
1782,36,12CT ASRT CUPCAKES,9809315,14.4,12,37
1429,36,6CT ASRT CUPCAKES,568472664,14.4,12,8
655,36,12CT WHITE CUPCAKES,9804080,14.4,12,3
95,36,12CT WHITE CUPCAKES,9804080,14.4,12,9
4501,36,6CT ASRT CUPCAKES,568472664,14.4,12,17
3302,36,24CT CPCK ASRT BCRM,9873326,14.4,12,12
2164,36,24CT CPCK ASRT BCRM,9873326,14.4,12,8
1453,36,12CT WHITE CUPCAKES,9804080,14.4,12,7
1195,36,12CT ASRT CUPCAKES,9809315,14.4,12,22
62,36,12CT WHITE CUPCAKES,9804080,14.4,12,21
1329,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
2479,36,12CT ASRT CUPCAKES,9809315,14.4,12,41
5299,36,6CT ASRT CUPCAKES,568472664,14.4,12,0
1759,36,12CT ASRT CUPCAKES,9809315,14.4,12,4
45,36,12CT WHITE CUPCAKES,9804080,14.4,12,13
2663,36,24CT CPCK ASRT BCRM,9873326,14.4,12,10
2806,36,12CT WHITE CUPCAKES,9804080,14.4,12,4
775,36,24CT CPCK ASRT BCRM,9873326,14.4,12,15
592,36,12CT WHITE CUPCAKES,9804080,14.4,12,22
5058,36,24CT CPCK ASRT BCRM,9873326,14.4,12,5
1288,36,6CT ASRT CUPCAKES,568472664,14.4,12,7
1401,36,12CT WHITE CUPCAKES,9804080,14.4,12,3
1107,36,24CT CPCK ASRT BCRM,9873326,14.4,12,0
5487,36,6CT ASRT CUPCAKES,568472664,14.4,12,8
7290,36,12CT ASRT CUPCAKES,9809315,14.4,12,9
4479,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
4531,36,24CT CPCK ASRT BCRM,9873326,14.4,12,3
3596,36,12CT ASRT CUPCAKES,9809315,14.4,12,28
3525,36,24CT CPCK ASRT BCRM,9873326,14.4,12,8
3228,36,12CT ASRT CUPCAKES,9809315,14.4,12,13
2566,36,12CT WHITE CUPCAKES,9804080,14.4,12,10
381,36,6CT ASRT CUPCAKES,568472664,14.4,12,11
1135,36,6CT ASRT CUPCAKES,568472664,14.4,12,19.17
2233,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
2112,36,24CT CPCK ASRT BCRM,9873326,14.4,12,0
3214,36,12CT WHITE CUPCAKES,9804080,14.4,12,12
1318,36,6CT ASRT CUPCAKES,568472664,14.4,12,46
2175,36,24CT CPCK ASRT BCRM,9873326,14.4,12,5
101,36,6CT ASRT CUPCAKES,568472664,14.4,12,1
2187,36,6CT WHITE CUPCAKES,568472602,14.4,12,5
2771,36,24CT CPCK ASRT BCRM,9873326,14.4,12,13
2116,36,12CT ASRT CUPCAKES,9809315,14.4,12,8
2243,36,24CT CPCK ASRT BCRM,9873326,14.4,12,0
638,36,12CT WHITE CUPCAKES,9804080,14.4,12,12
5445,36,6CT ASRT CUPCAKES,568472664,14.4,12,18
4358,36,12CT ASRT CUPCAKES,9809315,14.4,12,52
2310,36,12CT WHITE CUPCAKES,9804080,14.4,12,5
735,36,6CT ASRT CUPCAKES,568472664,14.4,12,12
2674,36,6CT ASRT CUPCAKES,568472664,14.4,12,10
430,36,24CT CPCK ASRT BCRM,9873326,14.4,12,16
4235,36,6CT ASRT CUPCAKES,568472664,14.4,12,13
3631,36,6CT WHITE CUPCAKES,568472602,14.4,12,9
4166,36,24CT CPCK ASRT BCRM,9873326,14.4,12,5
1632,36,24CT CPCK ASRT BCRM,9873326,14.4,12,9
516,36,24CT CPCK ASRT BCRM,9873326,14.4,12,16
5293,36,6CT WHITE CUPCAKES,568472602,14.4,12,14
4409,36,6CT WHITE CUPCAKES,568472602,14.4,12,10
791,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
559,36,6CT ASRT CUPCAKES,568472664,14.4,12,9
1965,36,12CT ASRT CUPCAKES,9809315,14.4,12,84
634,36,12CT WHITE CUPCAKES,9804080,14.4,12,16
2,36,6CT WHITE CUPCAKES,568472602,14.4,12,10
4438,36,6CT ASRT CUPCAKES,568472664,14.4,12,3
3835,36,24CT CPCK ASRT BCRM,9873326,14.4,12,6
1429,36,12CT WHITE CUPCAKES,9804080,14.4,12,20
1047,36,24CT CPCK ASRT BCRM,9873326,14.4,12,2
980,36,12CT WHITE CUPCAKES,9804080,14.4,12,5
1032,36,24CT CPCK ASRT BCRM,9873326,14.4,12,13
1314,36,12CT ASRT CUPCAKES,9809315,14.4,12,15
904,36,6CT ASRT CUPCAKES,568472664,14.4,12,15
3739,36,24CT CPCK ASRT BCRM,9873326,14.4,12,6
3215,36,6CT WHITE CUPCAKES,568472602,14.4,12,4
519,36,6CT ASRT CUPCAKES,568472664,14.4,12,26
1623,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
870,36,24CT CPCK ASRT BCRM,9873326,14.4,12,4
664,36,24CT CPCK ASRT BCRM,9873326,14.4,12,5
5964,36,6CT ASRT CUPCAKES,568472664,14.4,12,38
1964,36,12CT ASRT CUPCAKES,9809315,14.4,12,3
1168,36,6CT WHITE CUPCAKES,568472602,14.4,12,3
5082,36,24CT CPCK ASRT BCRM,9873326,14.4,12,11
1265,36,24CT CPCK ASRT BCRM,9873326,14.4,12,16
532,36,12CT CHOC CUPCAKES,9804094,14.4,12,5
1455,36,12CT WHITE CUPCAKES,9804080,14.4,12,9
4416,36,24CT CPCK ASRT BCRM,9873326,14.4,12,17
217,36,12CT ASRT CUPCAKES,9809315,14.4,12,0
1553,36,12CT ASRT CUPCAKES,9809315,14.4,12,4
3388,36,24CT CPCK ASRT BCRM,9873326,14.4,12,6
182,36,12CT ASRT CUPCAKES,9809315,14.4,12,23
1086,36,24CT CPCK ASRT BCRM,9873326,14.4,12,8
2087,36,12CT ASRT CUPCAKES,9809315,14.4,12,48
5196,36,12CT ASRT CUPCAKES,9809315,14.4,12,23
1994,36,24CT CPCK ASRT BCRM,9873326,14.4,12,11
3730,36,24CT CPCK ASRT BCRM,9873326,14.4,12,7
313,36,24CT CPCK ASRT BCRM,9873326,14.4,12,19
2244,36,6CT ASRT CUPCAKES,568472664,14.4,12,16
5462,36,12CT ASRT CUPCAKES,9809315,14.4,12,20
2201,36,24CT CPCK ASRT BCRM,9873326,14.4,12,12
1947,36,24CT CPCK ASRT BCRM,9873326,14.4,12,12
3236,36,12CT ASRT CUPCAKES,9809315,14.4,12,18
5234,36,12CT ASRT CUPCAKES,9809315,14.4,12,8
3722,36,6CT WHITE CUPCAKES,568472602,14.4,12,7
1222,36,6CT ASRT CUPCAKES,568472664,14.4,12,0
3212,36,12CT WHITE CUPCAKES,9804080,14.4,12,9
4195,36,6CT WHITE CUPCAKES,568472602,14.4,12,8
3239,36,12CT WHITE CUPCAKES,9804080,14.4,12,5
2529,36,12CT ASRT CUPCAKES,9809315,14.4,12,18
3492,36,24CT CPCK ASRT BCRM,9873326,14.4,12,12
5745,36,6CT ASRT CUPCAKES,568472664,14.4,12,10
1673,36,12CT ASRT CUPCAKES,9809315,14.4,12,4
3588,36,24CT CPCK ASRT BCRM,9873326,14.4,12,8
5064,36,12CT ASRT CUPCAKES,9809315,14.4,12,43
1229,36,6CT WHITE CUPCAKES,568472602,14.4,12,4
2749,36,12CT ASRT CUPCAKES,9809315,14.4,12,28
5319,36,6CT ASRT CUPCAKES,568472664,14.4,12,7
325,36,24CT CPCK ASRT BCRM,9873326,14.4,12,2
2278,36,6CT ASRT CUPCAKES,568472664,14.4,12,16
712,36,6CT WHITE CUPCAKES,568472602,14.4,12,0
2367,36,6CT ASRT CUPCAKES,568472664,14.4,12,10
256,36,12CT WHITE CUPCAKES,9804080,14.4,12,18
1528,36,24CT CPCK ASRT BCRM,9873326,14.4,12,4
2210,36,6CT WHITE CUPCAKES,568472602,14.4,12,12
2113,36,12CT CHOC CUPCAKES,9804094,14.4,12,4
1140,36,6CT WHITE CUPCAKES,568472602,14.4,12,12
4501,36,6CT WHITE CUPCAKES,568472602,14.4,12,9
2821,36,12CT ASRT CUPCAKES,9809315,14.4,12,8
4430,36,24CT CPCK ASRT BCRM,9873326,14.4,12,2
2540,36,6CT ASRT CUPCAKES,568472664,14.4,12,8
1819,36,12CT WHITE CUPCAKES,9804080,14.4,12,8
5312,36,24CT CPCK ASRT BCRM,9873326,14.4,12,11
4677,36,6CT ASRT CUPCAKES,568472664,14.4,12,6
5247,36,6CT ASRT CUPCAKES,568472664,14.4,12,6
3826,36,6CT ASRT CUPCAKES,568472664,14.4,12,5
663,36,6CT WHITE CUPCAKES,568472602,14.4,12,0
1445,36,6CT WHITE CUPCAKES,568472602,14.4,12,6
5285,36,6CT WHITE CUPCAKES,568472602,14.4,12,4
2656,36,6CT ASRT CUPCAKES,568472664,14.4,12,4
1631,36,12CT ASRT CUPCAKES,9809315,14.4,12,0
3422,36,12CT WHITE CUPCAKES,9804080,14.4,12,26
3762,36,12CT ASRT CUPCAKES,9809315,14.4,12,3
1330,36,24CT CPCK ASRT BCRM,9873326,14.4,12,8
1781,36,12CT WHITE CUPCAKES,9804080,14.4,12,6
222,36,12CT WHITE CUPCAKES,9804080,14.4,12,0
724,36,6CT WHITE CUPCAKES,568472602,14.4,12,2
5710,36,6CT ASRT CUPCAKES,568472664,14.4,12,0
90,36,6CT ASRT CUPCAKES,568472664,14.4,12,2
1210,37,24CT CPCK ASRT BCRM,9873326,14.4,12,16
5115,37,12CT WHITE CUPCAKES,9804080,14.4,12,9
1810,37,24CT CPCK ASRT BCRM,9873326,14.4,12,4
712,37,6CT WHITE CUPCAKES,568472602,14.4,12,0
5346,37,6CT ASRT CUPCAKES,568472664,14.4,12,13
659,37,12CT ASRT CUPCAKES,9809315,14.4,12,13
1665,37,12CT ASRT CUPCAKES,9809315,14.4,12,30
740,37,6CT WHITE CUPCAKES,568472602,14.4,12,16
2445,37,12CT ASRT CUPCAKES,9809315,14.4,12,8
267,37,12CT WHITE CUPCAKES,9804080,14.4,12,14
1707,37,24CT CPCK ASRT BCRM,9873326,14.4,12,15
5625,37,24CT CPCK ASRT BCRM,9873326,14.4,12,10
504,37,6CT ASRT CUPCAKES,568472664,14.4,12,1
3750,37,12CT WHITE CUPCAKES,9804080,14.4,12,5
371,37,24CT CPCK ASRT BCRM,9873326,14.4,12,11
186,37,24CT CPCK ASRT BCRM,9873326,14.4,12,13
2619,37,12CT WHITE CUPCAKES,9804080,14.4,12,4
725,37,24CT CPCK ASRT BCRM,9873326,14.4,12,4
1407,37,6CT WHITE CUPCAKES,568472602,14.4,12,4
3799,37,6CT ASRT CUPCAKES,568472664,14.4,12,9
1322,37,12CT WHITE CUPCAKES,9804080,14.4,12,13
4219,37,12CT ASRT CUPCAKES,9809315,14.4,12,51
