Market,Store,Labor Status,,,,,,,,,,,,
94,563,Pending,,,,,,,,,,,,
315,1335,Pending,,,,,,,,,,,,
327,102,Pending,,,,,,,,,,,,
47,131,Pending,,,,,,,,,,,,
326,5,Pending,,,,,,,,,,,,
91,1084,Pending,,,,,,,,,,,,
389,3382,Pending,,,,,,,,,,,,
289,1841,Pending,,,,,,,,,,,,
328,1147,Pending,,,,,,,,,,,,
91,5871,Pending,,,,,,,,,,,,
389,2672,Pending,,,,,,,,,,,,
98,5054,Pending,,,,,,,,,,,,
104,994,Pending,,,,,,,,,,,,
80,397,Pending,,,,,,,,,,,,
305,5298,Pending,,,,,,,,,,,,
329,68,Pending,,,,,,,,,,,,
336,815,Cancelled,,,,,,,,,,,,
80,3567,Pending,,,,,,,,,,,,
473,3260,Pending,,,,,,,,,,,,
118,2484,Pending,,,,,,,,,,,,
569,1296,Pending,,,,,,,,,,,,
92,956,Pending,,,,,,,,,,,,
85,293,Pending,,,,,,,,,,,,
91,1374,Pending,,,,,,,,,,,,
88,782,Pending,,,,,,,,,,,,
305,4274,Pending,,,,,,,,,,,,
98,1082,Pending,,,,,,,,,,,,
328,11,Pending,,,,,,,,,,,,
349,3229,Pending,,,,,,,,,,,,
93,1847,Pending,,,,,,,,,,,,
86,1235,Pending,,,,,,,,,,,,
90,1086,Pending,,,,,,,,,,,,
314,2805,Pending,,,,,,,,,,,,
297,2058,Pending,,,,,,,,,,,,
325,33,Pending,,,,,,,,,,,,
104,3418,Pending,,,,,,,,,,,,
112,1501,Pending,,,,,,,,,,,,
311,3270,Pending,,,,,,,,,,,,
336,354,Cancelled,,,,,,,,,,,,
48,3431,Pending,,,,,,,,,,,,
15,3075,Pending,,,,,,,,,,,,
48,804,Pending,,,,,,,,,,,,
503,364,Pending,,,,,,,,,,,,
314,1465,Pending,,,,,,,,,,,,
310,1261,Pending,,,,,,,,,,,,
325,58,Pending,,,,,,,,,,,,
56,6300,Pending,,,,,,,,,,,,
114,5300,Pending,,,,,,,,,,,,
310,6879,Pending,,,,,,,,,,,,
256,589,Pending,,,,,,,,,,,,
324,124,Pending,,,,,,,,,,,,
86,3106,Pending,,,,,,,,,,,,
583,1800,Pending,,,,,,,,,,,,
48,228,Pending,,,,,,,,,,,,
311,1763,Pending,,,,,,,,,,,,
49,5810,Pending,,,,,,,,,,,,
55,4164,Pending,,,,,,,,,,,,
104,2740,Pending,,,,,,,,,,,,
479,972,Pending,,,,,,,,,,,,
15,818,Pending,,,,,,,,,,,,
312,2312,Pending,,,,,,,,,,,,
479,4165,Pending,,,,,,,,,,,,
583,3224,Pending,,,,,,,,,,,,
7,2114,Pending,,,,,,,,,,,,
46,523,Pending,,,,,,,,,,,,
308,1613,Pending,,,,,,,,,,,,
305,1034,Pending,,,,,,,,,,,,
108,2963,Pending,,,,,,,,,,,,
111,1513,Pending,,,,,,,,,,,,
350,158,Pending,,,,,,,,,,,,
299,5743,Pending,,,,,,,,,,,,
273,3255,Pending,,,,,,,,,,,,
51,5672,Pending,,,,,,,,,,,,
50,2834,Pending,,,,,,,,,,,,
111,1536,Pending,,,,,,,,,,,,
15,944,Pending,,,,,,,,,,,,
388,1808,Pending,,,,,,,,,,,,
302,1661,Pending,,,,,,,,,,,,
78,464,Pending,,,,,,,,,,,,
Pending Shipment,,,,,,,,,,,,,,
51,2973,Pending,,,,,,,,,,,,
15,919,Pending,,,,,,,,,,,,
94,582,Pending,,,,,,,,,,,,
388,5232,Pending,,,,,,,,,,,,
585,2223,Pending,,,,,,,,,,,,
328,119,Pending,,,,,,,,,,,,
51,5210,Pending,,,,,,,,,,,,
111,3372,Pending,,,,,,,,,,,,
101,2626,Pending,,,,,,,,,,,,
15,3439,Pending,,,,,,,,,,,,
52,5707,Pending,,,,,,,,,,,,
91,4588,Pending,,,,,,,,,,,,
104,3415,Pending,,,,,,,,,,,,
14,1224,Pending,,,,,,,,,,,,
325,1065,Pending,,,,,,,,,,,,
479,3773,Pending,,,,,,,,,,,,
51,3406,Pending,,,,,,,,,,,,
118,3349,Pending,,,,,,,,,,,,
98,1173,Pending,,,,,,,,,,,,
93,1081,Pending,,,,,,,,,,,,
429,3872,Pending,,,,,,,,,,,,
56,3777,Pending,,,,,,,,,,,,
53,2996,Pending,,,,,,,,,,,,
92,771,Pending,,,,,,,,,,,,
309,1666,Pending,,,,,,,,,,,,
149,390,Pending,,,,,,,,,,,,
329,62,Pending,,,,,,,,,,,,
56,5866,Pending,,,,,,,,,,,,
44,3285,Pending,,,,,,,,,,,,
296,2845,Pending,,,,,,,,,,,,
51,5673,Pending,,,,,,,,,,,,
65,4111,Pending,,,,,,,,,,,,
114,941,Pending,,,,,,,,,,,,
55,286,Pending,,,,,,,,,,,,
153,3017,Pending,,,,,,,,,,,,
98,5037,Pending,,,,,,,,,,,,
44,4279,Pending,,,,,,,,,,,,
56,2926,Pending,,,,,,,,,,,,
118,1874,Pending,,,,,,,,,,,,
93,960,Pending,,,,,,,,,,,,
47,226,Pending,,,,,,,,,,,,
108,5882,Pending,,,,,,,,,,,,
306,1027,Pending,,,,,,,,,,,,
152,4482,Pending,,,,,,,,,,,,
,0,Pending,,,,,,,,,,,,
