Store,DSL Gen,DSL Start date,Resource Link,Toolkit Link by Gen,RDC,APD Phase 1,APD Phase 2,APD Phase 3,HVDC Start Date,FDD Start Date,CoSTL Install Date,Digital Lock Install Date,Digital Lock Survey Date,Next Gen Cash Recycler Install Date
5807,,,,,6021,1/6/2026,4/6/2027,8/6/2028,8/19/2024,8/19/2024,,10/4/2024,,8/13/2024
5808,,,,,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,9/25/2024,,,
5809,,,,,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,,,,8/31/2024
5810,,,,,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,5/19/2024,TBD,,
5812,,,,,6039,Complete,4/18/2025,8/18/2026,Completed,Completed,,,,
5813,,,,,6010,Complete,1/6/2025,5/6/2026,Completed,Completed,,,,
5814,,,,,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,,,,
5815,,,,,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,,,,
5816,,,,,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,,,,
5817,,,,,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,,,,
5818,,,,,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,,,,
5819,,,,,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,,,,
5820,,,,,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,,,,
5823,,,,,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,5/20/2024,LIVE,,6/12/2024
5824,,,,,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,,,,
5826,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,,,,
5828,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,12/8/2025,3/8/2027,7/8/2028,8/19/2024,8/19/2024,,,,8/29/2024
5829,,,,,6023,3/10/2025,10/4/2026,2/4/2028,7/22/2024,7/22/2024,,,,
5831,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,,,,
5832,,,,,6011,Complete,9/12/2025,1/12/2027,7/22/2024,7/22/2024,,,,
5835,,,,,6031,6/30/2025,10/30/2026,,Completed,Completed,8/18/2024,,,
5837,Gen 3,2/2/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/2028,4/1/2029,,Completed,Completed,,,,
5839,,,,,6026,3/12/2025,9/17/2026,1/17/2028,Completed,Completed,,,Week 33,
5840,,,,,6094,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,,,,
5841,,,,,7026,7/1/2027,10/1/2028,,9/16/2024,9/16/2024,,,,
5842,,,,,6043,4/1/2027,7/1/2028,,Completed,Completed,,,,
5843,Gen 3,8/4/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/2026,4/6/2027,8/6/2028,8/19/2024,8/19/2024,,TBD,,8/2/2024
5844,,,,,6043,4/1/2027,7/1/2028,,Completed,Completed,,,,
5845,,,,,6010,Complete,1/6/2025,5/6/2026,8/19/2024,8/19/2024,6/16/2024,,,
5846,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,,,,
5847,,,,,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,,,,
5848,Gen 3,9/8/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/2025,9/17/2026,1/17/2028,Completed,Completed,,9/26/2024,,
5851,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,8/28/2024,,,
5853,,,,,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,3/6/2024,TBD,,
5854,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,8/5/2024,,,
5855,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/2024,1/26/2026,5/26/2027,7/15/2024,7/15/2024,,,,
5857,,,,,6024,Complete,1/24/2025,5/24/2026,7/15/2024,7/15/2024,,TBD,,
5858,,,,,6031,6/30/2025,10/30/2026,,Completed,Completed,,,,
5859,,,,,6021,1/6/2026,4/6/2027,8/6/2028,8/19/2024,8/19/2024,,TBD,,
5861,,,,,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,,,,
5863,,,,,6068,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,,,,
5864,,,,,6026,3/12/2025,9/17/2026,1/17/2028,Completed,Completed,TBD,,,
5866,,,,,6068,4/1/2028,7/1/2029,,Completed,Completed,5/29/2024,,,10/26/2023
5867,,,,,6080,4/1/2027,7/1/2028,,Completed,Completed,,9/7/2024,,8/12/2024
5869,,,,,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,,,,
5871,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,7/14/2024,TBD,,
5872,,,,,6010,Complete,1/6/2025,5/6/2026,8/19/2024,8/19/2024,7/9/2024,,,
5874,,,,,6021,1/6/2026,4/6/2027,8/6/2028,8/19/2024,8/19/2024,,,,8/12/2024
5875,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,,,,
5876,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,,,,
5879,,,,,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
5880,Gen 3,8/4/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,5/28/2024,,,
5881,,,,,7034,7/1/2027,10/1/2028,,Completed,Completed,,TBD,,
5882,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,8/12/2024,,,
5883,,,,,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,7/17/2024,8/29/2024,,
5884,Gen 3,7/7/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/2026,4/6/2027,8/6/2028,8/19/2024,8/19/2024,,LIVE,,
5886,Gen 3,10/6/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/2027,1/1/2029,,8/19/2024,8/19/2024,,,,
5888,,,,,6027,7/25/2024,11/24/2025,3/24/2027,Completed,Completed,9/8/2024,,,
5889,,,,,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,5/21/2024,TBD,,
5890,,,,,6021,1/6/2026,4/6/2027,8/6/2028,8/19/2024,8/19/2024,,TBD,,7/30/2024
5891,,,,,7034,7/1/2027,10/1/2028,,Completed,Completed,,9/5/2024,,
5893,,,,,6043,4/1/2027,7/1/2028,,Completed,Completed,,,,
5894,,,,,6020,Complete,9/1/2024,In Progress,Completed,Completed,8/27/2024,,,
5898,,,,,6016,4/1/2028,7/1/2029,,Completed,Completed,10/1/2024,,,
5903,,,,,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,,,,
5907,,,,,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,,,,
5908,,,,,6039,Complete,4/18/2025,8/18/2026,6/24/2024,6/24/2024,,,,8/5/2024
5911,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,6/19/2024,,,
5912,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,7/29/2024,9/12/2024,,
5922,,,,,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,,,,
5923,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,,,,
5925,,,,,6006,8/22/2024,4/2/2026,8/2/2027,6/24/2024,6/24/2024,,,,
5927,,,,,6069,4/1/2028,7/1/2029,,8/5/2024,8/5/2024,,TBD,,
5929,,,,,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,,,,
5930,Gen 3,9/8/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/2026,4/6/2027,8/6/2028,8/19/2024,8/19/2024,,9/11/2024,,8/12/2024
5932,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,6/26/2024,,,
5935,,,,,6026,3/12/2025,9/17/2026,1/17/2028,Completed,Completed,,8/30/2024,,
5936,,,,,7045,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,7/31/2024,,,
5938,,,,,7033,10/1/2027,1/1/2029,,8/19/2024,8/19/2024,,,Week 33,
5944,,,,,7034,7/1/2027,10/1/2028,,Completed,Completed,,,,
5945,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,,,,
5947,,,,,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,,,,
5954,,,,,6021,,,,,,,,,
5956,,,,,6021,1/6/2026,4/6/2027,8/6/2028,8/19/2024,8/19/2024,,TBD,,7/30/2024
5957,,,,,6019,12/8/2025,3/8/2027,7/8/2028,8/19/2024,8/19/2024,TBD,9/3/2024,,
5959,,,,,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,9/25/2024,9/4/2024,,
5960,,,,,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,,,,
5962,,,,,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,,,,
5963,,,,,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,,,,
5964,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,6/4/2024,,,
5965,,,,,6092,4/1/2028,7/1/2029,,Completed,Completed,,LIVE,,
5968,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,,,,
5969,,,,,7045,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,5/26/2024,,,
5976,,,,,6025,Complete,4/6/2025,8/6/2026,Completed,Completed,,TBD,,
5977,,,,,6025,Complete,4/6/2025,8/6/2026,Completed,Completed,,TBD,,
5979,Gen 3,10/6/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/2025,9/17/2026,1/17/2028,Completed,Completed,,,,
5980,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,,,,,,,,,
5981,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/2025,9/17/2026,1/17/2028,Completed,Completed,,9/19/2024,,
5982,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/2025,9/17/2026,1/17/2028,Completed,Completed,,9/19/2024,,
5987,,,,,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,6/2/2024,,,
5988,,,,,6020,Complete,9/1/2024,In Progress,Completed,Completed,,,,
5990,Gen 3,5/26/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/2024,1/26/2026,5/26/2027,7/15/2024,7/15/2024,,,,
5991,,,,,6035,8/15/2024,1/26/2026,5/26/2027,7/15/2024,7/15/2024,,,,
5992,,,,,6025,Complete,4/6/2025,8/6/2026,Completed,Completed,,,,
5993,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,,,,
5994,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/2025,11/8/2026,Completed,Completed,,,,
5996,Gen 3,8/18/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/2027,1/1/2029,,8/19/2024,8/19/2024,,TBD,,
6078,,,,,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,,,,
6098,,,,,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,,,,
6149,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,,,,
6159,,,,,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,,,,
6165,,,,,6011,Complete,9/12/2025,1/12/2027,8/19/2024,8/19/2024,,,,
6166,,,,,6011,Complete,9/12/2025,1/12/2027,8/19/2024,8/19/2024,,,,7/19/2024
6170,,,,,6094,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,,,,
6172,,,,,6035,8/15/2024,1/26/2026,5/26/2027,Completed,Completed,,,,
6173,,,,,6011,Complete,9/12/2025,1/12/2027,8/19/2024,8/19/2024,,,,
6174,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,,,,
6176,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
6178,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,,,,,,,,,
6190,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,9/8/2024,,,
6207,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,,,,
6226,,,,,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,,,,
6233,,,,,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
6243,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
6263,,,,,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
6264,,,,,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
6286,,,,,6036,Complete,12/5/2024,4/5/2026,Completed,Completed,,,,
6300,Gen 2,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-2.html,6068,4/1/2028,7/1/2029,,Completed,Completed,6/3/2024,TBD,,
6323,,,,,6011,Complete,9/12/2025,1/12/2027,7/22/2024,7/22/2024,,,,
6370,,,,,6039,Complete,4/18/2025,8/18/2026,6/24/2024,6/24/2024,,,,
6390,,,,,6017,4/7/2025,10/31/2026,2/29/2028,Completed,Completed,,,,
6392,,,,,6035,8/15/2024,1/26/2026,5/26/2027,Completed,Completed,,,Week 33,
6394,,,,,7039,11/1/2026,2/1/2028,,6/24/2024,6/24/2024,,10/7/2024,,
6395,,,,,6010,Complete,1/6/2025,5/6/2026,6/24/2024,6/24/2024,7/22/2024,,,
6397,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,7/17/2024,,,
6398,,,,,7035,7/1/2026,10/1/2027,,Completed,Completed,,,,
6459,,,,,6036,Complete,12/5/2024,4/5/2026,Completed,Completed,,,,
6467,,,,,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,9/11/2024,,,
6469,,,,,6011,Complete,9/12/2025,1/12/2027,7/22/2024,7/22/2024,1/19/2025,,,
6470,,,,,6017,4/7/2025,10/31/2026,2/29/2028,Completed,Completed,,,,
6476,,,,,6017,4/7/2025,10/31/2026,2/29/2028,Completed,Completed,7/14/2024,,,
6477,,,,,6031,6/30/2025,10/30/2026,,Completed,Completed,8/14/2024,10/3/2024,,
6480,,,,,6031,6/30/2025,10/30/2026,,Completed,Completed,,,,
6500,,,,,6035,8/15/2024,1/26/2026,5/26/2027,Completed,Completed,,,,
6531,,,,,6011,Complete,9/12/2025,1/12/2027,8/19/2024,8/19/2024,,,,
6548,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,,,,
6576,,,,,6010,Complete,1/6/2025,5/6/2026,Completed,Completed,9/24/2024,,,
6577,,,,,6011,Complete,9/12/2025,1/12/2027,7/22/2024,7/22/2024,,,,
6578,,,,,6068,4/1/2028,7/1/2029,,Completed,Completed,,,,
6579,,,,,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,,,,
6583,,,,,6048,11/1/2026,2/1/2028,,6/24/2024,6/24/2024,,,,
6585,,,,,6035,8/15/2024,1/26/2026,5/26/2027,Completed,Completed,,,,
6586,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
6587,Gen 3,9/8/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,,,,
6588,,,,,6011,Complete,9/12/2025,1/12/2027,7/22/2024,7/22/2024,,,,
6590,,,,,6048,11/1/2026,2/1/2028,,6/24/2024,6/24/2024,,,,
6732,,,,,6010,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,,,,
6786,,,,,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,,,,
6789,,,,,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,8/25/2024,TBD,,
6798,,,,,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,,,,
6807,,,,,6018,3/17/2025,11/13/2026,3/13/2028,7/22/2024,7/22/2024,,TBD,,8/22/2024
6813,,,,,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,,,,
6814,,,,,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
6828,,,,,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
6849,,,,,6011,Complete,9/12/2025,1/12/2027,8/19/2024,8/19/2024,,,,
6850,,,,,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,,,,
6851,,,,,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,,,,
6876,,,,,6018,3/17/2025,11/13/2026,3/13/2028,Completed,Completed,,,,
6878,,,,,6006,8/22/2024,4/2/2026,8/2/2027,6/24/2024,6/24/2024,,,,
6879,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,8/14/2024,TBD,,
6887,,,,,6070,1/1/2028,4/1/2029,,Completed,Completed,9/25/2024,,,
6894,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,,,,7/15/2024
6898,,,,,6012,12/18/2024,6/18/2026,10/18/2027,Completed,Completed,,,,
6929,,,,,6036,Complete,12/5/2024,4/5/2026,Completed,Completed,,,,
6930,,,,,,,,,,,,,,
6931,,,,,6017,4/7/2025,10/31/2026,2/29/2028,6/24/2024,6/24/2024,8/26/2024,,Week 33,
6932,,,,,6048,11/1/2026,2/1/2028,,9/16/2024,9/16/2024,,,,7/26/2024
6936,,,,,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,,,,
6937,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,,,,
6941,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,,,,
6942,,,,,6094,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,,,,
6943,,,,,6018,3/17/2025,11/13/2026,3/13/2028,Completed,Completed,,,,8/20/2024
6951,,,,,7045,4/1/2028,7/1/2029,,Completed,Completed,,,,
6952,,,,,7045,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,7/30/2024,,,
6953,,,,,6094,1/1/2028,4/1/2029,,Completed,Completed,,,,
6958,,,,,6040,8/15/2024,12/22/2025,4/22/2027,7/22/2024,7/22/2024,8/18/2024,,,
6960,,,,,6094,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,,,,8/16/2024
6962,,,,,6070,1/1/2028,4/1/2029,,Completed,Completed,,,,
6963,Gen 3,3/27/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,Completed,Completed,6/10/2024,LIVE,,
6964,,,,,6018,3/17/2025,11/13/2026,3/13/2028,7/22/2024,7/22/2024,,,,
6966,,,,,6068,4/1/2028,7/1/2029,,Completed,Completed,8/14/2023,,,
6967,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,,,,
6968,,,,,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,,,,7/11/2024
6971,,,,,6094,1/1/2028,4/1/2029,,Completed,Completed,,,,
6975,,,,,6018,3/17/2025,11/13/2026,3/13/2028,Completed,Completed,,,,
6978,,,,,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,6/17/2024,TBD,,
6998,,,,,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,,LIVE,,8/8/2024
7004,,,,,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
7009,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,9/17/2024,,,
7020,,,,,6066,7/1/2027,10/1/2028,,6/24/2024,6/24/2024,6/24/2024,,Week 33,
7032,,,,,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,4/30/2024,,Week 33,
7043,,,,,7026,7/1/2027,10/1/2028,,9/16/2024,9/16/2024,,,,8/29/2024
7062,,,,,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
7072,,,,,6069,4/1/2028,7/1/2029,,Completed,Completed,,,,
7087,,,,,6017,4/7/2025,10/31/2026,2/29/2028,Completed,Completed,,,,
7098,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,,,,
7099,,,,,6048,11/1/2026,2/1/2028,,7/22/2024,7/22/2024,,,,
7127,,,,,6018,3/17/2025,11/13/2026,3/13/2028,7/22/2024,7/22/2024,,,,8/23/2024
7129,,,,,6019,12/8/2025,3/8/2027,7/8/2028,8/5/2024,8/5/2024,,,,
7137,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,,,,
7146,Gen 3,9/8/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,Completed,Completed,,,,
7156,,,,,6036,Complete,12/5/2024,4/5/2026,Completed,Completed,,,,
7162,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,,,,
7168,,,,,7026,7/1/2027,10/1/2028,,9/16/2024,9/16/2024,,,,8/30/2024
7174,,,,,6023,3/10/2025,10/4/2026,2/4/2028,6/24/2024,6/24/2024,,,,
7177,,,,,7045,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,,,,
7178,Gen 2,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-2.html,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,5/21/2024,,,6/17/2024
7179,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,9/9/2024,,,
7180,Gen 3,9/8/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,Completed,Completed,,,,
7181,,,,,6010,Complete,1/6/2025,5/6/2026,6/24/2024,6/24/2024,8/5/2024,,,8/3/2024
7185,,,,,6054,4/1/2027,7/1/2028,,Completed,Completed,,,,
7188,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,9/8/2024,,,
7194,,,,,6010,Complete,1/6/2025,5/6/2026,6/24/2024,6/24/2024,,,Week 33,
7199,,,,,7026,7/1/2027,10/1/2028,,9/16/2024,9/16/2024,,,,
7205,,,,,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
7206,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,7/22/2024,7/22/2024,,,,
7209,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,,,,
7218,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,,,,
7220,,,,,6012,12/18/2024,6/18/2026,10/18/2027,Completed,Completed,,,,
7221,,,,,7038,1/1/2028,4/1/2029,,9/16/2024,9/16/2024,,,,
7222,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,,,,
7224,,,,,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,,,,
7229,,,,,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,,,,
7232,,,,,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,,,,
7233,,,,,6048,11/1/2026,2/1/2028,,7/22/2024,7/22/2024,,,,
7235,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,,,,
7238,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,9/9/2024,,,
7240,,,,,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,,,,
7241,,,,,6048,11/1/2026,2/1/2028,,7/22/2024,7/22/2024,,,,
7242,,,,,6094,1/1/2028,4/1/2029,,Completed,Completed,,,,
7243,,,,,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,,,,
7245,,,,,6010,Complete,1/6/2025,5/6/2026,6/24/2024,6/24/2024,,,,
7246,,,,,6010,Complete,1/6/2025,5/6/2026,6/24/2024,6/24/2024,,,,
7247,,,,,6011,Complete,9/12/2025,1/12/2027,8/19/2024,8/19/2024,,,,7/15/2024
7249,,,,,6094,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,,,,
7251,,,,,6068,4/1/2028,7/1/2029,,Completed,Completed,,,,
7262,,,,,6048,11/1/2026,2/1/2028,,7/22/2024,7/22/2024,,,,
7280,,,,,6006,8/22/2024,4/2/2026,8/2/2027,6/24/2024,6/24/2024,,,,
7281,,,,,6012,12/18/2024,6/18/2026,10/18/2027,Completed,Completed,,,,
7290,,,,,6017,4/7/2025,10/31/2026,2/29/2028,6/24/2024,6/24/2024,5/28/2024,,,
7294,,,,,6068,4/1/2028,7/1/2029,,Completed,Completed,,,,
