Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
25,1737,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,86.06%,89.30%,9.4,88.40%,84.90%,81.60%,88.80%
25,1892,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202226,83.15%,76.64%,10.2,88.70%,86.50%,87.40%,71.90%
25,1892,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,90.51%,82.53%,10.1,88.70%,90.30%,89.10%,94.20%
25,1938,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,88.17%,89.51%,10.7,88.80%,87.10%,89.90%,85.90%
25,3004,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202226,79.83%,79.66%,14.2,64.20%,84.90%,85.90%,83.50%
25,5485,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,86.90%,89.28%,11.8,84.10%,93.30%,87.30%,86.00%
25,5485,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,76.68%,88.79%,11.3,74.60%,72.90%,75.00%,84.30%
25,1404,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,80.98%,94.93%,9.7,77.60%,81.80%,82.90%,82.20%
25,1668,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,78.63%,63.04%,15,69.20%,91.70%,88.20%,71.40%
25,1602,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,73.93%,63.26%,20.5,84.50%,73.40%,87.50%,55.90%
25,1690,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202226,73.81%,77.78%,15.2,100.00%,93.30%,61.10%,57.10%
25,2728,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,80.10%,70.58%,14.4,86.10%,95.20%,80.90%,71.80%
25,2728,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,83.18%,80.03%,12.3,86.10%,80.20%,89.20%,76.60%
25,3210,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,71.90%,64.37%,18,86.10%,91.70%,58.90%,66.20%
25,3602,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202226,72.16%,56.18%,22.7,75.60%,78.70%,75.60%,60.80%
25,3602,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,74.44%,45.21%,24.9,80.00%,76.50%,72.00%,65.50%
25,1028,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,86.29%,84.49%,14.3,83.50%,90.00%,91.40%,80.90%
25,1421,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,83.09%,66.67%,14.3,61.80%,82.40%,93.10%,88.80%
25,3460,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,89.23%,83.58%,12,77.00%,93.90%,91.80%,92.90%
25,201,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,79.67%,88.54%,20,72.30%,92.90%,83.80%,75.70%
25,1071,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,83.47%,88.86%,13.5,88.20%,88.40%,91.30%,67.90%
25,1418,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,79.38%,69.52%,17.6,66.00%,72.20%,81.50%,89.90%
25,1518,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202226,84.10%,86.80%,23.2,74.40%,87.30%,91.70%,92.00%
25,1518,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,74.00%,90.30%,19.1,59.10%,78.60%,82.80%,79.50%
25,1557,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,77.56%,69.87%,15.5,60.80%,77.50%,86.80%,88.50%
25,3781,DOORDASH,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202226,72.38%,59.68%,28.6,60.00%,73.30%,56.00%,81.80%
25,3781,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202226,68.45%,68.90%,16.9,65.90%,71.20%,67.90%,69.20%
59,5804,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202226,79.03%,73.09%,18,81.00%,70.50%,77.60%,86.70%
59,6390,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202226,65.27%,59.57%,14.8,68.00%,35.60%,76.90%,75.70%
59,3166,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202226,81.73%,71.38%,13.7,88.30%,81.50%,80.70%,77.50%
59,5645,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202226,87.77%,71.18%,8.6,91.20%,95.60%,86.60%,82.70%
59,5645,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202226,67.75%,75.13%,9.4,65.50%,57.40%,79.90%,67.10%
59,5646,SPARK,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202226,64.27%,68.77%,12.7,60.30%,73.70%,63.60%,59.90%
25,1026,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,76.32%,82.78%,20.4,70.50%,64.70%,86.50%,83.80%
25,1783,POINTPICKUP,Scheduled Express Delivery ,14,Executive Review,Recovering,Store Focus,202226,87.27%,86.46%,12,100.00%,100.00%,64.30%,89.50%
22,1742,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,78.61%,70.75%,24.6,81.10%,71.40%,87.10%,71.40%
22,1742,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,67.72%,60.67%,22,78.00%,52.60%,71.10%,56.50%
22,1807,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,73.98%,86.78%,20.9,88.90%,87.50%,74.30%,62.60%
22,2108,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,61.83%,55.76%,25.4,45.30%,49.40%,82.10%,60.80%
22,3339,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,74.26%,64.86%,26.6,74.10%,91.70%,68.60%,71.60%
22,3339,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,80.84%,66.64%,21.8,76.70%,88.20%,80.60%,79.00%
22,3422,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,75.62%,60.85%,18.6,78.60%,82.00%,77.50%,62.00%
22,3422,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,73.69%,61.41%,21.8,73.50%,74.60%,83.90%,61.60%
22,5476,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,88.22%,83.49%,15.6,92.20%,91.30%,92.00%,76.90%
22,5476,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202226,92.29%,84.52%,13,96.30%,95.20%,94.90%,81.40%
22,2141,DOORDASH,Scheduled Express Delivery ,13,Executive Review,Degrading,Store Focus,202226,85.71%,79.75%,19.2,78.90%,100.00%,94.40%,80.00%
22,2141,DOORDASH,Scheduled Standard Delivery,46,Executive Review,Degrading,Store Focus,202226,58.45%,61.03%,29.9,67.10%,61.70%,44.90%,61.50%
22,2141,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,50.59%,64.11%,22.5,52.80%,54.30%,39.20%,56.50%
22,2650,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,48.13%,42.27%,28.3,54.20%,49.60%,60.20%,28.50%
22,2830,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Recovering,Store Focus,202226,69.42%,51.47%,27.4,90.00%,66.70%,74.30%,57.10%
22,2830,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,69.97%,58.88%,18.4,86.50%,80.50%,68.50%,50.70%
22,5891,SPARK,Scheduled Express Delivery ,7,Executive Review,Degrading,Store Focus,202226,83.38%,84.58%,12.9,77.60%,89.20%,89.40%,80.20%
22,5891,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202226,41.73%,69.23%,23.4,39.40%,49.90%,46.30%,28.20%
22,2263,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,69.33%,55.15%,34.2,52.30%,70.90%,88.30%,66.20%
22,2263,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,63.52%,57.04%,26.4,38.10%,70.70%,81.80%,67.70%
22,3475,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,77.59%,74.46%,12.3,71.60%,73.20%,89.00%,75.80%
22,3475,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,78.76%,70.75%,15.7,71.90%,78.40%,85.50%,79.80%
22,4687,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,65.65%,65.95%,15.5,39.50%,74.50%,73.70%,70.40%
22,4687,UBER,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,68.74%,59.68%,23.5,45.00%,80.80%,79.90%,69.70%
22,5881,SPARK,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Store Focus,202226,89.09%,75.00%,9.9,84.60%,86.70%,86.70%,100.00%
22,1670,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,89.55%,82.13%,10,89.50%,94.30%,94.70%,81.90%
22,1777,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,85.63%,85.88%,15.5,88.10%,88.20%,84.70%,81.00%
22,2641,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202226,76.29%,74.88%,20.8,72.40%,66.70%,76.50%,78.40%
22,2641,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,81.19%,75.06%,18.1,82.00%,89.10%,76.10%,77.90%
22,2040,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,86.17%,83.78%,17.7,89.50%,83.90%,83.20%,86.70%
22,2446,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,86.16%,93.85%,10.1,85.70%,79.50%,90.60%,85.40%
22,5012,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202226,74.45%,95.89%,23,77.10%,73.60%,72.20%,73.70%
22,1977,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,80.52%,87.27%,15.9,79.70%,79.80%,82.40%,80.10%
22,1977,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,86.64%,87.22%,14.9,87.20%,82.60%,91.80%,84.70%
22,2195,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,69.08%,60.87%,25.3,45.50%,75.60%,71.90%,78.30%
22,2195,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202226,76.67%,61.88%,18.1,56.50%,73.90%,82.50%,89.00%
22,3212,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,74.15%,56.89%,20.6,70.70%,91.70%,78.10%,59.60%
22,3236,DOORDASH,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,88.50%,97.39%,11.4,94.40%,84.20%,85.00%,80.00%
22,3337,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,74.01%,81.77%,16.9,61.10%,75.00%,76.90%,75.00%
22,5142,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,75.87%,77.91%,26.9,88.10%,81.50%,63.90%,68.20%
22,5142,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,76.98%,79.02%,27.4,83.20%,85.50%,66.70%,69.30%
22,2059,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202226,91.09%,85.78%,13.6,86.40%,87.20%,93.40%,96.90%
22,2129,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202226,78.57%,93.10%,8.3,50.00%,80.00%,50.00%,84.20%
22,2502,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202226,86.84%,85.71%,7.4,100.00%,75.00%,86.70%,84.60%
22,1794,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,87.46%,90.06%,9.7,90.20%,84.10%,93.30%,83.30%
22,2169,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,44.00%,46.43%,12.2,85.70%,28.60%,37.50%,0.00%
22,2255,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202226,77.19%,65.06%,21.1,80.60%,67.40%,70.50%,91.10%
22,2481,POINTPICKUP,Scheduled Express Delivery ,14,Executive Review,Recovering,Store Focus,202226,90.00%,87.59%,11.6,93.50%,100.00%,86.50%,80.60%
22,2535,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,89.17%,79.18%,16.8,89.30%,85.80%,91.80%,89.30%
22,2334,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,85.57%,72.86%,14.4,76.90%,88.00%,95.60%,79.40%
22,2945,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,71.69%,62.03%,20.8,68.10%,69.90%,81.60%,67.40%
22,2945,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,77.10%,71.82%,20,72.40%,77.50%,75.40%,82.80%
22,3501,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202226,82.35%,89.47%,5.9,88.90%,75.00%,66.70%,100.00%
22,5795,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202226,81.61%,82.83%,15.9,74.10%,78.30%,91.10%,84.30%
22,5795,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,82.61%,89.38%,12.2,80.20%,90.90%,87.90%,73.40%
22,4348,POINTPICKUP,Scheduled Express Delivery ,25,Executive Review,Recovering,Driver Supply Focus,202226,92.86%,100.00%,7,100.00%,100.00%,83.30%,100.00%
22,2871,SPARK,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202226,78.62%,72.23%,17,87.80%,77.20%,82.10%,64.30%
22,2871,UBER,Scheduled Standard Delivery,43,Executive Review,Recovering,Store Focus,202226,70.97%,61.73%,21.7,95.70%,68.60%,76.30%,62.70%
22,4456,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,73.43%,68.25%,17.2,78.70%,80.70%,59.70%,5.30%
22,4456,UBER,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202226,67.90%,68.66%,24.4,78.30%,77.00%,44.00%,1.80%
22,5944,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,70.86%,54.73%,27.4,77.00%,57.50%,70.50%,80.00%
22,5944,UBER,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202226,70.09%,53.82%,25.5,74.90%,55.20%,73.60%,71.90%
75,1968,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202226,64.80%,64.66%,21.4,64.90%,58.80%,68.20%,65.20%
75,1968,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,66.86%,68.71%,20.6,62.90%,58.40%,74.70%,69.00%
75,2577,DOORDASH,Scheduled Standard Delivery,31,Executive Review,Recovering,Store Focus,202226,79.26%,60.71%,13.9,100.00%,71.40%,72.50%,81.70%
75,2577,SPARK,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202226,83.33%,72.47%,14.2,88.00%,72.70%,87.40%,84.30%
75,3489,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202226,56.17%,59.45%,18.3,21.10%,60.00%,63.50%,62.30%
75,3489,UBER,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202226,56.65%,58.62%,23.1,44.40%,52.80%,59.10%,59.00%
75,3780,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,75.16%,78.78%,21.3,85.40%,20.60%,77.00%,89.40%
75,1875,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,79.61%,67.86%,29.1,85.10%,79.40%,75.70%,80.00%
75,1875,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202226,78.12%,71.72%,16.2,85.40%,65.00%,79.90%,79.90%
75,2279,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202226,71.64%,75.72%,13,67.50%,67.40%,74.30%,80.20%
75,2357,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202226,84.88%,73.86%,15.5,90.60%,87.10%,73.50%,92.30%
75,3035,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,64.93%,86.78%,14.2,70.20%,65.80%,60.60%,63.30%
75,5753,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,63.53%,85.58%,17.6,65.30%,63.10%,60.50%,64.30%
75,5936,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,91.94%,96.96%,10.9,89.40%,93.50%,95.40%,89.90%
75,5936,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,80.84%,97.14%,14,82.40%,76.40%,83.60%,80.80%
75,5941,SPARK,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Store Focus,202226,78.02%,86.41%,9.5,84.00%,63.60%,70.60%,76.90%
75,5968,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,44.96%,83.75%,14.6,49.20%,44.10%,46.10%,39.00%
75,1736,POINTPICKUP,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202226,72.55%,56.60%,16.6,72.20%,57.10%,66.70%,82.40%
75,1736,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202226,87.79%,68.73%,15.5,81.00%,84.50%,97.30%,88.60%
75,1741,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202226,80.76%,65.47%,19.9,80.70%,86.40%,78.40%,78.80%
75,1741,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,82.88%,70.79%,14.7,86.10%,84.90%,80.20%,80.10%
75,1860,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,67.70%,58.15%,16.9,84.80%,72.70%,56.30%,69.00%
75,1860,UBER,Scheduled Express Delivery ,16,Executive Review,-,Store Focus,202226,72.13%,75.95%,15.5,,57.10%,61.50%,85.70%
75,1860,UBER,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202226,35.88%,57.75%,15.7,62.40%,19.00%,28.40%,34.30%
75,3802,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,87.52%,69.74%,21,82.90%,89.40%,93.50%,85.30%
75,3802,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,88.99%,76.51%,17.3,88.00%,89.00%,91.30%,87.80%
75,5039,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,90.80%,83.80%,11.7,86.50%,96.20%,93.40%,88.10%
75,5450,UBER,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202226,68.65%,72.77%,14.8,84.70%,71.60%,59.10%,54.30%
75,1715,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202226,86.67%,90.00%,7.7,88.90%,92.90%,80.00%,80.00%
75,2419,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,76.19%,87.50%,5.1,100.00%,83.30%,50.00%,75.00%
75,1406,UBER,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,82.91%,71.43%,17.9,92.00%,83.60%,75.50%,76.40%
75,2437,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,86.68%,65.36%,16.4,91.30%,84.90%,92.70%,75.00%
75,2437,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,84.42%,69.08%,13.5,87.70%,80.30%,91.10%,77.00%
75,3344,UBER,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202226,84.00%,55.77%,20.4,87.50%,66.70%,66.70%,92.60%
75,4514,UBER,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,71.43%,96.49%,15.4,77.80%,64.70%,70.00%,72.70%
75,5105,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202226,91.50%,88.71%,10.2,92.60%,86.10%,96.20%,90.80%
75,1523,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,82.86%,75.00%,15.1,87.50%,100.00%,55.60%,87.50%
75,1525,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202226,71.43%,37.50%,26.7,100.00%,100.00%,71.40%,57.10%
75,1525,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,76.60%,62.51%,16.6,84.30%,89.20%,79.10%,53.90%
75,7032,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,77.95%,77.65%,20.6,70.50%,65.20%,90.10%,78.80%
75,7032,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202226,77.76%,74.88%,15.6,68.30%,70.50%,91.10%,80.30%
75,1631,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,79.75%,69.52%,22.8,86.10%,82.20%,82.60%,66.20%
75,4623,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,90.69%,83.05%,13.9,94.60%,96.50%,89.30%,82.40%
75,5488,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,75.75%,61.79%,20.9,83.80%,78.30%,65.10%,72.80%
75,2529,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,86.62%,69.33%,17.3,86.60%,85.10%,92.50%,82.20%
75,3216,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,87.89%,85.38%,16.8,90.70%,83.80%,79.90%,95.80%
75,1424,POINTPICKUP,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202226,80.62%,78.10%,17.4,83.30%,83.30%,83.30%,78.30%
75,1424,SPARK,Scheduled Standard Delivery,31,Executive Review,Recovering,Store Focus,202226,85.00%,84.08%,13.1,90.70%,77.70%,90.30%,78.10%
75,1524,POINTPICKUP,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202226,48.94%,55.71%,34.8,71.40%,52.00%,61.80%,33.70%
75,1524,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,54.61%,57.32%,27.5,70.30%,61.70%,55.30%,40.30%
75,1969,POINTPICKUP,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202226,66.67%,66.67%,24.9,0.00%,100.00%,,100.00%
75,1969,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,85.39%,75.58%,13.7,75.00%,90.80%,82.30%,86.60%
75,2160,POINTPICKUP,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202226,80.59%,79.58%,12.5,82.90%,75.70%,84.10%,79.60%
75,2821,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,-,Store Focus,202226,100.00%,75.00%,23.4,,,,100.00%
75,2821,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202226,90.69%,86.40%,13.5,91.70%,90.10%,92.20%,88.50%
75,2136,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,93.28%,87.45%,11.2,91.50%,95.20%,98.10%,87.00%
75,1904,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,86.83%,68.93%,14.2,87.80%,86.10%,85.10%,88.50%
75,2038,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,78.66%,68.40%,13.8,62.30%,73.90%,91.40%,86.50%
75,5969,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,-,Store Focus,202226,75.00%,50.00%,51.6,,,,75.00%
75,2412,POINTPICKUP,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202226,90.55%,88.72%,10.7,92.00%,91.00%,96.40%,85.30%
75,2436,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,66.67%,83.33%,7.8,50.00%,0.00%,100.00%,100.00%
75,3720,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202226,72.89%,66.43%,16.6,68.00%,69.40%,74.00%,77.20%
75,3720,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202226,63.61%,71.84%,14.7,61.20%,56.00%,63.70%,73.30%
75,3804,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202226,66.39%,58.59%,20.5,69.30%,63.00%,51.60%,85.10%
75,3804,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202226,83.48%,71.73%,16.7,80.10%,79.20%,79.40%,94.90%
75,1243,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,80.28%,70.50%,11.2,80.50%,81.10%,73.90%,85.10%
75,1292,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,87.93%,91.80%,10.8,89.90%,88.90%,85.10%,88.20%
75,1309,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,88.36%,82.53%,12.4,92.90%,94.40%,91.00%,74.50%
75,1486,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202226,88.42%,89.62%,9.2,95.20%,89.30%,89.90%,80.20%
75,2705,DOORDASH,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202226,85.10%,73.56%,10.3,94.30%,90.40%,89.60%,66.10%
75,1344,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202226,85.94%,75.22%,12.5,85.80%,88.10%,87.60%,83.00%
75,1344,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,88.83%,76.12%,12.7,89.20%,89.40%,96.20%,79.30%
75,1350,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,89.43%,79.76%,16.2,86.40%,86.70%,95.40%,89.70%
75,1780,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202226,100.00%,100.00%,9,,,,100.00%
75,2565,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202226,79.87%,82.50%,12.5,84.60%,71.40%,90.60%,75.60%
75,2565,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202226,91.11%,85.33%,12.2,93.40%,87.80%,95.30%,87.80%
