Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
299,26,4499,UBER,Scheduled Standard Delivery,14,Executive Review,Recovering,Store Focus,202219,86.82%,71.21%,10.4,97.60%,85.70%,77.20%,87.60%
299,26,5046,UBER,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202219,80.36%,76.56%,16.3,85.80%,92.80%,87.90%,63.70%
299,26,5743,UBER,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202219,88.47%,83.78%,9.8,92.90%,93.20%,89.10%,82.10%
300,26,1268,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202219,80.79%,94.29%,7.5,89.50%,78.90%,75.00%,73.90%
300,26,1348,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,41.00%,68.38%,21.4,25.00%,51.90%,40.00%,42.40%
300,26,1392,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,48.62%,50.28%,19,38.90%,12.90%,39.30%,70.20%
300,26,1767,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202219,84.86%,91.44%,4.9,85.10%,82.60%,83.60%,88.10%
300,26,4273,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,73.17%,62.56%,10.6,59.60%,74.70%,81.30%,82.80%
300,26,4273,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,76.77%,59.03%,16.4,64.90%,80.00%,84.20%,87.80%
301,26,1197,POINTPICKUP,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202219,76.15%,64.41%,12.7,70.10%,82.90%,53.30%,88.50%
301,26,1197,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,82.44%,67.04%,12.5,82.50%,89.80%,61.80%,89.50%
302,26,1661,SPARK,Scheduled Standard Delivery,14,Executive Review,Recovering,Driver Supply Focus,202219,91.33%,89.04%,6,95.00%,91.60%,89.90%,88.50%
302,26,7238,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,83.64%,98.33%,9.2,77.30%,77.80%,100.00%,88.90%
308,26,1552,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202219,89.36%,90.87%,8,95.90%,86.50%,84.40%,89.60%
308,26,1552,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202219,81.08%,89.23%,11.9,86.90%,79.80%,75.50%,80.40%
308,26,2793,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202219,52.30%,46.16%,20.5,80.20%,42.40%,38.50%,30.10%
309,26,877,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202219,67.32%,60.03%,12.7,50.00%,64.70%,76.80%,75.30%
309,26,877,UBER,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202219,81.03%,91.55%,16.3,69.20%,94.70%,83.30%,71.40%
309,26,877,UBER,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202219,51.76%,56.13%,24.8,28.70%,59.80%,71.20%,52.80%
309,26,1010,DOORDASH,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202219,74.11%,52.31%,21.1,87.80%,81.60%,61.70%,64.40%
309,26,1010,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,76.72%,58.79%,14.7,92.70%,91.10%,58.50%,60.40%
309,26,1097,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202219,77.57%,62.10%,18.6,76.40%,84.20%,85.10%,68.70%
309,26,1097,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,78.69%,69.38%,12.7,79.00%,86.00%,77.30%,72.90%
309,26,3700,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202219,86.16%,77.83%,8.8,90.60%,89.90%,84.80%,79.10%
309,26,3700,UBER,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202219,82.50%,73.36%,14.2,83.60%,86.20%,88.00%,76.10%
500,59,4157,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,83.33%,76.84%,11.3,78.50%,80.80%,88.00%,86.30%
500,59,4157,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202219,69.12%,72.97%,17.1,45.50%,0.00%,100.00%,79.50%
509,59,6176,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,56.52%,72.00%,17.9,100.00%,57.10%,55.60%,50.00%
509,59,6176,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202219,88.17%,69.12%,8.7,84.60%,93.20%,88.00%,86.60%
509,59,6263,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202219,80.87%,77.36%,8.4,58.90%,89.90%,86.30%,87.90%
509,59,6264,SPARK,Scheduled Standard Delivery,29,Executive Review,Recovering,Driver Supply Focus,202219,90.27%,88.26%,7.3,96.80%,95.10%,92.30%,72.60%
16,3,494,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202219,89.80%,90.00%,20.4,81.80%,80.00%,100.00%,100.00%
16,3,494,POINTPICKUP,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202219,66.40%,78.34%,18.8,45.00%,59.20%,74.00%,80.20%
16,3,494,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,70.81%,76.70%,15.3,56.20%,77.40%,66.90%,78.10%
27,3,588,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202219,91.16%,79.26%,11.6,86.40%,90.80%,94.20%,94.90%
27,3,843,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202219,68.60%,83.42%,10.3,69.00%,64.00%,61.00%,82.10%
27,3,899,POINTPICKUP,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202219,85.37%,93.81%,9.2,86.50%,74.40%,84.20%,90.10%
27,3,899,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202219,92.31%,94.33%,6.9,93.80%,94.30%,91.60%,89.40%
27,3,2615,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202219,78.75%,71.64%,11.3,75.80%,76.50%,76.70%,83.90%
27,3,2615,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202219,84.01%,72.19%,10.2,85.90%,81.70%,75.10%,90.00%
28,3,639,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202219,71.98%,53.62%,15.6,62.70%,81.90%,79.10%,67.00%
30,3,754,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,81.98%,61.42%,12.6,86.90%,76.00%,77.70%,86.10%
30,3,754,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202219,80.24%,60.39%,16.4,82.40%,81.30%,80.20%,76.90%
30,3,1227,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,86.47%,78.34%,8.2,81.90%,96.40%,91.40%,85.10%
30,3,1227,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,87.72%,77.72%,11.3,80.10%,97.00%,88.30%,89.90%
32,3,1367,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,86.36%,83.93%,7.5,93.50%,85.10%,82.60%,83.20%
93,3,551,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202219,85.83%,74.20%,14.4,78.00%,89.90%,93.20%,83.10%
93,3,1081,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202219,81.63%,80.07%,12.6,79.60%,92.00%,88.10%,63.00%
93,3,1081,UBER,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202219,79.47%,77.06%,18.7,80.80%,92.40%,89.20%,59.70%
93,3,1297,DOORDASH,Scheduled Express Delivery ,4,At Risk,Recovering,Driver Supply Focus,202219,90.32%,91.67%,5.4,96.60%,93.10%,78.10%,94.10%
93,3,3877,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,76.18%,67.72%,9.5,77.90%,66.70%,78.20%,80.10%
94,3,1182,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,79.61%,74.96%,15.6,94.40%,63.00%,74.70%,85.00%
94,3,1391,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,86.25%,71.39%,13,73.50%,86.10%,81.50%,98.00%
97,3,1077,SPARK,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202219,92.05%,83.07%,5.9,91.20%,88.90%,96.70%,91.60%
97,3,1408,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202219,90.89%,84.55%,7.2,94.70%,92.20%,89.10%,86.90%
98,3,928,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,91.32%,70.89%,6.5,91.10%,93.60%,93.30%,87.30%
98,3,928,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202219,89.33%,71.40%,8,90.00%,89.30%,90.10%,88.00%
98,3,3309,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202219,90.89%,89.89%,7.2,87.00%,92.80%,89.50%,93.90%
98,3,5037,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202219,87.94%,80.05%,10,95.90%,93.80%,75.10%,87.40%
98,3,5037,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202219,90.49%,82.68%,6.1,93.60%,92.00%,87.40%,88.80%
101,3,1090,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202219,87.65%,94.61%,9.7,82.80%,83.30%,87.00%,97.40%
101,3,1219,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,78.14%,72.12%,10.3,51.30%,91.40%,89.30%,80.90%
101,3,1219,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,79.14%,70.24%,14.7,49.40%,87.60%,89.60%,86.30%
546,72,2858,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,91.21%,79.16%,9.1,96.30%,93.40%,88.20%,86.30%
554,59,920,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202219,88.82%,87.64%,8.5,87.90%,89.20%,92.20%,87.10%
197,19,1790,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,82.30%,78.61%,6.5,95.40%,87.30%,80.20%,68.20%
197,19,2872,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202219,85.85%,93.63%,4.3,92.50%,89.10%,75.00%,86.50%
197,19,3336,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,202219,84.26%,93.58%,6.1,90.20%,84.70%,82.40%,79.70%
197,19,3476,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,84.04%,76.07%,9.7,81.50%,86.40%,88.10%,82.70%
197,19,4383,DOORDASH,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202219,75.00%,75.00%,15.4,71.80%,91.20%,75.90%,62.70%
197,19,4383,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202219,68.90%,79.71%,9.3,78.70%,79.20%,58.80%,58.60%
197,19,5842,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202219,83.83%,91.57%,5.8,87.30%,85.80%,74.20%,87.00%
200,19,3453,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202219,77.71%,77.79%,9.5,87.60%,90.30%,64.80%,74.10%
201,19,2680,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202219,88.20%,89.35%,6,93.00%,88.50%,86.30%,83.90%
201,19,3436,POINTPICKUP,Scheduled Express Delivery ,13,Executive Review,Recovering,Store Focus,202219,94.87%,83.72%,7.4,100.00%,100.00%,88.90%,92.30%
201,19,3436,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202219,90.83%,93.46%,5.7,91.30%,90.30%,88.00%,92.90%
201,19,5065,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202219,82.34%,65.57%,9.7,77.50%,93.40%,88.50%,74.50%
201,19,5280,SPARK,Scheduled Standard Delivery,42,Executive Review,Degrading,Driver Supply Focus,202219,86.44%,90.12%,6.9,85.90%,91.00%,94.20%,83.10%
202,19,2080,SPARK,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202219,89.04%,80.60%,8.7,92.20%,90.80%,89.80%,84.20%
203,19,2618,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202219,80.25%,92.69%,6.5,83.40%,74.30%,80.60%,81.90%
203,19,2700,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202219,77.80%,97.57%,4.1,88.50%,81.80%,65.00%,76.10%
203,19,2869,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202219,93.92%,83.05%,6.9,95.10%,97.40%,94.70%,89.90%
203,19,5048,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202219,78.36%,90.05%,5.3,85.30%,82.40%,71.60%,73.50%
203,19,5893,DOORDASH,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202219,88.68%,75.00%,9.4,70.00%,100.00%,80.00%,94.40%
203,19,5893,DOORDASH,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202219,86.51%,78.23%,12.2,82.10%,91.90%,91.50%,84.20%
203,19,5893,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202219,76.01%,78.79%,8.9,82.80%,74.60%,74.70%,72.40%
205,19,1611,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,202219,93.40%,96.85%,4.2,98.50%,96.30%,94.00%,85.30%
205,19,1987,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,202219,92.32%,98.89%,4.2,96.80%,85.40%,91.50%,92.90%
205,19,2354,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202219,84.55%,84.79%,5.9,85.20%,88.80%,79.10%,85.10%
206,19,2559,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202219,83.77%,90.47%,5.4,86.20%,86.60%,77.70%,87.30%
206,19,2692,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202219,84.72%,89.72%,5.1,85.80%,90.80%,84.30%,77.70%
206,19,2873,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202219,81.15%,94.41%,4.9,82.40%,85.60%,75.50%,81.40%
206,19,3487,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202219,81.80%,93.71%,4.7,84.20%,85.70%,72.70%,85.50%
206,19,4424,SPARK,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202219,73.58%,74.81%,8.2,77.30%,86.30%,61.50%,70.30%
206,19,5844,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202219,78.39%,71.50%,12.4,79.70%,84.60%,71.60%,78.20%
206,19,5844,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202219,72.41%,74.47%,10.2,64.00%,83.50%,64.20%,76.70%
207,19,5028,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202219,89.13%,85.75%,7.7,89.80%,92.80%,88.80%,85.40%
207,19,5030,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,83.41%,78.49%,8.6,85.90%,81.30%,92.40%,76.90%
238,19,1479,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,85.73%,85.54%,4.8,96.80%,86.10%,82.60%,77.30%
238,19,2818,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,82.33%,86.41%,8.3,83.90%,86.80%,71.20%,87.20%
238,19,4631,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,202219,84.27%,95.80%,5.2,90.90%,80.00%,76.10%,85.70%
238,19,5404,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202219,67.98%,73.61%,13.9,86.30%,72.20%,50.00%,46.30%
345,44,838,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202219,85.67%,91.44%,8.4,81.60%,93.00%,83.90%,87.10%
349,44,271,DOORDASH,Scheduled Express Delivery ,13,Executive Review,Recovering,Driver Supply Focus,202219,85.71%,98.39%,3.4,93.80%,100.00%,82.40%,73.30%
352,44,389,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,79.93%,66.50%,11.9,87.00%,83.50%,63.10%,81.20%
352,44,389,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,73.95%,66.00%,18.3,71.40%,82.50%,62.70%,78.70%
352,44,2803,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202219,90.49%,80.16%,9.9,91.30%,94.00%,86.60%,90.30%
125,13,3167,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202219,76.60%,74.38%,9.6,57.10%,86.20%,82.20%,76.90%
125,13,5022,SPARK,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202219,83.50%,88.22%,9.5,80.00%,87.50%,88.70%,78.00%
128,13,541,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,85.72%,74.70%,9.4,79.90%,88.00%,91.80%,85.50%
128,13,989,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202219,92.33%,76.84%,7.6,85.60%,98.70%,94.70%,93.70%
128,13,1353,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202219,87.07%,81.79%,10.9,91.80%,84.80%,92.20%,82.20%
129,13,485,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Driver Supply Focus,202219,77.78%,88.89%,7.3,66.70%,75.00%,100.00%,100.00%
129,13,485,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202219,74.67%,92.41%,5.9,85.70%,80.00%,50.00%,80.60%
129,13,761,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202219,91.33%,96.30%,5.2,92.60%,90.00%,87.50%,94.90%
129,13,1016,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202219,85.63%,71.59%,12.4,82.10%,96.20%,79.50%,89.60%
129,13,2913,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202219,89.70%,80.66%,9.9,86.20%,91.80%,94.10%,88.30%
130,13,532,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202219,89.11%,90.31%,7.8,95.90%,91.80%,74.00%,91.20%
130,13,839,DOORDASH,Scheduled Express Delivery ,8,Executive Review,Degrading,Store Focus,202219,90.26%,73.49%,15.5,88.70%,,,91.10%
130,13,839,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202219,73.09%,72.36%,21.2,53.90%,93.40%,83.00%,88.20%
130,13,839,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202219,83.68%,87.86%,7.5,75.00%,97.90%,83.70%,82.70%
130,13,935,DOORDASH,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202219,74.25%,60.41%,15.5,73.60%,100.00%,62.70%,66.70%
130,13,1102,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202219,76.55%,66.72%,19.1,81.80%,78.90%,58.30%,90.70%
130,13,1102,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202219,74.74%,69.08%,8.7,83.80%,77.80%,54.30%,84.00%
130,13,1206,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202219,85.40%,81.20%,9.5,79.50%,95.10%,95.50%,80.00%
130,13,1206,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,87.02%,84.67%,5.3,86.20%,92.70%,86.00%,83.20%
130,13,1266,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202219,90.04%,80.23%,9.1,94.70%,97.70%,84.30%,81.80%
130,13,1266,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,90.08%,82.81%,6.3,90.40%,91.20%,88.90%,89.90%
130,13,4683,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Recovering,Store Focus,202219,95.65%,80.00%,8.4,100.00%,100.00%,,66.70%
131,13,1136,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202219,82.69%,77.58%,6.7,89.10%,88.30%,77.90%,72.60%
131,13,2132,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202219,88.11%,85.80%,6.3,87.60%,95.70%,82.40%,89.10%
131,13,3288,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202219,71.67%,58.96%,9.6,66.80%,81.80%,64.40%,75.90%
131,13,5056,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202219,70.00%,55.75%,28.8,80.00%,81.70%,64.70%,21.70%
131,13,5056,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202219,56.41%,58.94%,17.2,80.40%,60.20%,34.80%,30.60%
132,13,415,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,82.95%,79.93%,7.2,77.70%,92.80%,77.60%,85.80%
132,13,543,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,Recovering,Driver Supply Focus,202219,83.33%,100.00%,4.7,100.00%,,,75.00%
132,13,2938,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202219,86.51%,96.00%,6.3,90.40%,94.30%,74.80%,85.60%
134,13,539,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202219,78.66%,58.62%,14.8,72.90%,79.20%,78.30%,87.20%
134,13,539,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,79.04%,67.71%,8,66.90%,87.20%,77.80%,87.70%
140,13,365,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202219,81.72%,75.29%,13.8,66.10%,83.90%,82.80%,84.10%
140,13,875,POINTPICKUP,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202219,86.78%,90.85%,10.3,82.00%,91.50%,86.70%,88.20%
140,13,875,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Driver Supply Focus,202219,90.27%,89.13%,8.4,84.60%,98.10%,95.00%,86.70%
140,13,1710,POINTPICKUP,Scheduled Standard Delivery,26,Executive Review,Degrading,Driver Supply Focus,202219,93.01%,91.14%,7,89.00%,100.00%,96.90%,92.70%
140,13,1710,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202219,86.37%,89.57%,6,88.10%,84.50%,83.30%,86.70%
140,13,2720,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202219,92.73%,89.78%,8.1,95.70%,90.20%,100.00%,89.20%
140,13,2755,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202219,85.42%,79.03%,10.4,46.90%,97.70%,91.50%,87.00%
140,13,2755,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,87.16%,80.63%,7.4,41.90%,96.30%,91.40%,90.20%
140,13,6469,POINTPICKUP,Scheduled Standard Delivery,26,Executive Review,Recovering,Driver Supply Focus,202219,92.11%,92.95%,7.6,93.10%,97.30%,91.40%,88.40%
141,13,501,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202219,85.96%,92.17%,13.6,90.90%,95.00%,68.20%,87.20%
141,13,916,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202219,83.62%,73.99%,11.2,76.10%,94.80%,97.60%,82.40%
141,13,1025,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202219,77.21%,80.42%,16.7,75.50%,71.30%,72.50%,88.10%
541,64,4048,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,93.87%,87.84%,6.3,93.00%,98.80%,89.50%,94.70%
541,64,4659,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202219,82.31%,80.50%,6.6,90.00%,96.20%,85.80%,56.70%
541,64,7262,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,88.16%,82.85%,5.3,87.10%,97.50%,90.30%,81.70%
4,12,118,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Degrading,Driver Supply Focus,202219,79.52%,96.84%,5.4,80.00%,81.80%,64.30%,86.40%
5,12,332,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202219,65.18%,65.65%,14.2,72.40%,76.20%,48.20%,64.80%
5,12,375,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,83.78%,76.97%,14.8,88.10%,77.80%,87.10%,82.10%
5,12,375,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,85.71%,78.44%,10.9,86.50%,86.30%,80.00%,89.10%
5,12,6878,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202219,88.68%,88.28%,6.1,93.90%,87.90%,85.80%,86.70%
5,12,7324,POINTPICKUP,Scheduled Express Delivery ,8,Executive Review,Recovering,Store Focus,202219,93.33%,80.25%,14,94.70%,87.50%,95.70%,94.10%
5,12,7324,POINTPICKUP,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202219,83.94%,74.23%,12.2,80.70%,80.50%,88.90%,86.30%
5,12,7324,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,83.03%,71.67%,10.6,81.60%,83.50%,77.10%,89.10%
136,12,155,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202219,83.20%,76.25%,8.9,84.30%,90.20%,58.30%,89.30%
136,12,182,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Recovering,Driver Supply Focus,202219,88.26%,90.05%,7.8,90.00%,92.00%,83.30%,86.30%
136,12,699,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202219,85.03%,72.08%,14.2,70.60%,79.20%,95.00%,91.30%
136,12,699,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202219,87.30%,71.88%,8.5,80.30%,88.20%,92.60%,89.50%
137,12,394,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Driver Supply Focus,202219,87.23%,94.12%,8.8,96.40%,77.80%,80.00%,89.30%
