Store,Market,Region,Initiative Name ,Delivery Week
3226,65,6,Scan and Go Easy Exit,Wk 33
3590,426,52,Scan and Go Easy Exit,Wk 33
1626,352,44,Scan and Go Easy Exit,Wk 33
1392,300,26,Scan and Go Easy Exit,Wk 33
1048,257,41,Scan and Go Easy Exit,Wk 33
1838,394,57,Scan and Go Easy Exit,Wk 33
986,388,54,Scan and Go Easy Exit,Wk 33
1881,454,56,Scan and Go Easy Exit,Wk 33
702,259,41,Scan and Go Easy Exit,Wk 33
234,360,40,Scan and Go Easy Exit,Wk 33
1069,138,14,Scan and Go Easy Exit,Wk 33
5795,233,22,Scan and Go Easy Exit,Wk 33
2124,223,21,Scan and Go Easy Exit,Wk 33
302,271,25,Scan and Go Easy Exit,Wk 33
2083,320,75,Scan and Go Easy Exit,Wk 33
1844,178,22,Scan and Go Easy Exit,Wk 33
744,59,6,Scan and Go Easy Exit,Wk 33
2151,109,9,Scan and Go Easy Exit,Wk 33
2137,296,26,Scan and Go Easy Exit,Wk 33
1859,463,57,Scan and Go Easy Exit,Wk 33
1757,419,52,Scan and Go Easy Exit,Wk 33
37,335,40,Scan and Go Easy Exit,Wk 33
5385,207,19,Scan and Go Easy Exit,Wk 33
5956,581,57,Scan and Go Easy Exit,Wk 33
2143,179,16,Scan and Go Easy Exit,Wk 33
1511,553,9,Scan and Go Easy Exit,Wk 33
1851,109,9,Scan and Go Easy Exit,Wk 33
514,39,2,Scan and Go Easy Exit,Wk 33
1813,192,17,Scan and Go Easy Exit,Wk 33
29,359,40,Scan and Go Easy Exit,Wk 33
1636,427,54,Scan and Go Easy Exit,Wk 33
2399,184,16,Scan and Go Easy Exit,Wk 33
857,94,3,Scan and Go Easy Exit,Wk 33
1911,215,20,Scan and Go Easy Exit,Wk 33
1712,111,9,Scan and Go Easy Exit,Wk 33
5029,207,19,Scan and Go Easy Exit,Wk 33
1156,306,4,Scan and Go Easy Exit,Wk 33
589,256,41,Scan and Go Easy Exit,Wk 33
662,137,12,Scan and Go Easy Exit,Wk 33
544,353,44,Scan and Go Easy Exit,Wk 33
2965,163,17,Scan and Go Easy Exit,Wk 33
2153,183,16,Scan and Go Easy Exit,Wk 33
1898,264,25,Scan and Go Easy Exit,Wk 33
822,70,46,Scan and Go Easy Exit,Wk 33
3840,222,21,Scan and Go Easy Exit,Wk 34
2884,394,57,Scan and Go Easy Exit,Wk 34
5211,52,5,Scan and Go Easy Exit,Wk 34
4430,373,46,Scan and Go Easy Exit,Wk 34
221,344,44,Scan and Go Easy Exit,Wk 34
3650,446,57,Scan and Go Easy Exit,Wk 34
5426,511,56,Scan and Go Easy Exit,Wk 34
5337,449,57,Scan and Go Easy Exit,Wk 34
2227,159,16,Scan and Go Easy Exit,Wk 34
3247,442,53,Scan and Go Easy Exit,Wk 34
3055,345,44,Scan and Go Easy Exit,Wk 34
2435,282,75,Scan and Go Easy Exit,Wk 34
1804,248,21,Scan and Go Easy Exit,Wk 34
2007,473,60,Scan and Go Easy Exit,Wk 34
3269,180,16,Scan and Go Easy Exit,Wk 34
768,65,6,Scan and Go Easy Exit,Wk 34
869,375,46,Scan and Go Easy Exit,Wk 34
5787,310,26,Scan and Go Easy Exit,Wk 34
2161,511,56,Scan and Go Easy Exit,Wk 34
2914,215,20,Scan and Go Easy Exit,Wk 34
5705,37,4,Scan and Go Easy Exit,Wk 34
3018,389,47,Scan and Go Easy Exit,Wk 34
643,37,4,Scan and Go Easy Exit,Wk 34
755,70,46,Scan and Go Easy Exit,Wk 34
1741,284,75,Scan and Go Easy Exit,Wk 34
2791,285,75,Scan and Go Easy Exit,Wk 34
1932,179,16,Scan and Go Easy Exit,Wk 34
1802,411,47,Scan and Go Easy Exit,Wk 34
1973,194,17,Scan and Go Easy Exit,Wk 34
824,385,46,Scan and Go Easy Exit,Wk 34
5251,120,2,Scan and Go Easy Exit,Wk 34
6978,101,3,Scan and Go Easy Exit,Wk 34
3304,298,26,Scan and Go Easy Exit,Wk 34
194,60,6,Scan and Go Easy Exit,Wk 34
5947,505,46,Scan and Go Easy Exit,Wk 34
3283,409,44,Scan and Go Easy Exit,Wk 34
1296,569,6,Scan and Go Easy Exit,Wk 34
2518,558,22,Scan and Go Easy Exit,Wk 34
1409,65,6,Scan and Go Easy Exit,Wk 34
4512,65,6,Scan and Go Easy Exit,Wk 34
3774,165,22,Scan and Go Easy Exit,Wk 34
129,350,44,Scan and Go Easy Exit,Wk 34
3169,83,5,Scan and Go Easy Exit,Wk 34
2338,196,53,Scan and Go Easy Exit,Wk 34
5669,435,53,Scan and Go Easy Exit,Wk 34
2526,446,57,Scan and Go Easy Exit,Wk 34
4195,352,44,Scan and Go Easy Exit,Wk 34
6807,145,12,Scan and Go Easy Exit,Wk 34
2574,234,22,Scan and Go Easy Exit,Wk 34
2266,214,20,Scan and Go Easy Exit,Wk 34
4341,387,46,Scan and Go Easy Exit,Wk 34
4303,553,9,Scan and Go Easy Exit,Wk 34
2473,470,60,Scan and Go Easy Exit,Wk 34
2757,151,12,Scan and Go Easy Exit,Wk 34
2369,181,16,Scan and Go Easy Exit,Wk 34
2777,368,46,Scan and Go Easy Exit,Wk 34
2481,232,22,Scan and Go Easy Exit,Wk 34
1711,2,14,Scan and Go Easy Exit,Wk 34
2167,167,22,Scan and Go Easy Exit,Wk 34
512,505,46,Scan and Go Easy Exit,Wk 34
1191,296,26,Scan and Go Easy Exit,Wk 34
1602,275,25,Scan and Go Easy Exit,Wk 34
829,385,46,Scan and Go Easy Exit,Wk 34
2577,281,75,Scan and Go Easy Exit,Wk 34
1901,383,54,Scan and Go Easy Exit,Wk 34
1912,461,57,Scan and Go Easy Exit,Wk 34
2886,484,57,Scan and Go Easy Exit,Wk 34
2055,183,16,Scan and Go Easy Exit,Wk 34
1786,423,52,Scan and Go Easy Exit,Wk 34
2457,455,56,Scan and Go Easy Exit,Wk 34
1288,296,26,Scan and Go Easy Exit,Wk 34
1431,418,52,Scan and Go Easy Exit,Wk 34
3347,116,9,Scan and Go Easy Exit,Wk 34
6879,310,26,Scan and Go Easy Exit,Wk 34
1362,15,14,Scan and Go Easy Exit,Wk 34
2412,293,75,Scan and Go Easy Exit,Wk 34
1599,362,40,Scan and Go Easy Exit,Wk 34
3057,506,6,Scan and Go Easy Exit,Wk 34
747,341,25,Scan and Go Easy Exit,Wk 34
2938,132,13,Scan and Go Easy Exit,Wk 34
4417,251,25,Scan and Go Easy Exit,Wk 34
1236,302,26,Scan and Go Easy Exit,Wk 34
97,146,41,Scan and Go Easy Exit,Wk 34
3702,98,3,Scan and Go Easy Exit,Wk 34
1624,447,57,Scan and Go Easy Exit,Wk 34
3794,514,60,Scan and Go Easy Exit,Wk 34
1501,112,9,Scan and Go Easy Exit,Wk 34
5808,569,6,Scan and Go Easy Exit,Wk 34
2807,315,75,Scan and Go Easy Exit,Wk 34
5292,297,26,Scan and Go Easy Exit,Wk 34
1971,425,53,Scan and Go Easy Exit,Wk 34
3258,478,60,Scan and Go Easy Exit,Wk 34
718,114,9,Scan and Go Easy Exit,Wk 34
1084,91,9,Scan and Go Easy Exit,Wk 34
7032,287,75,Scan and Go Easy Exit,Wk 34
2052,453,56,Scan and Go Easy Exit,Wk 34
5370,379,47,Scan and Go Easy Exit,Wk 34
3608,209,20,Scan and Go Easy Exit,Wk 34
1728,239,21,Scan and Go Easy Exit,Wk 34
5063,309,26,Scan and Go Easy Exit,Wk 34
6480,373,46,Scan and Go Easy Exit,Wk 34
2030,450,56,Scan and Go Easy Exit,Wk 34
516,45,5,Scan and Go Easy Exit,Wk 34
730,10,14,Scan and Go Easy Exit,Wk 34
3751,373,46,Scan and Go Easy Exit,Wk 34
4488,451,56,Scan and Go Easy Exit,Wk 34
1447,419,52,Scan and Go Easy Exit,Wk 34
5072,465,57,Scan and Go Easy Exit,Wk 34
3209,424,52,Scan and Go Easy Exit,Wk 34
686,28,3,Scan and Go Easy Exit,Wk 34
2123,47,44,Scan and Go Easy Exit,Wk 34
2892,376,47,Scan and Go Easy Exit,Wk 34
1927,214,20,Scan and Go Easy Exit,Wk 34
5104,221,21,Scan and Go Easy Exit,Wk 34
1860,284,75,Scan and Go Easy Exit,Wk 34
1891,162,17,Scan and Go Easy Exit,Wk 34
2913,129,13,Scan and Go Easy Exit,Wk 34
5735,30,3,Scan and Go Easy Exit,Wk 34
1150,85,6,Scan and Go Easy Exit,Wk 34
2262,190,17,Scan and Go Easy Exit,Wk 34
4687,167,22,Scan and Go Easy Exit,Wk 34
5879,306,4,Scan and Go Easy Exit,Wk 34
4477,308,26,Scan and Go Easy Exit,Wk 34
3720,293,75,Scan and Go Easy Exit,Wk 34
2922,366,46,Scan and Go Easy Exit,Wk 34
287,11,14,Scan and Go Easy Exit,Wk 34
942,89,9,Scan and Go Easy Exit,Wk 34
5374,239,21,Scan and Go Easy Exit,Wk 34
4258,291,75,Scan and Go Easy Exit,Wk 34
2211,208,20,Scan and Go Easy Exit,Wk 34
5136,455,56,Scan and Go Easy Exit,Wk 34
3265,288,75,Scan and Go Easy Exit,Wk 34
5891,166,22,Scan and Go Easy Exit,Wk 34
1060,304,4,Scan and Go Easy Exit,Wk 34
2001,449,57,Scan and Go Easy Exit,Wk 34
2928,36,4,Scan and Go Easy Exit,Wk 34
2136,291,75,Scan and Go Easy Exit,Wk 34
1074,136,12,Scan and Go Easy Exit,Wk 34
2038,292,75,Scan and Go Easy Exit,Wk 34
1325,366,46,Scan and Go Easy Exit,Wk 34
1281,42,4,Scan and Go Easy Exit,Wk 34
5488,288,75,Scan and Go Easy Exit,Wk 34
2614,168,22,Scan and Go Easy Exit,Wk 34
4153,175,17,Scan and Go Easy Exit,Wk 34
199,278,25,Scan and Go Easy Exit,Wk 34
1693,445,57,Scan and Go Easy Exit,Wk 34
3232,403,54,Scan and Go Easy Exit,Wk 34
1669,438,53,Scan and Go Easy Exit,Wk 34
2322,145,12,Scan and Go Easy Exit,Wk 34
5447,176,17,Scan and Go Easy Exit,Wk 34
616,38,4,Scan and Go Easy Exit,Wk 34
2110,465,57,Scan and Go Easy Exit,Wk 35
2510,440,53,Scan and Go Easy Exit,Wk 35
5046,299,26,Scan and Go Easy Exit,Wk 35
5039,284,75,Scan and Go Easy Exit,Wk 35
1864,422,52,Scan and Go Easy Exit,Wk 35
1019,389,47,Scan and Go Easy Exit,Wk 35
729,256,41,Scan and Go Easy Exit,Wk 35
1168,141,13,Scan and Go Easy Exit,Wk 35
1265,340,40,Scan and Go Easy Exit,Wk 35
5085,305,4,Scan and Go Easy Exit,Wk 35
267,334,42,Scan and Go Easy Exit,Wk 35
737,151,12,Scan and Go Easy Exit,Wk 35
831,385,46,Scan and Go Easy Exit,Wk 35
5034,105,9,Scan and Go Easy Exit,Wk 35
1247,258,41,Scan and Go Easy Exit,Wk 35
4435,149,12,Scan and Go Easy Exit,Wk 35
3420,172,17,Scan and Go Easy Exit,Wk 35
2962,108,9,Scan and Go Easy Exit,Wk 35
7181,29,4,Scan and Go Easy Exit,Wk 35
1094,361,40,Scan and Go Easy Exit,Wk 35
3241,369,46,Scan and Go Easy Exit,Wk 35
1148,349,44,Scan and Go Easy Exit,Wk 35
2565,315,75,Scan and Go Easy Exit,Wk 35
868,387,46,Scan and Go Easy Exit,Wk 35
1890,285,75,Scan and Go Easy Exit,Wk 35
4682,315,75,Scan and Go Easy Exit,Wk 35
5296,316,20,Scan and Go Easy Exit,Wk 35
73,356,44,Scan and Go Easy Exit,Wk 35
1893,508,75,Scan and Go Easy Exit,Wk 35
604,7,14,Scan and Go Easy Exit,Wk 35
1640,237,22,Scan and Go Easy Exit,Wk 35
2710,469,60,Scan and Go Easy Exit,Wk 35
5261,323,42,Scan and Go Easy Exit,Wk 35
414,349,44,Scan and Go Easy Exit,Wk 35
5481,305,4,Scan and Go Easy Exit,Wk 35
1707,208,20,Scan and Go Easy Exit,Wk 35
542,129,13,Scan and Go Easy Exit,Wk 35
810,426,52,Scan and Go Easy Exit,Wk 35
1524,290,75,Scan and Go Easy Exit,Wk 35
384,66,13,Scan and Go Easy Exit,Wk 35
3403,26,2,Scan and Go Easy Exit,Wk 35
2331,162,17,Scan and Go Easy Exit,Wk 35
2921,401,54,Scan and Go Easy Exit,Wk 35
4321,409,44,Scan and Go Easy Exit,Wk 35
7290,242,41,Scan and Go Easy Exit,Wk 35
1746,371,46,Scan and Go Easy Exit,Wk 35
3478,470,60,Scan and Go Easy Exit,Wk 35
886,426,52,Scan and Go Easy Exit,Wk 35
805,340,40,Scan and Go Easy Exit,Wk 35
537,73,46,Scan and Go Easy Exit,Wk 35
3214,289,75,Scan and Go Easy Exit,Wk 35
546,62,6,Scan and Go Easy Exit,Wk 35
801,360,40,Scan and Go Easy Exit,Wk 35
75,134,13,Scan and Go Easy Exit,Wk 35
1304,247,21,Scan and Go Easy Exit,Wk 35
5491,385,46,Scan and Go Easy Exit,Wk 35
499,344,44,Scan and Go Easy Exit,Wk 35
3389,25,2,Scan and Go Easy Exit,Wk 35
615,26,2,Scan and Go Easy Exit,Wk 35
806,387,46,Scan and Go Easy Exit,Wk 35
2613,213,19,Scan and Go Easy Exit,Wk 35
5766,451,56,Scan and Go Easy Exit,Wk 35
543,132,13,Scan and Go Easy Exit,Wk 35
1530,136,12,Scan and Go Easy Exit,Wk 35
961,129,13,Scan and Go Easy Exit,Wk 35
4520,97,3,Scan and Go Easy Exit,Wk 35
1173,98,3,Scan and Go Easy Exit,Wk 35
3118,20,2,Scan and Go Easy Exit,Wk 35
4484,297,26,Scan and Go Easy Exit,Wk 35
3430,352,44,Scan and Go Easy Exit,Wk 35
163,503,6,Scan and Go Easy Exit,Wk 35
1970,159,16,Scan and Go Easy Exit,Wk 35
977,98,3,Scan and Go Easy Exit,Wk 35
2025,511,56,Scan and Go Easy Exit,Wk 35
610,76,5,Scan and Go Easy Exit,Complete
1783,580,25,Scan and Go Easy Exit,Wk 35
2847,433,47,Scan and Go Easy Exit,Wk 35
2418,455,56,Scan and Go Easy Exit,Wk 35
1866,180,16,Scan and Go Easy Exit,Wk 35
1576,238,19,Scan and Go Easy Exit,Wk 35
1699,401,54,Scan and Go Easy Exit,Wk 35
1203,116,9,Scan and Go Easy Exit,Wk 35
4590,361,40,Scan and Go Easy Exit,Wk 35
1747,461,57,Scan and Go Easy Exit,Wk 35
1235,86,6,Scan and Go Easy Exit,Wk 35
1612,366,46,Scan and Go Easy Exit,Wk 35
1372,299,26,Scan and Go Easy Exit,Wk 35
3572,62,6,Scan and Go Easy Exit,Wk 35
7247,14,14,Scan and Go Easy Exit,Wk 35
5373,438,53,Scan and Go Easy Exit,Wk 35
5295,172,17,Scan and Go Easy Exit,Wk 35
493,260,41,Scan and Go Easy Exit,Wk 35
2275,239,21,Scan and Go Easy Exit,Wk 35
3423,385,46,Scan and Go Easy Exit,Wk 35
4252,364,46,Scan and Go Easy Exit,Wk 35
2264,189,17,Scan and Go Easy Exit,Wk 35
3476,197,19,Scan and Go Easy Exit,Wk 35
3151,432,47,Scan and Go Easy Exit,Wk 35
5156,463,57,Scan and Go Easy Exit,Wk 35
954,141,13,Scan and Go Easy Exit,Wk 35
2703,38,4,Scan and Go Easy Exit,Wk 35
5927,340,40,Scan and Go Easy Exit,Wk 35
2788,482,25,Scan and Go Easy Exit,Wk 35
2089,311,20,Scan and Go Easy Exit,Wk 35
901,77,6,Scan and Go Easy Exit,Wk 35
3200,159,16,Scan and Go Easy Exit,Wk 35
16,321,42,Scan and Go Easy Exit,Wk 35
580,116,9,Scan and Go Easy Exit,Wk 35
1767,300,26,Scan and Go Easy Exit,Wk 35
1454,275,25,Scan and Go Easy Exit,Wk 35
2933,317,20,Scan and Go Easy Exit,Wk 35
2963,108,9,Scan and Go Easy Exit,Wk 35
2429,223,21,Scan and Go Easy Exit,Wk 35
3445,207,19,Scan and Go Easy Exit,Wk 35
1272,74,5,Scan and Go Easy Exit,Wk 35
4497,13,14,Scan and Go Easy Exit,Wk 35
3493,452,56,Scan and Go Easy Exit,Wk 35
2587,326,42,Scan and Go Easy Exit,Wk 35
2585,173,17,Scan and Go Easy Exit,Wk 35
1153,32,3,Scan and Go Easy Exit,Wk 35
3273,362,40,Scan and Go Easy Exit,Wk 35
4446,107,9,Scan and Go Easy Exit,Wk 35
873,375,46,Scan and Go Easy Exit,Wk 35
1199,388,54,Scan and Go Easy Exit,Wk 35
5285,215,20,Scan and Go Easy Exit,Wk 35
5814,26,2,Scan and Go Easy Exit,Wk 35
3546,173,17,Scan and Go Easy Exit,Wk 35
5417,242,41,Scan and Go Easy Exit,Wk 35
2947,476,60,Scan and Go Easy Exit,Wk 35
1259,258,41,Scan and Go Easy Exit,Wk 35
5215,581,57,Scan and Go Easy Exit,Wk 35
4681,112,9,Scan and Go Easy Exit,Wk 35
3483,129,13,Scan and Go Easy Exit,Wk 35
1873,161,16,Scan and Go Easy Exit,Wk 35
4231,248,21,Scan and Go Easy Exit,Wk 35
2368,174,17,Scan and Go Easy Exit,Wk 35
1836,202,19,Scan and Go Easy Exit,Wk 35
3276,445,57,Scan and Go Easy Exit,Wk 35
2691,243,25,Scan and Go Easy Exit,Wk 35
1551,435,53,Scan and Go Easy Exit,Wk 35
2936,442,53,Scan and Go Easy Exit,Wk 35
4697,315,75,Scan and Go Easy Exit,Wk 35
2754,30,3,Scan and Go Easy Exit,Wk 35
2823,216,20,Scan and Go Easy Exit,Wk 35
4238,449,57,Scan and Go Easy Exit,Wk 35
300,3,14,Scan and Go Easy Exit,Wk 35
484,411,47,Scan and Go Easy Exit,Wk 35
1032,15,14,Scan and Go Easy Exit,Wk 35
5839,468,56,Scan and Go Easy Exit,Wk 35
3472,474,60,Scan and Go Easy Exit,Wk 35
1561,145,12,Scan and Go Easy Exit,Wk 35
5480,83,5,Scan and Go Easy Exit,Wk 36
2339,246,21,Scan and Go Easy Exit,Wk 36
5262,13,14,Scan and Go Easy Exit,Wk 36
2883,56,5,Scan and Go Easy Exit,Wk 36
2909,228,17,Scan and Go Easy Exit,Wk 36
929,107,9,Scan and Go Easy Exit,Wk 36
3427,387,46,Scan and Go Easy Exit,Wk 36
1397,384,46,Scan and Go Easy Exit,Wk 36
688,153,12,Scan and Go Easy Exit,Wk 36
5894,91,9,Scan and Go Easy Exit,Wk 36
1340,20,2,Scan and Go Easy Exit,Wk 36
1463,221,21,Scan and Go Easy Exit,Wk 36
1459,249,25,Scan and Go Easy Exit,Wk 36
2441,223,21,Scan and Go Easy Exit,Wk 36
2805,314,75,Scan and Go Easy Exit,Wk 36
1229,13,14,Scan and Go Easy Exit,Wk 36
4416,67,6,Scan and Go Easy Exit,Wk 36
3295,356,44,Scan and Go Easy Exit,Wk 36
1555,463,57,Scan and Go Easy Exit,Wk 36
2994,360,40,Scan and Go Easy Exit,Wk 36
722,22,2,Scan and Go Easy Exit,Wk 36
1720,25,2,Scan and Go Easy Exit,Wk 36
2253,458,57,Scan and Go Easy Exit,Wk 36
356,10,14,Scan and Go Easy Exit,Wk 36
777,66,13,Scan and Go Easy Exit,Wk 36
5363,16,3,Scan and Go Easy Exit,Wk 36
2439,60,6,Scan and Go Easy Exit,Wk 36
5460,78,6,Scan and Go Easy Exit,Wk 36
1238,310,26,Scan and Go Easy Exit,Wk 36
4574,306,4,Scan and Go Easy Exit,Wk 36
1449,439,53,Scan and Go Easy Exit,Wk 36
2593,396,57,Scan and Go Easy Exit,Wk 36
1829,37,4,Scan and Go Easy Exit,Wk 36
669,120,2,Scan and Go Easy Exit,Wk 36
557,407,47,Scan and Go Easy Exit,Wk 36
2192,436,53,Scan and Go Easy Exit,Wk 36
4399,247,21,Scan and Go Easy Exit,Wk 36
458,78,6,Scan and Go Easy Exit,Wk 36
1679,438,53,Scan and Go Easy Exit,Wk 36
5058,153,12,Scan and Go Easy Exit,Wk 36
200,275,25,Scan and Go Easy Exit,Wk 36
2388,239,21,Scan and Go Easy Exit,Wk 36
5706,324,42,Scan and Go Easy Exit,Wk 36
1943,433,47,Scan and Go Easy Exit,Wk 36
3443,577,17,Scan and Go Easy Exit,Wk 36
2443,430,54,Scan and Go Easy Exit,Wk 36
444,333,40,Scan and Go Easy Exit,Wk 36
5173,120,2,Scan and Go Easy Exit,Wk 36
1014,361,40,Scan and Go Easy Exit,Wk 36
3475,167,22,Scan and Go Easy Exit,Wk 36
6929,76,5,Scan and Go Easy Exit,Wk 36
5057,151,12,Scan and Go Easy Exit,Wk 36
2066,64,6,Scan and Go Easy Exit,Wk 36
1877,581,57,Scan and Go Easy Exit,Wk 36
1121,21,2,Scan and Go Easy Exit,Wk 36
3502,223,21,Scan and Go Easy Exit,Wk 36
565,55,5,Scan and Go Easy Exit,Wk 36
1674,280,75,Scan and Go Easy Exit,Wk 36
412,45,5,Scan and Go Easy Exit,Wk 36
705,89,9,Scan and Go Easy Exit,Wk 36
2157,160,16,Scan and Go Easy Exit,Wk 36
2666,219,21,Scan and Go Easy Exit,Wk 36
540,129,13,Scan and Go Easy Exit,Wk 36
1054,411,47,Scan and Go Easy Exit,Wk 36
2205,233,22,Scan and Go Easy Exit,Wk 36
423,13,14,Scan and Go Easy Exit,Wk 36
1952,422,52,Scan and Go Easy Exit,Wk 36
1894,214,20,Scan and Go Easy Exit,Wk 36
1305,441,53,Scan and Go Easy Exit,Wk 36
3864,302,26,Scan and Go Easy Exit,Wk 36
447,88,46,Scan and Go Easy Exit,Wk 36
2923,382,54,Scan and Go Easy Exit,Wk 36
3531,467,60,Scan and Go Easy Exit,Wk 36
3460,278,25,Scan and Go Easy Exit,Wk 36
140,503,6,Scan and Go Easy Exit,Wk 36
931,92,9,Scan and Go Easy Exit,Wk 36
965,438,53,Scan and Go Easy Exit,Wk 36
2719,163,17,Scan and Go Easy Exit,Wk 36
5335,463,57,Scan and Go Easy Exit,Wk 36
677,146,41,Scan and Go Easy Exit,Wk 36
3302,64,6,Scan and Go Easy Exit,Wk 36
1207,15,14,Scan and Go Easy Exit,Wk 36
4168,326,42,Scan and Go Easy Exit,Wk 36
535,74,5,Scan and Go Easy Exit,Wk 36
1703,280,75,Scan and Go Easy Exit,Wk 36
1564,218,21,Scan and Go Easy Exit,Wk 36
1464,305,4,Scan and Go Easy Exit,Wk 36
5376,204,19,Scan and Go Easy Exit,Wk 36
850,385,46,Scan and Go Easy Exit,Wk 36
799,406,47,Scan and Go Easy Exit,Wk 36
1184,20,2,Scan and Go Easy Exit,Wk 36
703,67,6,Scan and Go Easy Exit,Wk 36
584,260,41,Scan and Go Easy Exit,Wk 36
1845,109,9,Scan and Go Easy Exit,Wk 36
600,70,46,Scan and Go Easy Exit,Wk 36
2893,410,44,Scan and Go Easy Exit,Wk 36
5111,176,17,Scan and Go Easy Exit,Wk 36
2107,195,17,Scan and Go Easy Exit,Wk 36
2568,446,57,Scan and Go Easy Exit,Wk 36
5911,108,9,Scan and Go Easy Exit,Wk 36
4368,93,3,Scan and Go Easy Exit,Wk 36
1212,1,14,Scan and Go Easy Exit,Wk 36
1656,228,17,Scan and Go Easy Exit,Wk 36
4440,41,4,Scan and Go Easy Exit,Wk 36
4588,91,9,Scan and Go Easy Exit,Wk 36
5218,111,9,Scan and Go Easy Exit,Wk 36
661,137,12,Scan and Go Easy Exit,Wk 36
1037,36,4,Scan and Go Easy Exit,Wk 36
5117,315,75,Scan and Go Easy Exit,Wk 36
651,66,13,Scan and Go Easy Exit,Wk 36
6392,411,47,Scan and Go Easy Exit,Wk 36
3490,282,75,Scan and Go Easy Exit,Wk 36
1749,183,16,Scan and Go Easy Exit,Wk 36
849,59,6,Scan and Go Easy Exit,Wk 36
369,406,47,Scan and Go Easy Exit,Wk 36
944,15,14,Scan and Go Easy Exit,Wk 36
3351,394,57,Scan and Go Easy Exit,Wk 36
262,271,25,Scan and Go Easy Exit,Wk 36
5340,558,22,Scan and Go Easy Exit,Wk 36
3803,173,17,Scan and Go Easy Exit,Wk 36
2927,476,60,Scan and Go Easy Exit,Wk 36
2234,189,17,Scan and Go Easy Exit,Wk 36
2307,582,54,Scan and Go Easy Exit,Wk 36
1188,339,40,Scan and Go Easy Exit,Wk 36
1367,32,3,Scan and Go Easy Exit,Wk 36
415,132,13,Scan and Go Easy Exit,Wk 36
2366,160,16,Scan and Go Easy Exit,Wk 36
864,28,3,Scan and Go Easy Exit,Wk 36
4570,164,17,Scan and Go Easy Exit,Wk 36
953,378,54,Scan and Go Easy Exit,Wk 36
3388,25,2,Scan and Go Easy Exit,Wk 36
2726,219,21,Scan and Go Easy Exit,Wk 36
725,114,9,Scan and Go Easy Exit,Wk 36
3056,506,6,Scan and Go Easy Exit,Wk 36
3216,289,75,Scan and Go Easy Exit,Wk 36
128,329,12,Scan and Go Easy Exit,Wk 36
1215,120,2,Scan and Go Easy Exit,Wk 36
1732,414,52,Scan and Go Easy Exit,Wk 36
2806,42,4,Scan and Go Easy Exit,Wk 36
4202,455,56,Scan and Go Easy Exit,Wk 36
5668,435,53,Scan and Go Easy Exit,Wk 36
1812,215,20,Scan and Go Easy Exit,Wk 36
5032,464,57,Scan and Go Easy Exit,Wk 36
3501,233,22,Scan and Go Easy Exit,Wk 36
2867,203,19,Scan and Go Easy Exit,Wk 36
2116,187,17,Scan and Go Easy Exit,Wk 36
5495,166,22,Scan and Go Easy Exit,Wk 36
4132,465,57,Scan and Go Easy Exit,Wk 36
915,62,6,Scan and Go Easy Exit,Wk 36
551,93,3,Scan and Go Easy Exit,Wk 36
771,92,9,Scan and Go Easy Exit,Wk 36
5219,411,47,Scan and Go Easy Exit,Wk 37
1681,268,25,Scan and Go Easy Exit,Wk 37
2140,180,16,Scan and Go Easy Exit,Wk 37
1103,59,6,Scan and Go Easy Exit,Wk 37
1910,457,56,Scan and Go Easy Exit,Wk 37
3407,368,46,Scan and Go Easy Exit,Wk 37
1379,301,26,Scan and Go Easy Exit,Wk 37
1396,441,53,Scan and Go Easy Exit,Wk 37
1601,482,25,Scan and Go Easy Exit,Wk 37
1301,312,75,Scan and Go Easy Exit,Wk 37
5404,238,19,Scan and Go Easy Exit,Wk 37
2094,460,57,Scan and Go Easy Exit,Wk 37
1583,449,57,Scan and Go Easy Exit,Wk 37
2213,340,40,Scan and Go Easy Exit,Wk 37
4309,455,56,Scan and Go Easy Exit,Wk 37
648,339,40,Scan and Go Easy Exit,Wk 37
2797,154,16,Scan and Go Easy Exit,Wk 37
2133,82,5,Scan and Go Easy Exit,Wk 37
169,326,42,Scan and Go Easy Exit,Wk 37
2104,164,17,Scan and Go Easy Exit,Wk 37
3112,77,6,Scan and Go Easy Exit,Wk 37
1317,294,2,Scan and Go Easy Exit,Wk 37
347,136,12,Scan and Go Easy Exit,Wk 37
3250,209,20,Scan and Go Easy Exit,Wk 37
216,271,25,Scan and Go Easy Exit,Wk 37
4137,467,60,Scan and Go Easy Exit,Wk 37
1025,141,13,Scan and Go Easy Exit,Wk 37
1128,134,13,Scan and Go Easy Exit,Wk 37
5270,582,54,Scan and Go Easy Exit,Wk 37
24,326,42,Scan and Go Easy Exit,Wk 37
620,124,4,Scan and Go Easy Exit,Wk 37
1531,270,25,Scan and Go Easy Exit,Wk 37
4476,290,75,Scan and Go Easy Exit,Wk 37
1245,114,9,Scan and Go Easy Exit,Wk 37
2204,267,25,Scan and Go Easy Exit,Wk 37
2803,352,44,Scan and Go Easy Exit,Wk 37
1847,93,3,Scan and Go Easy Exit,Wk 37
486,362,40,Scan and Go Easy Exit,Wk 37
5037,98,3,Scan and Go Easy Exit,Wk 37
5713,88,46,Scan and Go Easy Exit,Wk 37
4567,379,47,Scan and Go Easy Exit,Wk 37
1313,77,6,Scan and Go Easy Exit,Wk 37
5126,3,14,Scan and Go Easy Exit,Wk 37
4230,248,21,Scan and Go Easy Exit,Wk 37
