,,,,Dairy ,
,,,,2334,581
Market ,Region ,Store Format ,Store Number,Milk,Butter
309,26,WM Supercenter,877,1,
24,2,WM Supercenter,878,1,
152,12,WM Supercenter,879,,
50,5,WM Supercenter,880,1,
41,4,WM Supercenter,881,1,
425,53,WM Supercenter,882,,
249,41,WM Supercenter,884,1,
433,47,WM Supercenter,885,,
426,52,WM Supercenter,886,1,
141,13,WM Supercenter,887,,
334,42,WM Supercenter,888,,
27,3,WM Supercenter,889,1,
91,9,WM Supercenter,890,1,1
279,25,WM Supercenter,891,1,
414,52,WM Supercenter,892,1,
349,44,Wal-Mart,893,,
356,44,WM Supercenter,894,1,
336,40,Wal-Mart,895,,
49,5,WM Supercenter,896,1,1
73,7,WM Supercenter,897,,
73,7,Wal-Mart,898,,
27,3,WM Supercenter,899,1,
70,7,WM Supercenter,900,,
77,7,WM Supercenter,901,,
251,41,WM Supercenter,902,,
140,11,WM Supercenter,903,1,
1,14,WM Supercenter,904,,
379,54,WM Supercenter,905,1,
384,46,WM Supercenter,906,1,
32,2,WM Supercenter,907,,
90,9,WM Supercenter,908,,1
125,13,WM Supercenter,909,1,1
442,53,WM Supercenter,910,1,
128,13,WM Supercenter,911,1,1
125,13,WM Supercenter,912,1,
425,53,WM Supercenter,913,1,
322,42,WM Supercenter,914,,
62,6,WM Supercenter,915,,
141,13,WM Supercenter,916,,
81,7,WM Supercenter,917,,
46,13,WM Supercenter,918,1,
15,14,WM Supercenter,919,,
546,59,Neighborhood Market,920,1,
388,54,WM Supercenter,921,,
243,41,WM Supercenter,922,1,
482,41,WM Supercenter,923,1,
378,54,WM Supercenter,924,,
112,3,Wal-Mart,925,,
71,7,WM Supercenter,927,,
98,3,WM Supercenter,928,1,
107,9,WM Supercenter,929,1,1
8,14,WM Supercenter,930,,
92,9,WM Supercenter,931,1,
16,14,WM Supercenter,932,,1
263,53,WM Supercenter,933,,
1,14,WM Supercenter,934,1,1
130,13,WM Supercenter,935,,1
272,25,WM Supercenter,936,1,
26,2,WM Supercenter,937,1,1
8,14,WM Supercenter,938,1,1
76,5,WM Supercenter,939,,
479,5,WM Supercenter,940,1,
114,3,WM Supercenter,941,1,
89,3,WM Supercenter,942,,1
91,9,WM Supercenter,943,1,1
15,14,WM Supercenter,944,,
71,7,WM Supercenter,945,1,
350,44,WM Supercenter,947,,
304,26,WM Supercenter,948,1,
145,11,WM Supercenter,950,1,1
85,6,Wal-Mart,951,,
27,3,WM Supercenter,952,,
378,54,WM Supercenter,953,1,
141,13,WM Supercenter,954,,
91,9,WM Supercenter,955,,1
92,9,Wal-Mart,956,,
279,25,Wal-Mart,957,,
263,53,WM Supercenter,958,,
95,3,WM Supercenter,959,,
93,3,WM Supercenter,960,,
129,13,WM Supercenter,961,1,1
389,54,WM Supercenter,962,,
48,5,WM Supercenter,963,,
505,7,WM Supercenter,964,1,
438,53,WM Supercenter,965,1,
375,46,WM Supercenter,966,1,
104,3,WM Supercenter,967,1,1
116,9,WM Supercenter,968,1,
143,13,WM Supercenter,969,,
143,13,WM Supercenter,970,,
438,53,WM Supercenter,971,,
479,5,WM Supercenter,972,1,
92,9,WM Supercenter,973,1,1
92,9,WM Supercenter,974,1,1
350,44,WM Supercenter,975,,1
135,42,WM Supercenter,976,,
98,3,Wal-Mart,977,,
406,47,WM Supercenter,978,1,
438,53,WM Supercenter,979,1,
378,54,WM Supercenter,980,,
138,11,WM Supercenter,981,,
425,53,WM Supercenter,982,1,
376,54,WM Supercenter,984,1,
418,52,WM Supercenter,985,,
388,54,Wal-Mart,986,,
105,9,WM Supercenter,987,1,
104,3,WM Supercenter,988,1,1
128,13,WM Supercenter,989,1,1
14,14,WM Supercenter,990,1,1
1,14,WM Supercenter,991,,
356,44,WM Supercenter,992,1,1
407,47,WM Supercenter,993,,
104,3,WM Supercenter,994,1,
251,41,WM Supercenter,995,1,
251,41,Wal-Mart,996,,
485,59,Neighborhood Market,998,,
86,7,WM Supercenter,999,1,
569,6,WM Supercenter,1000,,
389,54,WM Supercenter,1001,1,1
580,41,WM Supercenter,1002,1,
262,25,WM Supercenter,1003,,
115,9,WM Supercenter,1004,,1
426,52,WM Supercenter,1005,1,
27,3,WM Supercenter,1006,,
438,53,WM Supercenter,1007,,
378,54,WM Supercenter,1008,1,
333,40,WM Supercenter,1009,,
309,26,WM Supercenter,1010,1,
29,4,WM Supercenter,1011,1,
444,53,WM Supercenter,1012,1,
251,41,Wal-Mart,1013,,
361,40,WM Supercenter,1014,,
505,7,WM Supercenter,1015,1,
129,13,WM Supercenter,1016,1,
36,4,WM Supercenter,1017,,
28,3,WM Supercenter,1018,1,
389,54,WM Supercenter,1019,1,
425,53,WM Supercenter,1020,1,
339,40,WM Supercenter,1021,,
45,5,WM Supercenter,1022,,
311,20,WM Supercenter,1023,,
30,2,WM Supercenter,1024,,
141,13,WM Supercenter,1025,,
580,41,WM Supercenter,1026,1,
306,26,WM Supercenter,1027,1,
278,25,WM Supercenter,1028,,
95,3,WM Supercenter,1029,,
42,4,WM Supercenter,1030,,1
15,14,WM Supercenter,1032,,
243,41,WM Supercenter,1033,,
305,26,WM Supercenter,1034,,1
42,4,WM Supercenter,1035,1,1
294,4,WM Supercenter,1036,,1
33,4,WM Supercenter,1037,,
425,53,WM Supercenter,1038,,
304,26,WM Supercenter,1039,,
65,6,WM Supercenter,1040,1,
569,6,WM Supercenter,1041,,
85,6,WM Supercenter,1042,,
350,44,WM Supercenter,1043,,
45,5,WM Supercenter,1044,1,1
379,54,WM Supercenter,1045,1,
88,7,Wal-Mart,1046,,
20,2,WM Supercenter,1047,1,1
257,41,WM Supercenter,1048,,
71,7,WM Supercenter,1051,,
11,11,WM Supercenter,1052,,
242,41,WM Supercenter,1053,1,
411,47,WM Supercenter,1054,,
583,5,WM Supercenter,1055,1,1
353,44,WM Supercenter,1056,,
10,14,WM Supercenter,1057,,
388,54,WM Supercenter,1058,1,
138,11,WM Supercenter,1059,,
304,26,WM Supercenter,1060,1,
28,3,WM Supercenter,1061,,
63,6,WM Supercenter,1062,1,
7,14,Wal-Mart,1063,,
304,26,WM Supercenter,1064,,
325,42,WM Supercenter,1065,,
143,13,WM Supercenter,1066,,1
84,6,Wal-Mart,1067,,
92,9,WM Supercenter,1068,1,
138,11,WM Supercenter,1069,,
18,2,WM Supercenter,1070,,
341,40,WM Supercenter,1071,,1
27,3,WM Supercenter,1072,,
81,7,WM Supercenter,1073,,
136,11,WM Supercenter,1074,,1
149,12,WM Supercenter,1075,1,1
32,2,WM Supercenter,1076,1,1
97,14,WM Supercenter,1077,1,
74,7,Wal-Mart,1078,,
94,3,WM Supercenter,1079,1,
124,12,WM Supercenter,1080,1,
93,3,WM Supercenter,1081,1,1
98,3,WM Supercenter,1082,1,1
101,3,WM Supercenter,1083,1,1
91,9,Wal-Mart,1084,,
104,3,WM Supercenter,1085,1,1
90,9,WM Supercenter,1086,,
107,9,WM Supercenter,1087,1,1
143,13,WM Supercenter,1088,1,
120,12,WM Supercenter,1089,,
101,3,WM Supercenter,1090,1,1
7,14,WM Supercenter,1091,1,
273,25,WM Supercenter,1093,1,
361,40,WM Supercenter,1094,1,1
388,54,Wal-Mart,1095,,
304,26,WM Supercenter,1096,,
309,26,WM Supercenter,1097,1,
84,6,WM Supercenter,1098,1,
409,44,WM Supercenter,1099,,1
137,11,WM Supercenter,1100,,
8,14,WM Supercenter,1101,,
130,13,WM Supercenter,1102,,1
59,6,WM Supercenter,1103,1,
95,3,WM Supercenter,1104,,1
326,42,WM Supercenter,1105,1,1
141,13,WM Supercenter,1106,,
134,13,WM Supercenter,1107,,
135,42,WM Supercenter,1108,,
135,42,WM Supercenter,1109,,
135,42,WM Supercenter,1110,,
21,2,WM Supercenter,1111,,
16,14,WM Supercenter,1112,,
258,20,WM Supercenter,1113,,
328,42,WM Supercenter,1114,1,
147,11,WM Supercenter,1115,,
349,44,WM Supercenter,1116,,
51,5,WM Supercenter,1117,1,
55,5,WM Supercenter,1118,1,1
105,9,Wal-Mart,1119,,
360,40,WM Supercenter,1120,,
21,2,WM Supercenter,1121,1,
18,2,WM Supercenter,1122,,
35,4,WM Supercenter,1123,1,
137,11,WM Supercenter,1124,1,
278,25,WM Supercenter,1125,1,1
506,7,WM Supercenter,1126,,
134,13,WM Supercenter,1128,1,
82,7,WM Supercenter,1129,,
39,4,WM Supercenter,1130,,
304,26,WM Supercenter,1131,1,
298,26,WM Supercenter,1132,1,
306,26,WM Supercenter,1133,1,
7,14,WM Supercenter,1134,,
38,4,WM Supercenter,1135,,
131,13,WM Supercenter,1136,1,
60,6,WM Supercenter,1137,,
441,53,Wal-Mart,1138,,
259,21,WM Supercenter,1139,1,
259,21,WM Supercenter,1140,,
249,41,WM Supercenter,1141,,
243,41,WM Supercenter,1142,1,
30,2,WM Supercenter,1143,1,
42,4,WM Supercenter,1144,,
36,4,WM Supercenter,1146,1,1
328,42,WM Supercenter,1147,,
349,44,WM Supercenter,1148,1,
367,46,WM Supercenter,1149,1,
85,6,WM Supercenter,1150,,
362,40,WM Supercenter,1151,,
426,52,WM Supercenter,1152,,
32,2,WM Supercenter,1153,1,1
506,7,WM Supercenter,1154,,
310,4,WM Supercenter,1155,1,
306,26,WM Supercenter,1156,1,1
243,41,WM Supercenter,1157,1,
2,14,WM Supercenter,1158,,
123,12,Wal-Mart,1159,,
243,41,WM Supercenter,1160,1,
339,40,WM Supercenter,1161,,
580,41,WM Supercenter,1162,1,
125,13,WM Supercenter,1163,1,
41,4,WM Supercenter,1164,,1
256,41,WM Supercenter,1165,1,
300,4,Wal-Mart,1166,,
435,53,WM Supercenter,1167,1,
141,13,WM Supercenter,1168,,
127,42,WM Supercenter,1169,,
256,41,WM Supercenter,1170,,
115,9,WM Supercenter,1171,,
98,3,WM Supercenter,1172,1,
98,3,WM Supercenter,1173,1,
14,14,WM Supercenter,1174,1,
364,58,Wal-Mart,1175,,
441,53,WM Supercenter,1176,1,
340,40,WM Supercenter,1177,1,
50,5,WM Supercenter,1178,1,
294,4,WM Supercenter,1179,1,
243,41,WM Supercenter,1180,,
26,2,WM Supercenter,1181,1,
94,3,WM Supercenter,1182,1,
41,4,WM Supercenter,1183,1,1
23,2,WM Supercenter,1184,1,
83,7,WM Supercenter,1185,,
60,6,WM Supercenter,1186,,
410,44,WM Supercenter,1187,,
339,40,WM Supercenter,1188,,1
258,20,Wal-Mart,1189,,
257,41,WM Supercenter,1190,1,
296,26,WM Supercenter,1191,1,
141,13,WM Supercenter,1192,,
135,42,WM Supercenter,1193,,1
121,12,WM Supercenter,1194,1,
143,13,WM Supercenter,1195,,1
131,13,WM Supercenter,1196,,
301,26,WM Supercenter,1197,1,
506,7,WM Supercenter,1198,1,
388,54,WM Supercenter,1199,,
391,54,WM Supercenter,1200,1,
3,14,WM Supercenter,1201,,
439,53,WM Supercenter,1202,1,
114,3,WM Supercenter,1203,,1
66,13,WM Supercenter,1204,1,1
101,3,WM Supercenter,1205,,
130,13,WM Supercenter,1206,,1
15,14,WM Supercenter,1207,1,1
305,26,WM Supercenter,1209,1,
260,41,WM Supercenter,1210,1,1
270,25,WM Supercenter,1211,,
1,14,WM Supercenter,1212,,1
95,3,WM Supercenter,1213,,1
406,47,WM Supercenter,1214,,
120,12,WM Supercenter,1215,,
53,5,WM Supercenter,1216,1,
294,4,WM Supercenter,1217,1,
366,46,WM Supercenter,1218,1,
101,3,WM Supercenter,1219,,1
90,9,WM Supercenter,1220,1,1
409,44,WM Supercenter,1221,,
14,14,WM Supercenter,1222,,1
97,14,WM Supercenter,1223,1,
14,14,WM Supercenter,1224,1,1
101,3,WM Supercenter,1225,1,
149,12,WM Supercenter,1226,,
30,2,WM Supercenter,1227,1,1
269,25,WM Supercenter,1228,,
13,14,WM Supercenter,1229,1,
364,58,WM Supercenter,1230,1,
379,54,WM Supercenter,1231,1,
81,7,WM Supercenter,1232,,
258,20,WM Supercenter,1233,,1
257,41,WM Supercenter,1234,,
86,7,WM Supercenter,1235,,
302,26,WM Supercenter,1236,1,
299,26,WM Supercenter,1237,1,
310,4,WM Supercenter,1238,1,
217,21,WM Supercenter,1239,,
367,46,WM Supercenter,1240,1,
418,52,WM Supercenter,1241,1,
294,4,WM Supercenter,1242,1,
312,75,WM Supercenter,1243,1,
35,4,WM Supercenter,1244,1,
114,3,WM Supercenter,1245,1,1
258,20,WM Supercenter,1247,,
144,11,WM Supercenter,1248,1,1
74,7,WM Supercenter,1249,,
56,5,WM Supercenter,1250,,
380,54,WM Supercenter,1252,1,
82,7,WM Supercenter,1253,,
76,5,WM Supercenter,1254,1,
309,26,WM Supercenter,1255,1,
266,25,WM Supercenter,1256,1,1
74,7,WM Supercenter,1257,,
258,20,WM Supercenter,1259,,
143,13,WM Supercenter,1260,,
310,4,WM Supercenter,1261,1,
254,41,WM Supercenter,1263,1,
222,21,WM Supercenter,1264,1,
339,40,WM Supercenter,1265,,
130,13,WM Supercenter,1266,1,1
441,53,WM Supercenter,1267,,
300,4,WM Supercenter,1268,1,
39,4,WM Supercenter,1270,1,
138,11,WM Supercenter,1271,1,
74,7,WM Supercenter,1272,,
389,54,WM Supercenter,1273,1,1
441,53,WM Supercenter,1274,,
482,41,WM Supercenter,1275,,
444,53,WM Supercenter,1276,1,
438,53,WM Supercenter,1277,1,
59,6,WM Supercenter,1279,1,
388,54,WM Supercenter,1280,1,
42,4,WM Supercenter,1281,,1
407,47,WM Supercenter,1282,1,
93,3,WM Supercenter,1283,,
16,14,WM Supercenter,1284,1,1
418,52,WM Supercenter,1285,,
41,4,WM Supercenter,1286,1,
296,26,WM Supercenter,1287,1,
296,26,WM Supercenter,1288,,
221,21,WM Supercenter,1289,1,
304,26,WM Supercenter,1290,1,
367,46,WM Supercenter,1291,1,
312,75,WM Supercenter,1292,1,
30,2,WM Supercenter,1293,1,
247,21,WM Supercenter,1294,1,
350,44,WM Supercenter,1295,,
569,6,WM Supercenter,1296,,
93,3,WM Supercenter,1297,,1
302,26,WM Supercenter,1298,1,
364,58,WM Supercenter,1299,1,1
302,26,WM Supercenter,1300,,
312,75,WM Supercenter,1301,,
311,20,WM Supercenter,1302,1,
81,7,WM Supercenter,1303,1,
247,21,WM Supercenter,1304,1,
441,53,WM Supercenter,1305,1,
387,46,WM Supercenter,1306,1,1
262,25,WM Supercenter,1307,1,
380,54,WM Supercenter,1308,,
312,75,WM Supercenter,1309,1,
251,41,WM Supercenter,1310,1,
16,14,WM Supercenter,1311,1,1
310,4,WM Supercenter,1312,1,
77,7,WM Supercenter,1313,1,
24,2,WM Supercenter,1314,1,
381,47,WM Supercenter,1315,1,1
439,53,WM Supercenter,1316,,
294,4,WM Supercenter,1317,,
122,12,WM Supercenter,1318,,
122,12,WM Supercenter,1319,1,
122,12,WM Supercenter,1320,1,
299,26,WM Supercenter,1321,1,
308,26,WM Supercenter,1322,1,
278,25,Wal-Mart,1323,,
366,46,WM Supercenter,1324,1,
366,46,Wal-Mart,1325,,
433,47,WM Supercenter,1326,,
242,41,WM Supercenter,1327,1,
364,58,WM Supercenter,1328,1,
246,21,WM Supercenter,1329,,
222,21,WM Supercenter,1330,,
239,21,WM Supercenter,1331,1,
426,52,WM Supercenter,1332,,
222,21,WM Supercenter,1333,1,
372,46,WM Supercenter,1334,1,
315,75,WM Supercenter,1335,1,
311,20,Wal-Mart,1336,,
304,26,WM Supercenter,1337,1,
16,14,WM Supercenter,1338,1,1
41,4,WM Supercenter,1339,1,1
25,2,WM Supercenter,1340,1,1
254,41,WM Supercenter,1341,1,
128,13,WM Supercenter,1342,1,
315,75,WM Supercenter,1344,,
314,75,WM Supercenter,1345,1,
143,13,WM Supercenter,1346,1,1
87,7,WM Supercenter,1347,1,
300,4,WM Supercenter,1348,1,
109,9,WM Supercenter,1349,1,
315,75,WM Supercenter,1350,1,
317,20,WM Supercenter,1351,1,
300,4,WM Supercenter,1352,1,
128,13,WM Supercenter,1353,1,1
301,26,WM Supercenter,1354,1,
302,26,WM Supercenter,1355,1,
251,41,WM Supercenter,1356,1,
387,46,WM Supercenter,1357,1,
33,4,WM Supercenter,1358,,
36,4,WM Supercenter,1359,1,1
317,20,WM Supercenter,1360,1,
426,52,WM Supercenter,1361,1,
15,14,WM Supercenter,1362,1,1
21,2,WM Supercenter,1363,,
365,58,WM Supercenter,1364,1,1
436,53,Wal-Mart,1365,,
440,53,WM Supercenter,1366,,
32,2,WM Supercenter,1367,1,
218,21,WM Supercenter,1368,1,
364,58,WM Supercenter,1369,,
365,58,WM Supercenter,1370,1,
580,41,WM Supercenter,1371,,
299,26,WM Supercenter,1372,1,
23,2,WM Supercenter,1373,1,1
91,9,Wal-Mart,1374,,
97,14,WM Supercenter,1375,1,1
152,12,WM Supercenter,1376,1,
270,25,WM Supercenter,1377,,
247,21,WM Supercenter,1378,1,
301,26,WM Supercenter,1379,1,
375,46,WM Supercenter,1380,,
372,46,WM Supercenter,1381,,
39,4,WM Supercenter,1382,,
33,4,WM Supercenter,1383,1,
389,54,WM Supercenter,1384,,
305,26,WM Supercenter,1385,1,
262,25,WM Supercenter,1386,,
108,9,WM Supercenter,1387,1,
248,21,WM Supercenter,1388,,
414,52,WM Supercenter,1389,1,
111,3,WM Supercenter,1390,1,1
94,3,WM Supercenter,1391,1,
300,4,WM Supercenter,1392,1,
413,52,WM Supercenter,1393,,
435,53,WM Supercenter,1394,1,1
272,25,WM Supercenter,1395,1,
441,53,WM Supercenter,1396,1,
384,46,WM Supercenter,1397,1,1
108,9,WM Supercenter,1398,,
314,75,WM Supercenter,1399,,
21,2,WM Supercenter,1400,1,
265,25,WM Supercenter,1401,1,1
18,2,WM Supercenter,1403,,
269,25,WM Supercenter,1404,1,
61,6,WM Supercenter,1405,,
286,76,WM Supercenter,1406,1,
221,21,WM Supercenter,1407,1,
97,14,WM Supercenter,1408,,
65,6,WM Supercenter,1409,1,
223,21,WM Supercenter,1410,1,
366,46,WM Supercenter,1411,1,
381,47,WM Supercenter,1412,1,
270,25,WM Supercenter,1413,1,
384,46,WM Supercenter,1414,1,
421,52,WM Supercenter,1415,1,
207,19,WM Supercenter,1416,,
364,58,WM Supercenter,1417,1,
341,40,WM Supercenter,1418,1,1
248,21,WM Supercenter,1419,1,
264,25,WM Supercenter,1420,,
278,25,WM Supercenter,1421,1,
204,19,WM Supercenter,1422,,
203,19,WM Supercenter,1423,1,
290,75,WM Supercenter,1424,1,1
247,21,WM Supercenter,1425,1,
259,21,WM Supercenter,1426,1,
218,21,WM Supercenter,1427,,
204,19,WM Supercenter,1428,,
213,19,WM Supercenter,1429,,
439,53,WM Supercenter,1430,1,
418,52,WM Supercenter,1431,1,
204,19,WM Supercenter,1432,,
222,21,WM Supercenter,1433,,
391,54,WM Supercenter,1434,1,1
413,52,WM Supercenter,1435,,
107,9,WM Supercenter,1436,,
406,47,WM Supercenter,1437,1,
405,57,WM Supercenter,1438,1,1
405,57,WM Supercenter,1439,1,
403,54,WM Supercenter,1440,,
221,21,WM Supercenter,1441,1,
405,57,WM Supercenter,1442,1,
221,21,WM Supercenter,1443,1,
98,3,WM Supercenter,1444,1,1
213,19,WM Supercenter,1445,1,
436,53,WM Supercenter,1446,1,
419,52,WM Supercenter,1447,1,
213,19,WM Supercenter,1448,,
439,53,WM Supercenter,1449,1,
316,20,WM Supercenter,1450,1,
275,25,WM Supercenter,1451,,
309,26,WM Supercenter,1452,,
440,53,WM Supercenter,1453,1,
275,25,WM Supercenter,1454,1,
44,5,WM Supercenter,1455,1,1
381,47,WM Supercenter,1456,1,
381,47,WM Supercenter,1457,,
120,12,WM Supercenter,1458,,1
249,41,WM Supercenter,1459,1,
433,47,WM Supercenter,1460,1,
381,47,WM Supercenter,1461,,
7,14,WM Supercenter,1462,,
223,21,WM Supercenter,1463,1,
305,26,WM Supercenter,1464,1,1
314,75,WM Supercenter,1465,,
122,12,WM Supercenter,1466,1,
121,12,WM Supercenter,1467,,
136,11,WM Supercenter,1468,1,
119,12,WM Supercenter,1469,1,
421,52,WM Supercenter,1470,1,
439,53,Wal-Mart,1471,,
423,52,WM Supercenter,1472,1,
421,52,WM Supercenter,1473,1,
365,58,WM Supercenter,1474,1,
418,52,WM Supercenter,1475,,
243,41,WM Supercenter,1476,1,
317,20,WM Supercenter,1477,1,
259,21,WM Supercenter,1478,1,1
238,19,WM Supercenter,1479,1,1
239,21,WM Supercenter,1480,,
13,14,WM Supercenter,1481,1,1
112,3,Wal-Mart,1482,,
430,47,WM Supercenter,1483,1,
51,5,WM Supercenter,1484,,
382,47,WM Supercenter,1485,,1
314,75,WM Supercenter,1486,1,
238,19,WM Supercenter,1487,1,
22,2,WM Supercenter,1488,1,1
269,25,Wal-Mart,1489,,
263,53,WM Supercenter,1490,1,
413,52,WM Supercenter,1491,1,
376,54,WM Supercenter,1492,,
14,14,WM Supercenter,1493,1,
78,6,WM Supercenter,1494,1,
223,21,WM Supercenter,1495,,1
415,52,WM Supercenter,1496,1,
266,25,WM Supercenter,1497,1,
298,26,WM Supercenter,1498,1,
317,20,WM Supercenter,1499,,
430,47,WM Supercenter,1500,1,
112,3,Wal-Mart,1501,,
301,26,WM Supercenter,1502,1,
223,21,WM Supercenter,1503,1,
223,21,WM Supercenter,1504,,
258,20,WM Supercenter,1505,1,
415,52,WM Supercenter,1506,1,
409,44,WM Supercenter,1507,1,
382,47,WM Supercenter,1508,1,
415,52,WM Supercenter,1509,,
225,21,WM Supercenter,1510,,
553,9,WM Supercenter,1511,1,1
371,46,WM Supercenter,1512,1,
111,3,WM Supercenter,1513,1,
340,40,WM Supercenter,1514,,
442,53,WM Supercenter,1515,,1
70,7,WM Supercenter,1516,,
108,9,WM Supercenter,1517,1,
482,41,WM Supercenter,1518,1,1
218,21,WM Supercenter,1519,1,
430,47,WM Supercenter,1520,1,
225,21,WM Supercenter,1521,,
320,76,WM Supercenter,1522,1,
290,75,WM Supercenter,1523,1,
290,75,WM Supercenter,1524,,
287,75,WM Supercenter,1525,1,
426,52,WM Supercenter,1526,1,
301,26,WM Supercenter,1527,1,1
415,52,WM Supercenter,1528,1,
233,22,WM Supercenter,1529,1,
136,11,WM Supercenter,1530,,
270,25,WM Supercenter,1531,1,
369,46,WM Supercenter,1532,1,
369,46,WM Supercenter,1533,1,1
427,47,WM Supercenter,1534,1,
430,47,WM Supercenter,1535,1,
111,3,WM Supercenter,1536,1,
234,22,Wal-Mart,1537,,
430,47,WM Supercenter,1538,1,
213,19,WM Supercenter,1539,,
201,19,WM Supercenter,1540,,
107,9,WM Supercenter,1541,1,
196,53,WM Supercenter,1542,,
429,47,WM Supercenter,1543,1,
320,76,WM Supercenter,1544,1,
412,52,WM Supercenter,1545,1,
426,52,Wal-Mart,1546,,
246,21,WM Supercenter,1547,,
262,25,WM Supercenter,1548,1,
368,46,WM Supercenter,1549,1,1
388,54,Wal-Mart,1550,,
435,53,WM Supercenter,1551,1,1
308,26,WM Supercenter,1552,1,
264,25,WM Supercenter,1553,1,
452,56,WM Supercenter,1554,1,1
463,58,WM Supercenter,1555,,1
266,25,WM Supercenter,1556,,
482,41,WM Supercenter,1557,1,
298,26,WM Supercenter,1558,1,
394,57,Wal-Mart,1559,,
396,57,WM Supercenter,1560,1,
145,11,WM Supercenter,1561,,
424,52,Wal-Mart,1562,,
448,57,WM Supercenter,1563,1,
218,21,WM Supercenter,1564,1,
382,47,WM Supercenter,1565,,1
247,21,WM Supercenter,1566,1,
382,47,WM Supercenter,1567,1,1
229,20,WM Supercenter,1568,1,1
259,21,WM Supercenter,1569,1,
248,21,WM Supercenter,1570,,
435,53,WM Supercenter,1571,1,
582,54,WM Supercenter,1572,,
405,57,WM Supercenter,1573,1,
447,57,WM Supercenter,1574,1,
457,56,WM Supercenter,1575,1,
238,19,Wal-Mart,1576,,
424,52,WM Supercenter,1577,1,
24,2,WM Supercenter,1578,1,
296,26,WM Supercenter,1579,,
249,41,WM Supercenter,1580,1,1
427,47,WM Supercenter,1581,1,
449,57,Wal-Mart,1583,,
396,57,WM Supercenter,1584,1,
429,47,WM Supercenter,1585,,1
26,2,WM Supercenter,1586,1,1
450,56,Wal-Mart,1587,,
445,58,WM Supercenter,1588,1,
108,9,WM Supercenter,1589,,
553,9,WM Supercenter,1590,1,1
234,22,WM Supercenter,1591,1,1
205,19,WM Supercenter,1592,,
202,19,WM Supercenter,1593,,
219,21,WM Supercenter,1594,1,
217,21,WM Supercenter,1595,1,
265,25,WM Supercenter,1596,1,
356,44,WM Supercenter,1597,1,
370,46,WM Supercenter,1598,,
362,40,WM Supercenter,1599,1,
447,57,WM Supercenter,1600,1,
482,41,WM Supercenter,1601,1,
275,25,WM Supercenter,1602,1,
39,4,WM Supercenter,1603,,
429,47,WM Supercenter,1604,1,1
14,14,WM Supercenter,1605,1,1
119,12,WM Supercenter,1606,1,1
237,22,WM Supercenter,1607,,
457,56,WM Supercenter,1608,1,
419,52,WM Supercenter,1609,1,
195,76,Wal-Mart,1610,,
205,19,WM Supercenter,1611,,
366,46,WM Supercenter,1612,1,
308,26,WM Supercenter,1613,1,
297,26,WM Supercenter,1614,1,
452,56,Wal-Mart,1615,,
392,56,Wal-Mart,1616,,
381,47,WM Supercenter,1617,1,
238,19,WM Supercenter,1618,1,1
192,76,WM Supercenter,1619,1,1
14,14,WM Supercenter,1620,1,
418,52,WM Supercenter,1621,,
213,19,WM Supercenter,1622,,
226,17,WM Supercenter,1623,1,1
447,57,WM Supercenter,1624,,
426,52,WM Supercenter,1625,1,
352,44,WM Supercenter,1626,1,1
427,47,WM Supercenter,1627,1,
213,19,WM Supercenter,1628,1,
251,41,Wal-Mart,1629,,
468,56,WM Supercenter,1630,,
288,75,WM Supercenter,1631,1,
412,52,WM Supercenter,1632,1,
424,52,WM Supercenter,1633,1,
419,52,WM Supercenter,1634,1,
442,53,WM Supercenter,1635,1,
427,47,WM Supercenter,1636,,
432,47,WM Supercenter,1637,1,1
7,14,WM Supercenter,1638,,
247,21,WM Supercenter,1639,,
237,22,WM Supercenter,1640,1,
301,26,WM Supercenter,1641,1,
202,19,WM Supercenter,1642,,
444,53,WM Supercenter,1643,1,
232,22,WM Supercenter,1644,1,
581,57,WM Supercenter,1645,1,1
372,46,WM Supercenter,1646,1,
248,21,WM Supercenter,1647,,
455,56,WM Supercenter,1648,1,
427,47,WM Supercenter,1649,1,
444,53,WM Supercenter,1650,,
452,56,WM Supercenter,1651,1,1
312,75,WM Supercenter,1652,,
320,76,WM Supercenter,1653,,
419,52,WM Supercenter,1654,1,
482,41,WM Supercenter,1655,,
228,76,WM Supercenter,1656,,
425,53,WM Supercenter,1657,1,
30,2,WM Supercenter,1658,,
379,54,WM Supercenter,1659,,
448,57,WM Supercenter,1660,1,
302,26,WM Supercenter,1661,1,
304,26,WM Supercenter,1662,1,
294,4,WM Supercenter,1663,1,
299,26,WM Supercenter,1664,1,
239,21,WM Supercenter,1665,1,
309,26,WM Supercenter,1666,1,
247,21,WM Supercenter,1667,1,
269,25,WM Supercenter,1668,1,
438,53,WM Supercenter,1669,1,
168,22,Wal-Mart,1670,,
432,47,WM Supercenter,1671,1,
436,53,WM Supercenter,1672,1,
192,76,WM Supercenter,1673,,
280,76,WM Supercenter,1674,1,
256,41,WM Supercenter,1675,1,
254,41,WM Supercenter,1676,1,
189,76,WM Supercenter,1677,1,1
442,53,WM Supercenter,1678,,
438,53,WM Supercenter,1679,1,
110,9,WM Supercenter,1680,,
268,25,WM Supercenter,1681,,
288,75,WM Supercenter,1682,1,1
413,52,WM Supercenter,1683,,
237,22,Wal-Mart,1684,,
430,47,WM Supercenter,1685,1,
403,54,WM Supercenter,1686,1,
288,75,WM Supercenter,1687,1,1
289,75,WM Supercenter,1688,1,
376,54,WM Supercenter,1689,1,
