Location ID#,Year,Wk 21,Wk 22,Wk 23,Wk 24,Wk 25,,,,,,,,
8221,2025,18,17,16,17,18,,,,,,,,
8222,2025,18,18,19,20,19,,,,,,,,
8223,2025,14,15,14,16,16,,,,,,,,
8224,2025,13,14,14,14,14,,,,,,,,
8225,2025,17,19,19,19,18,,,,,,,,
8226,2025,17,15,15,14,16,,,,,,,,
8227,2025,21,21,18,18,20,,,,,,,,
8228,2025,15,14,14,15,14,,,,,,,,
8236,2025,17,17,18,19,17,,,,,,,,
8237,2025,13,14,14,14,14,,,,,,,,
8238,2025,15,16,17,17,17,,,,,,,,
8239,2025,9,11,12,12,11,,,,,,,,
8241,2025,14,14,14,14,14,,,,,,,,
8242,2025,16,17,17,16,16,,,,,,,,
8243,2025,13,13,13,13,14,,,,,,,,
8244,2025,22,20,21,21,20,,,,,,,,
8245,2025,21,20,21,20,20,,,,,,,,
8246,2025,19,19,18,19,20,,,,,,,,
8247,2025,12,13,14,14,13,,,,,,,,
8248,2025,14,14,14,14,14,,,,,,,,
8250,2025,27,27,28,27,28,,,,,,,,
8251,2025,11,11,12,13,14,,,,,,,,
8252,2025,18,20,21,20,19,,,,,,,,
8253,2025,11,13,13,13,12,,,,,,,,
8254,2025,14,14,14,14,14,,,,,,,,
8256,2025,16,18,18,18,16,,,,,,,,
8257,2025,10,12,13,13,13,,,,,,,,
8259,2025,15,14,15,15,16,,,,,,,,
8261,2025,13,14,14,13,14,,,,,,,,
8262,2025,17,16,18,17,18,,,,,,,,
8263,2025,15,15,14,14,14,,,,,,,,
8264,2025,17,18,18,18,18,,,,,,,,
8265,2025,16,15,15,18,16,,,,,,,,
8266,2025,16,14,14,14,15,,,,,,,,
8267,2025,21,22,24,21,23,,,,,,,,
8268,2025,16,14,14,14,14,,,,,,,,
8269,2025,18,20,18,18,19,,,,,,,,
8270,2025,24,24,24,24,22,,,,,,,,
8271,2025,17,15,17,17,18,,,,,,,,
8272,2025,14,14,14,14,14,,,,,,,,
8273,2025,14,13,14,14,14,,,,,,,,
8274,2025,18,18,18,19,19,,,,,,,,
8275,2025,19,19,21,19,20,,,,,,,,
8276,2025,17,18,18,18,18,,,,,,,,
8277,2025,14,15,14,14,14,,,,,,,,
8278,2025,14,15,14,14,17,,,,,,,,
8279,2025,12,14,14,13,14,,,,,,,,
8281,2025,24,25,25,25,25,,,,,,,,
8282,2025,22,22,23,23,22,,,,,,,,
8283,2025,12,12,13,13,13,,,,,,,,
8284,2025,21,24,21,24,22,,,,,,,,
8285,2025,14,16,15,17,15,,,,,,,,
8286,2025,16,18,18,18,18,,,,,,,,
8287,2025,18,18,19,19,19,,,,,,,,
8288,2025,18,18,18,18,18,,,,,,,,
8289,2025,13,14,14,14,14,,,,,,,,
8290,2025,14,14,14,14,17,,,,,,,,
8291,2025,12,12,13,13,12,,,,,,,,
8292,2025,13,13,14,14,13,,,,,,,,
8293,2025,14,14,14,15,14,,,,,,,,
8294,2025,17,16,18,18,15,,,,,,,,
8295,2025,12,13,13,13,10,,,,,,,,
8296,2025,17,15,15,18,17,,,,,,,,
8297,2025,15,14,14,13,15,,,,,,,,
8298,2025,15,14,14,14,14,,,,,,,,
8299,2025,9,11,10,9,10,,,,,,,,
8799,2025,2,7,7,7,9,,,,,,,,
9475,2025,70,65,63,66,56,,,,,,,,
9476,2025,35,31,31,32,32,,,,,,,,
9639,2025,19,21,21,22,22,,,,,,,,
6225,2025,14,14,15,14,14,,,,,,,,
4956,2025,5,0,0,0,0,,,,,,,,
8280,2025,27,24,25,25,28,,,,,,,,
7673,2025,0,0,0,0,0,,,,,,,,
