DC,Store,City,State,Banner,Commodity,Delivery Class,Delivery Saturday,Delivery Sunday,Delivery Monday,Delivery Tuesday,Delivery Wednesday,Delivery Thursday,Delivery Friday,Store Delivery Frequency,DC Order fill comments,Store Notification
6095,2988,"LA FAYETTE, GA",GA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,2989,"FREMONT, CA",CA,Wal-Mart,DRY,Next Day Delivery,1,1,0,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7018,2990,"MITCHELL, SD",SD,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6083,2991,"CEDAR PARK, TX",TX,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6047,2992,"CORNING, NY",NY,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7010,2993,"SUGAR LAND, TX",TX,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6065,2994,"ST. JOSEPH (S), MO",MO,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,2995,"PLANO (E), TX",TX,Neighborhood Market,DRY,Next Day Delivery,0,1,1,0,1,Closed,1,4,Add Order fill on Wed,No change needed
6064,2996,"DALLAS (NW), TX",TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7047,2998,Loma Linda CA,CA,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7024,3004,CHICAGO CICERO IL,IL,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7023,3011,BOYNTON BEACH FL,FL,Neighborhood Market,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
7023,3013,PINELLAS PARK 66TH FL,FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,3014,DALLAS S TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,3015,PLEASANT GROVE TX,TX,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6072,3017,SPRING HILL TN,TN,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7077,3018,FOUNTAIN CO,CO,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7077,3019,THORNTON 88TH CO,CO,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,3022,STOCKTON MARCH LN CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,3023,SAN JOSE EVERGREEN CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,New delivery on Fri
7047,3026,PALM DESERT CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,New delivery on Fri
7016,3035,WASHINGTON FT TOTTEN DC,DC,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6057,3042,COVINGTON LA,LA,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6064,3043,FORT WORTH TX,TX,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6064,3044,FORT WORTH SE TX,TX,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7048,3046,MODESTO ORANGE CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,3047,TURLOCK C CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7013,3049,TUCSON KOLB AZ,AZ,Neighborhood Market,DRY,Next Day Delivery,0,1,1,1,1,Closed,1,5,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
7021,3050,BEAVERTON MURRY OR,OR,Neighborhood Market,DRY,Next Day Delivery,1,0,1,0,1,Closed,1,4,No change needed. Keep existing Order fill on Wed,New delivery on Fri
7021,3053,EVERETT MALL WA,WA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7015,3055,CATOOSA OK,OK,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6083,3056,BULVERDE TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6083,3057,HELOTES TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6083,3058,SAN ANTONIO TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6072,3059,CANTON MS,MS,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6072,3060,YAZOO CITY MS,MS,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6059,3061,SHREWSBURY MO,MO,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6065,3062,SPRINGFIELD MO,MO,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,3066,SARASOTA FL,FL,Neighborhood Market,DRY,Same Day Delivery,1,1,0,1,1,Closed,1,5,Add Order fill on Fri,New delivery on Fri
6055,3067,NORCROSS E GA,GA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6055,3070,DUNWOODY PEELER GA,GA,Neighborhood Market,DRY,Next Day Delivery,1,1,0,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
6055,3071,TUCKER PLEASANTDALE GA,GA,Neighborhood Market,DRY,Next Day Delivery,0,1,1,1,1,Closed,1,5,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
6055,3072,SNELLVILLE MCGEE GA,GA,Neighborhood Market,DRY,Next Day Delivery,0,1,1,0,1,Closed,1,4,No change needed. Keep existing Order fill on Wed,No change needed
6055,3074,LAWRENCEVILLE GA,GA,Neighborhood Market,DRY,Next Day Delivery,0,1,1,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7019,3075,PANAMA CITY 23RD FL,FL,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7016,3077,HAYMARKET VA,VA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7030,3078,EAST BRUNSWICK NJ,NJ,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,3081,SACRAMENTO SE CA,CA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7077,3082,COLORADO SPRINGS CHELTON CO,CO,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7077,3083,COLORADO SPRINGS PLATTE CO,CO,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7047,3084,ESCONDIDO VALLEY CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7047,3087,OXNARD CA,CA,Wal-Mart,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6085,3088,ST CLOUD MN,MN,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,3090,ROCKLIN PACIFIC CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,0,1,0,1,Closed,1,4,Add Order fill on Wed,No change needed
6090,3093,MERIDIAN S ID,ID,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6090,3094,BOISE COLE ID,ID,Neighborhood Market,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,Add Order fill on Wed,No change needed
7021,3098,BELLEVUE WA,WA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7047,3099,LA PALMA CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,Add Order fill on Wed,No change needed
7047,3101,ANAHEIM CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6085,3102,PRINCETON MN,MN,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7015,3103,GODDARD KS,KS,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,3104,DEERFIELD BEACH FL,FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6083,3106,SAN ANTONIO CITY SOUTH TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6083,3107,SAN ANTONIO LEON SPRINGS TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,0,1,1,Closed,0,4,No change needed,No change needed
7024,3110,CHICAGO ENGLEWOOD 76TH & ASHLAND IL,IL,Neighborhood Market,DRY,Same Day Delivery,1,1,0,1,1,Closed,1,5,Add Order fill on Fri,New delivery on Fri
7015,3111,SPRINGFIELD MO,MO,Neighborhood Market,DRY,Next Day Delivery,0,1,1,0,1,Closed,1,4,Add Order fill on Wed,No change needed
6083,3112,SAN ANTONIO FOSTER TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7014,3114,SAUGUS MA,MA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6095,3118,DECATUR GA,GA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7019,3119,PANAMA CITY PIER PARK FL,FL,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,3123,SANTA CLARA MERCADO CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7077,3126,CENTENNIAL SMOKY HILL CO,CO,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,New delivery on Fri
7077,3127,DENVER CHAMBERS CO,CO,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7077,3128,DENVER PARKER CO,CO,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7047,3131,RIALTO CA,CA,Neighborhood Market,DRY,Same Day Delivery,1,1,0,1,1,Closed,1,5,No change needed,No change needed
7047,3132,POMONA ARROW AND TOWNE CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7047,3133,LA PUENTE CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,0,1,1,Closed,1,5,Add Order fill on Wed,No change needed
6064,3135,FORT WORTH TX,TX,Neighborhood Market,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6084,3136,HORIZON CITY TX,TX,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6072,3137,FAIRVIEW TN,TN,WM Supercenter,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7047,3138,BAKERSFIELD CALLOWAY CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7047,3139,BAKERSFIELD ALLEN CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,3140,BAKERSFIELD DAY CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7048,3141,BAKERSFIELD OSWELL CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7013,3143,TUCSON CAMINO SECO AZ,AZ,Neighborhood Market,DRY,Next Day Delivery,0,1,1,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7021,3144,MILWAUKIE OR,OR,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,New delivery on Fri
7021,3145,VANCOUVER GRAND WA,WA,Neighborhood Market,DRY,Next Day Delivery,0,1,1,1,1,Closed,1,5,Add Order fill on Tue. Keep existing Order fill on Wed,New delivery on Wed
7021,3146,CORVALLIS OR,OR,Neighborhood Market,DRY,Next Day Delivery,1,0,1,0,1,Closed,1,4,No change needed. Keep existing Order fill on Wed,New delivery on Fri
7047,3147,SIMI VALLEY TAPO CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,Add Order fill on Wed,No change needed
6065,3150,COUNCIL BLUFFS IA,IA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7018,3151,OMAHA 50TH & AMES NE,NE,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7018,3152,OMAHA 90TH & LAKE NE,NE,Neighborhood Market,DRY,Next Day Delivery,1,0,1,0,1,Closed,1,4,Add Order fill on Wed,No change needed
7018,3153,OMAHA 168TH ST & HARRISON ST NE,NE,Neighborhood Market,DRY,Next Day Delivery,1,1,0,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7018,3154,BELLEVUE CAPEHEART RD & SCARBOROUGH NE,NE,Neighborhood Market,DRY,Next Day Delivery,0,1,1,0,1,Closed,1,4,No change needed. Keep existing Order fill on Wed,No change needed
7015,3155,DERBY KS,KS,Neighborhood Market,DRY,Next Day Delivery,1,0,1,0,1,Closed,1,4,No change needed. Keep existing Order fill on Wed,New delivery on Fri
7016,3156,HAMPTON MERCURY VA,VA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7016,3157,NEWPORT NEWS HARPERSVILLE VA,VA,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7030,3159,TETERBORO NJ,NJ,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,3161,SOUTH PASEDENA FL,FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,New delivery on Fri
2364,3162,ORLANDO MICHIGAN FL,FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,3163,HOLLYWOOD FL,FL,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6082,3164,BENTONVILLE AR,AR,Neighborhood Market,DRY,Same Day Delivery,0,1,0,1,1,Closed,0,3,Add Order fill on Wed,New delivery on Wed
6057,3167,New Orleans Gentilly,LA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6082,3168,Conway AR,AR,Neighborhood Market,DRY,Next Day Delivery,0,1,0,1,1,Closed,1,4,No change needed. Keep existing Order fill on Wed,No change needed
6083,3169,Manor TX,TX,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6083,3170,Elgin TX,TX,WM Supercenter,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
7018,3172,Omaha 50th St & L St NE,NE,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7018,3173,La Vista 96th & Giles NE,NE,Neighborhood Market,DRY,Next Day Delivery,1,1,1,0,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7077,3175,Colorado Springs Austin Bluffs CO,CO,Neighborhood Market,DRY,Next Day Delivery,1,1,0,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,No change needed
7077,3176,Colorado Springs Union CO,CO,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7077,3177,Fort Collins S CO,CO,WM Supercenter,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,Add Order fill on Wed,No change needed
7021,3178,Gresham Powell OR,OR,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7047,3179,Thousand Oaks CA,CA,Neighborhood Market,DRY,Next Day Delivery,1,1,0,1,1,Closed,1,5,Keep existing Order fill on Wed,No change needed
7047,3180,Southgate CA,CA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7016,3182,Chapel Hill NC,NC,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7023,3183,Homestead FL,FL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6095,3184,Hoover Lorna Rd AL,AL,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6072,3185,Huntsville Jordan Lane AL,AL,Neighborhood Market,DRY,Next Day Delivery,1,1,0,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,New delivery on Fri
6055,3188,Stone Mountain W GA,GA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6055,3191,Pickens SC,SC,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6055,3192,Powdersville SC,SC,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
2364,3197,Tampa Bearrs FL,FL,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,3198,Carrollton Old Denton & Hebron TX,TX,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6064,3199,Plano Park & Shiloh TX,TX,Neighborhood Market,DRY,Next Day Delivery,1,0,1,1,1,Closed,1,5,No change needed. Keep existing Order fill on Wed,New delivery on Fri
7014,3200,"WEYMOUTH, MA",MA,Wal-Mart,DRY,Same Day Delivery,1,1,1,1,1,Closed,1,6,No change needed,No change needed
6095,3201,"MCDONOUGH, GA",GA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6042,3202,OKLAHOMA CITY OK,OK,Neighborhood Market,DRY,Same Day Delivery,1,1,0,1,1,Closed,1,5,No change needed,No change needed
6064,3204,CEDAR HILL BELT LINE TX,TX,Neighborhood Market,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6095,3205,"LITHIA SPRINGS, GA",GA,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
7055,3206,LIMA OH,OH,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
6099,3207,SANFORD (W) FL,FL,WM Supercenter,DRY,Next Day Delivery,1,1,1,1,1,Closed,1,6,No change needed. Keep existing Order fill on Wed,No change needed
