Region,Store ID,First Assigned Carrier,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Week Reported,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
42,376,,Scheduled Delivery Standard,36,Executive Review,Degrading,Store Focus,202406,86.30%,85.80%,15.1,83.90%,81.70%,90.20%,89.20%
42,3868,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202406,78.80%,77.20%,15.1,69.30%,84.90%,80.70%,82.00%
42,1193,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,202406,84.30%,86.90%,12.7,90.00%,89.00%,92.60%,61.20%
72,4617,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202406,87.70%,85.40%,14,87.90%,89.80%,88.40%,84.90%
9,2946,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202406,78.70%,96.40%,19.1,78.30%,86.70%,63.00%,85.90%
60,4137,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202406,88.30%,84.40%,12.1,88.00%,88.20%,89.20%,87.70%
60,2070,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202406,90.50%,95.80%,12.5,92.00%,89.80%,93.70%,86.50%
60,2722,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202406,89.50%,98.50%,10.6,94.20%,90.10%,88.30%,85.50%
60,5883,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202406,91.40%,96.10%,10.2,86.00%,95.20%,96.30%,88.20%
60,5935,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202406,86.90%,93.20%,11.4,83.70%,90.10%,84.40%,89.40%
52,3233,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202406,84.20%,91.70%,10.1,86.80%,83.90%,96.00%,71.00%
52,1473,,Scheduled Delivery Standard,10,At Risk,Degrading,Store Focus,202406,85.80%,66.80%,9.8,84.50%,90.70%,84.00%,83.10%
52,1864,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202406,80.10%,88.30%,19.4,71.60%,81.80%,88.90%,78.40%
52,1855,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202406,85.10%,82.70%,10.2,85.20%,83.90%,90.60%,81.80%
54,1699,,Scheduled Delivery Standard,39,Executive Review,Degrading,Store Focus,202406,71.40%,73.80%,24.6,58.10%,83.10%,90.90%,50.10%
54,3366,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202406,81.30%,85.10%,21.2,48.20%,91.60%,96.10%,81.60%
54,3789,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202406,90.50%,89.30%,12.1,90.50%,93.50%,93.50%,85.00%
54,1492,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202406,86.70%,83.60%,12.7,78.40%,94.90%,87.40%,86.70%
54,5334,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202406,89.90%,87.00%,14.6,86.00%,93.20%,91.90%,88.50%
54,5051,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202406,83.30%,71.70%,17.6,66.70%,89.50%,94.10%,82.30%
54,4284,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202406,91.30%,88.50%,13.7,86.30%,93.60%,90.00%,95.40%
54,2223,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202406,92.10%,89.50%,10.6,90.30%,93.90%,96.50%,88.10%
54,3533,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202406,88.50%,93.50%,12.7,90.10%,93.90%,88.70%,80.30%
54,5957,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202406,89.50%,90.90%,13.6,87.20%,93.10%,90.10%,88.20%
54,1273,,Scheduled Delivery Standard,12,At Risk,Degrading,Store Focus,202406,90.60%,86.90%,15.7,89.40%,91.10%,89.10%,92.60%
54,3018,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202406,83.40%,77.10%,14.8,78.00%,86.00%,91.30%,79.70%
54,1200,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202406,90.10%,87.80%,12.6,89.10%,96.50%,92.70%,83.00%
54,1434,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,202406,78.30%,83.10%,19.5,72.20%,84.90%,86.40%,71.10%
54,1896,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202406,85.90%,86.50%,15.6,85.10%,93.50%,91.90%,73.00%
54,3582,,Scheduled Delivery Standard,13,At Risk,Recovering,Store Focus,202406,91.30%,93.30%,13.4,90.70%,95.30%,95.20%,84.40%
56,2106,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202406,92.80%,97.70%,11.7,92.20%,96.60%,94.40%,88.50%
56,2402,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202406,89.80%,94.60%,11.9,80.20%,97.00%,90.00%,93.50%
47,774,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202406,90.10%,90.90%,14,85.80%,94.40%,93.10%,87.70%
47,1901,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,202406,89.60%,89.50%,12.8,89.30%,88.90%,90.70%,89.60%
47,867,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,202406,88.30%,89.30%,12.6,85.10%,88.10%,90.80%,89.10%
22,1591,,Scheduled Delivery Standard,13,At Risk,Degrading,Store Focus,202406,87.90%,89.60%,14.4,79.90%,96.50%,92.40%,83.40%
22,5436,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202406,87.80%,96.70%,16.5,84.10%,90.50%,89.70%,87.00%
22,3422,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202406,89.60%,97.20%,15,81.20%,93.00%,93.60%,92.50%
22,2141,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202406,87.20%,89.50%,12.1,85.00%,86.90%,91.70%,85.30%
22,2830,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202406,86.90%,93.20%,10.7,82.10%,90.40%,92.10%,83.60%
22,5103,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202406,91.60%,94.10%,14.5,91.60%,91.70%,96.90%,86.20%
22,2169,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202406,92.30%,96.50%,10,93.20%,93.60%,92.90%,89.40%
16,2155,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202406,91.60%,86.90%,14.4,94.40%,85.80%,95.10%,90.70%
16,4387,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202406,86.40%,87.20%,15,86.70%,92.30%,95.60%,69.10%
16,2341,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202406,79.90%,88.70%,10,70.50%,79.20%,87.00%,82.50%
16,2157,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202406,87.10%,94.60%,12.9,84.50%,89.90%,91.60%,82.10%
16,2366,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202406,88.30%,92.00%,16.9,76.20%,89.80%,95.30%,89.10%
16,2222,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202406,78.50%,79.20%,12.1,68.70%,86.30%,86.60%,73.90%
16,3114,,Scheduled Delivery Standard,14,At Risk,Recovering,Store Focus,202406,93.80%,95.60%,11.9,95.30%,95.40%,96.90%,87.50%
16,1788,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202406,90.10%,81.70%,9.2,91.10%,90.70%,90.80%,87.50%
16,1753,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202406,91.70%,85.40%,7.5,93.00%,89.60%,94.60%,89.50%
16,1796,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,202406,85.00%,87.60%,9.3,75.40%,87.50%,88.10%,90.10%
16,2142,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202406,79.30%,64.10%,16.3,65.60%,79.10%,86.10%,85.00%
16,1994,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202406,86.30%,87.40%,13.2,85.50%,87.30%,87.30%,85.20%
16,3329,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202406,79.50%,81.30%,10.7,71.00%,75.30%,79.60%,91.00%
16,2370,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202406,84.10%,96.70%,11.5,80.40%,81.70%,87.20%,87.20%
16,2444,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202406,85.90%,88.00%,11.1,82.50%,86.20%,86.60%,88.20%
16,2874,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202406,89.30%,93.70%,15.5,89.80%,88.40%,90.30%,88.70%
17,5095,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202406,86.10%,95.80%,15.3,63.30%,93.50%,94.80%,92.20%
17,5295,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202406,89.90%,90.50%,12.7,95.90%,98.10%,87.50%,81.40%
17,3803,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202406,87.40%,99.40%,10.6,83.60%,89.30%,88.60%,88.70%
17,2368,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202406,93.00%,96.00%,10,95.20%,97.50%,92.90%,86.60%
26,1464,,Scheduled Delivery Standard,28,Executive Review,Recovering,Store Focus,202406,88.80%,93.30%,14.2,92.50%,91.00%,82.60%,88.70%
26,5298,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202406,88.80%,94.60%,14.4,89.90%,86.30%,87.30%,91.80%
26,5481,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202406,88.00%,95.30%,14.3,83.60%,86.70%,95.40%,89.60%
26,2134,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202406,85.60%,94.40%,16.6,86.10%,89.20%,82.30%,84.40%
26,3658,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202406,89.70%,98.40%,10.9,89.30%,90.40%,89.00%,89.90%
26,1097,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,202406,84.50%,87.80%,12,87.60%,87.80%,81.30%,80.90%
26,3371,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202406,83.50%,84.20%,16.5,93.40%,91.90%,78.60%,70.40%
26,3700,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202406,90.60%,91.60%,11.9,90.70%,91.90%,85.60%,94.30%
76,5027,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202406,86.20%,82.40%,12.8,77.90%,84.60%,89.50%,88.10%
76,2059,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202406,79.90%,91.60%,19.5,77.70%,81.70%,84.20%,75.80%
76,2502,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202406,92.10%,92.90%,12.2,92.80%,93.80%,89.90%,91.80%
76,5241,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202406,90.80%,83.60%,13.9,87.00%,93.90%,93.90%,88.60%
76,2233,,Scheduled Delivery Standard,12,At Risk,Degrading,Store Focus,202406,90.20%,83.60%,13.4,87.60%,89.10%,89.80%,95.00%
76,2357,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202406,88.30%,86.80%,17.8,83.00%,80.40%,96.10%,94.00%
76,3035,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202406,66.50%,79.30%,10.1,62.30%,62.10%,72.40%,69.50%
76,1544,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202406,77.70%,76.00%,10.5,79.30%,69.10%,83.60%,80.60%
76,2166,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202406,89.00%,99.00%,12.1,83.00%,83.90%,94.50%,94.10%
76,1744,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202406,79.90%,82.30%,15.4,79.20%,78.40%,77.10%,84.60%
26,1614,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202406,82.90%,91.20%,18.2,86.70%,85.50%,79.90%,80.00%
26,4250,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,202406,89.20%,97.60%,10.3,80.20%,87.80%,92.20%,95.40%
75,1292,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202406,80.90%,77.80%,12.7,76.50%,82.10%,85.60%,80.00%
75,1309,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202406,86.10%,89.30%,13,84.60%,88.30%,81.80%,89.60%
75,1780,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202406,88.20%,93.00%,12.9,89.00%,84.40%,88.30%,91.20%
75,3214,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202406,88.90%,94.10%,10.8,83.30%,91.60%,93.90%,86.90%
75,3831,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202406,88.20%,88.60%,12.1,73.30%,92.70%,97.90%,90.90%
75,1811,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202406,77.10%,90.40%,19.1,64.90%,85.10%,80.50%,77.50%
75,1841,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202406,82.40%,78.80%,16.1,72.10%,83.50%,87.80%,85.80%
75,5488,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202406,82.50%,81.00%,15.6,62.00%,82.10%,94.50%,90.50%
75,1424,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202406,90.60%,97.50%,15.7,82.60%,94.20%,96.50%,89.30%
75,1968,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202406,78.10%,81.70%,18.4,61.80%,80.20%,88.70%,79.80%
75,2577,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202406,79.00%,77.90%,12.9,84.50%,77.90%,87.60%,66.50%
75,3489,,Scheduled Delivery Express,7,Executive Review,Degrading,Store Focus,202406,71.20%,98.70%,11.1,82.00%,65.70%,74.00%,70.20%
75,1875,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202406,89.30%,90.10%,15,86.10%,89.60%,91.40%,89.70%
75,2279,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202406,82.30%,85.70%,18.9,86.30%,86.40%,79.00%,77.40%
75,2435,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202406,85.50%,94.20%,11.3,83.50%,86.10%,83.70%,88.80%
75,3720,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202406,70.40%,82.90%,22.9,73.10%,64.10%,74.30%,70.70%
75,3804,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202406,87.80%,87.40%,14.8,87.90%,94.10%,76.90%,90.90%
4,728,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202406,89.90%,91.40%,10.1,85.80%,92.90%,89.70%,91.10%
4,641,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202406,90.70%,91.40%,10.8,92.50%,90.00%,89.30%,90.90%
4,1123,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202406,84.30%,88.80%,14,70.20%,87.90%,89.00%,89.60%
4,2265,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202406,83.00%,80.10%,22.2,88.10%,94.80%,71.40%,75.90%
4,396,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202406,87.60%,91.60%,10.3,89.50%,86.40%,84.80%,89.50%
4,881,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202406,81.50%,76.70%,12.1,80.00%,79.10%,86.90%,80.10%
4,1164,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202406,89.90%,94.90%,11.3,87.00%,92.70%,95.80%,84.90%
4,1183,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202406,57.50%,61.70%,22.2,50.20%,68.70%,57.40%,55.20%
4,1286,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202406,84.60%,81.70%,14.2,73.40%,90.80%,85.80%,87.50%
4,4420,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202406,82.10%,90.90%,10.8,73.00%,80.60%,95.70%,80.70%
4,4506,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202406,78.80%,81.90%,13.7,74.50%,86.30%,85.50%,67.00%
4,4593,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202406,84.30%,97.10%,10.7,81.60%,85.80%,88.90%,81.50%
4,1179,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202406,89.70%,89.70%,12.9,96.00%,83.20%,85.60%,93.90%
59,3359,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202406,83.70%,72.70%,12.4,85.50%,84.00%,75.40%,90.80%
4,628,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202406,82.30%,83.70%,16.9,79.00%,79.30%,87.60%,83.10%
4,1037,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202406,82.20%,84.20%,14.5,82.90%,92.90%,86.70%,65.10%
4,1359,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202406,85.50%,88.50%,11,90.80%,91.10%,87.00%,73.00%
4,1748,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202406,79.90%,93.10%,15.1,86.30%,87.60%,81.10%,63.90%
4,2348,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202406,85.90%,93.60%,11.7,84.20%,86.10%,85.00%,88.30%
4,2928,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202406,82.70%,88.30%,20.6,88.60%,87.50%,88.10%,62.90%
4,1348,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202406,87.50%,82.60%,15.8,86.70%,81.00%,91.40%,91.10%
4,4273,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202406,86.60%,96.90%,13.7,88.30%,85.40%,83.80%,89.00%
