Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Pallet  Count
5645,TBD,TBD,TBD,TBD
5646,9/30/2021,7 am to 6 pm,Shred It ,2
5649,TBD,TBD,TBD,TBD
5653,No Service required per store,7 am to 6 pm,Shred It ,0
5654,3/9/2021,7 am to 6 pm,Shred It ,1
5657,TBD,TBD,TBD,TBD
5658,TBD,TBD,TBD,TBD
5659,TBD,TBD,TBD,TBD
5661,TBD,TBD,TBD,TBD
5663,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,2
5664,TBD,TBD,TBD,TBD
5667,TBD,TBD,TBD,TBD
5668,TBD,TBD,TBD,TBD
5669,TBD,TBD,TBD,TBD
5670,3/12/2021,7 am to 6 pm,Shred It ,2
5671,3/4/2021,7 am to 6 pm,Shred It ,6
5672,TBD,TBD,TBD,TBD
5673,1/13/2022,7 am to 6 pm,Shred It ,10
5675,10/1/2021,7 am to 6 pm,Shred It ,4
5676,TBD,TBD,TBD,TBD
5678,7/19/2021,7 am to 6 pm,Shred It ,20
5683,TBD,TBD,TBD,TBD
5684,2/21/2022,7 am to 6 pm,Shred It ,1
5686,TBD,TBD,TBD,TBD
5687,TBD,TBD,TBD,TBD
5689,TBD,TBD,TBD,TBD
5691,TBD,TBD,TBD,TBD
5692,9/22/2021,7 am to 6 pm,Shred It ,1
5693,10/1/2021,7 am to 6 pm,Shred It ,1
5695,8/26/2021,7 am to 6 pm,Shred It ,4
5697,TBD,TBD,TBD,TBD
5700,TBD,TBD,TBD,TBD
5701,TBD,TBD,TBD,TBD
5702,7/13/2021,7 am to 6 pm,Shred It ,3
5703,5/11/2021,7 am to 6 pm,Shred It ,6
5704,3/11/2021,7 am to 6 pm,Shred It ,1
5705,7/22/2021,7 am to 6 pm,Shred It ,2
5706,TBD,TBD,TBD,TBD
5707,1/13/2022,7 am to 6 pm,Shred It ,8
5709,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,7
5710,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,3
5713,TBD,TBD,TBD,TBD
5715,No service required per store,7 am to 6 pm,Shred It ,0
5716,7/6/2021,7 am to 6 pm,Shred It ,2
5717,TBD,TBD,TBD,TBD
5719,TBD,TBD,TBD,TBD
5722,6/8/2021,7 am to 6 pm,Shred It ,2
5725,TBD,TBD,TBD,TBD
5726,10/1/2021,7 am to 6 pm,Shred It ,2
5727,3/9/2021,7 am to 6 pm,Shred It ,2
5728,TBD,TBD,TBD,TBD
5731,TBD,TBD,TBD,TBD
5732,TBD,TBD,TBD,TBD
5734,8/31/2021,7 am to 6 pm,Shred It ,1
5735,3/24/2021,7 am to 6 pm,Shred It ,9
5737,TBD,TBD,TBD,TBD
5738,TBD,TBD,TBD,TBD
5740,TBD,TBD,TBD,TBD
5741,3/5/2021,7 am to 6 pm,Shred It ,2
5743,TBD,TBD,TBD,TBD
5744,10/4/2021,7 am to 6 pm,Shred It ,3
5745,7/22/2021,7 am to 6 pm,Shred It ,12
5747,No Service required per store,7 am to 6 pm,Shred It ,0
5748,TBD,TBD,TBD,TBD
5751,TBD,TBD,TBD,TBD
5752,6/11/2021,7 am to 6 pm,Shred It ,2
5753,TBD,TBD,TBD,TBD
5754,9/15/2021,7 am to 6 pm,Shred It ,2
5755,9/27/2021,7 am to 6 pm,Shred It ,2
5758,3/11/2021,7 am to 6 pm,Shred It ,2
5759,3/26/2021,7 am to 6 pm,Shred It ,4
5760,3/3/2021,7 am to 6 pm,Shred It ,3
5761,10/4/2021,7 am to 6 pm,Shred It ,6
5763,7/21/2021,7 am to 6 pm,Shred It ,2
5764,TBD,TBD,TBD,TBD
5766,TBD,TBD,TBD,TBD
5767,1/14/2022,7 am to 6 pm,Shred It ,1
5768,TBD,TBD,TBD,TBD
5769,5/7/2021,7 am to 6 pm,Shred It ,1
5771,5/14/2021,7 am to 6 pm,Shred It ,1
5772,2/22/2021,7 am to 6 pm,Shred It ,8
5773,6/7/2021,7 am to 6 pm,Shred It ,2
5774,6/2/2021,7 am to 6 pm,Shred It ,2
5776,6/3/2021,7 am to 6 pm,Shred It ,4
5777,TBD,TBD,TBD,TBD
5779,TBD,TBD,TBD,TBD
5780,10/15/2021,7 am to 6 pm,Shred It ,1
5781,TBD,TBD,TBD,TBD
5782,9/20/2021,7 am to 6 pm,Shred It ,2
5786,TBD,TBD,TBD,TBD
5787,TBD,TBD,TBD,TBD
5789,9/22/2021,7 am to 6 pm,Shred It ,2
5790,TBD,TBD,TBD,TBD
5791,8/30/2021,7 am to 6 pm,Shred It ,2
5795,TBD,TBD,TBD,TBD
5797,No Service required per store,7 am to 6 pm,Shred It ,0
5799,TBD,TBD,TBD,TBD
5804,8/27/2021,7 am to 6 pm,Shred It ,3
5805,Pending with the vendor,7 am to 6 pm,Shred It ,2
5806,TBD,TBD,TBD,TBD
5807,TBD,TBD,TBD,TBD
5808,7/15/2021,7 am to 6 pm,Shred It ,2
5809,9/27/2021,7 am to 6 pm,Shred It ,3
5810,1/13/2022,7 am to 6 pm,Shred It ,12
5812,TBD,TBD,TBD,TBD
5813,6/22/2021,7 am to 6 pm,Shred It ,4
5814,9/21/2021,7 am to 6 pm,Shred It ,10
5815,No Service required per store,7 am to 6 pm,Shred It ,0
5816,4/9/2021,7 am to 6 pm,Shred It ,1
5817,TBD,TBD,TBD,TBD
5818,3/31/2021,7 am to 6 pm,Shred It ,1
5819,9/15/2021,7 am to 6 pm,Shred It ,3
5820,TBD,TBD,TBD,TBD
5823,TBD,TBD,TBD,TBD
5824,7/22/2021,7 am to 6 pm,Shred It ,1
5826,No Service required per store,7 am to 6 pm,Shred It ,0
5828,TBD,TBD,TBD,TBD
5829,9/24/2021,7 am to 6 pm,Shred It ,2
5831,3/8/2021,7 am to 6 pm,Shred It ,5
5832,6/17/2021,7 am to 6 pm,Shred It ,2
5835,TBD,TBD,TBD,TBD
5837,TBD,TBD,TBD,TBD
5839,TBD,TBD,TBD,TBD
5840,10/4/2021,7 am to 6 pm,Shred It ,3
5841,7/13/2021,7 am to 6 pm,Shred It ,2
5842,TBD,TBD,TBD,TBD
5843,TBD,TBD,TBD,TBD
5844,10/15/2021,7 am to 6 pm,Shred It ,12
5845,5/13/2021,7 am to 6 pm,Shred It ,5
5846,3/15/2021,7 am to 6 pm,Shred It ,3
5847,TBD,TBD,TBD,TBD
5848,TBD,TBD,TBD,TBD
5851,9/15/2021,7 am to 6 pm,Shred It ,3
5853,8/5/2021,7 am to 6 pm,Shred It ,6
5854,4/13/2021,7 am to 6 pm,Shred It ,18
5855,TBD,TBD,TBD,TBD
5857,TBD,TBD,TBD,TBD
5858,No Service required per store,7 am to 6 pm,Shred It ,0
5859,2/23/2022,7 am to 6 pm,Shred It ,4
5861,TBD,TBD,TBD,TBD
5863,1/18/2022,7 am to 6 pm,Shred It ,4
5864,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,3
5866,5/27/2021,7 am to 6 pm,Shred It ,9
5867,TBD,TBD,TBD,TBD
5869,7/19/2021,7 am to 6 pm,Shred It ,6
5871,2/23/2021,7 am to 6 pm,Shred It ,1
5872,5/10/2021,7 am to 6 pm,Shred It ,5
5874,TBD,TBD,TBD,TBD
5875,3/4/2021,7 am to 6 pm,Shred It ,2
5876,10/6/2021,7 am to 6 pm,Shred It ,3
5879,8/30/2021,7 am to 6 pm,Shred It ,5
5880,TBD,TBD,TBD,TBD
5881,TBD,TBD,TBD,TBD
5882,2/26/2021,7 am to 6 pm,Shred It ,10
5883,7/15/2021,7 am to 6 pm,Shred It ,2
5884,10/12/2021,7 am to 6 pm,Shred It ,8
5886,5/21/2021,7 am to 6 pm,Shred It ,8
5888,10/7/2021,7 am to 6 pm,Shred It ,4
5889,5/27/2021,7 am to 6 pm,Shred It ,11
5890,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,2
5891,9/20/2021,7 am to 6 pm,Shred It ,9
5893,TBD,TBD,TBD,TBD
5894,2/19/2021,7 am to 6 pm,Shred It ,5
5898,6/29/2021,7 am to 6 pm,Shred It ,10
5899,7/21/2021,7 am to 6 pm,Shred It ,7
5903,No Service required per store,7 am to 6 pm,Shred It ,0
5907,4/7/2021,7 am to 6 pm,Shred It ,1
5908,10/6/2021,7 am to 6 pm,Shred It ,3
5911,2/23/2021,7 am to 6 pm,Shred It ,6
5912,TBD,TBD,TBD,TBD
5922,TBD,TBD,TBD,TBD
5923,1/14/2022,7 am to 6 pm,Shred It ,1
5925,7/13/2021,7 am to 6 pm,Shred It ,2
5927,TBD,TBD,TBD,TBD
5929,TBD,TBD,TBD,TBD
5930,TBD,TBD,TBD,TBD
5931,4/8/2021,7 am to 6 pm,Shred It ,8
5932,3/2/2021,7 am to 6 pm,Shred It ,8
5935,7/15/2021,7 am to 6 pm,Shred It ,10
5936,TBD,TBD,TBD,TBD
5938,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,1
5939,7/22/2021,7 am to 6 pm,Shred It ,4
5941,TBD,TBD,TBD,TBD
5944,TBD,TBD,TBD,TBD
5945,5/10/2021,7 am to 6 pm,Shred It ,5
5947,5/24/2021,7 am to 6 pm,Shred It ,3
5954,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,5
5956,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,3
5957,TBD,TBD,TBD,TBD
5959,9/27/2021,7 am to 6 pm,Shred It ,5
5960,10/14/2021,7 am to 6 pm,Shred It ,4
5962,9/30/2021,7 am to 6 pm,Shred It ,4
5963,No Service required per store,7 am to 6 pm,Shred It ,0
5964,3/16/2021,7 am to 6 pm,Shred It ,6
5965,TBD,TBD,TBD,TBD
5968,TBD,TBD,TBD,TBD
5969,TBD,TBD,TBD,TBD
5976,TBD,TBD,TBD,TBD
5977,TBD,TBD,TBD,TBD
5979,TBD,TBD,TBD,TBD
5980,TBD,TBD,TBD,TBD
5981,TBD,TBD,TBD,TBD
5982,TBD,TBD,TBD,TBD
5987,TBD,TBD,TBD,TBD
5988,TBD,TBD,TBD,TBD
5990,TBD,TBD,TBD,TBD
5991,TBD,TBD,TBD,TBD
5992,TBD,TBD,TBD,TBD
5993,5/12/2021,7 am to 6 pm,Shred It ,2
5994,7/22/2021,7 am to 6 pm,Shred It ,3
5996,TBD,TBD,TBD,TBD
6078,No Service required per store,7 am to 6 pm,Shred It ,0
6098,7/12/2021,7 am to 6 pm,Shred It ,1
6149,3/4/2021,7 am to 6 pm,Shred It ,1
6159,7/13/2021,7 am to 6 pm,Shred It ,3
6165,6/8/2021,7 am to 6 pm,Shred It ,1
6166,6/8/2021,7 am to 6 pm,Shred It ,3
6167,TBD,TBD,TBD,TBD
6170,8/30/2021,7 am to 6 pm,Shred It ,2
6172,TBD,TBD,TBD,TBD
6173,4/27/2021,7 am to 6 pm,Shred It ,5
6174,8/13/2021,7 am to 6 pm,Shred It ,3
6176,No Service required per store,7 am to 6 pm,Shred It ,0
6177,TBD,TBD,TBD,TBD
6178,TBD,TBD,TBD,TBD
6190,3/16/2021,7 am to 6 pm,Shred It ,2
6207,No Service required per store,7 am to 6 pm,Shred It ,0
6226,9/9/2021,7 am to 6 pm,Shred It ,2
6233,TBD,TBD,TBD,TBD
6243,No Service required per store,7 am to 6 pm,Shred It ,0
6263,9/28/2021,7 am to 6 pm,Shred It ,14
6264,TBD,TBD,TBD,TBD
6286,TBD,TBD,TBD,TBD
6300,TBD,TBD,TBD,TBD
6323,No Service required per store,7 am to 6 pm,Shred It ,0
6370,TBD,TBD,TBD,TBD
6390,TBD,TBD,TBD,TBD
6392,TBD,TBD,TBD,TBD
6394,TBD,TBD,TBD,TBD
6395,10/15/2021,7 am to 6 pm,Shred It ,1
6397,TBD,TBD,TBD,TBD
6398,TBD,TBD,TBD,TBD
6459,7/15/2021,7 am to 6 pm,Shred It ,1
6467,TBD,TBD,TBD,TBD
6469,No Service required per store,7 am to 6 pm,Shred It ,0
6470,TBD,TBD,TBD,TBD
6476,TBD,TBD,TBD,TBD
6477,TBD,TBD,TBD,TBD
6480,7/15/2021,7 am to 6 pm,Shred It ,6
6500,9/20/2021,7 am to 6 pm,Shred It ,6
6531,TBD,TBD,TBD,TBD
6548,3/8/2021,7 am to 6 pm,Shred It ,6
6576,2/22/2022,7 am to 6 pm,Shred It ,6
6577,6/25/2021,7 am to 6 pm,Shred It ,3
6578,9/30/2021,7 am to 6 pm,Shred It ,1
6579,10/9/2021,7 am to 6 pm,Shred It ,2
6583,6/22/2021,7 am to 6 pm,Shred It ,2
6585,9/14/2021,7 am to 6 pm,Shred It ,3
6586,TBD,TBD,TBD,TBD
6587,9/17/2021,7 am to 6 pm,Shred It ,4
6588,TBD,TBD,TBD,TBD
6590,6/22/2021,7 am to 6 pm,Shred It ,3
6732,No Service required per store,7 am to 6 pm,Shred It ,0
6786,7/12/2021,7 am to 6 pm,Shred It ,1
6789,TBD,TBD,TBD,TBD
6798,10/5/2021,7 am to 6 pm,Shred It ,5
6807,5/18/2021,7 am to 6 pm,Shred It ,5
6813,10/1/2021,7 am to 6 pm,Shred It ,2
6814,9/27/2021,7 am to 6 pm,Shred It ,2
6828,1/10/2022,7 am to 6 pm,Shred It ,3
6849,6/8/2021,7 am to 6 pm,Shred It ,1
6850,TBD,TBD,TBD,TBD
6851,7/15/2021,7 am to 6 pm,Shred It ,2
6876,10/12/2021,7 am to 6 pm,Shred It ,2
6878,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,3
6879,TBD,TBD,TBD,TBD
6887,TBD,TBD,TBD,TBD
6894,3/10/2021,7 am to 6 pm,Shred It ,1
6898,TBD,TBD,TBD,TBD
6929,TBD,TBD,TBD,TBD
6931,TBD,TBD,TBD,TBD
6932,2/25/2022,7 am to 6 pm,Shred It ,5
6936,TBD,TBD,TBD,TBD
6937,2/24/2021,7 am to 6 pm,Shred It ,1
6941,3/1/2021,7 am to 6 pm,Shred It ,1
6942,9/27/2021,7 am to 6 pm,Shred It ,3
6943,TBD,TBD,TBD,TBD
6951,TBD,TBD,TBD,TBD
6952,TBD,TBD,TBD,TBD
6953,1/14/2022,7 am to 6 pm,Shred It ,1
6958,TBD,TBD,TBD,TBD
6960,9/10/2021,7 am to 6 pm,Shred It ,2
6962,10/1/2021,7 am to 6 pm,Shred It ,1
6963,TBD,TBD,TBD,TBD
6964,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,2
6966,TBD,TBD,TBD,TBD
6967,TBD,TBD,TBD,TBD
6968,3/5/2021,7 am to 6 pm,Shred It ,1
6971,9/24/2021,7 am to 6 pm,Shred It ,1
6975,8/31/2021,7 am to 6 pm,Shred It ,1
6978,TBD,TBD,TBD,TBD
6998,TBD,TBD,TBD,TBD
7004,No Service required per store,7 am to 6 pm,Shred It ,0
7009,TBD,TBD,TBD,TBD
7020,TBD,TBD,TBD,TBD
7032,TBD,TBD,TBD,TBD
7043,TBD,TBD,TBD,TBD
7062,TBD,TBD,TBD,TBD
7072,1/10/2022,7 am to 6 pm,Shred It ,1
7087,TBD,TBD,TBD,TBD
7098,9/17/2021,7 am to 6 pm,Shred It ,1
7099,No Service required per store,7 am to 6 pm,Shred It ,0
7127,9/13/2021,7 am to 6 pm,Shred It ,1
7129,TBD,TBD,TBD,TBD
7137,9/17/2021,7 am to 6 pm,Shred It ,3
7146,No Service required per store,7 am to 6 pm,Shred It ,0
7156,TBD,TBD,TBD,TBD
7162,5/3/2021,7 am to 6 pm,Shred It ,5
7168,5/6/2021,7 am to 6 pm,Shred It ,3
7174,10/13/2021,7 am to 6 pm,Shred It ,1
7177,TBD,TBD,TBD,TBD
7178,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,4
7179,TBD,TBD,TBD,TBD
7180,TBD,TBD,TBD,TBD
7181,10/4/2021,7 am to 6 pm,Shred It ,2
7185,2/23/2022,7 am to 6 pm,Shred It ,1
7188,8/25/2021,7 am to 6 pm,Shred It ,3
7194,3/15/2021,7 am to 6 pm,Shred It ,1
7199,TBD,TBD,TBD,TBD
7205,9/28/2021,7 am to 6 pm,Shred It ,3
7206,1/10/2022,7 am to 6 pm,Shred It ,1
7209,No Service required per store,7 am to 6 pm,Shred It ,0
7218,No Service required per store,7 am to 6 pm,Shred It ,0
7220,7/13/2021,7 am to 6 pm,Shred It ,2
7221,2/24/2021,7 am to 6 pm,Shred It ,2
7222,TBD,TBD,TBD,TBD
7224,7/22/2021,7 am to 6 pm,Shred It ,4
7229,10/14/2021,7 am to 6 pm,Shred It ,1
7232,TBD,TBD,TBD,TBD
7233,10/8/2021,7 am to 6 pm,Shred It ,2
7235,TBD,TBD,TBD,TBD
7238,TBD,TBD,TBD,TBD
7240,7/15/2021,7 am to 6 pm,Shred It ,3
7241,TBD,TBD,TBD,TBD
7242,TBD,TBD,TBD,TBD
7243,TBD,TBD,TBD,TBD
7245,3/18/2021,7 am to 6 pm,Shred It ,4
7246,No Service required per store,7 am to 6 pm,Shred It ,0
7247,5/6/2021,7 am to 6 pm,Shred It ,3
7249,TBD,TBD,TBD,TBD
7251,10/4/2021,7 am to 6 pm,Shred It ,1
7262,7/6/2021,7 am to 6 pm,Shred It ,3
7280,No Service required per store,7 am to 6 pm,Shred It ,0
7281,TBD,TBD,TBD,TBD
7290,TBD,TBD,TBD,TBD
7294,TBD,TBD,TBD,TBD
7296,9/27/2021,7 am to 6 pm,Shred It ,1
7298,3/3/2021,7 am to 6 pm,Shred It ,1
7299,3/2/2021,7 am to 6 pm,Shred It ,1
7301,5/27/2021,7 am to 6 pm,Shred It ,2
7304,9/20/2021,7 am to 6 pm,Shred It ,3
7307,3/18/2021,7 am to 6 pm,Shred It ,1
7308,8/30/2021,7 am to 6 pm,Shred It ,1
7309,7/24/2021,7 am to 6 pm,Shred It ,1
7310,7/24/2021,7 am to 6 pm,Shred It ,3
7311,10/4/2021,7 am to 6 pm,Shred It ,1
7315,8/27/2021,7 am to 6 pm,Shred It ,2
7317,TBD,TBD,TBD,TBD
7320,7/22/2021,7 am to 6 pm,Shred It ,2
7324,Pending with Vendor to Schedule,7 am to 6 pm,Shred It ,2
7326,TBD,TBD,TBD,TBD
7329,10/13/2021,7 am to 6 pm,Shred It ,1
7334,1/10/2022,7 am to 6 pm,Shred It ,1
7337,No Service required per store,7 am to 6 pm,Shred It ,0
7339,TBD,TBD,TBD,TBD
7340,8/13/2021,7 am to 6 pm,Shred It ,2
7342,7/13/2021,7 am to 6 pm,Shred It ,1
7347,9/30/2021,7 am to 6 pm,Shred It ,3
7349,TBD,TBD,TBD,TBD
7357,7/24/2021,7 am to 6 pm,Shred It ,3
7361,7/24/2021,7 am to 6 pm,Shred It ,3
7362,9/28/2021,7 am to 6 pm,Shred It ,2
7368,TBD,TBD,TBD,TBD
8331,TBD,TBD,TBD,TBD
8930,7/22/2021,7 am to 6 pm,Shred It ,6
8958,10/20/2021,7 am to 6 pm,Shred It ,2
