Market ID,Region,Store ID,First Assigned Carrier,Fulfillment Type, Status, Trend,Directional Focus,Max_WM_WK_ID,Weeks on DPI,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
275,25,1602,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,24,83.40%,89.60%,10.8,77.40%,89.90%,82.20%,84.00%
275,25,1690,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,85.30%,95.40%,11.9,88.90%,85.90%,81.30%,85.30%
275,25,2728,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,28,84.50%,86.90%,11.4,96.20%,90.80%,66.30%,87.20%
275,25,3210,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,30,60.90%,55.20%,20.6,79.60%,75.90%,52.00%,39.50%
275,25,3602,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,19,74.90%,74.90%,23.1,86.30%,85.50%,68.20%,55.50%
278,25,603,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,4,85.70%,84.50%,15.1,88.60%,92.30%,78.80%,85.00%
278,25,1028,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,16,78.50%,85.10%,14.9,88.50%,77.80%,65.90%,81.30%
278,25,1323,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,87.40%,90.60%,12.1,89.60%,88.70%,89.00%,83.10%
278,25,3460,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,20,81.10%,83.60%,13.8,84.60%,85.40%,77.80%,75.70%
279,25,775,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,76.90%,85.00%,19.2,92.30%,85.70%,52.80%,78.90%
262,25,1307,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,88.70%,91.90%,12.4,91.50%,88.70%,87.00%,86.60%
270,25,3597,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,4,87.10%,90.40%,15.3,93.00%,91.50%,77.90%,86.40%
264,25,786,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,79.20%,85.10%,20,90.30%,78.30%,72.80%,76.90%
264,25,1553,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,5,81.40%,87.30%,17.2,90.40%,82.30%,67.80%,85.40%
266,25,4529,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,4,92.60%,94.30%,13.1,95.70%,93.20%,93.20%,86.70%
267,25,1998,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,86.10%,94.70%,14.1,85.40%,93.50%,80.30%,84.70%
267,25,5402,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,82.90%,86.50%,19.5,87.40%,87.90%,72.00%,84.90%
267,25,5617,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,83.10%,80.20%,16,87.20%,86.60%,76.80%,81.60%
268,25,3004,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,79.70%,89.70%,17.7,88.60%,87.90%,60.10%,79.50%
268,25,5485,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,89.20%,96.10%,16.9,91.90%,93.60%,85.60%,85.80%
208,20,2063,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,86.30%,91.10%,14.5,93.80%,78.00%,82.60%,91.40%
208,20,2197,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,87.60%,91.20%,12.2,91.90%,87.90%,84.70%,85.90%
208,20,2541,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,13,82.80%,83.80%,11.8,89.50%,88.70%,77.40%,76.90%
227,20,1739,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,69.40%,71.10%,15.1,76.80%,65.00%,66.10%,67.90%
227,20,3838,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,8,72.80%,78.60%,19.3,92.70%,80.80%,55.50%,64.20%
227,20,5040,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,47,86.30%,84.80%,8.7,91.30%,87.30%,80.70%,86.40%
229,20,1883,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,16,83.70%,90.80%,15.1,88.70%,80.20%,84.80%,81.40%
235,20,2588,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,47,76.70%,78.50%,13.3,86.60%,73.70%,70.20%,77.50%
209,20,1863,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,79.70%,74.60%,18.9,77.90%,87.30%,79.90%,73.00%
209,20,1927,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,87.70%,94.60%,11.6,87.20%,84.90%,89.90%,88.80%
214,20,1839,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,84.50%,85.60%,16.8,91.60%,88.30%,80.10%,77.90%
214,20,2266,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,89.70%,88.50%,13.1,92.00%,89.30%,89.50%,88.00%
214,20,2362,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,86.70%,92.70%,13.4,89.00%,92.40%,85.00%,79.60%
214,20,4255,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,88.40%,80.10%,16.2,94.90%,88.20%,85.70%,84.70%
214,20,4285,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,10,72.90%,75.40%,17.4,85.20%,69.40%,77.00%,57.60%
215,20,1894,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,88.70%,94.10%,13,96.70%,89.40%,88.60%,83.50%
216,20,2149,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,87.90%,94.40%,12.5,92.80%,91.00%,82.40%,85.70%
216,20,3262,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,84.90%,88.90%,12.6,87.90%,81.20%,88.60%,80.80%
216,20,3581,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,86.20%,93.20%,12,87.30%,88.20%,88.60%,81.20%
258,20,1247,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,89.20%,96.00%,10.8,93.90%,89.90%,88.50%,84.90%
311,20,1302,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,91.60%,96.30%,10.9,96.70%,96.60%,87.30%,88.30%
316,20,2244,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,80.00%,90.90%,16.4,87.30%,76.70%,75.90%,80.70%
360,40,234,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,69.50%,73.40%,21.1,72.80%,64.50%,71.90%,68.70%
360,40,560,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,18,88.80%,94.10%,12.7,87.10%,87.00%,91.60%,89.70%
360,40,2857,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,83.60%,90.60%,18.9,84.80%,84.70%,84.40%,81.00%
361,40,573,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,83.90%,80.00%,16.4,86.10%,81.10%,81.90%,86.80%
361,40,1014,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,85.20%,89.60%,13,88.70%,84.30%,79.70%,88.00%
361,40,1094,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,31,45.10%,67.70%,34,34.10%,52.50%,48.50%,43.70%
361,40,4553,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,71.70%,77.70%,22.5,67.90%,64.00%,73.80%,80.50%
361,40,4590,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,86.10%,87.30%,12.2,87.30%,91.60%,78.90%,86.20%
362,40,2490,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,21,68.80%,76.90%,12.9,72.60%,72.00%,59.10%,71.10%
362,40,2855,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,8,85.80%,80.60%,13.7,86.50%,82.30%,84.40%,89.90%
362,40,2955,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,75.40%,83.20%,16.5,79.30%,72.40%,77.20%,72.90%
485,59,2442,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,86.00%,86.10%,8.7,85.70%,87.60%,86.70%,84.10%
485,59,5207,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,79.90%,71.80%,13.1,84.20%,82.20%,76.00%,77.10%
333,40,379,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,83.50%,73.60%,17.1,85.00%,91.90%,74.10%,83.30%
333,40,2221,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,84.50%,87.80%,16.3,83.00%,86.10%,78.90%,89.90%
336,40,21,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,88.80%,86.50%,16.3,92.40%,93.10%,87.50%,82.10%
336,40,101,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,5,87.90%,87.30%,17.5,93.40%,89.10%,82.00%,86.90%
339,40,1161,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,48,77.10%,72.50%,14.8,66.20%,82.80%,87.00%,72.70%
339,40,1188,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,72.50%,75.60%,26.6,69.60%,65.70%,79.50%,75.00%
339,40,1265,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,76.70%,90.80%,20.6,74.90%,71.40%,84.50%,75.90%
340,40,313,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,88.60%,88.40%,12.2,92.20%,90.30%,90.20%,82.00%
340,40,1177,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,84.40%,90.90%,17.2,82.10%,82.50%,88.60%,84.20%
340,40,1514,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,88.90%,82.30%,12,89.00%,87.80%,89.60%,89.10%
340,40,2213,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,23,77.30%,80.60%,20.1,77.60%,78.30%,78.30%,74.90%
340,40,2694,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,16,79.20%,81.20%,16.8,87.30%,78.80%,73.70%,77.50%
340,40,5150,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,77.20%,84.10%,15.7,78.70%,70.00%,80.30%,80.30%
341,40,201,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,77.00%,81.70%,21.6,96.50%,83.30%,69.70%,60.50%
341,40,328,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,9,90.50%,98.80%,11.3,92.80%,88.50%,86.20%,93.90%
341,40,361,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,82.40%,84.80%,13.9,90.50%,86.80%,76.20%,77.60%
341,40,1071,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,7,87.80%,92.10%,14.8,92.90%,92.20%,79.00%,87.30%
263,53,1490,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,84.80%,92.60%,12.7,91.40%,88.10%,79.40%,81.00%
263,53,1955,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,5,77.80%,84.90%,15.7,93.80%,83.40%,60.90%,73.30%
263,53,5398,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,85.40%,90.60%,15.1,93.60%,91.00%,80.80%,77.50%
425,53,882,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,83.10%,80.00%,13.9,76.60%,77.40%,87.90%,93.30%
425,53,1971,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,84.60%,87.70%,15.1,89.10%,86.10%,82.80%,81.00%
425,53,3534,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,15,91.40%,96.60%,10.4,95.10%,97.40%,87.30%,86.10%
441,53,2335,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,18,85.80%,88.40%,11.3,82.90%,89.90%,85.70%,84.40%
441,53,3857,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,85.50%,80.80%,11.9,85.60%,80.70%,89.40%,85.90%
442,53,1515,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,82.40%,81.50%,12.6,84.20%,82.30%,77.80%,84.60%
435,53,1394,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,4,78.50%,70.90%,15.7,92.00%,86.30%,66.90%,71.10%
435,53,2828,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,67.00%,77.60%,17.9,90.50%,74.20%,60.70%,47.40%
444,53,2452,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,15,83.50%,89.10%,18,91.40%,83.70%,78.40%,80.90%
444,53,2658,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,78.80%,79.70%,14.4,87.90%,86.50%,75.70%,66.80%
444,53,5438,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,83.30%,89.20%,14.4,81.80%,90.90%,83.20%,77.00%
438,53,1679,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,4,84.30%,81.10%,12.6,92.40%,82.80%,78.60%,84.10%
438,53,5127,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,16,72.80%,70.90%,13.2,80.90%,68.20%,69.20%,73.20%
440,53,1453,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,88.70%,92.90%,10.8,93.10%,89.80%,84.80%,87.10%
221,21,1407,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,45,90.20%,90.70%,10.6,91.30%,90.90%,85.90%,93.30%
221,21,3502,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,69.30%,74.80%,25.2,80.10%,75.90%,57.20%,65.30%
221,21,3571,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,86.80%,78.70%,16.1,94.20%,89.90%,75.60%,87.10%
223,21,2124,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,87.80%,86.80%,13.2,89.40%,83.30%,89.90%,88.40%
223,21,3783,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,77.90%,90.60%,19.5,86.60%,72.70%,78.80%,74.50%
223,21,5104,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,18,65.10%,82.20%,24.7,73.00%,37.00%,70.00%,75.70%
223,21,5409,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,45,82.80%,87.30%,13.8,87.50%,84.50%,81.00%,78.80%
225,21,2447,,Scheduled Delivery Express,Executive Review,-,Store Focus,202335,15,68.10%,99.30%,10.4,,63.50%,67.40%,73.30%
225,21,2447,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,83.40%,96.60%,17.4,89.00%,75.80%,80.00%,89.20%
259,21,3894,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,88.00%,92.60%,12.6,85.80%,88.70%,89.00%,88.10%
239,21,1665,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,43,87.20%,85.80%,15.6,90.20%,81.50%,85.20%,92.20%
246,21,1547,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,86.30%,88.20%,14.4,88.60%,91.10%,83.00%,83.10%
246,21,1962,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,80.90%,76.80%,14.4,85.40%,72.40%,79.80%,85.00%
246,21,2339,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,88.40%,94.90%,14.3,93.30%,90.80%,88.00%,81.40%
246,21,3851,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,8,87.50%,86.70%,13.3,93.40%,88.20%,86.50%,81.40%
247,21,1294,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,10,79.60%,82.60%,17.3,81.90%,78.70%,75.50%,81.20%
218,21,1564,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,43,83.60%,91.30%,13.6,88.00%,81.80%,81.60%,83.70%
218,21,3486,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,79.90%,82.10%,14.3,81.10%,77.90%,84.70%,76.80%
219,21,2726,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,19,86.70%,86.80%,15.2,85.90%,88.60%,85.10%,87.00%
219,21,5466,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,84.30%,74.60%,17.7,87.10%,83.70%,80.80%,85.60%
1,14,853,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,8,90.50%,93.30%,11.7,93.40%,90.30%,86.60%,91.90%
1,14,934,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,21,77.90%,68.30%,17.2,91.40%,75.30%,53.00%,91.10%
1,14,1212,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,13,86.60%,85.70%,11.3,88.70%,82.70%,86.10%,89.60%
8,14,483,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,90.90%,96.00%,14.5,89.00%,89.50%,89.60%,95.50%
8,14,930,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,82.80%,90.50%,14.9,79.00%,78.60%,83.90%,89.50%
8,14,938,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,5,88.80%,87.60%,12.9,87.10%,91.60%,83.70%,92.30%
8,14,5348,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,83.30%,88.00%,17.5,90.80%,88.20%,66.80%,88.40%
13,14,1481,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,74.20%,76.80%,21.4,84.00%,66.90%,61.90%,85.10%
13,14,2111,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,86.80%,89.30%,13.5,85.50%,85.30%,86.90%,89.50%
544,72,4504,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,69.20%,76.90%,17.5,70.90%,58.70%,71.20%,77.00%
97,14,1077,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,45,87.90%,88.70%,11.6,87.10%,89.20%,89.20%,86.00%
97,14,1223,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,43,85.40%,77.70%,13.1,84.50%,86.50%,88.70%,81.70%
97,14,1408,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,81.30%,83.90%,17.7,79.10%,80.30%,78.20%,87.00%
97,14,3307,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,14,93.50%,82.80%,8.4,96.60%,93.80%,97.00%,82.20%
97,14,4427,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,87.40%,91.70%,13.7,83.10%,89.10%,90.10%,87.40%
97,14,4520,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,85.60%,85.40%,13.6,83.40%,85.50%,86.50%,87.20%
2,14,562,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,84.90%,91.50%,14.6,86.90%,84.10%,87.80%,80.70%
2,14,1158,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,30,80.40%,85.40%,15.9,83.10%,78.10%,82.20%,78.40%
2,14,1711,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,84.60%,97.10%,14.5,91.30%,80.50%,84.50%,82.60%
3,14,301,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,19,80.00%,91.00%,20.7,95.80%,77.00%,73.80%,73.30%
3,14,2713,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,30,88.30%,90.20%,14.1,88.30%,80.90%,94.70%,89.60%
10,14,730,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,10,86.80%,84.20%,11.8,83.80%,90.90%,87.60%,84.80%
16,14,1284,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,44,88.80%,95.40%,17.3,89.00%,87.30%,90.50%,88.60%
16,14,4283,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,93.40%,96.70%,13.9,96.80%,88.60%,92.10%,96.60%
16,14,5363,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,26,90.10%,92.80%,13.7,90.20%,85.90%,95.10%,89.70%
111,3,1390,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,24,89.10%,88.30%,16.2,94.40%,87.70%,96.20%,78.10%
111,3,5218,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,16,76.70%,83.40%,22.7,85.20%,74.80%,90.20%,48.60%
112,3,1960,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,91.10%,96.20%,14.1,93.20%,92.70%,91.80%,87.10%
112,3,2627,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,4,91.00%,95.60%,13.1,92.90%,93.40%,93.90%,84.00%
112,3,5964,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,4,93.20%,97.80%,13.1,95.50%,96.00%,93.60%,87.50%
114,3,547,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,92.50%,90.80%,14,95.00%,90.10%,96.90%,88.30%
114,3,779,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,13,90.30%,89.60%,14.1,90.00%,90.00%,94.00%,87.40%
114,3,1245,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,91.00%,94.30%,17.8,94.50%,94.10%,89.40%,86.50%
114,3,3463,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,75.50%,79.50%,21.9,68.30%,73.30%,88.60%,72.90%
89,3,800,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,93.30%,97.40%,10.3,91.60%,96.20%,96.40%,89.00%
94,3,613,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,11,93.00%,95.10%,12.3,92.90%,93.50%,96.20%,89.70%
94,3,1182,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,26,91.80%,94.70%,17.5,95.30%,95.00%,96.20%,79.70%
27,3,889,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,5,87.40%,87.30%,12,93.80%,81.70%,89.90%,84.10%
27,3,899,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,91.60%,97.70%,11.1,91.10%,92.80%,91.30%,89.60%
27,3,1072,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,13,87.70%,83.10%,14.3,89.90%,91.10%,89.10%,81.30%
27,3,2615,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,91.60%,94.40%,12.7,90.00%,91.60%,94.90%,84.70%
27,3,5797,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,92.10%,91.90%,12.7,92.40%,89.50%,93.60%,93.20%
28,3,593,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,8,93.80%,96.80%,14.1,88.20%,94.20%,95.40%,97.10%
28,3,639,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,14,82.40%,97.40%,15.7,76.80%,80.40%,89.90%,82.40%
28,3,864,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,11,77.80%,81.80%,14.6,83.40%,76.10%,69.60%,82.30%
93,3,697,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,89.70%,92.80%,12.8,99.10%,95.60%,97.20%,68.40%
93,3,1081,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,68.50%,68.80%,29,89.00%,66.50%,67.80%,51.70%
93,3,1847,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,92.10%,92.80%,14.7,90.10%,97.70%,98.50%,82.80%
93,3,4368,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,91.20%,93.10%,15.4,98.70%,99.20%,99.30%,60.40%
93,3,5326,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,13,90.50%,79.90%,14.1,91.10%,89.40%,89.40%,92.30%
101,3,767,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,7,87.00%,87.20%,14.9,96.80%,91.20%,90.90%,61.10%
101,3,1225,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,7,93.50%,97.40%,10.8,96.10%,95.40%,94.00%,88.80%
546,59,5198,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,8,84.50%,82.20%,14.2,86.50%,92.20%,68.60%,100.00%
119,12,3835,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,8,91.50%,89.80%,13.4,95.00%,91.20%,95.10%,85.00%
121,12,741,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,6,90.90%,96.70%,11.3,89.70%,91.30%,92.70%,90.00%
122,12,1318,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,75.80%,69.30%,20.1,82.40%,75.10%,72.10%,73.80%
123,12,680,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,89.80%,98.80%,10.9,86.00%,91.90%,87.50%,93.90%
123,12,2310,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,88.30%,93.80%,12,92.40%,89.70%,85.30%,86.30%
124,12,1080,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,88.90%,93.00%,11.3,96.70%,87.40%,86.40%,85.40%
124,12,2496,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,13,84.80%,83.60%,12.1,89.00%,83.80%,80.20%,85.50%
136,11,182,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,45,89.70%,88.80%,14.1,95.30%,90.20%,86.50%,87.80%
136,11,699,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,8,87.90%,91.40%,13.1,84.00%,88.30%,89.20%,90.50%
144,11,175,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,45,88.80%,85.20%,12.1,90.70%,85.60%,89.40%,89.30%
144,11,848,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,48,84.60%,80.70%,15,86.70%,78.60%,90.20%,83.90%
146,11,335,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,47,88.50%,96.40%,13,88.60%,89.40%,88.10%,87.60%
492,72,3599,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,81.70%,85.30%,14.3,88.30%,79.30%,79.10%,80.50%
5,12,332,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,48,90.30%,95.60%,11,88.30%,93.20%,89.60%,89.90%
5,12,434,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,76.90%,59.40%,17.1,76.00%,82.80%,79.10%,70.80%
149,12,673,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,91.50%,84.80%,11,93.00%,93.80%,87.00%,92.70%
149,12,3495,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,8,90.00%,89.60%,15.2,89.10%,90.90%,90.60%,89.30%
151,12,656,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,87.10%,95.50%,13.4,89.70%,88.10%,85.70%,85.10%
