Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
2253,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202251,90.10%,81.70%,18.7,85.30%,87.30%,93.70%,96.00%
3516,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,77.10%,94.60%,26.4,77.10%,79.60%,73.20%,78.80%
3947,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,87.70%,95.20%,13.9,88.80%,88.60%,85.60%,87.70%
5023,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202251,86.00%,93.40%,13.6,86.80%,89.60%,74.80%,90.50%
5193,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202251,84.90%,86.00%,22.5,86.00%,71.70%,88.40%,93.00%
1756,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202251,76.20%,89.10%,12.9,96.70%,75.90%,69.10%,61.30%
3464,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202251,89.90%,83.90%,15.5,88.90%,91.40%,85.90%,94.40%
3796,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,89.10%,90.60%,17.7,90.80%,82.20%,90.80%,93.80%
2110,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202251,83.70%,98.40%,11.3,90.00%,86.10%,80.10%,77.20%
4101,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,87.20%,81.20%,14.2,91.40%,76.10%,86.50%,97.00%
5874,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202251,87.50%,93.90%,13,90.90%,83.80%,82.80%,92.20%
2218,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202251,80.80%,90.10%,11.1,86.10%,86.40%,71.80%,81.10%
5154,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202251,81.50%,92.30%,24.1,76.20%,73.30%,88.40%,88.50%
1492,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,83.40%,79.70%,14.8,86.30%,88.20%,84.70%,71.90%
3313,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,90.60%,91.70%,10.1,94.10%,96.80%,85.30%,84.90%
5334,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,90.60%,92.60%,12.7,93.20%,94.90%,86.40%,85.90%
953,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,88.80%,77.00%,13.8,87.60%,88.10%,90.30%,89.40%
1008,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202251,88.70%,73.20%,12,89.60%,94.40%,87.50%,82.00%
4567,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202251,79.80%,71.00%,17.4,72.90%,96.70%,62.30%,84.60%
1252,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,86.40%,75.60%,13.3,94.00%,89.80%,80.00%,81.70%
2125,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,87.00%,84.50%,11.8,89.90%,94.50%,80.20%,82.20%
2751,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202251,85.50%,89.30%,10.9,89.10%,90.30%,76.40%,86.80%
3566,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,89.40%,89.20%,13.5,92.60%,93.20%,85.40%,85.80%
986,,Scheduled Delivery Express,4,At Risk,Degrading,Store Focus,202251,63.60%,57.10%,6.2,0.00%,100.00%,80.00%,50.00%
986,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202251,44.90%,79.20%,9.5,43.80%,26.10%,58.80%,54.50%
1199,,Scheduled Delivery Express,14,Executive Review,Degrading,Store Focus,202251,87.50%,85.90%,6.7,89.50%,91.70%,88.90%,80.00%
842,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202251,83.60%,72.50%,18.3,94.40%,92.20%,93.10%,42.50%
3018,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,90.40%,84.40%,15,91.10%,96.00%,86.20%,87.70%
3382,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,92.10%,73.30%,14.7,95.60%,96.00%,89.70%,85.30%
1200,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,89.00%,74.00%,13.1,92.00%,91.80%,82.70%,89.50%
1896,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,88.30%,76.50%,12.3,97.60%,94.30%,80.80%,78.10%
1699,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,89.40%,80.90%,11.5,93.30%,93.80%,81.30%,90.20%
3366,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,89.70%,81.70%,13.8,94.80%,86.70%,82.60%,93.20%
3568,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,92.30%,90.60%,10.5,97.30%,96.90%,79.10%,95.80%
3589,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,92.50%,91.50%,10.5,91.70%,97.80%,85.70%,95.00%
4438,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,92.00%,89.40%,13.9,91.30%,91.50%,88.70%,96.80%
5235,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202251,92.10%,87.90%,9.7,94.60%,96.50%,80.90%,97.40%
6178,,Scheduled Delivery Standard,38,Executive Review,Recovering,Store Focus,202251,88.30%,89.20%,10.3,95.10%,91.90%,85.80%,77.90%
5270,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,93.70%,90.40%,10.3,96.20%,97.50%,85.20%,96.00%
2752,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,80.70%,86.10%,12.5,88.30%,89.00%,75.80%,65.60%
3533,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,73.30%,83.90%,17.3,89.80%,85.40%,57.00%,53.60%
5957,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,89.30%,86.60%,13.4,89.30%,92.00%,87.00%,87.30%
2106,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202251,75.60%,86.30%,19.7,73.90%,84.00%,47.60%,94.50%
3729,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,73.90%,82.50%,19.6,77.70%,74.70%,50.90%,93.50%
4239,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,83.00%,90.20%,15.4,90.50%,89.80%,62.50%,89.20%
2508,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202251,92.80%,82.50%,14.3,91.40%,89.90%,96.70%,93.90%
2782,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202251,88.10%,87.60%,5.8,91.40%,87.50%,91.80%,76.50%
2030,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,202251,77.80%,62.50%,19.1,96.90%,66.20%,83.30%,58.60%
5710,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,80.00%,64.00%,23.2,90.80%,67.90%,72.80%,87.80%
2002,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,82.10%,75.70%,15.7,91.00%,79.80%,75.00%,83.20%
2119,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202251,89.00%,82.80%,12.5,89.30%,88.30%,87.80%,91.10%
5435,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202251,73.10%,70.40%,27.1,89.50%,62.20%,57.60%,82.70%
2735,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,87.00%,74.70%,18.4,95.00%,82.30%,72.30%,93.40%
5848,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202251,93.10%,84.60%,8.7,99.20%,92.10%,88.50%,92.10%
3712,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202251,84.20%,83.70%,20,93.40%,86.30%,83.80%,66.60%
1575,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202251,84.40%,67.40%,13.5,86.00%,80.20%,85.60%,87.60%
2031,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,88.50%,97.40%,12.2,92.30%,89.40%,83.50%,90.10%
2989,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,87.60%,93.40%,10.7,83.50%,83.80%,91.50%,92.20%
5426,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,90.70%,89.70%,12.3,92.50%,95.00%,84.40%,88.90%
3123,,Scheduled Delivery Standard,36,Executive Review,Degrading,Store Focus,202251,89.00%,85.20%,13.1,87.20%,90.30%,86.80%,92.20%
2084,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202251,77.00%,82.40%,6.4,96.90%,90.90%,74.40%,58.60%
1581,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,202251,86.70%,80.10%,8.1,92.70%,91.50%,86.90%,75.00%
1695,,Scheduled Delivery Express,11,Executive Review,Recovering,Store Focus,202251,95.70%,80.40%,9.9,100.00%,100.00%,100.00%,71.40%
598,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,80.70%,82.00%,9.3,93.60%,86.00%,70.50%,75.40%
867,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202251,85.50%,79.30%,11.6,89.50%,88.40%,74.50%,91.20%
1326,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,89.30%,74.40%,11.4,87.00%,93.40%,87.80%,88.70%
1585,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202251,83.40%,80.60%,14.1,75.40%,83.00%,79.70%,95.30%
3395,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,76.30%,60.50%,15.7,54.70%,75.40%,80.10%,95.20%
4865,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202251,86.90%,72.20%,8.3,96.00%,90.40%,78.80%,79.00%
1637,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,92.30%,88.40%,10.8,91.50%,94.30%,93.70%,87.70%
3151,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,90.70%,87.10%,11.4,95.10%,95.30%,92.00%,77.20%
4358,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,90.40%,87.00%,11.8,95.30%,91.20%,89.50%,84.30%
5141,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,94.70%,84.70%,11.1,97.10%,97.70%,89.40%,94.30%
645,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202251,81.60%,85.40%,8.4,82.50%,94.40%,72.40%,75.30%
774,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202251,84.20%,83.40%,11.3,83.60%,85.40%,81.00%,86.40%
1943,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,90.70%,79.60%,13.5,94.30%,94.40%,86.60%,88.50%
2901,,Scheduled Delivery Express,17,Executive Review,Recovering,Store Focus,202251,86.70%,91.30%,10.6,100.00%,100.00%,60.00%,100.00%
2118,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,86.90%,78.90%,12.2,94.00%,90.30%,83.90%,77.70%
2629,,Scheduled Delivery Express,18,Executive Review,Degrading,Store Focus,202251,92.10%,63.60%,12.2,85.70%,96.20%,100.00%,0.00%
2629,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,88.40%,82.90%,8.4,88.40%,88.00%,87.30%,97.10%
2964,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202251,92.90%,83.90%,14.5,96.20%,95.20%,87.50%,89.30%
2964,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,85.70%,92.40%,11.8,90.10%,87.60%,82.50%,79.50%
4387,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,66.10%,67.00%,13.5,77.20%,54.40%,63.70%,70.60%
2139,,Scheduled Delivery Express,10,Executive Review,Degrading,Store Focus,202251,83.30%,78.40%,12.3,84.60%,88.90%,88.20%,66.70%
2139,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,76.40%,88.70%,12.5,79.80%,80.50%,74.60%,68.90%
2222,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,87.80%,85.10%,14,87.40%,96.00%,82.00%,91.40%
3114,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,90.90%,90.50%,10.8,92.10%,91.70%,86.80%,93.90%
3535,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,90.30%,87.80%,9,92.70%,89.40%,88.40%,91.20%
1970,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202251,84.40%,75.00%,13.1,93.00%,81.40%,74.60%,87.50%
2103,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,93.30%,85.50%,14.9,94.50%,84.30%,98.40%,97.00%
2227,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202251,98.20%,84.20%,10.1,100.00%,100.00%,100.00%,87.50%
2227,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202251,87.20%,85.30%,9.4,90.00%,94.30%,81.80%,80.40%
2336,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202251,87.00%,72.90%,10.3,85.30%,84.40%,90.80%,87.60%
2341,,Scheduled Delivery Express,14,Executive Review,Recovering,Store Focus,202251,91.70%,77.40%,11.1,95.90%,91.70%,88.20%,90.90%
2902,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202251,86.20%,56.30%,13.1,100.00%,66.70%,85.70%,90.00%
2902,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,80.80%,87.50%,12.8,82.60%,88.50%,78.60%,70.90%
2021,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,90.70%,85.40%,13.4,91.70%,90.10%,91.80%,88.80%
2095,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,93.50%,86.00%,9.9,94.90%,80.00%,96.40%,98.10%
2366,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,85.50%,71.20%,13.6,92.10%,88.00%,70.90%,92.90%
1873,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,88.90%,82.00%,14.9,94.20%,88.20%,81.90%,92.00%
1964,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202251,85.10%,66.00%,14.9,95.20%,94.10%,64.50%,84.70%
2225,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202251,70.50%,73.00%,20.5,86.80%,42.60%,62.00%,86.30%
2283,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,80.90%,70.70%,12.1,93.40%,91.50%,62.20%,69.20%
3301,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,90.50%,84.20%,10.9,94.90%,91.80%,85.00%,90.50%
2332,,Scheduled Delivery Express,11,Executive Review,Recovering,Store Focus,202251,89.10%,57.10%,7.5,90.00%,88.90%,85.70%,92.30%
2332,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202251,62.30%,76.00%,8.4,63.40%,73.50%,43.60%,100.00%
1698,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202251,93.40%,85.60%,11,94.60%,96.00%,85.30%,97.90%
1788,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202251,95.40%,74.30%,16.4,100.00%,94.00%,97.20%,88.50%
1788,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,92.40%,92.70%,10.4,94.10%,93.70%,92.80%,87.80%
2055,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,90.80%,72.50%,12.4,93.40%,95.20%,86.10%,88.70%
2130,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,86.60%,87.10%,9.2,87.40%,87.30%,85.30%,86.00%
2153,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202251,91.30%,78.70%,11,84.30%,92.30%,93.90%,93.90%
2330,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202251,88.40%,78.20%,11.7,92.00%,89.10%,90.20%,80.80%
2659,,Scheduled Delivery Express,16,Executive Review,Recovering,Store Focus,202251,93.10%,75.00%,9.3,100.00%,85.70%,90.00%,100.00%
1785,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202251,83.90%,83.50%,12,86.50%,83.00%,78.30%,88.40%
1796,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,88.10%,80.00%,11.1,86.10%,84.50%,91.10%,91.40%
2142,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,86.60%,89.70%,15.2,84.20%,88.00%,84.60%,90.10%
2399,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,86.50%,72.00%,17,79.00%,86.70%,91.10%,88.60%
1191,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202251,91.40%,85.20%,10.5,94.20%,86.90%,92.90%,91.90%
1287,,Scheduled Delivery Express,11,Executive Review,Recovering,Store Focus,202251,89.90%,73.30%,12.3,94.30%,91.30%,88.00%,84.60%
1287,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202251,41.10%,44.70%,25.2,48.20%,34.70%,42.20%,37.60%
1288,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,202251,91.60%,93.30%,10.9,96.90%,92.80%,91.20%,83.60%
1579,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,81.70%,78.40%,11.1,89.40%,81.30%,76.10%,78.80%
2256,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202251,81.30%,91.10%,17.7,95.20%,86.50%,85.30%,49.10%
1614,,Scheduled Delivery Standard,36,Executive Review,Degrading,Store Focus,202251,87.10%,78.40%,17.9,87.40%,82.10%,89.80%,89.20%
1816,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202251,88.60%,78.10%,8.3,87.50%,95.30%,93.50%,80.40%
2058,,Scheduled Delivery Standard,32,Executive Review,Recovering,Store Focus,202251,92.00%,94.10%,11.9,94.80%,92.50%,91.60%,87.90%
4250,,Scheduled Delivery Standard,46,Executive Review,Recovering,Store Focus,202251,91.30%,85.40%,13.1,90.60%,89.20%,94.40%,89.70%
5118,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202251,75.00%,61.20%,18.9,70.10%,77.50%,69.50%,88.50%
1498,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,88.60%,91.00%,14.3,95.00%,89.40%,83.60%,85.40%
1842,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,93.40%,96.30%,11.4,96.50%,94.30%,97.50%,84.00%
2704,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,90.30%,85.80%,10.9,97.20%,92.60%,80.20%,86.40%
3304,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202251,87.80%,88.40%,11,83.10%,85.10%,92.10%,90.60%
3658,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202251,70.90%,67.70%,27.1,84.80%,57.10%,82.10%,54.70%
5320,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,82.60%,81.60%,18.5,91.60%,72.80%,78.10%,86.50%
1237,,Scheduled Delivery Express,3,Active Monitoring,Recovering,Store Focus,202251,83.80%,76.90%,17.8,95.00%,95.00%,61.90%,84.20%
1237,,Scheduled Delivery Standard,38,Executive Review,Recovering,Store Focus,202251,86.70%,85.10%,11.7,91.50%,91.20%,84.70%,76.30%
1664,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,93.60%,83.40%,13.4,96.20%,96.20%,87.00%,95.30%
2836,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202251,85.00%,73.20%,14.1,87.70%,88.30%,74.60%,90.30%
5046,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202251,82.90%,73.80%,16.1,65.40%,87.30%,89.10%,89.60%
5743,,Scheduled Delivery Standard,39,Executive Review,Recovering,Store Focus,202251,88.40%,82.70%,15.3,95.30%,92.50%,89.80%,73.70%
1268,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,202251,90.00%,90.70%,10.2,95.20%,92.70%,96.00%,75.30%
1392,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,77.30%,67.10%,13.2,80.70%,77.70%,72.60%,78.90%
2772,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,86.90%,87.80%,8,95.30%,93.60%,80.90%,74.50%
4273,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,89.20%,76.60%,12.3,94.70%,95.00%,84.00%,89.50%
1236,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,87.30%,82.10%,14.5,76.90%,92.30%,95.80%,82.30%
1661,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,74.90%,71.50%,11.4,90.70%,71.20%,80.30%,49.40%
1322,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,93.50%,84.60%,10.8,95.30%,96.30%,89.20%,92.60%
1552,,Scheduled Delivery Standard,37,Executive Review,Recovering,Store Focus,202251,89.20%,90.00%,19.1,93.70%,85.90%,86.10%,90.20%
2472,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,86.60%,81.10%,10.9,81.30%,96.50%,88.40%,79.00%
2793,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202251,64.60%,54.30%,20.6,54.70%,84.00%,66.30%,57.40%
6789,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,84.70%,74.50%,14.2,85.50%,88.20%,82.90%,82.00%
1097,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202251,81.80%,80.10%,17,83.60%,87.90%,77.60%,74.90%
1255,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,85.30%,79.20%,15.9,80.70%,94.30%,90.80%,73.60%
3700,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202251,77.80%,73.60%,25.2,80.80%,77.60%,77.70%,74.60%
1774,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,86.80%,73.50%,16,87.10%,89.80%,91.00%,76.70%
2414,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202251,92.60%,86.40%,10.5,92.90%,94.40%,93.20%,89.20%
4147,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202251,80.70%,78.20%,13.4,80.70%,,,
7329,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,89.50%,88.80%,11,93.30%,88.40%,90.90%,85.00%
5013,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202251,90.30%,77.60%,10.5,90.80%,90.80%,91.30%,87.90%
6176,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202251,87.40%,86.70%,10.1,80.70%,90.10%,91.80%,86.50%
6828,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202251,89.50%,88.30%,12.1,86.80%,90.70%,93.80%,86.00%
1869,,Scheduled Delivery Express,12,Executive Review,Recovering,Store Focus,202251,88.00%,85.70%,8.4,100.00%,97.40%,73.20%,81.50%
2108,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,93.10%,81.60%,15.2,95.90%,93.30%,87.70%,96.40%
2109,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,93.80%,94.40%,10.7,97.40%,95.00%,89.90%,94.00%
3422,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202251,79.40%,82.10%,19.9,85.20%,83.70%,63.80%,86.80%
2141,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202251,73.40%,78.20%,18.6,69.60%,78.50%,69.30%,77.10%
2650,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202251,71.30%,64.60%,25.4,67.10%,67.10%,83.50%,65.80%
2830,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,88.50%,85.00%,11.2,94.50%,87.20%,86.70%,85.00%
5103,,Scheduled Delivery Express,19,Executive Review,Degrading,Store Focus,202251,87.60%,78.80%,11.9,88.90%,88.50%,91.80%,82.00%
5103,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202251,86.80%,96.70%,15.2,87.30%,89.30%,84.60%,85.20%
5495,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,87.90%,97.50%,11.4,84.70%,88.30%,90.90%,87.30%
5891,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,59.60%,71.80%,21.5,66.70%,63.20%,62.20%,25.30%
2167,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202251,94.60%,72.70%,6.3,93.80%,100.00%,87.50%,93.30%
2263,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,89.30%,89.10%,13.3,94.00%,91.90%,82.30%,88.40%
3252,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,89.70%,87.80%,10.1,95.80%,85.20%,88.50%,88.60%
5881,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202251,75.20%,91.90%,12.3,76.20%,76.30%,61.60%,75.90%
1670,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,85.60%,78.40%,12.6,92.00%,86.00%,76.00%,88.10%
2145,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202251,92.50%,90.70%,15.2,94.70%,93.60%,92.80%,87.00%
2252,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,86.50%,74.00%,15.8,86.80%,85.80%,83.80%,90.30%
2614,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202251,91.60%,85.00%,15.2,88.60%,90.30%,96.60%,90.80%
2641,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202251,90.10%,91.40%,17.3,90.60%,92.90%,89.60%,86.20%
2040,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,88.10%,90.90%,15.6,90.00%,89.80%,82.30%,87.20%
2445,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,87.10%,87.40%,11.9,92.70%,89.10%,75.10%,89.70%
2446,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202251,85.00%,86.60%,9.9,88.40%,87.50%,77.60%,86.90%
3564,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,87.50%,88.70%,14.5,91.10%,83.50%,89.50%,85.60%
1977,,Scheduled Delivery Standard,39,Executive Review,Recovering,Store Focus,202251,88.20%,93.10%,14.3,95.10%,94.00%,65.00%,92.00%
2195,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202251,84.00%,89.00%,15,79.70%,87.90%,83.50%,84.40%
3236,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,91.00%,95.60%,14.2,94.60%,95.70%,89.30%,82.50%
5142,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202251,92.00%,95.90%,15.6,96.10%,96.80%,84.10%,90.80%
1794,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202251,91.90%,90.90%,10.5,93.70%,94.70%,84.20%,95.50%
