Market Number,Store Number,Total Season Pallets Shipped ,Total Season Pallets Sold ,FY26 Projected Pallet Ships 
345,41,53,49,53
345,168,41,38,40
345,207,16,14,15
345,246,22,20,20
345,576,29,27,27
345,823,32,30,32
345,838,43,35,34
345,3055,21,19,20
347,10,42,38,37
347,12,33,31,33
347,22,30,26,26
347,28,27,25,27
347,50,17,16,16
347,63,16,14,15
347,81,20,15,14
347,90,37,35,34
347,130,46,42,44
347,374,24,21,21
349,113,29,28,30
349,162,13,11,11
349,269,45,40,41
349,271,17,16,17
349,414,21,16,15
349,420,27,23,24
349,479,29,26,27
349,1116,40,36,34
349,1148,32,30,30
349,3229,11,10,10
349,5071,42,40,43
350,129,38,36,37
350,147,31,28,29
350,151,37,35,37
350,158,13,12,11
350,185,26,25,26
350,225,17,15,15
350,947,30,26,27
350,975,38,35,37
350,1043,14,13,14
350,1295,14,12,12
351,31,38,33,33
351,47,42,39,38
351,103,39,36,38
351,121,28,26,27
351,123,26,21,22
351,231,41,39,39
351,276,15,13,13
351,340,30,27,28
352,137,24,22,23
352,360,25,23,23
352,387,15,13,14
352,389,32,29,31
352,1626,26,24,25
352,2803,22,21,22
352,2804,21,18,18
352,3430,14,12,12
352,4195,30,28,30
352,4241,20,19,20
353,139,17,16,17
353,212,25,22,22
353,277,32,30,32
353,517,34,31,33
353,544,22,21,22
353,743,21,20,21
353,1056,27,24,23
353,2734,21,20,20
353,7294,24,21,21
353,7326,25,23,24
356,73,32,30,29
356,324,15,14,14
356,472,31,20,18
356,894,27,24,24
356,992,22,18,17
356,1597,33,28,29
356,3295,29,27,30
356,4615,38,33,34
356,4637,34,31,33
357,14,45,35,35
357,27,17,15,16
357,46,34,33,36
357,78,36,31,31
357,86,25,24,26
357,88,25,23,24
357,138,23,20,21
357,166,22,22,23
357,173,25,24,25
357,179,26,24,25
357,250,28,25,25
359,25,23,23,25
359,40,37,25,25
359,51,16,15,15
359,80,12,12,12
359,159,21,20,22
359,189,31,30,30
359,203,14,14,14
359,363,17,14,15
359,451,16,17,19
359,820,21,19,20
360,109,19,19,20
360,135,25,24,25
360,195,29,28,27
360,234,31,30,32
360,325,23,23,24
360,560,32,31,33
360,801,18,18,19
360,834,17,15,16
360,1120,32,31,31
360,2857,32,31,30
360,2994,32,30,31
361,20,32,26,25
361,61,42,39,41
361,96,29,26,27
361,184,37,35,36
361,319,27,22,21
361,573,18,17,18
361,1014,30,28,30
361,1094,12,10,11
361,2856,19,18,19
361,4553,23,22,24
361,4590,28,26,25
362,486,21,20,20
362,577,29,26,26
362,1151,21,17,17
362,1599,10,9,9
362,2855,27,25,26
362,2955,16,14,14
362,3273,26,19,19
362,4475,17,15,16
362,4611,19,18,17
364,1175,-   ,0,0
364,1230,83,78,78
364,1299,35,33,36
364,1328,35,32,32
364,1369,40,32,30
364,1417,24,18,18
364,3730,32,29,31
364,4252,46,30,28
364,4355,39,36,37
364,5303,22,19,20
365,1364,44,39,40
365,1370,44,35,35
365,1474,65,61,64
365,4203,32,31,32
365,4325,58,55,60
365,4337,90,85,92
365,4543,23,22,24
365,5342,70,64,68
366,1218,100,91,97
366,1324,191,158,167
366,1411,86,80,87
366,1612,112,96,101
366,1846,218,183,195
366,2922,41,38,41
366,3379,37,32,33
366,5031,48,42,44
367,1149,60,57,58
367,1240,114,95,100
367,1291,41,39,42
367,3807,37,33,34
367,3884,40,34,36
367,5626,83,75,79
367,5799,22,20,22
367,5858,27,23,24
368,1549,36,34,36
368,2554,32,27,29
368,2777,37,31,32
368,3407,43,39,41
368,3896,32,26,28
368,4336,23,20,21
368,5331,40,38,40
368,5369,36,26,26
368,5429,43,41,45
369,1532,23,24,24
369,1533,36,34,36
369,2512,29,26,28
369,3241,29,25,27
369,3465,36,34,35
369,5124,32,31,31
369,5189,40,36,36
369,5330,33,26,27
370,1598,16,14,15
370,2113,34,32,34
370,2515,36,33,36
370,4232,16,15,17
370,5190,20,18,19
370,5329,15,15,16
370,5835,20,19,21
370,6477,24,20,20
371,1512,14,13,14
371,1746,38,35,38
371,2768,32,26,23
371,3771,35,32,34
371,3799,20,18,19
371,5768,11,10,11
371,6480,16,15,16
372,1334,32,28,27
372,1381,39,32,32
372,1646,23,21,21
372,2112,21,17,17
372,2482,18,16,18
372,2766,26,22,23
372,2767,29,25,26
372,5428,17,15,16
373,2671,24,23,24
373,2778,60,55,56
373,3360,22,21,21
373,3751,67,61,63
373,3833,33,30,32
373,3861,21,22,23
373,4430,34,33,35
373,4451,40,36,37
373,5186,18,17,19
375,826,91,82,84
375,869,31,28,29
375,966,43,40,43
375,1380,31,30,29
375,2270,32,27,28
375,2656,38,29,30
375,3428,65,60,64
375,5003,11,10,10
376,984,27,25,27
376,1492,18,14,14
376,1689,28,24,25
376,2892,26,24,26
376,3313,14,12,13
376,4639,16,15,16
376,5137,23,20,21
376,5334,29,26,25
378,924,31,28,30
378,953,35,33,36
378,980,34,31,33
378,1008,27,25,27
378,2729,24,23,24
378,3177,10,10,10
378,4599,40,39,41
378,5033,35,30,30
378,5051,32,30,31
379,905,21,20,20
379,1045,13,12,13
379,1231,30,27,27
379,1659,31,27,29
379,3867,32,23,21
379,4288,26,21,22
379,4567,31,28,30
379,5341,13,12,13
379,5370,20,18,19
380,1252,22,16,15
380,1308,22,19,20
380,2125,21,19,19
380,2751,23,22,22
380,3566,19,18,19
380,4284,17,15,15
380,5049,24,22,24
380,5676,16,11,11
381,1315,39,38,41
381,1412,28,27,28
381,1456,24,23,25
381,1457,44,39,42
381,1461,36,30,32
381,1617,49,41,44
381,3778,35,31,32
381,4471,10,9,9
381,4653,33,31,34
382,1485,34,30,33
382,1508,44,39,40
382,1778,33,29,30
382,1956,42,37,39
382,2084,16,15,16
382,2608,18,18,19
382,2923,41,38,41
382,4412,25,25,27
383,1872,30,28,30
383,1901,41,37,39
383,2147,27,24,25
383,2259,43,39,41
383,2455,38,34,33
383,2607,22,21,23
383,3259,62,30,28
383,4247,33,31,31
383,7199,45,38,40
384,906,112,98,105
384,1397,47,41,42
384,1414,45,40,40
384,2652,32,29,29
384,2924,51,46,48
384,3596,36,30,31
384,5430,59,53,55
384,5492,14,13,14
385,824,28,27,28
385,829,12,12,12
385,835,38,32,33
385,850,36,30,32
385,3423,27,24,25
385,3731,50,44,46
385,3732,41,36,38
385,4201,27,25,28
385,5491,27,25,26
387,611,32,30,32
387,806,64,51,53
387,851,15,13,13
387,868,29,27,28
387,1306,38,33,34
387,1357,36,29,31
387,3427,22,19,20
387,4341,18,17,18
387,4601,89,74,77
387,5155,67,52,51
387,5166,23,21,22
388,921,15,14,15
388,1058,40,32,34
388,1095,1,1,1
388,1199,8,7,7
388,1280,43,38,41
388,1808,3,2,2
388,4377,23,21,20
388,5099,61,54,57
388,5232,19,18,19
388,5458,24,24,25
389,842,54,46,47
389,962,24,23,24
389,1001,50,46,49
389,1019,25,24,26
389,1273,41,34,36
389,1384,24,23,24
389,2672,14,12,13
389,3018,36,32,33
389,3382,43,38,40
391,1200,26,22,23
391,1434,21,18,19
391,1896,33,31,32
391,3227,33,28,30
391,3582,45,41,41
391,3805,24,22,24
391,4335,41,36,39
391,5123,41,38,39
392,2106,17,15,15
392,2189,20,19,20
392,2453,30,27,29
392,3254,19,15,13
392,3277,26,21,21
392,3729,27,19,18
392,4239,24,20,20
392,4370,23,20,20
394,1838,-   ,0,0
394,2483,18,18,19
394,2592,36,27,26
394,2884,54,43,45
394,3350,28,26,28
394,3351,33,32,34
394,3473,30,25,25
394,3728,42,40,41
396,1560,20,19,21
396,1584,29,28,28
396,2050,30,27,27
396,2593,42,40,42
396,2838,34,30,32
396,4356,26,24,26
396,4557,19,18,19
396,5070,31,28,28
396,5101,39,39,41
397,3354,12,11,11
397,3355,11,10,10
397,3356,7,6,6
397,3655,7,7,8
397,3788,6,6,6
397,4339,9,8,9
397,5258,8,8,8
397,5259,7,6,6
397,5269,11,10,10
397,5306,7,6,6
397,5423,14,14,14
399,1951,36,29,29
399,2508,21,18,19
399,2617,26,24,24
399,2780,31,29,30
399,2781,25,23,23
399,2861,16,10,10
399,2862,19,19,18
399,3093,18,17,18
399,3739,32,28,29
399,5841,21,19,20
400,1878,22,21,22
400,1900,21,20,22
400,1902,48,39,41
400,1905,28,26,28
400,1995,40,33,31
400,2402,32,27,27
400,2782,23,20,21
400,2831,23,18,18
400,3897,41,33,33
400,5494,30,27,28
401,1699,29,26,27
401,1708,32,25,23
401,1888,28,24,23
401,2921,19,18,20
401,3366,34,25,26
401,3454,25,23,23
401,3789,17,15,15
401,3848,25,22,24
401,4208,11,9,8
401,4272,17,16,16
401,5234,26,24,26
403,1440,46,37,38
403,1686,23,14,13
403,2207,12,11,12
403,2307,17,16,17
403,3232,24,20,21
403,3568,22,20,21
403,3589,13,12,13
403,3620,22,20,21
403,5233,21,19,20
403,5235,16,14,15
403,5350,13,13,13
403,5763,18,16,17
405,1438,47,43,47
405,1439,33,29,30
405,1442,24,24,26
405,1573,21,20,21
405,2051,69,64,69
405,2794,12,11,11
405,3220,32,25,26
405,3847,24,21,22
405,4678,32,25,26
405,5168,25,23,24
406,369,15,14,14
406,370,10,9,9
406,372,14,13,14
406,419,15,13,13
406,592,26,23,24
406,652,33,32,35
406,664,35,32,33
406,770,24,20,21
406,799,15,13,14
406,978,18,14,15
406,1214,13,12,13
406,1437,13,10,10
406,2562,11,10,11
407,35,31,30,33
407,43,16,15,15
407,341,12,11,11
407,418,11,10,11
407,557,29,27,28
407,558,37,33,33
407,993,17,16,17
407,1282,15,16,18
407,2784,17,16,16
407,4209,20,18,18
407,4322,11,10,11
409,186,23,19,19
409,346,17,15,15
409,794,31,29,30
409,1099,18,16,17
409,1221,28,23,24
409,1507,22,20,21
409,2428,21,19,19
409,3103,22,19,20
409,3283,32,30,33
409,3492,40,32,32
409,4321,18,17,18
410,39,16,14,15
410,42,25,23,24
410,72,23,23,24
410,111,20,19,20
410,242,24,23,22
410,368,35,32,32
410,382,25,24,24
410,1187,22,20,20
410,2893,22,20,21
410,5307,19,18,18
411,26,20,20,20
411,342,16,15,15
411,378,13,12,13
411,484,19,14,15
411,1054,16,15,16
411,1802,26,26,27
411,2131,21,18,18
411,5219,13,11,10
411,5441,36,37,36
411,6392,18,17,18
412,1545,24,23,25
412,1632,35,30,31
412,1696,23,20,22
412,2957,31,29,31
412,3758,8,7,8
412,3761,16,14,15
412,4244,22,20,21
412,4246,18,18,19
412,4253,16,15,15
412,5806,25,20,19
413,751,9,9,10
413,1393,16,16,17
413,1435,16,13,13
413,1491,22,21,22
413,1683,13,12,12
413,1723,25,25,26
413,1764,21,19,21
413,2935,14,14,15
413,3394,19,16,17
413,3762,26,23,25
413,4606,13,12,13
414,581,17,17,18
414,647,8,8,9
414,748,13,13,13
414,749,14,13,13
414,892,26,24,24
414,1389,13,12,13
414,1732,16,15,16
414,1787,20,18,19
414,2764,27,26,27
414,4256,16,12,13
414,5748,30,26,27
415,646,11,10,11
415,750,12,11,11
415,753,32,30,31
415,841,-   ,0,0
415,1496,24,22,23
415,1506,13,12,12
415,1509,18,17,17
415,1528,30,27,28
415,2004,30,26,27
415,2716,27,24,26
415,2889,23,21,22
415,3630,18,16,17
418,559,26,23,24
418,784,18,16,16
418,797,35,32,33
418,985,12,11,12
418,1241,30,26,28
418,1285,27,25,28
418,1431,26,26,28
418,1475,12,9,9
418,1621,16,16,17
418,1721,11,10,11
418,2827,19,16,17
418,5115,31,28,29
419,1447,29,25,27
419,1609,38,34,36
419,1634,22,20,20
419,1654,44,42,45
419,1757,31,25,26
419,1929,29,26,28
419,2367,41,38,38
419,2937,18,16,17
419,3233,34,32,35
419,4849,20,19,21
421,1415,14,12,12
421,1470,19,16,16
421,1473,40,35,36
421,1722,19,17,18
421,1738,27,23,24
421,1858,14,13,12
421,1865,11,11,11
421,2820,19,19,20
421,3760,19,18,19
421,3806,18,17,19
421,4374,15,14,15
422,1861,25,22,22
422,1864,18,16,17
422,1952,21,20,21
422,2087,33,32,32
422,2643,18,15,15
422,2882,21,20,21
422,3364,14,13,13
422,3404,17,16,17
422,3498,30,27,27
423,1472,17,16,16
423,1786,0,0,0
423,1855,13,12,12
423,2198,19,18,18
423,2448,32,27,26
423,2642,29,27,27
423,3513,26,23,24
423,5977,14,13,12
423,5992,22,21,22
424,1562,5,2,2
424,1577,32,30,32
424,1633,32,29,31
424,1999,37,34,36
424,2274,45,42,45
424,2352,59,54,55
424,3088,16,14,14
424,3102,29,26,27
424,3209,26,24,26
424,3624,24,22,24
424,5976,39,34,33
425,882,17,16,17
425,913,16,16,17
425,982,10,9,9
425,1020,21,20,20
425,1038,12,11,12
425,1657,19,15,14
425,1971,28,22,23
425,2812,22,18,19
425,3534,27,25,26
425,4257,21,16,16
426,810,38,33,35
426,886,24,22,23
426,1005,22,21,22
426,1152,16,14,16
426,1332,19,18,19
426,1361,34,30,31
426,1526,15,12,13
426,1625,14,14,15
426,2714,21,19,20
426,3590,33,29,31
427,1534,39,36,39
427,1565,46,42,44
427,1567,38,36,38
427,1581,24,21,21
427,1627,29,27,28
427,1636,60,57,62
427,1649,26,23,25
427,1695,25,22,24
427,2033,27,25,27
427,3648,36,33,36
427,3875,18,16,15
427,4352,33,31,31
427,4569,19,17,16
429,598,44,40,44
429,637,14,12,12
429,790,26,23,24
429,867,62,51,54
429,1326,34,31,32
429,1460,36,34,35
429,1585,47,40,42
429,2579,22,21,23
429,3395,20,18,18
429,5170,15,13,14
429,7129,17,15,15
430,1483,31,27,27
430,1500,31,29,31
430,1520,51,47,51
430,1535,23,21,23
430,1538,29,27,28
430,1543,34,30,32
430,1604,54,49,53
430,1685,35,32,34
430,2443,28,26,29
430,2990,29,22,24
430,3237,27,25,26
430,3734,15,14,15
430,3853,16,15,16
430,3872,61,57,57
430,4865,30,29,30
432,776,30,22,23
432,1637,20,20,21
432,1965,30,30,32
432,3150,26,24,24
432,3151,17,16,17
432,3267,39,33,31
432,4358,21,18,17
432,4568,17,16,16
432,5141,35,30,31
432,5361,30,28,30
433,350,20,19,20
433,645,37,34,37
433,774,18,15,14
433,885,11,10,11
433,1671,25,23,24
433,1943,22,20,22
433,2432,15,14,15
433,2847,25,23,23
433,3278,25,22,23
433,3823,21,20,22
433,4600,36,29,29
435,1167,21,15,15
435,1394,17,14,15
435,1551,12,11,12
435,1571,17,16,16
435,2668,17,16,17
435,2828,15,12,12
435,3488,24,14,13
435,4677,15,15,15
435,5667,13,12,12
435,5668,11,9,9
436,1365,-   ,0,0
436,1446,37,32,34
436,1672,17,16,17
436,1819,24,22,23
436,2192,39,35,37
436,2421,41,37,38
436,3245,28,24,25
436,4281,20,19,20
436,5432,27,21,22
436,5444,25,18,18
438,847,16,14,15
438,965,24,22,24
438,971,16,12,13
438,979,15,13,14
438,1007,17,15,16
438,1277,23,16,16
438,1669,26,24,25
438,1679,20,17,18
438,5127,17,16,16
438,5373,27,22,23
438,5397,21,19,19
439,1202,37,32,31
439,1316,15,14,15
439,1430,20,18,20
439,1449,21,19,20
439,1727,13,13,13
439,1828,31,27,28
439,1982,28,23,21
439,2509,10,10,10
439,2958,25,23,24
439,2986,17,16,16
440,1366,22,19,20
440,1453,29,27,27
440,1908,15,14,15
440,1931,31,29,31
440,2127,24,18,18
440,2271,25,22,23
440,2510,25,19,21
440,2813,32,28,30
440,3268,28,26,26
440,3643,17,16,16
440,5090,21,18,19
441,1176,16,16,17
441,1267,11,10,10
441,1274,6,6,6
441,1305,19,17,18
441,1396,27,22,23
441,1799,29,23,24
441,2335,16,14,14
441,3505,21,20,20
441,3857,10,8,9
442,910,28,22,20
442,1515,20,8,7
442,1635,13,11,12
442,1678,16,15,15
442,1776,20,16,16
442,3247,26,21,20
442,3499,11,10,10
442,5438,15,13,14
442,5669,8,8,8
444,1012,23,19,20
444,1276,11,9,10
444,1643,23,21,23
444,1650,7,8,9
444,2452,15,14,14
444,2658,15,13,14
444,3324,11,10,11
444,3497,10,9,10
444,5463,17,14,14
444,6394,9,9,9
445,1588,39,37,37
445,1692,17,15,16
445,1693,-   ,0,0
445,1879,21,20,21
445,1914,28,27,28
445,4340,43,40,42
445,4392,27,27,29
446,2032,17,16,15
446,2526,21,20,21
446,2621,-   , -   ,0
446,3180,29,29,30
446,3650,2, -   ,0
447,1574,27,27,28
447,1600,25,19,18
447,1624,31,29,30
447,1989,14,13,14
447,2099,-   ,0,0
447,2557,28,26,27
447,4317,20,19,21
447,5134,32,31,33
448,1563,30,29,31
448,1660,31,29,29
448,2950,17,16,16
448,2951,19,19,20
448,3523,29,28,30
448,5162,24,23,24
448,5686,28,26,26
449,1815,23,23,25
449,2001,27,27,28
449,2277,29,23,23
449,2985,51,48,51
449,4238,22,21,22
449,5337,38,35,38
449,5632,22,21,22
449,5701,20,20,21
450,1840,20,19,21
450,1963,0,0,0
450,1983,27,26,26
450,2030,28,25,23
450,2039,-   ,1,1
450,5710,27,24,26
450,5843,14,13,14
450,5890,23,21,22
451,2002,35,30,30
451,2117,22,21,22
451,2458,13,13,12
451,4488,17,17,17
451,5435,22,20,21
451,5751,23,21,22
451,5766,14,13,13
451,5884,23,22,23
452,1554,31,28,27
452,1651,23,19,18
452,2697,35,29,28
452,2925,15,12,12
452,3352,33,29,29
452,3493,-   , -   ,0
453,1704,21,18,19
453,1881,19,17,16
453,2048,24,20,19
453,2190,-   ,0,0
453,3652,48,42,43
453,3708,23,18,18
453,4393,18,15,15
453,5139,23,20,20
454,1789,44,34,32
454,2457,24,21,22
454,2464,29,25,25
454,2735,30,23,22
454,3081,36,31,31
454,5231,27,22,22
455,1648,29,24,23
455,1760,40,22,21
455,1988,27,24,25
455,3408,20,18,18
455,3587,29,25,25
455,3712,21,16,16
455,4202,17,15,16
455,4309,13,11,12
455,5192,23,18,17
455,5864,26,24,25
457,1575,33,30,31
457,1608,32,25,22
457,1903,36,31,32
457,2053,15,13,13
457,2537,36,27,28
457,5133,32,28,27
457,5136,32,27,27
458,2150,17,17,17
458,2253,54,51,53
458,2291,-   , -   ,0
458,3516,66,62,67
458,3947,48,46,48
458,5023,61,59,63
458,5938,-   , -   ,0
459,1700,27,25,27
459,1917,-   ,0,0
459,2177,-   ,2,2
459,2479,44,40,40
459,5886,16,14,15
460,2077,22,21,22
460,2094,16,16,17
460,2245,22,19,20
460,2494,14,13,14
460,2527,-   ,0,0
460,2708,45,40,41
460,2952,-   ,0,0
460,5075,17,17,18
461,1747,23,21,22
461,1853,33,31,33
461,1899,22,21,22
461,1912,20,18,20
461,2028,21,19,20
461,2842,24,23,24
461,5193,18,19,20
461,5425,28,26,28
462,1756,-   ,0,0
462,1862,27,25,27
462,1922,-   ,1,1
462,1941,25,24,26
462,3464,47,38,36
462,3796,35,33,36
463,1555,100,94,99
463,1805,22,20,21
463,1832,19,20,20
463,1859,92,89,95
463,1915,26,25,26
463,2181,21,20,20
463,5096,28,26,27
463,5156,40,37,38
463,5335,47,39,39
464,2082,19,18,19
464,2242,14,13,13
464,3248,27,23,24
464,5641,15,14,14
464,5930,18,16,17
465,2110,10,10,11
465,2609,17,16,17
465,3477,18,18,18
465,4101,15,14,15
465,4132,18,16,16
465,5807,19,19,20
465,5874,-   , -   ,0
466,2218,18,17,18
466,2495,-   ,0,0
466,2517,15,15,15
466,4171,14,13,13
466,5644,12,9,10
467,2249,81,71,75
467,2469,29,27,27
467,3218,33,26,25
467,3531,28,24,26
467,3537,39,30,29
467,3705,41,38,38
467,3850,42,39,41
467,4137,28,25,26
467,5853,16,15,16
468,1630,28,22,22
468,1772,37,32,35
468,1834,47,32,30
468,1880,48,38,39
468,1910,19,16,16
468,2069,31,24,22
468,2320,16,15,15
468,2477,28,25,27
468,5424,22,19,20
468,5839,21,18,18
469,2070,9,16,17
469,2071,30,30,32
469,2074,41,45,50
469,2188,9,20,21
469,2722,6,27,30
469,4359,13,19,20
469,4474,19,28,29
470,2308,-   ,0,0
470,2473,-   ,0,0
470,3290,-   ,0,0
470,3478,-   ,0,0
470,3883,-   ,0,0
471,2595,26,21,23
471,2596,34,30,32
471,3053,15,13,14
471,3757,28,23,23
471,3801,35,29,31
471,5628,40,22,19
472,2037,63,56,59
472,2121,37,33,35
472,2196,32,27,29
472,2317,-   , -   ,0
472,2325,42,36,38
472,5272,35,27,28
472,5273,26,22,23
472,5861,25,22,24
473,1947,53,44,46
473,2007,40,32,34
473,2016,48,45,48
473,2187,28,25,26
473,2269,38,35,37
473,3217,14,11,12
473,3260,29,24,25
473,3754,14,13,13
473,5078,42,37,40
474,2485,50,45,45
474,2539,35,31,33
474,2549,52,48,52
474,3472,28,27,29
474,3511,34,31,32
474,4249,14,13,14
474,4394,38,35,37
474,4395,26,22,22
474,5883,29,27,29
475,1817,37,34,37
475,1870,13,12,13
475,1889,40,35,35
475,2006,36,33,36
475,2101,31,27,29
475,2241,35,29,28
475,2476,36,32,34
475,2492,29,28,28
475,3261,43,39,41
475,3380,32,26,28
475,5869,13,12,12
476,2550,12,12,13
476,2927,23,21,23
476,3742,18,16,17
476,5461,16,14,15
476,5462,16,15,16
476,5929,17,15,16
477,1784,20,17,18
477,1793,21,18,19
477,4176,15,14,15
477,4221,14,13,13
477,5368,32,30,31
477,5440,0,0,0
477,5935,19,13,12
478,1775,33,30,32
478,1925,19,19,20
478,2075,25,24,24
478,2243,48,39,41
478,3239,27,24,25
478,3258,19,16,17
478,5396,23,22,22
479,421,31,30,32
479,940,24,22,22
479,972,28,26,27
479,2980,17,16,17
479,3773,28,24,22
479,4165,20,18,20
479,5247,24,22,23
479,5312,55,23,23
479,5316,32,28,28
479,5764,32,30,32
481,2226,11,10,11
481,3138,14,14,14
481,3139,16,15,16
481,3140,16,15,16
481,3141,13,13,14
481,3147,9,9,10
481,3179,13,13,13
481,5602,8,7,7
481,5604,19,13,13
481,5605,5,5,5
481,5643,8,6,6
481,5658,21,19,19
481,5659,6,6,6
481,5664,10,9,10
482,923,9,10,11
482,1275,16,14,16
482,1518,30,28,30
482,1557,13,13,13
482,1601,14,11,12
482,1655,21,19,21
482,2786,27,20,19
482,2788,19,19,21
482,3781,37,35,35
482,6476,18,16,16
484,2251,22,21,22
484,2292,25,25,26
484,2401,-   , -   ,0
484,2886,34,33,34
484,2948,18,17,18
484,3522,25,24,24
484,5154,75,64,66
485,998,7,6,7
485,2425,19,17,17
485,2442,11,10,11
485,4198,11,10,10
485,5149,14,13,13
485,5207,11,11,11
485,5308,6,5,5
485,5372,5,5,4
485,5421,13,13,13
485,5427,11,10,11
485,5452,8,7,8
485,6172,9,8,8
485,6500,14,14,15
488,2396,14,9,9
488,2406,4,4,4
488,3011,6,6,6
488,3104,11,4,4
488,4380,9,8,8
488,4441,9,9,10
488,4546,12,7,6
488,4560,12,7,7
488,5704,13,11,12
488,5758,18,14,13
488,5759,15,6,5
488,6967,12,5,4
488,7299,13,12,12
490,3019,11,10,10
490,3082,7,6,6
490,3083,7,7,7
490,3126,7,7,7
490,3127,10,8,8
490,3128,7,6,6
490,3175,17,15,16
490,3176,15,13,13
490,3740,8,8,8
490,4196,7,7,7
490,4491,16,12,12
490,4747,13,11,11
490,5828,20,17,17
491,3152,8,7,7
491,3153,10,9,9
491,3154,23,22,22
491,3155,9,9,9
491,3172,9,8,8
491,3173,10,10,10
491,4138,9,8,8
491,4139,7,6,6
491,4625,10,9,9
491,4626,12,11,11
491,5855,13,12,12
491,5990,7,6,6
491,5991,11,10,10
491,6585,9,9,9
492,2431,13,12,13
492,2743,4,4,4
492,3593,6,6,6
492,3599,13,12,13
492,4619,10,7,7
492,4654,7,7,7
492,5043,6,4,4
492,5122,5,4,5
492,5780,9,7,7
492,6876,8,7,7
492,6943,8,7,8
492,6975,10,10,10
494,3110,4,4,4
494,4053,8,7,7
494,4054,8,7,7
494,4413,9,8,9
494,4607,10,9,10
494,5408,8,8,8
494,5695,6,6,6
494,5767,6,5,5
494,5804,5,5,5
494,6390,7,6,7
494,6470,7,6,6
496,2840,13,10,10
496,3646,23,8,8
496,3713,7,7,7
496,3724,5,4,4
496,3899,9,8,9
496,4519,8,8,8
496,4525,15,14,14
496,4530,10,9,10
496,5279,12,10,10
496,5291,7,7,7
496,5378,7,6,6
496,6174,9,8,9
497,2328,7,6,6
497,2465,21,16,16
497,2699,7,7,7
497,2731,7,6,6
497,3338,11,9,10
497,3628,10,9,10
497,4145,9,8,8
497,4206,12,10,10
497,4443,9,9,9
497,4445,5,5,5
497,4452,8,6,6
497,5371,8,7,7
497,5813,6,6,6
497,7339,12,10,11
498,3603,6,6,6
498,3605,19,17,17
498,3614,7,6,6
498,3622,9,9,9
498,3959,7,7,7
498,4524,10,12,13
498,5135,13,11,12
498,5183,5,5,5
498,5297,13,9,8
498,5467,9,8,8
498,5734,11,9,10
498,5908,13,12,13
499,3359,10,7,7
499,3504,5,6,6
499,4148,4,4,4
499,4432,9,7,7
499,4848,5,4,4
499,6962,10,4,4
499,7004,11,10,11
499,7062,7,6,6
499,7146,14,14,14
499,7180,10,9,9
499,7296,9,8,9
499,7304,7,7,7
499,7315,9,9,9
500,2414,5,3,3
500,3411,8,7,7
500,3456,15,11,11
500,3600,8,6,6
500,4147,1,2,2
500,4157,5,4,4
500,4545,18,16,16
500,5829,12,12,12
500,7222,8,8,8
500,7235,26,22,21
500,7334,8,7,7
500,7337,14,11,10
500,7340,12,11,11
502,3156,9,8,8
502,3157,9,7,7
502,3299,16,14,14
502,3330,14,10,10
502,3880,7,7,6
502,4184,24,23,24
502,4220,5,5,5
502,4388,7,7,7
502,5754,5,5,5
502,5755,11,10,10
502,6226,17,14,14
502,6798,19,18,18
502,6936,8,8,9
502,7174,4,4,4
502,7177,10,8,8
503,140,53,47,45
503,163,26,24,25
503,214,32,20,19
503,236,10,10,10
503,249,20,18,19
503,275,41,36,37
503,285,16,12,13
503,288,18,13,13
503,364,17,15,15
504,2974,9,8,8
504,2995,3,3,3
504,3198,5,5,5
504,3199,6,4,4
504,3287,3,3,3
504,3521,10,9,9
504,3574,5,5,5
504,4104,8,7,8
504,4182,3,3,3
504,4453,6,6,7
504,5657,5,4,5
504,5963,8,7,8
504,6078,4,4,4
504,6851,5,4,5
504,6966,6,5,5
505,500,108,99,107
505,512,150,130,136
505,964,118,112,120
505,1015,82,78,83
505,2201,153,149,153
505,2612,107,99,104
505,3136,112,103,110
505,3763,97,88,89
505,5717,85,77,82
505,5947,56,53,57
506,508,18,15,15
506,1126,13,9,9
506,1154,6,6,6
506,1198,11,11,11
506,2864,15,13,13
506,3056,15,14,16
506,3057,9,9,9
506,3107,7,7,7
506,4131,9,8,8
506,4162,6,5,5
506,5146,8,8,8
507,2395,7,6,6
507,2880,9,8,9
507,3340,10,10,10
507,3457,9,8,8
507,3508,10,9,8
507,4390,22,16,16
507,4585,11,10,11
507,4655,8,7,7
507,5093,8,7,7
507,5336,7,6,6
507,5364,8,8,8
507,5840,8,7,8
507,6170,10,9,10
507,6942,10,9,10
508,1717,-   , -   ,0
508,1893,-   ,0,0
508,1981,19,15,16
508,2853,4,4,4
508,5779,24,23,24
509,4431,3,5,5
509,5013,7,5,4
509,5014,4,4,4
509,5393,9,8,8
509,6176,9,9,9
509,6233,6,5,5
509,6243,13,10,10
509,6263,7,7,7
509,6264,8,8,8
509,6586,5,5,5
509,6814,12,11,10
509,6828,15,13,13
509,7205,6,6,6
509,7206,3,4,4
510,2632,8,7,8
510,3314,6,6,6
510,3315,7,6,6
510,3604,10,8,8
510,3844,15,14,14
510,3845,5,5,5
510,3846,11,8,8
510,4218,10,10,10
510,4233,7,8,9
510,4275,7,7,7
510,5257,9,7,7
510,5332,5,5,5
510,5349,5,4,5
510,7320,26,21,21
511,1972,-   ,0,0
511,2025,18,15,15
511,2119,23,18,18
511,2989,-   ,0,0
512,2486,7,6,6
