win,store,codeid,barcode,,,
213388240,3227,1219,078742231740006214498466412480,,,
213389200,4484,1220,078742231740006214498467881476,,,
213408795,182,1221,078742231740006214498471502487,,,
213438680,1220,1222,078742231740006214498471914468,,,
213508301,2358,1223,078742231740006214498475404295,,,
213525288,2202,1224,078742231740006214498476202388,,,
213530637,4130,1225,078742231740006214498476741530,,,
213551082,3523,1226,078742231740006214498477188944,,,
213591520,518,1227,078742231740006214498479635886,,,
213612526,2799,1228,078742231740006214498479986321,,,
214361066,563,1229,078742231740006214498487115336,,,
214390458,5234,1230,078742231740006214498493371931,,,
214412624,1340,1231,078742231740006214498493784264,,,
214448597,2846,1232,078742231740006214498495223678,,,
214737005,5443,1233,078742231740006214498501359189,,,
214738396,3253,1234,078742231740006214498508760921,,,
214769646,16,1235,078742231740006214498508947909,,,
214825635,5363,1236,078742231740006214498510342014,,,
214832225,500,1237,078742231740006214498518132224,,,
215013580,2993,1238,078742231740006214498518713713,,,
215034960,992,1239,078742231740006214498518881188,,,
215062678,5348,1240,078742231740006214498520741760,,,
215087470,2479,1241,078742231740006214498525231710,,,
215094401,5384,1242,078742231740006214498527534616,,,
215329357,2956,1243,078742231740006214498527946579,,,
215375686,789,1244,078742231740006214498529945026,,,
215383064,865,1245,078742231740006214498530600984,,,
215406978,5134,1246,078742231740006214498531453561,,,
215438935,4137,1247,078742231740006214498535978480,,,
215564129,542,1248,078742231740006214498540667585,,,
215682480,2439,1249,078742231740006214498542378750,,,
215710096,1074,1250,078742231740006214498544546887,,,
215746643,252,1251,078742231740006214498545170725,,,
215815080,4298,1252,078742231740006214498559363637,,,
215866912,2667,1253,078742231740006214498560196769,,,
215967135,2713,1254,078742231740006214498562078870,,,
216030498,3774,1255,078742231740006214498563537448,,,
216080876,5941,1256,078742231740006214498565879147,,,
216101507,3537,1257,078742231740006214498569042747,,,
216147559,1514,1258,078742231740006214498577205474,,,
216184755,16,1259,078742231740006214498577402919,,,
216223178,3778,1260,078742231740006214498580588492,,,
216244333,1164,1261,078742231740006214498584468594,,,
216335815,615,1262,078742231740006214498589012241,,,
216391001,419,1263,078742231740006214498590678893,,,
216392692,366,1264,078742231740006214498592544165,,,
216393998,1556,1265,078742231740006214498592960502,,,
216431288,2872,1266,078742231740006214498595549873,,,
216524882,5876,1267,078742231740006214498601244056,,,
216536658,2551,1268,078742231740006214498603635542,,,
216580782,3078,1269,078742231740006214498603824347,,,
216605646,1350,1270,078742231740006214498607171046,,,
216630200,5810,1271,078742231740006214498612440667,,,
216648502,4616,1272,078742231740006214498613843957,,,
216658240,838,1273,078742231740006214498614439527,,,
216663651,1996,1274,078742231740006214498619342557,,,
216664282,2086,1275,078742231740006214498621688043,,,
216678392,1731,1276,078742231740006214498623610790,,,
216715749,4588,1277,078742231740006214498624204442,,,
216749414,4336,1278,078742231740006214498624352168,,,
216761181,3180,1279,078742231740006214498625657210,,,
216851203,740,1280,078742231740006214498628131141,,,
216898407,1314,1281,078742231740006214498631093203,,,
217066672,2483,1282,078742231740006214498631714749,,,
217201463,3301,1283,078742231740006214498633024088,,,
217252158,1988,1284,078742231740006214498635082606,,,
217257547,3403,1285,078742231740006214498636646642,,,
217282533,92,1286,078742231740006214498638032975,,,
217460473,1314,1287,078742231740006214498638092570,,,
217470471,5962,1288,078742231740006214498638948050,,,
217516576,5435,1289,078742231740006214498640320729,,,
217776768,2385,1290,078742231740006214498640870772,,,
217844932,1266,1291,078742231740006214498642855026,,,
217916984,513,1292,078742231740006214498645252088,,,
217937765,3517,1293,078742231740006214498645719644,,,
217965319,3523,1294,078742231740006214498646015443,,,
217996692,2362,1295,078742231740006214498646285736,,,
218101486,100,1296,078742231740006214498647194940,,,
218138079,2438,1297,078742231740006214498652394226,,,
218142763,228,1298,078742231740006214498652777799,,,
218196777,3382,1299,078742231740006214498658458151,,,
218243696,3106,1300,078742231740006214498662498542,,,
218250913,778,1301,078742231740006214498663420941,,,
218270167,11,1302,078742231740006214498665018275,,,
218372072,4605,1303,078742231740006214498666752988,,,
218386241,2520,1304,078742231740006214498670798181,,,
218486985,2941,1305,078742231740006214498671300259,,,
218547064,1779,1306,078742231740006214498673084386,,,
218618829,2362,1307,078742231740006214498673210325,,,
218665256,2508,1308,078742231740006214498675056823,,,
218705753,2003,1309,078742231740006214498676646193,,,
218737351,930,1310,078742231740006214498678129684,,,
218839831,1180,1311,078742231740006214498681376671,,,
218899913,148,1312,078742231740006214498685348550,,,
218908728,2459,1313,078742231740006214498686747678,,,
218933313,2105,1314,078742231740006214498688629690,,,
218975910,4137,1315,078742231740006214498688982921,,,
218984107,1717,1316,078742231740006214498689192237,,,
218995453,2418,1317,078742231740006214498691571876,,,
219000512,2847,1318,078742231740006214498693583078,,,
219016433,5035,1319,078742231740006214498696506217,,,
219021829,5301,1320,078742231740006214498698117038,,,
219043180,1035,1321,078742231740006214498701432413,,,
219095813,5210,1322,078742231740006214498702564520,,,
219164105,5300,1323,078742231740006214498704607208,,,
219278682,964,1324,078742231740006214498706085904,,,
219367036,3741,1325,078742231740006214498707789314,,,
219380974,1801,1326,078742231740006214498711279248,,,
219406324,5054,1327,078742231740006214498711333042,,,
219428219,1849,1328,078742231740006214498713819227,,,
219496128,731,1329,078742231740006214498713955870,,,
219534342,5962,1330,078742231740006214498717247536,,,
219542533,2588,1331,078742231740006214498717467399,,,
219626994,5014,1332,078742231740006214498718505433,,,
219631526,3372,1333,078742231740006214498719290880,,,
219660557,944,1334,078742231740006214498721658146,,,
219740367,522,1335,078742231740006214498725520904,,,
219741753,228,1336,078742231740006214498726299973,,,
219744719,5858,1337,078742231740006214498726582252,,,
219755838,103,1338,078742231740006214498728676802,,,
219757259,5461,1339,078742231740006214498731150039,,,
219822068,243,1340,078742231740006214498732143068,,,
219853419,5312,1341,078742231740006214498737417686,,,
219961338,2781,1342,078742231740006214498738470151,,,
219984642,2913,1343,078742231740006214498740185474,,,
219984775,2073,1344,078742231740006214498743998056,,,
220006556,1082,1345,078742231740006214498746707383,,,
220039344,2517,1346,078742231740006214498748586184,,,
220049021,723,1347,078742231740006214498756741680,,,
220060542,2110,1348,078742231740006214498759450064,,,
220126961,129,1349,078742231740006214498760565457,,,
220153285,2564,1350,078742231740006214498760643903,,,
220166158,359,1351,078742231740006214498761277914,,,
220399642,3702,1352,078742231740006214498761569140,,,
220406640,426,1353,078742231740006214498764209670,,,
220417761,5425,1354,078742231740006214498765791444,,,
220461519,520,1355,078742231740006214498772611709,,,
220477329,1,1356,078742231740006214498774613946,,,
220494999,12,1357,078742231740006214498777626912,,,
220502166,3391,1358,078742231740006214498778064270,,,
220555733,1082,1359,078742231740006214498778090628,,,
220566489,4323,1360,078742231740006214498778762663,,,
220575278,3805,1361,078742231740006214498781637364,,,
220583990,5191,1362,078742231740006214498782978275,,,
220586378,100,1363,078742231740006214498783670602,,,
220586785,904,1364,078742231740006214498784214816,,,
220611777,2081,1365,078742231740006214498784378910,,,
220653343,4531,1366,078742231740006214498784871698,,,
220703371,5402,1367,078742231740006214498785564557,,,
220706235,315,1368,078742231740006214498790228756,,,
220715360,3595,1369,078742231740006214498790256270,,,
220715478,3837,1370,078742231740006214498795598075,,,
220747334,1912,1371,078742231740006214498796897400,,,
220752307,1900,1372,078742231740006214498797650858,,,
220758634,1801,1373,078742231740006214498798021803,,,
220973483,1578,1374,078742231740006214498799396090,,,
221012221,3151,1375,078742231740006214498801166659,,,
221101209,2204,1376,078742231740006214498801386781,,,
221120437,3266,1377,078742231740006214498806054195,,,
221134594,2445,1378,078742231740006214498807557430,,,
221149738,4273,1379,078742231740006214498807784822,,,
221160448,916,1380,078742231740006214498807845211,,,
221170574,5340,1381,078742231740006214498808629808,,,
221174524,836,1382,078742231740006214498808807346,,,
221185774,405,1383,078742231740006214498810639400,,,
221324153,1539,1384,078742231740006214498812483486,,,
221329736,3728,1385,078742231740006214498813256746,,,
221351241,2751,1386,078742231740006214498814815142,,,
221449031,3199,1387,078742231740006214498815276659,,,
221462564,192,1388,078742231740006214498815959813,,,
221511304,913,1389,078742231740006214498820883388,,,
221533076,5462,1390,078742231740006214498824488842,,,
221570001,2154,1391,078742231740006214498830108890,,,
221582442,3877,1392,078742231740006214498830189462,,,
221607691,3415,1393,078742231740006214498833115072,,,
221609155,3627,1394,078742231740006214498836864840,,,
221609643,2437,1395,078742231740006214498837831883,,,
221609731,3864,1396,078742231740006214498838415743,,,
221636196,1348,1397,078742231740006214498843561359,,,
221647249,849,1398,078742231740006214498844878468,,,
221782293,2136,1399,078742231740006214498848349138,,,
221908537,1090,1400,078742231740006214498850423108,,,
222016385,260,1401,078742231740006214498850628893,,,
222065101,659,1402,078742231740006214498855172203,,,
222097196,5717,1403,078742231740006214498858771106,,,
222126776,19,1404,078742231740006214498859921981,,,
222191284,673,1405,078742231740006214498862239935,,,
222201965,7156,1406,078742231740006214498863072954,,,
222210359,1043,1407,078742231740006214498863246125,,,
222231159,685,1408,078742231740006214498865361952,,,
222250675,2804,1409,078742231740006214498867847503,,,
222264351,169,1410,078742231740006214498874289918,,,
222272058,3383,1411,078742231740006214498874449300,,,
222283468,3163,1412,078742231740006214498883437468,,,
222351873,817,1413,078742231740006214498888521511,,,
222363539,1578,1414,078742231740006214498894725112,,,
222385018,4299,1415,078742231740006214498895748561,,,
222425446,261,1416,078742231740006214498897502091,,,
222433079,3311,1417,078742231740006214498898533779,,,
222483206,1863,1418,078742231740006214498900970756,,,
222494288,3877,1419,078742231740006214498902537416,,,
222535606,649,1420,078742231740006214498905223068,,,
222598993,3266,1421,078742231740006214498906191532,,,
222606163,564,1422,078742231740006214498906436020,,,
222615091,4166,1423,078742231740006214498906732311,,,
222620323,2772,1424,078742231740006214498907957180,,,
222649033,695,1425,078742231740006214498909906192,,,
222692617,5293,1426,078742231740006214498911925416,,,
222712146,472,1427,078742231740006214498913746401,,,
222742590,992,1428,078742231740006214498913765240,,,
222816850,4332,1429,078742231740006214498915349645,,,
222827441,3276,1430,078742231740006214498917602610,,,
222879095,2734,1431,078742231740006214498919385765,,,
222893910,2427,1432,078742231740006214498919668983,,,
222932049,1645,1433,078742231740006214498921607137,,,
222957495,2154,1434,078742231740006214498921857423,,,
222960532,3400,1435,078742231740006214498922939507,,,
223011835,5174,1436,078742231740006214498923248035,,,
223028393,100,1437,078742231740006214498926234801,,,
223107613,5709,1438,078742231740006214498926501066,,,
223156945,2360,1439,078742231740006214498927446819,,,
223168225,6477,1440,078742231740006214498928650030,,,
223182090,967,1441,078742231740006214498930578406,,,
223188342,762,1442,078742231740006214498932929870,,,
223223161,5080,1443,078742231740006214498933954695,,,
223245561,1148,1444,078742231740006214498937996028,,,
223255602,2221,1445,078742231740006214498951072503,,,
223264409,2065,1446,078742231740006214498952015524,,,
223290802,4323,1447,078742231740006214498952157438,,,
223291815,3435,1448,078742231740006214498953069623,,,
223320873,1103,1449,078742231740006214498954282937,,,
223386268,2281,1450,078742231740006214498955431099,,,
223399614,2065,1451,078742231740006214498958511532,,,
223408690,3372,1452,078742231740006214498960140906,,,
223439630,992,1453,078742231740006214498960452833,,,
223502224,400,1454,078742231740006214498961891934,,,
223550843,3477,1455,078742231740006214498962972414,,,
223570913,336,1456,078742231740006214498963327460,,,
223619461,5814,1457,078742231740006214498963416605,,,
223636427,526,1458,078742231740006214498968638829,,,
223655937,3588,1459,078742231740006214498968902279,,,
223663754,5447,1460,078742231740006214498970901410,,,
223716773,304,1461,078742231740006214498971003219,,,
223759647,2360,1462,078742231740006214498973718779,,,
223838284,3008,1463,078742231740006214498975009513,,,
223971807,4506,1464,078742231740006214498975337209,,,
223990836,2472,1465,078742231740006214498981005816,,,
223998300,3771,1466,078742231740006214498983487130,,,
224015455,2360,1467,078742231740006214498984436013,,,
224067284,5275,1468,078742231740006214498985075316,,,
224086214,436,1469,078742231740006214498987628585,,,
224117417,8,1470,078742231740006214498990392354,,,
224119480,1438,1471,078742231740006214498991392967,,,
224122227,5244,1472,078742231740006214498994338286,,,
224149596,1071,1473,078742231740006214498994771211,,,
224180718,992,1474,078742231740006214498995885644,,,
224198913,1578,1475,078742231740006214498998264532,,,
224203003,1187,1476,078742231740006214499002508034,,,
224251479,2475,1477,078742231740006214499002610135,,,
224316998,1912,1478,078742231740006214499002990313,,,
224344271,144,1479,078742231740006214499003028394,,,
224436267,3308,1480,078742231740006214499003772384,,,
224518666,3372,1481,078742231740006214499004088561,,,
224534876,3897,1482,078742231740006214499004696337,,,
224692920,622,1483,078742231740006214499008979645,,,
224707844,3799,1484,078742231740006214499010000013,,,
224708507,2740,1485,078742231740006214499011863302,,,
224730420,3362,1486,078742231740006214499012224619,,,
224739814,265,1487,078742231740006214499013173485,,,
224768488,7290,1488,078742231740006214499015006675,,,
224833648,1835,1489,078742231740006214499015469611,,,
224852695,5435,1490,078742231740006214499015890575,,,
224857994,1053,1491,078742231740006214499016277150,,,
225012957,2825,1492,078742231740006214499016650985,,,
225062343,1712,1493,078742231740006214499018523136,,,
225090420,894,1494,078742231740006214499019458762,,,
225095495,3804,1495,078742231740006214499025334740,,,
225139663,1709,1496,078742231740006214499026394005,,,
225191618,1177,1497,078742231740006214499026880307,,,
225191744,1341,1498,078742231740006214499029088347,,,
225292747,400,1499,078742231740006214499030854035,,,
225298956,5220,1500,078742231740006214499032263638,,,
225497358,5293,1501,078742231740006214499034110911,,,
225509010,5398,1502,078742231740006214499035055965,,,
225516357,1015,1503,078742231740006214499035323193,,,
225584693,5344,1504,078742231740006214499035744841,,,
225637295,5447,1505,078742231740006214499046698877,,,
225668914,2166,1506,078742231740006214499046801383,,,
225669399,7181,1507,078742231740006214499048557508,,,
225685153,746,1508,078742231740006214499051109526,,,
225729343,5293,1509,078742231740006214499051187268,,,
225822567,787,1510,078742231740006214499051599489,,,
225938746,1446,1511,078742231740006214499053886389,,,
225951639,1711,1512,078742231740006214499055746154,,,
226030031,381,1513,078742231740006214499057025590,,,
226083553,739,1514,078742231740006214499059732620,,,
226112343,1451,1515,078742231740006214499062102557,,,
226214815,1265,1516,078742231740006214499063236904,,,
226284281,5363,1517,078742231740006214499067112007,,,
226321334,2081,1518,078742231740006214499070154292,,,
226348492,1626,1519,078742231740006214499072914456,,,
226351771,6936,1520,078742231740006214499073096023,,,
226353741,3835,1521,078742231740006214499073361319,,,
226367618,1130,1522,078742231740006214499075349600,,,
226421253,5612,1523,078742231740006214499076537534,,,
226446465,1185,1524,078742231740006214499077036690,,,
226459561,4648,1525,078742231740006214499077638865,,,
226493270,1459,1526,078742231740006214499080210730,,,
226716367,2082,1527,078742231740006214499083594145,,,
226746629,5293,1528,078742231740006214499084128404,,,
226817770,1488,1529,078742231740006214499084372077,,,
226877853,2777,1530,078742231740006214499084838869,,,
226997888,196,1531,078742231740006214499086295934,,,
227027375,388,1532,078742231740006214499086763381,,,
227146033,3403,1533,078742231740006214499089572999,,,
227180666,5781,1534,078742231740006214499091538017,,,
227279372,296,1535,078742231740006214499091797874,,,
227535059,2527,1536,078742231740006214499094764112,,,
227554593,725,1537,078742231740006214499097430606,,,
228064450,354,1538,078742231740006214499097674335,,,
228081982,196,1539,078742231740006214499099584420,,,
228148254,5118,1540,078742231740006214499100499423,,,
228193859,1768,1541,078742231740006214499101665084,,,
228236469,615,1542,078742231740006214499106527765,,,
228301896,1159,1543,078742231740006214499107936710,,,
228445521,5156,1544,078742231740006214499111853828,,,
228496370,404,1545,078742231740006214499113697768,,,
228570209,2105,1546,078742231740006214499114740239,,,
228637257,860,1547,078742231740006214499115496910,,,
228652026,5781,1548,078742231740006214499120633736,,,
228716730,3371,1549,078742231740006214499121893387,,,
228796143,1120,1550,078742231740006214499124643343,,,
228796368,1,1551,078742231740006214499125339661,,,
228835413,1,1552,078742231740006214499127116525,,,
228842925,1492,1553,078742231740006214499127874917,,,
228867986,1000,1554,078742231740006214499128433141,,,
228883228,1026,1555,078742231740006214499129264971,,,
228883335,765,1556,078742231740006214499133880546,,,
228891827,3476,1557,078742231740006214499133952115,,,
228892291,2692,1558,078742231740006214499136954266,,,
228917611,4473,1559,078742231740006214499137130251,,,
228960644,5416,1560,078742231740006214499138456364,,,
228971418,2555,1561,078742231740006214499148851858,,,
229009434,1988,1562,078742231740006214499149357150,,,
229015827,4392,1563,078742231740006214499149367237,,,
229045963,1446,1564,078742231740006214499152234916,,,
229060554,742,1565,078742231740006214499153390960,,,
229071711,1960,1566,078742231740006214499157994703,,,
229101674,1118,1567,078742231740006214499161348191,,,
229145559,3136,1568,078742231740006214499162923370,,,
229160628,1801,1569,078742231740006214499162957570,,,
229171172,2667,1570,078742231740006214499163073014,,,
229189481,4383,1571,078742231740006214499169352613,,,
229200245,1955,1572,078742231740006214499173391907,,,
229200320,2050,1573,078742231740006214499173861636,,,
229206458,54,1574,078742231740006214499174289462,,,
229239183,5612,1575,078742231740006214499176045827,,,
229243047,967,1576,078742231740006214499176322823,,,
229244310,1960,1577,078742231740006214499176825924,,,
229251567,4383,1578,078742231740006214499179919967,,,
229259836,2231,1579,078742231740006214499181471979,,,
229265986,2360,1580,078742231740006214499185541143,,,
229266091,477,1581,078742231740006214499186134073,,,
229266167,2050,1582,078742231740006214499186867409,,,
229278042,992,1583,078742231740006214499187751824,,,
229278209,388,1584,078742231740006214499196468617,,,
229278223,2250,1585,078742231740006214499198804810,,,
229281097,3219,1586,078742231740006214499200281455,,,
229286680,3473,1587,078742231740006214499200352509,,,
229293385,3471,1588,078742231740006214499201383343,,,
229299280,2804,1589,078742231740006214499201415092,,,
229299791,1686,1590,078742231740006214499203791932,,,
229299809,148,1591,078742231740006214499204054409,,,
229302862,284,1592,078742231740006214499206403147,,,
229303144,5293,1593,078742231740006214499207354821,,,
229308501,1555,1594,078742231740006214499211830831,,,
229308793,2920,1595,078742231740006214499215348302,,,
229309605,880,1596,078742231740006214499216030153,,,
229310097,1981,1597,078742231740006214499223317592,,,
229324155,2252,1598,078742231740006214499223477331,,,
229325082,5130,1599,078742231740006214499228182053,,,
229329839,5686,1600,078742231740006214499233799668,,,
229351953,159,1601,078742231740006214499235539188,,,
229352277,200,1602,078742231740006214499236633139,,,
229353336,2799,1603,078742231740006214499240479446,,,
229353473,328,1604,078742231740006214499241662347,,,
229354290,2766,1605,078742231740006214499244513080,,,
229354461,82,1606,078742231740006214499246131149,,,
229359405,1318,1607,078742231740006214499250064524,,,
229364708,5070,1608,078742231740006214499250964978,,,
229380231,1374,1609,078742231740006214499251196329,,,
229387835,12,1610,078742231740006214499251331981,,,
229388255,4358,1611,078742231740006214499256811197,,,
229394822,1474,1612,078742231740006214499257059076,,,
229395581,5343,1613,078742231740006214499259287606,,,
229427889,1810,1614,078742231740006214499261906361,,,
229428236,220,1615,078742231740006214499263594548,,,
229429283,5293,1616,078742231740006214499270041251,,,
229432499,3796,1617,078742231740006214499272964696,,,
229445829,2300,1618,078742231740006214499282445176,,,
229445885,3035,1619,078742231740006214499288086692,,,
229447584,1852,1620,078742231740006214499292472260,,,
229455826,1495,1621,078742231740006214499292996032,,,
229460703,277,1622,078742231740006214499293135443,,,
229461713,2884,1623,078742231740006214499296467780,,,
229466575,958,1624,078742231740006214499296782371,,,
229466986,2587,1625,078742231740006214499300715162,,,
229473694,4438,1626,078742231740006214499302968026,,,
229474744,517,1627,078742231740006214499306748405,,,
229485390,1838,1628,078742231740006214499307373440,,,
229500070,5104,1629,078742231740006214499308686833,,,
229501494,3783,1630,078742231740006214499309170054,,,
229501917,3621,1631,078742231740006214499312042380,,,
229502046,4132,1632,078742231740006214499312436018,,,
229503724,1717,1633,078742231740006214499315407335,,,
229507112,4101,1634,078742231740006214499315420487,,,
229510982,1893,1635,078742231740006214499316377744,,,
229510983,3351,1636,078742231740006214499317444474,,,
229514555,5363,1637,078742231740006214499320381480,,,
229522515,2427,1638,078742231740006214499320850100,,,
229523008,3473,1639,078742231740006214499326023026,,,
229525609,5781,1640,078742231740006214499326372907,,,
229525620,5930,1641,078742231740006214499327470441,,,
229529470,1203,1642,078742231740006214499327498085,,,
229537430,3180,1643,078742231740006214499329970116,,,
229544047,2732,1644,078742231740006214499332001753,,,
229544480,5876,1645,078742231740006214499333091186,,,
229548112,5305,1646,078742231740006214499334208548,,,
229548232,4191,1647,078742231740006214499337482385,,,
229548233,5115,1648,078742231740006214499337491456,,,
229548435,5447,1649,078742231740006214499337636168,,,
229551774,4223,1650,078742231740006214498030592360,,,
229554464,3118,1651,078742231740006214498034974400,,,
229555095,3402,1652,078742231740006214498036954682,,,
229555261,2842,1653,078742231740006214498039479249,,,
229557916,745,1654,078742231740006214498044100711,,,
229562242,1915,1655,078742231740006214498048481755,,,
229570083,5147,1656,078742231740006214498050513071,,,
229570094,1800,1657,078742231740006214498056798918,,,
229570389,6964,1658,078742231740006214498057167429,,,
229570473,2786,1659,078742231740006214498059108062,,,
229575272,1893,1660,078742231740006214498061388703,,,
229577283,3710,1661,078742231740006214498062452674,,,
229577858,1586,1662,078742231740006214498064036959,,,
229580881,6968,1663,078742231740006214498064513295,,,
229580890,317,1664,078742231740006214498065139955,,,
229588059,220,1665,078742231740006214498067547411,,,
229590934,3364,1666,078742231740006214498067586066,,,
229591165,5867,1667,078742231740006214498067796847,,,
229597968,1009,1668,078742231740006214498073949259,,,
229601649,1094,1669,078742231740006214498076080054,,,
229601708,5234,1670,078742231740006214498076173561,,,
229602133,5781,1671,078742231740006214498076782466,,,
229616454,2517,1672,078742231740006214498077533981,,,
229616491,5012,1673,078742231740006214498077756215,,,
229619595,1933,1674,078742231740006214498081143564,,,
229619629,5781,1675,078742231740006214498083868298,,,
229619707,1911,1676,078742231740006214498087041789,,,
229623732,671,1677,078742231740006214498094260623,,,
229624119,2357,1678,078742231740006214498094662337,,,
229629922,1871,1679,078742231740006214498097392248,,,
229631506,5935,1680,078742231740006214498097515094,,,
229635589,5293,1681,078742231740006214498099072352,,,
229635594,5293,1682,078742231740006214498100763444,,,
229635734,5293,1683,078742231740006214498104203692,,,
229639511,5150,1684,078742231740006214498108059017,,,
229639528,4553,1685,078742231740006214498108084489,,,
229639761,2003,1686,078742231740006214498108149497,,,
229646097,526,1687,078742231740006214498109039203,,,
229647719,3114,1688,078742231740006214498110426442,,,
229647741,5402,1689,078742231740006214498117443559,,,
229658059,5867,1690,078742231740006214498118210652,,,
229664829,5293,1691,078742231740006214498119245325,,,
229666246,3008,1692,078742231740006214498120035869,,,
229672511,16,1693,078742231740006214498120144223,,,
229677706,3114,1694,078742231740006214498123315099,,,
229677760,5293,1695,078742231740006214498124334632,,,
229696293,2357,1696,078742231740006214498125261008,,,
229703752,1869,1697,078742231740006214498125473953,,,
229704566,4450,1698,078742231740006214498125548116,,,
229708486,5251,1699,078742231740006214498125950977,,,
229729256,17,1700,078742231740006214498127705087,,,
229729315,3783,1701,078742231740006214498127769149,,,
229730708,1833,1702,078742231740006214498128847885,,,
229735891,1559,1703,078742231740006214498129322951,,,
229741432,3044,1704,078742231740006214498135271091,,,
229752893,1708,1705,078742231740006214498136662617,,,
229788795,1717,1706,078742231740006214498138203668,,,
229795521,48,1707,078742231740006214498139185391,,,
229800129,2697,1708,078742231740006214498141206533,,,
229800979,1245,1709,078742231740006214498142066841,,,
229822516,5228,1710,078742231740006214498148822389,,,
229822932,2393,1711,078742231740006214498151500333,,,
229823876,3383,1712,078742231740006214498152844543,,,
229840556,1390,1713,078742231740006214498152891131,,,
229840627,2552,1714,078742231740006214498153019083,,,
229847572,2065,1715,078742231740006214498153099870,,,
229861908,5293,1716,078742231740006214498154570183,,,
229861949,5293,1717,078742231740006214498154763462,,,
229862013,5293,1718,078742231740006214498156571780,,,
229862076,2003,1719,078742231740006214498157056139,,,
229862077,5293,1720,078742231740006214498158253759,,,
229862780,5293,1721,078742231740006214498160607499,,,
229862940,5293,1722,078742231740006214498160735656,,,
229863282,5293,1723,078742231740006214498160971701,,,
229866891,1293,1724,078742231740006214498161367061,,,
229868245,2526,1725,078742231740006214498162660207,,,
229871524,3455,1726,078742231740006214498164062837,,,
229874696,3425,1727,078742231740006214498170913473,,,
229892242,2316,1728,078742231740006214498171787053,,,
229892428,1495,1729,078742231740006214498172754952,,,
229895550,4556,1730,078742231740006214498174729351,,,
229917885,2929,1731,078742231740006214498180235193,,,
229918639,1692,1732,078742231740006214498185669716,,,
229922710,5293,1733,078742231740006214498187145032,,,
229924564,5293,1734,078742231740006214498187943716,,,
229942129,408,1735,078742231740006214498189702746,,,
229946026,2204,1736,078742231740006214498194467556,,,
229946555,5022,1737,078742231740006214498194625426,,,
229946666,361,1738,078742231740006214498196944601,,,
229947278,5293,1739,078742231740006214498198540269,,,
229949523,5091,1740,078742231740006214498198662308,,,
229958058,3520,1741,078742231740006214498199414789,,,
229964718,835,1742,078742231740006214498202725175,,,
229965268,2838,1743,078742231740006214498206739650,,,
229965358,3781,1744,078742231740006214498207095425,,,
229970076,3301,1745,078742231740006214498209852431,,,
229970483,1801,1746,078742231740006214498210569002,,,
229970543,3035,1747,078742231740006214498211084413,,,
229970775,6998,1748,078742231740006214498213230823,,,
229970808,2920,1749,078742231740006214498223799798,,,
229974555,5486,1750,078742231740006214498224284637,,,
229974620,500,1751,078742231740006214498226963562,,,
229974771,3897,1752,078742231740006214498230408426,,,
229975000,5201,1753,078742231740006214498232395902,,,
229975763,3748,1754,078742231740006214498235088018,,,
229985729,925,1755,078742231740006214498236422992,,,
229986106,5944,1756,078742231740006214498238092467,,,
229986316,3008,1757,078742231740006214498245736249,,,
229992680,2955,1758,078742231740006214498248504288,,,
229992737,17,1759,078742231740006214498251091375,,,
229992738,2913,1760,078742231740006214498254261047,,,
229992772,5841,1761,078742231740006214498257912701,,,
229992980,444,1762,078742231740006214498259285220,,,
229993063,5022,1763,078742231740006214498267590629,,,
229993100,2508,1764,078742231740006214498267760988,,,
229993110,2132,1765,078742231740006214498269388299,,,
229997813,2847,1766,078742231740006214498271491361,,,
230002064,1172,1767,078742231740006214498277319935,,,
230006320,1066,1768,078742231740006214498278247139,,,
230006588,5965,1769,078742231740006214498279059916,,,
230020438,2923,1770,078742231740006214498281331232,,,
230024572,212,1771,078742231740006214498283356745,,,
230024633,3166,1772,078742231740006214498285003240,,,
230025083,1105,1773,078742231740006214498285839962,,,
230025105,1225,1774,078742231740006214498291121425,,,
230027120,4231,1775,078742231740006214498299509628,,,
230028396,5898,1776,078742231740006214498302946608,,,
230028744,2781,1777,078742231740006214498304246685,,,
230028863,3226,1778,078742231740006214498307634829,,,
230028934,3403,1779,078742231740006214498308903737,,,
230028936,1811,1780,078742231740006214498315961517,,,
230039120,467,1781,078742231740006214498318451988,,,
230039533,5293,1782,078742231740006214498319306902,,,
230039617,990,1783,078742231740006214498319885550,,,
230047111,4256,1784,078742231740006214498322645021,,,
230047454,1846,1785,078742231740006214498324694372,,,
230047765,221,1786,078742231740006214498327427889,,,
230047903,139,1787,078742231740006214498330441236,,,
230051534,217,1788,078742231740006214498333303121,,,
230051790,5293,1789,078742231740006214498341283146,,,
230052046,1559,1790,078742231740006214498343752433,,,
230057310,5753,1791,078742231740006214498347862521,,,
230057316,3538,1792,078742231740006214498348784767,,,
230057600,1584,1793,078742231740006214498348841410,,,
230057983,5968,1794,078742231740006214498349242131,,,
230063739,1686,1795,078742231740006214498352662286,,,
230064813,551,1796,078742231740006214498352740004,,,
230069405,500,1797,078742231740006214498353972932,,,
230069452,823,1798,078742231740006214498354226453,,,
230069470,73,1799,078742231740006214498357121568,,,
230072819,1291,1800,078742231740006214498359443214,,,
230073074,8378,1801,078742231740006214498359903149,,,
230073357,395,1802,078742231740006214498364281980,,,
230083795,2592,1803,078742231740006214498364610496,,,
230087023,1071,1804,078742231740006214498364669965,,,
230090234,2475,1805,078742231740006214498364905804,,,
230090444,2890,1806,078742231740006214498365303844,,,
