Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments,
25,22,Electric Mattress Pad,Full Endcap,1,41,,
25,71,Big Joe bean Bag Assortment,Full Stack,1,41,,
25,71,AK FOAM CHAIR ASSORTMENT,Full Stack,1,41,,
25,82,Handy Heater Feature,Half Stack,1,41,,
25,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
25,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
25,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,2,41,,
25,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
26,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
26,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
26,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
26,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
26,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
27,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
27,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,1,41,,
27,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
27,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
27,17,MS 50pk Tealights - 270pc,Quarter Stack,1,41,,
27,17,Teddy Pillow PDQ Pillow,Train,1,41,,
27,40,Alka seltzer PDQ,Half Endcap,1,41,,
27,40,Airborne 4 way PDQ,4-way,1,41,,
27,71,Big Joe bean Bag Assortment,Full Stack,1,41,,
27,82,Plush,Half Stack,1,41,,
27,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
27,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
27,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
27,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
27,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
27,96,Stella Rosa Wine 5pk VAP,Half Endcap,1,41,,
27,97,AL DBLCRME BRIE 8OZ 42,Bunker,1,41,,
27,97,PRES RONDELE GH 6.5 42,Bunker,1,41,,
28,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
28,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,1,41,,
28,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
28,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
28,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
28,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
28,40,Airborne 4 way PDQ,4-way,1,41,,
28,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
28,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
28,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
28,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
28,97,PRES RONDELE GH 6.5 42,Bunker,1,41,,
28,97,PRES RONDELE GV 6.5 42,Bunker,1,41,,
29,14,288PC Nylon Dump Bin,Half Stack,1,41,,
29,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,2,41,,
29,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
29,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
29,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
29,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
29,14,52pc PW Holiday Bake & Store PLT,Half Stack,2,41,,
29,22,Hooded Throw Wrap / 75 units,PDQ,1,41,,
29,23,Cold Front Heavy Winter Assorted/108,Full Endcap,1,41,,
29,82,Star Shower,Half Stack,1,41,,
29,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
29,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
29,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,2,41,,
29,93,SHRMP 1/2 MOON 20OZ,Bunker,2,41,,
29,96,Wine Champagne 6pk Giftset,Full Endcap,1,41,,
30,22,Electric Mattress Pad,Full Endcap,1,41,,
30,40,Alka seltzer PLus,SK,1,41,,
30,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
31,32,Pretty Little Things 240,SK,1,41,,
31,71,"Mainstays Folding XL Oversized Tray Table, Rustic",Full Endcap,1,41,,
31,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
31,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,1,41,,
31,7,"Care Bears 14"" Plush Always Here 48pc",Half Endcap,1,41,,
31,7,"Care Bears 14"" Plush Calming Heart 48pc",Half Endcap,1,41,,
31,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
31,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
31,13,MCME $5 Side Kick,SK,2,41,,
31,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,1,41,,
31,17,Teddy Pillow PDQ Pillow,Train,1,41,,
31,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,1,41,,
31,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
31,22,Sherpa Backed Present Wrapped 46x60 Throw/ 24pcs,PDQ,1,41,,
31,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
31,40,Chapstick 108pc Qbin,Q-Bin,1,41,,
31,40,Airborne 4 way PDQ,4-way,1,41,,
31,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
31,82,Handy Heater Feature,Half Stack,1,41,,
31,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
31,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
31,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
31,96,Stella Rosa Wine 5pk VAP,Half Endcap,2,41,,
32,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
32,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,2,41,,
32,20,Hooded Towel Wrap / 96 units,PDQ,2,41,,
32,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,2,41,,
32,22,Hooded Throw Wrap / 75 units,PDQ,2,41,,
32,22,2 piece Hoodiwink - Throw + Hood / 75 units,PDQ,2,41,,
32,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,2,41,,
32,22,Sherpa Backed Present Wrapped 46x60 Throw/ 24pcs,PDQ,1,41,,
32,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,2,41,,
32,23,Cold Front Winter Headwear Assorted/ 300,Full Endcap,1,41,,
32,23,Wm3-016-C409yb/48PC Down Jacket and Flannel Jacket,4-way,2,41,,
32,23,Cold Front Heavy Winter Assorted/108,Full Endcap,1,41,,
32,23,WM3-013-1118YB/48PC Board Parka and Shell Jacket,4-way,2,41,,
32,23,Cold Front Midweight Winter Assorted/216,Full Endcap,1,41,,
32,31,Swiss Tech Ski Gloves & Headwear Pallet,Half Stack,1,41,,
32,40,Alka seltzer PLus,SK,1,41,,
32,40,Alka seltzer PDQ,Half Endcap,1,41,,
32,40,Airborne 4 way PDQ,4-way,1,41,,
32,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
32,92,Hellmann's Mayo 480PC 30oz,Full Stack,2,41,,
32,95,Ocean Spray 64oz 60case Pallet,Full Stack,2,41,,
32,95,Welch's Six Flavor Sparkling Pallet,Full Stack,4,41,,
32,95,Martinelli Display 5 Flavor Pallet,Full Stack,4,41,,
33,14,Beautiful Stand Mixer-White,Full Endcap,1,41,,
33,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
33,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
33,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
33,22,Sherpa Backed Present Wrapped 46x60 Throw/ 24pcs,PDQ,2,41,,
33,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
34,2,Working Hands Combo 26pc,SK,1,41,,
34,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,1,41,,
34,20,Hooded Towel Wrap / 96 units,PDQ,1,41,,
34,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
35,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
35,2,Dr. Squatch Pine Tar PDQ 56pc,PDQ,1,41,,
35,2,Dr. Squatch Fresh Falls Bar Soap PDQ 56pc,PDQ,1,41,,
35,2,Dr. Squatch Wood Barrel Bourbon PDQ 56pc,PDQ,1,41,,
35,2,Dr. Squatch Birchwood Breeze PDQ 56pc,PDQ,1,41,,
35,11,Command Outdoor Light Clip,SK,2,41,,
35,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,6,41,,
35,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
35,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,1,41,,
35,22,2 piece Hoodiwink - Throw + Hood / 75 units,PDQ,1,41,,
35,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
35,22,Hooded Throw Wrap / 75 units,PDQ,1,41,,
35,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
35,40,Airborne 4 way PDQ,4-way,1,41,,
36,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
36,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,1,41,,
36,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
36,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
36,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
36,22,24in Large Squishy Plush Pillow Buddies/ 40pcs,PDQ,1,41,,
36,71,AK FOAM CHAIR ASSORTMENT,Full Stack,1,41,,
36,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
36,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
36,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
37,2,Dr. Squatch Pine Tar PDQ 56pc,PDQ,1,41,,
37,2,Dr. Squatch Fresh Falls Bar Soap PDQ 56pc,PDQ,1,41,,
37,2,Dr. Squatch Wood Barrel Bourbon PDQ 56pc,PDQ,1,41,,
37,2,Dr. Squatch Birchwood Breeze PDQ 56pc,PDQ,1,41,,
37,7,1/2 PALLET MODELKITS / 105 PCS,Half Stack,1,41,,
37,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
37,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
37,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
37,22,28pc Mossy Oak Comforter Sets & Mossy Oak Sheet Set Assortment,Full Endcap,1,41,,
37,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,1,41,,
37,22,2 piece Hoodiwink - Throw + Hood / 75 units,PDQ,1,41,,
37,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
37,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
37,22,Sherpa Backed Present Wrapped 46x60 Throw/ 24pcs,PDQ,1,41,,
37,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,4,41,,
37,71,"Clear Acrylic Office Chair, 4",Full Endcap,2,41,,
37,71,AK FOAM CHAIR ASSORTMENT,Full Stack,1,41,,
37,82,Dude Perfect,Half Stack,1,41,,
37,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
37,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
37,93,SHRMP 1/2 MOON 20OZ,Bunker,2,41,,
37,95,8z 4pk half pallet Winter LTO - Pear Cinnamon,Half Stack,1,41,,
37,96,Stella Rosa Wine 5pk VAP,Half Endcap,2,41,,
38,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,1,41,,
38,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
38,40,Airborne 4 way PDQ,4-way,1,41,,
38,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
38,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
39,14,288PC Nylon Dump Bin,Half Stack,1,41,,
39,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
39,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
39,17,Teddy Pillow PDQ Pillow,Train,1,41,,
39,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
39,40,Airborne 19pc sidekick,SK,1,41,,
39,40,Airborne 4 way PDQ,4-way,1,41,,
39,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
39,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
40,11,HART 4pk Black Sharp Tip Marker Set,SK,1,41,,
40,11,HART 25' Autolock Tape,SK,1,41,,
40,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
40,13,Swiffer WetJet SK PDQ,PDQ,1,41,,
40,13,Swiffer Sweeper SK PDQ,PDQ,2,41,,
40,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,3,41,,
40,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,1,41,,
40,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,2,41,,
40,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
40,17,Top Holiday Saints 1/4 Stack - 360pc,Quarter Stack,1,41,,
40,22,"ENT: Plush 11"" Hugger with 50” x 60” ST / 100pcs",PDQ,1,41,,
40,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
40,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
40,71,DHP Miller Recliner,Full Stack,2,41,,
40,92,Delgrossos Sloppy Joe Sauce,Side-stack,1,41,,
40,95,8z 4pk half pallet Winter LTO - Pear Cinnamon,Half Stack,1,41,,
40,95,Red Bull 4 Way Shoppable Pallet,4-way,1,41,,
41,2,Working Hands Combo 26pc,SK,1,41,,
41,7,Hot Wheels Car Dump Bin /,Q-Bin,1,41,,
41,80,YANCEY BACON SAMPLER,Bunker,1,41,,
41,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
41,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,6,41,,
41,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
41,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
41,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
41,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
41,40,Airborne 4 way PDQ,4-way,1,41,,
41,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
41,82,Handy Heater Feature,Half Stack,1,41,,
41,82,Star Shower,Half Stack,1,41,,
41,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,2,41,,
41,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
41,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
41,92,125 Piece Jarritos Party Pack Shipper,Half Stack,1,41,,
41,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
41,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
42,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
42,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,2,41,,
42,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,2,41,,
42,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
42,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
42,23,AW 12 Pack Socks,Half Stack,1,41,,
42,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
42,40,Airborne 4 way PDQ,4-way,1,41,,
42,82,Star Shower,Half Stack,1,41,,
42,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
42,95,Welch's Six Flavor Sparkling Pallet,Full Stack,2,41,,
43,14,288PC Nylon Dump Bin,Half Stack,1,41,,
43,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
43,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
44,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
44,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
44,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
44,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
44,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
44,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
44,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,1,41,,
44,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
44,22,28pc Mossy Oak Comforter Sets & Mossy Oak Sheet Set Assortment,Full Endcap,1,41,,
44,40,Alka seltzer PDQ,Half Endcap,1,41,,
44,40,Airborne 4 way PDQ,4-way,1,41,,
44,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
44,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
45,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
45,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
45,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,2,41,,
45,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
45,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
45,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
45,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
46,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,1,41,,
46,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
46,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
46,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,1,41,,
46,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,1,41,,
46,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
46,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,1,41,,
46,82,Handy Heater Feature,Half Stack,1,41,,
46,82,Star Shower,Half Stack,1,41,,
46,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
46,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
46,95,8z 4pk half pallet Winter LTO - Pear Cinnamon,Half Stack,1,41,,
47,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
47,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
47,40,Airborne 4 way PDQ,4-way,1,41,,
48,2,Dr. Squatch Fresh Falls Bar Soap PDQ 56pc,PDQ,2,41,,
48,2,Dr. Squatch Wood Barrel Bourbon PDQ 56pc,PDQ,2,41,,
48,2,Dr. Squatch Birchwood Breeze PDQ 56pc,PDQ,2,41,,
48,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
48,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
48,13,MCME $5 Side Kick,SK,2,41,,
48,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
48,23,Wm3-016-C409yb/48PC Down Jacket and Flannel Jacket,4-way,1,41,,
48,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
48,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
48,40,Alka seltzer PLus,SK,1,41,,
48,40,Alka seltzer PDQ,Half Endcap,1,41,,
48,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
48,71,Big Joe bean Bag Assortment,Full Stack,2,41,,
48,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,2,41,,
48,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
48,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
48,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
49,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
49,40,Airborne 4 way PDQ,4-way,1,41,,
49,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
50,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
51,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
51,40,Alka seltzer PDQ,Half Endcap,1,41,,
51,40,Airborne 4 way PDQ,4-way,1,41,,
52,7,Hot Wheels Car Dump Bin /,Q-Bin,1,41,,
52,80,YANCEY BACON SAMPLER,Bunker,1,41,,
52,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
52,14,Kalorik MAXX 26QT Toaster Oven/10units half pallet,Half Stack,2,41,,
52,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,2,41,,
52,40,15PC SLEEP GUMMY SK,SK,1,41,,
52,40,Alka seltzer PDQ,Half Endcap,1,41,,
52,82,Handy Heater Feature,Half Stack,1,41,,
52,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,2,41,,
52,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
52,92,Fruity King Dump Bin,Full Stack,1,41,,
52,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
52,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
52,96,Wine Champagne 6pk Giftset,Full Endcap,1,41,,
52,97,PRES RONDELE GH 6.5 42,Bunker,1,41,,
52,97,PRES RONDELE GV 6.5 42,Bunker,1,41,,
54,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
54,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,1,41,,
54,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
54,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
54,14,Ninja 7QT Mega Air Fryer /10 units per half pallet,Half Stack,2,41,,
54,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,2,41,,
54,17,Teddy Pillow PDQ Pillow,Train,1,41,,
54,22,Electric Mattress Pad,Full Endcap,1,41,,
54,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
54,22,46” x 60” Silk Touch Throw with Sherpa 45pcs,PDQ,1,41,,
54,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
54,40,Alka seltzer PDQ,Half Endcap,1,41,,
54,71,Big Joe bean Bag Assortment,Full Stack,2,41,,
54,82,Handy Heater Feature,Half Stack,1,41,,
54,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
54,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
54,92,125 Piece Jarritos Party Pack Shipper,Half Stack,2,41,,
54,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
54,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
54,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
55,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
55,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
55,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
55,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
55,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
55,22,Sherpa Backed Present Wrapped 46x60 Throw/ 24pcs,PDQ,1,41,,
55,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
55,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
56,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
56,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
56,7,1/2 PALLET MODELKITS / 105 PCS,Half Stack,2,41,,
56,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
56,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
56,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
56,20,Hooded Towel Wrap / 96 units,PDQ,1,41,,
56,20,Bath Towel/Face Scrubby 48 Units,PDQ,1,41,,
56,22,28pc Mossy Oak Comforter Sets & Mossy Oak Sheet Set Assortment,Full Endcap,1,41,,
56,22,2 piece Hoodiwink - Throw + Hood / 75 units,PDQ,1,41,,
56,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
56,22,"ENT: Plush 11"" Hugger with 50” x 60” ST / 100pcs",PDQ,1,41,,
56,22,46” x 60” Silk Touch Throw with Sherpa 45pcs,PDQ,1,41,,
56,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
56,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
56,40,Airborne 19pc sidekick,SK,1,41,,
56,40,Alka seltzer PDQ,Half Endcap,1,41,,
56,40,Airborne 4 way PDQ,4-way,1,41,,
56,46,HALLY BARBIE SHADE STIX 18CT SIDEKICK,SK,1,41,,
56,82,Dude Perfect,Half Stack,1,41,,
56,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
56,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
56,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
56,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
57,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
58,2,Dr. Squatch Pine Tar PDQ 56pc,PDQ,1,41,,
58,2,Dr. Squatch Fresh Falls Bar Soap PDQ 56pc,PDQ,1,41,,
58,2,Dr. Squatch Wood Barrel Bourbon PDQ 56pc,PDQ,1,41,,
58,2,Dr. Squatch Birchwood Breeze PDQ 56pc,PDQ,1,41,,
58,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
58,7,1/2 PALLET MODELKITS / 105 PCS,Half Stack,1,41,,
58,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,2,41,,
58,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,2,41,,
58,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,5,41,,
58,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,4,41,,
58,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,2,41,,
58,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
58,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
58,22,28pc Mossy Oak Comforter Sets & Mossy Oak Sheet Set Assortment,Full Endcap,1,41,,
58,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
58,40,Alka seltzer PDQ,Half Endcap,1,41,,
58,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,4,41,,
58,71,AK FOAM CHAIR ASSORTMENT,Full Stack,1,41,,
58,71,DHP Miller Recliner,Full Stack,2,41,,
58,74,"MORA 18 Cu Ft Top Mount , White",Full Stack,2,41,,
