STORE,ITEM_NUMBER,UPC,DEPARTMENT,ITEM_DESCRIPTION,RETAIL_PRICE,VENDOR_ID,VENDOR_NAME,ONHAND_QTY
4582,7000684,802443007190.00,18,LADIES WEDGE,14.97,548003,GULF COAST PANAMA JACK INC,0
2423,7000107,9781592129730.00,21,BAJO LA BANDERA NEG,14.97,542654,WAL-MART IMPORT,2
1822,7000053,197282975980.00,23,LEVIS PANTALON,14.97,542654,WAL-MART IMPORT,1
2423,7000171,400070001710.00,38,DHS TAR,14.97,917992,CARDINAL HEALTH PR ,-26
407,7001298,26635387000.00,67,OPEN HEARTS,14.97,265523,BALLOONS ARE EVERYWHERE,0
3518,7000022,26521021610.00,94,GIFT,14.97,542654,WAL-MART IMPORT,0
3518,7000031,26521962610.00,94,GIFT,14.97,542654,WAL-MART IMPORT,-7
1345,7000037,792850904960.00,46,BURTS BEES LIP GLOSS,4.74,222474,WAL-MART,0
768,7000020,71444165780.00,67,BUBBLE BALLOON,4.74,265523,BALLOONS ARE EVERYWHERE,0
2831,7000099,607772227550.00,98,AVENGERS UNIFY,12.42,791082,"DECOPAC, INC.",22
2423,7001637,400070016370.00,5,PR CD 1498,14.98,542654,WAL-MART IMPORT,9
1129,7000075,23000014980.00,23,BONE COLLECTOR BLUE,14.98,542654,WAL-MART IMPORT,-1
2072,7000278,400070002780.00,23,LAGUNA,14.98,542654,WAL-MART IMPORT,1
1129,7000176,7554740049920.00,34,ANYGREW WOMEN,14.98,542654,WAL-MART IMPORT,-1
3623,7000195,701161090420.00,67,BIG RED HART,14.98,58259,WALMART INHOME,16
3623,7000193,625217707830.00,67,SWEET LOVE,14.98,58259,WALMART INHOME,8
3623,7000157,26635437370.00,67,VALENTINE BALLOON,14.98,58259,WALMART INHOME,0
3518,7000036,710470005010.00,13,BROOM,4.75,737893,EAGLE FOODS CO,161
3518,7000037,710470005090.00,13,MOP,4.75,737893,EAGLE FOODS CO,329
1540,7000021,10719400300.00,3,MAP MUG,14.99,318613,PENROD HIAWATHA COMPANY,6
1540,7000024,10719407010.00,3,MUG,14.99,318613,PENROD HIAWATHA COMPANY,5
2102,7000027,10719408200.00,3,MUG CAMO BEAR MICH,14.99,318613,PENROD HIAWATHA COMPANY,1
2102,7000033,10719408230.00,3,MUG TIE DYE MICH,14.99,318613,PENROD HIAWATHA COMPANY,2
2102,7000055,10719408220.00,3,MUG MICH FOIL BEACH,14.99,318613,PENROD HIAWATHA COMPANY,1
2102,7000063,10719401800.00,3,MUG DUO TONE GREAT L,14.99,318613,PENROD HIAWATHA COMPANY,0
2102,7000136,10719408210.00,3,MI MUG BROOKE,14.99,318613,PENROD HIAWATHA COMPANY,1
2102,7000160,10719407180.00,3,MUG ROUND BLK VINTAG,14.99,318613,PENROD HIAWATHA COMPANY,1
2149,7000015,24291928190.00,31,SHAPE 8,14.99,163314,WAL MART STORES INC,0
1610,7000019,7748270447990.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000020,7748270449420.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000021,7786956669780.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000022,7748270447200.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000023,7786956669230.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000024,7786956666710.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000026,7748270446450.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000027,7748270451780.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000028,7786956668790.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000029,7786956666260.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000030,7786956667250.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000031,7786956668240.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000032,7748270450930.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000033,7748270450240.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000034,7748270445770.00,34,TOP,14.99,163314,WAL MART STORES INC,0
1610,7000035,7786956667700.00,34,TOP,14.99,163314,WAL MART STORES INC,0
595,7000035,7176216428390.00,69,MENGPIPI WOM,14.99,413356,WALMART.COM,0
595,7000040,714583238320.00,69,CASUAL TUNIC,14.99,413356,WALMART.COM,0
595,7000054,782773355570.00,69,FANTASLOOK WOMEN BLO,14.99,413356,WALMART.COM,0
595,7000055,714583237260.00,69,FANTASLOOK SWEATSHIR,14.99,413356,WALMART.COM,0
595,7000067,14269113310.00,69,RISING STAR SOCKS,14.99,413356,WALMART.COM,0
595,7000072,7848539846620.00,69,FANTASLOOK B,14.99,413356,WALMART.COM,0
2072,7000042,745109925500.00,36,SWIMWEAR,17.55,604414,MAUI AND SONS,0
2072,7000038,745109925490.00,36,SWIMWEAR,17.55,604414,MAUI AND SONS,0
2072,7000265,745109925830.00,36,SWIMWEAR,17.55,604414,MAUI AND SONS,-1
2626,7000137,607772288310.00,98,MINECRAFT MOBS BEWAR,4.76,791082,"DECOPAC, INC.",23
2626,7000158,607772292510.00,98,DISNEY WISH SHINING,4.76,791082,"DECOPAC, INC.",4
2423,7000087,9781472359930.00,21,PR AVIONES 2,9.88,542654,WAL-MART IMPORT,13
2423,7000086,9781472364930.00,21,6 GRANDES HEROES,9.88,542654,WAL-MART IMPORT,3
2831,7000109,701340653220.00,9,HAT,15,45850,ARIA SEBASTIAN LLC,0
5307,7000023,8101155351020.00,9,25LB WEIGHT,15,163314,WAL MART STORES INC,0
842,7000005,7660630015130.00,16,1 PC MINI BIRDBATH,15,830062,ATHENS STONECASTING,5
842,7000011,7660630057330.00,16,SPARROW BIRDBATH W,15,830062,ATHENS STONECASTING,10
842,7000138,7660630032100.00,16,LAYING ANGEL HAND ON,15,830062,ATHENS STONECASTING,1
1993,7000043,196225291060.00,23,SNOW PANTS,15,222474,WAL-MART,0
2366,7000049,7847802520230.00,25,CIRCUS NY SHOES,15,163314,WAL MART STORES INC,0
1129,7000200,33000015000.00,32,BEIGE JEWELRY BOX,15,542654,WAL-MART IMPORT,-1
1129,7000223,718812095010.00,34,WOMEN DRESS,15,542654,WAL-MART IMPORT,-1
1129,7000190,34000158000.00,34,MOSHU SHIRT,15,542654,WAL-MART IMPORT,0
1129,7000219,3402586495200.00,34,BEACHLUNCH LOUNGE,15,542654,WAL-MART IMPORT,-1
1514,7000012,695480192020.00,34,SWIM SUIT,15,163314,WAL MART STORES INC,-1
3360,7000028,1909317627090.00,34,SCOOP DRESS,15,222474,WAL-MART,-1
2215,7000008,6954801925010.00,35,SUITS,15,222474,WAL-MART,-2
3226,7000228,26635437370.00,67,BALLOON,15,38553,ANAGRAM INTERNATIONAL INC,-1
5416,7000060,6810701236240.00,67,I LOVE YOU GEM BALLO,15,102254,CHERYL LANKFORD,4
5808,7000012,30625859530.00,67,FLOWER,15,222474,WAL-MART,-3
2439,7000011,6893239133120.00,74,UNDERSINK ORGANIZER,15,542654,WAL-MART IMPORT,1
2439,7000027,3830374346452.00,74,SMALL SHELF,15,542654,WAL-MART IMPORT,0
2439,7000024,6922329861550.00,74,STORAGE CONTAINERS,15,542654,WAL-MART IMPORT,1
2439,7000001,850027306330.00,82,FOOTBQLL CARDS,15,542651,TWIN TOWERS TRADING INC,0
4508,7000510,21632163210.00,94,VASE,15,851456,MARCELINO G GARCIA,-18
5802,7000204,9780525955080.00,21,THE STRANG HARLAN CO,9.89,542654,WAL-MART IMPORT,1
595,7000053,761685464260.00,69,CHRISTMAS PAJAMAS,9.89,413356,WALMART.COM,0
3360,7000025,812954101940.00,24,LOUNGESHORT,7.34,222474,WAL-MART,-1
3360,7000026,812954102040.00,24,LOUNGESHORT,7.34,222474,WAL-MART,0
3360,7000027,812954101740.00,24,LOUNGES,7.34,222474,WAL-MART,-1
800,7000016,753464287260.00,56,50GALLON BARREL,104.62,222474,WAL-MART,2
595,7000073,743039016270.00,69,BOCOMAL FR,55.99,413356,WALMART.COM,0
1313,7000001,490000632570.00,95,FANTA GRP MEX,2.24,732958,"COKEM INTERNATIONAL, LTD.",0
1313,7000003,490000632710.00,95,FANTA SBRY MEX,2.24,732958,"COKEM INTERNATIONAL, LTD.",0
1313,7000028,490000489710.00,95,FANTA ORG MEX,2.24,732958,"COKEM INTERNATIONAL, LTD.",0
1313,7000009,490000632880.00,95,FANTA PAPL MEX,2.24,732958,"COKEM INTERNATIONAL, LTD.",0
2072,7000318,400070003180.00,5,METALLICA,32.96,542654,WAL-MART IMPORT,1
429,7000074,801850493150.00,67,CARDS,2.25,90924,"AMISTAD FLORAL & CRAFTS, LLC",0
768,7000114,26635412850.00,67,BALLOON,2.25,265523,BALLOONS ARE EVERYWHERE,0
768,7000124,26635412860.00,67,BALLOON,2.25,265523,BALLOONS ARE EVERYWHERE,0
768,7000125,71444122660.00,67,BALLOIN,2.25,265523,BALLOONS ARE EVERYWHERE,0
768,7000130,30625369610.00,67,BALLOON,2.25,265523,BALLOONS ARE EVERYWHERE,0
768,7000131,30625362750.00,67,BALLOON,2.25,265523,BALLOONS ARE EVERYWHERE,0
768,7000134,26635430480.00,67,BALLOON,2.25,265523,BALLOONS ARE EVERYWHERE,0
768,7000164,30625368740.00,67,BALLOON,2.25,265523,BALLOONS ARE EVERYWHERE,0
768,7000165,30625368750.00,67,BALLOON,2.25,265523,BALLOONS ARE EVERYWHERE,0
768,7000171,26635397300.00,67,BALLOON,2.25,265523,BALLOONS ARE EVERYWHERE,0
768,7000255,30625262870.00,67,BALLOON,2.25,265223,ZARUR VERGARA RICHARD,0
4103,7000015,71444973870.00,67,UNICORN VALENTINE,2.25,102254,CHERYL LANKFORD,0
595,7000068,7677913182630.00,69,JOVIREN COTT,27.85,413356,WALMART.COM,0
595,7000069,7677913183000.00,69,JOVIREN COTT,27.85,413356,WALMART.COM,0
2626,7000092,607772218710.00,98,RINGS RAINBOW,12.5,791082,"DECOPAC, INC.",2
1610,7000007,6383109498410.00,22,SKI BIB,32.98,779192,"ALLURA IMPORTS, INC",0
2072,7000049,28995022410.00,19,FOLKART,2.27,405753,PLAID ENTERPRISES INC,1
429,7000024,840045509190.00,67,FLORAL CONTAINEE,9.95,90924,"AMISTAD FLORAL & CRAFTS, LLC",0
5935,7000065,7789883965820.00,7,MARVEL,32.99,413356,WALMART.COM,0
5930,7000008,603803728710.00,22,CC Q BGE,32.99,413356,WALMART.COM,0
1129,7000233,701347425080.00,34,MATERNITY SWIMSUIT,32.99,413356,WALMART.COM,0
595,7000089,7492838997020.00,69,ANYJOIN WOMEN,32.99,413356,WALMART.COM,0
1166,7000023,7625019685230.00,69,LIGHT BULB C,32.99,413356,WALMART.COM,0
3518,7000016,68599580410.00,40,ALCOHOL PREP PADS,2.28,122663,MCKESSON,6
4508,7000010,68599580410.00,40,MCK ALCOHOLPREP,2.28,122663,MCKESSON,0
3716,7000036,888295495030.00,5,PAN AMERICAN NAT2016,9.96,634924,DIRECT DISTRIBUTION CORP,1
842,7000022,30008545840.00,22,MS JRSY SEDONA KPC,9.96,163314,WAL MART STORES INC,0
2215,7000004,6169434509270.00,35,SHORTS,9.96,222474,WAL-MART,-6
5080,7000006,860002614880.00,40,MULTI COLLAGEN VIT,9.96,222474,WAL-MART,0
3623,7000164,71444275130.00,67,BALLOON,9.96,6695,ANAGRAM INTERNATIONAL INC,0
5808,7000011,30625356360.00,67,FROG,9.96,222474,WAL-MART,-2
2423,7000208,400032483450.00,32,SIZEUP 4 PLATA 3MM-,33,56077,ZAAK LLC,11
842,7000122,7660634008730.00,16,SQUARE BACK LION FTN,225,830062,ATHENS STONECASTING,0
4582,7000005,95084676130.00,1,ASSORTED SHELLS,9.97,9634,U S SHELL INC,13
2469,7000002,71641250093.00,3,SHARPIE,9.97,780846,"JET.COM, INC.",0
2072,7000032,195999675050.00,5,CD,9.97,447701,MUSIC STOP CORP,1
2423,7000118,400070016390.00,5,PR CD 997,9.97,542654,WAL-MART IMPORT,0
2423,7000147,762376454430.00,9,FOLDING CAMPNG STOOL,9.97,542654,WAL-MART IMPORT,3
2423,7000101,9780829735480.00,21,BUSQUEDA SAGRADA,9.97,542654,WAL-MART IMPORT,2
2072,7000908,400070009080.00,23,TSHIRT,9.97,542654,WAL-MART IMPORT,1
407,7000072,26635404780.00,67,BIG D VDAY HEART BAL,9.97,102254,CHERYL LANKFORD,0
407,7000078,30625251200.00,67,B DAY BANNER,9.97,265523,BALLOONS ARE EVERYWHERE,0
407,7000013,26635419120.00,67,BABY BOY ONESIE,9.97,265523,BALLOONS ARE EVERYWHERE,-1
407,7000032,681070109840.00,67,BIG HEART BALLOON,9.97,102254,CHERYL LANKFORD,0
407,7000326,30625252520.00,67,MD,9.97,265523,BALLOONS ARE EVERYWHERE,0
407,7000333,30625252590.00,67,GRAD,9.97,265523,BALLOONS ARE EVERYWHERE,0
407,7000337,30625252020.00,67,ANIMAL PAW,9.97,265523,BALLOONS ARE EVERYWHERE,0
407,7000343,30625252610.00,67,GRAD,9.97,265523,BALLOONS ARE EVERYWHERE,0
407,7000414,26635406710.00,67,BAL CLUSTER,9.97,265523,BALLOONS ARE EVERYWHERE,0
765,7000025,26635387100.00,67,YOURE SWEET MUSIC BA,9.97,265523,BALLOONS ARE EVERYWHERE,10
1296,7000133,388585482660.00,67,LARGE VASE,9.97,542654,WAL-MART IMPORT,0
1296,7000200,26635423390.00,67,HVD LG HEARTS,9.97,542654,WAL-MART IMPORT,15
1296,7000221,840045509180.00,67,ACRYL BX 14X9X18,9.97,542654,WAL-MART IMPORT,-3
1296,7000222,38858621430.00,67,VASE PINKCLEAR,9.97,542654,WAL-MART IMPORT,-6
1902,7000156,26635367540.00,67,SUPER MARIO SING,9.97,282504,LOFTUS INTERNATIONAL,0
1902,7000206,26635300050.00,67,CHEVRON HAPPY BDAY,9.97,282504,LOFTUS INTERNATIONAL,1
1902,7000209,30625854390.00,67,HOLY COW BDAY,9.97,282504,LOFTUS INTERNATIONAL,0
2072,7000062,888295443370.00,5,DOZI,9.98,447701,MUSIC STOP CORP,0
2072,7000284,400070002840.00,23,PHAT FARM,9.98,542654,WAL-MART IMPORT,1
1129,7000046,8809812741310.00,33,ATHLETIC WORKS,9.98,542654,WAL-MART IMPORT,-1
1129,7000161,7428036751900.00,34,GREY SWEATER,9.98,542654,WAL-MART IMPORT,-2
1345,7000038,31604031920.00,40,NM D3,9.98,222474,WAL-MART,0
768,7000006,71444825410.00,67,BALLOONS,9.98,265523,BALLOONS ARE EVERYWHERE,0
768,7000005,71444174080.00,67,BALLOON,9.98,265523,BALLOONS ARE EVERYWHERE,0
768,7000009,71444825390.00,67,BALLOON,9.98,265523,BALLOONS ARE EVERYWHERE,0
768,7000014,71444983280.00,67,BALLOON,9.98,265523,BALLOONS ARE EVERYWHERE,0
768,7000004,71444983250.00,67,BALLOON,9.98,265523,BALLOONS ARE EVERYWHERE,0
1439,7000020,26635368380.00,67,VALENTINE BALLOONS,9.98,282504,LOFTUS INTERNATIONAL,0
1439,7000028,30625250840.00,67,VALENTINE BALLOON,9.98,282504,LOFTUS INTERNATIONAL,0
1439,7000035,847881013250.00,67,VALENTINE BALLOON,9.98,282504,LOFTUS INTERNATIONAL,0
1439,7000046,30625250860.00,67,VALENTINE BALLOON,9.98,282504,LOFTUS INTERNATIONAL,0
1439,7000049,30625352070.00,67,VALENTINE BALLOON,9.98,282504,LOFTUS INTERNATIONAL,-1
1439,7000089,26635428110.00,67,AIRLOONZ,9.98,282504,LOFTUS INTERNATIONAL,2
1439,7000090,26635429230.00,67,AIRLOONZ,9.98,282504,LOFTUS INTERNATIONAL,1
1439,7000091,30625359740.00,67,WELCOME BABY,9.98,282504,LOFTUS INTERNATIONAL,10
1439,7000092,71444363680.00,67,1ST BDAY BUBBLES,9.98,282504,LOFTUS INTERNATIONAL,0
1439,7000094,26635397290.00,67,OH BABY,9.98,282504,LOFTUS INTERNATIONAL,5
1439,7000103,26635397440.00,67,SWEET 16,9.98,282504,LOFTUS INTERNATIONAL,1
3623,7000037,30625251620.00,67,ROSE BALLOON,9.98,58259,WALMART INHOME,0
3623,7000038,26635441910.00,67,PINK ROSE BALLOON,9.98,58259,WALMART INHOME,13
5686,7000024,30625252000.00,67,UNICORNCUPCAKE,9.98,265523,BALLOONS ARE EVERYWHERE,0
5686,7000085,30625251150.00,67,PICKFLOWERS,9.98,265523,BALLOONS ARE EVERYWHERE,0
5686,7000094,30625252860.00,67,BOLDBIRTHIN,9.98,265523,BALLOONS ARE EVERYWHERE,0
5686,7000113,30625252100.00,67,BALLOON,9.98,265523,BALLOONS ARE EVERYWHERE,0
5686,7000114,30625252130.00,67,BALLOON,9.98,265523,BALLOONS ARE EVERYWHERE,0
5686,7000116,30625251200.00,67,BALLOON,9.98,265523,BALLOONS ARE EVERYWHERE,0
5686,7000118,30625359630.00,67,BALLOON,9.98,265523,BALLOONS ARE EVERYWHERE,0
3518,7000126,134251011210.00,94,SPECIAL GIFT,9.98,413356,WALMART.COM,-470
2211,7000028,820513080010.00,40,SIMPLYTHICK MX HONEY,53.5,122663,MCKESSON,0
2469,7000090,74659771820.00,38,XARELTO TAB,542.46,122663,MCKESSON,-1
5802,7000015,38539139940.00,92,PALMESANBROOFFIELD,4.87,542654,WAL-MART IMPORT,0
2067,7000112,801108110030.00,95,NIKINI SHRINK,4.87,685446,CC1 LIMITED PARTNERSHIP.,-3
1540,7000010,10719242610.00,3,PLAYING CARDS,9.99,318613,PENROD HIAWATHA COMPANY,5
1540,7000053,10719560420.00,3,LICENSE PLATE,9.99,318613,PENROD HIAWATHA COMPANY,11
1540,7000066,10719683040.00,3,PARTY POPPER,9.99,318613,PENROD HIAWATHA COMPANY,12
1540,7000068,10719417080.00,3,STEMLESS WINE,9.99,318613,PENROD HIAWATHA COMPANY,6
2102,7000039,10719487070.00,3,KEY WOODEN CORKSCREW,9.99,318613,PENROD HIAWATHA COMPANY,0
2102,7000139,10719560010.00,3,LICENSE PLATE GR8LKS,9.99,318613,PENROD HIAWATHA COMPANY,0
2102,7000145,10719560420.00,3,MI LIC PLATE,9.99,318613,PENROD HIAWATHA COMPANY,0
2423,7001650,706055076930.00,5,NUEVA CANCION,9.99,542654,WAL-MART IMPORT,1
4272,7000053,847922042200.00,7,LITTLE BUDDY,9.99,413356,WALMART.COM,0
5802,7000052,7104364170740.00,14,BENTO LUNCH BX BLUE,9.99,542654,WAL-MART IMPORT,2
5802,7000049,7104364170810.00,14,BENTO LUNCH BX PINK,9.99,542654,WAL-MART IMPORT,-2
3226,7000233,812228030010.00,22,BED SKIRT CAP KING,9.99,413356,WALMART.COM,0
1129,7000181,64534808050.00,23,YELLOW BASKETBALL SH,9.99,542654,WAL-MART IMPORT,0
2072,7000281,400070002810.00,23,GM,9.99,542654,WAL-MART IMPORT,11
2157,7000329,768634177210.00,23,MENS BEANIE HAT,9.99,413356,WALMART.COM,-1
1474,7000031,26635437310.00,67,VALLOVE BALLOON,9.99,265523,BALLOONS ARE EVERYWHERE,0
1474,7000033,26635437320.00,67,VALLOVE BALLOON,9.99,265523,BALLOONS ARE EVERYWHERE,1
3623,7000031,26635437070.00,67,SING BALLON VAL,9.99,265523,BALLOONS ARE EVERYWHERE,23
3623,7000034,26635423430.00,67,VALENTINE CRAZY LOVE,9.99,265523,BALLOONS ARE EVERYWHERE,0
3623,7000055,26635429230.00,67,TREX BALLONS,9.99,265523,BALLOONS ARE EVERYWHERE,0
595,7000023,3792733891800.00,69,SWEATPANTS,9.99,413356,WALMART.COM,0
2072,7000108,53641255660.00,74,CANS CLIP BOTTLE,9.99,373605,NEWELL BRANDS INC.,5
1822,7000005,820650853380.00,82,PKEMON PORFOLIO,9.99,452842,"MJ HOLDING COMPANY, LLC",0
3226,7000231,5060113919500.00,91,HORLICKS DRINK,9.99,413356,WALMART.COM,0
2423,7000108,400070041960.00,21,BILLIARDS,4.88,542654,WAL-MART IMPORT,2
2997,7000055,698781447760.00,3,1962 1964,10,542654,WAL-MART IMPORT,0
2997,7000062,698781380330.00,3,1981 1992,10,542654,WAL-MART IMPORT,0
2997,7000066,698781142560.00,3,1981 1992,10,542654,WAL-MART IMPORT,0
2997,7000068,698781384970.00,3,1962 1964,10,542654,WAL-MART IMPORT,0
2997,7000071,698781114450.00,3,1962 1964,10,542654,WAL-MART IMPORT,0
2997,7000091,698781071040.00,3,2008 PRESENT,10,542654,WAL-MART IMPORT,0
2997,7000014,698781157570.00,3,1962 1964,10,542654,WAL-MART IMPORT,0
2997,7000088,698781296460.00,3,2008 PRESENT,10,542654,WAL-MART IMPORT,0
2997,7000087,698781477170.00,3,2008 PRESENT,10,542654,WAL-MART IMPORT,0
2997,7000020,1234567892220.00,3,WALMART STAINLESS MU,10,542654,WAL-MART IMPORT,91
2997,7000086,698781298150.00,3,2008 PRESENT,10,542654,WAL-MART IMPORT,0
4337,7000299,91451498100.00,3,PROFIT PACK,10,542654,WAL-MART IMPORT,3
4337,7000300,91451497350.00,3,PROFIT PACK,10,542654,WAL-MART IMPORT,0
4337,7000539,26635404560.00,3,VALENTINE POMPOM,10,265523,BALLOONS ARE EVERYWHERE,-1
1822,7000015,191329221580.00,5,4 MOVIE COLLECTION,10,542654,WAL-MART IMPORT,1
5307,7000037,7025560632790.00,9,10LB WEIGHT,10,163314,WAL MART STORES INC,0
2659,7000059,16160.00,16,VASE,10,419183,WALMART CORPORATE LEARNING CTR,0
1313,7000044,30625357500.00,18,VDAY BALLOON,10,56432,SEA HARVEST SEAFOOD COMPANY,-3
1313,7000026,71444971910.00,18,HAPPY VDAY BALLOON,10,56432,SEA HARVEST SEAFOOD COMPANY,0
3623,7000133,10700804280.00,18,LARGE FILLER,10,58259,WALMART INHOME,0
5802,7000209,9789871386154.00,21,VIAJE HACIA EL AUTOC,10,542654,WAL-MART IMPORT,1
2997,7000100,698781268720.00,23,1981 1992,10,542654,WAL-MART IMPORT,0
2997,7000098,698781194290.00,23,1981 1992,10,542654,WAL-MART IMPORT,23
2997,7000092,698781392930.00,23,1981 1992,10,542654,WAL-MART IMPORT,-2
1129,7000100,24000000100.00,24,POLO SHORTS,10,542654,WAL-MART IMPORT,-1
1129,7000165,24580963210.00,24,PJ PANTS,10,542654,WAL-MART IMPORT,-1
2215,7000029,6431217602890.00,24,TOP,10,413356,WALMART.COM,0
1129,7000224,194654855500.00,25,GIRLS OTIS,10,542654,WAL-MART IMPORT,0
1129,7000225,194654855340.00,25,GIRLS SHAWN,10,542654,WAL-MART IMPORT,0
1129,7000010,499005937210.00,25,WOMEN,10,542654,WAL-MART IMPORT,0
1129,7000009,19555222830.00,25,CR0AKS,10,542654,WAL-MART IMPORT,-1
1514,7000005,889918745970.00,25,BEARPAW,10,163314,WAL MART STORES INC,-2
1129,7000024,265505684250.00,26,HONEST BABY,10,542654,WAL-MART IMPORT,0
3360,7000012,4251170220.00,31,FOREVER,10,222474,WAL-MART,0
2423,7000192,400032483130.00,32,PLATA SIZE DWN 3MM-,10,56077,ZAAK LLC,58
2423,7000225,400032483590.00,32,SIZEDWN PLATA 3MM,10,56077,ZAAK LLC,12
1129,7000164,3369258140.00,33,GIRL SET,10,542654,WAL-MART IMPORT,-1
3273,7000011,196196781670.00,33,DISNEY BELLE P,10,542654,WAL-MART IMPORT,0
1129,7000222,34852368850.00,34,PIONEER WOMEN JEANS,10,542654,WAL-MART IMPORT,-1
1129,7000146,341472580.00,34,BLACK CHEETAH DRESS,10,228772,WAL-MART FOUNDATION,0
1129,7000147,342580960.00,34,DENIM SHIRT,10,542654,WAL-MART IMPORT,0
1129,7000149,34117080.00,34,BUTTON FLY JEANS,10,542654,WAL-MART IMPORT,0
1129,7000099,786509996960.00,34,JUNE FISH COLD SHOUL,10,542654,WAL-MART IMPORT,-1
1129,7000035,7938876533840.00,34,W0MEN TOP,10,542654,WAL-MART IMPORT,-1
1466,7000052,3405112023020.00,34,AGNES ORINDATOP 4X,10,163314,WAL MART STORES INC,-1
1514,7000013,714583229400.00,34,SHIRT,10,163314,WAL MART STORES INC,-1
1514,7000018,695480191740.00,34,SWIMSUIT,10,163314,WAL MART STORES INC,0
1514,7000028,746003523270.00,34,1,10,163314,WAL MART STORES INC,0
2215,7000002,762071243900.00,34,TOP,10,413356,WALMART.COM,-3
2215,7000001,616943444470.00,34,PANTS,10,413356,WALMART.COM,-3
1129,7000090,41000010000.00,41,LONGHORN HOODIE GRAY,10,542654,WAL-MART IMPORT,-1
595,7000048,5746750.00,67,ROUND BUBBLE,10,542654,WAL-MART IMPORT,-7
768,7000273,30625251910.00,67,BALLOON,10,226523,IGEN SRL,-1
3179,7000205,26635348620.00,67,HEART MOTHERS DAY,10,265523,BALLOONS ARE EVERYWHERE,0
3179,7000674,26635423400.00,67,3D HEARTS,10,265523,BALLOONS ARE EVERYWHERE,-5
2439,7000025,7741447953670.00,74,SINK ORGANIZER,10,542654,WAL-MART IMPORT,1
2997,7000010,194346259790.00,82,SPARK RUBIKS CUBE,10,542654,WAL-MART IMPORT,0
1822,7000019,400070000190.00,94,CANASTA MADERA LARGE,10,495522,RUBEN DIAZ KELLYS,-1
3623,7000119,34000412000.00,94,FLORAL,10,58259,WALMART INHOME,-106
4508,7000539,1095874910.00,94,GREENERY,10,851456,MARCELINO G GARCIA,-4
2659,7000051,1502620.00,99,BERRY OVAL 60,10,122663,MCKESSON,0
5802,7000176,39363320170.00,19,PATRON,15.12,472506,SIMPLICITY CREATIVE CORP,0
3716,7000073,3053613084070.00,38,30536130840,17.68,77602,CARDINAL INDUSTRIES INC,0
776,7000002,21466017860.00,98,STAR RINGS,22.8,791082,"DECOPAC, INC.",2
4337,7000011,2814530.00,38,BERE,235.28,122663,MCKESSON,6
1859,7000000,2814530.00,99,BEERY OVAL 2OZ,235.28,122663,MCKESSON,0
5307,7000021,2814530.00,99,2 OZ BERRY BOTTLES,235.28,122663,MCKESSON,0
5802,7000043,39363682520.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
5802,7000159,39363582520.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
5802,7000168,39363588180.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
5802,7000186,39363582620.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
5802,7000072,39363682590.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
5802,7000087,39363582470.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
5802,7000197,39363682640.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
5802,7000144,39363582480.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
5802,7000146,39363682500.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
5802,7000147,39363582510.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
5802,7000148,39363682540.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
5802,7000149,39363682570.00,19,PATRON,12.57,472506,SIMPLICITY CREATIVE CORP,0
7261,7000003,86598030030.00,40,KEYCHAIN TX COIN PIR,7.47,319004,SMITH-SOUTHWESTERN INC,-20
2072,7000142,76811343680.00,92,DI SILVE ALM,7.48,593684,PLAZA PROVISION CO,42
1993,7000051,21224127540.00,95,LOGANBERRY,7.48,674762,BOTTLING GROUP LLC,4
800,7000014,1502630.00,99,8 OZ VIALS,22.84,122663,MCKESSON,0
547,7000039,607772280080.00,98,CTRG-YYELLOW-EPPSON,35.64,791082,"DECOPAC, INC.",1
547,7000041,607772280070.00,98,CTRG-MAGENTA-EPPSON,35.64,791082,"DECOPAC, INC.",1
547,7000042,607772280060.00,98,CTRG-BLACK-EPSON,35.64,791082,"DECOPAC, INC.",1
