Store,Dept,Inventory Dollars,Format
1438,98,"$23,983.68",WM Supercenter
1439,80,"$10,972.62",WM Supercenter
1439,93,"$104,257.44",WM Supercenter
1439,94,"$53,549.52",WM Supercenter
1439,98,"$23,470.80",WM Supercenter
1440,80,"$5,653.84",WM Supercenter
1440,93,"$92,345.10",WM Supercenter
1440,94,"$49,822.53",WM Supercenter
1440,98,"$19,818.62",WM Supercenter
1441,80,"$11,771.15",WM Supercenter
1441,93,"$66,466.66",WM Supercenter
1441,94,"$29,232.50",WM Supercenter
1441,98,"$20,750.62",WM Supercenter
1442,80,"$11,329.12",WM Supercenter
1442,93,"$65,131.65",WM Supercenter
1442,94,"$23,116.59",WM Supercenter
1442,98,"$21,784.32",WM Supercenter
1443,80,"$11,466.07",WM Supercenter
1443,93,"$58,436.79",WM Supercenter
1443,94,"$20,121.40",WM Supercenter
1443,98,"$20,554.46",WM Supercenter
1444,80,"$36,312.83",WM Supercenter
1444,93,"$99,362.35",WM Supercenter
1444,94,"$26,640.64",WM Supercenter
1444,98,"$26,598.56",WM Supercenter
1445,80,"$16,481.28",WM Supercenter
1445,93,"$69,323.85",WM Supercenter
1445,94,"$12,363.09",WM Supercenter
1445,98,"$23,260.00",WM Supercenter
1446,80,"$34,271.29",WM Supercenter
1446,93,"$74,096.76",WM Supercenter
1446,94,"$28,020.56",WM Supercenter
1446,98,"$24,401.28",WM Supercenter
1447,80,"$11,863.94",WM Supercenter
1447,93,"$58,166.70",WM Supercenter
1447,94,"$19,056.59",WM Supercenter
1447,98,"$29,259.59",WM Supercenter
1448,80,"$14,034.21",WM Supercenter
1448,93,"$92,829.43",WM Supercenter
1448,94,"$46,152.87",WM Supercenter
1448,98,"$24,048.39",WM Supercenter
1449,80,"$10,808.85",WM Supercenter
1449,93,"$68,067.82",WM Supercenter
1449,94,"$23,597.62",WM Supercenter
1449,98,"$21,620.62",WM Supercenter
1450,80,"$20,540.24",WM Supercenter
1450,93,"$77,358.21",WM Supercenter
1450,94,"$20,578.39",WM Supercenter
1450,98,"$25,119.70",WM Supercenter
1451,80,"$11,416.72",WM Supercenter
1451,93,"$40,222.83",WM Supercenter
1451,94,"$13,881.48",WM Supercenter
1451,98,"$15,333.57",WM Supercenter
1452,80,"$14,687.71",WM Supercenter
1452,93,"$60,680.64",WM Supercenter
1452,94,"$24,242.81",WM Supercenter
1452,98,"$19,542.04",WM Supercenter
1453,80,"$15,188.15",WM Supercenter
1453,93,"$114,938.29",WM Supercenter
1453,94,"$26,375.30",WM Supercenter
1453,98,"$28,992.27",WM Supercenter
1454,80,"$16,188.47",WM Supercenter
1454,93,"$74,264.13",WM Supercenter
1454,94,"$18,784.46",WM Supercenter
1454,98,"$15,119.78",WM Supercenter
1455,80,"$15,259.52",WM Supercenter
1455,93,"$100,240.59",WM Supercenter
1455,94,"$53,030.07",WM Supercenter
1455,98,"$15,762.77",WM Supercenter
1456,80,"$8,251.56",WM Supercenter
1456,93,"$57,599.52",WM Supercenter
1456,94,"$26,871.18",WM Supercenter
1456,98,"$19,901.51",WM Supercenter
1457,80,"$11,030.68",WM Supercenter
1457,93,"$67,018.39",WM Supercenter
1457,94,"$22,754.38",WM Supercenter
1457,98,"$21,745.54",WM Supercenter
1458,80,"$10,998.18",WM Supercenter
1458,93,"$85,867.01",WM Supercenter
1458,94,"$39,891.27",WM Supercenter
1458,98,"$22,310.72",WM Supercenter
1459,80,"$9,778.97",WM Supercenter
1459,93,"$70,858.84",WM Supercenter
1459,94,"$28,461.87",WM Supercenter
1459,98,"$23,990.03",WM Supercenter
1460,80,"$12,093.03",WM Supercenter
1460,93,"$79,173.20",WM Supercenter
1460,94,"$38,439.46",WM Supercenter
1460,98,"$25,110.02",WM Supercenter
1461,80,"$8,600.04",WM Supercenter
1461,93,"$88,858.20",WM Supercenter
1461,94,"$39,010.23",WM Supercenter
1461,98,"$25,443.39",WM Supercenter
1462,80,"$11,308.94",WM Supercenter
1462,93,"$65,732.39",WM Supercenter
1462,94,"$21,342.06",WM Supercenter
1462,98,"$9,002.21",WM Supercenter
1463,80,"$14,418.82",WM Supercenter
1463,93,"$61,048.49",WM Supercenter
1463,94,"$20,907.70",WM Supercenter
1463,98,"$23,757.38",WM Supercenter
1464,80,"$15,693.04",WM Supercenter
1464,93,"$102,218.82",WM Supercenter
1464,94,"$49,045.32",WM Supercenter
1464,98,"$18,121.75",WM Supercenter
1465,80,"$13,327.32",WM Supercenter
1465,93,"$81,253.03",WM Supercenter
1465,94,"$18,639.59",WM Supercenter
1465,98,"$19,170.28",WM Supercenter
1466,80,"$23,049.61",WM Supercenter
1466,93,"$79,145.14",WM Supercenter
1466,94,"$38,162.22",WM Supercenter
1466,98,"$24,890.99",WM Supercenter
1467,80,"$8,558.27",WM Supercenter
1467,93,"$44,566.42",WM Supercenter
1467,94,"$15,912.48",WM Supercenter
1467,98,"$11,144.79",WM Supercenter
1468,80,"$10,088.83",WM Supercenter
1468,93,"$65,715.39",WM Supercenter
1468,94,"$21,401.40",WM Supercenter
1468,98,"$16,674.41",WM Supercenter
1469,80,"$16,161.21",WM Supercenter
1469,93,"$71,080.12",WM Supercenter
1469,94,"$28,523.42",WM Supercenter
1469,98,"$20,535.85",WM Supercenter
1470,80,"$12,196.78",WM Supercenter
1470,93,"$98,851.47",WM Supercenter
1470,94,"$28,764.95",WM Supercenter
1470,98,"$25,635.13",WM Supercenter
1472,80,"$19,755.37",WM Supercenter
1472,93,"$75,994.67",WM Supercenter
1472,94,"$25,235.78",WM Supercenter
1472,98,"$19,808.66",WM Supercenter
1473,80,"$15,150.20",WM Supercenter
1473,93,"$98,563.85",WM Supercenter
1473,94,"$22,824.50",WM Supercenter
1473,98,"$22,416.27",WM Supercenter
1474,80,"$18,125.59",WM Supercenter
1474,93,"$92,608.67",WM Supercenter
1474,94,"$37,209.00",WM Supercenter
1474,98,"$21,375.19",WM Supercenter
1475,80,"$10,442.32",WM Supercenter
1475,93,"$42,919.95",WM Supercenter
1475,94,"$19,366.68",WM Supercenter
1475,98,"$12,551.40",WM Supercenter
1476,80,"$22,989.23",WM Supercenter
1476,93,"$121,598.58",WM Supercenter
1476,94,"$47,297.32",WM Supercenter
1476,98,"$27,099.90",WM Supercenter
1477,80,"$15,353.29",WM Supercenter
1477,93,"$52,825.07",WM Supercenter
1477,94,"$25,150.10",WM Supercenter
1477,98,"$20,337.40",WM Supercenter
1478,80,"$22,373.19",WM Supercenter
1478,93,"$74,291.18",WM Supercenter
1478,94,"$25,975.82",WM Supercenter
1478,98,"$21,030.02",WM Supercenter
1479,80,"$24,532.06",WM Supercenter
1479,93,"$62,918.32",WM Supercenter
1479,94,"$34,830.77",WM Supercenter
1479,98,"$29,348.11",WM Supercenter
1480,80,"$4,256.63",WM Supercenter
1480,93,"$40,800.31",WM Supercenter
1480,94,"$15,694.82",WM Supercenter
1480,98,"$9,952.43",WM Supercenter
1481,80,"$7,209.57",WM Supercenter
1481,93,"$49,084.20",WM Supercenter
1481,94,"$19,470.20",WM Supercenter
1481,98,"$17,003.13",WM Supercenter
1483,80,"$10,071.69",WM Supercenter
1483,93,"$66,298.23",WM Supercenter
1483,94,"$26,570.82",WM Supercenter
1483,98,"$23,065.09",WM Supercenter
1485,80,"$9,272.42",WM Supercenter
1485,93,"$103,085.18",WM Supercenter
1485,94,"$45,059.07",WM Supercenter
1485,98,"$21,430.44",WM Supercenter
1486,80,"$18,879.17",WM Supercenter
1486,93,"$71,418.18",WM Supercenter
1486,94,"$21,347.41",WM Supercenter
1486,98,"$19,859.01",WM Supercenter
1487,80,"$15,501.46",WM Supercenter
1487,93,"$68,279.48",WM Supercenter
1487,94,"$24,538.82",WM Supercenter
1487,98,"$21,680.41",WM Supercenter
1488,80,"$17,702.97",WM Supercenter
1488,93,"$88,100.83",WM Supercenter
1488,94,"$16,295.62",WM Supercenter
1488,98,"$21,114.78",WM Supercenter
1490,80,"$23,866.72",WM Supercenter
1490,93,"$84,220.92",WM Supercenter
1490,94,"$30,306.62",WM Supercenter
1490,98,"$25,272.14",WM Supercenter
1491,80,"$14,022.63",WM Supercenter
1491,93,"$61,230.94",WM Supercenter
1491,94,"$21,506.26",WM Supercenter
1491,98,"$19,842.22",WM Supercenter
1492,80,"$7,805.69",WM Supercenter
1492,93,"$69,715.31",WM Supercenter
1492,94,"$39,386.44",WM Supercenter
1492,98,"$22,065.38",WM Supercenter
1493,80,"$14,366.74",WM Supercenter
1493,93,"$74,155.83",WM Supercenter
1493,94,"$22,508.21",WM Supercenter
1493,98,"$16,944.95",WM Supercenter
1494,80,"$5,782.35",WM Supercenter
1494,93,"$62,729.03",WM Supercenter
1494,94,"$22,044.46",WM Supercenter
1494,98,"$18,965.84",WM Supercenter
1495,80,"$16,433.06",WM Supercenter
1495,93,"$90,595.92",WM Supercenter
1495,94,"$37,499.60",WM Supercenter
1495,98,"$18,905.10",WM Supercenter
1496,80,"$14,348.69",WM Supercenter
1496,93,"$89,964.83",WM Supercenter
1496,94,"$34,333.89",WM Supercenter
1496,98,"$22,773.57",WM Supercenter
1497,80,"$17,383.12",WM Supercenter
1497,93,"$99,954.08",WM Supercenter
1497,94,"$31,344.50",WM Supercenter
1497,98,"$21,828.24",WM Supercenter
1498,80,"$13,297.39",WM Supercenter
1498,93,"$85,897.57",WM Supercenter
1498,94,"$38,036.12",WM Supercenter
1498,98,"$23,318.35",WM Supercenter
1499,80,"$10,462.91",WM Supercenter
1499,93,"$50,467.41",WM Supercenter
1499,94,"$17,634.23",WM Supercenter
1499,98,"$20,154.41",WM Supercenter
1500,80,"$10,895.50",WM Supercenter
1500,93,"$94,662.72",WM Supercenter
1500,94,"$34,281.85",WM Supercenter
1500,98,"$23,478.76",WM Supercenter
1502,80,"$23,430.75",WM Supercenter
1502,93,"$71,130.32",WM Supercenter
1502,94,"$36,879.15",WM Supercenter
1502,98,"$19,903.75",WM Supercenter
1503,80,"$18,215.10",WM Supercenter
1503,93,"$55,357.96",WM Supercenter
1503,94,"$13,692.59",WM Supercenter
1503,98,"$17,430.68",WM Supercenter
1504,80,"$12,080.95",WM Supercenter
1504,93,"$60,335.21",WM Supercenter
1504,94,"$22,039.71",WM Supercenter
1504,98,"$23,514.32",WM Supercenter
1505,80,"$29,886.75",WM Supercenter
1505,93,"$139,853.90",WM Supercenter
1505,94,"$50,153.24",WM Supercenter
1505,98,"$25,516.46",WM Supercenter
1506,80,"$1,930.18",WM Supercenter
1506,93,"$27,964.53",WM Supercenter
1506,94,"$15,926.17",WM Supercenter
1506,98,"$9,368.08",WM Supercenter
1507,80,"$12,988.23",WM Supercenter
1507,93,"$75,076.00",WM Supercenter
1507,94,"$21,763.81",WM Supercenter
1507,98,"$15,860.87",WM Supercenter
1508,80,"$19,674.99",WM Supercenter
1508,93,"$69,424.71",WM Supercenter
1508,94,"$33,870.02",WM Supercenter
1508,98,"$24,674.25",WM Supercenter
1509,80,"$16,801.35",WM Supercenter
1509,93,"$41,766.40",WM Supercenter
1509,94,"$16,381.91",WM Supercenter
1509,98,"$13,078.91",WM Supercenter
1510,80,"$15,295.95",WM Supercenter
1510,93,"$57,255.38",WM Supercenter
1510,94,"$22,675.47",WM Supercenter
1510,98,"$15,902.79",WM Supercenter
1511,80,"$28,826.67",WM Supercenter
1511,93,"$108,967.19",WM Supercenter
1511,94,"$40,867.48",WM Supercenter
1511,98,"$22,432.65",WM Supercenter
1512,80,"$16,907.11",WM Supercenter
1512,93,"$58,289.63",WM Supercenter
1512,94,"$22,859.74",WM Supercenter
1512,98,"$12,210.63",WM Supercenter
1513,80,"$25,992.70",WM Supercenter
1513,93,"$57,146.85",WM Supercenter
1513,94,"$22,058.12",WM Supercenter
1513,98,"$18,244.92",WM Supercenter
1514,80,"$31,610.46",WM Supercenter
1514,93,"$115,660.18",WM Supercenter
1514,94,"$49,959.38",WM Supercenter
1514,98,"$27,915.57",WM Supercenter
1515,80,"$7,756.74",WM Supercenter
1515,93,"$67,743.49",WM Supercenter
1515,94,"$22,087.73",WM Supercenter
1515,98,"$23,278.30",WM Supercenter
1516,80,"$7,948.86",WM Supercenter
1516,93,"$57,774.30",WM Supercenter
1516,94,"$16,026.27",WM Supercenter
1516,98,"$20,896.21",WM Supercenter
1517,80,"$1,464.02",WM Supercenter
1517,93,"$86,888.70",WM Supercenter
1517,94,"$61,776.90",WM Supercenter
1517,98,"$12,253.99",WM Supercenter
1518,80,"$20,474.07",WM Supercenter
1518,93,"$78,642.35",WM Supercenter
1518,94,"$45,204.51",WM Supercenter
1518,98,"$21,614.90",WM Supercenter
1519,80,"$14,997.04",WM Supercenter
1519,93,"$54,400.05",WM Supercenter
1519,94,"$10,421.35",WM Supercenter
1519,98,"$17,718.96",WM Supercenter
1520,80,"$21,504.32",WM Supercenter
1520,93,"$108,213.35",WM Supercenter
1520,94,"$41,116.56",WM Supercenter
1520,98,"$22,299.07",WM Supercenter
1521,80,"$15,921.25",WM Supercenter
1521,93,"$55,025.47",WM Supercenter
1521,94,"$20,348.80",WM Supercenter
1521,98,"$23,224.65",WM Supercenter
1522,80,"$17,505.37",WM Supercenter
1522,93,"$99,138.79",WM Supercenter
1522,94,"$41,073.04",WM Supercenter
1522,98,"$22,303.23",WM Supercenter
1523,80,"$22,976.36",WM Supercenter
1523,93,"$57,662.16",WM Supercenter
1523,94,"$22,062.06",WM Supercenter
1523,98,"$18,378.19",WM Supercenter
1524,80,"$13,991.24",WM Supercenter
1524,93,"$79,661.18",WM Supercenter
1524,94,"$35,702.78",WM Supercenter
1524,98,"$20,270.41",WM Supercenter
1525,80,"$29,312.02",WM Supercenter
1525,93,"$74,903.58",WM Supercenter
1525,94,"$21,286.53",WM Supercenter
1525,98,"$16,270.30",WM Supercenter
1526,80,"$11,907.03",WM Supercenter
1526,93,"$87,089.28",WM Supercenter
1526,94,"$33,448.53",WM Supercenter
1526,98,"$22,909.85",WM Supercenter
1527,80,"$16,087.03",WM Supercenter
1527,93,"$64,013.80",WM Supercenter
1527,94,"$25,234.56",WM Supercenter
1527,98,"$26,173.63",WM Supercenter
1528,80,"$11,913.13",WM Supercenter
1528,93,"$78,059.94",WM Supercenter
1528,94,"$25,084.01",WM Supercenter
1528,98,"$25,803.60",WM Supercenter
1529,80,"$19,321.68",WM Supercenter
1529,93,"$69,883.47",WM Supercenter
1529,94,"$15,932.26",WM Supercenter
1529,98,"$25,167.84",WM Supercenter
1530,80,"$9,750.09",WM Supercenter
1530,93,"$102,637.50",WM Supercenter
1530,94,"$29,927.69",WM Supercenter
1530,98,"$18,868.57",WM Supercenter
1531,80,"$16,905.58",WM Supercenter
1531,93,"$66,335.11",WM Supercenter
1531,94,"$35,036.69",WM Supercenter
1531,98,"$18,606.93",WM Supercenter
1532,80,"$16,850.49",WM Supercenter
1532,93,"$74,100.26",WM Supercenter
1532,94,"$23,679.18",WM Supercenter
1532,98,"$22,200.82",WM Supercenter
1533,80,"$6,596.83",WM Supercenter
1533,93,"$79,539.11",WM Supercenter
1533,94,"$32,032.47",WM Supercenter
1533,98,"$21,500.13",WM Supercenter
1534,80,"$14,389.00",WM Supercenter
1534,93,"$112,641.78",WM Supercenter
1534,94,"$60,849.90",WM Supercenter
1534,98,"$39,903.81",WM Supercenter
1535,80,"$12,883.11",WM Supercenter
1535,93,"$114,172.98",WM Supercenter
1535,94,"$46,997.41",WM Supercenter
1535,98,"$24,793.68",WM Supercenter
1536,80,"$20,515.05",WM Supercenter
1536,93,"$99,510.22",WM Supercenter
1536,94,"$52,338.15",WM Supercenter
1536,98,"$20,754.07",WM Supercenter
1538,80,"$12,507.07",WM Supercenter
1538,93,"$89,081.48",WM Supercenter
1538,94,"$27,333.67",WM Supercenter
1538,98,"$21,115.36",WM Supercenter
1539,80,"$12,124.29",WM Supercenter
1539,93,"$85,695.21",WM Supercenter
1539,94,"$31,792.90",WM Supercenter
1539,98,"$19,083.59",WM Supercenter
1540,80,"$16,693.96",WM Supercenter
1540,93,"$70,575.85",WM Supercenter
1540,94,"$28,108.76",WM Supercenter
1540,98,"$18,985.07",WM Supercenter
1541,80,"$40,232.80",WM Supercenter
1541,93,"$103,995.37",WM Supercenter
1541,94,"$85,812.23",WM Supercenter
1541,98,"$34,251.30",WM Supercenter
1542,80,"$8,241.34",WM Supercenter
1542,93,"$82,967.62",WM Supercenter
1542,94,"$25,786.22",WM Supercenter
1542,98,"$20,603.83",WM Supercenter
1543,80,"$20,832.03",WM Supercenter
1543,93,"$79,628.91",WM Supercenter
1543,94,"$33,752.49",WM Supercenter
1543,98,"$24,706.25",WM Supercenter
1544,80,"$32,847.57",WM Supercenter
1544,93,"$99,485.83",WM Supercenter
1544,94,"$31,480.77",WM Supercenter
1544,98,"$24,767.43",WM Supercenter
1545,80,"$19,943.47",WM Supercenter
1545,93,"$111,875.79",WM Supercenter
1545,94,"$36,878.46",WM Supercenter
1545,98,"$16,288.31",WM Supercenter
1547,80,"$19,508.93",WM Supercenter
1547,93,"$65,206.61",WM Supercenter
1547,94,"$21,635.73",WM Supercenter
1547,98,"$19,964.34",WM Supercenter
1548,80,$873.88,WM Supercenter
1548,93,"$52,593.26",WM Supercenter
1548,94,"$26,423.64",WM Supercenter
1548,98,"$10,387.66",WM Supercenter
1549,80,"$20,317.29",WM Supercenter
1549,93,"$91,299.08",WM Supercenter
1549,94,"$34,429.13",WM Supercenter
1549,98,"$23,878.14",WM Supercenter
1551,80,"$11,773.43",WM Supercenter
1551,93,"$69,764.78",WM Supercenter
1551,94,"$30,714.29",WM Supercenter
1551,98,"$22,652.66",WM Supercenter
1552,80,"$23,162.82",WM Supercenter
1552,93,"$73,309.34",WM Supercenter
1552,94,"$27,877.21",WM Supercenter
1552,98,"$21,171.83",WM Supercenter
1553,80,"$21,240.61",WM Supercenter
1553,93,"$62,696.93",WM Supercenter
1553,94,"$24,722.76",WM Supercenter
1553,98,"$39,854.24",WM Supercenter
1554,80,"$20,365.59",WM Supercenter
1554,93,"$99,770.53",WM Supercenter
1554,94,"$50,563.37",WM Supercenter
1554,98,"$30,037.18",WM Supercenter
1555,80,"$20,694.45",WM Supercenter
1555,93,"$69,735.11",WM Supercenter
1555,94,"$26,040.92",WM Supercenter
1555,98,"$28,460.69",WM Supercenter
1556,80,"$16,638.05",WM Supercenter
1556,93,"$69,077.80",WM Supercenter
1556,94,"$30,378.90",WM Supercenter
1556,98,"$22,645.14",WM Supercenter
1557,80,"$11,950.63",WM Supercenter
1557,93,"$71,112.26",WM Supercenter
1557,94,"$26,645.90",WM Supercenter
1557,98,"$20,690.60",WM Supercenter
1558,80,"$29,116.24",WM Supercenter
1558,93,"$71,145.14",WM Supercenter
1558,94,"$22,936.57",WM Supercenter
1558,98,"$21,283.66",WM Supercenter
1560,80,"$17,742.17",WM Supercenter
1560,93,"$118,084.57",WM Supercenter
1560,94,"$37,259.59",WM Supercenter
1560,98,"$24,806.91",WM Supercenter
1561,80,"$23,002.13",WM Supercenter
1561,93,"$90,919.16",WM Supercenter
1561,94,"$26,617.96",WM Supercenter
1561,98,"$23,472.29",WM Supercenter
1563,80,"$22,064.79",WM Supercenter
1563,93,"$93,358.14",WM Supercenter
1563,94,"$46,629.38",WM Supercenter
1563,98,"$25,193.14",WM Supercenter
1564,80,"$19,263.17",WM Supercenter
1564,93,"$99,428.47",WM Supercenter
1564,94,"$35,764.55",WM Supercenter
1564,98,"$26,410.34",WM Supercenter
1565,80,"$28,531.67",WM Supercenter
1565,93,"$114,907.74",WM Supercenter
1565,94,"$51,566.64",WM Supercenter
1565,98,"$28,209.86",WM Supercenter
1566,80,"$11,069.47",WM Supercenter
1566,93,"$74,438.81",WM Supercenter
1566,94,"$30,244.50",WM Supercenter
1566,98,"$20,286.46",WM Supercenter
1567,80,"$23,352.23",WM Supercenter
1567,93,"$98,458.28",WM Supercenter
1567,94,"$41,456.81",WM Supercenter
1567,98,"$33,629.04",WM Supercenter
1568,80,"$18,708.87",WM Supercenter
1568,93,"$82,027.17",WM Supercenter
1568,94,"$33,006.70",WM Supercenter
1568,98,"$22,851.42",WM Supercenter
1569,80,"$9,998.95",WM Supercenter
1569,93,"$59,718.27",WM Supercenter
1569,94,"$13,152.89",WM Supercenter
1569,98,"$17,808.25",WM Supercenter
1570,80,"$8,523.68",WM Supercenter
1570,93,"$59,158.68",WM Supercenter
1570,94,"$20,438.25",WM Supercenter
1570,98,"$22,000.85",WM Supercenter
1571,80,"$14,333.48",WM Supercenter
1571,93,"$61,723.01",WM Supercenter
1571,94,"$24,796.60",WM Supercenter
1571,98,"$21,997.21",WM Supercenter
1572,80,"$13,859.46",WM Supercenter
1572,93,"$68,634.63",WM Supercenter
1572,94,"$34,976.29",WM Supercenter
1572,98,"$21,065.84",WM Supercenter
1573,80,"$13,704.43",WM Supercenter
1573,93,"$71,329.23",WM Supercenter
1573,94,"$37,572.67",WM Supercenter
1573,98,"$21,461.05",WM Supercenter
1574,80,"$13,843.88",WM Supercenter
1574,93,"$80,564.23",WM Supercenter
1574,94,"$49,489.96",WM Supercenter
1574,98,"$27,270.99",WM Supercenter
1575,80,"$24,284.15",WM Supercenter
1575,93,"$108,897.17",WM Supercenter
1575,94,"$35,694.85",WM Supercenter
1575,98,"$36,288.62",WM Supercenter
1577,80,"$15,096.04",WM Supercenter
1577,93,"$91,032.80",WM Supercenter
1577,94,"$26,287.82",WM Supercenter
1577,98,"$22,580.96",WM Supercenter
1578,80,"$12,911.26",WM Supercenter
1578,93,"$57,341.19",WM Supercenter
1578,94,"$29,287.92",WM Supercenter
1578,98,"$25,094.79",WM Supercenter
1579,80,"$4,970.31",WM Supercenter
1579,93,"$56,321.05",WM Supercenter
1579,94,"$22,290.60",WM Supercenter
1579,98,"$15,686.89",WM Supercenter
1580,80,"$26,878.54",WM Supercenter
1580,93,"$105,454.53",WM Supercenter
1580,94,"$38,891.23",WM Supercenter
1580,98,"$24,607.89",WM Supercenter
1581,80,"$8,565.70",WM Supercenter
1581,93,"$92,458.33",WM Supercenter
1581,94,"$25,084.79",WM Supercenter
1581,98,"$28,335.86",WM Supercenter
1584,80,"$23,372.75",WM Supercenter
1584,93,"$103,359.30",WM Supercenter
1584,94,"$44,646.43",WM Supercenter
1584,98,"$27,066.95",WM Supercenter
1585,80,"$10,021.70",WM Supercenter
1585,93,"$83,968.77",WM Supercenter
1585,94,"$36,749.38",WM Supercenter
1585,98,"$23,554.41",WM Supercenter
1586,80,"$22,550.94",WM Supercenter
1586,93,"$71,580.61",WM Supercenter
1586,94,"$33,017.56",WM Supercenter
1586,98,"$22,510.42",WM Supercenter
1588,80,"$18,925.90",WM Supercenter
1588,93,"$83,413.86",WM Supercenter
1588,94,"$33,908.95",WM Supercenter
1588,98,"$35,177.78",WM Supercenter
1589,80,"$20,600.38",WM Supercenter
1589,93,"$80,724.56",WM Supercenter
1589,94,"$43,063.87",WM Supercenter
1589,98,"$20,157.21",WM Supercenter
1590,80,"$17,751.04",WM Supercenter
1590,93,"$188,711.87",WM Supercenter
1590,94,"$69,354.58",WM Supercenter
1590,98,"$36,448.24",WM Supercenter
1591,80,"$20,727.37",WM Supercenter
1591,93,"$83,607.03",WM Supercenter
1591,94,"$35,179.17",WM Supercenter
1591,98,"$18,824.57",WM Supercenter
1592,80,"$11,180.31",WM Supercenter
1592,93,"$44,258.06",WM Supercenter
1592,94,"$16,180.85",WM Supercenter
1592,98,"$19,527.05",WM Supercenter
1593,80,"$8,994.75",WM Supercenter
1593,93,"$83,240.92",WM Supercenter
1593,94,"$32,804.82",WM Supercenter
1593,98,"$13,450.35",WM Supercenter
1594,80,"$11,937.02",WM Supercenter
1594,93,"$83,761.43",WM Supercenter
1594,94,"$24,596.35",WM Supercenter
1594,98,"$22,240.40",WM Supercenter
1595,80,"$12,791.95",WM Supercenter
1595,93,"$60,951.49",WM Supercenter
1595,94,"$29,892.87",WM Supercenter
1595,98,"$16,248.42",WM Supercenter
1596,80,"$16,483.65",WM Supercenter
1596,93,"$55,000.82",WM Supercenter
1596,94,"$20,740.67",WM Supercenter
1596,98,"$18,975.50",WM Supercenter
1597,80,"$21,931.60",WM Supercenter
1597,93,"$73,660.40",WM Supercenter
1597,94,"$35,539.43",WM Supercenter
1597,98,"$22,507.54",WM Supercenter
1598,80,"$14,650.85",WM Supercenter
1598,93,"$57,875.91",WM Supercenter
1598,94,"$25,031.41",WM Supercenter
1598,98,"$22,660.11",WM Supercenter
1599,80,"$13,661.80",WM Supercenter
1599,93,"$53,432.01",WM Supercenter
1599,94,"$23,782.55",WM Supercenter
1599,98,"$16,245.05",WM Supercenter
1600,80,"$15,139.63",WM Supercenter
1600,93,"$126,890.45",WM Supercenter
1600,94,"$66,636.16",WM Supercenter
1600,98,"$23,126.80",WM Supercenter
1601,80,"$24,324.05",WM Supercenter
1601,93,"$58,392.41",WM Supercenter
1601,94,"$23,800.37",WM Supercenter
1601,98,"$18,205.69",WM Supercenter
1602,80,"$16,262.69",WM Supercenter
1602,93,"$71,585.46",WM Supercenter
1602,94,"$20,517.27",WM Supercenter
1602,98,"$26,329.75",WM Supercenter
1603,80,"$2,802.62",WM Supercenter
1603,93,"$45,988.58",WM Supercenter
1603,94,"$19,731.82",WM Supercenter
1603,98,"$12,817.13",WM Supercenter
1604,80,"$15,422.44",WM Supercenter
1604,93,"$95,806.43",WM Supercenter
1604,94,"$41,936.26",WM Supercenter
1604,98,"$26,508.62",WM Supercenter
1605,80,"$12,760.03",WM Supercenter
1605,93,"$106,742.45",WM Supercenter
1605,94,"$34,384.54",WM Supercenter
1605,98,"$21,069.36",WM Supercenter
1606,80,"$19,395.37",WM Supercenter
1606,93,"$76,983.60",WM Supercenter
1606,94,"$28,067.38",WM Supercenter
1606,98,"$20,859.65",WM Supercenter
1607,80,"$15,363.11",WM Supercenter
1607,93,"$63,087.00",WM Supercenter
1607,94,"$27,250.97",WM Supercenter
1607,98,"$19,538.84",WM Supercenter
1608,80,"$17,685.45",WM Supercenter
1608,93,"$107,114.20",WM Supercenter
1608,94,"$45,851.95",WM Supercenter
1608,98,"$28,020.71",WM Supercenter
1609,80,"$20,044.14",WM Supercenter
1609,93,"$62,902.88",WM Supercenter
1609,94,"$14,922.56",WM Supercenter
1609,98,"$21,237.55",WM Supercenter
1611,80,"$11,208.27",WM Supercenter
1611,93,"$71,916.35",WM Supercenter
1611,94,"$18,431.50",WM Supercenter
1611,98,"$21,591.31",WM Supercenter
1612,80,"$17,929.45",WM Supercenter
1612,93,"$83,733.40",WM Supercenter
1612,94,"$36,099.13",WM Supercenter
1612,98,"$31,695.31",WM Supercenter
1613,80,"$12,236.10",WM Supercenter
1613,93,"$84,103.55",WM Supercenter
1613,94,"$34,457.40",WM Supercenter
1613,98,"$19,719.64",WM Supercenter
1614,80,"$22,884.33",WM Supercenter
1614,93,"$56,140.19",WM Supercenter
1614,94,"$17,763.09",WM Supercenter
1614,98,"$19,573.40",WM Supercenter
1617,80,"$13,846.27",WM Supercenter
1617,93,"$81,360.02",WM Supercenter
1617,94,"$34,811.09",WM Supercenter
1617,98,"$23,212.33",WM Supercenter
1618,80,"$31,888.35",WM Supercenter
1618,93,"$80,845.63",WM Supercenter
1618,94,"$28,165.22",WM Supercenter
1618,98,"$21,765.73",WM Supercenter
1619,80,"$14,327.84",WM Supercenter
1619,93,"$79,819.12",WM Supercenter
1619,94,"$26,829.11",WM Supercenter
1619,98,"$21,064.75",WM Supercenter
1620,80,"$11,259.67",WM Supercenter
1620,93,"$63,042.09",WM Supercenter
1620,94,"$22,514.59",WM Supercenter
1620,98,"$20,041.30",WM Supercenter
1621,80,"$2,333.45",WM Supercenter
1621,93,"$43,365.18",WM Supercenter
1621,94,"$14,937.90",WM Supercenter
1621,98,"$10,374.61",WM Supercenter
