Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
159,16,2902,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Driver Supply Focus,202310,88.80%,97.10%,8,82.10%,88.60%,93.10%,92.90%
160,16,3561,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202310,78.90%,98.10%,7.7,75.00%,78.40%,86.50%,76.50%
161,16,2885,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Driver Supply Focus,202310,90.00%,95.10%,7.1,87.00%,86.50%,97.80%,89.00%
181,16,1975,SPARK,Scheduled Standard Delivery,6,Active Monitoring,Recovering,Driver Supply Focus,202310,91.80%,91.60%,7.8,92.80%,100.00%,98.40%,78.60%
181,16,2138,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Driver Supply Focus,202310,88.80%,99.60%,4.9,90.00%,87.70%,92.30%,84.30%
181,16,2224,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Driver Supply Focus,202310,90.20%,94.20%,8.4,88.00%,95.20%,96.50%,80.80%
181,16,2682,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Driver Supply Focus,202310,87.00%,96.80%,7.2,80.50%,91.80%,91.50%,85.60%
183,16,2659,SPARK,Scheduled Standard Delivery,4,Active Monitoring,Degrading,Driver Supply Focus,202310,88.00%,95.10%,9.9,87.80%,90.70%,93.00%,81.00%
184,16,1796,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Driver Supply Focus,202310,91.40%,95.10%,8.7,87.50%,94.90%,93.50%,90.40%
184,16,1930,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Driver Supply Focus,202310,86.50%,90.20%,7,88.80%,90.30%,79.90%,88.50%
296,26,1579,SPARK,Scheduled Standard Delivery,19,Executive Review,Recovering,Driver Supply Focus,202310,90.10%,96.00%,7.9,91.10%,92.10%,90.70%,86.30%
296,26,3182,SPARK,Scheduled Standard Delivery,7,At Risk,Degrading,Driver Supply Focus,202310,90.30%,92.40%,8.9,88.00%,92.00%,96.50%,84.50%
297,26,1816,SPARK,Scheduled Standard Delivery,33,Executive Review,Recovering,Driver Supply Focus,202310,90.00%,91.50%,5.9,95.80%,95.80%,88.90%,78.20%
300,26,2772,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Driver Supply Focus,202310,84.30%,89.40%,8.4,79.90%,85.90%,85.10%,87.00%
301,26,1197,POINTPICKUP,Scheduled Standard Delivery,4,Active Monitoring,Recovering,Driver Supply Focus,202310,80.00%,100.00%,6,100.00%,100.00%,100.00%,0.00%
301,26,2000,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Driver Supply Focus,202310,77.30%,96.00%,7.9,83.60%,66.30%,78.70%,79.30%
301,26,2730,SPARK,Scheduled Standard Delivery,5,Active Monitoring,Degrading,Driver Supply Focus,202310,93.00%,95.90%,9.4,89.20%,91.80%,95.30%,96.80%
302,26,3864,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,-,Driver Supply Focus,202310,90.00%,100.00%,8.5,,66.70%,88.90%,100.00%
309,26,1452,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Driver Supply Focus,202310,91.20%,95.80%,8,82.50%,97.00%,94.10%,91.20%
500,59,2414,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,202310,92.90%,91.30%,9.5,90.30%,96.90%,96.50%,88.90%
509,59,6828,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Driver Supply Focus,202310,91.30%,95.40%,9.1,85.80%,96.50%,95.70%,87.50%
162,17,2854,SPARK,Scheduled Standard Delivery,33,Executive Review,Degrading,Driver Supply Focus,202310,94.60%,94.10%,8.7,89.20%,97.10%,98.30%,92.30%
166,22,5495,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Driver Supply Focus,202310,82.10%,94.90%,9.5,83.70%,82.80%,84.40%,77.40%
167,22,2167,UBER,Scheduled Standard Delivery,30,Executive Review,Recovering,Driver Supply Focus,202310,91.20%,90.10%,7.2,92.40%,92.30%,78.30%,95.80%
167,22,3252,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Driver Supply Focus,202310,86.50%,95.80%,9.1,85.60%,88.40%,92.00%,80.50%
167,22,4687,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202310,89.10%,94.80%,8.7,90.40%,92.50%,84.80%,88.60%
171,17,5202,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,-,Driver Supply Focus,202310,57.10%,93.30%,7.2,,,28.60%,85.70%
173,17,5294,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Driver Supply Focus,202310,91.40%,94.40%,6.4,87.50%,95.50%,91.10%,92.00%
174,17,2090,SPARK,Scheduled Standard Delivery,31,Executive Review,Recovering,Driver Supply Focus,202310,93.50%,96.70%,7.1,98.80%,93.20%,90.40%,88.90%
178,22,3830,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202310,85.80%,98.70%,6.3,82.00%,84.90%,89.80%,87.50%
188,17,2351,SPARK,Scheduled Standard Delivery,4,Active Monitoring,Recovering,Driver Supply Focus,202310,91.50%,98.00%,7.6,92.50%,92.90%,93.50%,86.50%
190,17,2262,SPARK,Scheduled Standard Delivery,29,Executive Review,Recovering,Driver Supply Focus,202310,95.00%,93.30%,9.5,98.80%,100.00%,94.70%,84.30%
192,17,1673,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,202310,90.20%,91.50%,9.4,93.50%,90.80%,88.70%,88.10%
194,17,1966,ROADIE,Scheduled Standard Delivery,23,Executive Review,Degrading,Driver Supply Focus,202310,87.80%,98.60%,7.3,84.80%,86.10%,93.30%,85.40%
195,17,2088,SPARK,Scheduled Standard Delivery,4,Active Monitoring,Recovering,Driver Supply Focus,202310,93.40%,94.80%,8.3,92.70%,96.80%,97.10%,85.80%
228,17,3253,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Driver Supply Focus,202310,85.30%,98.30%,6,85.30%,94.20%,81.60%,80.00%
228,17,3429,POINTPICKUP,Scheduled Standard Delivery,32,Executive Review,Degrading,Driver Supply Focus,202310,83.50%,100.00%,6.3,83.70%,88.50%,73.90%,87.00%
231,22,2059,UBER,Scheduled Standard Delivery,31,Executive Review,Degrading,Driver Supply Focus,202310,85.40%,99.30%,8.6,62.50%,86.10%,97.80%,84.40%
232,22,1644,POINTPICKUP,Scheduled Standard Delivery,19,Executive Review,Degrading,Driver Supply Focus,202310,88.40%,90.20%,6.5,85.50%,83.30%,93.60%,90.10%
233,22,2334,POINTPICKUP,Scheduled Standard Delivery,34,Executive Review,Degrading,Driver Supply Focus,202310,48.80%,91.10%,9.9,57.10%,37.50%,20.00%,56.30%
558,22,5047,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Driver Supply Focus,202310,89.70%,97.50%,7.5,87.30%,87.30%,91.40%,92.90%
577,17,5077,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Driver Supply Focus,202310,91.10%,89.30%,8.8,86.80%,90.60%,96.90%,90.40%
280,75,2566,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Degrading,Driver Supply Focus,202310,76.50%,95.00%,8.9,88.20%,62.50%,56.50%,86.80%
281,75,5344,SPARK,Scheduled Standard Delivery,31,Executive Review,Recovering,Driver Supply Focus,202310,86.50%,88.90%,9.9,90.00%,89.40%,85.50%,81.30%
283,75,5753,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Driver Supply Focus,202310,87.40%,96.10%,8.9,79.50%,89.60%,91.00%,90.00%
286,75,5105,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Degrading,Driver Supply Focus,202310,82.00%,88.50%,8.9,78.80%,79.50%,79.10%,90.00%
288,75,1759,ROADIE,Scheduled Standard Delivery,24,Executive Review,Recovering,Driver Supply Focus,202310,87.00%,97.90%,8.5,90.50%,79.30%,90.50%,89.30%
291,75,2136,POINTPICKUP,Scheduled Standard Delivery,46,Executive Review,Recovering,Driver Supply Focus,202310,90.70%,98.60%,9.2,90.10%,95.70%,91.60%,85.70%
292,75,3639,POINTPICKUP,Scheduled Standard Delivery,35,Executive Review,Degrading,Driver Supply Focus,202310,89.40%,98.40%,7.5,84.00%,100.00%,86.80%,87.50%
312,75,1652,POINTPICKUP,Scheduled Standard Delivery,31,Executive Review,Degrading,Driver Supply Focus,202310,84.60%,92.60%,8.7,84.30%,76.00%,85.40%,90.30%
312,75,2762,POINTPICKUP,Scheduled Standard Delivery,5,Active Monitoring,-,Driver Supply Focus,202310,85.70%,100.00%,3.1,,,,85.70%
315,75,2565,SPARK,Scheduled Standard Delivery,46,Executive Review,Degrading,Driver Supply Focus,202310,87.30%,91.20%,9.4,77.00%,94.70%,93.40%,86.30%
320,75,2809,SPARK,Scheduled Standard Delivery,43,Executive Review,Recovering,Driver Supply Focus,202310,93.80%,99.40%,6.7,97.10%,96.90%,97.40%,83.80%
29,4,606,SPARK,Scheduled Standard Delivery,32,Executive Review,Recovering,Driver Supply Focus,202310,86.10%,98.00%,7.1,91.60%,89.00%,89.40%,70.60%
29,4,2832,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202310,86.70%,90.00%,9.3,90.60%,86.40%,86.10%,83.80%
29,4,7181,SPARK,Scheduled Standard Delivery,45,Executive Review,Recovering,Driver Supply Focus,202310,89.00%,90.90%,7,91.70%,95.30%,83.60%,85.70%
36,4,1359,SPARK,Scheduled Standard Delivery,45,Executive Review,Degrading,Driver Supply Focus,202310,90.40%,88.10%,9.8,87.60%,93.30%,94.30%,86.40%
124,4,620,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202310,64.70%,100.00%,7.7,76.90%,50.00%,60.00%,66.70%
124,4,2496,SPARK,Scheduled Standard Delivery,29,Executive Review,Recovering,Driver Supply Focus,202310,89.40%,91.20%,9.8,91.40%,95.60%,96.10%,71.50%
124,4,2496,UBER,Scheduled Standard Delivery,30,Executive Review,Degrading,Driver Supply Focus,202310,80.30%,91.80%,10,75.00%,82.50%,94.70%,68.60%
304,4,1096,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Driver Supply Focus,202310,90.30%,96.90%,9.3,88.50%,92.40%,93.70%,86.90%
304,4,1131,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202310,82.00%,96.10%,6.1,83.30%,79.10%,84.80%,78.60%
496,59,5923,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Recovering,Driver Supply Focus,202310,83.30%,98.00%,6.8,92.30%,77.80%,80.00%,81.80%
546,72,4530,SPARK,Scheduled Standard Delivery,49,Executive Review,Recovering,Driver Supply Focus,202310,91.20%,98.30%,8.3,90.30%,90.60%,94.20%,89.70%
49,5,4503,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202310,79.90%,83.80%,15,80.30%,89.90%,81.10%,71.10%
50,5,2649,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202310,87.60%,80.20%,16,89.10%,88.20%,89.50%,83.30%
50,5,5080,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202310,91.00%,87.20%,11.4,94.20%,95.40%,82.80%,92.00%
51,5,3406,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202310,87.60%,97.30%,12.6,92.40%,89.00%,81.90%,87.00%
53,5,4240,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202310,86.70%,82.10%,14.3,67.90%,94.90%,88.20%,97.50%
56,5,2086,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202310,88.00%,95.50%,10.1,86.30%,88.80%,87.30%,89.60%
56,5,6300,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202310,89.10%,85.80%,13.1,84.50%,85.30%,92.30%,94.30%
83,5,475,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202310,90.50%,93.80%,12.9,90.00%,90.50%,92.60%,88.90%
583,5,5823,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202310,86.80%,84.40%,15.2,88.10%,94.00%,86.20%,81.00%
125,13,912,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202310,91.40%,93.90%,10.8,91.00%,95.70%,90.90%,88.10%
125,13,2706,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202310,88.50%,93.10%,14.6,82.10%,93.80%,90.70%,88.00%
125,13,3167,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202310,86.70%,87.20%,11.5,92.90%,93.90%,85.10%,74.20%
125,13,5022,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202310,84.40%,91.50%,13,76.40%,90.30%,89.20%,79.80%
128,13,489,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202310,86.70%,84.00%,15.7,70.40%,94.30%,89.60%,90.50%
128,13,541,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202310,77.00%,76.60%,16.5,56.50%,88.20%,76.80%,85.80%
128,13,989,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202310,70.40%,60.80%,17.5,65.30%,71.80%,66.50%,78.40%
128,13,1353,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202310,83.10%,93.70%,15.2,88.10%,87.70%,80.20%,75.60%
128,13,4129,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202310,80.80%,70.70%,15.6,56.70%,88.00%,87.80%,84.90%
129,13,2913,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202310,87.90%,89.50%,14.5,85.80%,93.00%,86.60%,86.50%
130,13,532,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202310,88.40%,82.30%,15.8,83.70%,90.60%,91.70%,87.10%
130,13,839,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,202310,92.20%,96.10%,10.4,90.30%,95.70%,93.60%,89.80%
130,13,935,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,202310,91.20%,90.00%,11.5,92.10%,94.30%,91.40%,87.00%
130,13,1102,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202310,90.80%,92.10%,12.1,86.10%,94.60%,96.40%,86.10%
130,13,1206,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202310,87.90%,98.30%,11,85.70%,89.30%,88.80%,87.90%
130,13,1266,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202310,87.60%,82.60%,13.4,85.10%,94.90%,90.90%,79.00%
131,13,1136,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202310,89.00%,92.70%,12.3,88.30%,90.70%,91.00%,86.00%
131,13,3288,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202310,90.50%,86.60%,11.6,89.80%,94.60%,92.60%,85.00%
131,13,5056,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202310,91.10%,84.40%,13.1,82.50%,96.00%,94.70%,88.10%
132,13,415,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202310,91.90%,96.00%,12.1,90.50%,96.00%,92.10%,88.80%
134,13,405,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202310,90.10%,91.10%,12.4,79.70%,93.00%,94.80%,92.30%
134,13,4295,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202310,92.30%,86.20%,11.3,83.90%,97.30%,95.00%,95.10%
140,13,708,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202310,87.60%,89.20%,11,83.90%,91.40%,85.60%,90.00%
140,13,2720,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,202310,88.90%,84.80%,11.5,82.10%,93.80%,88.20%,92.00%
141,13,501,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202310,91.30%,94.00%,11.6,87.70%,92.50%,97.40%,87.80%
141,13,1025,,Scheduled Delivery Standard,43,Executive Review,Recovering,Store Focus,202310,91.20%,90.60%,14.3,92.00%,97.30%,80.30%,95.00%
143,13,1066,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202310,89.60%,81.90%,12,86.70%,96.20%,90.30%,85.40%
143,13,1346,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202310,87.50%,73.70%,15.6,79.10%,93.60%,91.50%,86.30%
541,64,4048,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202310,90.20%,84.50%,13.1,76.10%,96.60%,90.90%,97.40%
541,64,4659,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202310,85.70%,88.40%,10.6,85.50%,84.10%,82.90%,90.50%
62,6,3572,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202310,87.80%,89.30%,11.3,77.30%,94.20%,90.60%,87.80%
86,6,3888,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202310,88.60%,86.90%,10.5,85.10%,91.60%,90.90%,87.10%
503,6,163,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202310,89.20%,99.40%,11.4,84.10%,92.80%,91.10%,89.00%
73,46,2891,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202310,91.10%,93.40%,12.6,89.50%,95.90%,90.40%,88.80%
73,46,3645,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202310,91.80%,93.00%,14.2,89.30%,95.00%,88.50%,94.70%
368,46,3407,,Scheduled Delivery Standard,13,At Risk,Degrading,Store Focus,202310,90.00%,87.80%,16.2,85.40%,92.30%,92.60%,88.80%
370,46,5190,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202310,87.40%,88.60%,11.5,78.50%,92.10%,92.10%,87.90%
371,46,1746,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202310,90.10%,97.10%,13.5,87.60%,92.10%,92.10%,88.80%
385,46,850,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202310,91.50%,98.60%,13.2,93.90%,95.60%,94.60%,82.50%
146,41,335,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202310,76.70%,71.90%,15.7,65.60%,89.20%,84.90%,59.50%
152,41,668,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202310,89.20%,87.20%,9.1,83.40%,93.60%,91.10%,88.90%
152,41,671,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202310,83.70%,78.90%,13.3,81.40%,95.00%,67.50%,91.90%
242,41,3294,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202310,85.40%,67.50%,17.8,78.00%,84.60%,90.80%,87.40%
242,41,4450,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202310,88.90%,84.60%,12.7,94.10%,87.40%,90.90%,83.50%
253,41,653,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202310,90.60%,91.00%,10.1,88.60%,93.70%,88.80%,91.80%
253,41,655,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202310,89.90%,92.00%,10.4,85.90%,96.90%,89.80%,88.20%
256,41,709,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202310,91.70%,97.20%,14.3,85.50%,94.40%,92.00%,95.40%
257,41,689,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202310,88.80%,82.70%,12.7,79.60%,97.80%,96.10%,82.20%
258,41,1113,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202310,91.60%,94.10%,10.7,85.80%,97.70%,93.40%,88.90%
259,41,3894,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202310,88.40%,91.70%,12.4,86.10%,93.40%,85.00%,89.30%
260,41,720,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202310,91.30%,84.20%,10.5,88.80%,95.70%,95.80%,84.50%
260,41,1210,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202310,89.30%,76.70%,13.6,87.90%,97.40%,85.00%,86.80%
260,41,2628,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202310,88.30%,86.30%,12.5,89.70%,87.80%,90.40%,85.30%
197,19,2631,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202310,81.40%,78.20%,14.3,84.40%,94.60%,87.10%,58.40%
197,19,2872,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202310,88.50%,78.50%,13.1,76.00%,95.00%,93.10%,90.20%
197,19,3336,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202310,92.10%,90.50%,10.9,87.10%,96.60%,95.70%,89.20%
197,19,3476,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202310,80.60%,69.90%,15.4,81.20%,94.00%,77.70%,68.40%
197,19,4383,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202310,76.90%,83.50%,18.2,72.70%,81.90%,82.40%,70.60%
197,19,5761,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202310,91.10%,89.60%,11,92.70%,94.70%,93.50%,84.00%
197,19,5842,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202310,90.80%,84.80%,10.3,85.60%,96.50%,91.90%,89.80%
200,19,3453,,Scheduled Delivery Standard,37,Executive Review,Recovering,Store Focus,202310,88.70%,87.80%,9.2,90.90%,91.50%,87.70%,84.20%
201,19,5065,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202310,87.60%,85.70%,7.2,90.20%,90.80%,79.90%,89.70%
201,19,5280,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202310,85.50%,80.30%,11.1,78.40%,92.80%,84.60%,83.60%
202,19,5160,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202310,90.70%,94.10%,11.9,85.40%,96.40%,95.00%,85.00%
202,19,5472,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202310,88.60%,96.40%,12.2,89.50%,94.70%,87.40%,83.10%
203,19,1423,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,202310,89.80%,82.30%,7.3,82.60%,92.90%,90.10%,93.70%
203,19,1754,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202310,88.20%,87.10%,6.9,88.50%,97.00%,92.70%,75.30%
203,19,2869,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202310,92.30%,95.90%,10.6,89.80%,92.90%,93.90%,92.50%
203,19,5048,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202310,72.50%,59.80%,16.1,73.00%,76.60%,68.30%,72.40%
203,19,5893,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,202310,89.90%,93.50%,10.9,91.00%,91.50%,89.30%,88.00%
204,19,1432,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202310,90.90%,82.10%,11.7,86.50%,95.90%,89.60%,91.60%
205,19,2273,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202310,90.50%,86.80%,13,90.90%,94.40%,92.00%,85.40%
205,19,2354,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202310,86.20%,78.60%,12.2,84.40%,88.60%,93.40%,80.00%
206,19,2559,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202310,88.20%,92.90%,12,87.50%,93.40%,87.90%,84.40%
206,19,4424,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202310,90.00%,90.70%,11.6,89.30%,92.00%,89.70%,89.00%
206,19,5844,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202310,82.70%,85.30%,17.1,75.80%,87.00%,87.30%,80.30%
207,19,5029,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202310,90.30%,91.70%,13.3,86.40%,95.20%,95.40%,84.90%
207,19,5030,,Scheduled Delivery Standard,47,Executive Review,Recovering,Store Focus,202310,89.10%,84.80%,11.3,93.90%,93.00%,88.90%,77.80%
238,19,1487,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202310,85.50%,96.50%,12.6,82.50%,87.10%,87.00%,85.50%
238,19,1618,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202310,88.10%,79.20%,13.3,67.10%,94.40%,90.20%,90.00%
238,19,2544,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202310,83.90%,85.70%,17,56.60%,91.20%,92.50%,83.40%
238,19,2817,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202310,89.20%,90.00%,11.7,86.70%,93.10%,93.90%,82.60%
238,19,2818,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202310,83.30%,87.70%,13.9,71.70%,91.20%,87.60%,78.60%
238,19,4631,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202310,58.60%,60.90%,25.1,52.10%,84.20%,56.00%,44.70%
243,25,2691,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202310,89.20%,82.90%,12.7,81.30%,89.30%,94.00%,91.60%
246,21,1734,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202310,71.80%,74.10%,20.2,90.00%,94.70%,69.90%,9.00%
246,21,2491,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202310,89.40%,86.60%,10.9,86.90%,93.30%,91.00%,87.60%
246,21,3255,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202310,85.80%,82.00%,11.9,79.40%,90.90%,88.20%,84.60%
249,25,1580,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202310,87.90%,82.00%,15.5,83.60%,95.60%,93.10%,80.10%
249,25,2787,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202310,87.70%,85.80%,12.6,74.40%,95.80%,90.40%,89.80%
249,25,5443,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202310,83.80%,79.60%,15.7,73.20%,94.00%,80.40%,87.10%
264,25,786,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202310,76.20%,73.00%,15,57.40%,92.80%,86.10%,71.50%
266,25,1497,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202310,84.70%,88.00%,13.3,67.80%,93.30%,92.00%,84.70%
266,25,3601,,Scheduled Delivery Standard,6,Active Monitoring,Degrading,Store Focus,202310,88.40%,93.10%,18.7,76.60%,94.60%,91.40%,90.90%
266,25,5965,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202310,78.30%,95.70%,12,74.80%,83.80%,81.10%,73.70%
267,25,1998,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202310,86.90%,89.90%,11.1,82.30%,89.00%,88.60%,87.80%
267,25,2204,,Scheduled Delivery Standard,6,Active Monitoring,Degrading,Store Focus,202310,92.40%,94.10%,15.1,85.40%,97.60%,94.60%,91.60%
267,25,5402,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202310,85.10%,96.90%,12.1,80.30%,84.00%,89.10%,87.20%
267,25,5617,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202310,80.60%,79.90%,15.6,71.10%,85.70%,85.70%,80.40%
267,25,5781,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202310,88.00%,95.90%,13.5,87.40%,92.00%,85.60%,86.80%
