Market,Store,Store Type,Launch Date 
435,5669,SUP,7/13/2023
515,5689,WNM,7/13/2023
515,5691,WNM,7/13/2023
137,5703,SUP,7/13/2023
254,5728,SUP,7/13/2023
283,5753,SUP,7/13/2023
479,5764,SUP,7/13/2023
371,5768,SUP,7/13/2023
206,5844,SUP,7/13/2023
176,5867,SUP,7/13/2023
339,5927,SUP,7/13/2023
109,5932,SUP,7/13/2023
477,5935,SUP,7/13/2023
283,5936,SUP,7/13/2023
558,5944,SUP,7/13/2023
266,5965,SUP,7/13/2023
283,5968,SUP,7/13/2023
424,5976,SUP,7/13/2023
423,5977,SUP,7/13/2023
552,5982,WNM,7/13/2023
491,5991,WNM,7/13/2023
423,5992,SUP,7/13/2023
444,6394,SUP,7/13/2023
110,6397,SUP,7/13/2023
39,6576,SUP,7/13/2023
52,6963,SUP,7/13/2023
19,6998,SUP,7/13/2023
496,7162,WNM,7/13/2023
27,7194,SUP,7/13/2023
537,7242,WNM,7/13/2023
132,7301,SUP,7/13/2023
218,1427,SUP,7/11/2023
305,1209,SUP,7/11/2023
120,5151,SUP,7/11/2023
118,778,SUP,7/11/2023
392,3408,SUP,7/11/2023
149,4483,SUP,7/11/2023
197,1790,SUP,7/11/2023
503,140,SUP,7/11/2023
286,1825,SUP,7/11/2023
221,1407,SUP,7/11/2023
429,1585,SUP,7/11/2023
310,1238,SUP,7/11/2023
379,3867,SUP,7/11/2023
92,174,SUP,7/11/2023
123,3234,SUP,7/11/2023
207,2191,SUP,7/11/2023
8,700,SUP,7/11/2023
542,4605,WNM,7/11/2023
288,1759,SUP,7/11/2023
450,2039,W/M,7/11/2023
82,5317,SUP,7/11/2023
551,4169,WNM,7/11/2023
439,1643,SUP,7/11/2023
291,4258,SUP,7/11/2023
10,356,SUP,7/11/2023
242,1053,SUP,7/11/2023
60,3500,SUP,7/11/2023
16,614,SUP,7/11/2023
74,1249,SUP,7/11/2023
427,2033,SUP,7/11/2023
311,3270,SUP,7/11/2023
122,1318,SUP,7/11/2023
325,261,SUP,7/11/2023
370,5329,SUP,7/11/2023
340,172,SUP,7/11/2023
375,3428,SUP,7/11/2023
163,2719,W/M,7/11/2023
326,2575,SUP,7/11/2023
299,4564,SUP,7/11/2023
288,4623,SUP,7/11/2023
301,1502,SUP,7/11/2023
77,901,SUP,7/11/2023
379,1659,SUP,7/11/2023
301,1197,SUP,7/11/2023
201,5064,SUP,7/11/2023
129,2913,SUP,7/11/2023
39,1130,SUP,7/11/2023
16,1311,SUP,7/11/2023
367,1240,SUP,7/11/2023
215,1894,SUP,7/11/2023
120,756,SUP,7/11/2023
364,1369,SUP,7/11/2023
419,4849,SUP,7/11/2023
569,2765,SUP,7/11/2023
391,3227,SUP,7/11/2023
351,231,SUP,7/11/2023
450,1983,SUP,7/11/2023
247,2311,SUP,7/11/2023
418,797,SUP,7/11/2023
347,90,SUP,7/11/2023
552,5979,WNM,7/11/2023
320,2027,SUP,7/11/2023
7,723,SUP,7/11/2023
216,2078,SUP,7/11/2023
213,2613,SUP,7/11/2023
202,5160,SUP,7/11/2023
383,1872,SUP,7/11/2023
427,1695,SUP,7/11/2023
335,122,SUP,7/11/2023
253,143,SUP,7/11/2023
189,2444,SUP,7/11/2023
566,4469,WNM,7/11/2023
326,169,SUP,7/11/2023
27,1006,SUP,7/11/2023
152,308,SUP,7/11/2023
429,3395,SUP,7/11/2023
243,2691,SUP,7/11/2023
385,4201,SUP,7/11/2023
27,7245,SUP,7/11/2023
450,2117,SUP,7/11/2023
333,2175,SUP,7/11/2023
302,7009,SUP,7/11/2023
314,1345,SUP,7/11/2023
543,6588,WNM,7/11/2023
35,1123,SUP,7/11/2023
7,734,SUP,7/11/2023
73,608,SUP,7/11/2023
497,377,WNM,7/11/2023
238,1479,SUP,7/11/2023
78,5460,SUP,7/11/2023
364,1230,SUP,7/11/2023
322,2,SUP,7/11/2023
334,13,SUP,7/11/2023
336,29,SUP,7/11/2023
335,37,SUP,7/11/2023
410,72,SUP,7/11/2023
359,80,SUP,7/11/2023
324,85,SUP,7/11/2023
357,86,SUP,7/11/2023
340,99,SUP,7/11/2023
351,103,SUP,7/11/2023
146,107,SUP,7/11/2023
328,119,SUP,7/11/2023
347,130,SUP,7/11/2023
352,137,SUP,7/11/2023
357,138,SUP,7/11/2023
353,139,SUP,7/11/2023
335,152,SUP,7/11/2023
144,175,SUP,7/11/2023
357,179,SUP,7/11/2023
278,197,SUP,7/11/2023
51,202,SUP,7/11/2023
353,212,SUP,7/11/2023
53,217,SUP,7/11/2023
360,234,SUP,7/11/2023
339,243,SUP,7/11/2023
50,266,SUP,7/11/2023
153,272,SUP,7/11/2023
503,285,SUP,7/11/2023
149,304,SUP,7/11/2023
340,313,SUP,7/11/2023
3,316,SUP,7/11/2023
85,321,SUP,7/11/2023
5,332,SUP,7/11/2023
341,361,SUP,7/11/2023
322,373,SUP,7/11/2023
321,388,SUP,7/11/2023
147,393,SUP,7/11/2023
80,397,SUP,7/11/2023
87,404,SUP,7/11/2023
151,406,SUP,7/11/2023
13,423,SUP,7/11/2023
53,426,SUP,7/11/2023
47,427,SUP,7/11/2023
80,429,SUP,7/11/2023
66,449,SUP,7/11/2023
359,451,SUP,7/11/2023
80,452,SUP,7/11/2023
78,470,SUP,7/11/2023
119,477,SUP,7/11/2023
362,486,SUP,7/11/2023
16,494,SUP,7/11/2023
21,510,SUP,7/11/2023
39,514,SUP,7/11/2023
26,518,SUP,7/11/2023
242,526,SUP,7/11/2023
115,528,SUP,7/11/2023
61,529,SUP,7/11/2023
93,538,SUP,7/11/2023
418,559,SUP,7/11/2023
360,560,SUP,7/11/2023
94,563,SUP,7/11/2023
344,564,SUP,7/11/2023
24,575,SUP,7/11/2023
362,577,SUP,7/11/2023
414,581,SUP,7/11/2023
42,585,SUP,7/11/2023
27,588,SUP,7/11/2023
48,590,SUP,7/11/2023
29,606,W/M,7/11/2023
26,618,SUP,7/11/2023
92,649,SUP,7/11/2023
152,657,SUP,7/11/2023
120,658,SUP,7/11/2023
119,663,SUP,7/11/2023
115,666,SUP,7/11/2023
120,669,SUP,7/11/2023
122,672,SUP,7/11/2023
146,677,SUP,7/11/2023
3,681,SUP,7/11/2023
153,688,SUP,7/11/2023
254,694,SUP,7/11/2023
93,697,SUP,7/11/2023
114,706,SUP,7/11/2023
256,709,SUP,7/11/2023
327,714,SUP,7/11/2023
257,719,SUP,7/11/2023
260,720,SUP,7/11/2023
114,725,SUP,7/11/2023
124,742,SUP,7/11/2023
353,743,SUP,7/11/2023
414,749,SUP,7/11/2023
87,765,SUP,7/11/2023
101,767,SUP,7/11/2023
115,769,SUP,7/11/2023
64,772,SUP,7/11/2023
264,786,SUP,7/11/2023
340,805,SUP,7/11/2023
50,807,SUP,7/11/2023
426,810,SUP,7/11/2023
81,813,SUP,7/11/2023
90,817,SUP,7/11/2023
15,818,SUP,7/11/2023
389,842,SUP,7/11/2023
262,852,SUP,7/11/2023
94,857,SUP,7/11/2023
94,860,SUP,7/11/2023
387,868,SUP,7/11/2023
309,877,SUP,7/11/2023
24,878,SUP,7/11/2023
50,880,SUP,7/11/2023
41,881,SUP,7/11/2023
279,891,SUP,7/11/2023
414,892,SUP,7/11/2023
27,899,SUP,7/11/2023
251,902,SUP,7/11/2023
379,905,SUP,7/11/2023
90,908,SUP,7/11/2023
114,925,W/M,7/11/2023
107,929,SUP,7/11/2023
92,931,SUP,7/11/2023
26,937,SUP,7/11/2023
479,940,SUP,7/11/2023
116,941,SUP,7/11/2023
89,942,SUP,7/11/2023
71,945,SUP,7/11/2023
304,948,SUP,7/11/2023
378,953,SUP,7/11/2023
479,972,SUP,7/11/2023
92,974,SUP,7/11/2023
105,987,SUP,7/11/2023
356,992,SUP,7/11/2023
569,1000,SUP,7/11/2023
115,1004,SUP,7/11/2023
361,1014,SUP,7/11/2023
505,1015,SUP,7/11/2023
306,1027,SUP,7/11/2023
22,1047,SUP,7/11/2023
257,1048,SUP,7/11/2023
304,1064,SUP,7/11/2023
92,1068,SUP,7/11/2023
97,1077,SUP,7/11/2023
94,1079,SUP,7/11/2023
93,1081,SUP,7/11/2023
98,1082,SUP,7/11/2023
101,1083,SUP,7/11/2023
104,1085,SUP,7/11/2023
107,1087,SUP,7/11/2023
309,1097,SUP,7/11/2023
8,1101,SUP,7/11/2023
104,1104,SUP,7/11/2023
137,1124,SUP,7/11/2023
82,1129,SUP,7/11/2023
60,1137,SUP,7/11/2023
441,1138,W/M,7/11/2023
249,1141,SUP,7/11/2023
42,1144,SUP,7/11/2023
41,1164,SUP,7/11/2023
115,1171,SUP,7/11/2023
98,1172,SUP,7/11/2023
98,1173,SUP,7/11/2023
441,1176,SUP,7/11/2023
340,1177,SUP,7/11/2023
50,1178,SUP,7/11/2023
23,1181,SUP,7/11/2023
94,1182,SUP,7/11/2023
20,1184,SUP,7/11/2023
83,1185,SUP,7/11/2023
296,1191,SUP,7/11/2023
260,1210,SUP,7/11/2023
53,1216,SUP,7/11/2023
409,1221,SUP,7/11/2023
14,1222,SUP,7/11/2023
97,1223,SUP,7/11/2023
30,1227,SUP,7/11/2023
269,1228,SUP,7/11/2023
13,1229,SUP,7/11/2023
86,1235,SUP,7/11/2023
299,1237,SUP,7/11/2023
418,1241,SUP,7/11/2023
312,1243,SUP,7/11/2023
35,1244,SUP,7/11/2023
114,1245,SUP,7/11/2023
144,1248,SUP,7/11/2023
380,1252,SUP,7/11/2023
266,1256,SUP,7/11/2023
418,1285,SUP,7/11/2023
41,1286,SUP,7/11/2023
296,1287,SUP,7/11/2023
367,1291,SUP,7/11/2023
312,1292,SUP,7/11/2023
312,1301,SUP,7/11/2023
380,1308,SUP,7/11/2023
312,1309,SUP,7/11/2023
251,1310,SUP,7/11/2023
77,1313,SUP,7/11/2023
294,1317,SUP,7/11/2023
122,1319,SUP,7/11/2023
122,1320,SUP,7/11/2023
299,1321,SUP,7/11/2023
308,1322,SUP,7/11/2023
278,1323,W/M,7/11/2023
429,1326,SUP,7/11/2023
426,1332,SUP,7/11/2023
16,1338,SUP,7/11/2023
41,1339,SUP,7/11/2023
254,1341,SUP,7/11/2023
128,1342,SUP,7/11/2023
315,1344,SUP,7/11/2023
87,1347,SUP,7/11/2023
109,1349,SUP,7/11/2023
315,1350,SUP,7/11/2023
365,1364,SUP,7/11/2023
436,1365,W/M,7/11/2023
365,1370,SUP,7/11/2023
580,1371,SUP,7/11/2023
299,1372,SUP,7/11/2023
24,1373,SUP,7/11/2023
152,1376,SUP,7/11/2023
247,1378,SUP,7/11/2023
301,1379,SUP,7/11/2023
372,1381,SUP,7/11/2023
39,1382,SUP,7/11/2023
305,1385,SUP,7/11/2023
108,1387,SUP,7/11/2023
111,1390,SUP,7/11/2023
94,1391,SUP,7/11/2023
108,1398,SUP,7/11/2023
21,1400,SUP,7/11/2023
269,1404,SUP,7/11/2023
286,1406,SUP,7/11/2023
65,1409,SUP,7/11/2023
366,1411,SUP,7/11/2023
270,1413,SUP,7/11/2023
364,1417,SUP,7/11/2023
341,1418,SUP,7/11/2023
264,1420,SUP,7/11/2023
203,1423,SUP,7/11/2023
290,1424,SUP,7/11/2023
247,1425,SUP,7/11/2023
259,1426,SUP,7/11/2023
204,1428,SUP,7/11/2023
107,1436,SUP,7/11/2023
405,1438,SUP,7/11/2023
221,1441,SUP,7/11/2023
436,1446,SUP,7/11/2023
439,1449,SUP,7/11/2023
440,1453,SUP,7/11/2023
275,1454,SUP,7/11/2023
44,1455,SUP,7/11/2023
120,1458,SUP,7/11/2023
249,1459,SUP,7/11/2023
305,1464,SUP,7/11/2023
314,1465,SUP,7/11/2023
243,1476,SUP,7/11/2023
259,1478,SUP,7/11/2023
13,1481,SUP,7/11/2023
269,1489,W/M,7/11/2023
413,1491,SUP,7/11/2023
223,1495,SUP,7/11/2023
415,1496,SUP,7/11/2023
266,1497,SUP,7/11/2023
298,1498,SUP,7/11/2023
430,1500,SUP,7/11/2023
221,1503,SUP,7/11/2023
221,1504,SUP,7/11/2023
258,1505,SUP,7/11/2023
409,1507,SUP,7/11/2023
225,1510,SUP,7/11/2023
553,1511,SUP,7/11/2023
371,1512,SUP,7/11/2023
340,1514,SUP,7/11/2023
442,1515,SUP,7/11/2023
108,1517,SUP,7/11/2023
482,1518,SUP,7/11/2023
225,1521,SUP,7/11/2023
320,1522,SUP,7/11/2023
287,1523,SUP,7/11/2023
290,1524,SUP,7/11/2023
301,1527,SUP,7/11/2023
270,1531,SUP,7/11/2023
369,1533,SUP,7/11/2023
111,1536,SUP,7/11/2023
213,1539,SUP,7/11/2023
107,1541,SUP,7/11/2023
246,1547,SUP,7/11/2023
435,1551,SUP,7/11/2023
264,1553,SUP,7/11/2023
266,1556,SUP,7/11/2023
482,1557,SUP,7/11/2023
396,1560,SUP,7/11/2023
218,1564,SUP,7/11/2023
427,1567,SUP,7/11/2023
442,1571,SUP,7/11/2023
238,1576,W/M,7/11/2023
396,1584,SUP,7/11/2023
26,1586,SUP,7/11/2023
553,1590,SUP,7/11/2023
202,1593,SUP,7/11/2023
219,1594,SUP,7/11/2023
265,1596,SUP,7/11/2023
370,1598,SUP,7/11/2023
362,1599,SUP,7/11/2023
482,1601,SUP,7/11/2023
119,1606,SUP,7/11/2023
192,1610,W/M,7/11/2023
205,1611,SUP,7/11/2023
308,1613,SUP,7/11/2023
213,1622,SUP,7/11/2023
352,1626,SUP,7/11/2023
432,1637,SUP,7/11/2023
232,1644,SUP,7/11/2023
372,1646,SUP,7/11/2023
444,1650,SUP,7/11/2023
312,1652,SUP,7/11/2023
228,1656,SUP,7/11/2023
425,1657,SUP,7/11/2023
239,1665,SUP,7/11/2023
433,1671,SUP,7/11/2023
438,1679,SUP,7/11/2023
268,1681,SUP,7/11/2023
288,1682,SUP,7/11/2023
403,1686,SUP,7/11/2023
445,1692,SUP,7/11/2023
401,1699,SUP,7/11/2023
92,1702,SUP,7/11/2023
280,1703,SUP,7/11/2023
208,1707,SUP,7/11/2023
248,1709,SUP,7/11/2023
2,1711,SUP,7/11/2023
508,1716,W/M,7/11/2023
222,1718,SUP,7/11/2023
25,1720,SUP,7/11/2023
418,1721,SUP,7/11/2023
413,1723,SUP,7/11/2023
315,1726,SUP,7/11/2023
273,1734,SUP,7/11/2023
269,1735,SUP,7/11/2023
263,1740,SUP,7/11/2023
371,1746,SUP,7/11/2023
461,1747,SUP,7/11/2023
183,1749,SUP,7/11/2023
453,1755,W/M,7/11/2023
239,1758,SUP,7/11/2023
455,1760,SUP,7/11/2023
157,1762,SUP,7/11/2023
23,1766,SUP,7/11/2023
237,1769,SUP,7/11/2023
202,1771,SUP,7/11/2023
442,1776,SUP,7/11/2023
265,1779,W/M,7/11/2023
315,1780,SUP,7/11/2023
190,1781,SUP,7/11/2023
216,1782,SUP,7/11/2023
477,1784,SUP,7/11/2023
184,1785,W/M,7/11/2023
237,1792,SUP,7/11/2023
232,1794,SUP,7/11/2023
583,1800,SUP,7/11/2023
44,1801,SUP,7/11/2023
248,1804,SUP,7/11/2023
164,1810,SUP,7/11/2023
289,1811,SUP,7/11/2023
191,1831,SUP,7/11/2023
463,1832,SUP,7/11/2023
291,1833,SUP,7/11/2023
468,1834,SUP,7/11/2023
214,1839,SUP,7/11/2023
298,1842,SUP,7/11/2023
109,1845,SUP,7/11/2023
93,1847,SUP,7/11/2023
264,1848,SUP,7/11/2023
308,1849,SUP,7/11/2023
109,1851,SUP,7/11/2023
293,1867,W/M,7/11/2023
187,1871,SUP,7/11/2023
476,1876,W/M,7/11/2023
400,1878,SUP,7/11/2023
229,1883,SUP,7/11/2023
232,1887,W/M,7/11/2023
285,1890,SUP,7/11/2023
215,1895,W/M,7/11/2023
268,1897,SUP,7/11/2023
264,1898,SUP,7/11/2023
292,1904,SUP,7/11/2023
160,1906,W/M,7/11/2023
440,1908,SUP,7/11/2023
461,1912,SUP,7/11/2023
207,1913,SUP,7/11/2023
108,1916,SUP,7/11/2023
156,1918,W/M,7/11/2023
477,1920,W/M,7/11/2023
205,1928,SUP,7/11/2023
184,1930,W/M,7/11/2023
231,1935,SUP,7/11/2023
216,1937,SUP,7/11/2023
180,1939,SUP,7/11/2023
462,1941,SUP,7/11/2023
433,1943,SUP,7/11/2023
263,1955,SUP,7/11/2023
105,1957,SUP,7/11/2023
80,1958,SUP,7/11/2023
164,1959,SUP,7/11/2023
112,1960,SUP,7/11/2023
432,1965,SUP,7/11/2023
281,1968,SUP,7/11/2023
290,1969,SUP,7/11/2023
159,1970,SUP,7/11/2023
511,1972,W/M,7/11/2023
190,1976,SUP,7/11/2023
178,1977,SUP,7/11/2023
247,1978,SUP,7/11/2023
217,1990,W/M,7/11/2023
553,1996,SUP,7/11/2023
449,2001,SUP,7/11/2023
451,2002,SUP,7/11/2023
174,2003,SUP,7/11/2023
306,2005,SUP,7/11/2023
229,2008,W/M,7/11/2023
292,2015,SUP,7/11/2023
160,2021,SUP,7/11/2023
446,2032,SUP,7/11/2023
284,2041,W/M,7/11/2023
237,2049,SUP,7/11/2023
188,2056,SUP,7/11/2023
297,2058,SUP,7/11/2023
226,2064,SUP,7/11/2023
122,2065,SUP,7/11/2023
64,2066,SUP,7/11/2023
478,2075,SUP,7/11/2023
196,2079,SUP,7/11/2023
111,2081,SUP,7/11/2023
56,2086,SUP,7/11/2023
174,2090,W/M,7/11/2023
110,2091,SUP,7/11/2023
460,2094,SUP,7/11/2023
160,2095,SUP,7/11/2023
170,2096,SUP,7/11/2023
219,2098,SUP,7/11/2023
159,2103,SUP,7/11/2023
53,2105,SUP,7/11/2023
392,2106,SUP,7/11/2023
195,2107,SUP,7/11/2023
165,2108,SUP,7/11/2023
165,2109,W/M,7/11/2023
372,2112,SUP,7/11/2023
187,2116,SUP,7/11/2023
451,2119,SUP,7/11/2023
223,2124,SUP,7/11/2023
380,2125,SUP,7/11/2023
159,2128,SUP,7/11/2023
183,2130,SUP,7/11/2023
411,2131,SUP,7/11/2023
131,2132,SUP,7/11/2023
82,2133,SUP,7/11/2023
181,2138,W/M,7/11/2023
166,2141,SUP,7/11/2023
184,2142,SUP,7/11/2023
173,2144,W/M,7/11/2023
458,2150,W/M,7/11/2023
24,2154,SUP,7/11/2023
171,2156,W/M,7/11/2023
156,2158,SUP,7/11/2023
194,2159,SUP,7/11/2023
290,2160,SUP,7/11/2023
511,2161,W/M,7/11/2023
173,2163,W/M,7/11/2023
232,2169,SUP,7/11/2023
154,2174,SUP,7/11/2023
459,2177,W/M,7/11/2023
157,2180,W/M,7/11/2023
160,2184,W/M,7/11/2023
232,2185,SUP,7/11/2023
392,2189,SUP,7/11/2023
283,2194,W/M,7/11/2023
466,2206,W/M,7/11/2023
403,2207,SUP,7/11/2023
208,2211,SUP,7/11/2023
340,2213,SUP,7/11/2023
333,2221,SUP,7/11/2023
481,2226,WNM,7/11/2023
159,2227,W/M,7/11/2023
237,2230,SUP,7/11/2023
163,2232,W/M,7/11/2023
280,2233,SUP,7/11/2023
86,2239,SUP,7/11/2023
475,2241,SUP,7/11/2023
464,2242,SUP,7/11/2023
316,2244,SUP,7/11/2023
225,2250,SUP,7/11/2023
484,2251,SUP,7/11/2023
168,2252,SUP,7/11/2023
383,2259,SUP,7/11/2023
167,2263,SUP,7/11/2023
35,2265,SUP,7/11/2023
214,2266,SUP,7/11/2023
156,2267,W/M,7/11/2023
205,2273,SUP,7/11/2023
424,2274,SUP,7/11/2023
282,2279,SUP,7/11/2023
451,2280,W/M,7/11/2023
161,2283,SUP,7/11/2023
173,2284,SUP,7/11/2023
171,2286,W/M,7/11/2023
462,2288,W/M,7/11/2023
484,2292,SUP,7/11/2023
585,2293,SUP,7/11/2023
174,2294,SUP,7/11/2023
287,2295,SUP,7/11/2023
11,2306,SUP,7/11/2023
582,2307,SUP,7/11/2023
123,2310,SUP,7/11/2023
312,2312,SUP,7/11/2023
470,2314,W/M,7/11/2023
145,2322,SUP,7/11/2023
497,2328,WNM,7/11/2023
156,2329,SUP,7/11/2023
162,2331,SUP,7/11/2023
445,2333,W/M,7/11/2023
196,2338,SUP,7/11/2023
246,2339,SUP,7/11/2023
233,2340,SUP,7/11/2023
207,2350,SUP,7/11/2023
205,2354,SUP,7/11/2023
195,2355,SUP,7/11/2023
196,2358,SUP,7/11/2023
23,2360,SUP,7/11/2023
215,2361,W/M,7/11/2023
161,2373,W/M,7/11/2023
514,2385,SUP,7/11/2023
548,2391,WNM,7/11/2023
102,2392,WNM,7/11/2023
533,2394,WNM,7/11/2023
507,2395,WNM,7/11/2023
488,2396,WNM,7/11/2023
561,2397,WNM,7/11/2023
87,2404,SUP,7/11/2023
488,2406,WNM,7/11/2023
293,2412,SUP,7/11/2023
455,2418,W/M,7/11/2023
285,2419,W/M,7/11/2023
235,2420,SUP,7/11/2023
217,2426,SUP,7/11/2023
223,2429,SUP,7/11/2023
433,2432,SUP,7/11/2023
561,2433,WNM,7/11/2023
293,2436,SUP,7/11/2023
286,2437,SUP,7/11/2023
221,2441,SUP,7/11/2023
485,2442,WNM,7/11/2023
430,2443,SUP,7/11/2023
170,2446,SUP,7/11/2023
471,2450,W/M,7/11/2023
455,2457,SUP,7/11/2023
451,2458,SUP,7/11/2023
56,2463,SUP,7/11/2023
552,2468,WNM,7/11/2023
217,2471,SUP,7/11/2023
226,2480,SUP,7/11/2023
371,2482,SUP,7/11/2023
566,2488,WNM,7/11/2023
273,2491,SUP,7/11/2023
460,2494,SUP,7/11/2023
96,2499,WNM,7/11/2023
231,2502,SUP,7/11/2023
62,2505,SUP,7/11/2023
209,2506,SUP,7/11/2023
466,2517,SUP,7/11/2023
291,2520,SUP,7/11/2023
196,2522,SUP,7/11/2023
464,2523,W/M,7/11/2023
181,2530,W/M,7/11/2023
164,2531,W/M,7/11/2023
232,2535,SUP,7/11/2023
226,2543,SUP,7/11/2023
464,2546,W/M,7/11/2023
280,2551,W/M,7/11/2023
453,2553,W/M,7/11/2023
206,2559,SUP,7/11/2023
285,2560,SUP,7/11/2023
228,2561,SUP,7/11/2023
315,2565,SUP,7/11/2023
446,2568,W/M,7/11/2023
514,2571,W/M,7/11/2023
234,2574,SUP,7/11/2023
281,2577,SUP,7/11/2023
172,2583,W/M,7/11/2023
20,2584,SUP,7/11/2023
173,2585,W/M,7/11/2023
550,2590,WNM,7/11/2023
109,2591,SUP,7/11/2023
471,2594,W/M,7/11/2023
454,2598,W/M,7/11/2023
86,2599,SUP,7/11/2023
339,2600,SUP,7/11/2023
174,2604,W/M,7/11/2023
505,2612,SUP,7/11/2023
27,2615,SUP,7/11/2023
203,2618,SUP,7/11/2023
204,2619,SUP,7/11/2023
202,2620,SUP,7/11/2023
446,2621,W/M,7/11/2023
112,2627,SUP,7/11/2023
156,2629,SUP,7/11/2023
510,2632,WNM,7/11/2023
181,2639,SUP,7/11/2023
157,2640,W/M,7/11/2023
168,2641,SUP,7/11/2023
50,2649,SUP,7/11/2023
166,2650,SUP,7/11/2023
175,2651,SUP,7/11/2023
444,2658,SUP,7/11/2023
183,2659,W/M,7/11/2023
157,2660,W/M,7/11/2023
247,2679,SUP,7/11/2023
181,2682,SUP,7/11/2023
154,2683,W/M,7/11/2023
137,2690,SUP,7/11/2023
206,2692,SUP,7/11/2023
340,2694,SUP,7/11/2023
89,2695,SUP,7/11/2023
554,2699,WNM,7/11/2023
415,2716,SUP,7/11/2023
140,2720,SUP,7/11/2023
63,2724,SUP,7/11/2023
219,2726,SUP,7/11/2023
378,2729,SUP,7/11/2023
554,2731,WNM,7/11/2023
353,2734,SUP,7/11/2023
112,2740,SUP,7/11/2023
534,2741,WNM,7/11/2023
161,2747,W/M,7/11/2023
380,2751,SUP,7/11/2023
585,2752,SUP,7/11/2023
280,2756,SUP,7/11/2023
151,2757,SUP,7/11/2023
370,2766,SUP,7/11/2023
372,2767,SUP,7/11/2023
300,2772,SUP,7/11/2023
217,2774,SUP,7/11/2023
368,2777,SUP,7/11/2023
399,2780,SUP,7/11/2023
192,2785,SUP,7/11/2023
482,2786,SUP,7/11/2023
249,2787,SUP,7/11/2023
108,2789,SUP,7/11/2023
285,2791,SUP,7/11/2023
287,2795,SUP,7/11/2023
111,2796,SUP,7/11/2023
546,2801,WNM,7/11/2023
352,2804,SUP,7/11/2023
290,2808,SUP,7/11/2023
21,2811,SUP,7/11/2023
425,2812,SUP,7/11/2023
110,2814,SUP,7/11/2023
267,2816,W/M,7/11/2023
216,2823,SUP,7/11/2023
166,2830,W/M,7/11/2023
29,2832,SUP,7/11/2023
528,2835,WNM,7/11/2023
299,2836,SUP,7/11/2023
396,2838,SUP,7/11/2023
538,2839,WNM,7/11/2023
558,2841,W/M,7/11/2023
89,2843,SUP,7/11/2023
316,2849,SUP,7/11/2023
216,2852,SUP,7/11/2023
362,2855,SUP,7/11/2023
29,2860,SUP,7/11/2023
399,2861,SUP,7/11/2023
399,2862,SUP,7/11/2023
203,2866,W/M,7/11/2023
203,2867,W/M,7/11/2023
203,2869,SUP,7/11/2023
533,2875,WNM,7/11/2023
533,2876,WNM,7/11/2023
533,2877,WNM,7/11/2023
533,2878,WNM,7/11/2023
507,2880,WNM,7/11/2023
56,2883,SUP,7/11/2023
484,2886,SUP,7/11/2023
233,2888,SUP,7/11/2023
32,2890,SUP,7/11/2023
163,2899,W/M,7/11/2023
163,2900,W/M,7/11/2023
154,2901,W/M,7/11/2023
159,2902,W/M,7/11/2023
157,2903,W/M,7/11/2023
171,2906,W/M,7/11/2023
103,2907,WNM,7/11/2023
171,2915,W/M,7/11/2023
172,2916,W/M,7/11/2023
51,2918,SUP,7/11/2023
384,2924,SUP,7/11/2023
56,2926,SUP,7/11/2023
103,2930,WNM,7/11/2023
122,2932,SUP,7/11/2023
24,2941,SUP,7/11/2023
549,2944,WNM,7/11/2023
484,2948,SUP,7/11/2023
460,2952,W/M,7/11/2023
173,2954,W/M,7/11/2023
108,2962,SUP,7/11/2023
108,2963,SUP,7/11/2023
156,2964,SUP,7/11/2023
225,2967,SUP,7/11/2023
504,2974,WNM,7/11/2023
561,2975,WNM,7/11/2023
561,2976,WNM,7/11/2023
58,2981,WNM,7/11/2023
449,2985,SUP,7/11/2023
439,2986,SUP,7/11/2023
109,2987,SUP,7/11/2023
511,2989,W/M,7/11/2023
82,2991,SUP,7/11/2023
62,2993,SUP,7/11/2023
360,2994,SUP,7/11/2023
504,2995,WNM,7/11/2023
53,2996,SUP,7/11/2023
488,3011,WNM,7/11/2023
548,3013,WNM,7/11/2023
151,3017,SUP,7/11/2023
490,3019,WNM,7/11/2023
512,3022,WNM,7/11/2023
512,3023,WNM,7/11/2023
515,3026,WNM,7/11/2023
58,3043,WNM,7/11/2023
50,3044,SUP,7/11/2023
9,3049,WNM,7/11/2023
550,3050,WNM,7/11/2023
345,3055,SUP,7/11/2023
506,3057,SUP,7/11/2023
86,3058,SUP,7/11/2023
538,3062,WNM,7/11/2023
102,3066,WNM,7/11/2023
20,3067,SUP,7/11/2023
554,3069,WNM,7/11/2023
554,3070,WNM,7/11/2023
554,3071,WNM,7/11/2023
554,3072,WNM,7/11/2023
490,3083,WNM,7/11/2023
552,3090,WNM,7/11/2023
399,3093,SUP,7/11/2023
557,3094,WNM,7/11/2023
551,3099,WNM,7/11/2023
551,3101,WNM,7/11/2023
409,3103,SUP,7/11/2023
488,3104,WNM,7/11/2023
538,3111,WNM,7/11/2023
20,3118,SUP,7/11/2023
15,3119,SUP,7/11/2023
515,3132,WNM,7/11/2023
58,3135,WNM,7/11/2023
9,3143,WNM,7/11/2023
550,3144,WNM,7/11/2023
550,3146,WNM,7/11/2023
481,3147,WNM,7/11/2023
491,3152,WNM,7/11/2023
491,3153,WNM,7/11/2023
502,3156,WNM,7/11/2023
502,3157,WNM,7/11/2023
548,3161,WNM,7/11/2023
