Store Number,FedEx Tracking Number
4498,273549569068
4103,273549531487
3163,273549525805
5003,273549548107
2499,273549537316
3460,273549527576
2789,273549518527
3872,273549551684
4441,273549517829
2488,273549510950
2905,273549551456
2510,273549564099
3456,273549517174
3736,273549541970
3518,273549542749
2638,273549560336
3295,273549502572
4224,273549549607
6942,273549551397
5157,273549563416
2734,273549520788
3829,273549532185
5738,273549567764
3745,273549561181
2581,273549558152
4683,273549541617
2821,273549538529
3386,273549565588
4148,273549540893
5839,273549558119
5744,273549509853
5835,273549549673
6963,273549507600
3303,273549527543
5963,273549550574
5488,273549540323
3732,273549534291
3757,273549525036
5938,273549520295
5205,273549539948
5640,273549530550
2966,273549511198
4428,273549559181
3307,273549535519
2715,273549541271
5820,273549527110
2907,273549558851
4273,273549563405
7311,273549515778
2797,273549543962
2502,273549539536
6879,273549522931
4589,273549521843
5859,273549535828
4603,273549551592
3734,273549539411
3458,273549522541
4564,273549545174
4466,273549570142
2740,273549528057
5309,273549517851
4530,273549565956
2520,273549522942
3111,273549551272
5317,273549536890
5293,273549544101
3659,273549526514
3599,273549516991
3293,273549571860
2568,273549526710
2752,273549557307
3717,273549563460
5613,273549538415
5390,273549517542
3209,273549556837
7156,273549505571
3837,273549548519
2542,273549513742
3315,273549554098
3603,273549528528
5224,273549508971
5286,273549524165
3457,273549519924
4153,273549542348
3354,273549573792
3283,273549538920
3255,273549539308
5359,273549506258
3322,273549569860
7179,273549528160
7185,273549536180
3161,273549518814
2527,273549534590
5267,273549552810
4423,273549546159
3231,273549554168
3826,273549523765
4064,273549514933
4339,273549525128
2604,273549538150
3407,273549543322
4128,273549559869
4682,273549540253
5381,273549562729
4200,273549562270
3035,273549557970
3889,273549518402
5263,273549542418
2693,273549553091
4499,273549570738
5131,273549568418
2995,273549513915
6962,273549574295
5766,273549554672
5146,273549534946
6814,273549571208
3643,273549561229
4407,273549509007
2883,273549556675
5890,273549528984
4579,273549569116
2993,273549506214
5085,273549515859
3026,273549554694
5266,273549549240
2533,273549550243
6588,273549544373
4686,273549544502
2554,273549561825
5124,273549545921
3474,273549558439
2583,273549564905
3782,273549506188
5633,273549514197
2933,273549570430
3775,273549573130
4560,273549535574
5487,273549539021
2595,273549519957
3409,273549550493
6476,273549573998
4501,273549573667
5883,273549514782
2977,273549531627
3638,273549546972
3591,273549560119
4163,273549565761
3748,273549571995
4848,273549534751
2640,273549564397
6813,273549570245
2711,273549528436
2836,273549505608
5893,273549535530
2642,273549568602
4497,273549565670
3545,273549538827
4706,273549511901
2881,273549549640
3869,273549545862
4625,273549520836
5438,273549570933
4232,273549559090
4189,273549538584
2742,273549532303
3729,273549525827
2929,273549555289
4473,273549521177
3804,273549561159
4616,273549505159
5044,273549559115
5445,273549516708
2537,273549561711
3088,273549516204
3380,273549546906
5659,273549564250
4607,273549558586
2618,273549511577
2634,273549552408
3427,273549522379
3851,273549510445
3192,273549519339
3724,273549511750
6578,273549526396
7020,273549545704
3178,273549562155
5335,273549511923
3544,273549536401
6172,273549564114
3472,273549550883
4503,273549504840
5255,273549515767
7337,273549538540
2887,273549500640
2494,273549525860
3738,273549545255
3894,273549526764
3725,273549515160
5701,273549569506
3278,273549524500
2557,273549570808
2535,273549556561
3848,273549502079
4195,273549551136
6932,273549538117
5899,273549545050
5240,273549546766
3049,273549506957
6876,273549516568
3173,273549548574
2684,273549527624
5312,273549525632
5043,273549554661
5246,273549559722
5292,273549540974
5657,273549558472
3223,273549529487
2899,273549537280
3400,273549527212
3491,273549545428
6243,273549525654
3809,273549573119
4286,273549526238
4171,273549512540
6951,273549560244
4197,273549556973
3621,273549573016
2562,273549501680
3840,273549555186
4546,273549518126
4826,273549533160
5947,273549531259
3570,273549515322
2526,273549531958
2549,273549543826
7329,273549533148
4138,273549514348
2566,273549520480
4692,273549559218
7235,273549509496
4673,273549521019
5735,273549562019
5421,273549515377
2771,273549548118
5745,273549512551
4615,273549569572
5105,273549574365
5809,273549569105
5669,273549509956
2984,273549547707
3842,273549558760
2745,273549539558
5813,273549503811
5287,273549527326
3126,273549500845
4101,273549524794
4276,273549572693
5123,273549543609
4461,273549560174
4404,273549574056
4358,273549560884
5903,273549548714
4431,273549567661
5231,273549526087
5611,273549531720
4383,273549538643
3454,273549510125
3391,273549513455
5462,273549560120
2847,273549536570
5922,273549561994
3114,273549560152
3590,273549555576
3513,273549527820
2706,273549517910
2777,273549558288
3276,273549519730
6960,273549572557
4134,273549507302
5447,273549522840
3150,273549562340
5826,273549535416
3344,273549551320
3363,273549522368
4054,273549570646
5470,273549575144
2766,273549533620
4252,273549531097
2513,273549497915
2988,273549561891
3465,273549542852
5455,273549546115
3251,273549525540
5327,273549557498
2592,273549510423
2975,273549525210
3072,273549555337
3728,273549522184
2865,273549511728
4430,273549564802
2660,273549559446
5125,273549549700
5623,273549560185
5429,273549545737
5891,273549533696
5643,273549536559
4491,273549557899
5145,273549534486
2788,273549515940
3053,273549512768
5841,273549565290
3112,273549555999
5678,273549531031
2835,273549500400
3455,273549513937
4323,273549567547
3827,273549526926
5148,273549541477
6929,273549532895
2921,273549532851
5790,273549538492
3220,273549519821
3227,273549542429
3478,273549572145
5166,273549517141
3475,273549561674
3417,273549565500
5248,273549565842
5653,273549551445
5336,273549516156
2587,273549573141
6576,273549521203
5159,273549567216
3269,273549572053
3286,273549546457
5705,273549503568
2816,273549523673
5460,273549554341
3549,273549550736
2903,273549547740
5768,273549560704
5435,273549564618
4194,273549547567
6850,273549509305
3277,273549522287
4253,273549534589
5761,273549546516
3131,273549512746
5649,273549547773
7320,273549523721
3502,273549574376
7099,273549569929
5072,273549549695
5433,273549555543
4561,273549540459
3425,273549519590
5115,273549526488
3013,273549531134
5461,273549556220
2924,273549543219
3566,273549571057
3143,273549541113
2772,273549551147
4611,273549565603
4049,273549564309
3858,273549525080
2626,273549523824
5704,273549575409
2956,273549557237
3861,273549530447
6953,273549566871
5748,273549518928
6586,273549538908
5600,273549574078
5343,273549535184
2857,273549566952
4160,273549555944
4216,273549529421
2577,273549548140
2871,273549527613
6786,273549555429
3239,273549500113
5234,273549534990
2726,273549575604
5692,273549552084
5477,273549514852
3062,273549535346
2916,273549516292
2686,273549528892
2962,273549569995
3008,273549524772
6548,273549518593
5863,273549541455
2565,273549517233
3225,273549537717
3136,273549524853
3587,273549548747
2585,273549570863
2575,273549541960
5994,273549536618
5253,273549508630
3104,273549541032
3056,273549519832
2539,273549499697
5130,273549565511
3267,273549562957
3155,273549506784
3408,273549547648
4553,273549520630
2904,273549550508
5495,273549559160
2751,273549553610
4424,273549549684
5250,273549570153
3635,273549542565
2528,273549536136
3639,273549550302
5092,273549534074
4057,273549508169
3774,273549568760
3439,273549550861
2687,273549532586
5189,273549571296
3655,273549521648
3702,273549540698
2590,273549500260
3395,273549522688
3794,273549536938
3824,273549518078
2764,273549529958
5090,273549526352
3529,273549502517
5840,273549562041
3508,273549515149
2945,273549524143
3860,273549526970
5923,273549564879
5371,273549540264
3403,273549534648
2547,273549535585
2690,273549543208
2938,273549511095
3629,273549525389
2934,273549574972
3608,273549545185
3868,273549541146
3069,273549546295
2791,273549523125
4176,273549518001
2659,273549555680
2768,273549541205
3208,273549554639
2889,273549510700
4118,273549554466
5824,273549532233
4381,273549535703
5776,273549510169
5025,273549504060
2941,273549520365
3298,273549515230
2822,273549539845
2628,273549528300
5740,273549570028
5695,273549560233
7304,273549569610
4689,273549549478
5384,273549571804
5172,273549529693
2979,273549537728
6579,273549530414
5881,273549508423
4434,273549572763
2561,273549576666
3522,273549551386
4274,273549567845
2730,273549508066
4474,273549524246
5349,273549551401
4201,273549566518
3516,273549539010
5186,273549566210
5469,273549573509
2801,273549551515
3061,273549534247
4223,273549544498
3611,273549548162
3510,273549519854
3248,273549521980
5182,273549554455
5282,273549518104
2957,273549560542
4529,273549561799
4187,273549533700
2664,273549570613
2826,273549550092
3476,273549565864
3616,273549561549
5795,273549544410
6078,273549541904
2694,273549555911
3801,273549549310
3582,273549535633
5126,273549554617
5486,273549536033
5057,273549518273
2639,273549562409
3436,273549548471
3899,273549534556
5365,273549522059
7307,273549573174
2503,273549542554
5489,273549545998
4427,273549557616
3947,273549542040
3215,273549571458
3886,273549508445
3770,273549552213
3880,273549567227
4373,273549513374
2594,273549517461
4188,273549536548
7247,273549534980
3619,273549568885
3830,273549535920
2967,273549514657
5299,273549558428
3596,273549507070
2844,273549528609
4465,273549564846
4700,273549507622
5319,273549540610
2579,273549552625
3812,273549507048
5977,273549569848
4747,273549518480
4648,273549558921
5363,273549515712
5888,273549523239
5875,273549566610
2662,273549562980
4695,273549562339
4387,273549543697
5956,273549536824
3162,273549522596
4516,273549531498
2850,273549546994
5142,273549524224
2876,273549541180
3838,273549551802
2586,273549572384
5021,273549568808
4112,273549544888
5819,273549523684
4325,273549571540
2878,273549544340
2763,273549526742
5281,273549514565
5925,273549569220
4367,273549572395
5772,273549571322
3103,273549539102
5077,273549559490
3152,273549569789
2491,273549516671
4371,273549503432
5173,273549532792
5073,273549551170
4295,273549535910
4055,273549571436
5411,273549559056
3047,273549499539
5458,273549549890
3807,273549572568
4185,273549532439
4577,273549567010
4531,273549567786
3224,273549533858
4672,273549516844
3783,273549509831
5614,273549540014
7326,273549530528
3383,273549556311
2955,273549555360
5480,273549520777
4435,273549573152
3464,273549540356
5179,273549547968
2940,273549517016
5147,273549539499
3311,273549548081
2888,273549506913
5174,273549535806
7137,273549576184
3233,273549557877
5203,273549535140
3494,273549555083
5135,273549508239
3075,273549558954
5389,273549515745
6732,273549552224
2807,273549569458
2727,273549577125
5960,273549546663
5316,273549534660
5483,273549528296
3151,273549565257
2530,273549542820
2901,273549542896
2954,273549550380
3018,273549542094
2705,273549514510
5030,273549518663
2637,273549556930
7245,273549528241
3058,273549523629
4393,273549562692
4676,273549526076
7317,273549522265
2540,273549506111
2506,273549549927
4509,273549518251
3254,273549536434
3083,273549507806
4436,273549503112
4377,273549525530
5663,273549570760
7129,273549574994
5175,273549540632
5198,273549522254
5996,273549538768
4376,273549521225
6958,273549571171
5450,273549533630
2862,273549503340
6851,273549513411
7174,273549518582
3487,273549535688
4582,273549503719
7340,273549545690
3806,273549569002
5055,273549512404
4667,273549510640
4451,273549535563
4569,273549557384
3336,273549531502
5632,273549511202
3419,273549499701
3747,273549568900
3147,273549553893
4352,273549542164
4202,273549568484
5787,273549533240
4594,273549530436
3784,273549513639
2925,273549545748
2739,273549524809
5388,273549512231
5196,273549516660
5954,273549533321
4164,273549569470
3261,273549550677
4479,273549540481
5823,273549529513
3146,273549551890
3479,273549504370
4626,273549524658
5045,273549563942
2611,273549559674
3422,273549510787
2882,273549554444
5861,273549538919
5812,273549573553
4359,273549565007
2781,273549570256
4340,273549529568
5062,273549530322
2831,273549559836
7301,273549567878
2648,273549522243
3823,273549515241
6176,273549572226
6394,273549550611
5247,273549562615
4174,273549515116
2867,273549517494
3726,273549517597
5081,273549504987
3183,273549500867
3397,273549524670
5969,273549562800
5046,273549568234
3862,273549534670
3291,273549565750
3090,273549518641
4421,273549541249
7349,273549553849
5107,273549509555
3568,273549508000
2545,273549526054
3864,273549536158
3831,273549539731
5079,273549569171
5206,273549543540
3778,273549575957
2854,273549555874
5221,273549505137
2743,273549535611
3876,273549559457
5710,273549520479
3179,273549565820
3761,273549534865
5034,273549529970
4439,273549512529
2959,273549567260
4599,273549540389
3708,273549548942
5494,273549556620
4215,273549527142
4512,273549525687
2761,273549519887
2529,273549539477
4337,273549524007
5781,273549521800
4370,273549576265
3548,273549549103
5279,273549508684
4395,273549569620
5326,273549554845
7241,273549518159
4258,273549544903
4412,273549518218
3626,273549517299
3489,273549540194
4580,273549572660
5353,273549558093
3366,273549528826
2909,273549565419
3499,273549566849
6964,273549511772
5485,273549533571
5272,273549561376
4612,273549567812
3087,273549514521
4235,273549569333
5846,273549508147
2953,273549543745
3620,273549571790
3573,273549523353
4129,273549563048
3805,273549564868
3833,273549543907
5988,273549521795
3317,273549556079
3066,273549539087
3200,273549533755
3740,273549550964
2495,273549527841
2480,273549555440
4482,273549542646
3401,273549528572
5091,273549528399
5190,273549573862
4627,273549527830
2672,273549500904
5828,273549537165
6807,273549565349
3604,273549532829
5782,273549524912
5093,273549536467
2725,273549573520
3885,273549505045
5886,273549520251
2898,273549533972
3623,273549507780
5763,273549549880
6887,273549524864
5741,273549571745
4459,273549552740
2576,273549545016
2471,273549531373
3739,273549548953
3287,273549550081
5889,273549525621
5422,273549520240
4260,273549550633
2515,273549507081
4243,273549510662
4262,273549553080
3014,273549534383
5847,273549512492
4600,273549543506
5367,273549527716
4574,273549564490
5481,273549523559
2928,273549553654
5047,273549571274
4588,273549518674
6398,273549558689
3270,273549574788
3574,273549524990
3843,273549560299
5023,273549573211
2492,273549520972
5436,273549567683
2773,273549553209
6459,273549563107
2696,273549562420
2952,273549541411
3896,273549530127
2613,273549567124
3723,273549507427
2534,273549553941
5180,273549551191
5288,273549528790
3758,273549527885
3247,273549518972
2484,273549570131
7249,273549536905
3071,273549550162
2813,273549514749
3319,273549561479
8958,273549572487
3788,273549522655
3525,273549559550
6159,273549550118
6149,273549546825
5310,273549521144
5099,273549553816
5697,273549563346
2481,273549560818
5498,273549569480
5116,273549529925
3420,273549505940
3362,273549519523
3512,273549525676
5152,273549553920
5305,273549505160
7220,273549560049
3645,273549567867
5661,273549568201
3132,273549515973
2989,273549564125
3381,273549548850
3042,273549561788
5616,273549548379
4375,273549519968
2482,273549563655
5832,273549544649
5672,273549519214
4288,273549528561
5624,273549564673
3463,273549536228
6878,273549519512
5837,273549554499
3722,273549569399
5675,273549524202
3228,273549544720
3528,273549571664
5629,273549508754
4669,273549515344
3624,273549511268
5472,273549507611
2819,273549533940
5294,273549545770
5683,273549534659
4528,273549557454
2680,273549517060
5716,273549528220
5464,273549568624
5364,273549518446
2790,273549521199
5440,273549574240
3334,273549527484
5404,273549548725
2853,273549554250
2852,273549549504
5428,273549540827
5871,273549556664
3133,273549519442
7294,273549552555
2787,273549513308
7229,273549571480
5337,273549518620
3598,273549514440
2463,273549513786
3046,273549570944
3713,273549560895
2571,273549529362
5089,273549523217
5980,273549509176
5028,273549511647
5027,273549508283
2912,273549501495
3309,273549541889
5338,273549521020
2567,273549522195
4241,273549505582
5329,273549562030
2722,273549564798
2475,273549543079
3414,273549558520
2923,273549540117
5156,273549560314
5358,273549568451
2814,273549517038
4635,273549534578
2796,273549541915
5964,273549554650
3569,273549510949
5199,273549525183
2560,273549575020
7298,273549560678
5467,273549571712
2574,273549539205
7232,273549573369
2511,273549567570
2551,273549552268
4256,273549539742
7224,273549569285
3153,273549572307
3177,273549558440
3359,273549512345
5303,273549568819
3078,273549565577
2939,273549513878
3477,273549569734
2593,273549513845
5070,273549543583
3583,273549539959
2834,273549569355
5264,273549545244
6233,273549521990
5101,273549562317
5048,273549575486
5254,273549511956
2615,273549571826
5356,273549565669
2919,273549526422
4220,273549539000
2720,273549559560
3853,273549519350
3526,273549562968
4065,273549518170
7240,273549515701
3888,273549514808
5418,273549503991
3060,273549531947
3074,273549556610
3364,273549525584
2550,273549549239
5601,273549506052
3110,273549549434
5165,273549512805
3182,273549572281
4249,273549526731
2458,273549501841
5065,273549537923
5807,273549563839
3377,273549541466
6898,273549531535
5244,273549553518
3314,273549551526
3044,273549568370
5005,273549550313
3588,273549550975
3385,273549560921
5432,273549552110
2633,273549547074
4460,273549555326
2897,273549529476
5262,273549540209
5060,273549526032
3571,273549516649
3731,273549531215
5715,273549525850
3411,273549551868
4687,273549547854
5290,273549532406
5709,273549518160
4490,273549555017
4440,273549514587
6190,273549514429
2910,273549569859
2741,273549529899
6477,273549504510
4157,273549549776
3701,273549536169
3622,273549500753
5392,273549524897
4759,273549526330
4231,273549557259
2678,273549509989
Walmart Store #8331,273549566470
2946,273549527186
2900,273549540172
5064,273549534821
4244,273549513904
7362,273549563736
4475,273549526640
3406,273549540687
2978,273549535380
5743,273549503980
7290,273549549938
3015,273549537305
4127,273549556848
2609,273549551559
3106,273549544590
3320,273549564982
2753,273549560038
2815,273549521270
5443,273549504715
5141,273549522699
3644,273549565176
3388,273549500363
5604,273549517200
5451,273549535817
5982,273549516763
5368,273549531330
3584,273549542315
5195,273549512161
5789,273549535883
5029,273549515285
5129,273549561354
2627,273549527131
4366,273549570782
3615,273549556572
2782,273549573575
3447,273549561089
3221,273549523971
4543,273549512194
3561,273549559354
3280,273549530561
2986,273549551732
7087,273549564217
5031,273549521188
2840,273549516351
3082,273549501370
5103,273549568771
4456,273549543539
3959,273549544991
5071,273549547383
3450,273549566551
4506,273549513606
4053,273549566919
5992,273549531741
4519,273549536684
4378,273549529936
3357,273549510868
4156,273549547270
5280,273549511810
5693,273549554834
5844,273549573370
3297,273549510846
2785,273549505126
3127,273549507265
5183,273549556470
2658,273549553286
3214,273549569609
4336,273549519306
7342,273549549011
2718,273549551581
5226,273549511555
3198,273549524820
3288,273549552030
5684,273549538735
2713,273549534019
2457,273549497904
5397,273549535747
2755,273549567411
4581,273549573325
5098,273549550195
2559,273549573050
3022,273549549022
5664,273549572535
3057,273549521420
5635,273549521111
5725,273549539250
3379,273549543528
3348,273549558200
5817,273549519111
5829,273549539801
5814,273549508342
3480,273549511110
3524,273549556870
5304,273549571723
5258,273549524279
4389,273549548839
3462,273549534361
3266,273549559630
5193,273549508890
5408,273549551993
3139,273549532288
5497,273549564560
2839,273549513444
5728,273549549592
5127,273549559310
5610,273549529009
2958,273549563541
4556,273549526878
3990,273549550173
4341,273549534122
2487,273549506203
3199,273549529720
2806,273549566036
3055,273549516281
5109,273549515826
7281,273549548438
4520,273549538080
2649,273549524030
5959,273549543068
5625,273549568290
5314,273549532152
994,273511626281
138,273511673563
14,273511646743
2244,273511616074
1974,273511652418
1080,273511656192
2397,273511616144
2252,273511635253
664,273511634463
2054,273511665359
301,273511630891
653,273511673390
2098,273511647783
2127,273511663996
580,273511668689
352,273511637392
469,273511630230
1296,273518621424
1529,273511652900
1102,273511655510
409,273511666642
1065,273511619062
602,273511658953
2451,273511664640
795,273511667270
183,273511658828
444,273511628365
123,273511626822
2911,273549572075
2136,273511626329
890,273511666995
2308,273511634040
1024,273511640940
1426,273511628505
1827,273518621273
2063,273511625517
470,273511632405
1640,273518621630
2120,273518623861
1917,273518623883
1654,273511615218
27,273511621647
521,273511630972
833,273511641226
1151,273511662669
988,273511671089
318,273511613877
2146,273511656115
448,273511638892
68,273511673997
1738,273511653609
1201,273511672979
240,273511670759
1803,273511641112
396,273511628550
1345,273511659412
1842,273511614185
2292,273511673493
515,273511617574
1832,273511649926
1266,273511637451
1375,273511616199
28,273511620240
841,273511662820
1058,273511664580
980,273511649352
1349,273511675121
1416,273511661754
987,273511667708
683,273511620331
595,273511641167
971,273511628148
2223,273511630593
481,273511658026
2088,273511618125
1657,273511618640
662,273511628814
2110,273511616306
1492,273511616339
2504,273527374001
4195,273527374012
1116,273511631935
2222,273511627461
1307,273511624359
4487,273549549423
546,273511636694
2207,273511664981
1036,273511670601
2041,273511634750
2006,273511617530
1477,273511637863
645,273511652966
1054,273511653653
2650,273549526216
3795,273549539525
5207,273549547980
2685,273567824450
1884,273511671468
192,273511614472
584,273511677547
746,273511661412
2174,273511649180
WM Order Fulfill # 4177,273623641222
734,273511626292
69,273511676194
1103,273511657718
70,273511676908
3484,273612890160
2113,273511625539
1159,273511618294
1680,273511625300
603,273511661170
2447,273511656906
628,273511665598
889,273511664742
1308,273511621268
1333,273511629512
5939,273623853953
981,273511653046
2091,273511627369
2395,273511679080
820,273511666550
1691,273511652278
64,273511656387
2406,273511640311
1700,273518621700
2209,273511669354
2263,273511662901
639,273511635301
2116,273511633504
845,273511673769
1440,273511667410
2227,273511641329
1735,273511644968
1934,273511675783
1370,273511665911
1935,273511612182
1161,273511623845
1143,273511642667
2178,273511659342
876,273511632552
1401,273511621235
1322,273511665988
941,273511613145
1432,273511644898
1326,273511677282
1857,273511655200
986,273514227838
578,273514217480
739,273511639855
687,273511632107
13,273511645221
1559,273518622339
1775,273511626899
769,273511674938
1429,273511635014
2030,273511667204
1383,273511636753
1513,273511672133
2241,273511670450
931,273511646320
2256,273511646456
2129,273518621663
2119,273518622409
1926,273518621446
1867,273518621480
1989,273518621505
173,273511632059
2036,273511620217
1430,273511637668
16,273511653594
1863,273511673688
82,273511641031
220,273511621030
1655,273511618695
1901,273511644225
294,273511678576
523,273511637554
835,273511645232
2122,273511648610
450,273511643630
1541,273511624852
1640,273511644041
526,273511649433
1018,273511621257
72,273511611337
2432,273511621886
2215,273511619305
2358,273511617390
1581,273511677341
1624,273511660449
51,273511624598
1361,273511639774
2204,273511655358
2330,273511626671
280,273511639925
1674,273511670726
128,273511639568
2066,273511633824
340,273511677591
484,273511666860
1494,273511622301
2117,273511637197
1263,273511628402
660,273511623834
1228,273511614690
407,273514201437
1237,273511637657
1662,273511636845
4639,273549547681
3589,273549553952
3631,273549530918
2643,273549572009
7098,273549566941
2652,273549534924
2505,273549548380
5658,273549561012
3371,273549536320
6975,273549526124
5075,273549554775
2538,273549564592
1969,273511640160
293,273511677477
1936,273518621733
1865,273511676676
1094,273511633180
812,273514214768
800,273514214790
1000,273514214860
1048,273514215205
651,273514215282
764,273514215308
1075,273514215400
801,273514215422
31,273514215466
526,273514215477
850,273514215547
411,273514215570
813,273514215628
80,273514215742
30,273514215904
476,273514216028
516,273514216212
1198,273514216267
1162,273514216381
765,273514216429
741,273514216598
323,273514216657
55,273514216690
564,273514216900
778,273514216933
802,273514217002
1051,273514217220
287,273514217296
1101,273514217322
652,273514217388
19,273514217399
436,273514217642
639,273514217907
677,273514218020
1163,273514218086
437,273514218351
20,273514218465
1064,273514218498
755,273514218513
43,273514218535
591,273514218568
275,273514218579
264,273514218833
247,273514218969
401,273514219016
579,273514219082
826,273514219370
653,273514219391
900,273514219417
1200,273514219450
221,273514219520
1102,273514219586
375,273514219612
743,273514219829
350,273514219921
414,273514220075
478,273514220123
692,273514220167
922,273514220535
504,273514220719
592,273514220811
804,273514221071
816,273514221082
9,273514221439
1190,273514221759
656,273514221760
780,273514221781
889,273514221829
351,273514221965
313,273514221998
768,273514222192
1201,273514222218
605,273514222230
438,273514222262
923,273514222295
1065,273514222365
1239,273514222505
877,273514222674
249,273514222696
3250,273549523489
178,273511643230
1217,273514230650
3155,273527346755
1783,273518623910
2271,273518623920
513,273511674993
868,273511672615
519,273514222891
33,273514223008
289,273514223214
505,273514223269
94,273514223280
265,273514223328
781,273514223556
791,273514223567
1254,273514223730
377,273514223898
731,273514223902
10,273514224107
326,273514224129
964,273514224140
680,273514224173
902,273514224254
1107,273511667958
940,273511672317
3610,273580393177
1782,273518621593
79,273511631590
747,273511667605
1235,273511633905
1938,273511623503
226,273511635780
1950,273511650687
1642,273511651260
1759,273511647154
1177,273511665602
951,273511635860
161,273511669402
745,273514224298
1042,273514225022
197,273514225033
556,273514225044
769,273514225228
454,273514225445
817,273514225504
163,273514225673
866,273514225846
1191,273514225916
1079,273514225927
891,273514226030
921,273511624186
2191,273511623282
368,273511617427
44,273511667855
917,273511608992
854,273511631924
1224,273511664992
1563,273511622816
1167,273511638984
2273,273511624680
78,273511631020
1951,273511653447
1856,273511650768
1327,273511610710
266,273511664890
1881,273511656917
2040,273511632210
617,273511635996
1797,273511625469
1981,273511674592
1519,273511627760
1178,273511667557
722,273511656700
1772,273518623942
901,273511633401
2315,273511650724
2105,273511663356
514,273511613947
1703,273511626811
503,273511651157
1958,273511678186
1611,273511626557
167,273511612491
356,273511644019
164,273511675485
1395,273511679219
1649,273511672832
511,273511668370
2283,273511649753
2139,273511636319
2059,273511615917
467,273511623650
1133,273511675198
953,273511640984
1679,273511622183
147,273511625930
372,273511628777
2414,273511645416
98,273511620445
998,273511634978
661,273511626086
264,273511659033
2057,273511671148
334,273511659320
2093,273511633916
573,273511644486
1371,273511667899
126,273511631410
1629,273511674787
1879,273511651433
2412,273511644270
1967,273511635172
1590,273511631339
2118,273511638881
124,273511628126
1222,273511658600
1272,273511653620
1748,273511617791
1424,273511621121
796,273511669917
816,273511654660
157,273511653344
1210,273511627965
1715,273511655108
1560,273511612219
1868,273511619268
1507,273511654410
1924,273511645736
443,273511625790
432,273511664709
2360,273511623823
2225,273511634500
2291,273511670748
1830,273511644306
937,273511666208
1035,273511668120
1875,273511639454
107,273511642406
2237,273511660986
1614,273511636180
321,273511623639
978,273511642840
799,273511676871
1524,273511638377
1141,273511636021
1892,273511621213
1000,273511638333
1916,273511625322
930,273511644626
1281,273511611392
24,273511673791
2231,273511647989
695,273511653388
1453,273511637290
2287,273511660416
519,273511628480
186,273511667465
364,273511675717
320,273511620813
1919,273511633055
236,273511659386
1853,273511643994
2242,273511673287
486,273511670266
1548,273511641465
1962,273511622139
877,273511633798
1697,273511664282
1584,273511609646
1643,273511654190
1896,273511632611
1109,273511673130
560,273511675176
827,273511625664
1301,273511668016
1604,273511673195
1454,273511639546
1226,273511669538
2335,273511638311
1336,273511638388
2293,273511608396
672,273511654947
1225,273511666653
363,273511674217
565,273511625940
2143,273511647544
345,273511623216
262,273511657615
586,273514206759
324,273511631637
35,273511640859
1516,273511620103
2295,273511618228
593,273511635091
1412,273511649102
2022,273511652370
719,273511648014
311,273511660883
1826,273511633868
1470,273511621794
651,273511667362
1528,273511651889
1890,273511615733
1998,273511656766
1186,273511629718
758,273511627450
7,273511628652
307,273511646434
1538,273511610098
625,273511658379
684,273511623385
1179,273511669891
700,273511666182
1288,273511632427
510,273511666002
1915,273511622996
2400,273511624900
952,273511638837
1726,273511618879
96,273511614483
1248,273511667292
1598,273511655965
99,273511624407
1422,273511617872
1959,273511605798
1074,273511640550
696,273511656480
1163,273511629122
881,273511643891
2112,273511622551
2058,273511608499
292,273511676621
2211,273511674971
2043,273511636308
1200,273511673596
1098,273511644590
2309,273511635220
182,273511655038
141,273511675967
911,273511660060
707,273511620364
273,273511620993
891,273511675680
452,273511649617
608,273511676128
1920,273511634007
2104,273511661022
1097,273511643159
3351,273549569583
358,273511650172
114,273511661662
1425,273511626134
657,273511615056
2062,273511622871
2114,273511627483
1768,273511674824
579,273511666458
2052,273511660298
221,273511623661
402,273511643870
2086,273511610124
277,273511631247
967,273511616063
1113,273511621750
365,273511676562
1466,273511677179
1885,273511674310
2169,273511643516
844,273511671490
238,273511665440
2236,273511657935
1817,273511612826
1023,273511639432
2444,273511648106
478,273511650047
118,273511672854
2163,273511632162
471,273511634176
716,273511642200
915,273511672074
1602,273511667156
2436,273511629604
574,273511647452
52,273511626487
856,273511637278
1900,273511642520
1648,273511670520
2267,273511673059
985,273511660427
1061,273511672810
1989,273511632828
1678,273511619143
285,273511652819
689,273511638285
1785,273511657692
1780,273511643744
1795,273511619728
1605,273511674283
1300,273511665430
461,273511676080
310,273511658817
721,273511653219
131,273511651190
1214,273511639097
1755,273511634990
1762,273511656994
103,273511634360
2294,273511615766
776,273511681907
544,273511633011
401,273511639649
1421,273511614450
1306,273511621934
895,273511618055
1294,273511645508
347,273511628067
159,273511659916
1016,273511615711
1862,273511670233
1436,273511656413
885,273511652212
594,273511638024
693,273511646283
1120,273511641627
1254,273511610856
1077,273511647420
964,273511674033
2141,273511643803
1692,273511654546
1720,273511668829
913,273511663687
361,273511658357
1408,273511636455
1459,273511653263
422,273511635264
1206,273511613384
1180,273511672280
682,273511617883
1536,273511676140
752,273511676209
71,273511676264
140,273511676378
1393,273511676426
1769,273511676470
1154,273511676481
822,273511676610
916,273511676687
1887,273511676746
390,273511676779
2187,273511676882
190,273511676974
770,273511677249
1394,273511677319
1746,273511677352
715,273511639822
735,273511627266
329,273511642862
1566,273511629887
1690,273511648437
2082,273511675810
132,273511653701
1975,273511655612
1289,273511635334
1321,273511663161
2272,273511621706
2233,273511652510
