Region,Store ID,First Assigned Carrier,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
20,4255,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,85.40%,72.20%,18.6,88.20%,85.70%,84.70%,83.20%
20,4285,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202334,68.70%,75.30%,18.2,69.40%,77.00%,57.60%,70.20%
20,1894,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,87.50%,94.30%,14,89.40%,88.60%,83.50%,89.00%
20,2149,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,85.90%,93.30%,12.7,91.20%,82.40%,85.70%,84.70%
20,1247,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,89.00%,95.40%,10.7,89.80%,88.50%,84.90%,93.00%
20,1302,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202334,89.50%,95.10%,10.7,96.60%,87.30%,88.30%,86.30%
20,2244,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,80.60%,92.30%,16.1,76.70%,75.90%,80.70%,89.20%
40,234,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,70.70%,74.60%,20.1,64.80%,71.90%,68.70%,79.70%
40,560,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202334,89.30%,95.50%,12.1,87.00%,91.60%,89.70%,88.90%
40,2857,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,84.20%,90.30%,18.8,84.70%,84.40%,81.00%,86.80%
40,1014,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,84.80%,91.60%,12.4,84.00%,79.70%,88.00%,87.50%
40,1094,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202334,54.90%,73.60%,29.7,52.60%,48.50%,43.70%,73.90%
40,4590,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,82.30%,88.50%,14,91.70%,78.90%,86.20%,72.10%
40,2490,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202334,66.30%,73.10%,14.1,72.00%,59.10%,71.10%,62.50%
40,2855,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202334,86.70%,82.90%,13,82.40%,84.40%,89.90%,90.00%
40,2955,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,75.40%,79.50%,17.8,72.40%,77.20%,72.90%,79.40%
59,5207,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,81.90%,72.40%,12.3,82.20%,76.00%,77.10%,92.80%
40,379,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202334,82.80%,69.80%,17.5,92.00%,74.10%,83.30%,81.90%
40,2221,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,83.50%,86.80%,17.2,86.10%,78.90%,89.90%,78.80%
40,21,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202334,86.00%,80.50%,17.2,93.10%,87.50%,82.10%,80.70%
40,101,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,84.80%,82.40%,19.4,89.10%,82.00%,86.90%,80.80%
40,86,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,91.20%,88.90%,11.5,91.10%,93.20%,93.30%,87.20%
40,1161,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202334,79.00%,73.30%,14.2,82.70%,87.00%,72.70%,73.70%
40,1188,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,74.40%,76.90%,25.3,66.40%,79.50%,75.00%,76.70%
40,1265,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,77.90%,91.10%,20.4,71.60%,84.50%,75.90%,81.10%
40,313,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,87.30%,89.80%,11.9,90.30%,90.20%,82.00%,86.60%
40,1177,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,85.00%,92.10%,16.9,82.50%,88.60%,84.20%,85.00%
40,1514,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,88.90%,80.50%,11.5,87.70%,89.60%,89.10%,89.20%
40,2213,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202334,76.20%,79.80%,20.9,78.30%,78.30%,74.90%,72.60%
40,2694,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202334,75.70%,75.20%,18.1,78.70%,73.70%,77.50%,72.90%
40,3061,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,63.00%,68.40%,23.9,91.70%,100.00%,85.00%,50.50%
40,5150,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,76.90%,80.80%,15.5,69.90%,80.30%,80.30%,77.50%
40,201,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,75.60%,81.20%,21.6,83.20%,69.70%,60.50%,89.80%
40,328,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202334,89.30%,99.20%,10.7,88.50%,86.20%,93.90%,88.10%
40,361,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,80.80%,81.30%,14.4,86.90%,76.20%,77.60%,83.40%
40,1071,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202334,88.40%,92.50%,15,92.20%,79.00%,87.30%,95.10%
53,1490,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,84.10%,91.30%,12.5,88.10%,79.40%,81.00%,88.50%
53,1955,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,74.80%,79.60%,16.4,83.50%,60.90%,73.30%,80.30%
53,5398,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202334,83.20%,87.60%,16.1,91.00%,80.80%,77.50%,84.30%
53,882,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,84.90%,77.10%,13.4,77.40%,87.90%,93.30%,83.30%
53,1971,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,83.70%,85.20%,15.4,86.10%,82.80%,81.00%,85.40%
53,3534,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202334,86.00%,95.70%,10.5,97.40%,87.30%,86.10%,73.50%
53,2335,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202334,88.70%,90.80%,10.9,90.00%,85.70%,84.40%,94.90%
53,1394,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202334,77.60%,67.20%,15.9,86.30%,66.90%,71.10%,87.30%
53,2828,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,66.50%,75.60%,18.1,74.40%,60.70%,47.40%,87.00%
53,2452,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202334,83.90%,89.20%,17.1,83.80%,78.40%,80.90%,92.40%
53,2658,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,76.30%,75.30%,14.4,86.70%,75.70%,66.80%,77.00%
53,5438,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202334,83.00%,87.20%,14.2,90.90%,83.20%,77.00%,80.20%
53,1679,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202334,83.10%,81.00%,12.1,82.90%,78.60%,84.10%,87.20%
53,5127,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202334,72.40%,70.40%,12.9,68.20%,69.20%,73.20%,79.00%
53,1453,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,88.60%,91.20%,10.2,89.70%,84.80%,87.10%,93.00%
21,1407,,Scheduled Delivery Standard,44,Executive Review,Recovering,Store Focus,202334,90.00%,92.10%,10.5,90.90%,85.90%,93.30%,90.40%
21,3502,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,69.80%,73.10%,25.1,75.90%,57.20%,65.30%,80.70%
21,3571,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,85.10%,78.80%,15.7,89.90%,75.60%,87.10%,86.90%
21,2124,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,87.70%,86.40%,12.9,83.30%,89.90%,88.40%,89.30%
21,5104,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202334,70.00%,82.90%,22.3,36.90%,70.00%,75.70%,91.20%
21,5409,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,82.70%,87.00%,14.1,84.50%,81.00%,78.80%,86.80%
21,3894,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,89.90%,93.60%,12.5,88.70%,89.00%,88.10%,94.20%
21,1665,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202334,87.30%,85.80%,14.9,81.40%,85.20%,92.20%,90.40%
21,1547,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,85.20%,87.90%,13.9,91.10%,83.00%,83.10%,84.30%
21,2339,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,86.40%,93.90%,14.4,90.80%,88.00%,81.40%,85.20%
21,3851,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202334,85.30%,82.10%,13.8,88.20%,86.50%,81.40%,85.00%
21,1294,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202334,80.70%,79.70%,17.3,78.50%,75.50%,81.20%,86.60%
21,1564,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202334,84.50%,91.50%,12.9,81.80%,81.60%,83.70%,91.20%
21,3486,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,81.50%,83.40%,14.1,77.90%,84.70%,76.80%,87.20%
21,2726,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202334,87.40%,89.50%,15.2,88.60%,85.10%,87.00%,89.10%
21,5466,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,84.40%,76.10%,17.7,83.70%,80.80%,85.60%,88.00%
14,853,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202334,90.50%,94.40%,11.7,90.30%,86.60%,91.90%,93.70%
14,934,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202334,75.50%,67.60%,18,75.30%,53.00%,91.10%,88.00%
14,1212,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202334,87.00%,87.80%,10.8,82.70%,86.10%,89.60%,91.10%
14,483,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202334,88.00%,93.70%,15.6,89.50%,89.60%,95.50%,71.20%
14,938,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,88.90%,88.90%,12.4,91.60%,83.70%,92.30%,87.80%
14,5348,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,82.70%,88.70%,17.7,88.10%,66.80%,88.40%,87.80%
14,1481,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,75.20%,78.50%,20.8,67.10%,61.90%,85.10%,90.60%
14,2111,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,84.90%,87.50%,14.2,85.40%,86.90%,89.50%,77.20%
14,1077,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,86.90%,91.20%,11.3,89.10%,89.20%,86.00%,78.80%
14,1223,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202334,86.10%,80.60%,12.7,86.50%,88.70%,81.70%,87.80%
14,1408,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,82.80%,86.00%,17.1,80.40%,78.20%,87.00%,88.10%
14,3307,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202334,92.20%,81.00%,8.7,93.70%,97.00%,82.20%,92.90%
14,4427,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,88.10%,93.70%,13.4,89.10%,90.10%,87.40%,82.00%
14,4520,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,85.10%,86.00%,13.3,85.60%,86.50%,87.20%,77.80%
14,562,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,85.80%,89.20%,14.5,83.90%,87.80%,80.70%,90.80%
14,1158,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202334,81.70%,86.50%,15.5,78.10%,82.20%,78.40%,89.70%
14,1711,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,83.20%,97.80%,14.7,80.40%,84.50%,82.60%,85.80%
14,301,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202334,77.50%,89.20%,23,77.00%,73.80%,73.30%,85.70%
14,2713,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202334,88.90%,89.50%,14,80.90%,94.70%,89.60%,90.80%
14,356,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,91.10%,95.00%,10.5,93.90%,93.50%,95.00%,81.70%
14,730,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202334,87.50%,87.10%,11.4,90.90%,87.60%,84.80%,86.80%
14,932,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202334,91.90%,94.70%,12.1,97.50%,93.20%,93.60%,83.30%
14,1284,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202334,88.40%,95.70%,16.7,87.30%,90.50%,88.60%,87.70%
14,4283,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202334,92.00%,95.90%,14.3,88.60%,92.10%,96.60%,90.80%
14,5363,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,202334,89.90%,93.70%,13.6,86.00%,95.10%,89.70%,89.30%
3,988,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202334,94.20%,94.70%,12.4,97.00%,98.40%,97.00%,73.70%
3,1390,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202334,87.20%,87.60%,16.6,87.70%,96.20%,78.10%,87.10%
3,5218,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202334,72.30%,79.90%,24.8,74.70%,90.20%,48.60%,66.50%
3,1960,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,84.70%,90.70%,15.2,92.60%,91.80%,87.10%,52.90%
3,2627,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202334,86.70%,92.90%,14.6,93.40%,93.90%,84.00%,63.90%
3,5964,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202334,86.30%,95.00%,14.4,96.00%,93.60%,87.50%,43.70%
3,547,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,91.20%,90.30%,13.5,90.00%,96.90%,88.30%,86.90%
3,779,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202334,88.50%,87.60%,14.3,90.00%,94.00%,87.40%,76.90%
3,1245,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,89.80%,92.90%,17.5,94.20%,89.40%,86.50%,89.20%
3,3463,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,78.20%,81.70%,19.4,73.20%,88.60%,72.90%,78.90%
3,800,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,90.80%,94.70%,10.7,96.20%,96.40%,89.00%,76.60%
3,613,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202334,92.80%,92.20%,12.6,93.50%,96.20%,89.70%,92.00%
3,1182,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,202334,90.70%,93.90%,17.6,94.90%,96.20%,79.70%,91.60%
3,3310,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202334,88.30%,91.80%,20.5,97.30%,95.60%,91.90%,61.80%
3,889,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,84.10%,84.00%,13.8,81.70%,89.90%,84.10%,77.60%
3,899,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,91.10%,91.50%,12.2,92.80%,91.30%,89.60%,87.80%
3,1072,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202334,88.80%,85.10%,13.7,91.10%,89.10%,81.30%,95.80%
3,2615,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,90.80%,93.60%,13,91.50%,94.90%,84.70%,85.60%
3,5797,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202334,91.40%,92.80%,12.1,89.50%,93.60%,93.20%,89.30%
3,593,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202334,94.30%,94.50%,13.9,94.40%,95.40%,97.10%,88.70%
3,639,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202334,84.80%,96.90%,15.7,80.30%,89.90%,82.40%,87.80%
3,862,,Scheduled Delivery Standard,47,Executive Review,Recovering,Store Focus,202334,91.50%,88.30%,11.9,93.20%,92.70%,91.10%,87.80%
3,864,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202334,78.40%,80.30%,15.4,76.10%,69.60%,82.30%,88.10%
3,697,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,81.10%,84.70%,14.8,95.50%,97.20%,68.40%,50.40%
3,1081,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,61.40%,63.40%,32.8,66.50%,67.70%,51.70%,60.00%
3,1847,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,89.60%,93.10%,15.7,97.70%,98.50%,82.80%,60.70%
3,4368,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,83.60%,90.10%,20.1,99.20%,99.30%,60.40%,43.30%
3,5326,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202334,85.80%,77.50%,15,89.40%,89.40%,92.30%,62.20%
3,1172,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,93.90%,95.60%,10.9,96.90%,91.60%,96.60%,88.80%
3,767,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202334,82.90%,80.80%,17,91.20%,90.90%,61.10%,80.70%
3,1090,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,91.60%,92.30%,17.6,96.20%,93.90%,90.00%,83.70%
3,1225,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202334,89.30%,90.70%,13.3,95.40%,94.00%,88.80%,73.60%
59,5198,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202334,83.40%,78.30%,14.9,92.20%,68.60%,100.00%,100.00%
12,3835,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202334,91.00%,89.00%,13.6,91.10%,95.10%,85.00%,93.00%
12,5173,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,91.70%,90.30%,12.5,91.50%,91.30%,94.00%,89.90%
12,741,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,89.30%,96.00%,11.6,91.30%,92.70%,90.00%,82.90%
12,4635,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,86.90%,90.70%,10.4,91.60%,81.20%,87.80%,86.90%
12,1318,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,75.50%,65.40%,20.3,75.10%,72.10%,73.80%,81.30%
12,680,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,91.40%,98.30%,10,91.90%,87.50%,93.90%,92.60%
12,2310,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,87.70%,92.90%,11.6,89.70%,85.30%,86.30%,89.90%
12,690,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,88.60%,94.80%,10.4,86.00%,90.90%,89.00%,88.40%
12,1080,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,86.90%,90.80%,12,87.40%,86.40%,85.40%,88.50%
12,2496,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202334,84.60%,83.40%,11.5,84.00%,80.20%,85.50%,88.20%
11,182,,Scheduled Delivery Standard,44,Executive Review,Recovering,Store Focus,202334,89.60%,88.20%,13.7,90.20%,86.50%,87.80%,94.50%
11,699,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202334,89.10%,94.40%,12.2,88.30%,89.20%,90.50%,88.40%
11,175,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,87.10%,79.90%,13,85.50%,89.40%,89.30%,84.20%
11,848,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202334,84.80%,83.10%,14.3,78.50%,90.20%,83.90%,87.40%
11,120,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202334,90.40%,89.90%,10.3,90.30%,89.50%,92.70%,88.90%
11,335,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202334,88.90%,95.80%,12.9,89.30%,88.10%,87.60%,90.80%
72,3599,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,80.10%,84.70%,15.5,79.40%,79.10%,80.50%,81.40%
12,332,,Scheduled Delivery Standard,47,Executive Review,Recovering,Store Focus,202334,88.00%,91.40%,11.4,93.20%,89.60%,89.90%,79.20%
12,434,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,77.70%,62.00%,16,82.80%,79.10%,70.80%,79.20%
12,673,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,90.40%,86.10%,11.5,93.80%,87.00%,92.70%,88.70%
12,3495,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202334,90.40%,92.10%,15.2,90.90%,90.60%,89.30%,90.80%
12,656,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,85.80%,95.10%,13.9,88.10%,85.70%,85.10%,84.10%
12,671,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,78.80%,79.70%,16.6,67.90%,84.40%,77.00%,88.10%
12,659,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202334,89.10%,94.60%,11.1,88.00%,91.50%,90.50%,86.50%
12,710,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202334,87.40%,91.40%,12.9,86.70%,82.80%,86.40%,93.40%
11,764,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202334,82.10%,71.00%,15.2,88.70%,81.60%,81.80%,76.20%
11,660,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202334,91.40%,96.10%,13.2,95.70%,88.70%,91.10%,89.90%
11,875,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202334,83.50%,91.30%,13.3,77.80%,84.00%,84.40%,88.10%
11,2720,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,84.60%,81.40%,13,83.70%,86.60%,86.10%,82.00%
2,1340,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202334,89.60%,93.30%,16,87.10%,90.30%,91.70%,89.10%
2,3118,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,84.20%,91.50%,12.5,82.90%,83.60%,84.20%,86.30%
2,510,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202334,90.50%,87.90%,10.9,89.90%,85.70%,96.20%,90.50%
2,1400,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202334,92.30%,95.40%,10.1,89.90%,94.70%,93.40%,91.20%
2,594,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,92.20%,98.50%,12.5,92.70%,89.80%,94.40%,92.10%
2,787,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202334,91.20%,97.00%,14.9,86.60%,94.00%,94.50%,90.20%
2,855,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,89.50%,93.00%,13.8,92.70%,84.60%,87.60%,93.90%
2,459,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202334,89.90%,92.50%,10,91.90%,84.10%,91.00%,92.40%
2,780,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202334,81.20%,84.70%,23.2,92.30%,89.50%,87.40%,46.60%
2,4558,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,202334,89.50%,92.70%,12.1,84.80%,90.20%,86.60%,96.50%
59,5267,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202334,75.60%,73.90%,9.8,73.00%,74.10%,80.70%,0.00%
2,1070,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202334,82.70%,74.10%,10.6,76.60%,91.80%,86.50%,76.10%
2,1403,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202334,85.30%,76.50%,12.7,85.70%,87.60%,82.90%,85.60%
2,3874,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202334,86.30%,79.10%,10.4,73.00%,95.10%,92.30%,85.20%
2,3621,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202334,76.50%,84.80%,10.8,70.50%,76.60%,78.00%,79.90%
2,3741,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,79.20%,89.80%,14.1,74.10%,70.40%,86.80%,84.90%
2,3609,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202334,91.50%,89.70%,13.6,84.40%,93.10%,95.10%,94.60%
2,3709,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,86.80%,95.80%,11.4,86.50%,89.00%,86.70%,85.00%
2,6998,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202334,75.30%,69.80%,13.9,56.40%,67.90%,87.10%,88.70%
2,754,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202334,74.80%,62.00%,18.2,63.30%,69.30%,82.90%,72.80%
2,1024,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,80.60%,85.70%,13.3,76.50%,75.40%,87.30%,84.80%
2,1227,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,74.30%,79.70%,16.3,63.40%,84.50%,67.40%,82.60%
2,1658,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,65.60%,70.70%,15.1,60.00%,83.30%,60.00%,20.00%
2,758,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,70.60%,75.50%,17.1,72.70%,66.00%,73.80%,69.40%
2,1153,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202334,84.80%,86.20%,16.3,81.00%,88.80%,89.50%,79.30%
2,1367,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,70.80%,61.60%,24.5,65.40%,77.40%,87.10%,51.90%
42,278,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,65.40%,64.80%,21.4,72.50%,59.90%,50.20%,81.30%
42,376,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202334,84.90%,91.60%,12.2,88.70%,74.50%,85.80%,90.50%
42,450,,Scheduled Delivery Standard,11,At Risk,Degrading,Store Focus,202334,86.10%,84.90%,10.4,86.80%,83.20%,79.50%,95.60%
42,3868,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202334,67.70%,83.10%,18.8,84.10%,55.20%,40.50%,84.10%
42,23,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,78.90%,74.80%,13.4,74.80%,75.70%,86.10%,78.90%
