Store Info,Tabletop/Quick Assembly  ,Charcoal / Griddles / Smokers ,Gas / Wood / Pellet,Duel Fuel ,Level 1 Grill Repair ,Level 2 Grill Repair ,Level 3 Grill Repair 
1759,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1760,8,25,25,35,35,35,35
1761,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1762,15,18,25.5,36,1.25,6.5,12
1763,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1764,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1765,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1766,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1767,17.03,27.51,38.5,46.96,12.47,16.47,24.96
1768,8,25,25,35,35,35,35
1769,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1770,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1771,16.52,19.31,23.72,29.5,9.44,14,16.31
1772,8,25,25,35,35,35,35
1773,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1774,18.58,30.01,42,51.23,13.61,17.97,27.22
1775,8,25,25,35,35,35,35
1776,6,20,20,25,1,2,3
1777,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1778,8,25,25,35,35,35,35
1779,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1780,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1781,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1782,14.97,22.97,32.97,49.97,1,1,1
1783,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1784,8,25,25,35,35,35,35
1785,15,18,25.5,36,1.25,6.5,12
1786,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1787,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1788,15,18,25.5,36,1.25,6.5,12
1789,8,25,25,37.5,35,35,35
1790,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1791,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1792,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1793,8,25,25,35,35,35,35
1794,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1795,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1796,15,18,25.5,36,1.25,6.5,12
1797,20.79,36.98,38.32,57.14,20.17,36.97,60.51
1798,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1799,5,15,25,35,3,7,10
1800,15.48,25.01,35,42.69,11.34,14.97,22.69
1801,17.03,27.51,38.5,46.96,12.47,16.47,24.96
1802,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1803,15.48,25.01,35,35,11.34,14.97,22.68
1804,16.52,19.31,23.72,29.5,9.44,14,16.31
1805,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1806,20.36,36.21,37.53,55.96,19.75,36.21,59.25
1807,17.81,28.76,40.25,49.09,13.04,17.22,26.09
1809,16.52,19.31,23.72,29.5,9.44,14,16.31
1810,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1811,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1812,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1813,20.2,35.93,37.24,55.53,19.60,35.93,58.80
1814,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1815,8,25,25,35,35,35,35
1816,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1817,8,25,25,35,35,35,35
1819,5,15,25,35,3,7,10
1820,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1821,17.03,27.51,38.5,46.96,12.47,16.47,24.96
1823,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1825,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1826,8,25,25,35,35,35,35
1827,8,25,25,35,35,35,35
1828,6,20,20,25,1,2,3
1829,17.03,27.51,38.5,46.96,12.47,16.47,24.96
1830,12.84,26.28,26.28,36.67,18.34,33.62,55.01
1831,12.84,26.28,26.28,36.67,18.34,33.62,55.01
1832,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1833,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1834,8,25,25,35,35,35,35
1835,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1836,16.52,19.31,23.72,29.5,9.44,14,16.31
1837,15.48,25.01,35,35,11.34,14.97,22.68
1838,8,25,25,35,35,35,35
1839,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1840,8,25,25,37.5,35,35,35
1841,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1842,17.03,27.51,38.5,46.96,12.47,16.47,24.96
1843,8,25,25,35,35,35,35
1844,8,35,30,35,10,15,20
1845,17.03,27.51,38.5,46.96,12.47,16.47,24.96
1846,17.03,27.51,38.5,46.96,12.47,16.47,24.96
1847,12.9,26.41,26.41,36.86,18.43,33.78,55.28
1848,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1849,17.03,27.51,38.5,46.96,12.47,16.47,24.96
1850,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1851,17.03,27.51,38.5,46.96,12.47,16.47,24.96
1852,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1853,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1855,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1856,20.79,36.98,38.32,57.14,20.17,36.97,60.51
1857,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1858,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1859,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1860,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1861,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1862,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1863,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1864,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1865,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1866,20.68,36.78,38.12,56.85,20.06,36.78,60.19
1867,20.61,36.66,38.00,56.66,20.00,36.66,59.99
1868,12.84,36.78,38.12,56.85,20.06,36.78,60.19
1869,17.81,28.76,40.25,49.09,13.04,17.22,26.09
1870,8,25,25,35,35,35,35
1871,20.38,36.25,37.57,56.02,19.77,36.25,59.32
1872,8,25,25,35,35,35,35
1873,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1874,10,23,28,30,6,12,14
1875,12.84,26.28,26.28,36.67,18.34,33.62,55.01
1876,8,25,25,35,35,35,35
1877,8,25,25,35,35,35,35
1878,8,25,25,35,35,35,35
1879,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1880,8,25,25,35,35,35,35
1881,8,25,25,35,35,35,35
1882,8,25,25,35,35,35,35
1883,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1884,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1885,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1886,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1887,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1888,8,25,25,35,35,35,35
1889,8,25,25,35,35,35,35
1890,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1891,15,18,25.5,36,1.25,6.5,12
1892,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1893,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1894,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1895,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1896,15.48,25.01,35,35,11.34,14.97,22.68
1897,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1898,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1899,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1900,8,25,25,35,35,35,35
1901,8,25,25,35,35,35,35
1902,8,25,25,35,35,35,35
1903,8,25,25,35,35,35,35
1904,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1905,8,25,25,35,35,35,35
1906,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1907,15,18,25.5,36,1.25,6.5,12
1908,6,20,20,25,1,2,3
1909,17.81,28.76,40.25,49.09,13.04,17.22,26.09
1910,16.57,33.93,33.93,47.34,23.67,43.40,71.01
1911,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1912,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1913,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1914,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1915,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1916,15.48,25.01,35,35,11.34,14.97,22.68
1917,14.13,28.93,28.93,40.37,20.19,37.00,60.55
1918,15,18,25.5,36,1.25,6.5,12
1919,20.79,36.98,38.32,57.14,20.17,36.97,60.51
1920,8,25,25,35,35,35,35
1921,8,35,30,35,10,15,20
1922,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1923,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1924,20.79,36.98,38.32,57.14,20.17,36.97,60.51
1925,8,25,25,35,35,35,35
1926,12.84,26.28,26.28,36.67,18.34,33.62,55.01
1927,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1928,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1929,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1930,15,18,25.5,36,1.25,6.5,12
1931,6,20,20,25,1,2,3
1932,20.79,36.98,38.32,57.14,20.17,36.97,60.51
1933,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1934,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1935,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1936,17.03,27.51,38.5,46.96,12.47,16.47,24.96
1937,14.97,22.97,32.97,49.97,1,1,1
1938,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1939,12.84,36.78,38.12,56.85,20.06,36.78,60.19
1940,20.79,36.98,38.32,57.14,20.17,36.97,60.51
1941,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1942,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1943,8,25,25,35,35,35,35
1945,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1946,20.38,36.25,37.57,56.02,19.77,36.25,59.32
1947,8,25,25,35,35,35,35
1948,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1949,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1950,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1951,8,25,25,35,35,35,35
1952,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1953,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1954,15,18,25.5,36,1.25,6.5,12
1955,6,20,20,25,1,2,3
1956,8,25,25,35,35,35,35
1957,15.48,25.01,35,35,11.34,14.97,22.68
1958,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1959,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1960,16,20,25,30,5,10,20
1961,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1962,14.03,23.77,30.23,48.99,5.62,7.78,10.53
1963,8,25,25,37.5,35,35,35
1964,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1965,8,25,25,35,35,35,35
1966,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1967,21.25,37.80,39.17,58.42,20.62,37.80,61.85
1968,20.79,36.98,38.32,57.14,20.17,36.97,60.51
1969,12.71,26.02,26.02,36.31,18.15,33.29,54.46
1970,15,18,25.5,36,1.25,6.5,12
1971,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1972,8,25,25,37.5,35,35,35
1973,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1974,20.79,36.98,38.32,57.14,20.17,36.97,60.51
1975,20.38,36.25,37.57,56.02,19.77,36.25,59.32
1976,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1977,8,35,30,35,10,15,20
1978,14.03,23.77,30.23,48.99,5.62,7.78,10.53
1979,8,25,25,35,35,35,35
1980,15,18,25.5,36,1.25,6.5,12
1981,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1982,6,20,20,25,1,2,3
1983,8,25,25,37.5,35,35,35
1984,21.25,37.80,39.17,58.42,20.62,37.80,61.85
1985,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1986,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1987,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1988,8,25,25,35,35,35,35
1989,8,25,25,35,35,35,35
1990,14.97,22.97,32.97,49.97,1,1,1
1991,13.05,22.11,28.11,45.56,5.23,7.24,9.79
1992,18.12,29.26,40.95,49.95,13.27,17.52,26.54
1993,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1994,20.38,36.25,37.57,56.02,19.77,36.25,59.32
1995,8,25,25,35,35,35,35
1996,15.48,25.01,35,42.69,11.34,14.97,22.69
1997,20.79,36.98,38.32,57.14,20.17,36.97,60.51
1998,19.35,31.26,43.75,53.37,14.18,18.71,28.35
1999,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2000,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2001,8,25,25,35,35,35,35
2002,8,25,25,37.5,35,35,35
2003,8,35,30,35,10,15,20
2004,6,20,20,25,1,2,3
2005,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2006,8,25,25,35,35,35,35
2007,8,25,25,35,35,35,35
2008,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2009,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2010,16.52,22.21,24.83,29.5,9.44,14,16.31
2012,15,18,25.5,36,1.25,6.5,12
2013,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2014,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2015,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2016,8,25,25,35,35,35,35
2019,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2020,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2021,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2022,15,18,25.5,36,1.25,6.5,12
2023,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2024,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2025,8,25,25,37.5,35,35,35
2027,13.74,28.14,28.14,39.26,19.63,35.99,58.89
2028,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2030,8,25,25,37.5,35,35,35
2031,8,25,25,37.5,35,35,35
2032,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2033,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2035,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2036,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2037,8,25,25,35,35,35,35
2038,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2039,8,25,25,37.5,35,35,35
2040,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2041,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2043,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2044,16.57,33.93,33.93,47.34,23.67,43.40,71.01
2045,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2046,12.84,36.78,38.12,56.85,20.06,36.78,60.19
2047,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2048,8,25,25,35,35,35,35
2049,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2050,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2051,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2052,8,25,25,35,35,35,35
2053,16.57,33.93,33.93,47.34,23.67,43.40,71.01
2054,8,25,25,37.5,35,35,35
2055,15,18,25.5,36,1.25,6.5,12
2056,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2057,15,18,25.5,36,1.25,6.5,12
2058,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2059,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2061,16.52,22.21,24.83,29.5,9.44,14,16.31
2062,16.52,22.21,24.83,29.5,9.44,14,16.31
2063,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2064,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2065,8,22,29,36,3,8,10
2066,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2068,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2069,8,25,25,35,35,35,35
2070,10,25,35,37.5,35,35,35
2071,10,25,35,37.5,35,35,35
2073,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2074,10,25,35,37.5,35,35,35
2075,8,25,25,35,35,35,35
2077,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2078,14.97,22.97,32.97,49.97,1,1,1
2079,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2080,16.52,19.31,23.72,29.5,9.44,14,16.31
2081,16,20,25,30,5,10,20
2082,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2083,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2084,8,25,25,35,35,35,35
2086,15.48,25.01,35,35,11.34,14.97,22.68
2087,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2088,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2089,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2090,8,35,30,35,10,15,20
2091,15.48,25.01,35,35,11.34,14.97,22.68
2092,20.38,36.25,37.57,56.02,19.77,36.25,59.32
2093,20.36,36.21,37.53,55.96,19.75,36.21,59.25
2094,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2095,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2096,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2097,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2098,14.97,22.97,32.97,49.97,1,1,1
2099,8,25,25,35,35,35,35
2100,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2101,8,25,25,35,35,35,35
2102,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2103,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2104,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2105,15.48,25.01,35,35,11.34,14.97,22.68
2106,15.48,25.01,35,35,11.34,14.97,22.68
2107,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2108,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2109,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2110,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2111,10,23,28,30,6,12,14
2112,5,15,25,35,3,7,10
2113,5,15,25,35,3,7,10
2114,13.98,28.62,28.62,39.93,19.97,36.60,59.90
2115,14.97,22.97,32.97,49.97,1,1,1
2116,20.38,36.25,37.57,56.02,19.77,36.25,59.32
2117,8,25,25,37.5,35,35,35
2118,15,18,25.5,36,1.25,6.5,12
2119,8,25,25,37.5,35,35,35
2120,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2121,8,25,25,35,35,35,35
2122,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2123,16.52,19.31,23.72,29.5,9.44,14,16.31
2124,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2125,12.87,26.35,26.35,36.77,18.34,33.71,55.15
2126,10,25,35,37.5,35,35,35
2127,6,20,20,25,1,2,3
2128,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2129,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2130,15,18,25.5,36,1.25,6.5,12
2131,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2132,10,25,28,34,6,12,14
2133,11,21,28,37,8,10,16
2134,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2135,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2136,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2137,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2138,20.38,36.25,37.57,56.02,19.77,36.25,59.32
2139,15,18,25.5,36,1.25,6.5,12
2140,12.84,36.78,38.12,56.85,20.06,36.78,60.19
2141,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2142,15,18,25.5,36,1.25,6.5,12
2143,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2144,15,18,25.5,36,1.25,6.5,12
2145,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2146,20.36,36.21,37.53,55.96,19.75,36.21,59.25
2147,8,25,25,35,35,35,35
2149,14.97,22.97,32.97,49.97,1,1,1
2150,13.98,28.62,28.62,39.93,19.97,36.60,59.90
2151,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2152,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2153,15,18,25.5,36,1.25,6.5,12
2154,11,21,28,37,8,10,16
2155,15,18,25.5,36,1.25,6.5,12
2156,8,35,30,35,10,15,20
2157,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2158,15,18,25.5,36,1.25,6.5,12
2159,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2160,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2161,8,25,25,37.5,35,35,35
2163,15,18,25.5,36,1.25,6.5,12
2164,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2166,12.84,26.28,26.28,36.67,18.34,33.62,55.01
2167,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2169,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2170,15,18,25.5,36,1.25,6.5,12
2174,21.25,37.80,39.17,58.42,20.62,37.80,61.85
2175,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2176,15.48,25.01,35,35,11.34,14.97,22.68
2177,14.13,28.93,28.93,40.37,20.19,37.00,60.55
2178,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2180,15,18,25.5,36,1.25,6.5,12
2181,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2183,12.84,36.78,38.12,56.85,20.06,36.78,60.19
2184,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2185,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2187,8,25,25,35,35,35,35
2188,10,25,35,37.5,35,35,35
2189,15.48,25.01,35,35,11.34,14.97,22.68
2190,8,25,25,35,35,35,35
2191,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2192,5,15,25,35,3,7,10
2193,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2194,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2195,8,35,30,35,10,15,20
2196,8,25,25,35,35,35,35
2197,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2198,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2199,14.97,22.97,32.97,49.97,1,1,1
2200,15,18,25.5,36,1.25,6.5,12
2201,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2202,12.84,36.78,38.12,56.85,20.06,36.78,60.19
2204,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2205,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2206,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2207,8,25,25,35,35,35,35
2208,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2209,14.97,22.97,32.97,49.97,1,1,1
2210,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2211,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2213,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2214,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2215,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2218,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2221,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2222,15,18,25.5,36,1.25,6.5,12
2223,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2224,20.38,36.25,37.57,56.02,19.77,36.25,59.32
2225,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2227,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2228,21.25,37.80,39.17,58.42,20.62,37.80,61.85
2230,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2231,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2232,15,18,25.5,36,1.25,6.5,12
2233,13.74,28.14,28.14,39.26,19.63,35.99,58.89
2234,20.36,36.21,37.53,55.96,19.75,36.21,59.25
2236,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2237,10,23,28,30,6,12,14
2238,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2239,15.48,25.01,35,35,11.34,14.97,22.68
2241,8,25,25,35,35,35,35
2242,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2243,8,25,25,35,35,35,35
2244,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2245,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2247,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2248,20.61,36.66,38.00,56.66,20.00,36.66,59.99
2249,8,25,25,35,35,35,35
2250,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2251,15.48,25.01,35,35,11.34,14.97,22.68
2252,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2253,13.98,28.62,28.62,39.93,19.97,36.60,59.90
2254,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2255,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2256,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2257,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2258,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2259,8,25,25,35,35,35,35
2261,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2262,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2263,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2264,20.36,36.21,37.53,55.96,19.75,36.21,59.25
2265,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2266,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2267,15,18,25.5,36,1.25,6.5,12
2269,8,25,25,35,35,35,35
2270,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2271,6,20,20,25,1,2,3
2272,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2273,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2274,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2275,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2276,16.52,19.31,23.72,29.5,9.44,14,16.31
2277,8,25,25,35,35,35,35
2278,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2279,12.84,26.28,26.28,36.67,18.34,33.62,55.01
2280,8,25,25,37.5,35,35,35
2281,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2282,15,18,25.5,36,1.25,6.5,12
2283,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2284,15,18,25.5,36,1.25,6.5,12
2285,20.36,36.21,37.53,55.96,19.75,36.21,59.25
2286,8,35,30,35,10,15,20
2287,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2288,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2289,21.25,37.80,39.17,58.42,20.62,37.80,61.85
2291,13.98,28.62,28.62,39.93,19.97,36.60,59.90
2292,15.48,25.01,35,35,11.34,14.97,22.68
2293,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2294,8,35,30,35,10,15,20
2295,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2297,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2299,15,18,25.5,36,1.25,6.5,12
2300,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2306,10,23,28,30,6,12,14
2307,8,25,25,35,35,35,35
2308,10,25,35,37.5,35,35,35
2309,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2310,8,22,29,36,3,8,10
2311,16.52,19.31,23.72,29.5,9.44,14,16.31
2312,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2313,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2314,10,25,35,37.5,35,35,35
2315,8,25,25,35,35,35,35
2316,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2317,8,25,25,35,35,35,35
2318,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2319,8,25,25,35,35,35,35
2320,8,25,25,35,35,35,35
2321,10,25,35,37.5,35,35,35
2322,8,26,38,50,3,6,10
2323,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2325,8,25,25,35,35,35,35
