Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
300,26,4273,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202218,79.77%,65.08%,9.7,74.70%,81.30%,82.80%,80.50%
300,26,4273,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,82.53%,62.19%,15.2,80.20%,84.20%,87.80%,79.60%
301,26,1197,POINTPICKUP,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202218,79.38%,69.10%,11.6,82.90%,53.30%,88.50%,81.10%
301,26,1197,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,82.94%,68.99%,11.8,89.90%,61.80%,89.50%,84.60%
302,26,1661,SPARK,Scheduled Standard Delivery,14,Executive Review,Recovering,Driver Supply Focus,202218,91.02%,90.48%,5.6,91.60%,89.90%,88.50%,94.20%
302,26,7238,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202218,84.31%,98.18%,6.1,77.80%,100.00%,88.90%,77.80%
308,26,1552,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202218,86.53%,91.00%,8.2,86.50%,84.40%,89.60%,85.70%
308,26,1552,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202218,78.42%,89.27%,12.7,79.80%,75.50%,80.40%,77.50%
308,26,2793,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202218,39.37%,37.73%,23.7,42.30%,38.50%,30.10%,46.50%
309,26,877,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202218,74.20%,63.87%,10.1,64.70%,76.80%,75.30%,78.70%
309,26,877,UBER,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202218,83.02%,91.94%,18.5,94.70%,83.30%,71.40%,75.00%
309,26,877,UBER,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202218,59.39%,60.32%,19.3,60.20%,71.20%,52.80%,58.60%
309,26,1010,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202218,73.68%,51.68%,21.7,81.60%,61.70%,64.40%,90.40%
309,26,1010,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202218,75.24%,58.77%,15.4,91.10%,58.50%,60.40%,89.70%
309,26,1097,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202218,79.07%,65.68%,19.1,84.20%,85.10%,68.70%,81.70%
309,26,1097,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202218,77.55%,73.17%,11.5,86.00%,77.30%,72.90%,74.50%
309,26,3700,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202218,84.67%,82.06%,8.3,89.90%,84.80%,79.10%,86.00%
309,26,3700,UBER,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202218,83.26%,80.44%,13.6,86.20%,88.00%,76.10%,85.90%
500,59,4157,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202218,85.83%,78.41%,9.4,80.80%,88.00%,86.30%,85.70%
500,59,4157,UBER,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202218,83.12%,76.92%,14.3,0.00%,100.00%,79.50%,87.10%
509,59,6176,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,63.33%,75.00%,17.7,57.10%,55.60%,50.00%,87.50%
509,59,6176,SPARK,Scheduled Standard Delivery,14,Executive Review,Recovering,Store Focus,202218,89.40%,70.03%,8.5,93.20%,88.00%,86.60%,89.60%
509,59,6263,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202218,83.58%,79.61%,7.9,89.90%,86.30%,87.90%,71.90%
509,59,6264,SPARK,Scheduled Standard Delivery,29,Executive Review,Recovering,Store Focus,202218,86.25%,82.40%,8.2,95.10%,92.30%,72.60%,80.00%
16,3,494,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,Degrading,Store Focus,202218,90.38%,88.73%,17.9,80.00%,100.00%,100.00%,85.70%
16,3,494,POINTPICKUP,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202218,77.45%,87.16%,12.9,59.20%,74.00%,80.20%,87.10%
16,3,494,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202218,77.36%,82.92%,11.4,77.40%,66.90%,78.10%,87.70%
27,3,588,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202218,91.28%,78.32%,12.1,90.80%,94.20%,94.90%,86.10%
27,3,843,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202218,66.88%,85.71%,9.4,64.00%,61.00%,82.10%,60.00%
27,3,899,POINTPICKUP,Scheduled Standard Delivery,21,Executive Review,Degrading,Driver Supply Focus,202218,84.81%,92.38%,9,74.40%,84.20%,90.10%,84.50%
27,3,899,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202218,90.93%,92.73%,7,94.30%,91.60%,89.40%,88.70%
27,3,2615,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202218,80.76%,69.39%,11.4,76.50%,76.70%,83.90%,82.80%
27,3,2615,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202218,83.04%,68.41%,11,81.70%,75.10%,90.00%,82.70%
27,3,5797,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202218,91.34%,84.89%,6.1,95.50%,91.80%,90.80%,87.70%
28,3,639,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202218,76.41%,56.25%,14,82.00%,79.10%,67.00%,78.90%
30,3,754,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202218,83.76%,66.88%,14.1,81.30%,80.20%,76.90%,93.80%
30,3,1227,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202218,92.10%,85.83%,8.7,97.00%,88.30%,89.90%,94.60%
32,3,1367,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,83.52%,81.05%,7.9,85.10%,82.60%,83.20%,83.20%
93,3,551,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202218,85.93%,76.08%,13.5,89.90%,93.20%,83.10%,78.70%
93,3,1081,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202218,84.17%,82.97%,11.6,92.00%,88.10%,63.00%,91.00%
93,3,1081,UBER,Scheduled Standard Delivery,34,Executive Review,Recovering,Store Focus,202218,83.35%,81.30%,15.3,92.50%,89.20%,59.70%,90.60%
93,3,1297,DOORDASH,Scheduled Express Delivery ,4,At Risk,Recovering,Driver Supply Focus,202218,90.48%,93.08%,5.2,93.10%,78.10%,94.10%,96.80%
94,3,1182,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,78.51%,75.35%,14.5,63.20%,74.70%,85.00%,83.00%
94,3,1391,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202218,91.97%,78.23%,9.5,86.10%,81.50%,98.00%,97.70%
97,3,1077,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202218,91.02%,86.24%,5.8,88.90%,96.70%,91.60%,86.80%
97,3,1408,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202218,88.14%,84.04%,8,92.30%,89.10%,86.90%,84.00%
98,3,928,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202218,91.79%,77.54%,6,93.60%,93.30%,87.30%,93.00%
98,3,928,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202218,90.24%,75.52%,7.4,89.30%,90.10%,88.00%,94.10%
98,3,3309,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202218,92.28%,92.10%,7,92.80%,89.50%,93.90%,92.40%
98,3,5037,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202218,86.44%,79.87%,11,93.80%,75.10%,87.40%,89.90%
98,3,5037,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202218,85.82%,81.61%,6.9,92.00%,87.40%,88.80%,74.50%
101,3,1090,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202218,89.09%,95.27%,9.7,83.30%,87.00%,97.40%,90.60%
546,72,2858,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202218,89.34%,77.64%,9.8,93.40%,88.20%,86.30%,88.40%
554,59,920,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Driver Supply Focus,202218,89.18%,89.69%,7.9,89.20%,92.20%,87.10%,88.90%
197,19,1790,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,79.08%,77.42%,6.8,87.30%,80.20%,68.20%,83.00%
197,19,2872,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202218,83.29%,93.70%,4.5,89.10%,75.00%,86.50%,82.80%
197,19,3336,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202218,84.82%,95.17%,5.7,84.70%,82.40%,79.70%,92.50%
197,19,3476,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,86.27%,79.57%,8.5,86.40%,88.10%,82.70%,89.10%
197,19,4383,DOORDASH,Scheduled Standard Delivery,38,Executive Review,Recovering,Store Focus,202218,77.89%,73.28%,14.3,91.20%,75.90%,62.70%,82.60%
197,19,4383,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202218,65.20%,76.98%,9.2,79.20%,58.80%,58.60%,65.30%
197,19,5842,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202218,83.52%,89.95%,5.8,85.80%,74.20%,87.00%,86.80%
200,19,3453,SPARK,Scheduled Standard Delivery,20,Executive Review,Recovering,Store Focus,202218,74.90%,77.34%,8.9,90.30%,64.80%,74.10%,76.20%
201,19,2010,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202218,87.99%,84.78%,6.6,90.90%,93.10%,90.90%,79.20%
201,19,2680,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,85.70%,86.71%,6.5,88.50%,86.30%,83.90%,84.80%
201,19,3436,POINTPICKUP,Scheduled Express Delivery ,13,Executive Review,Recovering,Store Focus,202218,95.65%,82.35%,7.6,100.00%,88.90%,92.30%,100.00%
201,19,3436,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202218,89.81%,93.43%,5.7,90.30%,88.00%,92.90%,87.00%
201,19,5065,SPARK,Scheduled Standard Delivery,38,Executive Review,Recovering,Store Focus,202218,83.05%,68.63%,8.3,93.40%,88.50%,74.50%,79.00%
201,19,5280,SPARK,Scheduled Standard Delivery,42,Executive Review,Recovering,Driver Supply Focus,202218,85.08%,91.75%,6.1,91.00%,94.20%,83.10%,81.50%
202,19,2080,SPARK,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202218,84.88%,79.79%,9,90.80%,89.80%,84.20%,76.60%
203,19,2618,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202218,81.06%,92.08%,6.2,74.30%,80.60%,81.90%,87.80%
203,19,2700,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202218,76.13%,97.58%,4.1,81.90%,65.00%,76.10%,81.80%
203,19,2869,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202218,91.39%,81.98%,7,97.40%,94.70%,89.90%,84.10%
203,19,5048,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202218,76.90%,88.48%,5.5,82.40%,71.60%,73.50%,80.40%
203,19,5893,DOORDASH,Scheduled Express Delivery ,4,At Risk,Recovering,Store Focus,202218,93.88%,79.25%,8.3,100.00%,80.00%,94.40%,100.00%
203,19,5893,DOORDASH,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202218,88.60%,80.28%,10.9,91.90%,91.50%,84.20%,88.50%
203,19,5893,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202218,74.20%,80.59%,8,74.60%,74.70%,72.40%,75.50%
205,19,1611,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,202218,90.47%,97.33%,4,96.30%,94.00%,85.30%,87.30%
205,19,1987,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Driver Supply Focus,202218,88.68%,99.25%,4.4,85.40%,91.50%,92.90%,84.40%
205,19,2354,SPARK,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202218,84.26%,85.89%,5.5,88.80%,79.10%,85.10%,84.50%
206,19,2692,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202218,81.49%,90.70%,5,90.80%,84.30%,77.70%,73.20%
206,19,2873,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202218,81.73%,93.48%,5,85.60%,75.50%,81.40%,84.30%
206,19,3487,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202218,80.42%,92.68%,4.4,85.70%,72.70%,85.50%,79.00%
206,19,4424,SPARK,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202218,73.76%,76.35%,8.4,86.30%,61.50%,70.30%,78.30%
206,19,5844,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202218,78.14%,69.84%,12,84.70%,71.60%,78.20%,78.60%
206,19,5844,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202218,75.84%,74.12%,9.8,83.50%,64.20%,76.70%,78.90%
207,19,5028,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202218,85.10%,77.97%,8.1,92.80%,88.80%,85.40%,75.00%
207,19,5030,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,80.38%,73.90%,9.1,81.30%,92.40%,76.90%,74.60%
238,19,1479,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,78.69%,86.31%,4.7,86.10%,82.60%,77.30%,70.40%
238,19,2818,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202218,80.63%,93.50%,6.9,86.80%,71.20%,87.20%,77.40%
238,19,4631,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202218,78.53%,97.26%,5.1,80.00%,76.10%,85.70%,73.00%
238,19,5404,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202218,55.22%,64.77%,15.3,72.20%,50.00%,46.30%,47.30%
349,44,271,DOORDASH,Scheduled Express Delivery ,13,Executive Review,Recovering,Driver Supply Focus,202218,87.04%,100.00%,3.2,100.00%,82.40%,73.30%,100.00%
352,44,389,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202218,78.16%,64.74%,12,83.50%,63.10%,81.20%,83.00%
352,44,389,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202218,76.70%,63.39%,16.6,82.50%,62.70%,78.70%,79.10%
352,44,2803,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202218,92.06%,80.83%,9.4,94.00%,86.60%,90.30%,96.70%
125,13,3167,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202218,80.68%,79.04%,8,86.20%,82.20%,76.90%,77.50%
125,13,5022,SPARK,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202218,84.21%,88.03%,9.3,87.50%,88.70%,78.00%,82.40%
128,13,541,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,87.83%,77.94%,8.3,88.00%,91.80%,85.50%,86.70%
128,13,989,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202218,91.89%,79.24%,7.5,98.70%,94.70%,93.70%,83.30%
128,13,1353,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202218,87.07%,81.73%,10.9,91.80%,84.80%,92.20%,82.20%
129,13,485,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Driver Supply Focus,202218,91.67%,100.00%,6.1,75.00%,100.00%,100.00%,100.00%
129,13,485,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202218,67.39%,91.72%,6.2,80.00%,50.00%,80.60%,65.90%
129,13,761,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202218,89.40%,93.20%,5.7,90.00%,87.50%,94.90%,84.60%
129,13,1016,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202218,85.26%,73.29%,12.6,96.20%,79.50%,89.60%,78.90%
129,13,2913,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202218,83.75%,77.01%,10.7,91.80%,94.10%,88.30%,34.10%
130,13,532,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202218,84.23%,91.39%,7.4,91.80%,74.00%,91.20%,79.30%
130,13,839,DOORDASH,Scheduled Express Delivery ,7,Executive Review,-,Store Focus,202218,89.74%,70.29%,17.5,,,91.10%,87.30%
130,13,839,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Recovering,Store Focus,202218,68.45%,66.42%,21.4,93.40%,83.00%,88.20%,46.20%
130,13,839,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202218,75.57%,84.00%,8.8,97.90%,83.70%,82.70%,40.90%
130,13,935,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202218,83.76%,75.43%,9.7,100.00%,62.70%,66.70%,98.10%
130,13,1102,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202218,75.76%,66.48%,18.7,78.90%,58.30%,90.70%,81.40%
130,13,1102,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202218,71.34%,70.42%,8.2,77.80%,54.30%,84.00%,72.90%
130,13,1206,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202218,85.84%,77.13%,9.4,95.10%,95.50%,80.00%,80.20%
130,13,1206,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202218,85.58%,84.00%,5.5,92.70%,86.00%,83.20%,80.70%
130,13,1266,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202218,87.26%,80.26%,9.6,97.70%,84.30%,81.80%,87.30%
130,13,1266,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202218,89.37%,84.39%,5.5,91.30%,88.90%,89.90%,87.30%
130,13,4683,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Recovering,Store Focus,202218,73.40%,60.55%,18.1,100.00%,,66.70%,72.10%
131,13,1136,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202218,76.95%,76.17%,6.6,88.30%,77.90%,72.60%,67.70%
131,13,2132,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202218,87.00%,93.29%,5.2,95.70%,82.40%,89.10%,81.70%
131,13,3288,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202218,74.89%,64.26%,8.8,81.80%,64.40%,75.90%,79.00%
131,13,5056,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202218,68.18%,57.79%,26.9,81.70%,64.70%,21.70%,78.10%
131,13,5056,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202218,51.52%,61.43%,16.4,60.20%,34.80%,30.60%,68.50%
132,13,533,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202218,88.63%,89.59%,5.8,95.70%,90.50%,92.40%,80.80%
132,13,543,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,-,Driver Supply Focus,202218,90.91%,91.67%,5.8,,,75.00%,100.00%
132,13,2938,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202218,83.97%,95.21%,6,94.30%,74.80%,85.60%,81.70%
134,13,539,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202218,85.45%,65.68%,11.1,79.20%,78.30%,87.20%,88.70%
134,13,539,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,84.77%,69.96%,7.5,87.20%,77.80%,87.70%,84.60%
140,13,365,POINTPICKUP,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202218,85.09%,77.06%,11.7,83.90%,82.80%,84.10%,88.40%
140,13,875,POINTPICKUP,Scheduled Standard Delivery,38,Executive Review,Recovering,Store Focus,202218,85.81%,88.79%,10.2,91.60%,86.70%,88.20%,80.70%
140,13,875,SPARK,Scheduled Standard Delivery,28,Executive Review,Recovering,Driver Supply Focus,202218,88.72%,88.14%,7.9,98.10%,95.00%,86.70%,75.70%
140,13,1710,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Recovering,Driver Supply Focus,202218,93.47%,92.01%,6.7,100.00%,96.90%,92.70%,89.70%
140,13,1710,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202218,84.69%,93.96%,5.3,84.50%,83.30%,86.70%,83.80%
140,13,2720,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202218,91.28%,89.80%,8.3,90.20%,100.00%,89.20%,92.50%
140,13,2755,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,202218,89.55%,88.04%,8.2,97.70%,91.50%,87.00%,88.40%
140,13,2755,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202218,90.79%,89.13%,5.7,96.30%,91.40%,90.20%,87.30%
140,13,6469,POINTPICKUP,Scheduled Standard Delivery,36,Executive Review,Recovering,Driver Supply Focus,202218,91.98%,95.02%,8.3,97.30%,91.40%,88.40%,93.00%
141,13,501,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202218,86.93%,94.23%,13.4,95.00%,68.20%,87.20%,90.30%
141,13,916,SPARK,Scheduled Standard Delivery,29,Executive Review,Recovering,Store Focus,202218,87.31%,81.28%,10,94.80%,97.60%,82.40%,83.80%
141,13,1025,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202218,80.00%,82.38%,16.8,71.30%,72.50%,88.10%,84.70%
541,64,4048,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202218,93.00%,85.19%,6.2,98.80%,89.50%,94.70%,89.50%
541,64,4659,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202218,71.57%,70.43%,7.8,96.20%,85.80%,56.70%,49.40%
541,64,7262,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202218,84.01%,74.55%,6,97.50%,90.30%,81.70%,73.30%
4,12,118,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,Degrading,Driver Supply Focus,202218,84.42%,94.32%,6.1,81.80%,64.30%,86.40%,100.00%
5,12,332,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202218,70.36%,70.78%,12.1,76.20%,48.20%,64.80%,89.70%
5,12,6878,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202218,87.52%,89.68%,5.9,88.70%,85.80%,86.70%,88.90%
5,12,7324,POINTPICKUP,Scheduled Express Delivery ,8,Executive Review,Degrading,Store Focus,202218,90.91%,77.94%,12.9,87.50%,95.70%,94.10%,80.00%
5,12,7324,POINTPICKUP,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202218,87.39%,74.03%,12.1,80.50%,88.90%,86.30%,92.90%
5,12,7324,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202218,83.52%,75.31%,9.8,83.50%,77.10%,89.10%,83.30%
136,12,155,SPARK,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202218,83.00%,82.10%,8.4,90.20%,58.30%,89.30%,83.70%
136,12,182,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Recovering,Driver Supply Focus,202218,87.79%,90.05%,6.6,92.00%,83.30%,86.30%,88.60%
136,12,699,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202218,86.89%,78.76%,12.4,79.20%,95.00%,91.30%,82.90%
136,12,699,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202218,89.31%,78.35%,7.2,88.20%,92.60%,89.50%,86.80%
137,12,394,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Driver Supply Focus,202218,82.76%,93.88%,8.7,77.80%,80.00%,89.30%,81.00%
137,12,662,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202218,91.27%,76.74%,8.3,81.00%,93.80%,91.30%,93.90%
137,12,766,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,202218,92.27%,88.61%,7.3,90.00%,93.20%,87.00%,98.20%
137,12,1124,POINTPICKUP,Scheduled Express Delivery ,15,Executive Review,Recovering,Store Focus,202218,97.22%,87.18%,11.2,100.00%,100.00%,100.00%,88.90%
137,12,1124,POINTPICKUP,Scheduled Standard Delivery,33,Executive Review,Recovering,Store Focus,202218,91.23%,78.99%,11.3,92.60%,94.70%,93.50%,86.50%
137,12,5703,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202218,75.31%,55.06%,10.5,88.90%,100.00%,84.00%,65.10%
144,12,175,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202218,67.65%,86.84%,9.1,80.00%,66.70%,70.00%,50.00%
145,12,94,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202218,84.87%,78.19%,8.7,87.50%,79.80%,87.70%,84.10%
145,12,950,SPARK,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202218,79.10%,60.32%,13.2,87.40%,88.40%,72.40%,75.00%
145,12,1561,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202218,79.02%,76.78%,9.7,80.50%,77.90%,81.30%,75.80%
145,12,1561,UBER,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202218,83.36%,75.44%,12.2,81.50%,82.20%,82.10%,86.50%
147,12,192,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,202218,86.05%,88.20%,5,83.10%,76.20%,87.20%,92.00%
149,12,673,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Degrading,Driver Supply Focus,202218,89.21%,88.03%,6.7,88.10%,89.90%,91.30%,87.30%
149,12,4435,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202218,85.48%,96.09%,5.3,83.00%,89.10%,88.00%,82.40%
151,12,416,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202218,81.82%,100.00%,6.1,83.30%,76.90%,85.70%,78.60%
