Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
4435,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,64.31%,69.38%,14,52.20%,69.10%,58.90%,75.20%
737,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,70.57%,96.55%,9.9,69.20%,69.00%,73.30%,71.00%
688,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,78.59%,67.95%,17.2,82.40%,72.90%,70.80%,87.80%
688,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,71.01%,66.48%,23.5,68.50%,65.90%,66.70%,84.20%
710,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,70.21%,64.96%,12.8,77.70%,62.60%,55.40%,81.80%
4482,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,83.45%,73.33%,12.9,85.30%,74.10%,82.80%,89.10%
4482,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,83.02%,68.18%,15.5,89.70%,80.80%,74.10%,87.50%
5058,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,68.48%,69.54%,21.7,74.00%,70.20%,42.10%,80.90%
5616,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,73.78%,72.53%,15.3,72.70%,72.20%,74.50%,75.60%
7020,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202229,88.14%,84.88%,15.4,91.50%,85.80%,83.80%,91.20%
45,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,80.32%,57.39%,11.9,77.70%,87.10%,72.50%,84.70%
5043,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,85.22%,85.78%,12.4,89.20%,86.90%,81.30%,84.60%
5122,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,81.99%,82.13%,9.2,83.30%,81.60%,84.90%,77.70%
5122,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,66.67%,54.55%,15.4,85.70%,80.00%,72.70%,36.40%
2488,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,80.77%,73.08%,17.3,75.00%,80.00%,83.30%,81.80%
5119,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,-,202229,100.00%,100.00%,,100.00%,,,
7342,POINTPICKUP,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202229,69.57%,89.58%,12.9,60.00%,75.00%,58.30%,76.50%
7342,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202229,88.00%,84.03%,12.3,91.00%,83.50%,85.50%,90.90%
4137,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,78.32%,64.07%,12.1,74.90%,64.30%,80.90%,89.50%
2071,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202229,91.98%,90.99%,8.1,96.50%,92.90%,90.40%,87.20%
2722,DOORDASH,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202229,81.41%,84.01%,12.1,76.80%,78.20%,85.40%,84.00%
2722,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,76.99%,86.89%,10.9,73.90%,74.00%,86.50%,73.60%
2308,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,73.33%,89.58%,6.8,73.30%,76.90%,72.70%,66.70%
3149,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202229,84.21%,85.00%,12.5,100.00%,83.30%,100.00%,66.70%
3478,SPARK,Scheduled Express Delivery ,4,At Risk,Degrading,Store Focus,202229,90.00%,86.67%,7.4,79.20%,87.50%,89.30%,100.00%
3883,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,81.69%,85.32%,8.9,83.50%,70.30%,88.40%,87.70%
5274,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,75.56%,94.77%,7.7,61.40%,69.20%,81.20%,88.30%
2450,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,64.29%,72.41%,13.8,57.10%,60.00%,66.70%,75.00%
5628,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,72.84%,84.34%,8,57.30%,73.00%,80.20%,80.70%
5272,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,64.86%,94.87%,9.5,50.00%,25.00%,75.00%,63.90%
5273,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202229,71.20%,89.80%,6.4,70.30%,74.30%,84.40%,48.60%
4395,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202229,88.60%,89.85%,8.9,86.90%,91.20%,92.60%,85.20%
2552,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202229,83.64%,89.08%,13.3,92.80%,81.20%,80.70%,82.90%
5899,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,202229,67.09%,92.65%,7.2,52.00%,68.60%,70.70%,75.90%
5935,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,84.08%,82.02%,9.3,88.00%,81.50%,75.00%,91.20%
2075,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,91.67%,86.84%,7.8,87.50%,78.60%,96.00%,96.00%
2075,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202229,92.55%,90.95%,8.7,99.00%,87.20%,95.70%,87.50%
2516,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,78.10%,88.67%,11.7,72.60%,63.50%,79.40%,87.80%
2516,UBER,Scheduled Express Delivery ,7,Executive Review,Degrading,Store Focus,202229,89.09%,85.27%,6.4,80.00%,90.90%,90.00%,92.10%
2516,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,76.61%,86.97%,10.5,66.70%,73.40%,78.70%,78.90%
3145,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,84.82%,84.44%,7.2,80.90%,79.20%,86.70%,89.80%
922,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,75.00%,68.11%,19.7,86.70%,42.90%,77.40%,82.00%
1160,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,59.29%,84.86%,11.3,46.00%,46.50%,67.40%,76.90%
1476,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202229,69.47%,63.24%,26.2,66.70%,69.80%,63.50%,83.90%
1476,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,66.32%,70.30%,17.8,79.60%,52.10%,53.80%,81.40%
2691,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202229,77.50%,89.61%,10.6,71.40%,70.40%,82.40%,90.00%
1003,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,89.25%,77.78%,13.2,81.60%,86.80%,95.00%,93.40%
1307,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,80.99%,79.09%,23.5,69.20%,60.50%,83.90%,87.50%
5965,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202229,53.83%,49.94%,20.4,35.60%,31.00%,59.40%,77.50%
1737,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,83.69%,84.10%,9.9,82.50%,77.60%,84.30%,88.40%
3004,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,50.24%,70.57%,15.8,43.10%,33.70%,49.10%,64.20%
198,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,92.52%,94.00%,6.4,83.90%,94.70%,96.70%,93.80%
1602,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,73.25%,65.76%,14.7,65.20%,67.70%,71.90%,84.50%
1690,POINTPICKUP,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202229,66.67%,75.51%,16.4,61.50%,64.70%,71.40%,100.00%
2728,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,84.48%,86.33%,9.2,75.80%,82.90%,91.70%,86.10%
2728,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,80.53%,87.86%,9.7,70.30%,76.40%,88.70%,86.50%
3210,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,64.16%,66.30%,15,37.00%,64.60%,64.30%,86.00%
3602,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202229,65.84%,57.13%,19.7,61.70%,55.70%,60.80%,75.60%
3602,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,70.34%,47.50%,23.1,81.30%,59.00%,66.70%,80.00%
1028,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,68.38%,79.61%,14.5,65.30%,56.90%,65.10%,83.50%
1421,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,63.47%,60.29%,15.2,73.90%,64.30%,58.60%,61.80%
3460,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,71.80%,64.62%,15,75.00%,62.10%,69.70%,76.90%
201,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,74.54%,91.27%,17.6,61.50%,70.40%,89.80%,72.40%
1071,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,82.80%,89.85%,13.9,81.10%,77.00%,85.50%,88.20%
5408,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,86.56%,90.36%,8.9,84.10%,84.40%,86.80%,89.00%
5804,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202229,81.80%,79.07%,14.4,73.00%,85.00%,88.80%,81.00%
6390,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202229,72.54%,76.30%,8.8,73.80%,72.40%,80.50%,68.00%
3166,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202229,75.77%,82.04%,10.6,58.00%,65.30%,84.50%,88.20%
5646,SPARK,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202229,53.21%,82.32%,10.1,35.00%,40.80%,67.00%,60.20%
1026,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,73.28%,80.67%,21.6,80.60%,100.00%,53.10%,70.50%
1783,POINTPICKUP,Scheduled Express Delivery ,15,Executive Review,Degrading,Store Focus,202229,93.33%,92.31%,12.7,50.00%,100.00%,,100.00%
1742,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,59.78%,61.36%,29.7,54.60%,28.20%,61.20%,81.10%
1742,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,53.07%,54.98%,33.4,49.40%,29.60%,49.70%,78.00%
1807,UBER,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,88.22%,91.09%,13.8,86.90%,88.60%,88.30%,88.80%
2108,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,58.61%,54.66%,25.3,75.80%,66.10%,14.70%,45.50%
3339,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,69.41%,68.89%,24.7,55.00%,64.70%,81.00%,74.10%
3339,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,74.00%,69.36%,21.7,77.20%,64.60%,77.60%,76.70%
3422,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,45.49%,60.04%,27.7,22.30%,26.30%,40.20%,78.40%
3422,UBER,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202229,44.21%,54.53%,46,24.20%,27.90%,28.90%,73.50%
5476,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202229,83.28%,75.79%,15.3,94.70%,91.40%,64.80%,92.20%
5476,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202229,86.08%,78.55%,15,93.60%,91.10%,67.70%,96.30%
2650,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202229,46.49%,48.65%,24.3,35.60%,64.40%,24.20%,54.20%
5891,SPARK,Scheduled Express Delivery ,10,Executive Review,Degrading,Store Focus,202229,78.18%,86.55%,10.9,86.20%,58.30%,75.00%,77.60%
5891,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202229,31.11%,62.37%,20.1,23.10%,33.40%,24.70%,39.30%
3475,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202229,63.40%,58.02%,15.5,74.60%,61.00%,42.70%,71.40%
3475,UBER,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202229,67.29%,53.33%,19.6,80.40%,69.70%,42.80%,72.10%
4687,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,43.03%,45.34%,17.4,50.40%,34.80%,100.00%,39.50%
4687,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,48.47%,37.88%,33.5,46.20%,57.40%,,44.70%
1670,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,88.65%,78.46%,8.8,81.50%,91.00%,92.20%,89.50%
1777,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,85.24%,89.57%,13.5,81.70%,87.60%,83.50%,88.10%
2252,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,78.11%,82.30%,14.5,83.00%,73.40%,78.50%,79.30%
2641,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,69.39%,77.88%,18.6,74.10%,64.30%,64.30%,72.40%
2641,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,75.36%,65.12%,18.4,71.20%,71.00%,76.90%,81.90%
2040,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,77.31%,73.71%,18.4,71.70%,71.40%,64.80%,89.50%
2446,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,84.02%,85.53%,10.1,81.20%,94.10%,83.60%,85.70%
5012,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Recovering,Store Focus,202229,64.20%,91.86%,29.4,90.40%,44.40%,54.00%,77.10%
1977,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,70.30%,86.26%,20.7,70.20%,58.00%,66.40%,79.80%
1977,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,79.29%,86.44%,20.3,89.60%,62.50%,74.90%,87.10%
3212,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,50.36%,52.66%,24.5,45.90%,33.70%,31.40%,70.70%
3337,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,65.17%,75.26%,20.9,73.30%,66.10%,53.70%,61.10%
3337,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202229,84.24%,78.95%,15.1,90.60%,82.20%,76.80%,77.10%
2129,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202229,68.75%,84.21%,9.5,100.00%,66.70%,57.10%,50.00%
1794,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,86.18%,93.87%,11.5,83.50%,85.80%,85.70%,90.20%
2169,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,90.98%,83.21%,9.7,86.20%,93.80%,95.90%,88.60%
2169,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,66.67%,65.63%,9.6,66.70%,50.00%,61.50%,85.70%
2255,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202229,75.25%,68.32%,18,68.30%,70.70%,81.30%,80.60%
2481,POINTPICKUP,Scheduled Express Delivery ,16,Executive Review,Degrading,Store Focus,202229,89.29%,87.36%,10.2,86.70%,77.80%,95.00%,93.50%
2481,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202229,92.65%,90.67%,10.4,100.00%,88.90%,94.70%,91.30%
2535,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,85.49%,75.56%,19,88.20%,77.80%,87.00%,89.30%
1529,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,80.78%,68.39%,19.9,81.40%,71.10%,84.40%,84.80%
2334,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,70.28%,62.17%,16.9,71.10%,73.40%,61.30%,76.90%
2340,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202229,75.43%,77.78%,19.5,90.40%,91.40%,72.20%,53.80%
2340,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,81.09%,81.96%,14.5,82.50%,91.50%,78.50%,71.20%
3501,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202229,86.67%,92.50%,7.1,75.00%,92.30%,75.00%,88.90%
2663,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,90.68%,99.41%,6.6,84.40%,92.30%,93.00%,91.20%
2871,SPARK,Scheduled Standard Delivery,45,Executive Review,Degrading,Store Focus,202229,84.34%,79.48%,13.2,83.90%,78.20%,86.50%,87.80%
2871,UBER,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202229,80.60%,77.62%,16.7,82.40%,70.60%,79.10%,95.70%
4456,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,56.91%,59.81%,23.4,49.80%,13.10%,55.60%,78.70%
4456,UBER,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202229,55.57%,52.66%,32.4,50.00%,7.80%,52.00%,78.20%
5944,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,68.78%,54.68%,26.8,64.90%,67.00%,65.70%,77.00%
5944,UBER,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202229,73.28%,55.57%,24.3,80.90%,72.60%,67.30%,74.90%
1968,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,69.20%,69.21%,19.6,69.50%,65.70%,76.20%,64.80%
1968,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,71.58%,69.02%,17.9,65.60%,69.00%,85.40%,62.90%
3489,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202229,53.92%,60.93%,15.8,61.80%,57.40%,59.80%,21.10%
3489,UBER,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202229,46.67%,55.20%,31.9,43.80%,50.00%,53.80%,41.20%
3780,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,80.95%,77.98%,20.1,81.80%,86.20%,84.40%,68.20%
3780,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202229,87.13%,83.98%,15.3,92.70%,77.50%,91.40%,85.40%
2357,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202229,81.92%,82.21%,14,80.00%,79.00%,81.80%,90.60%
3035,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,54.31%,84.65%,14.7,55.70%,37.40%,50.80%,70.00%
5753,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,55.45%,89.04%,19,42.40%,36.00%,72.10%,65.10%
5936,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202229,90.44%,94.36%,11.4,90.40%,92.10%,90.20%,89.40%
5936,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,80.64%,94.48%,13.6,77.90%,78.30%,84.20%,82.40%
5941,SPARK,Scheduled Express Delivery ,6,At Risk,Degrading,Store Focus,202229,77.52%,80.64%,11.4,83.50%,72.00%,72.20%,83.00%
5968,SPARK,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Driver Supply Focus,202229,81.22%,93.53%,8.6,85.60%,76.50%,78.50%,83.30%
5968,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,45.56%,89.78%,11.8,54.40%,37.80%,40.50%,49.10%
1736,POINTPICKUP,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202229,62.67%,57.95%,19.5,57.10%,55.60%,66.70%,72.20%
1736,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202229,76.05%,59.12%,18.4,75.10%,72.30%,74.50%,81.00%
1741,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,78.02%,56.29%,19.8,83.50%,80.50%,68.40%,80.60%
1741,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,76.10%,60.87%,16.1,69.30%,78.00%,72.40%,86.00%
1860,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,65.25%,53.32%,15.5,70.40%,46.90%,65.10%,84.80%
1860,UBER,Scheduled Express Delivery ,18,Executive Review,Recovering,Store Focus,202229,79.17%,70.97%,16.7,91.30%,64.70%,75.00%,
1860,UBER,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202229,39.49%,49.36%,20.4,48.40%,30.10%,32.80%,62.40%
5039,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,87.65%,80.70%,13.5,81.80%,94.80%,86.60%,86.50%
5450,UBER,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202229,91.30%,80.47%,12.9,82.60%,97.10%,91.30%,91.20%
5450,UBER,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202229,79.51%,72.82%,18.4,60.50%,82.00%,86.70%,84.70%
1715,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202229,88.68%,90.27%,7.5,100.00%,88.90%,75.00%,88.90%
2419,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202229,90.91%,90.91%,6.7,100.00%,100.00%,66.70%,100.00%
2419,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,76.52%,98.13%,6.2,75.20%,72.90%,81.50%,77.00%
2560,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,83.67%,90.77%,11,79.00%,88.70%,84.30%,82.70%
1406,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,83.63%,77.73%,17.1,67.60%,72.30%,90.00%,92.00%
2437,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,73.96%,54.36%,16.9,50.60%,63.20%,82.60%,91.30%
2437,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,77.03%,59.32%,15.2,62.40%,75.50%,86.20%,87.70%
3344,UBER,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202229,75.68%,64.10%,17.6,80.00%,62.50%,72.70%,87.50%
4514,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,65.75%,90.67%,11.1,50.00%,65.00%,66.70%,77.80%
5105,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,80.96%,83.57%,10.6,70.90%,78.30%,82.10%,92.60%
1523,POINTPICKUP,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,82.22%,72.34%,16.8,83.30%,80.00%,80.00%,87.50%
1525,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,81.19%,66.07%,13.7,83.10%,71.70%,86.50%,84.30%
7032,POINTPICKUP,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,64.73%,70.90%,29.1,60.00%,69.70%,54.50%,70.00%
7032,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202229,55.10%,67.68%,18.3,46.20%,53.40%,53.50%,68.20%
1631,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,61.27%,58.96%,28.8,45.60%,38.10%,72.00%,86.10%
3265,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,83.10%,71.33%,18.5,85.30%,81.70%,77.70%,88.20%
4623,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,77.17%,74.27%,15,79.00%,69.40%,68.10%,94.60%
5488,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,68.46%,62.46%,19,60.00%,69.40%,58.60%,83.80%
2529,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,71.42%,49.16%,20.1,48.40%,68.10%,83.10%,86.60%
3216,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,81.86%,80.99%,19.6,81.90%,74.70%,81.80%,90.70%
1424,POINTPICKUP,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202229,60.71%,76.74%,48.7,66.70%,16.70%,57.10%,83.30%
1424,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202229,69.93%,74.80%,19.6,51.30%,26.50%,70.00%,90.70%
1524,POINTPICKUP,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202229,51.85%,59.30%,26.9,45.90%,59.00%,45.50%,71.40%
1524,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202229,61.52%,61.80%,24.6,62.50%,67.70%,50.00%,70.30%
1969,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202229,60.00%,80.00%,5.5,50.00%,100.00%,0.00%,100.00%
1969,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,77.78%,70.78%,15,60.20%,100.00%,75.00%,90.80%
2160,POINTPICKUP,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202229,75.94%,76.17%,13.6,80.40%,64.00%,78.30%,82.90%
2808,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,77.32%,71.55%,18.4,76.40%,70.70%,88.40%,72.20%
2821,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,70.91%,69.72%,20.6,44.00%,59.50%,75.70%,91.70%
2136,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,82.86%,72.91%,14.3,77.20%,75.30%,83.40%,91.50%
1904,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,83.77%,55.23%,17.5,83.30%,91.40%,76.60%,87.80%
2038,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,63.67%,54.19%,18.3,74.50%,63.30%,52.60%,62.20%
