Market,Store,Store Type,Launch Date 
26,3403,SUP,3/2
156,3409,SUP,3/2
165,3422,SUP,3/2
385,3423,SUP,3/2
228,3429,SUP,3/2
577,3443,W/M,3/2
401,3454,SUP,3/2
507,3457,WNM,3/2
534,3479,WNM,3/2
18,3485,SUP,3/2
218,3486,SUP,3/2
206,3487,SUP,3/2
435,3488,SUP,3/2
442,3499,SUP,3/2
233,3501,SUP,3/2
441,3505,SUP,3/2
507,3508,WNM,3/2
228,3514,SUP,3/2
218,3515,SUP,3/2
526,3517,WNM,3/2
425,3534,SUP,3/2
157,3535,SUP,3/2
167,3541,SUP,3/2
173,3543,W/M,3/2
173,3548,W/M,3/2
577,3562,W/M,3/2
168,3563,W/M,3/2
380,3566,SUP,3/2
403,3568,SUP,3/2
219,3580,SUP,3/2
216,3581,SUP,3/2
391,3582,SUP,3/2
426,3590,SUP,3/2
384,3596,SUP,3/2
498,3619,WNM,3/2
403,3620,SUP,3/2
23,3621,SUP,3/2
21,3627,SUP,3/2
497,3628,WNM,3/2
415,3630,SUP,3/2
234,3633,SUP,3/2
498,3635,WNM,3/2
223,3641,SUP,3/2
496,3646,WNM,3/2
534,3654,WNM,3/2
120,3660,SUP,3/2
496,3713,WNM,3/2
497,3724,WNM,3/2
394,3728,SUP,3/2
392,3729,SUP,3/2
385,3731,SUP,3/2
385,3732,SUP,3/2
227,3738,SUP,3/2
490,3740,WNM,3/2
542,3746,WNM,3/2
239,3747,SUP,3/2
223,3765,SUP,3/2
165,3774,SUP,3/2
281,3780,SUP,3/2
482,3781,SUP,3/2
202,3791,SUP,3/2
219,3792,SUP,3/2
391,3805,SUP,3/2
585,3824,SUP,3/2
178,3830,SUP,3/2
227,3838,SUP,3/2
222,3840,SUP,3/2
405,3847,SUP,3/2
246,3851,SUP,3/2
441,3857,SUP,3/2
379,3867,SUP,3/2
127,3868,SUP,3/2
18,3874,SUP,3/2
496,3899,WNM,3/2
176,3912,SUP,3/2
557,3988,WNM,3/2
541,4048,WNM,3/2
494,4053,WNM,3/2
582,4068,SUP,3/2
537,4128,WNM,3/2
497,4145,WNM,3/2
326,4168,SUP,3/2
477,4176,SUP,3/2
550,4178,WNM,3/2
24,4185,SUP,3/2
137,4187,SUP,3/2
490,4196,WNM,3/2
365,4203,SUP,3/2
401,4208,SUP,3/2
251,4235,SUP,3/2
352,4241,SUP,3/2
214,4255,SUP,3/2
414,4256,SUP,3/2
401,4272,SUP,3/2
316,4277,SUP,3/2
317,4278,SUP,3/2
380,4284,SUP,3/2
214,4285,SUP,3/2
379,4288,SUP,3/2
365,4325,SUP,3/2
391,4335,SUP,3/2
237,4348,SUP,3/2
392,4370,SUP,3/2
534,4376,WNM,3/2
333,4381,SUP,3/2
36,4384,SUP,3/2
507,4390,WNM,3/2
233,4404,SUP,3/2
22,4409,SUP,3/2
149,4435,SUP,3/2
24,4436,SUP,3/2
403,4438,SUP,3/2
41,4440,SUP,3/2
497,4445,WNM,3/2
497,4452,WNM,3/2
566,4469,WNM,3/2
20,4472,SUP,3/2
9,4473,WNM,3/2
149,4483,SUP,3/2
39,4487,SUP,3/2
490,4491,WNM,3/2
235,4501,SUP,3/2
41,4506,SUP,3/2
546,4519,WNM,3/2
41,4521,SUP,3/2
546,4525,WNM,3/2
546,4527,WNM,3/2
498,4528,WNM,3/2
203,4540,SUP,3/2
361,4553,SUP,3/2
25,4558,SUP,3/2
379,4567,SUP,3/2
542,4577,WNM,3/2
566,4591,WNM,3/2
42,4593,SUP,3/2
378,4599,SUP,3/2
362,4611,SUP,3/2
18,4616,SUP,3/2
356,4637,SUP,3/2
229,4643,SUP,3/2
227,4644,SUP,3/2
381,4653,SUP,3/2
492,4654,WNM,3/2
507,4655,WNM,3/2
206,4660,SUP,3/2
435,4677,SUP,3/2
405,4678,SUP,3/2
582,4689,SUP,3/2
557,4700,WNM,3/2
585,4734,SUP,3/2
490,4747,WNM,3/2
419,4849,SUP,3/2
170,5012,SUP,3/2
203,5048,SUP,3/2
378,5051,SUP,3/2
214,5066,SUP,3/2
349,5071,SUP,3/2
179,5076,SUP,3/2
214,5082,SUP,3/2
227,5088,SUP,3/2
507,5093,WNM,3/2
388,5099,SUP,3/2
396,5101,SUP,3/2
566,5107,WNM,3/2
557,5109,WNM,3/2
557,5110,WNM,3/2
391,5123,SUP,3/2
541,5125,WNM,3/2
438,5127,SUP,3/2
376,5137,SUP,3/2
498,5143,WNM,3/2
120,5151,SUP,3/2
278,5157,SUP,3/2
582,5167,SUP,3/2
120,5173,SUP,3/2
176,5178,W/M,3/2
546,5198,WNM,3/2
542,5204,WNM,3/2
411,5219,SUP,3/2
403,5233,SUP,3/2
403,5235,SUP,3/2
167,5239,SUP,3/2
120,5251,SUP,3/2
25,5252,SUP,3/2
544,5256,WNM,3/2
323,5260,SUP,3/2
119,5263,SUP,3/2
554,5267,WNM,3/2
582,5270,SUP,3/2
496,5279,WNM,3/2
215,5285,SUP,3/2
497,5291,WNM,3/2
316,5296,SUP,3/2
213,5309,SUP,3/2
541,5310,WNM,3/2
317,5319,SUP,3/2
376,5334,SUP,3/2
507,5336,WNM,3/2
510,5349,WNM,3/2
403,5350,SUP,3/2
234,5358,SUP,3/2
507,5364,WNM,3/2
379,5370,SUP,3/2
497,5371,WNM,3/2
494,5372,WNM,3/2
438,5373,SUP,3/2
497,5378,WNM,3/2
200,5386,SUP,3/2
28,5392,SUP,3/2
478,5396,SUP,3/2
202,5411,SUP,3/2
178,5414,SUP,3/2
97,5422,SUP,3/2
436,5432,SUP,3/2
325,5433,SUP,3/2
228,5445,SUP,3/2
235,5446,SUP,3/2
494,5452,WNM,3/2
444,5463,SUP,3/2
498,5467,WNM,3/2
234,5469,SUP,3/2
213,5471,SUP,3/2
35,5487,SUP,3/2
221,5499,SUP,3/2
380,5676,SUP,3/2
254,5728,SUP,3/2
305,5745,SUP,3/2
414,5748,SUP,3/2
403,5763,SUP,3/2
541,5773,WNM,3/2
162,5777,SUP,3/2
18,5786,SUP,3/2
537,5789,WNM,3/2
537,5790,WNM,3/2
538,5791,WNM,3/2
233,5795,SUP,3/2
533,5805,WNM,3/2
412,5806,SUP,3/2
554,5815,WNM,3/2
543,5832,WNM,3/2
468,5839,SUP,3/2
498,5908,WNM,3/2
558,5944,SUP,3/2
507,6170,WNM,3/2
496,6174,WNM,3/2
490,6178,WNM,3/2
123,6370,SUP,3/2
541,6583,WNM,3/2
541,6590,WNM,3/2
546,6732,WNM,3/2
492,6876,WNM,3/2
127,6932,SUP,3/2
492,6943,WNM,3/2
534,6953,WNM,3/2
492,6975,WNM,3/2
557,7043,WNM,3/2
496,7098,WNM,3/2
543,7099,WNM,3/2
557,7168,WNM,3/2
29,7181,SUP,3/2
24,7185,SUP,3/2
27,7194,SUP,3/2
383,7199,SUP,3/2
500,7209,WNM,3/2
302,7238,SUP,3/2
27,7245,SUP,3/2
353,7294,SUP,3/2
498,7304,WNM,3/2
537,7317,WNM,3/2
335,9,SUP,3/8
357,14,SUP,3/8
334,17,SUP,3/8
335,19,SUP,3/8
336,21,SUP,3/8
335,37,SUP,3/8
345,41,SUP,3/8
334,59,SUP,3/8
339,60,SUP,3/8
361,61,SUP,3/8
335,69,SUP,3/8
334,79,SUP,3/8
359,80,SUP,3/8
324,85,SUP,3/8
357,86,SUP,3/8
336,89,SUP,3/8
335,95,SUP,3/8
336,99,SUP,3/8
323,100,SUP,3/8
336,101,SUP,3/8
146,104,SUP,3/8
138,112,SUP,3/8
146,120,SUP,3/8
335,122,SUP,3/8
47,131,SUP,3/8
357,138,SUP,3/8
503,140,SUP,3/8
253,143,SUP,3/8
350,147,SUP,3/8
47,148,SUP,3/8
335,152,SUP,3/8
311,154,SUP,3/8
136,155,SUP,3/8
359,159,SUP,3/8
503,163,SUP,3/8
46,165,SUP,3/8
336,172,SUP,3/8
92,174,SUP,3/8
144,175,SUP,3/8
357,179,SUP,3/8
136,182,SUP,3/8
350,185,SUP,3/8
335,188,SUP,3/8
60,194,SUP,3/8
360,195,SUP,3/8
271,196,SUP,3/8
278,197,SUP,3/8
272,198,SUP,3/8
275,200,SUP,3/8
341,201,SUP,3/8
51,202,SUP,3/8
52,206,SUP,3/8
53,217,SUP,3/8
359,219,SUP,3/8
48,220,SUP,3/8
272,224,SUP,3/8
48,228,SUP,3/8
503,249,SUP,3/8
341,256,SUP,3/8
4,258,SUP,3/8
583,259,SUP,3/8
55,260,SUP,3/8
45,265,SUP,3/8
50,266,SUP,3/8
334,267,SUP,3/8
153,272,SUP,3/8
503,275,SUP,3/8
253,282,SUP,3/8
44,284,SUP,3/8
503,285,SUP,3/8
11,287,SUP,3/8
77,290,SUP,3/8
253,294,SUP,3/8
340,295,SUP,3/8
59,297,SUP,3/8
5,298,SUP,3/8
254,299,SUP,3/8
3,300,SUP,3/8
3,301,SUP,3/8
271,302,SUP,3/8
5,306,SUP,3/8
132,309,SUP,3/8
335,313,SUP,3/8
3,316,SUP,3/8
361,319,SUP,3/8
85,321,SUP,3/8
85,322,SUP,3/8
10,329,SUP,3/8
84,330,SUP,3/8
5,332,SUP,3/8
254,333,SUP,3/8
275,334,SUP,3/8
146,335,SUP,3/8
46,345,SUP,3/8
68,351,SUP,3/8
10,355,SUP,3/8
10,356,SUP,3/8
341,361,SUP,3/8
140,365,SUP,3/8
121,366,SUP,3/8
48,371,SUP,3/8
5,375,SUP,3/8
127,376,SUP,3/8
333,379,SUP,3/8
81,381,SUP,3/8
66,383,SUP,3/8
66,384,SUP,3/8
4,391,SUP,3/8
147,393,SUP,3/8
80,395,SUP,3/8
80,397,SUP,3/8
46,398,SUP,3/8
46,399,SUP,3/8
68,400,SUP,3/8
87,404,SUP,3/8
153,406,SUP,3/8
66,408,SUP,3/8
146,410,SUP,3/8
349,414,SUP,3/8
151,416,SUP,3/8
349,420,SUP,3/8
13,423,SUP,3/8
53,426,SUP,3/8
47,427,SUP,3/8
80,429,SUP,3/8
253,430,SUP,3/8
253,431,SUP,3/8
5,433,SUP,3/8
5,434,SUP,3/8
78,440,SUP,3/8
78,442,SUP,3/8
333,444,SUP,3/8
88,447,SUP,3/8
66,449,SUP,3/8
359,451,SUP,3/8
80,452,SUP,3/8
569,456,SUP,3/8
66,457,SUP,3/8
78,458,SUP,3/8
88,461,SUP,3/8
61,462,SUP,3/8
78,464,SUP,3/8
52,467,SUP,3/8
78,470,SUP,3/8
49,471,SUP,3/8
83,475,SUP,3/8
273,481,SUP,3/8
8,483,SUP,3/8
97,488,SUP,3/8
78,490,SUP,3/8
253,491,SUP,3/8
273,492,SUP,3/8
138,495,SUP,3/8
242,497,SUP,3/8
141,501,SUP,3/8
61,504,SUP,3/8
260,507,SUP,3/8
506,508,SUP,3/8
73,513,SUP,3/8
45,516,SUP,3/8
260,519,SUP,3/8
60,522,SUP,3/8
549,525,WNM,3/8
242,526,SUP,3/8
61,527,SUP,3/8
115,528,SUP,3/8
61,529,SUP,3/8
74,535,SUP,3/8
74,536,SUP,3/8
73,537,SUP,3/8
93,538,SUP,3/8
62,546,SUP,3/8
114,547,SUP,3/8
93,551,SUP,3/8
418,559,SUP,3/8
2,562,SUP,3/8
94,563,SUP,3/8
55,565,SUP,3/8
260,571,SUP,3/8
46,572,SUP,3/8
361,573,SUP,3/8
345,576,SUP,3/8
123,578,SUP,3/8
94,579,SUP,3/8
116,580,SUP,3/8
94,582,SUP,3/8
256,589,SUP,3/8
48,590,SUP,3/8
22,594,SUP,3/8
569,595,SUP,3/8
429,598,SUP,3/8
124,599,SUP,3/8
74,601,SUP,3/8
68,602,SUP,3/8
278,603,SUP,3/8
7,604,SUP,3/8
29,606,W/M,3/8
73,608,SUP,3/8
275,609,SUP,3/8
76,610,SUP,3/8
273,612,SUP,3/8
94,613,SUP,3/8
26,615,SUP,3/8
26,618,SUP,3/8
119,619,SUP,3/8
118,623,SUP,3/8
38,634,SUP,3/8
39,644,SUP,3/8
433,645,SUP,3/8
339,648,SUP,3/8
92,649,SUP,3/8
66,651,SUP,3/8
253,653,SUP,3/8
253,655,SUP,3/8
152,657,SUP,3/8
153,659,SUP,3/8
137,660,SUP,3/8
137,661,SUP,3/8
137,662,SUP,3/8
119,663,SUP,3/8
257,665,SUP,3/8
115,666,SUP,3/8
152,668,SUP,3/8
120,669,SUP,3/8
2,670,SUP,3/8
122,672,SUP,3/8
149,673,SUP,3/8
152,674,SUP,3/8
123,680,SUP,3/8
3,681,SUP,3/8
147,683,SUP,3/8
123,685,SUP,3/8
153,688,SUP,3/8
257,689,SUP,3/8
254,694,SUP,3/8
93,697,SUP,3/8
119,698,SUP,3/8
136,699,SUP,3/8
8,700,SUP,3/8
254,701,SUP,3/8
259,702,SUP,3/8
67,703,SUP,3/8
89,705,SUP,3/8
114,706,SUP,3/8
140,708,SUP,3/8
256,709,SUP,3/8
153,710,SUP,3/8
257,711,SUP,3/8
114,718,SUP,3/8
257,719,SUP,3/8
260,720,SUP,3/8
118,721,SUP,3/8
7,723,SUP,3/8
114,725,SUP,3/8
10,726,SUP,3/8
29,728,SUP,3/8
256,729,SUP,3/8
10,730,SUP,3/8
10,733,SUP,3/8
151,737,SUP,3/8
7,740,SUP,3/8
59,744,SUP,3/8
76,746,SUP,3/8
414,749,SUP,3/8
63,752,SUP,3/8
70,755,SUP,3/8
120,756,SUP,3/8
2,762,SUP,3/8
11,764,SUP,3/8
87,765,SUP,3/8
101,767,SUP,3/8
65,768,SUP,3/8
115,769,SUP,3/8
92,771,SUP,3/8
64,772,SUP,3/8
433,774,SUP,3/8
279,775,SUP,3/8
432,776,SUP,3/8
66,777,SUP,3/8
118,778,SUP,3/8
114,779,SUP,3/8
81,781,SUP,3/8
264,786,SUP,3/8
583,789,SUP,3/8
70,793,SUP,3/8
409,794,SUP,3/8
279,796,SUP,3/8
89,800,SUP,3/8
340,805,SUP,3/8
387,806,SUP,3/8
50,807,SUP,3/8
61,808,SUP,3/8
10,809,SUP,3/8
426,810,SUP,3/8
81,813,SUP,3/8
107,814,SUP,3/8
336,815,SUP,3/8
141,816,SUP,3/8
90,817,SUP,3/8
15,818,SUP,3/8
105,819,SUP,3/8
70,822,SUP,3/8
257,825,SUP,3/8
144,848,SUP,3/8
59,849,SUP,3/8
385,850,SUP,3/8
262,852,SUP,3/8
1,853,SUP,3/8
94,857,SUP,3/8
116,859,SUP,3/8
94,860,SUP,3/8
71,861,SUP,3/8
87,865,SUP,3/8
1,866,SUP,3/8
429,867,SUP,3/8
580,870,SUP,3/8
62,872,SUP,3/8
140,875,SUP,3/8
309,877,SUP,3/8
50,880,SUP,3/8
249,884,SUP,3/8
426,886,SUP,3/8
141,887,SUP,3/8
91,890,SUP,3/8
279,891,SUP,3/8
414,892,SUP,3/8
49,896,SUP,3/8
27,899,SUP,3/8
77,901,SUP,3/8
140,903,SUP,3/8
1,904,SUP,3/8
90,908,SUP,3/8
125,909,SUP,3/8
442,910,SUP,3/8
62,915,SUP,3/8
141,916,SUP,3/8
46,918,SUP,3/8
15,919,SUP,3/8
114,925,W/M,3/8
98,928,SUP,3/8
107,929,SUP,3/8
92,931,SUP,3/8
1,934,SUP,3/8
26,937,SUP,3/8
8,938,SUP,3/8
76,939,SUP,3/8
479,940,SUP,3/8
116,941,SUP,3/8
89,942,SUP,3/8
91,943,SUP,3/8
15,944,SUP,3/8
71,945,SUP,3/8
350,947,SUP,3/8
304,948,SUP,3/8
145,950,SUP,3/8
91,955,SUP,3/8
89,959,SUP,3/8
93,960,SUP,3/8
129,961,SUP,3/8
48,963,SUP,3/8
505,964,SUP,3/8
104,967,SUP,3/8
116,968,SUP,3/8
143,969,SUP,3/8
143,970,SUP,3/8
479,972,SUP,3/8
92,973,SUP,3/8
92,974,SUP,3/8
138,981,SUP,3/8
425,982,SUP,3/8
388,986,W/M,3/8
105,987,SUP,3/8
104,988,SUP,3/8
14,990,SUP,3/8
1,991,SUP,3/8
104,994,SUP,3/8
86,999,SUP,3/8
569,1000,SUP,3/8
262,1003,SUP,3/8
115,1004,SUP,3/8
333,1009,SUP,3/8
309,1010,SUP,3/8
444,1012,SUP,3/8
505,1015,SUP,3/8
339,1021,SUP,3/8
45,1022,SUP,3/8
311,1023,SUP,3/8
141,1025,SUP,3/8
306,1027,SUP,3/8
278,1028,SUP,3/8
104,1029,SUP,3/8
38,1030,SUP,3/8
15,1032,SUP,3/8
305,1034,SUP,3/8
304,1039,SUP,3/8
65,1040,SUP,3/8
569,1041,SUP,3/8
85,1042,SUP,3/8
45,1044,SUP,3/8
22,1047,SUP,3/8
257,1048,SUP,3/8
242,1053,SUP,3/8
583,1055,SUP,3/8
304,1060,SUP,3/8
63,1062,SUP,3/8
304,1064,SUP,3/8
143,1066,SUP,3/8
92,1068,SUP,3/8
18,1070,SUP,3/8
341,1071,SUP,3/8
149,1075,SUP,3/8
32,1076,SUP,3/8
97,1077,SUP,3/8
94,1079,SUP,3/8
124,1080,SUP,3/8
93,1081,SUP,3/8
98,1082,SUP,3/8
101,1083,SUP,3/8
104,1085,SUP,3/8
90,1086,SUP,3/8
107,1087,SUP,3/8
143,1088,SUP,3/8
246,1093,SUP,3/8
361,1094,SUP,3/8
304,1096,SUP,3/8
309,1097,SUP,3/8
409,1099,SUP,3/8
8,1101,SUP,3/8
59,1103,SUP,3/8
104,1104,SUP,3/8
258,1113,SUP,3/8
51,1117,SUP,3/8
55,1118,SUP,3/8
21,1121,SUP,3/8
137,1124,SUP,3/8
278,1125,SUP,3/8
506,1126,SUP,3/8
82,1129,SUP,3/8
7,1134,SUP,3/8
60,1137,SUP,3/8
259,1140,SUP,3/8
349,1148,SUP,3/8
367,1149,SUP,3/8
85,1150,SUP,3/8
506,1154,SUP,3/8
310,1155,SUP,3/8
306,1156,SUP,3/8
2,1158,SUP,3/8
123,1159,W/M,3/8
339,1161,SUP,3/8
256,1165,SUP,3/8
256,1170,SUP,3/8
115,1171,SUP,3/8
98,1172,SUP,3/8
98,1173,SUP,3/8
340,1177,SUP,3/8
50,1178,SUP,3/8
294,1179,SUP,3/8
94,1182,SUP,3/8
83,1185,SUP,3/8
60,1186,SUP,3/8
339,1188,SUP,3/8
296,1191,SUP,3/8
122,1194,SUP,3/8
143,1195,SUP,3/8
301,1197,SUP,3/8
506,1198,SUP,3/8
388,1199,SUP,3/8
3,1201,SUP,3/8
116,1203,SUP,3/8
101,1205,SUP,3/8
15,1207,SUP,3/8
305,1209,SUP,3/8
260,1210,SUP,3/8
270,1211,SUP,3/8
1,1212,SUP,3/8
104,1213,SUP,3/8
53,1216,SUP,3/8
294,1217,SUP,3/8
366,1218,SUP,3/8
101,1219,SUP,3/8
90,1220,SUP,3/8
14,1222,SUP,3/8
97,1223,SUP,3/8
14,1224,SUP,3/8
101,1225,SUP,3/8
269,1228,SUP,3/8
13,1229,SUP,3/8
364,1230,SUP,3/8
81,1232,SUP,3/8
258,1233,SUP,3/8
86,1235,SUP,3/8
302,1236,SUP,3/8
299,1237,SUP,3/8
310,1238,SUP,3/8
217,1239,SUP,3/8
367,1240,SUP,3/8
294,1242,SUP,3/8
312,1243,SUP,3/8
114,1245,SUP,3/8
258,1247,SUP,3/8
74,1249,SUP,3/8
82,1253,SUP,3/8
76,1254,SUP,3/8
266,1256,SUP,3/8
310,1261,SUP,3/8
340,1265,SUP,3/8
441,1267,SUP,3/8
300,1268,SUP,3/8
39,1270,SUP,3/8
138,1271,SUP,3/8
59,1279,SUP,3/8
93,1283,SUP,3/8
16,1284,SUP,3/8
296,1287,SUP,3/8
304,1290,SUP,3/8
312,1292,SUP,3/8
569,1296,SUP,3/8
302,1298,SUP,3/8
302,1300,SUP,3/8
312,1301,SUP,3/8
311,1302,SUP,3/8
81,1303,SUP,3/8
262,1307,SUP,3/8
310,1312,SUP,3/8
77,1313,SUP,3/8
294,1317,SUP,3/8
122,1318,SUP,3/8
122,1320,SUP,3/8
366,1324,SUP,3/8
429,1326,SUP,3/8
426,1332,SUP,3/8
304,1337,SUP,3/8
16,1338,SUP,3/8
315,1344,SUP,3/8
314,1345,SUP,3/8
87,1347,SUP,3/8
300,1348,SUP,3/8
109,1349,SUP,3/8
315,1350,SUP,3/8
128,1353,SUP,3/8
301,1354,SUP,3/8
302,1355,SUP,3/8
15,1362,SUP,3/8
365,1364,SUP,3/8
436,1365,W/M,3/8
299,1372,SUP,3/8
97,1375,SUP,3/8
270,1377,SUP,3/8
301,1379,SUP,3/8
305,1385,SUP,3/8
108,1387,SUP,3/8
248,1388,SUP,3/8
111,1390,SUP,3/8
94,1391,SUP,3/8
300,1392,SUP,3/8
272,1395,SUP,3/8
265,1401,SUP,3/8
269,1404,SUP,3/8
61,1405,SUP,3/8
286,1406,SUP,3/8
97,1408,SUP,3/8
65,1409,SUP,3/8
366,1411,SUP,3/8
270,1413,SUP,3/8
364,1417,SUP,3/8
341,1418,SUP,3/8
264,1420,SUP,3/8
278,1421,SUP,3/8
204,1422,SUP,3/8
290,1424,SUP,3/8
248,1425,SUP,3/8
259,1426,SUP,3/8
218,1427,SUP,3/8
204,1428,SUP,3/8
213,1445,SUP,3/8
436,1446,SUP,3/8
419,1447,SUP,3/8
309,1452,W/M,3/8
275,1454,SUP,3/8
44,1455,SUP,3/8
429,1460,SUP,3/8
305,1464,SUP,3/8
314,1465,SUP,3/8
120,1469,SUP,3/8
421,1470,SUP,3/8
423,1472,SUP,3/8
421,1473,SUP,3/8
365,1474,SUP,3/8
13,1481,SUP,3/8
314,1486,SUP,3/8
238,1487,SUP,3/8
269,1489,W/M,3/8
263,1490,SUP,3/8
78,1494,SUP,3/8
266,1497,SUP,3/8
298,1498,SUP,3/8
430,1500,SUP,3/8
258,1505,SUP,3/8
409,1507,SUP,3/8
225,1510,SUP,3/8
553,1511,SUP,3/8
371,1512,SUP,3/8
111,1513,SUP,3/8
340,1514,SUP,3/8
108,1517,SUP,3/8
430,1520,SUP,3/8
320,1522,SUP,3/8
287,1523,SUP,3/8
290,1524,SUP,3/8
287,1525,SUP,3/8
301,1527,SUP,3/8
270,1531,SUP,3/8
369,1532,SUP,3/8
369,1533,SUP,3/8
427,1534,SUP,3/8
430,1535,SUP,3/8
111,1536,SUP,3/8
430,1538,SUP,3/8
213,1539,SUP,3/8
107,1541,SUP,3/8
320,1544,SUP,3/8
368,1549,SUP,3/8
308,1552,SUP,3/8
264,1553,SUP,3/8
452,1554,SUP,3/8
463,1555,SUP,3/8
266,1556,SUP,3/8
298,1558,SUP,3/8
448,1563,SUP,3/8
218,1564,SUP,3/8
427,1567,SUP,3/8
447,1574,SUP,3/8
457,1575,SUP,3/8
424,1577,SUP,3/8
296,1579,SUP,3/8
427,1581,SUP,3/8
449,1583,W/M,3/8
429,1585,SUP,3/8
445,1588,SUP,3/8
108,1589,SUP,3/8
553,1590,SUP,3/8
234,1591,SUP,3/8
370,1598,SUP,3/8
447,1600,SUP,3/8
275,1602,SUP,3/8
14,1605,SUP,3/8
119,1606,SUP,3/8
457,1608,SUP,3/8
192,1610,W/M,3/8
205,1611,SUP,3/8
366,1612,SUP,3/8
308,1613,SUP,3/8
297,1614,SUP,3/8
238,1618,SUP,3/8
192,1619,SUP,3/8
427,1627,SUP,3/8
213,1628,SUP,3/8
288,1631,SUP,3/8
412,1632,SUP,3/8
424,1633,SUP,3/8
427,1636,SUP,3/8
432,1637,SUP,3/8
237,1640,SUP,3/8
581,1645,SUP,3/8
372,1646,SUP,3/8
392,1648,SUP,3/8
453,1651,SUP,3/8
312,1652,SUP,3/8
425,1657,SUP,3/8
448,1660,SUP,3/8
302,1661,SUP,3/8
304,1662,SUP,3/8
294,1663,SUP,3/8
299,1664,SUP,3/8
306,1666,SUP,3/8
269,1668,SUP,3/8
168,1670,W/M,3/8
433,1671,SUP,3/8
192,1673,SUP,3/8
189,1677,SUP,3/8
442,1678,SUP,3/8
268,1681,SUP,3/8
288,1682,SUP,3/8
289,1687,SUP,3/8
289,1688,SUP,3/8
275,1690,SUP,3/8
445,1692,SUP,3/8
124,1694,SUP,3/8
459,1700,SUP,3/8
92,1702,SUP,3/8
453,1704,SUP,3/8
191,1705,SUP,3/8
2,1711,SUP,3/8
111,1712,SUP,3/8
320,1714,SUP,3/8
508,1716,W/M,3/8
508,1717,W/M,3/8
413,1723,SUP,3/8
315,1726,SUP,3/8
192,1731,SUP,3/8
246,1734,SUP,3/8
269,1735,SUP,3/8
284,1736,SUP,3/8
268,1737,SUP,3/8
263,1740,SUP,3/8
284,1741,SUP,3/8
192,1744,SUP,3/8
239,1745,SUP,3/8
371,1746,SUP,3/8
461,1747,SUP,3/8
204,1752,SUP,3/8
453,1755,W/M,3/8
419,1757,SUP,3/8
455,1760,SUP,3/8
341,1761,SUP,3/8
311,1763,SUP,3/8
288,1773,SUP,3/8
310,1774,SUP,3/8
265,1779,W/M,3/8
315,1780,SUP,3/8
190,1781,SUP,3/8
184,1785,W/M,3/8
452,1789,SUP,3/8
197,1790,SUP,3/8
231,1792,SUP,3/8
583,1800,SUP,3/8
44,1801,SUP,3/8
87,1803,SUP,3/8
463,1805,SUP,3/8
189,1806,SUP,3/8
165,1807,SUP,3/8
164,1810,SUP,3/8
288,1811,SUP,3/8
215,1812,SUP,3/8
192,1813,SUP,3/8
264,1814,SUP,3/8
449,1815,SUP,3/8
297,1816,W/M,3/8
286,1825,SUP,3/8
581,1826,SUP,3/8
191,1830,SUP,3/8
191,1831,SUP,3/8
463,1832,SUP,3/8
291,1833,SUP,3/8
190,1835,SUP,3/8
202,1836,SUP,3/8
59,1837,SUP,3/8
511,1840,SUP,3/8
298,1842,SUP,3/8
109,1845,SUP,3/8
93,1847,SUP,3/8
264,1848,SUP,3/8
308,1849,SUP,3/8
109,1851,SUP,3/8
291,1852,SUP,3/8
461,1853,SUP,3/8
423,1855,SUP,3/8
463,1859,SUP,3/8
284,1860,SUP,3/8
422,1861,SUP,3/8
422,1864,SUP,3/8
293,1867,W/M,3/8
475,1870,SUP,3/8
187,1871,SUP,3/8
118,1874,SUP,3/8
476,1876,W/M,3/8
581,1877,W/M,3/8
400,1878,SUP,3/8
445,1879,SUP,3/8
454,1881,SUP,3/8
581,1882,SUP,3/8
208,1883,SUP,3/8
401,1888,SUP,3/8
162,1891,SUP,3/8
268,1892,SUP,3/8
268,1897,SUP,3/8
264,1898,SUP,3/8
461,1899,SUP,3/8
400,1900,SUP,3/8
400,1902,SUP,3/8
455,1903,SUP,3/8
292,1904,SUP,3/8
184,1907,SUP,3/8
195,1909,SUP,3/8
461,1912,SUP,3/8
207,1913,SUP,3/8
445,1914,SUP,3/8
463,1915,SUP,3/8
108,1916,SUP,3/8
156,1918,W/M,3/8
462,1922,W/M,3/8
200,1923,SUP,3/8
191,1926,SUP,3/8
205,1928,SUP,3/8
419,1929,SUP,3/8
314,1934,SUP,3/8
268,1938,SUP,3/8
188,1940,SUP,3/8
462,1941,SUP,3/8
200,1942,SUP,3/8
433,1943,SUP,3/8
227,1948,SUP,3/8
194,1949,SUP,3/8
422,1952,SUP,3/8
263,1955,SUP,3/8
382,1956,SUP,3/8
105,1957,SUP,3/8
80,1958,SUP,3/8
164,1959,SUP,3/8
112,1960,SUP,3/8
225,1961,SUP,3/8
194,1966,SUP,3/8
281,1968,SUP,3/8
290,1969,SUP,3/8
425,1971,SUP,3/8
511,1972,W/M,3/8
194,1973,SUP,3/8
190,1976,SUP,3/8
178,1977,SUP,3/8
247,1978,SUP,3/8
453,1979,W/M,3/8
450,1983,SUP,3/8
508,1985,SUP,3/8
205,1987,SUP,3/8
455,1988,SUP,3/8
447,1989,SUP,3/8
195,1993,SUP,3/8
187,1994,SUP,3/8
400,1995,SUP,3/8
188,1997,SUP,3/8
267,1998,SUP,3/8
424,1999,SUP,3/8
449,2001,SUP,3/8
451,2002,SUP,3/8
